@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,?,?,?,?,0.893,?,1.0,?
?,32.897,2.0,?,1.979,?,?,0.0,?
26.02,?,?,?,?,0.366,1.0,0.0,5.43
26.02,32.897,?,2.127,1.924,0.597,?,0.0,?
52.04,?,4.0,0.893,?,?,2.0,0.0,4.263
?,32.897,2.0,1.506,1.857,?,1.0,?,5.371
?,?,?,0.332,2.706,1.313,3.0,?,?
129.62,165.834,?,?,?,0.775,7.0,?,?
12.53,11.0,?,?,?,?,?,?,?
12.53,?,?,?,2.274,?,0.0,?,4.018
?,?,?,?,?,?,?,?,5.301
?,?,0.0,?,3.936,?,0.0,?,?
?,?,2.0,3.508,3.281,?,?,1.0,?
?,?,?,?,3.169,?,2.0,0.0,7.478
17.07,25.145,?,?,2.659,0.491,0.0,?,?
34.14,50.29,?,?,?,?,?,?,?
?,50.29,0.0,?,?,?,0.0,0.0,?
?,86.311,?,?,3.557,?,2.0,?,?
?,?,?,3.696,?,1.149,?,?,?
?,?,2.0,?,?,?,2.0,1.0,?
?,?,?,?,?,?,4.0,1.0,?
41.13,?,2.0,?,1.726,?,?,?,?
?,?,?,1.662,?,1.351,0.0,1.0,?
203.06,358.244,?,?,?,?,?,?,4.566
34.14,?,0.0,?,?,?,0.0,?,3.788
?,?,0.0,-0.273,?,2.073,?,1.0,?
?,?,?,?,?,?,?,?,?
17.07,?,0.0,1.769,?,?,0.0,0.0,?
?,93.43,?,1.348,?,?,?,0.0,4.024
?,?,?,?,?,?,?,0.0,?
?,?,0.0,4.789,3.58,1.505,0.0,0.0,?
87.08,111.608,?,1.749,3.666,?,?,?,4.225
?,?,?,1.473,?,?,?,0.0,4.072
42.52,?,?,?,2.643,?,?,?,?
54.74,?,0.0,?,?,0.946,?,?,?
?,61.166,?,-0.31,?,?,?,?,?
?,?,0.0,?,2.344,?,?,?,?
60.13,?,?,?,?,?,?,0.0,?
?,?,0.0,2.779,?,?,?,?,?
118.65,?,?,?,?,0.95,1.0,?,4.501
?,92.973,1.0,?,3.061,0.91,?,1.0,3.599
?,?,1.0,?,?,1.137,?,?,4.56
?,?,?,?,2.333,1.496,?,?,?
?,?,1.0,2.086,?,?,0.0,?,?
46.53,?,1.0,?,?,0.743,?,1.0,3.783
?,?,3.0,?,3.197,1.021,0.0,2.0,?
57.53,?,2.0,1.643,2.09,?,?,?,3.068
76.21,117.511,3.0,?,2.25,?,?,?,3.644
?,76.132,?,?,?,?,?,?,?
?,?,2.0,?,?,1.4,?,1.0,?
?,129.736,?,?,?,?,2.0,1.0,?
?,?,4.0,1.358,3.325,?,?,?,?
?,?,3.0,?,3.455,1.069,2.0,?,?
94.83,178.34,?,?,?,?,?,?,3.961
20.23,?,1.0,?,1.401,1.698,?,0.0,?
?,42.683,1.0,?,1.43,0.476,?,?,?
52.49,?,?,-0.917,?,?,?,?,?
?,85.367,?,-1.053,1.334,?,?,?,0.122
?,53.683,?,?,?,?,?,0.0,?
38.69,64.683,1.0,-0.129,2.15,1.971,?,?,?
?,?,?,-5.199,4.3,1.373,?,?,?
?,?,?,?,?,0.787,?,?,3.025
?,?,18.0,-6.446,?,?,?,0.0,?
?,195.878,?,?,?,?,0.0,?,?
?,?,6.0,?,?,?,?,0.0,5.291
20.23,?,?,?,?,0.737,0.0,0.0,4.852
?,?,?,2.296,?,?,0.0,?,?
20.23,?,?,2.127,?,0.633,0.0,?,4.426
66.05,?,1.0,?,2.119,?,1.0,?,?
20.23,42.683,1.0,?,?,?,0.0,?,?
?,?,?,3.635,?,1.03,?,0.0,?
?,42.683,?,2.637,?,0.758,0.0,?,?
20.23,?,?,?,?,0.853,?,?,?
?,42.683,?,?,1.908,?,0.0,?,4.238
?,?,1.0,3.127,?,0.797,0.0,0.0,?
?,36.022,?,-0.665,?,?,2.0,?,?
?,41.93,0.0,?,2.307,?,1.0,2.0,4.932
44.45,?,0.0,3.648,?,?,?,?,?
44.45,?,?,3.33,2.281,?,1.0,1.0,6.54
?,?,0.0,?,?,?,?,?,6.399
?,16.786,0.0,?,2.134,?,1.0,?,6.131
?,0.0,?,-0.049,?,?,0.0,1.0,4.56
50.93,0.0,0.0,0.552,2.485,?,3.0,?,?
79.93,16.786,1.0,?,2.239,?,1.0,?,?
118.06,?,?,?,?,?,?,?,?
86.34,105.331,?,?,2.97,?,5.0,?,?
?,185.897,?,0.575,2.608,?,3.0,?,?
?,?,?,?,?,1.989,?,?,?
91.64,101.494,?,2.239,2.296,0.884,?,?,?
?,159.536,?,1.649,?,0.818,?,1.0,3.138
111.87,?,1.0,?,2.377,?,?,?,4.79
137.46,152.241,0.0,2.359,2.527,0.825,?,?,4.39
157.69,?,1.0,?,?,?,3.0,0.0,?
?,?,?,?,2.168,?,?,0.0,?
?,?,2.0,?,2.168,0.531,?,0.0,?
?,?,?,?,?,?,2.0,?,?
91.64,101.494,0.0,2.507,?,?,?,?,?
?,?,?,1.395,?,0.716,?,0.0,?
91.64,?,?,?,?,0.769,?,?,3.591
?,?,0.0,?,?,?,?,?,?
?,?,?,2.842,?,?,?,0.0,?
45.82,?,0.0,3.11,?,?,1.0,0.0,?
?,50.747,?,?,?,?,?,0.0,3.615
?,?,0.0,2.241,2.09,?,?,0.0,?
0.0,?,0.0,3.958,?,0.802,0.0,?,?
?,?,?,?,?,?,?,0.0,5.01
?,?,?,?,2.692,0.941,?,0.0,?
0.0,?,0.0,?,?,0.837,0.0,0.0,?
?,?,1.0,2.859,2.614,?,1.0,0.0,?
15.79,0.0,1.0,?,?,?,?,0.0,?
?,0.0,0.0,5.551,?,0.689,?,0.0,6.004
?,?,?,?,?,0.7,?,0.0,?
0.0,?,?,?,2.7,0.758,?,0.0,5.406
0.0,?,0.0,4.332,?,?,?,0.0,?
?,?,0.0,?,?,?,?,0.0,?
28.24,0.0,0.0,4.76,2.995,?,?,?,?
0.0,0.0,?,3.386,?,0.805,?,0.0,?
?,16.786,?,?,?,?,?,?,3.711
?,16.786,?,3.051,?,0.8,?,0.0,4.851
?,16.786,?,2.066,2.284,0.867,1.0,?,3.53
?,?,0.0,?,3.487,0.572,2.0,0.0,?
?,0.0,?,?,?,?,0.0,0.0,?
28.24,?,?,?,?,?,0.0,0.0,3.357
?,?,?,?,1.8,?,1.0,?,1.815
28.24,0.0,?,?,?,0.667,?,?,?
79.63,77.875,?,1.326,3.024,?,?,0.0,?
?,?,0.0,2.734,?,?,?,?,?
?,413.191,5.0,-0.321,?,?,11.0,?,?
?,0.0,?,?,2.075,?,?,?,3.792
?,?,?,?,?,1.328,0.0,?,?
?,?,?,?,?,1.403,1.0,?,1.057
?,?,?,2.754,?,1.421,?,?,4.886
43.37,?,0.0,3.626,3.373,1.111,0.0,1.0,?
?,?,2.0,?,?,?,1.0,1.0,3.638
?,?,2.0,?,?,?,0.0,?,1.22
29.46,?,1.0,?,2.353,?,?,0.0,?
?,54.156,?,2.378,2.587,1.055,1.0,?,?
45.34,?,?,?,?,?,?,?,?
40.46,?,?,?,?,0.959,?,?,5.37
0.0,?,0.0,?,?,?,?,?,?
17.07,25.145,?,1.442,?,?,?,?,4.039
0.0,?,?,4.203,1.997,?,?,?,5.47
0.0,0.0,0.0,?,?,1.6,?,0.0,?
?,72.29,?,?,4.16,?,0.0,2.0,?
?,36.022,?,?,?,1.144,?,?,?
?,41.028,0.0,?,2.901,?,?,0.0,4.862
102.78,20.263,0.0,?,2.901,?,?,0.0,?
?,?,0.0,?,3.471,?,3.0,0.0,4.943
?,?,0.0,?,3.016,?,?,0.0,?
45.61,28.269,0.0,3.092,2.814,?,?,?,?
?,?,?,2.821,?,?,1.0,1.0,3.078
121.26,6.249,?,?,?,?,?,?,?
?,50.908,?,?,?,?,2.0,?,3.936
?,18.011,?,0.8,1.509,?,1.0,?,3.118
?,?,1.0,2.193,?,?,1.0,0.0,?
?,?,?,2.59,?,?,?,?,3.601
?,?,?,?,?,1.159,?,?,?
26.3,?,?,?,1.577,1.881,?,?,2.09
?,?,0.0,?,?,?,?,?,5.762
54.57,41.028,0.0,?,?,1.497,0.0,?,?
?,?,?,3.747,?,1.513,?,?,8.113
?,?,?,1.145,?,?,0.0,?,?
?,0.0,?,?,1.989,?,?,0.0,?
?,?,?,?,?,?,5.0,?,1.983
?,?,?,?,?,?,?,?,5.551
44.45,?,?,?,1.334,?,?,1.0,?
?,18.011,?,-0.172,?,?,1.0,?,?
?,?,1.0,?,2.093,?,?,?,?
?,65.155,?,?,2.644,1.376,?,0.0,?
?,?,?,-0.273,1.559,0.876,?,?,?
?,73.891,?,?,?,?,?,0.0,5.783
103.56,?,?,?,4.055,?,?,?,?
110.45,?,1.0,?,3.488,1.216,?,?,4.071
?,?,?,1.052,?,1.137,?,?,?
?,?,?,?,?,?,?,?,2.506
?,41.028,0.0,1.246,2.086,1.875,?,?,?
124.73,?,?,?,?,0.946,1.0,?,?
?,?,?,1.936,3.852,?,?,?,8.028
?,?,0.0,4.268,3.164,?,?,?,?
46.53,78.828,1.0,?,?,1.022,?,?,3.794
36.28,?,?,?,1.225,?,?,?,?
?,?,?,?,2.674,?,?,?,?
?,?,?,?,?,?,0.0,0.0,?
0.0,0.0,?,?,?,?,?,?,?
45.82,?,0.0,?,2.119,0.942,1.0,0.0,4.01
20.23,42.683,?,2.193,?,?,?,?,?
?,?,?,2.608,?,?,0.0,0.0,3.002
26.02,?,2.0,?,?,?,1.0,?,5.312
?,?,0.0,?,2.716,?,0.0,0.0,?
0.0,0.0,?,2.226,1.401,?,0.0,?,?
0.0,?,?,?,?,?,?,?,2.608
?,?,0.0,?,?,1.05,0.0,?,2.778
0.0,?,?,?,?,0.576,0.0,0.0,?
0.0,?,0.0,?,2.12,?,0.0,0.0,5.389
?,32.897,2.0,?,?,0.288,?,?,?
20.23,?,1.0,3.617,2.074,?,0.0,?,?
?,42.683,1.0,?,2.074,?,?,0.0,5.61
?,?,0.0,4.366,?,0.57,?,?,?
?,?,0.0,?,?,?,?,0.0,4.251
?,?,?,?,?,?,?,0.0,7.509
?,0.0,?,?,2.657,0.577,?,?,?
?,?,?,4.013,?,?,?,0.0,5.02
?,45.055,?,?,3.097,0.889,2.0,?,?
?,0.0,?,4.416,?,?,0.0,0.0,5.422
47.58,?,?,?,?,?,?,?,?
?,?,?,?,2.629,?,?,?,3.839
26.02,?,2.0,?,1.975,?,?,0.0,?
?,?,?,?,?,0.518,2.0,0.0,5.381
?,?,2.0,2.127,?,?,?,0.0,?
26.02,32.897,?,?,?,0.597,1.0,0.0,5.19
?,84.479,?,0.038,?,?,5.0,?,4.006
57.53,?,?,?,?,?,?,0.0,?
?,?,0.0,?,?,?,?,?,?
20.31,28.269,?,0.198,1.782,?,1.0,?,?
?,?,1.0,?,?,0.745,3.0,?,?
?,?,?,?,?,1.265,?,?,?
37.3,?,?,1.667,?,0.867,0.0,?,?
?,?,2.0,?,1.823,?,0.0,2.0,?
?,?,?,?,?,0.988,?,?,?
155.68,?,?,?,?,?,?,4.0,3.103
116.67,?,?,?,?,?,?,?,?
?,?,?,3.988,3.047,0.694,?,1.0,?
?,42.683,1.0,0.347,?,0.961,0.0,?,2.579
?,?,?,?,?,2.001,?,?,?
?,?,2.0,-0.937,2.299,?,0.0,?,?
?,42.683,?,?,2.074,0.34,0.0,0.0,6.11
?,42.683,1.0,?,?,?,?,?,?
?,36.022,?,3.112,?,0.701,2.0,?,?
105.86,19.91,?,?,?,0.508,2.0,0.0,?
?,?,0.0,?,?,?,1.0,?,?
?,?,0.0,?,?,0.7,?,0.0,?
?,?,?,?,2.837,?,?,?,?
9.23,?,0.0,?,?,0.874,?,?,?
0.0,?,?,?,?,?,?,0.0,?
13.14,9.507,0.0,?,?,?,0.0,0.0,4.995
0.0,?,0.0,?,1.8,?,?,0.0,?
