@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,72.29,0.0,2.005,?,?,?,?,?
?,47.145,0.0,?,3.368,1.533,?,?,?
?,?,?,1.907,?,?,1.0,2.0,3.536
29.54,?,?,?,?,1.243,1.0,1.0,4.339
29.46,?,?,?,?,1.952,?,?,?
?,?,?,0.538,1.952,?,?,?,?
38.69,?,1.0,?,?,1.904,0.0,0.0,?
?,76.79,?,?,1.999,?,?,0.0,?
?,65.67,?,-0.759,?,1.402,1.0,?,4.107
?,55.411,?,-1.222,1.575,1.362,?,?,6.618
?,?,?,1.919,2.72,1.291,1.0,?,7.671
115.41,71.512,?,1.602,?,?,1.0,?,?
?,?,0.0,?,3.034,?,?,?,?
9.23,?,0.0,4.19,2.225,?,0.0,?,7.012
29.46,?,1.0,?,2.225,0.548,?,?,6.176
?,?,?,?,2.183,?,?,0.0,?
100.87,112.494,0.0,3.275,2.661,1.243,?,0.0,?
?,?,?,?,?,0.62,?,?,?
35.25,?,?,?,?,?,1.0,0.0,5.571
41.57,?,1.0,1.838,2.611,?,2.0,?,3.155
?,77.727,?,1.126,?,?,?,?,3.594
35.25,?,2.0,?,?,1.081,?,?,5.642
?,?,?,?,?,1.114,0.0,0.0,?
9.23,11.0,?,?,1.989,1.164,0.0,0.0,?
?,43.897,?,?,2.031,?,?,?,?
29.46,?,?,1.246,?,1.114,?,0.0,?
?,93.694,?,?,?,?,2.0,0.0,?
?,20.765,?,?,?,?,0.0,0.0,?
?,86.378,?,3.185,2.93,1.13,5.0,?,?
?,101.265,?,?,?,?,?,0.0,4.288
?,?,?,3.562,?,1.15,?,?,?
?,?,0.0,?,?,?,?,?,?
?,42.683,1.0,?,1.975,1.02,0.0,0.0,4.765
?,?,0.0,2.942,?,1.063,?,0.0,?
?,?,?,?,3.053,0.798,?,0.0,?
0.0,0.0,?,?,2.119,1.15,0.0,?,4.317
0.0,?,?,?,?,0.788,?,?,?
20.23,42.683,1.0,1.859,?,?,?,?,?
12.89,?,0.0,?,?,0.976,?,0.0,?
?,0.0,0.0,3.677,?,?,0.0,?,?
?,?,?,?,?,0.711,0.0,?,4.025
?,0.0,0.0,?,1.918,?,?,0.0,?
26.02,32.897,?,?,1.918,?,1.0,?,?
?,42.683,?,1.859,?,?,?,?,3.76
?,?,0.0,?,?,0.942,?,0.0,?
?,?,0.0,3.677,?,?,0.0,?,5.001
?,0.0,?,?,1.908,?,0.0,?,3.791
20.23,42.683,1.0,?,1.908,0.949,0.0,0.0,?
?,125.108,?,0.139,2.748,?,2.0,1.0,?
28.24,?,?,3.169,?,?,0.0,?,?
0.0,0.0,?,2.459,1.475,?,0.0,0.0,4.002
?,?,?,1.672,1.225,0.562,0.0,0.0,3.28
35.53,47.145,?,4.579,3.875,?,?,?,?
?,?,?,?,1.509,?,?,?,?
?,0.0,0.0,?,1.549,?,?,0.0,?
0.0,0.0,?,2.957,?,0.533,?,0.0,?
0.0,?,?,2.604,?,?,?,?,?
0.0,44.88,0.0,?,?,0.731,?,?,?
0.0,0.0,?,?,?,0.57,?,?,?
?,?,?,2.226,?,2.5,?,0.0,?
?,0.0,0.0,?,1.225,?,?,?,?
0.0,0.0,0.0,?,?,?,0.0,0.0,6.72
?,?,?,4.452,2.862,0.543,?,0.0,6.508
60.98,?,?,?,?,1.08,?,0.0,5.3
12.53,?,0.0,?,2.687,?,0.0,?,?
0.0,0.0,?,?,2.515,?,?,?,6.777
?,?,0.0,5.469,?,?,?,?,6.623
0.0,?,?,2.081,1.401,0.501,0.0,?,?
0.0,?,0.0,1.672,1.334,0.562,0.0,0.0,?
?,0.0,?,2.604,?,0.664,?,?,?
?,?,?,?,1.43,0.505,?,?,3.842
?,0.0,?,?,?,?,0.0,?,?
12.53,11.0,0.0,?,?,?,0.0,?,?
?,?,0.0,?,1.509,?,?,?,4.322
?,?,?,?,?,0.718,?,0.0,2.49
?,?,?,?,?,1.22,?,?,?
?,?,?,?,1.604,1.682,0.0,?,3.044
?,?,0.0,4.634,2.018,?,?,0.0,5.6
?,?,?,?,?,?,0.0,0.0,4.75
20.23,?,?,?,?,?,0.0,?,5.56
?,0.0,?,6.232,?,?,?,?,?
?,?,?,?,?,?,?,0.0,?
20.23,?,?,?,?,0.602,0.0,?,?
?,0.0,?,?,2.027,?,0.0,?,?
?,42.683,1.0,?,?,?,0.0,?,?
0.0,?,0.0,?,2.074,?,0.0,0.0,4.674
26.02,?,2.0,?,2.031,?,?,?,?
20.23,?,1.0,?,?,0.409,?,0.0,4.864
?,0.0,?,6.47,?,?,?,0.0,?
?,?,?,5.472,2.676,0.577,?,?,?
?,?,?,4.296,3.055,0.603,?,?,?
?,?,?,?,?,0.478,1.0,0.0,4.434
92.35,174.455,?,?,3.373,?,?,1.0,?
?,42.683,?,?,?,?,?,0.0,?
?,?,?,?,1.975,?,?,0.0,?
39.94,?,?,4.281,?,?,?,0.0,4.713
0.0,?,0.0,?,?,?,?,?,?
?,32.897,?,?,1.975,?,1.0,0.0,5.43
?,?,1.0,2.729,?,?,0.0,0.0,?
?,?,?,?,?,0.478,1.0,0.0,4.66
?,0.0,?,5.989,?,?,0.0,0.0,?
?,?,?,?,1.975,?,1.0,0.0,?
?,53.683,?,?,2.887,?,?,?,?
?,?,?,?,?,?,?,?,?
?,?,3.0,?,?,0.702,?,?,?
0.0,?,?,?,?,?,?,0.0,?
41.57,57.28,1.0,?,3.292,?,?,?,4.992
42.52,?,0.0,?,2.905,?,0.0,?,?
?,50.747,?,?,?,?,1.0,?,4.31
0.0,?,?,?,?,0.577,0.0,?,?
0.0,0.0,0.0,?,?,?,?,0.0,?
0.0,0.0,0.0,?,?,0.529,?,?,?
0.0,?,?,?,?,?,?,?,?
?,?,?,?,?,0.867,?,0.0,?
0.0,0.0,?,?,2.344,?,?,?,?
?,0.0,0.0,?,?,?,?,?,?
?,?,?,?,?,0.617,?,?,?
?,?,?,?,2.591,0.723,0.0,?,?
0.0,?,?,?,?,?,?,0.0,?
?,?,?,2.876,?,0.699,?,0.0,?
0.0,0.0,0.0,3.478,1.908,?,?,?,4.787
?,73.324,1.0,?,?,?,?,1.0,?
?,?,?,?,3.431,?,1.0,0.0,4.9
61.82,?,0.0,0.736,?,?,4.0,1.0,?
?,59.84,?,1.817,1.43,?,?,0.0,2.018
65.72,101.271,?,-0.234,?,?,2.0,1.0,3.716
?,132.193,?,?,3.501,1.095,?,1.0,?
43.24,?,?,?,?,?,3.0,?,4.579
?,65.971,?,?,3.767,?,?,?,5.754
?,?,0.0,?,?,?,4.0,2.0,?
59.32,?,?,4.832,?,?,1.0,2.0,8.582
59.32,?,0.0,?,?,0.994,?,?,?
?,?,?,4.794,?,?,?,2.0,?
59.32,78.204,0.0,3.907,3.934,?,?,?,?
114.19,?,?,?,?,?,?,?,2.533
?,67.204,0.0,2.981,?,?,?,?,6.475
?,62.119,?,?,1.84,?,2.0,?,6.251
59.32,?,0.0,4.279,?,?,?,2.0,9.133
?,78.204,?,4.115,?,0.76,1.0,2.0,?
?,?,?,3.3,?,?,2.0,?,?
?,64.63,0.0,-0.259,1.989,?,3.0,?,3.34
?,223.047,?,?,?,1.04,?,?,?
43.09,?,?,?,?,?,?,1.0,?
166.75,250.102,6.0,1.632,?,1.145,?,4.0,?
48.02,61.166,2.0,2.589,?,?,2.0,?,?
?,58.042,2.0,?,2.133,?,1.0,?,2.348
84.13,?,4.0,-1.434,?,0.335,?,?,?
?,?,3.0,?,?,?,2.0,0.0,?
?,?,?,?,?,?,1.0,0.0,?
52.04,65.794,4.0,-1.053,?,1.61,2.0,?,?
?,?,?,?,?,?,?,1.0,?
?,32.897,?,?,1.979,?,?,?,?
?,32.897,?,3.314,?,?,?,0.0,?
26.02,?,?,?,?,0.597,1.0,?,?
?,65.794,4.0,0.893,?,?,?,?,?
26.02,?,2.0,?,?,?,?,?,?
90.37,?,?,0.332,2.706,?,?,1.0,?
?,165.834,6.0,2.703,3.078,?,7.0,?,?
12.53,?,?,-0.564,1.5,?,0.0,0.0,2.332
12.53,?,0.0,?,2.274,1.026,?,?,?
?,?,1.0,3.16,?,1.14,?,?,?
26.3,?,?,?,?,?,0.0,?,?
58.2,?,2.0,3.508,3.281,?,2.0,?,?
41.13,61.166,2.0,3.988,?,?,?,?,7.478
?,25.145,0.0,4.912,2.659,?,?,?,6.394
?,50.29,0.0,?,?,1.108,?,?,5.001
?,?,?,?,2.415,?,0.0,?,5.545
?,?,?,3.652,3.557,?,2.0,2.0,?
?,67.828,?,3.696,?,1.149,?,?,?
?,61.166,?,?,?,?,?,?,3.769
?,148.22,1.0,?,?,1.16,4.0,1.0,3.508
41.13,61.166,2.0,?,?,?,?,0.0,1.188
182.83,315.561,5.0,?,?,?,0.0,?,3.884
203.06,?,?,?,5.839,?,?,1.0,?
?,?,0.0,?,?,1.493,?,?,3.788
?,28.269,?,-0.273,1.401,2.073,?,1.0,?
?,?,?,?,2.137,?,?,?,?
17.07,?,0.0,1.769,?,0.927,0.0,0.0,3.976
66.05,93.43,?,?,?,?,?,0.0,?
32.67,47.536,0.0,?,2.773,0.881,2.0,?,?
?,?,0.0,?,3.58,1.505,?,0.0,5.512
?,?,?,1.749,3.666,1.085,3.0,0.0,4.225
42.52,44.313,?,?,?,?,0.0,0.0,?
?,?,?,2.777,?,1.055,?,0.0,?
54.74,?,0.0,3.115,?,0.946,?,?,?
?,?,?,-0.31,?,?,2.0,?,?
?,36.145,?,?,?,?,0.0,1.0,4.032
?,76.448,?,?,?,?,?,?,?
?,?,?,2.779,?,0.859,?,0.0,4.001
?,210.6,1.0,?,3.759,?,1.0,2.0,4.501
?,?,1.0,?,?,0.91,0.0,?,?
?,?,?,?,?,1.137,0.0,1.0,4.56
115.14,?,?,?,2.333,?,?,?,?
46.53,78.828,1.0,?,?,?,?,?,?
46.53,?,?,?,2.455,?,?,?,3.783
104.06,189.34,?,?,3.197,?,?,?,?
57.53,?,?,1.643,2.09,0.814,?,?,3.068
?,?,3.0,1.119,?,0.375,?,1.0,3.644
50.94,?,?,3.77,?,?,3.0,0.0,?
?,?,?,?,?,1.4,?,?,?
?,129.736,?,0.925,?,?,?,1.0,?
?,?,?,1.358,?,?,?,0.0,3.277
57.28,?,3.0,?,3.455,?,?,0.0,?
94.83,178.34,3.0,1.661,3.391,?,?,0.0,?
20.23,?,?,0.8,1.401,1.698,?,?,1.82
?,42.683,?,1.209,1.43,?,0.0,?,?
?,?,?,?,?,?,?,?,?
?,?,?,-1.053,1.334,1.827,0.0,?,0.122
?,53.683,?,?,?,1.952,0.0,?,?
38.69,64.683,?,?,2.15,1.971,?,0.0,?
336.43,?,?,?,?,?,7.0,?,?
?,179.269,3.0,1.228,3.039,0.787,2.0,?,?
347.32,571.952,?,?,4.624,?,?,0.0,?
?,195.878,4.0,?,?,?,?,?,3.177
?,281.245,?,?,3.878,?,0.0,?,5.291
20.23,?,?,?,1.975,?,0.0,?,4.852
?,?,?,2.296,?,?,0.0,?,4.464
?,?,?,?,?,?,?,0.0,?
?,93.43,?,?,?,?,?,?,?
?,42.683,?,?,2.605,?,0.0,?,?
?,85.367,?,3.635,?,1.03,0.0,0.0,?
?,?,1.0,?,2.344,0.758,0.0,0.0,?
20.23,?,1.0,1.506,?,0.853,0.0,0.0,?
?,?,?,?,?,?,?,?,?
?,?,?,?,?,0.797,0.0,?,?
56.15,?,2.0,?,?,?,?,0.0,?
61.52,?,?,3.447,2.307,0.662,?,?,?
?,?,?,3.648,?,?,1.0,?,6.099
44.45,16.786,?,?,2.281,?,1.0,?,6.54
88.9,33.571,0.0,?,?,?,?,?,?
?,?,0.0,3.265,?,?,1.0,?,?
64.18,0.0,?,-0.049,1.155,?,?,?,4.56
?,?,0.0,?,?,?,3.0,0.0,2.54
?,?,?,?,?,?,?,?,4.494
?,85.367,?,?,1.768,?,?,0.0,3.758
86.34,105.331,1.0,?,?,0.983,5.0,0.0,4.168
?,?,0.0,?,?,?,?,?,?
?,134.931,?,0.289,?,?,?,?,?
?,?,?,?,?,?,2.0,?,?
134.73,?,?,?,2.527,?,?,1.0,?
111.87,144.177,1.0,?,?,?,?,?,?
137.46,?,?,?,2.527,?,?,?,?
?,?,?,?,?,?,?,0.0,3.43
?,?,0.0,2.574,2.168,?,1.0,0.0,?
71.84,83.644,?,?,2.168,?,?,0.0,4.489
?,101.494,?,?,2.334,?,?,?,?
?,101.494,?,?,2.334,0.543,?,?,5.402
?,?,?,?,?,0.716,2.0,0.0,?
?,101.494,0.0,1.886,?,?,2.0,?,?
45.82,50.747,?,?,?,?,?,0.0,?
?,?,0.0,2.842,?,?,?,?,4.611
45.82,50.747,0.0,3.11,?,0.478,1.0,0.0,?
45.82,50.747,?,?,2.048,?,?,?,3.615
?,?,0.0,?,?,?,1.0,?,?
?,0.0,?,?,2.488,0.802,?,?,?
7.76,?,0.0,2.122,?,?,?,0.0,?
?,?,0.0,3.395,?,?,?,?,5.433
0.0,0.0,0.0,?,?,?,?,?,4.909
15.79,?,?,2.859,?,?,1.0,?,4.7
15.79,0.0,?,?,?,?,?,0.0,5.069
0.0,0.0,0.0,?,3.231,?,?,0.0,6.004
?,?,0.0,4.76,?,0.7,0.0,?,6.281
?,?,0.0,?,?,0.758,?,0.0,?
0.0,0.0,?,?,?,?,?,?,6.7
13.14,9.507,?,3.743,?,?,?,0.0,?
?,?,?,4.76,?,?,?,0.0,6.027
0.0,0.0,0.0,?,2.284,?,0.0,?,?
?,?,0.0,?,2.284,0.867,?,?,?
?,?,0.0,?,?,?,1.0,?,?
12.89,?,0.0,?,2.284,?,1.0,0.0,?
132.86,33.571,0.0,2.892,?,0.572,?,?,?
28.24,0.0,?,?,?,0.652,?,?,?
28.24,0.0,0.0,2.851,?,?,0.0,0.0,?
?,16.786,0.0,?,?,1.038,?,0.0,?
28.24,?,0.0,?,1.667,?,0.0,0.0,?
79.63,77.875,?,?,?,1.126,?,?,5.054
0.0,0.0,?,?,1.857,?,?,0.0,?
?,?,5.0,-0.321,?,1.557,11.0,?,?
0.0,?,?,?,2.075,?,?,0.0,?
17.07,?,0.0,?,1.334,?,?,?,?
?,?,0.0,-0.317,1.155,1.403,1.0,1.0,?
?,?,?,2.754,?,?,?,1.0,?
43.37,?,0.0,3.626,?,1.111,?,?,?
58.11,?,?,?,?,?,?,?,?
?,?,?,?,1.689,?,?,?,1.22
?,?,1.0,1.629,2.353,1.2,0.0,?,2.614
38.33,?,?,2.378,?,?,?,0.0,?
45.34,?,0.0,?,?,1.933,?,?,?
?,?,?,?,?,?,?,?,5.37
?,?,?,3.477,1.857,?,?,0.0,?
17.07,25.145,0.0,1.442,1.84,1.58,?,?,?
0.0,0.0,?,?,?,?,0.0,0.0,?
0.0,?,?,4.823,2.299,1.6,?,?,?
?,?,0.0,?,?,?,?,?,?
56.15,36.022,?,?,?,?,?,?,?
54.57,41.028,?,3.234,2.901,1.984,?,0.0,?
?,?,0.0,?,?,?,?,0.0,?
?,56.055,?,?,?,?,3.0,0.0,?
?,?,?,4.066,?,1.314,3.0,0.0,?
?,?,?,?,?,0.948,?,?,?
?,28.269,?,?,2.502,1.283,?,?,?
121.26,?,?,?,?,?,?,?,?
70.14,?,?,?,?,0.756,?,?,?
?,?,1.0,?,?,1.846,1.0,0.0,?
?,?,?,2.193,?,1.117,1.0,0.0,5.46
?,86.378,?,?,?,?,?,?,3.601
?,86.378,?,?,?,1.159,?,0.0,3.63
?,36.145,?,?,?,?,0.0,?,2.09
?,?,?,?,2.614,?,?,?,?
?,?,0.0,4.449,?,1.497,0.0,?,?
82.67,47.447,?,3.747,?,1.513,?,?,?
?,30.53,?,1.145,?,?,?,?,9.15
?,0.0,0.0,?,1.989,?,?,0.0,?
?,117.376,5.0,-0.329,1.868,1.621,?,?,?
3.24,?,?,4.761,3.273,1.052,1.0,0.0,?
?,?,?,?,?,?,1.0,1.0,?
12.03,18.011,?,?,1.155,2.177,?,?,2.958
?,73.774,?,0.057,2.093,?,?,1.0,?
47.56,65.155,1.0,?,?,?,?,?,4.91
?,36.022,?,-0.273,1.559,?,2.0,0.0,?
?,?,?,4.153,?,?,?,0.0,?
?,133.775,?,3.168,4.055,1.153,?,?,?
110.45,?,?,2.767,?,1.216,?,2.0,?
?,?,?,?,?,1.137,?,?,6.119
?,94.289,?,0.977,?,?,?,?,?
?,41.028,?,1.246,?,?,?,0.0,9.099
124.73,?,0.0,1.02,?,?,?,?,5.6
?,?,?,1.936,3.852,?,?,0.0,8.028
?,22.0,0.0,4.268,3.164,?,?,?,7.087
?,?,1.0,2.758,2.856,1.022,?,?,3.794
?,22.156,0.0,?,1.225,?,?,0.0,0.495
?,?,0.0,1.586,?,?,?,0.0,?
0.0,?,?,?,?,?,?,0.0,6.19
0.0,?,?,?,1.979,1.111,?,0.0,?
45.82,?,0.0,?,?,?,?,?,4.01
?,42.683,?,2.193,1.96,1.02,?,0.0,?
?,?,?,?,?,?,0.0,0.0,?
?,?,2.0,1.859,?,0.917,?,0.0,?
?,11.0,?,4.452,2.716,?,?,0.0,5.513
?,0.0,?,2.226,?,?,0.0,0.0,?
?,0.0,0.0,2.226,?,0.826,0.0,?,?
?,11.0,0.0,?,1.84,?,0.0,?,2.778
0.0,?,?,1.364,1.155,?,?,0.0,2.659
0.0,?,0.0,?,?,0.53,0.0,?,?
26.02,?,2.0,3.617,?,0.288,?,?,5.559
20.23,?,?,?,2.074,0.34,?,?,?
20.23,?,?,?,2.074,0.34,?,0.0,?
?,0.0,?,?,?,0.57,0.0,?,5.55
45.82,50.747,?,?,2.154,?,?,?,?
?,?,?,6.232,?,0.493,0.0,0.0,7.509
?,?,?,5.472,?,?,?,?,?
?,76.132,?,4.013,3.218,1.104,3.0,?,5.02
32.67,?,?,?,?,?,2.0,?,?
?,?,?,?,?,?,0.0,?,?
?,62.119,0.0,3.133,?,?,?,2.0,?
?,?,3.0,?,?,?,4.0,?,?
?,?,?,?,1.975,0.462,?,?,?
?,65.794,4.0,3.586,2.758,?,?,?,?
26.02,?,2.0,2.127,?,0.597,?,0.0,?
?,?,?,2.127,1.908,0.597,?,?,5.19
?,?,?,?,?,?,?,1.0,4.006
?,110.512,2.0,?,3.267,?,?,?,?
?,?,?,?,?,1.12,?,1.0,?
?,?,0.0,?,?,1.559,?,?,4.906
?,?,1.0,2.843,3.244,0.745,?,1.0,?
?,65.155,?,1.191,2.899,1.265,?,0.0,3.47
?,67.828,?,1.667,2.031,0.867,?,?,4.462
?,?,2.0,?,?,?,0.0,?,2.764
?,78.828,1.0,2.378,?,?,0.0,?,?
?,277.562,?,?,?,?,?,4.0,?
?,?,?,-1.96,2.021,?,1.0,1.0,3.908
?,85.839,2.0,?,?,?,?,?,4.121
?,42.683,?,?,?,0.961,?,0.0,?
?,?,?,?,?,?,?,?,2.959
?,?,?,?,?,?,?,?,?
?,?,1.0,?,2.074,?,0.0,0.0,6.11
20.23,?,1.0,3.314,2.027,?,?,0.0,?
?,?,2.0,3.112,2.997,0.701,?,?,?
105.86,19.91,?,?,?,0.508,?,0.0,5.922
?,?,0.0,2.509,?,0.617,?,?,3.64
0.0,0.0,0.0,4.76,2.859,0.7,?,?,6.173
?,?,?,?,2.837,?,?,0.0,?
9.23,11.0,0.0,3.275,?,?,?,?,3.953
0.0,0.0,?,?,?,0.732,?,0.0,6.219
13.14,9.507,?,?,2.614,?,?,0.0,4.995
0.0,?,?,?,?,?,?,0.0,2.48
