@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,?,?,?,?,?,1.0,?,4.011
?,?,1.0,?,?,1.114,?,0.0,?
75.74,93.694,3.0,?,?,?,?,?,?
?,20.765,?,?,?,?,0.0,?,6.79
88.03,?,2.0,?,?,1.13,?,0.0,4.485
?,101.265,?,?,?,1.086,5.0,0.0,4.288
0.0,0.0,0.0,?,?,1.15,0.0,0.0,?
0.0,?,0.0,?,1.975,?,?,?,?
?,?,?,2.193,?,1.02,0.0,0.0,4.765
?,?,?,2.942,?,?,?,?,3.524
?,161.259,2.0,2.401,3.053,0.798,1.0,?,4.14
0.0,0.0,?,3.562,2.119,?,0.0,?,4.317
0.0,?,?,?,1.924,?,?,?,?
20.23,42.683,1.0,1.859,1.924,?,0.0,?,?
?,16.786,0.0,?,?,?,1.0,?,?
?,?,0.0,3.677,2.344,0.868,0.0,0.0,?
?,?,?,3.169,2.238,?,0.0,?,4.025
?,0.0,?,?,?,1.063,0.0,0.0,?
?,32.897,?,1.859,?,?,?,?,?
20.23,42.683,?,1.859,?,?,?,0.0,?
45.82,?,?,?,2.108,?,1.0,?,?
?,?,0.0,3.677,2.324,?,?,0.0,?
?,0.0,?,?,1.908,?,?,0.0,3.791
?,42.683,?,?,?,0.949,?,?,?
?,?,?,?,2.748,?,2.0,?,2.359
28.24,?,0.0,3.169,2.224,?,?,0.0,?
?,0.0,?,2.459,1.475,1.5,0.0,?,?
?,?,?,1.672,1.225,?,0.0,0.0,?
?,47.145,0.0,?,3.875,?,0.0,1.0,8.067
17.07,25.145,?,1.442,1.509,1.157,0.0,?,?
0.0,?,0.0,?,1.549,?,0.0,?,?
?,0.0,?,?,1.509,?,?,?,4.186
0.0,0.0,0.0,?,1.475,0.505,?,0.0,?
?,44.88,0.0,2.419,1.509,0.731,?,0.0,3.954
0.0,0.0,0.0,6.166,?,?,?,?,?
?,?,0.0,?,1.265,?,?,0.0,3.643
0.0,?,0.0,?,1.225,?,?,?,3.254
?,?,0.0,?,1.978,?,0.0,?,?
12.53,?,?,?,?,0.543,?,0.0,?
?,61.404,?,3.429,?,1.08,0.0,?,5.3
?,11.0,?,4.214,2.687,0.504,?,?,?
?,0.0,?,?,?,?,0.0,?,6.777
0.0,?,0.0,?,?,?,?,?,6.623
?,0.0,0.0,2.081,?,?,0.0,?,3.485
?,0.0,0.0,?,?,?,?,0.0,2.642
0.0,?,?,?,1.559,?,0.0,0.0,?
?,0.0,0.0,2.604,1.43,?,?,?,?
?,?,?,2.226,?,0.826,?,0.0,?
12.53,?,?,0.408,?,?,?,?,?
0.0,?,?,?,?,?,0.0,?,?
?,0.0,0.0,?,?,0.718,?,?,?
?,?,?,1.466,2.15,1.22,0.0,?,?
?,94.527,2.0,-0.297,?,?,0.0,?,?
?,0.0,?,?,?,0.461,0.0,?,?
?,?,?,4.063,?,?,?,0.0,4.75
?,?,?,?,2.12,0.281,?,0.0,?
0.0,0.0,?,?,?,0.493,?,?,7.61
0.0,0.0,?,?,2.805,0.469,0.0,0.0,8.78
20.23,?,?,3.046,?,0.602,0.0,0.0,?
?,0.0,0.0,?,?,?,?,0.0,4.874
20.23,?,?,3.314,?,0.409,0.0,?,?
?,0.0,0.0,4.926,?,?,0.0,?,?
26.02,32.897,2.0,?,2.031,?,1.0,?,?
?,?,1.0,3.314,?,0.409,?,?,?
0.0,0.0,?,6.47,?,?,?,?,8.44
?,0.0,?,5.472,2.676,?,?,?,5.64
55.05,61.747,?,?,?,?,?,?,?
45.82,?,?,?,?,?,?,?,4.434
92.35,?,1.0,?,3.373,?,?,1.0,4.257
20.23,?,1.0,2.461,1.975,?,?,?,?
?,?,0.0,?,?,0.657,?,?,5.42
?,?,0.0,?,?,1.002,?,0.0,4.713
?,?,?,?,?,?,0.0,?,4.83
?,?,2.0,2.729,1.975,0.462,1.0,?,?
20.23,?,1.0,2.729,1.975,0.5,0.0,0.0,4.797
?,?,?,3.11,?,?,1.0,?,4.66
0.0,0.0,0.0,5.989,2.733,?,0.0,?,6.989
?,?,2.0,2.729,?,?,?,?,4.742
?,53.683,1.0,3.842,2.887,?,0.0,?,?
?,50.747,?,2.842,2.154,0.726,?,0.0,4.268
75.13,100.774,3.0,?,?,?,?,0.0,?
?,0.0,0.0,?,?,?,?,?,4.138
?,?,?,?,?,?,?,?,?
?,?,?,4.746,2.905,?,?,0.0,4.711
?,?,?,2.509,?,?,?,?,4.31
?,0.0,0.0,5.472,?,0.577,?,?,6.209
0.0,0.0,0.0,?,?,0.723,?,0.0,5.626
?,0.0,0.0,?,?,0.529,0.0,?,8.16
0.0,?,0.0,?,2.712,?,0.0,0.0,?
?,?,?,4.27,?,0.867,?,0.0,?
?,0.0,?,?,2.344,0.678,0.0,?,?
?,?,?,3.478,1.918,?,0.0,?,?
?,50.747,?,2.509,?,?,1.0,?,?
?,?,?,?,2.591,0.723,?,?,?
?,0.0,0.0,?,2.324,?,?,?,5.009
?,?,?,?,?,?,?,0.0,?
?,0.0,0.0,?,?,0.575,?,0.0,?
?,?,1.0,?,2.355,?,?,?,?
22.0,73.15,?,?,?,?,?,?,4.9
?,73.324,?,0.736,2.405,?,?,1.0,3.028
?,?,?,1.817,1.43,1.988,?,0.0,2.018
?,101.271,?,?,1.975,?,2.0,1.0,?
74.57,132.193,?,1.671,?,?,?,1.0,?
43.24,59.409,?,?,?,?,3.0,?,?
?,?,?,?,?,?,?,?,?
?,?,?,3.613,?,?,?,2.0,?
?,?,0.0,?,?,?,?,2.0,8.582
?,123.084,0.0,?,4.111,?,?,?,8.678
?,78.204,0.0,?,?,?,?,?,?
59.32,?,0.0,?,3.934,?,?,?,?
114.19,?,?,?,?,1.082,6.0,1.0,?
75.39,?,0.0,2.981,?,?,1.0,2.0,6.475
98.18,62.119,0.0,0.796,1.84,?,?,?,6.251
59.32,?,?,4.279,3.962,?,1.0,?,9.133
?,78.204,?,?,?,0.76,1.0,?,?
?,60.144,?,?,3.469,1.102,?,1.0,4.92
?,?,0.0,?,1.989,?,?,1.0,?
?,?,8.0,0.083,?,?,?,?,2.928
43.09,58.042,2.0,?,?,?,?,1.0,?
?,250.102,?,?,?,?,6.0,4.0,?
?,61.166,2.0,2.589,?,?,?,?,4.234
?,58.042,?,?,?,?,?,1.0,?
?,?,4.0,?,1.225,?,2.0,?,?
?,?,?,?,?,0.591,2.0,?,?
?,32.897,?,?,?,?,?,?,?
?,65.794,4.0,?,?,?,2.0,?,3.358
68.01,?,?,?,?,?,?,?,?
26.02,?,?,2.729,1.979,0.462,?,0.0,?
26.02,?,?,?,?,?,?,?,5.43
?,?,2.0,2.127,1.924,0.597,1.0,?,?
52.04,?,?,?,?,0.732,2.0,?,?
?,?,?,?,?,?,1.0,0.0,5.371
?,131.635,?,?,2.706,1.313,3.0,?,2.072
?,?,?,?,?,0.775,?,?,?
?,11.0,?,-0.564,?,?,?,?,2.332
?,11.0,?,1.533,2.274,?,?,?,?
74.92,138.783,?,?,?,1.14,?,1.0,?
?,?,0.0,5.4,?,0.991,0.0,1.0,?
58.2,116.232,2.0,3.508,3.281,?,?,1.0,7.802
?,61.166,2.0,3.988,?,?,2.0,?,?
17.07,?,?,?,?,?,0.0,0.0,6.394
34.14,50.29,0.0,1.415,?,?,0.0,?,?
?,50.29,?,?,2.415,?,0.0,?,5.545
?,?,?,?,?,1.237,2.0,?,4.249
37.3,?,?,?,?,?,0.0,0.0,5.17
73.22,?,2.0,?,1.795,0.599,2.0,1.0,?
?,?,1.0,0.096,2.964,1.16,4.0,?,?
41.13,?,?,?,1.726,1.463,2.0,?,1.188
182.83,?,?,?,5.831,1.351,0.0,1.0,?
203.06,?,?,?,?,?,?,?,?
?,?,?,?,?,1.493,0.0,0.0,?
20.31,?,0.0,?,?,?,?,?,?
?,153.195,?,0.559,?,0.767,?,?,?
?,25.145,0.0,1.769,?,?,0.0,?,?
?,93.43,1.0,1.348,?,?,?,?,4.024
32.67,47.536,?,?,?,0.881,?,0.0,?
?,41.028,?,?,?,1.505,0.0,?,?
?,111.608,?,?,3.666,?,?,?,?
?,?,0.0,1.473,?,1.158,0.0,0.0,?
?,44.313,0.0,2.777,?,?,?,?,?
?,?,?,?,2.706,?,?,0.0,6.075
?,?,?,?,1.918,0.578,2.0,?,?
?,36.145,0.0,?,?,?,?,1.0,?
?,?,?,?,?,?,4.0,?,?
38.77,?,?,?,2.639,?,?,?,?
?,?,?,3.773,?,?,?,2.0,?
?,?,1.0,3.374,?,?,?,?,?
37.3,67.828,1.0,?,?,?,?,?,4.56
?,?,3.0,?,?,1.496,1.0,?,?
?,78.828,1.0,?,?,?,?,1.0,?
46.53,?,?,2.354,2.455,?,?,1.0,3.783
104.06,189.34,3.0,1.929,?,?,0.0,?,?
?,?,?,?,2.09,?,?,?,3.068
76.21,?,3.0,?,2.25,0.375,2.0,1.0,3.644
?,76.132,?,3.77,3.091,?,?,?,4.01
?,?,?,?,3.243,1.4,1.0,?,3.917
?,?,?,?,?,?,2.0,?,?
81.95,157.061,?,1.358,?,?,?,?,3.277
?,?,?,2.124,?,?,2.0,?,?
94.83,178.34,?,1.661,?,?,?,0.0,3.961
?,42.683,?,?,?,?,?,?,1.82
?,42.683,1.0,1.209,?,?,0.0,0.0,?
52.49,103.377,?,-0.917,1.84,?,?,0.0,?
?,?,2.0,-1.053,?,1.827,0.0,?,?
?,53.683,?,?,?,1.952,?,?,1.07
?,?,1.0,?,?,1.971,?,?,?
336.43,551.098,?,-5.199,?,?,?,?,?
?,179.269,?,?,3.039,0.787,?,1.0,?
347.32,571.952,18.0,-6.446,4.624,?,5.0,?,?
?,195.878,?,-1.204,?,?,?,1.0,3.177
138.45,?,?,1.442,3.878,?,?,0.0,?
20.23,?,?,?,?,0.737,?,0.0,4.852
?,?,1.0,2.296,1.924,?,0.0,?,?
20.23,?,?,?,1.924,0.633,?,0.0,4.426
66.05,?,1.0,?,?,?,?,?,4.016
20.23,?,?,?,2.605,?,?,?,?
?,?,?,?,?,1.03,0.0,?,?
?,42.683,1.0,?,?,?,0.0,?,4.61
?,?,1.0,?,1.857,0.853,?,?,?
20.23,?,?,?,?,0.633,?,0.0,4.238
20.23,42.683,1.0,?,2.57,?,0.0,?,?
56.15,?,2.0,-0.665,?,0.676,?,0.0,?
61.52,41.93,?,3.447,?,0.662,?,2.0,?
44.45,?,0.0,3.648,?,?,1.0,1.0,?
?,?,0.0,?,?,?,?,1.0,?
?,33.571,?,?,2.456,?,?,?,?
?,?,0.0,?,2.134,?,?,?,?
?,?,0.0,-0.049,?,1.5,0.0,1.0,?
50.93,0.0,?,0.552,?,1.147,3.0,?,?
79.93,16.786,?,1.769,?,0.793,?,?,?
118.06,?,4.0,?,1.768,?,?,?,?
?,105.331,?,?,?,?,?,0.0,4.168
?,185.897,?,?,?,?,?,?,?
?,?,0.0,0.289,2.587,?,?,0.0,3.339
91.64,101.494,0.0,?,2.296,0.884,?,?,5.441
?,?,?,1.649,?,?,?,?,3.138
111.87,?,?,?,2.377,0.839,2.0,0.0,4.79
?,?,?,2.359,2.527,?,3.0,?,4.39
157.69,?,?,?,2.527,0.647,?,?,?
45.82,50.747,?,2.574,2.168,?,?,?,3.978
?,?,?,?,?,?,2.0,?,?
91.64,?,?,?,?,?,2.0,?,?
91.64,101.494,?,?,2.334,?,2.0,?,?
111.87,?,1.0,1.395,2.334,0.716,2.0,?,?
?,?,0.0,1.886,2.287,?,?,?,3.591
?,50.747,0.0,?,?,?,?,0.0,?
?,50.747,?,2.842,?,0.726,?,?,4.611
45.82,50.747,?,3.11,2.141,?,1.0,0.0,4.62
45.82,?,?,1.887,?,?,1.0,?,3.615
?,?,?,?,2.09,0.942,?,0.0,?
?,0.0,?,?,?,0.802,0.0,?,?
7.76,0.0,?,?,2.7,?,2.0,?,?
?,?,?,?,2.692,0.941,?,0.0,5.433
?,?,0.0,?,2.539,?,0.0,?,?
15.79,?,?,?,?,?,1.0,0.0,4.7
?,0.0,?,1.834,2.176,?,1.0,?,5.069
?,0.0,?,?,?,0.689,0.0,0.0,6.004
0.0,0.0,?,4.76,2.868,0.7,?,0.0,6.281
0.0,?,?,4.332,?,?,?,0.0,?
0.0,0.0,?,?,?,?,?,0.0,?
?,?,?,3.743,?,?,?,?,4.737
28.24,0.0,?,4.76,2.995,0.65,?,0.0,?
0.0,0.0,?,3.386,?,0.805,0.0,0.0,?
?,?,0.0,?,?,?,?,0.0,?
?,?,?,3.051,?,0.8,?,?,?
12.89,?,0.0,?,?,?,?,?,?
132.86,?,0.0,?,?,0.572,?,?,?
28.24,?,0.0,?,?,?,?,0.0,?
?,?,?,?,?,?,?,?,?
12.89,16.786,?,0.468,?,?,?,0.0,?
?,0.0,?,?,1.667,0.667,0.0,0.0,?
?,77.875,?,1.326,3.024,?,5.0,0.0,5.054
?,?,?,?,1.857,0.831,?,?,?
?,?,?,?,?,?,11.0,?,4.779
?,?,?,3.374,?,?,0.0,?,3.792
?,?,?,0.094,?,1.328,?,?,5.993
23.79,31.059,?,?,1.155,?,?,1.0,?
?,?,0.0,2.754,?,?,?,?,?
?,?,?,3.626,?,?,0.0,1.0,5.541
?,?,?,?,1.225,0.575,?,1.0,?
?,?,2.0,?,?,1.594,?,?,?
?,?,1.0,1.629,2.353,?,?,?,?
?,?,?,?,?,?,?,0.0,4.762
?,?,?,1.297,2.042,1.933,?,?,2.829
40.46,?,?,?,?,?,0.0,?,?
0.0,?,?,3.477,?,1.429,0.0,?,4.819
17.07,?,?,1.442,1.84,?,?,?,?
?,?,0.0,?,?,?,?,0.0,?
?,0.0,?,4.823,2.299,1.6,?,0.0,?
?,72.29,?,6.338,?,?,?,?,?
56.15,36.022,?,?,?,?,2.0,0.0,3.52
?,?,0.0,3.234,2.901,?,0.0,?,4.862
?,?,0.0,3.322,2.901,0.874,0.0,0.0,?
?,?,0.0,?,?,0.992,3.0,?,?
?,104.618,0.0,?,3.016,?,?,0.0,7.012
45.61,?,0.0,3.092,2.814,?,?,?,5.548
?,?,?,2.821,?,1.283,?,1.0,3.078
?,?,?,?,?,0.779,?,?,?
?,50.908,?,?,1.577,0.756,?,?,?
?,?,1.0,0.8,1.509,?,?,?,?
?,?,?,2.193,2.134,1.117,?,0.0,?
?,86.378,?,?,?,1.277,5.0,0.0,?
?,?,?,?,?,?,?,0.0,3.63
26.3,36.145,?,0.586,1.577,?,?,?,2.09
?,?,0.0,?,?,1.233,?,0.0,5.762
?,41.028,?,?,?,?,0.0,0.0,?
?,?,1.0,3.747,2.935,1.513,?,?,8.113
?,30.53,?,?,?,1.444,0.0,?,?
0.0,0.0,?,?,1.989,?,?,?,4.502
91.49,?,?,?,?,?,5.0,?,?
?,?,?,?,?,?,?,0.0,?
44.45,16.786,?,1.157,?,0.685,?,1.0,?
12.03,?,?,-0.172,1.155,2.177,?,?,?
75.99,?,1.0,0.057,2.093,?,?,?,6.964
?,?,?,?,?,?,?,0.0,?
?,?,2.0,?,1.559,?,?,?,?
21.26,?,1.0,?,?,?,?,?,?
?,133.775,0.0,3.168,?,1.153,?,2.0,?
?,?,?,?,?,?,?,?,?
?,70.941,?,?,?,?,?,0.0,6.119
?,?,?,0.977,?,1.146,?,0.0,?
54.57,41.028,0.0,1.246,?,?,0.0,?,?
?,?,?,?,?,?,1.0,2.0,?
?,?,?,1.936,?,?,0.0,?,?
?,22.0,0.0,4.268,3.164,?,?,0.0,?
?,78.828,?,?,?,?,0.0,1.0,3.794
36.28,22.156,0.0,-0.317,?,?,?,0.0,0.495
?,0.0,?,1.586,2.674,1.166,?,?,4.823
?,0.0,0.0,4.588,2.744,?,0.0,?,6.19
0.0,?,0.0,?,1.979,1.111,?,0.0,?
?,?,?,2.241,2.119,0.942,?,?,?
20.23,42.683,?,?,?,?,?,?,?
?,0.0,?,?,?,?,?,0.0,3.002
26.02,32.897,?,?,?,?,?,0.0,5.312
?,?,?,?,2.716,?,?,?,5.513
?,?,0.0,?,?,?,?,0.0,?
0.0,0.0,?,?,1.509,0.826,0.0,?,?
9.23,?,?,?,?,1.05,?,?,2.778
?,?,0.0,1.364,?,?,?,0.0,?
0.0,?,0.0,?,2.12,0.53,0.0,?,5.389
26.02,32.897,?,3.617,?,0.288,?,?,?
?,42.683,1.0,?,2.074,?,0.0,?,?
20.23,?,?,?,2.074,0.34,?,0.0,?
?,0.0,0.0,?,2.031,0.57,0.0,0.0,5.55
?,?,?,3.11,?,?,?,?,4.251
?,?,?,?,?,0.493,?,0.0,7.509
?,?,?,?,2.657,?,0.0,0.0,6.67
?,?,?,4.013,3.218,1.104,?,0.0,?
32.67,?,0.0,?,?,?,2.0,?,?
?,0.0,?,?,?,?,?,0.0,5.422
?,?,?,?,?,?,2.0,2.0,6.21
?,152.848,?,?,?,?,?,?,?
?,32.897,2.0,?,?,0.462,?,?,?
?,65.794,?,?,?,?,?,?,?
?,32.897,2.0,2.127,1.918,?,?,0.0,6.108
26.02,?,?,?,?,?,1.0,?,5.19
115.47,?,4.0,?,?,?,?,1.0,4.006
57.53,?,2.0,?,?,?,?,0.0,?
39.44,?,?,4.332,4.121,?,?,1.0,?
20.31,?,?,0.198,?,?,1.0,?,?
87.28,110.688,?,?,?,0.745,3.0,?,4.022
?,65.155,?,1.191,?,1.265,?,?,3.47
37.3,?,1.0,?,?,0.867,0.0,0.0,4.462
74.6,?,?,?,?,1.075,?,2.0,2.764
?,?,?,?,2.472,0.988,?,?,?
155.68,277.562,4.0,?,3.033,?,?,?,3.103
?,?,?,?,?,?,?,1.0,?
?,85.839,?,?,3.047,?,?,1.0,4.121
?,?,?,?,1.334,?,?,0.0,?
23.47,?,?,-0.081,?,?,1.0,?,?
?,?,?,-0.937,?,1.936,0.0,0.0,0.46
?,?,?,3.617,?,?,?,?,?
20.23,?,?,?,?,0.409,?,?,?
?,?,2.0,?,?,?,?,0.0,3.531
105.86,19.91,0.0,?,?,0.508,2.0,?,?
?,?,0.0,?,2.09,?,1.0,?,?
?,?,?,4.76,?,?,0.0,0.0,?
24.06,35.776,2.0,3.326,?,?,2.0,0.0,4.651
?,11.0,?,?,2.727,?,0.0,0.0,3.953
?,?,0.0,5.165,?,0.732,?,?,6.219
13.14,9.507,?,?,2.614,?,?,?,?
0.0,?,?,?,1.8,?,?,0.0,?
