@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
2.98,0.251,1.959,0.0,0.0,?,1.651
3.462,0.405,1.717,0.0,1.0,2.06,?
2.755,?,?,0.0,?,0.996,?
2.755,0.405,1.844,?,1.0,0.996,3.231
?,?,?,?,0.0,?,5.052
?,0.604,1.529,?,?,2.419,?
2.878,0.134,1.684,0.0,0.0,?,?
1.961,0.134,1.215,?,0.0,?,2.567
2.665,0.251,1.762,0.0,?,-0.534,1.795
?,?,?,0.0,0.0,?,5.072
2.377,?,?,?,0.0,-0.534,2.156
2.366,?,2.606,0.0,0.0,-0.128,?
?,?,2.102,0.0,0.0,0.8,?
?,?,1.27,?,0.0,?,2.505
?,0.223,1.669,0.0,0.0,?,?
1.778,?,?,?,0.0,?,3.048
3.609,0.811,1.189,0.0,?,3.291,5.115
3.316,0.223,1.571,0.0,1.0,1.795,2.856
?,?,?,?,2.0,-0.45,?
4.171,0.693,1.678,?,?,2.849,4.976
?,?,1.571,?,1.0,1.795,2.94
?,0.0,1.667,0.0,0.0,3.516,4.538
2.429,0.83,1.696,0.0,?,2.604,?
3.143,?,1.641,?,0.0,1.209,2.692
?,?,?,?,0.0,1.064,3.825
2.126,0.405,?,?,?,-0.226,3.206
2.709,0.331,2.072,0.0,0.0,-0.081,1.78
2.701,0.405,2.003,0.0,0.0,-0.081,?
3.252,0.0,1.417,0.0,0.0,?,3.299
2.111,?,?,0.0,0.0,?,?
?,0.56,?,0.0,0.0,-0.544,1.18
3.361,0.223,1.437,?,?,2.021,?
3.52,0.223,1.562,0.0,1.0,?,3.446
?,0.56,1.987,?,1.0,0.538,3.496
3.181,0.604,?,?,0.0,3.126,4.68
3.369,0.134,?,0.0,?,?,?
?,?,1.633,0.0,0.0,1.587,2.98
2.507,0.405,1.5,?,0.0,0.076,?
3.277,?,?,?,0.0,2.604,?
2.67,0.496,2.047,0.0,?,-0.917,1.842
2.704,?,?,0.0,0.0,-0.917,?
3.277,0.486,1.343,0.0,0.0,?,?
3.566,?,?,0.0,?,1.94,3.719
?,0.251,1.287,?,0.0,0.454,1.749
3.485,0.223,1.614,0.0,0.0,?,3.507
3.316,0.223,1.571,1.0,?,1.795,3.979
3.596,0.604,1.515,?,?,4.673,5.363
3.74,0.134,1.581,?,0.0,3.186,?
?,0.223,1.599,0.0,0.0,?,3.984
3.199,0.56,?,0.0,0.0,?,?
?,1.028,2.137,?,0.0,1.466,2.973
3.641,?,1.531,?,1.0,3.289,3.182
4.005,?,1.545,0.0,1.0,3.953,?
3.896,0.134,1.571,0.0,?,3.503,?
3.201,0.693,2.004,0.0,0.0,-0.937,0.33
3.98,0.223,1.578,?,?,?,4.819
4.114,?,1.571,0.0,?,4.098,5.219
?,0.223,1.565,?,0.0,4.379,?
?,0.405,?,2.0,1.0,?,3.139
2.456,0.331,1.259,0.0,1.0,0.496,?
?,?,1.165,0.0,1.0,2.619,4.191
3.461,0.223,?,0.0,?,?,?
2.641,0.496,1.077,?,1.0,?,3.537
?,0.638,1.506,0.0,1.0,1.57,4.38
2.544,0.223,1.245,0.0,0.0,?,1.408
?,?,1.714,0.0,0.0,1.209,2.936
2.572,1.834,1.35,0.0,2.0,3.115,?
3.222,1.501,0.872,?,0.0,5.149,?
?,0.956,1.17,?,0.0,4.789,?
3.358,1.348,1.328,0.0,?,?,3.852
2.96,0.88,1.53,?,1.0,0.787,5.244
4.81,0.693,1.42,0.0,2.0,?,2.548
3.311,0.56,?,0.0,1.0,?,?
3.023,0.56,1.168,0.0,1.0,2.294,?
?,1.586,0.917,0.0,0.0,5.207,6.379
1.925,?,0.595,?,0.0,3.764,4.705
2.454,?,0.951,0.0,0.0,2.359,4.96
2.508,0.58,0.941,0.0,?,?,3.766
2.222,0.711,0.849,0.0,0.0,0.828,3.641
?,?,?,0.0,?,3.587,4.108
2.031,0.891,0.822,0.0,0.0,?,?
?,1.408,?,0.0,0.0,2.736,?
3.351,0.496,1.466,0.0,0.0,?,?
3.452,0.331,?,1.0,0.0,?,3.87
?,0.865,1.327,0.0,?,?,5.642
?,?,0.814,0.0,0.0,0.893,?
2.085,1.079,0.895,0.0,0.0,?,?
1.962,0.934,0.819,0.0,?,?,4.296
?,0.947,?,0.0,1.0,1.976,6.607
2.377,0.827,?,0.0,?,2.239,?
?,0.56,1.168,1.0,0.0,1.239,3.278
?,0.56,1.127,?,0.0,?,3.118
2.218,?,1.074,0.0,0.0,?,?
3.103,0.134,1.521,0.0,0.0,2.193,3.267
1.822,0.829,?,?,?,2.509,3.933
3.459,1.47,?,0.0,2.0,0.491,4.486
2.442,?,2.254,0.0,0.0,1.401,4.305
?,?,0.835,0.0,?,1.969,3.927
?,0.223,1.1,1.0,?,2.723,4.35
2.868,1.286,1.294,0.0,0.0,1.919,4.809
?,?,2.162,0.0,0.0,2.273,4.499
3.378,?,0.988,0.0,?,3.395,4.65
2.961,0.405,?,?,0.0,1.312,2.604
3.52,0.223,1.562,1.0,?,?,?
3.012,?,1.023,0.0,0.0,?,?
2.778,?,1.17,1.0,0.0,?,2.93
3.08,?,1.583,1.0,0.0,1.442,3.727
3.281,0.693,?,?,2.0,?,3.095
2.359,0.405,0.814,0.0,?,?,6.4
2.026,?,1.667,1.0,0.0,0.202,2.65
?,0.405,1.5,0.0,?,0.076,2.851
?,?,1.717,?,1.0,?,4.208
2.462,0.223,1.625,1.0,0.0,0.655,3.654
?,0.405,1.787,?,?,1.373,3.81
2.429,?,1.954,?,0.0,?,0.931
?,?,1.43,0.0,?,0.434,?
4.285,0.134,1.551,0.0,?,?,6.255
2.534,0.872,?,0.0,0.0,-1.186,?
?,?,1.909,?,0.0,?,4.448
?,0.405,1.312,?,2.0,0.749,?
?,0.64,1.727,0.0,0.0,0.8,2.586
?,0.331,1.56,0.0,1.0,0.133,2.117
1.667,?,?,0.0,?,2.459,?
2.283,1.07,?,?,?,1.112,4.278
3.164,?,0.909,?,?,2.455,3.112
?,1.821,1.027,?,2.0,?,?
?,0.872,1.475,?,?,0.202,?
4.216,0.223,1.248,0.0,0.0,4.177,5.78
2.119,0.923,1.179,0.0,1.0,0.982,?
3.914,?,?,0.0,1.0,?,?
3.542,1.38,1.264,?,0.0,1.971,6.284
3.102,?,?,0.0,2.0,?,?
?,1.292,2.122,0.0,3.0,1.595,3.477
3.191,0.223,0.847,0.0,0.0,2.859,4.967
2.639,1.462,0.83,?,0.0,5.206,?
?,1.437,1.346,2.0,2.0,1.821,?
2.164,1.437,?,0.0,2.0,2.573,6.207
3.247,0.638,0.889,0.0,?,?,4.68
?,1.695,1.087,0.0,0.0,?,4.475
3.629,?,1.478,0.0,1.0,?,3.24
?,?,1.079,2.0,0.0,?,5.478
?,?,0.76,0.0,0.0,2.637,4.62
?,1.16,0.979,0.0,?,3.818,5.048
2.855,?,1.325,?,2.0,0.454,?
2.024,?,?,?,1.0,0.133,1.307
?,0.0,?,1.0,2.0,?,2.149
3.426,?,1.488,?,1.0,1.294,?
2.878,?,1.684,0.0,0.0,0.8,2.425
4.785,1.263,1.471,?,?,2.749,9.612
?,?,2.104,?,0.0,?,?
2.507,0.405,1.652,1.0,1.0,0.888,?
2.857,0.973,1.838,?,?,1.121,?
3.924,0.693,1.707,?,2.0,2.314,?
3.601,0.223,1.35,3.0,?,2.545,?
3.634,0.693,1.747,0.0,2.0,?,4.051
1.968,0.331,1.891,0.0,0.0,-1.053,1.47
2.429,?,1.927,0.0,?,0.586,2.583
3.029,?,1.847,0.0,0.0,0.314,?
3.605,0.0,?,0.0,0.0,3.562,?
2.024,0.83,1.761,?,?,2.226,3.007
?,0.405,1.548,?,1.0,1.373,2.84
3.462,0.405,?,0.0,?,2.06,?
3.669,?,1.778,0.0,?,2.274,3.604
?,1.275,0.913,?,1.0,3.574,6.564
3.832,0.223,?,?,?,3.503,4.41
4.285,?,1.71,0.0,0.0,?,5.38
3.164,2.044,0.83,?,1.0,?,?
3.332,0.134,1.294,?,0.0,2.242,?
2.344,?,?,0.0,?,1.467,3.109
?,0.854,1.944,0.0,0.0,1.297,?
2.993,?,?,0.0,2.0,-0.059,5.395
?,0.798,0.975,0.0,?,2.715,4.109
?,0.331,1.011,0.0,1.0,?,3.25
2.777,0.56,?,?,0.0,1.433,?
?,1.182,1.244,0.0,?,?,?
3.134,?,?,0.0,0.0,?,2.739
?,?,1.07,1.0,?,3.315,?
3.436,0.331,?,0.0,?,?,4.338
2.217,?,0.875,0.0,?,1.769,?
3.219,?,1.605,0.0,0.0,0.706,1.134
3.645,?,1.155,0.0,?,3.105,5.178
?,0.405,1.145,0.0,0.0,1.246,3.219
2.685,0.405,1.145,0.0,0.0,?,?
2.961,?,?,0.0,0.0,?,?
3.52,0.223,1.59,0.0,0.0,?,2.883
4.029,0.965,1.729,0.0,0.0,4.038,?
?,0.711,1.162,0.0,?,?,?
?,0.638,1.385,0.0,1.0,1.459,5.339
?,0.134,1.614,0.0,?,1.587,2.226
?,1.232,1.134,0.0,0.0,4.207,?
3.73,?,?,0.0,1.0,?,4.732
?,1.182,1.901,0.0,2.0,0.158,1.234
?,0.134,?,0.0,?,4.833,?
3.035,?,?,0.0,0.0,?,?
3.461,0.223,?,0.0,?,2.813,4.47
?,?,?,2.0,0.0,3.659,5.678
1.713,1.098,1.752,?,?,-0.297,3.046
2.441,0.88,?,0.0,?,0.057,4.92
1.634,0.713,1.19,?,0.0,?,2.782
3.13,0.429,0.88,?,?,2.679,5.229
?,1.153,?,0.0,0.0,2.938,?
?,?,?,0.0,0.0,2.646,4.342
3.684,?,1.072,0.0,1.0,4.764,7.691
4.461,0.405,1.139,0.0,1.0,4.548,?
?,0.223,?,?,0.0,?,3.979
3.822,0.0,1.125,1.0,0.0,4.044,5.51
3.113,?,1.319,?,1.0,4.038,6.143
2.565,?,1.529,?,0.0,0.242,2.115
2.217,0.845,0.793,1.0,0.0,?,5.189
2.95,?,?,?,4.0,3.11,5.383
3.402,0.496,1.45,?,0.0,2.345,4.557
3.618,?,1.686,0.0,?,1.661,5.184
?,1.336,0.839,?,0.0,2.459,?
3.739,0.0,1.204,?,1.0,3.374,5.434
?,1.501,1.197,0.0,0.0,?,5.632
2.454,1.075,?,?,0.0,?,6.317
?,0.582,1.287,?,0.0,1.467,?
3.323,1.232,1.134,0.0,0.0,4.207,?
2.126,0.83,?,0.0,?,2.459,5.82
1.886,0.988,0.764,0.0,0.0,2.343,3.889
3.175,?,2.095,0.0,?,2.59,4.095
?,?,1.481,?,?,3.16,5.052
2.019,?,1.288,?,0.0,2.689,?
3.709,?,1.478,0.0,1.0,3.909,?
?,0.887,0.954,0.0,0.0,1.748,4.458
?,0.223,1.36,0.0,0.0,?,3.458
4.05,0.693,1.381,0.0,2.0,?,5.667
3.24,0.56,?,0.0,?,2.214,?
?,0.331,1.521,?,?,4.57,6.347
2.079,0.988,0.836,?,1.0,2.481,2.608
?,?,1.563,?,0.0,3.806,5.18
?,?,?,0.0,0.0,0.655,3.779
3.421,0.58,1.7,0.0,1.0,1.57,5.029
?,1.327,1.284,0.0,?,2.2,?
?,0.499,0.832,0.0,0.0,4.416,?
?,?,0.832,0.0,0.0,4.416,?
3.739,?,0.7,?,0.0,4.76,7.346
2.591,0.331,1.629,?,0.0,0.874,2.395
2.118,0.956,?,?,0.0,?,3.638
3.274,1.214,?,0.0,?,?,?
2.544,0.223,?,0.0,0.0,1.064,3.38
?,0.764,0.788,0.0,0.0,?,4.961
2.8,0.693,1.091,0.0,1.0,1.437,3.603
3.9,0.429,1.572,0.0,1.0,2.297,3.842
3.177,0.918,?,0.0,?,2.031,?
2.111,1.477,1.298,?,0.0,3.225,5.73
3.609,?,1.208,0.0,0.0,?,4.38
3.261,?,?,0.0,?,?,?
?,0.702,1.527,?,1.0,?,?
2.818,0.88,1.488,0.0,?,1.182,3.726
2.442,0.934,?,0.0,?,?,?
?,0.134,1.476,0.0,0.0,3.358,4.305
4.535,?,1.137,1.0,?,4.332,?
3.756,?,0.964,?,?,4.23,?
2.198,0.798,0.79,0.0,1.0,2.056,3.328
3.159,?,1.584,0.0,2.0,?,3.77
2.862,?,?,?,3.0,-0.463,4.512
4.121,0.829,?,?,1.0,?,5.653
2.309,0.907,0.871,0.0,0.0,3.046,3.775
3.69,?,1.062,0.0,0.0,2.726,3.599
?,0.56,1.749,0.0,2.0,?,?
3.465,2.171,0.888,0.0,0.0,?,3.623
3.252,0.223,1.077,0.0,0.0,2.51,?
4.085,0.134,1.482,0.0,0.0,4.234,?
2.726,0.496,1.108,?,1.0,?,3.1
2.079,0.988,?,0.0,1.0,2.481,3.298
3.867,?,1.174,?,?,3.386,4.064
3.33,0.56,1.555,0.0,?,1.042,?
2.304,1.028,1.124,?,0.0,2.433,?
3.691,0.711,1.073,0.0,2.0,1.746,5.472
3.323,0.405,?,?,2.0,?,4.577
3.501,0.405,1.585,1.0,1.0,2.27,?
2.594,?,0.861,0.0,0.0,1.68,3.112
?,0.874,0.903,0.0,?,?,5.278
3.332,0.134,0.909,0.0,0.0,3.051,4.891
3.578,0.496,1.406,?,?,2.391,4.32
?,1.421,2.282,0.0,0.0,2.357,?
?,0.223,?,0.0,?,1.834,3.926
2.836,?,?,0.0,?,4.452,?
?,?,?,0.0,0.0,2.994,?
?,0.251,1.506,0.0,0.0,?,3.57
?,?,2.164,0.0,0.0,0.314,1.812
3.739,0.0,1.161,0.0,0.0,4.431,5.68
2.955,0.331,1.313,0.0,0.0,0.652,2.961
1.844,?,0.804,0.0,0.0,?,6.72
?,0.134,1.546,0.0,0.0,4.651,6.484
3.128,0.713,?,0.0,1.0,4.017,5.039
2.417,1.028,?,0.0,1.0,3.19,4.169
3.055,1.273,?,?,0.0,2.931,5.393
2.624,?,?,0.0,0.0,?,?
?,?,?,0.0,0.0,2.054,5.087
2.423,0.949,1.15,0.0,0.0,?,2.44
2.548,?,1.051,1.0,0.0,1.66,?
2.647,?,1.278,?,0.0,1.602,4.508
3.196,1.38,1.234,?,0.0,1.321,6.018
?,1.38,?,?,0.0,1.654,4.854
?,1.593,?,0.0,0.0,3.32,6.023
?,1.714,2.105,?,0.0,2.358,5.062
?,0.452,1.843,0.0,?,0.37,3.463
3.353,?,?,1.0,1.0,1.878,5.018
3.174,1.586,0.91,2.0,?,5.361,7.382
?,0.711,1.501,1.0,?,1.759,4.043
?,0.58,1.685,?,1.0,1.851,4.117
3.81,1.025,1.055,0.0,2.0,0.215,3.838
3.311,0.972,2.208,0.0,3.0,-0.165,4.244
?,1.03,0.906,0.0,?,1.064,5.558
3.979,1.306,1.404,0.0,1.0,5.176,?
2.862,1.54,1.226,0.0,0.0,3.896,6.171
?,0.93,0.846,0.0,0.0,1.395,4.739
2.74,1.04,1.603,?,1.0,2.646,?
?,0.651,0.781,0.0,0.0,?,5.262
3.378,1.38,1.25,0.0,0.0,1.654,?
?,1.182,1.624,0.0,0.0,2.433,4.811
?,1.496,0.964,?,0.0,?,5.19
?,0.675,2.108,?,?,?,3.656
2.893,?,0.907,?,?,?,6.047
3.898,0.887,1.45,0.0,0.0,4.066,?
3.675,1.718,1.248,0.0,0.0,?,?
?,1.012,1.521,0.0,?,-1.169,2.069
3.937,0.762,?,0.0,0.0,1.145,3.297
1.965,1.028,0.762,0.0,0.0,2.116,5.303
2.819,0.732,?,0.0,0.0,?,2.941
2.019,?,0.77,0.0,0.0,3.617,5.93
1.822,0.681,?,0.0,0.0,2.335,3.696
2.928,1.131,?,0.0,2.0,?,5.86
2.479,?,?,?,?,1.748,4.119
?,0.134,0.93,0.0,?,4.054,?
3.38,1.749,?,?,?,?,?
4.181,?,?,?,0.0,4.379,6.213
2.297,0.762,?,0.0,0.0,?,?
?,1.3,1.36,?,0.0,2.371,4.739
?,1.548,1.653,?,0.0,?,?
1.844,1.275,0.804,?,0.0,?,6.784
2.216,0.389,0.796,0.0,?,1.953,3.751
4.372,0.134,1.254,0.0,?,?,6.569
?,1.079,0.825,0.0,0.0,5.472,6.882
1.786,?,1.081,?,0.0,-1.265,8.132
1.883,0.916,1.207,0.0,1.0,1.188,1.153
2.11,?,?,0.0,1.0,2.57,3.36
?,?,?,1.0,0.0,2.799,4.227
3.629,0.223,0.802,0.0,0.0,?,4.269
?,0.907,?,0.0,0.0,3.046,3.782
3.316,0.223,?,1.0,?,?,3.854
4.223,0.638,1.117,0.0,?,?,?
?,?,?,1.0,0.0,2.974,5.63
3.749,?,1.278,?,0.0,?,4.777
3.351,0.797,2.456,2.0,0.0,-0.197,3.903
?,0.93,?,0.0,0.0,2.702,5.65
3.734,0.223,?,?,?,?,5.159
3.073,1.493,1.279,0.0,?,3.737,6.645
3.249,2.071,1.327,0.0,0.0,3.948,6.446
?,?,1.375,3.0,?,?,?
4.247,0.58,1.36,?,1.0,3.062,5.066
?,?,1.09,0.0,1.0,2.553,3.895
1.634,?,1.19,?,0.0,?,2.056
?,0.762,0.845,1.0,0.0,1.091,3.601
3.219,0.811,?,?,0.0,2.604,4.257
?,1.512,?,?,2.0,2.11,5.002
2.24,0.405,1.203,0.0,0.0,?,2.286
2.233,0.46,0.789,1.0,?,2.206,4.96
?,0.693,?,1.0,?,1.002,3.598
2.297,0.762,?,?,0.0,2.841,?
2.374,0.811,?,1.0,0.0,?,5.277
2.568,0.389,1.012,?,?,2.296,3.513
?,0.223,1.282,0.0,?,2.502,3.387
?,?,?,?,?,?,3.141
3.08,0.405,?,?,2.0,1.619,3.528
3.734,0.223,1.426,0.0,0.0,2.502,3.18
4.532,0.405,1.189,?,?,4.639,5.307
4.324,0.0,1.205,0.0,1.0,4.738,4.302
3.08,0.223,1.462,?,0.0,?,?
3.073,?,1.438,0.0,2.0,?,?
1.962,1.345,?,0.0,?,3.617,?
?,0.251,1.225,0.0,0.0,?,3.086
2.448,0.638,0.921,0.0,0.0,?,?
?,?,?,?,0.0,3.259,3.926
?,0.223,?,?,0.0,?,3.168
?,0.223,1.193,0.0,?,?,2.692
3.11,0.0,?,2.0,?,?,3.974
?,0.762,1.118,0.0,2.0,?,2.715
3.2,?,1.235,0.0,?,0.779,?
3.337,1.443,0.913,0.0,?,6.166,7.429
2.077,1.236,0.829,0.0,1.0,?,?
2.086,?,?,1.0,?,0.143,?
3.7,0.223,1.556,0.0,?,2.446,3.662
?,0.732,?,?,1.0,0.435,3.481
?,?,0.846,?,0.0,1.395,4.224
?,?,1.952,?,1.0,?,1.231
?,0.956,2.609,?,?,0.113,?
3.871,0.829,1.558,0.0,1.0,3.026,4.539
3.046,0.0,?,?,2.0,2.352,4.075
?,0.405,1.189,2.0,?,4.639,?
2.238,?,2.078,0.0,?,0.489,4.513
2.841,0.88,?,?,?,0.226,1.647
4.031,1.113,1.106,1.0,?,4.579,?
?,?,?,0.0,0.0,?,4.912
3.252,?,1.077,0.0,0.0,2.51,?
?,0.827,?,?,0.0,?,5.449
2.728,0.134,0.923,0.0,0.0,2.102,3.42
2.824,0.223,1.0,1.0,0.0,2.102,3.36
?,?,?,0.0,2.0,?,4.565
2.477,0.405,0.876,0.0,?,1.7,2.474
?,?,0.881,0.0,?,2.37,4.798
?,0.93,?,0.0,?,1.748,?
3.049,0.762,1.258,0.0,2.0,?,4.369
?,0.0,?,0.0,0.0,3.854,4.938
3.219,0.811,1.151,0.0,?,2.604,3.397
?,0.56,0.835,0.0,?,1.643,1.969
3.026,0.405,?,0.0,1.0,1.373,?
?,0.582,?,?,0.0,?,?
2.126,?,?,0.0,0.0,3.478,4.263
1.639,?,?,?,0.0,2.081,5.05
3.669,0.486,?,?,0.0,3.291,?
?,0.811,?,0.0,0.0,3.291,4.469
2.33,0.932,0.931,0.0,1.0,?,4.559
?,0.429,1.891,?,0.0,?,2.12
2.456,0.331,0.875,?,1.0,1.294,2.263
?,?,1.246,0.0,0.0,2.492,?
2.482,1.303,1.415,?,0.0,0.575,4.919
2.719,0.891,2.292,0.0,0.0,1.94,?
?,0.56,1.168,0.0,1.0,1.75,?
?,0.638,0.871,1.0,?,1.61,4.021
4.88,0.134,1.853,0.0,0.0,2.217,4.77
2.08,0.891,0.816,?,0.0,2.729,4.41
2.876,0.928,1.372,0.0,?,1.737,6.148
2.251,0.638,0.871,1.0,?,?,4.175
?,0.496,?,?,1.0,4.206,?
?,?,1.511,0.0,?,2.64,5.677
4.061,0.134,1.658,0.0,?,-0.294,3.151
3.067,1.286,?,0.0,?,?,5.318
?,0.73,1.537,?,0.0,0.883,3.007
3.452,?,?,?,1.0,2.54,3.742
2.479,0.887,0.954,0.0,0.0,?,5.341
?,?,?,0.0,0.0,?,5.466
2.802,?,?,0.0,1.0,?,1.999
3.609,0.811,?,0.0,?,3.291,4.247
?,0.405,?,0.0,0.0,?,3.874
2.888,0.251,1.771,0.0,0.0,1.398,2.983
4.443,0.251,1.287,4.0,3.0,4.453,?
?,?,1.187,1.0,0.0,2.033,6.064
2.333,0.251,?,?,0.0,-0.241,3.884
?,0.711,?,0.0,?,1.569,3.66
?,?,?,?,3.0,0.757,3.423
2.366,?,1.735,?,?,-0.534,?
2.508,?,0.941,0.0,?,?,3.799
4.436,0.764,?,?,1.0,5.258,5.412
?,1.028,1.224,0.0,1.0,5.741,5.758
?,?,0.846,?,?,1.395,3.666
3.012,0.223,1.023,0.0,0.0,2.193,3.751
2.508,0.58,?,?,?,?,3.799
3.103,0.134,?,0.0,0.0,2.193,?
?,0.405,0.868,1.0,3.0,2.233,?
2.585,?,?,0.0,0.0,4.092,6.551
1.962,1.345,0.783,0.0,0.0,3.617,?
3.143,0.134,?,0.0,0.0,?,?
2.803,?,1.124,0.0,0.0,?,5.385
2.126,0.977,0.771,0.0,0.0,3.795,4.762
4.532,?,1.189,2.0,?,4.639,?
?,?,1.297,0.0,0.0,?,3.025
?,?,?,?,0.0,2.193,3.651
3.171,0.134,?,1.0,0.0,2.42,?
?,0.134,1.016,0.0,0.0,2.193,3.22
2.456,0.64,0.937,0.0,?,2.461,4.286
?,0.251,?,0.0,1.0,1.994,?
?,?,1.6,1.0,0.0,1.064,4.423
3.08,?,?,0.0,1.0,1.442,?
?,0.0,1.333,4.0,0.0,?,3.614
2.217,0.659,0.788,?,0.0,1.758,3.727
4.258,?,1.538,0.0,?,4.506,?
4.717,?,1.288,1.0,?,?,6.384
