@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
3.38,?,1.506,0.0,1.0,?,4.38
2.544,0.223,1.245,0.0,0.0,?,1.408
?,1.16,1.714,?,0.0,?,?
2.572,?,1.35,0.0,2.0,3.115,8.471
3.222,1.501,?,0.0,?,5.149,5.861
3.728,?,1.17,0.0,?,?,5.574
3.358,1.348,?,0.0,?,1.89,3.852
2.96,0.88,1.53,1.0,?,0.787,?
4.81,0.693,?,?,2.0,5.426,2.548
3.311,0.56,?,?,1.0,3.461,5.276
3.023,?,1.168,?,1.0,2.294,3.924
2.585,?,0.917,0.0,0.0,5.207,6.379
1.925,?,0.595,?,0.0,3.764,4.705
?,1.075,0.951,0.0,?,2.359,4.96
2.508,0.58,?,0.0,0.0,1.701,3.766
?,0.711,0.849,?,0.0,?,?
?,0.223,?,0.0,1.0,3.587,4.108
?,0.891,0.822,0.0,0.0,2.956,4.42
?,?,0.709,?,0.0,2.736,5.29
3.351,?,1.466,?,?,1.097,2.392
3.452,0.331,1.476,?,0.0,2.402,3.87
4.288,0.865,1.327,0.0,?,?,5.642
2.359,?,0.814,?,?,0.893,4.287
2.085,?,0.895,0.0,0.0,?,4.79
?,?,0.819,?,?,2.729,4.296
?,?,1.298,?,1.0,1.976,6.607
?,0.827,0.938,0.0,0.0,2.239,3.759
3.023,0.56,1.168,?,0.0,1.239,3.278
?,0.56,?,?,0.0,0.922,3.118
2.218,0.923,1.074,0.0,0.0,0.291,3.237
3.103,0.134,?,0.0,0.0,2.193,?
1.822,?,0.834,?,0.0,2.509,3.933
?,1.47,?,?,2.0,0.491,4.486
2.442,1.211,2.254,0.0,?,1.401,?
1.945,0.889,0.835,0.0,0.0,?,?
?,0.223,1.1,1.0,?,2.723,4.35
?,1.286,1.294,0.0,?,1.919,4.809
2.971,?,2.162,0.0,?,?,4.499
3.378,0.134,?,0.0,?,3.395,?
2.961,0.405,?,0.0,0.0,1.312,?
3.52,0.223,1.562,?,0.0,2.129,?
3.012,?,1.023,0.0,0.0,?,4.07
2.778,0.405,1.17,1.0,0.0,?,?
3.08,0.223,?,?,?,1.442,3.727
?,0.693,1.808,?,2.0,1.121,3.095
2.359,?,?,0.0,0.0,0.893,6.4
2.026,0.223,1.667,?,0.0,0.202,2.65
2.507,0.405,1.5,?,?,0.076,?
3.462,0.405,1.717,0.0,1.0,2.06,?
2.462,0.223,1.625,1.0,0.0,0.655,?
3.026,?,1.787,?,?,1.373,3.81
2.429,0.405,?,0.0,?,-0.473,0.931
2.836,?,1.43,0.0,2.0,0.434,?
?,0.134,1.551,0.0,0.0,4.379,?
?,0.872,1.619,?,0.0,?,2.732
4.077,0.956,1.909,0.0,0.0,3.234,?
3.137,?,1.312,0.0,2.0,0.749,?
2.034,0.64,1.727,?,0.0,0.8,?
2.034,0.331,1.56,0.0,1.0,0.133,2.117
1.667,?,1.5,0.0,2.0,2.459,3.955
2.283,1.07,1.223,0.0,0.0,?,4.278
3.164,0.223,?,?,0.0,2.455,?
3.03,1.821,1.027,0.0,2.0,5.469,6.897
2.031,0.872,1.475,0.0,?,?,6.424
?,0.223,?,0.0,0.0,4.177,5.78
2.119,?,?,?,?,?,1.05
3.914,0.56,1.637,0.0,1.0,3.048,3.926
?,1.38,1.264,0.0,0.0,1.971,?
3.102,0.693,1.316,?,2.0,2.005,3.451
3.393,1.292,2.122,0.0,3.0,1.595,3.477
3.191,0.223,0.847,?,0.0,?,4.967
2.639,1.462,0.83,0.0,0.0,?,5.985
2.47,1.437,1.346,2.0,2.0,1.821,6.351
2.164,1.437,1.227,0.0,2.0,?,6.207
?,0.638,?,?,1.0,2.922,4.68
4.255,1.695,?,0.0,0.0,2.294,4.475
3.629,?,?,0.0,1.0,2.821,?
?,0.827,1.079,2.0,?,1.155,5.478
3.012,0.223,0.76,0.0,0.0,?,4.62
2.374,1.16,0.979,?,1.0,?,5.048
?,1.331,1.325,?,2.0,0.454,?
?,0.405,?,0.0,1.0,0.133,1.307
3.739,?,?,?,2.0,3.267,?
3.426,?,1.488,?,1.0,1.294,3.025
2.878,0.134,1.684,0.0,?,0.8,?
4.785,1.263,1.471,1.0,?,2.749,9.612
3.286,0.357,2.104,0.0,?,?,1.771
?,0.405,?,1.0,1.0,0.888,4.603
2.857,0.973,1.838,0.0,2.0,?,5.311
?,?,1.707,0.0,2.0,2.314,4.713
3.601,0.223,1.35,3.0,?,2.545,4.32
3.634,?,1.747,0.0,2.0,1.742,?
1.968,0.331,1.891,0.0,?,?,1.47
2.429,0.405,1.927,?,?,0.586,2.583
3.029,?,?,0.0,?,?,?
3.605,0.0,1.15,?,?,3.562,4.51
2.024,?,1.761,0.0,0.0,2.226,3.007
3.026,0.405,1.548,?,?,1.373,2.84
3.462,0.405,1.717,0.0,?,2.06,4.557
3.669,0.223,1.778,0.0,0.0,2.274,3.604
2.9,1.275,0.913,0.0,1.0,?,6.564
3.832,0.223,?,0.0,0.0,3.503,4.41
4.285,0.134,?,0.0,0.0,3.467,5.38
?,2.044,0.83,0.0,?,?,6.113
?,0.134,1.294,0.0,0.0,?,3.374
2.344,0.582,?,0.0,0.0,1.467,?
?,0.854,?,0.0,0.0,1.297,2.451
2.993,0.811,1.232,0.0,2.0,-0.059,5.395
2.914,?,0.975,0.0,1.0,2.715,4.109
3.111,0.331,1.011,0.0,?,2.042,?
?,?,1.127,1.0,?,?,4.767
?,1.182,1.244,0.0,1.0,1.845,5.012
3.134,?,1.319,?,?,1.795,?
?,0.134,1.07,?,?,3.315,7.809
3.436,0.331,0.951,?,?,?,4.338
2.217,0.872,0.875,?,0.0,1.769,4.182
?,0.405,?,0.0,?,0.706,?
3.645,0.223,1.155,?,0.0,3.105,5.178
2.685,0.405,1.145,?,0.0,1.246,3.219
2.685,0.405,1.145,0.0,0.0,?,3.11
2.961,0.405,1.388,?,0.0,1.58,3.07
?,?,1.59,0.0,0.0,1.882,?
4.029,0.965,1.729,0.0,0.0,4.038,?
1.883,0.711,?,0.0,?,0.602,?
3.432,?,1.385,0.0,1.0,1.459,?
3.369,0.134,?,?,?,1.587,2.226
3.323,1.232,1.134,0.0,0.0,4.207,6.5
3.73,?,1.562,?,1.0,3.182,4.732
1.831,1.182,1.901,0.0,2.0,?,?
4.141,?,1.22,0.0,?,?,?
3.035,0.223,1.941,0.0,?,?,2.107
3.461,0.223,?,?,0.0,?,?
3.867,0.0,1.4,?,0.0,3.659,5.678
1.713,1.098,1.752,?,0.0,-0.297,?
?,?,?,0.0,?,?,4.92
1.634,0.713,1.19,?,0.0,1.313,2.782
3.13,0.429,0.88,0.0,?,2.679,5.229
?,1.153,0.523,0.0,0.0,2.938,4.737
?,1.115,?,0.0,?,2.646,4.342
3.684,1.275,1.072,0.0,?,?,7.691
?,0.405,1.139,0.0,?,?,?
3.087,0.223,0.96,1.0,0.0,2.42,3.979
3.822,0.0,1.125,?,0.0,4.044,?
?,1.593,1.319,?,?,4.038,?
2.565,0.452,?,?,0.0,0.242,?
2.217,?,0.793,1.0,0.0,?,5.189
2.95,1.772,1.351,0.0,4.0,3.11,5.383
3.402,0.496,1.45,?,?,2.345,4.557
3.618,0.842,1.686,0.0,2.0,?,5.184
?,1.336,?,0.0,0.0,2.459,4.886
3.739,?,?,0.0,?,3.374,5.434
2.251,1.501,?,0.0,?,4.19,5.632
?,?,?,?,0.0,2.359,6.317
?,?,?,?,?,?,?
3.323,1.232,?,0.0,0.0,?,6.525
2.126,0.83,1.455,?,1.0,?,5.82
?,?,0.764,0.0,0.0,?,?
3.175,?,?,0.0,?,2.59,4.095
?,1.192,1.481,?,?,3.16,?
?,?,1.288,0.0,0.0,2.689,4.368
3.709,?,1.478,?,1.0,?,5.568
2.479,?,0.954,0.0,?,1.748,?
?,0.223,1.36,0.0,0.0,2.446,3.458
4.05,?,1.381,?,2.0,3.618,?
3.24,0.56,?,0.0,0.0,?,4.544
?,?,?,?,4.0,4.57,6.347
2.079,0.988,0.836,0.0,?,2.481,2.608
?,?,1.563,0.0,0.0,3.806,5.18
2.137,?,?,0.0,?,0.655,3.779
?,0.58,?,?,1.0,1.57,5.029
1.279,1.327,1.284,0.0,?,2.2,4.697
3.252,0.499,0.832,0.0,?,4.416,?
?,?,0.832,0.0,0.0,?,4.384
?,0.0,?,0.0,0.0,4.76,7.346
2.591,?,?,0.0,0.0,0.874,2.395
2.118,0.956,1.643,0.0,0.0,-2.03,?
?,1.214,1.011,?,0.0,3.311,6.54
2.544,0.223,1.245,0.0,?,?,?
2.08,0.764,?,0.0,0.0,1.514,4.961
2.8,0.693,1.091,0.0,?,1.437,?
3.9,0.429,?,0.0,?,2.297,3.842
3.177,0.918,1.919,0.0,0.0,2.031,?
2.111,1.477,1.298,?,0.0,3.225,?
3.609,0.811,1.208,0.0,?,?,4.38
3.261,0.331,2.047,0.0,1.0,0.915,4.182
3.38,0.702,1.527,?,1.0,1.579,3.841
2.818,0.88,1.488,?,0.0,1.182,?
?,?,0.984,0.0,?,3.259,4.208
3.63,?,1.476,?,0.0,?,?
?,0.56,?,1.0,2.0,4.332,?
3.756,?,?,0.0,?,?,4.425
2.198,?,0.79,0.0,1.0,?,3.328
?,0.965,?,0.0,2.0,1.121,?
2.862,?,1.828,0.0,3.0,-0.463,4.512
4.121,0.829,?,0.0,1.0,3.913,5.653
2.309,0.907,0.871,?,0.0,3.046,?
3.69,0.223,1.062,0.0,0.0,?,3.599
?,0.56,?,0.0,2.0,1.117,3.757
3.465,2.171,0.888,?,0.0,?,?
3.252,0.223,?,?,0.0,2.51,?
4.085,0.134,?,0.0,0.0,4.234,5.63
2.726,0.496,1.108,?,1.0,?,?
2.079,0.988,0.836,0.0,?,2.481,?
3.867,0.134,1.174,0.0,?,3.386,4.064
3.33,?,?,0.0,?,1.042,3.691
?,1.028,1.124,?,0.0,2.433,4.635
?,0.711,?,0.0,?,?,5.472
3.323,0.405,1.17,?,?,2.592,4.577
3.501,?,1.585,?,1.0,2.27,?
2.594,?,0.861,0.0,0.0,?,3.112
3.38,0.874,?,0.0,1.0,3.184,5.278
?,?,0.909,0.0,0.0,3.051,?
3.578,0.496,?,0.0,1.0,2.391,?
2.857,1.421,2.282,0.0,?,2.357,?
2.634,0.223,?,0.0,?,?,3.926
2.836,?,?,0.0,2.0,4.452,?
3.179,0.0,?,0.0,0.0,2.994,4.154
3.588,0.251,1.506,0.0,?,1.564,3.57
3.026,?,2.164,0.0,0.0,0.314,1.812
3.739,0.0,?,?,0.0,4.431,5.68
?,0.331,1.313,0.0,?,0.652,2.961
1.844,?,0.804,0.0,0.0,3.109,6.72
4.395,0.134,?,0.0,0.0,4.651,?
?,?,0.797,0.0,1.0,4.017,5.039
?,?,?,0.0,1.0,3.19,4.169
3.055,1.273,?,?,0.0,?,5.393
2.624,1.621,1.502,0.0,?,?,?
3.436,1.225,?,?,0.0,2.054,5.087
2.423,?,1.15,0.0,0.0,?,2.44
2.548,?,1.051,?,?,1.66,3.588
2.647,?,1.278,0.0,0.0,1.602,?
3.196,1.38,1.234,?,0.0,1.321,?
3.378,1.38,1.25,0.0,0.0,?,4.854
?,?,1.351,0.0,0.0,3.32,6.023
1.983,1.714,2.105,?,?,?,5.062
?,0.452,1.843,0.0,0.0,0.37,3.463
3.353,?,1.418,?,?,?,5.018
3.174,1.586,0.91,?,2.0,?,7.382
?,0.711,?,1.0,3.0,1.759,4.043
?,?,?,0.0,1.0,1.851,?
3.81,1.025,?,0.0,?,0.215,3.838
?,0.972,?,?,3.0,-0.165,4.244
0.667,1.03,0.906,0.0,0.0,?,5.558
3.979,1.306,1.404,0.0,?,?,4.239
2.862,?,1.226,0.0,?,3.896,6.171
2.183,?,0.846,?,0.0,1.395,4.739
2.74,?,1.603,0.0,?,2.646,4.215
3.001,?,?,0.0,0.0,4.203,5.262
3.378,1.38,1.25,0.0,0.0,1.654,5.933
?,1.182,1.624,?,0.0,?,4.811
4.311,1.496,?,0.0,0.0,?,5.19
3.587,0.675,2.108,0.0,0.0,2.527,3.656
?,1.236,0.907,0.0,0.0,3.842,6.047
3.898,0.887,1.45,0.0,?,?,5.999
?,1.718,1.248,?,0.0,?,4.136
2.817,?,1.521,0.0,3.0,-1.169,2.069
?,0.762,1.708,0.0,0.0,1.145,3.297
?,1.028,?,0.0,0.0,?,5.303
?,0.732,?,0.0,0.0,1.717,?
?,?,0.77,?,0.0,3.617,5.93
1.822,0.681,?,0.0,0.0,?,3.696
2.928,1.131,?,0.0,?,3.508,5.86
?,0.887,0.954,0.0,0.0,?,?
3.793,?,0.93,0.0,0.0,?,6.038
3.38,1.749,?,0.0,1.0,?,4.951
4.181,0.57,1.383,?,0.0,?,6.213
2.297,?,0.798,0.0,0.0,2.841,?
2.206,?,1.36,0.0,?,2.371,4.739
?,1.548,1.653,0.0,?,?,6.258
1.844,1.275,0.804,0.0,0.0,3.109,?
2.216,?,?,0.0,0.0,1.953,3.751
4.372,0.134,1.254,0.0,0.0,?,6.569
3.065,?,0.825,0.0,?,5.472,6.882
1.786,?,?,0.0,0.0,-1.265,?
1.883,0.916,1.207,0.0,1.0,?,?
2.11,?,0.773,0.0,1.0,?,3.36
?,0.802,0.775,1.0,?,2.799,4.227
3.629,0.223,?,?,0.0,3.571,4.269
?,0.907,0.871,0.0,0.0,3.046,3.782
?,0.223,?,?,?,1.795,3.854
?,?,?,0.0,1.0,3.557,8.169
3.333,0.405,0.963,1.0,0.0,?,5.63
3.749,0.331,?,0.0,?,2.773,4.777
3.351,0.797,2.456,?,?,?,3.903
3.098,0.93,1.075,?,?,2.702,5.65
3.734,?,1.374,0.0,0.0,3.661,5.159
3.073,1.493,1.279,?,0.0,3.737,6.645
3.249,2.071,1.327,?,0.0,?,?
?,?,?,?,0.0,0.548,4.865
4.247,0.58,1.36,2.0,1.0,3.062,5.066
?,1.026,1.09,0.0,?,2.553,3.895
1.634,0.713,?,?,?,1.313,2.056
2.309,?,0.845,?,?,1.091,3.601
?,0.811,1.127,?,0.0,?,?
4.205,1.512,1.046,?,2.0,?,5.002
2.24,?,1.203,0.0,?,-0.316,2.286
?,?,0.789,1.0,?,?,4.96
?,?,?,1.0,0.0,1.002,3.598
2.297,0.762,0.798,0.0,0.0,?,?
2.374,0.811,?,1.0,0.0,2.841,?
2.568,?,1.012,?,?,2.296,3.513
3.734,0.223,?,0.0,0.0,?,3.387
3.601,0.223,1.254,0.0,1.0,?,3.141
?,0.405,1.609,0.0,2.0,1.619,3.528
?,0.223,1.426,0.0,0.0,?,3.18
4.532,0.405,1.189,?,4.0,4.639,?
4.324,?,?,0.0,1.0,4.738,4.302
3.08,0.223,1.462,1.0,0.0,?,?
?,0.693,1.438,?,2.0,?,1.055
1.962,?,0.783,0.0,?,3.617,?
3.386,0.251,?,0.0,0.0,1.586,3.086
2.448,0.638,0.921,0.0,0.0,?,3.521
?,0.0,0.95,0.0,0.0,3.259,3.926
?,0.223,1.051,0.0,0.0,1.801,3.168
?,0.223,1.193,0.0,0.0,1.548,?
3.11,0.0,1.079,?,0.0,?,3.974
2.309,0.762,1.118,0.0,2.0,-0.129,?
3.2,?,1.235,0.0,3.0,0.779,2.681
3.337,1.443,?,0.0,0.0,6.166,7.429
2.077,1.236,?,0.0,?,3.458,4.424
2.086,0.331,1.221,1.0,?,0.143,3.815
3.7,0.223,?,0.0,?,?,3.662
0.965,0.732,1.359,?,1.0,0.435,3.481
2.183,?,0.846,0.0,?,?,4.224
2.031,0.496,1.952,0.0,1.0,?,1.231
?,0.956,2.609,0.0,?,0.113,?
3.871,0.829,1.558,0.0,1.0,3.026,4.539
?,?,1.333,0.0,2.0,?,4.075
?,0.405,1.189,2.0,3.0,4.639,?
2.238,1.513,2.078,0.0,0.0,0.489,4.513
?,?,1.705,0.0,3.0,?,1.647
4.031,1.113,?,?,2.0,4.579,7.64
?,0.887,0.954,0.0,?,1.748,4.912
?,?,?,?,0.0,2.51,4.02
2.094,0.827,?,0.0,0.0,1.886,?
2.728,0.134,?,0.0,?,2.102,?
?,?,1.0,1.0,0.0,2.102,?
2.971,0.972,1.255,?,2.0,?,?
?,?,?,0.0,?,?,2.474
?,1.112,?,0.0,0.0,2.37,?
2.439,0.93,0.924,?,0.0,1.748,5.007
3.049,0.762,1.258,?,2.0,1.996,4.369
3.78,0.0,?,0.0,0.0,?,4.938
3.219,?,1.151,?,0.0,2.604,3.397
2.495,0.56,?,0.0,1.0,?,1.969
?,0.405,1.787,?,?,1.373,2.551
2.875,?,?,0.0,0.0,?,3.075
2.126,?,0.899,0.0,?,3.478,4.263
?,0.83,1.445,?,0.0,?,5.05
?,0.486,?,0.0,?,3.291,4.61
?,?,?,0.0,0.0,3.291,?
?,0.932,?,?,1.0,2.529,4.559
2.542,?,1.891,0.0,0.0,?,?
?,0.331,?,0.0,1.0,1.294,2.263
3.18,1.281,1.246,0.0,?,?,4.963
2.482,1.303,1.415,0.0,0.0,?,4.919
2.719,0.891,2.292,0.0,0.0,1.94,?
3.023,0.56,1.168,0.0,1.0,?,3.379
2.251,0.638,?,1.0,0.0,1.61,?
4.88,0.134,?,?,?,2.217,4.77
2.08,?,0.816,?,0.0,2.729,4.41
?,0.928,1.372,?,1.0,1.737,?
2.251,0.638,0.871,1.0,0.0,?,?
4.139,0.496,1.43,0.0,?,4.206,?
?,1.621,1.511,0.0,?,?,5.677
4.061,0.134,?,0.0,0.0,-0.294,3.151
?,1.286,?,0.0,0.0,2.223,?
2.125,?,?,?,?,?,3.007
3.452,?,?,0.0,1.0,2.54,3.742
?,0.887,0.954,0.0,0.0,1.748,?
3.528,?,?,0.0,0.0,0.626,5.466
2.802,0.223,?,?,1.0,?,1.999
?,0.811,?,0.0,0.0,3.291,?
?,?,1.399,0.0,0.0,1.897,?
2.888,?,1.771,0.0,0.0,?,2.983
4.443,0.251,1.287,?,?,4.453,6.483
?,?,1.187,?,0.0,2.033,6.064
?,0.251,?,0.0,0.0,-0.241,3.884
3.526,0.711,1.586,0.0,?,?,?
3.526,0.711,1.596,0.0,3.0,0.757,3.423
2.366,0.405,1.735,0.0,?,-0.534,0.242
2.508,0.58,?,0.0,0.0,1.701,3.799
?,0.764,1.227,0.0,1.0,5.258,5.412
4.356,?,?,0.0,1.0,5.741,5.758
?,0.93,0.846,0.0,0.0,1.395,3.666
3.012,0.223,?,0.0,0.0,2.193,3.751
2.508,0.58,?,0.0,?,1.701,?
3.103,?,?,?,0.0,2.193,?
?,?,0.868,1.0,3.0,2.233,?
2.585,?,1.352,0.0,0.0,4.092,6.551
1.962,1.345,0.783,?,?,3.617,?
3.143,0.134,1.641,0.0,0.0,1.209,?
2.803,1.501,1.124,?,?,?,?
2.126,0.977,0.771,0.0,0.0,?,4.762
4.532,?,?,2.0,2.0,4.639,?
2.528,?,?,0.0,0.0,?,?
?,?,?,0.0,?,2.193,3.651
3.171,0.134,1.189,1.0,0.0,2.42,3.569
3.103,?,1.016,0.0,0.0,2.193,3.22
?,0.64,0.937,?,?,2.461,?
3.26,0.251,1.287,?,1.0,?,?
2.802,0.223,?,1.0,0.0,1.064,4.423
3.08,0.223,1.583,0.0,1.0,1.442,2.369
3.046,0.0,1.333,4.0,0.0,2.352,3.614
?,?,?,0.0,0.0,1.758,3.727
4.258,0.223,1.538,0.0,1.0,4.506,?
4.717,0.223,1.288,1.0,1.0,4.804,6.384
