@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
?,1.232,1.134,0.0,0.0,4.207,6.525
2.126,0.83,?,?,1.0,2.459,?
?,?,?,0.0,0.0,2.343,3.889
3.175,0.859,?,0.0,0.0,?,4.095
?,1.192,?,0.0,?,?,5.052
?,1.317,1.288,0.0,0.0,?,?
3.709,1.371,?,?,1.0,3.909,5.568
2.479,0.887,0.954,?,?,1.748,4.458
3.559,0.223,1.36,0.0,0.0,?,3.458
4.05,0.693,1.381,?,?,3.618,5.667
3.24,0.56,0.889,?,0.0,2.214,4.544
4.829,0.331,1.521,4.0,4.0,?,6.347
2.079,0.988,?,0.0,1.0,2.481,2.608
4.037,0.134,1.563,0.0,0.0,?,?
?,0.223,1.179,0.0,?,0.655,3.779
3.421,0.58,?,0.0,1.0,?,5.029
1.279,1.327,1.284,0.0,0.0,2.2,4.697
3.252,?,0.832,0.0,0.0,4.416,4.674
3.252,0.499,0.832,0.0,?,4.416,4.384
?,?,0.7,0.0,0.0,4.76,7.346
2.591,0.331,?,0.0,0.0,0.874,2.395
2.118,0.956,1.643,0.0,?,-2.03,?
3.274,?,1.011,0.0,0.0,3.311,6.54
?,0.223,1.245,0.0,0.0,1.064,3.38
?,0.764,?,0.0,0.0,?,4.961
2.8,0.693,1.091,0.0,1.0,1.437,?
3.9,?,?,0.0,1.0,2.297,3.842
3.177,?,1.919,0.0,0.0,2.031,4.116
2.111,1.477,1.298,0.0,?,3.225,5.73
?,?,?,0.0,0.0,3.291,4.38
3.261,0.331,2.047,0.0,1.0,?,4.182
3.38,0.702,?,0.0,1.0,1.579,?
2.818,0.88,1.488,?,?,?,3.726
?,0.934,?,0.0,?,3.259,4.208
3.63,0.134,1.476,0.0,0.0,?,4.305
?,0.56,1.137,1.0,2.0,?,8.571
?,0.0,0.964,0.0,?,4.23,4.425
?,0.798,0.79,0.0,1.0,?,3.328
3.159,0.965,1.584,0.0,2.0,?,3.77
2.862,1.031,?,0.0,3.0,?,4.512
4.121,0.829,?,0.0,?,3.913,5.653
2.309,0.907,0.871,?,?,3.046,3.775
?,0.223,1.062,0.0,0.0,?,?
3.282,0.56,?,0.0,?,1.117,?
3.465,2.171,0.888,0.0,?,?,3.623
3.252,0.223,1.077,?,0.0,?,?
4.085,?,?,?,0.0,?,?
2.726,0.496,1.108,?,?,1.06,?
2.079,0.988,0.836,0.0,1.0,2.481,3.298
3.867,0.134,?,0.0,0.0,3.386,4.064
3.33,0.56,?,?,2.0,1.042,3.691
2.304,1.028,1.124,0.0,?,2.433,?
?,0.711,1.073,?,?,1.746,5.472
3.323,0.405,1.17,0.0,?,2.592,4.577
?,0.405,?,1.0,1.0,2.27,5.147
2.594,0.251,?,0.0,0.0,1.68,3.112
3.38,0.874,?,0.0,?,?,5.278
3.332,0.134,0.909,?,?,?,?
?,0.496,1.406,?,1.0,?,4.32
?,1.421,2.282,0.0,0.0,2.357,4.295
?,?,0.939,0.0,?,?,?
2.836,1.86,1.046,0.0,2.0,4.452,8.207
3.179,0.0,0.805,?,?,2.994,?
?,0.251,1.506,?,0.0,1.564,3.57
?,0.251,2.164,0.0,0.0,0.314,1.812
?,0.0,1.161,0.0,?,?,5.68
?,0.331,1.313,0.0,0.0,0.652,?
1.844,1.275,0.804,0.0,?,3.109,6.72
4.395,?,1.546,?,?,4.651,6.484
3.128,0.713,?,0.0,1.0,4.017,?
2.417,1.028,1.162,0.0,?,?,4.169
?,1.273,1.132,0.0,0.0,2.931,5.393
2.624,?,1.502,0.0,0.0,?,6.314
3.436,1.225,1.839,0.0,0.0,2.054,5.087
2.423,0.949,1.15,0.0,0.0,1.94,2.44
?,0.947,1.051,?,0.0,?,3.588
2.647,1.286,1.278,0.0,0.0,1.602,4.508
3.196,?,1.234,?,0.0,1.321,?
?,1.38,1.25,?,0.0,1.654,?
2.396,1.593,1.351,?,?,?,?
1.983,?,2.105,?,0.0,2.358,5.062
?,0.452,1.843,?,?,0.37,3.463
3.353,0.405,1.418,1.0,1.0,1.878,5.018
3.174,1.586,?,2.0,?,5.361,7.382
?,0.711,1.501,1.0,3.0,?,?
3.591,0.58,?,?,1.0,1.851,4.117
3.81,1.025,?,?,2.0,0.215,3.838
?,?,?,?,?,?,4.244
0.667,?,0.906,0.0,0.0,1.064,5.558
3.979,?,?,?,1.0,?,4.239
2.862,1.54,?,0.0,0.0,3.896,?
2.183,0.93,?,?,?,1.395,?
2.74,?,?,?,1.0,?,4.215
3.001,?,0.781,0.0,0.0,?,5.262
?,1.38,1.25,0.0,0.0,1.654,5.933
3.55,1.182,1.624,0.0,0.0,2.433,?
4.311,1.496,0.964,?,?,3.522,?
3.587,?,?,0.0,0.0,?,3.656
2.893,1.236,0.907,0.0,?,3.842,?
3.898,0.887,1.45,0.0,0.0,4.066,?
3.675,1.718,?,0.0,0.0,3.167,4.136
?,?,1.521,?,3.0,-1.169,?
3.937,0.762,1.708,0.0,0.0,?,3.297
?,?,0.762,0.0,?,2.116,5.303
2.819,0.732,1.483,0.0,0.0,1.717,2.941
2.019,1.317,0.77,0.0,?,3.617,5.93
1.822,0.681,?,?,0.0,2.335,3.696
?,1.131,?,0.0,2.0,?,5.86
2.479,?,?,?,?,?,4.119
3.793,?,0.93,?,0.0,4.054,6.038
3.38,1.749,?,0.0,1.0,?,4.951
4.181,0.57,?,0.0,?,4.379,?
2.297,0.762,0.798,0.0,0.0,?,3.555
2.206,1.3,1.36,0.0,0.0,2.371,4.739
?,1.548,1.653,0.0,0.0,1.145,?
1.844,1.275,0.804,0.0,0.0,3.109,6.784
?,0.389,0.796,?,0.0,1.953,3.751
?,0.134,?,0.0,0.0,5.339,6.569
3.065,1.079,0.825,0.0,0.0,5.472,6.882
1.786,0.702,?,0.0,0.0,-1.265,8.132
?,0.916,1.207,0.0,?,1.188,1.153
2.11,0.773,0.773,0.0,?,?,3.36
1.975,0.802,0.775,?,0.0,2.799,?
?,0.223,?,?,0.0,?,4.269
2.309,0.907,?,0.0,0.0,3.046,?
3.316,0.223,1.571,1.0,?,1.795,?
4.223,?,?,0.0,1.0,3.557,8.169
?,?,0.963,1.0,?,2.974,?
3.749,?,1.278,0.0,0.0,2.773,4.777
?,0.797,2.456,2.0,0.0,-0.197,3.903
3.098,0.93,?,0.0,0.0,?,?
3.734,0.223,1.374,0.0,?,3.661,5.159
3.073,1.493,?,?,?,3.737,6.645
3.249,?,1.327,?,0.0,3.948,?
2.137,0.223,1.375,3.0,?,0.548,?
4.247,0.58,?,2.0,1.0,3.062,?
?,?,1.09,0.0,1.0,2.553,3.895
1.634,?,?,0.0,0.0,1.313,?
2.309,0.762,?,?,0.0,1.091,3.601
3.219,?,1.127,0.0,0.0,?,?
4.205,1.512,1.046,0.0,?,?,5.002
2.24,?,?,0.0,0.0,-0.316,?
2.233,0.46,?,?,0.0,2.206,4.96
3.24,?,?,?,0.0,1.002,?
2.297,?,0.798,?,0.0,2.841,3.608
?,?,?,1.0,0.0,2.841,5.277
2.568,0.389,1.012,0.0,0.0,2.296,3.513
?,?,1.282,?,?,2.502,3.387
3.601,0.223,1.254,0.0,1.0,?,3.141
3.08,?,1.609,0.0,2.0,1.619,?
3.734,0.223,1.426,0.0,?,2.502,3.18
4.532,0.405,1.189,1.0,4.0,?,5.307
4.324,0.0,1.205,0.0,?,?,?
3.08,?,?,1.0,0.0,1.442,3.518
?,0.693,?,?,?,0.787,?
?,1.345,?,0.0,?,3.617,5.752
3.386,0.251,?,?,?,1.586,3.086
?,0.638,0.921,?,0.0,1.701,3.521
3.25,0.0,0.95,0.0,0.0,3.259,3.926
2.824,0.223,1.051,0.0,0.0,1.801,3.168
3.134,0.223,?,0.0,0.0,?,2.692
3.11,0.0,1.079,2.0,0.0,?,3.974
2.309,0.762,1.118,0.0,?,-0.129,2.715
?,?,1.235,0.0,?,0.779,?
3.337,1.443,0.913,?,?,?,?
2.077,1.236,0.829,0.0,1.0,3.458,4.424
2.086,0.331,1.221,1.0,?,0.143,3.815
?,?,?,?,1.0,2.446,3.662
?,?,1.359,0.0,1.0,0.435,3.481
?,0.93,?,0.0,0.0,?,4.224
2.031,0.496,?,0.0,1.0,-0.703,1.231
?,0.956,2.609,0.0,0.0,?,1.301
3.871,0.829,1.558,0.0,1.0,3.026,?
3.046,0.0,?,?,2.0,2.352,4.075
4.532,0.405,1.189,2.0,?,4.639,5.104
?,1.513,?,0.0,?,0.489,4.513
2.841,?,1.705,0.0,?,0.226,?
4.031,1.113,1.106,1.0,2.0,4.579,?
2.479,0.887,?,0.0,0.0,?,4.912
3.252,0.223,1.077,0.0,?,2.51,?
2.094,0.827,?,0.0,0.0,?,?
?,?,0.923,?,?,2.102,3.42
2.824,0.223,1.0,?,0.0,?,3.36
?,0.972,?,0.0,2.0,2.052,?
?,?,0.876,0.0,1.0,?,2.474
1.977,1.112,?,?,0.0,2.37,?
2.439,0.93,0.924,0.0,0.0,?,?
3.049,0.762,1.258,0.0,2.0,1.996,4.369
3.78,0.0,?,0.0,0.0,3.854,4.938
3.219,?,1.151,0.0,0.0,2.604,?
2.495,0.56,0.835,?,?,1.643,?
?,?,1.787,0.0,1.0,1.373,2.551
2.875,0.582,?,0.0,?,?,3.075
2.126,0.83,?,0.0,?,?,4.263
1.639,0.83,1.445,2.0,?,2.081,?
?,?,1.374,?,0.0,?,?
?,0.811,1.208,0.0,0.0,?,4.469
2.33,0.932,0.931,?,?,2.529,4.559
2.542,?,1.891,0.0,0.0,?,2.12
?,0.331,0.875,0.0,1.0,1.294,2.263
3.18,1.281,1.246,0.0,?,2.492,4.963
2.482,1.303,1.415,0.0,0.0,0.575,4.919
2.719,0.891,?,0.0,0.0,1.94,?
3.023,0.56,1.168,0.0,?,?,?
2.251,?,?,1.0,0.0,1.61,4.021
?,?,1.853,0.0,0.0,2.217,4.77
2.08,0.891,?,0.0,0.0,?,4.41
2.876,?,1.372,0.0,1.0,1.737,6.148
2.251,0.638,0.871,1.0,?,1.61,4.175
4.139,0.496,1.43,0.0,?,?,?
2.122,1.621,1.511,0.0,0.0,2.64,?
4.061,0.134,?,?,?,-0.294,?
3.067,?,?,?,0.0,2.223,5.318
2.125,0.73,1.537,0.0,0.0,0.883,3.007
3.452,0.331,1.098,?,1.0,?,?
?,0.887,?,?,?,1.748,?
3.528,1.74,1.288,?,0.0,0.626,?
2.802,?,1.6,0.0,1.0,1.064,1.999
3.609,0.811,1.208,0.0,0.0,3.291,?
3.198,0.405,1.399,?,0.0,1.897,3.874
2.888,0.251,?,0.0,0.0,1.398,?
?,0.251,1.287,4.0,3.0,?,6.483
1.783,0.57,?,1.0,0.0,2.033,6.064
2.333,?,?,0.0,0.0,-0.241,3.884
3.526,?,1.586,0.0,3.0,?,3.66
3.526,0.711,1.596,0.0,?,0.757,3.423
2.366,0.405,1.735,0.0,0.0,-0.534,0.242
2.508,0.58,0.941,?,?,1.701,?
?,0.764,1.227,0.0,1.0,5.258,?
4.356,1.028,1.224,0.0,1.0,5.741,5.758
2.183,0.93,?,0.0,?,1.395,?
3.012,0.223,1.023,0.0,0.0,2.193,3.751
2.508,0.58,?,?,?,?,3.799
3.103,0.134,1.016,0.0,0.0,?,3.21
?,0.405,0.868,1.0,?,2.233,6.195
2.585,?,1.352,0.0,0.0,4.092,6.551
?,1.345,0.783,?,?,?,5.352
3.143,0.134,?,?,0.0,1.209,2.264
2.803,?,1.124,0.0,0.0,?,5.385
?,0.977,?,?,0.0,3.795,?
4.532,0.405,1.189,2.0,2.0,4.639,5.541
?,0.58,1.297,0.0,?,?,3.025
3.103,0.134,?,?,?,2.193,3.651
3.171,0.134,1.189,1.0,0.0,2.42,3.569
3.103,?,1.016,0.0,0.0,?,?
2.456,0.64,0.937,0.0,0.0,2.461,4.286
3.26,?,?,0.0,1.0,1.994,?
?,0.223,1.6,1.0,?,1.064,4.423
?,0.223,?,0.0,1.0,1.442,2.369
?,?,1.333,4.0,?,?,3.614
2.217,0.659,?,0.0,0.0,1.758,3.727
4.258,0.223,1.538,0.0,1.0,4.506,?
