@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
3.833,?,?,0.0,1.0,3.492,?
3.669,0.223,1.599,0.0,?,2.274,3.665
?,0.223,1.0,1.0,0.0,?,3.56
?,?,0.92,?,0.0,2.37,?
3.103,0.134,1.344,0.0,?,1.533,?
?,0.56,1.17,1.0,?,?,?
3.641,?,1.933,0.0,1.0,1.565,2.67
3.073,?,?,?,2.0,0.787,4.016
?,0.223,1.023,0.0,0.0,2.193,?
3.818,?,1.627,2.0,2.0,2.217,5.522
?,?,1.678,?,2.0,2.849,?
3.734,?,1.45,2.0,?,2.642,?
?,0.223,1.374,2.0,2.0,2.642,4.586
2.126,?,0.771,?,0.0,3.795,5.284
2.216,0.679,0.764,0.0,0.0,2.296,?
3.179,?,1.063,?,0.0,2.942,?
2.62,0.499,0.99,?,?,3.21,?
2.728,0.223,0.953,?,0.0,1.859,?
2.126,?,?,0.0,0.0,3.478,?
2.216,?,0.839,?,?,2.127,3.62
2.086,?,0.838,0.0,?,2.127,4.459
2.834,?,0.95,0.0,0.0,?,2.827
2.126,0.405,?,4.0,2.0,0.411,?
?,0.405,1.609,1.0,1.0,?,?
1.636,0.64,1.695,0.0,?,?,3.861
?,0.604,?,?,?,2.026,?
1.594,0.223,1.333,2.0,?,0.094,6.297
1.818,0.499,?,1.0,0.0,1.672,?
1.5,?,1.891,0.0,0.0,1.817,2.92
?,0.64,?,?,?,0.347,3.203
?,?,1.758,0.0,0.0,?,2.283
?,0.134,1.445,0.0,0.0,?,?
1.359,?,1.13,1.0,0.0,0.094,3.47
?,0.582,1.361,0.0,0.0,?,4.748
2.333,?,1.946,0.0,0.0,?,?
?,0.223,1.429,1.0,?,0.202,5.259
1.594,0.223,1.068,0.0,0.0,0.202,?
0.965,0.64,1.695,?,?,0.202,4.37
1.951,?,1.878,0.0,0.0,?,0.053
?,0.405,?,2.0,?,-1.306,2.381
1.512,0.331,1.627,1.0,0.0,-0.386,2.891
3.219,0.405,1.605,0.0,0.0,0.706,1.088
?,0.134,1.581,0.0,0.0,2.274,?
?,?,?,0.0,?,3.291,3.701
3.57,1.374,2.259,0.0,0.0,?,6.083
?,0.134,1.671,0.0,0.0,6.203,4.628
?,0.405,1.527,1.0,0.0,1.869,?
2.802,0.223,?,0.0,1.0,?,?
?,1.096,1.907,0.0,1.0,-1.96,3.396
1.94,0.749,?,0.0,0.0,1.492,?
2.126,?,1.69,1.0,?,0.479,3.573
3.08,0.223,1.583,?,1.0,1.442,?
?,0.223,?,?,?,?,?
?,0.0,?,0.0,0.0,2.942,3.822
?,?,?,0.0,?,?,3.29
?,0.499,0.99,?,0.0,?,3.84
?,?,0.839,0.0,0.0,2.127,?
2.834,0.134,?,0.0,0.0,1.859,?
2.359,?,0.814,?,?,0.893,3.314
?,0.693,1.987,0.0,2.0,0.057,4.031
?,?,0.895,?,0.0,4.063,?
?,0.604,0.836,0.0,?,3.045,4.194
2.91,0.0,1.0,0.0,0.0,2.608,3.447
2.512,0.134,1.293,?,0.0,?,?
2.26,?,0.907,0.0,0.0,2.876,?
?,?,1.385,0.0,0.0,1.195,2.07
2.866,0.223,?,0.0,?,?,2.27
?,0.223,0.857,0.0,0.0,1.506,3.513
2.512,0.134,1.293,0.0,?,0.846,2.811
?,0.854,1.478,0.0,0.0,2.248,2.832
?,0.251,2.261,0.0,?,?,?
2.512,0.134,1.293,0.0,0.0,?,?
2.98,0.251,1.959,?,0.0,-0.063,?
3.462,0.405,?,0.0,1.0,2.06,?
2.755,?,?,0.0,1.0,0.996,3.123
2.755,?,1.844,?,?,?,?
2.024,?,1.328,0.0,?,2.604,5.052
2.609,0.604,1.529,?,0.0,?,3.572
2.878,?,?,?,0.0,0.8,2.436
1.961,0.134,1.215,1.0,?,?,2.567
?,?,1.762,0.0,?,-0.534,1.795
1.251,0.251,1.126,0.0,0.0,?,5.072
2.377,?,?,?,0.0,-0.534,2.156
?,?,?,0.0,0.0,-0.128,?
2.878,?,2.102,0.0,0.0,0.8,1.932
1.961,0.134,1.27,0.0,0.0,0.156,2.505
2.462,?,1.669,0.0,0.0,?,1.524
1.778,0.223,1.203,0.0,?,?,3.048
?,0.811,1.189,0.0,0.0,?,5.115
3.316,0.223,1.571,0.0,1.0,1.795,?
?,0.693,1.128,2.0,2.0,-0.45,4.366
4.171,0.693,1.678,0.0,2.0,2.849,?
3.316,0.223,1.571,0.0,1.0,1.795,2.94
3.441,?,1.667,0.0,0.0,3.516,4.538
?,?,1.696,?,0.0,2.604,3.391
?,0.134,1.641,0.0,?,?,?
2.802,0.223,?,?,0.0,?,?
?,?,?,0.0,0.0,-0.226,3.206
2.709,0.331,2.072,0.0,?,-0.081,1.78
?,0.405,2.003,?,0.0,?,?
3.252,0.0,1.417,0.0,0.0,3.124,3.299
?,0.134,?,0.0,0.0,0.468,2.914
2.085,0.56,2.451,0.0,?,-0.544,?
3.361,0.223,1.437,1.0,?,2.021,3.168
3.52,0.223,1.562,0.0,1.0,2.129,3.446
?,0.56,1.987,0.0,1.0,?,?
?,0.604,1.52,0.0,0.0,3.126,4.68
?,?,1.614,0.0,0.0,?,3.252
3.277,?,1.633,0.0,?,1.587,?
?,?,1.5,2.0,0.0,?,3.936
3.277,0.486,1.416,0.0,?,2.604,5.47
2.67,0.496,2.047,0.0,0.0,-0.917,1.842
?,0.56,1.965,0.0,0.0,-0.917,0.15
?,0.486,1.343,0.0,0.0,2.604,3.736
3.566,0.134,?,?,?,?,3.719
2.594,0.251,1.287,0.0,0.0,?,?
3.485,0.223,?,?,0.0,1.94,3.507
3.316,?,?,1.0,?,1.795,3.979
?,0.604,1.515,?,0.0,4.673,?
3.74,0.134,1.581,0.0,0.0,3.186,?
3.669,0.223,1.599,0.0,0.0,3.186,3.984
3.199,0.56,2.033,0.0,0.0,?,1.02
2.57,1.028,2.137,0.0,?,1.466,2.973
3.641,?,1.531,?,1.0,3.289,3.182
4.005,0.223,1.545,0.0,1.0,?,5.055
?,?,?,?,0.0,?,4.822
3.201,?,2.004,0.0,?,-0.937,0.33
3.98,0.223,?,0.0,?,3.806,4.819
4.114,0.223,1.571,?,0.0,4.098,5.219
4.237,0.223,?,0.0,0.0,4.379,5.268
?,?,1.458,?,1.0,5.579,3.139
?,0.331,1.259,0.0,1.0,0.496,?
2.536,?,1.165,0.0,1.0,?,?
3.461,?,1.281,?,0.0,2.813,?
2.641,?,?,0.0,1.0,1.697,3.537
3.38,0.638,1.506,0.0,1.0,?,4.38
2.544,0.223,?,0.0,0.0,1.064,1.408
?,1.16,1.714,0.0,0.0,1.209,?
2.572,1.834,1.35,0.0,2.0,?,8.471
3.222,1.501,0.872,0.0,0.0,?,5.861
3.728,0.956,1.17,0.0,?,4.789,5.574
3.358,1.348,?,0.0,0.0,1.89,3.852
2.96,?,1.53,?,1.0,?,5.244
?,0.693,1.42,0.0,2.0,5.426,?
?,0.56,0.927,?,1.0,3.461,5.276
3.023,0.56,1.168,?,1.0,2.294,3.924
2.585,1.586,0.917,?,0.0,?,6.379
1.925,1.318,?,?,0.0,?,4.705
2.454,1.075,0.951,0.0,?,2.359,4.96
2.508,?,?,0.0,0.0,1.701,3.766
2.222,0.711,0.849,0.0,0.0,?,3.641
3.389,?,0.849,?,1.0,?,4.108
2.031,?,0.822,?,0.0,?,?
1.965,1.408,?,0.0,?,2.736,5.29
3.351,0.496,?,0.0,0.0,1.097,?
3.452,0.331,1.476,1.0,0.0,2.402,?
4.288,?,1.327,0.0,?,?,5.642
2.359,0.405,?,?,0.0,0.893,4.287
2.085,1.079,0.895,0.0,0.0,?,4.79
1.962,0.934,0.819,0.0,0.0,2.729,4.296
3.041,0.947,?,0.0,?,?,6.607
2.377,0.827,0.938,0.0,0.0,2.239,?
3.023,0.56,?,1.0,0.0,1.239,3.278
?,0.56,1.127,1.0,0.0,0.922,3.118
?,0.923,?,?,0.0,0.291,?
3.103,0.134,1.521,0.0,?,2.193,3.267
?,?,?,?,?,2.509,3.933
3.459,1.47,?,0.0,2.0,?,4.486
?,1.211,?,?,0.0,?,4.305
?,?,0.835,0.0,?,1.969,?
3.315,0.223,1.1,1.0,?,2.723,4.35
2.868,1.286,1.294,0.0,0.0,?,4.809
?,0.859,2.162,0.0,0.0,2.273,4.499
3.378,0.134,0.988,?,0.0,3.395,4.65
2.961,0.405,?,0.0,0.0,1.312,2.604
3.52,?,1.562,1.0,?,2.129,?
?,0.223,1.023,0.0,0.0,?,4.07
2.778,?,1.17,1.0,0.0,1.49,?
3.08,?,1.583,1.0,0.0,1.442,3.727
3.281,0.693,1.808,?,?,1.121,3.095
?,0.405,0.814,0.0,0.0,?,6.4
?,?,?,1.0,0.0,?,2.65
2.507,?,1.5,0.0,2.0,0.076,2.851
3.462,0.405,?,0.0,1.0,?,4.208
2.462,?,1.625,1.0,?,0.655,?
3.026,?,1.787,0.0,1.0,1.373,?
2.429,0.405,1.954,?,0.0,?,?
?,0.693,1.43,0.0,2.0,0.434,3.178
4.285,0.134,1.551,0.0,0.0,?,6.255
2.534,0.872,1.619,0.0,0.0,-1.186,?
4.077,0.956,1.909,?,0.0,3.234,4.448
3.137,?,1.312,0.0,2.0,0.749,1.086
2.034,0.64,1.727,?,0.0,?,?
?,?,1.56,0.0,1.0,0.133,2.117
1.667,1.278,1.5,?,2.0,?,?
?,1.07,1.223,0.0,0.0,1.112,4.278
?,0.223,0.909,0.0,0.0,?,?
?,1.821,1.027,0.0,2.0,5.469,6.897
?,?,1.475,0.0,1.0,?,?
4.216,0.223,1.248,?,0.0,4.177,?
2.119,?,1.179,0.0,?,0.982,1.05
3.914,0.56,1.637,?,?,3.048,3.926
?,1.38,1.264,0.0,?,1.971,6.284
3.102,0.693,1.316,0.0,2.0,?,3.451
?,1.292,2.122,0.0,3.0,?,?
3.191,?,0.847,0.0,0.0,2.859,4.967
2.639,1.462,0.83,0.0,0.0,5.206,5.985
2.47,?,?,?,2.0,1.821,6.351
?,?,1.227,0.0,2.0,2.573,6.207
3.247,?,0.889,0.0,1.0,2.922,4.68
4.255,1.695,?,0.0,0.0,2.294,4.475
?,0.331,1.478,0.0,1.0,2.821,3.24
3.08,?,1.079,2.0,?,1.155,5.478
3.012,?,?,0.0,0.0,?,?
2.374,?,0.979,?,1.0,3.818,?
?,1.331,?,0.0,?,0.454,7.045
2.024,?,?,?,1.0,?,1.307
3.739,0.0,1.25,1.0,2.0,3.267,2.149
3.426,0.693,1.488,0.0,1.0,1.294,3.025
2.878,0.134,?,0.0,?,0.8,2.425
4.785,1.263,1.471,1.0,4.0,?,?
3.286,0.357,?,0.0,0.0,?,1.771
?,0.405,?,1.0,1.0,0.888,4.603
?,0.973,1.838,0.0,2.0,1.121,?
?,0.693,?,0.0,2.0,?,?
3.601,?,1.35,3.0,2.0,2.545,?
3.634,?,1.747,?,2.0,?,4.051
?,0.331,1.891,0.0,0.0,?,1.47
2.429,0.405,1.927,?,1.0,0.586,?
3.029,?,?,0.0,0.0,?,2.474
3.605,?,?,0.0,0.0,3.562,4.51
2.024,?,1.761,?,?,?,3.007
3.026,0.405,?,0.0,1.0,?,2.84
3.462,0.405,?,0.0,1.0,2.06,4.557
3.669,0.223,?,0.0,0.0,?,?
?,1.275,0.913,0.0,?,3.574,6.564
?,0.223,?,?,?,?,4.41
4.285,0.134,?,?,?,?,?
3.164,?,?,0.0,?,?,?
3.332,0.134,1.294,0.0,0.0,2.242,?
2.344,?,1.59,0.0,0.0,?,3.109
?,0.854,1.944,0.0,?,?,2.451
2.993,0.811,1.232,?,2.0,-0.059,5.395
2.914,0.798,0.975,?,?,2.715,?
?,?,1.011,0.0,?,?,?
?,0.56,1.127,?,0.0,1.433,?
3.188,1.182,?,0.0,1.0,?,?
3.134,?,1.319,0.0,0.0,1.795,2.739
3.514,0.134,1.07,1.0,0.0,3.315,7.809
?,0.331,?,?,0.0,2.786,4.338
2.217,?,0.875,0.0,0.0,1.769,4.182
3.219,0.405,1.605,0.0,?,?,1.134
3.645,0.223,1.155,?,?,?,5.178
2.685,?,1.145,0.0,0.0,1.246,?
?,0.405,?,0.0,0.0,1.246,3.11
2.961,0.405,1.388,?,0.0,1.58,3.07
?,0.223,1.59,0.0,0.0,1.882,2.883
4.029,0.965,1.729,0.0,?,4.038,?
1.883,?,?,0.0,?,?,2.924
3.432,0.638,1.385,0.0,?,1.459,5.339
?,0.134,1.614,0.0,0.0,1.587,2.226
?,1.232,1.134,?,0.0,4.207,6.5
?,0.829,1.562,?,1.0,3.182,?
1.831,1.182,?,0.0,2.0,0.158,?
4.141,0.134,1.22,0.0,0.0,?,?
3.035,0.223,1.941,0.0,0.0,1.209,?
3.461,?,1.12,0.0,0.0,2.813,4.47
3.867,?,1.4,2.0,?,3.659,?
?,1.098,1.752,0.0,?,-0.297,?
2.441,?,1.54,0.0,2.0,?,4.92
1.634,?,1.19,?,0.0,?,?
?,?,0.88,0.0,0.0,?,5.229
1.886,1.153,0.523,0.0,0.0,?,?
1.886,?,0.653,?,?,?,4.342
?,1.275,?,0.0,1.0,4.764,7.691
4.461,?,1.139,0.0,1.0,4.548,4.727
3.087,0.223,0.96,1.0,0.0,2.42,?
?,0.0,1.125,1.0,0.0,4.044,5.51
3.113,?,1.319,1.0,1.0,4.038,6.143
2.565,0.452,1.529,0.0,?,0.242,2.115
2.217,0.845,0.793,1.0,0.0,2.429,5.189
?,1.772,1.351,?,4.0,?,5.383
?,0.496,?,1.0,0.0,2.345,?
3.618,0.842,1.686,0.0,?,1.661,5.184
3.613,1.336,0.839,0.0,?,2.459,4.886
3.739,0.0,1.204,?,1.0,3.374,?
2.251,1.501,?,0.0,0.0,4.19,5.632
2.454,1.075,0.951,0.0,?,2.359,6.317
?,0.582,1.287,?,0.0,1.467,2.74
?,?,1.134,0.0,?,4.207,?
2.126,0.83,1.455,0.0,?,2.459,5.82
1.886,0.988,0.764,0.0,0.0,?,3.889
3.175,0.859,2.095,0.0,?,2.59,4.095
3.641,1.192,1.481,0.0,1.0,?,?
?,1.317,1.288,0.0,?,2.689,?
3.709,1.371,?,0.0,1.0,3.909,?
?,0.887,0.954,0.0,0.0,1.748,?
?,?,?,0.0,0.0,2.446,3.458
?,0.693,?,0.0,2.0,3.618,5.667
3.24,?,0.889,0.0,0.0,?,4.544
4.829,0.331,1.521,?,4.0,4.57,?
?,0.988,?,0.0,1.0,2.481,2.608
4.037,0.134,1.563,0.0,?,3.806,5.18
2.137,0.223,1.179,?,0.0,0.655,3.779
3.421,?,1.7,0.0,1.0,1.57,5.029
?,1.327,1.284,0.0,0.0,2.2,4.697
3.252,0.499,0.832,0.0,0.0,4.416,4.674
?,?,0.832,0.0,?,4.416,4.384
3.739,?,0.7,0.0,0.0,4.76,?
2.591,0.331,1.629,0.0,0.0,0.874,?
2.118,0.956,1.643,0.0,0.0,-2.03,3.638
3.274,1.214,1.011,0.0,?,3.311,6.54
2.544,0.223,1.245,0.0,0.0,1.064,3.38
2.08,0.764,0.788,?,0.0,?,4.961
2.8,0.693,1.091,0.0,?,?,3.603
3.9,?,?,0.0,1.0,2.297,?
3.177,0.918,?,?,0.0,?,4.116
2.111,1.477,1.298,0.0,?,?,?
3.609,0.811,1.208,?,0.0,?,?
?,0.331,?,?,?,0.915,4.182
3.38,?,1.527,0.0,1.0,1.579,3.841
2.818,0.88,?,0.0,0.0,1.182,3.726
2.442,0.934,0.984,0.0,?,3.259,4.208
?,0.134,1.476,0.0,0.0,3.358,4.305
4.535,0.56,1.137,1.0,?,4.332,8.571
?,0.0,0.964,0.0,0.0,4.23,4.425
2.198,0.798,0.79,0.0,?,2.056,?
?,?,1.584,0.0,2.0,?,?
?,1.031,?,?,3.0,-0.463,4.512
4.121,0.829,1.551,0.0,1.0,?,5.653
2.309,0.907,0.871,0.0,0.0,3.046,3.775
?,0.223,1.062,0.0,0.0,2.726,?
?,0.56,1.749,0.0,2.0,1.117,3.757
?,?,0.888,?,?,6.515,?
?,0.223,1.077,?,0.0,2.51,4.22
4.085,0.134,1.482,0.0,0.0,4.234,5.63
?,0.496,?,0.0,1.0,1.06,3.1
2.079,0.988,0.836,?,1.0,2.481,?
3.867,0.134,?,0.0,0.0,3.386,4.064
3.33,?,1.555,?,2.0,?,3.691
?,1.028,?,0.0,?,2.433,?
3.691,0.711,?,0.0,2.0,1.746,?
?,0.405,1.17,?,2.0,?,4.577
3.501,0.405,?,?,1.0,?,5.147
?,?,?,0.0,?,?,3.112
3.38,?,0.903,0.0,1.0,3.184,5.278
3.332,?,0.909,0.0,0.0,3.051,4.891
3.578,0.496,1.406,?,1.0,2.391,4.32
2.857,1.421,2.282,0.0,?,2.357,4.295
2.634,0.223,?,0.0,?,?,?
2.836,?,1.046,0.0,?,4.452,8.207
3.179,0.0,0.805,0.0,0.0,?,4.154
3.588,0.251,1.506,0.0,0.0,1.564,?
3.026,0.251,2.164,0.0,0.0,0.314,?
3.739,0.0,1.161,0.0,?,4.431,5.68
2.955,0.331,1.313,0.0,0.0,0.652,2.961
?,1.275,0.804,0.0,0.0,?,?
4.395,0.134,1.546,0.0,?,4.651,6.484
3.128,?,0.797,0.0,?,4.017,?
2.417,1.028,1.162,?,?,3.19,4.169
?,1.273,1.132,?,0.0,2.931,?
2.624,1.621,1.502,?,0.0,3.213,?
3.436,?,1.839,?,?,?,?
?,0.949,1.15,0.0,0.0,1.94,2.44
2.548,?,1.051,?,0.0,1.66,3.588
2.647,?,1.278,?,0.0,1.602,4.508
3.196,1.38,1.234,?,?,?,6.018
3.378,1.38,1.25,0.0,?,1.654,4.854
?,1.593,1.351,0.0,0.0,3.32,6.023
1.983,1.714,2.105,0.0,0.0,2.358,5.062
4.086,0.452,1.843,?,0.0,0.37,3.463
3.353,?,1.418,?,1.0,1.878,5.018
3.174,?,?,2.0,2.0,5.361,7.382
3.567,0.711,1.501,1.0,3.0,1.759,4.043
?,0.58,1.685,0.0,1.0,?,?
3.81,1.025,1.055,?,2.0,0.215,3.838
3.311,0.972,?,?,3.0,-0.165,?
0.667,1.03,?,0.0,0.0,1.064,5.558
?,1.306,1.404,0.0,1.0,5.176,?
2.862,1.54,1.226,?,0.0,?,6.171
2.183,0.93,0.846,?,0.0,1.395,4.739
2.74,1.04,1.603,?,1.0,2.646,4.215
3.001,0.651,?,?,0.0,4.203,5.262
3.378,1.38,?,0.0,?,1.654,5.933
?,1.182,?,?,?,2.433,?
4.311,1.496,0.964,0.0,?,3.522,5.19
?,?,2.108,0.0,0.0,2.527,3.656
?,1.236,0.907,?,0.0,3.842,6.047
?,0.887,?,0.0,0.0,?,5.999
?,1.718,1.248,0.0,0.0,?,4.136
2.817,1.012,1.521,0.0,3.0,?,2.069
3.937,?,1.708,0.0,0.0,?,?
1.965,1.028,?,0.0,0.0,?,?
2.819,?,1.483,?,0.0,1.717,2.941
2.019,1.317,0.77,0.0,?,3.617,5.93
1.822,?,0.794,0.0,0.0,2.335,?
2.928,1.131,0.908,0.0,?,?,?
2.479,0.887,0.954,0.0,0.0,?,4.119
3.793,?,0.93,0.0,0.0,4.054,6.038
?,1.749,1.135,0.0,1.0,3.305,?
4.181,?,?,?,0.0,?,?
2.297,0.762,0.798,?,0.0,?,?
2.206,1.3,1.36,0.0,0.0,?,?
?,?,1.653,0.0,0.0,1.145,6.258
?,1.275,0.804,0.0,0.0,?,6.784
?,0.389,?,0.0,0.0,?,3.751
4.372,0.134,1.254,0.0,0.0,5.339,?
3.065,?,0.825,?,?,5.472,6.882
?,0.702,?,0.0,0.0,-1.265,8.132
1.883,0.916,1.207,0.0,1.0,1.188,1.153
?,0.773,?,0.0,?,2.57,3.36
1.975,0.802,?,?,?,?,?
3.629,?,0.802,?,0.0,?,4.269
?,0.907,?,0.0,0.0,?,3.782
?,0.223,1.571,?,0.0,?,3.854
4.223,0.638,1.117,0.0,1.0,?,8.169
?,0.405,0.963,1.0,?,2.974,5.63
3.749,?,1.278,?,?,2.773,4.777
3.351,0.797,2.456,2.0,0.0,?,3.903
3.098,?,1.075,0.0,?,?,?
3.734,0.223,1.374,0.0,0.0,3.661,5.159
3.073,1.493,1.279,0.0,0.0,3.737,?
3.249,2.071,1.327,0.0,0.0,3.948,6.446
2.137,0.223,1.375,?,0.0,0.548,?
4.247,0.58,1.36,2.0,?,?,?
2.375,1.026,1.09,?,1.0,2.553,3.895
?,?,?,?,0.0,1.313,2.056
2.309,0.762,0.845,1.0,0.0,1.091,?
3.219,0.811,?,0.0,0.0,2.604,4.257
?,1.512,1.046,0.0,2.0,2.11,5.002
2.24,0.405,1.203,0.0,0.0,?,?
2.233,?,0.789,1.0,0.0,2.206,4.96
?,0.693,1.487,?,0.0,?,3.598
?,?,0.798,0.0,0.0,2.841,3.608
2.374,?,0.817,?,?,?,5.277
2.568,?,1.012,0.0,0.0,?,3.513
?,0.223,?,?,0.0,2.502,3.387
3.601,?,?,0.0,1.0,?,3.141
3.08,0.405,1.609,0.0,2.0,?,3.528
3.734,?,1.426,0.0,0.0,2.502,3.18
?,?,?,1.0,?,4.639,?
4.324,0.0,?,0.0,1.0,4.738,4.302
3.08,0.223,1.462,1.0,0.0,1.442,3.518
3.073,?,?,0.0,?,0.787,1.055
?,1.345,0.783,0.0,?,?,5.752
3.386,0.251,1.225,?,0.0,1.586,3.086
2.448,0.638,0.921,0.0,0.0,1.701,3.521
3.25,?,0.95,?,?,3.259,3.926
2.824,?,?,?,0.0,1.801,?
?,?,?,?,0.0,?,2.692
3.11,0.0,1.079,2.0,0.0,2.42,?
2.309,0.762,?,0.0,?,-0.129,2.715
3.2,0.711,1.235,0.0,3.0,0.779,?
3.337,?,0.913,?,0.0,6.166,7.429
2.077,1.236,0.829,0.0,1.0,3.458,?
?,?,1.221,?,0.0,0.143,3.815
?,?,1.556,0.0,?,?,?
?,0.732,?,0.0,1.0,?,3.481
?,?,?,0.0,?,1.395,4.224
?,0.496,1.952,?,1.0,-0.703,?
2.428,0.956,2.609,0.0,0.0,0.113,1.301
3.871,?,1.558,0.0,1.0,3.026,4.539
3.046,0.0,1.333,0.0,2.0,2.352,?
4.532,0.405,1.189,2.0,3.0,?,5.104
?,1.513,2.078,0.0,?,0.489,?
2.841,0.88,1.705,?,3.0,0.226,1.647
4.031,?,1.106,1.0,2.0,4.579,?
2.479,0.887,0.954,0.0,0.0,1.748,?
?,?,?,0.0,?,2.51,?
?,0.827,0.86,0.0,0.0,1.886,5.449
2.728,0.134,0.923,0.0,0.0,2.102,?
?,0.223,1.0,1.0,0.0,?,3.36
2.971,0.972,1.255,?,?,2.052,4.565
2.477,?,0.876,0.0,1.0,?,2.474
1.977,1.112,0.881,?,?,2.37,4.798
2.439,0.93,0.924,?,0.0,?,5.007
?,0.762,1.258,0.0,2.0,?,4.369
3.78,0.0,1.182,?,0.0,3.854,?
3.219,0.811,1.151,?,0.0,2.604,?
2.495,?,?,0.0,?,1.643,1.969
3.026,0.405,1.787,0.0,1.0,1.373,2.551
2.875,?,2.311,0.0,0.0,1.587,?
2.126,0.83,0.899,0.0,?,3.478,4.263
1.639,?,?,2.0,?,?,5.05
3.669,?,1.374,?,0.0,3.291,?
?,0.811,1.208,0.0,0.0,3.291,4.469
2.33,0.932,0.931,?,1.0,2.529,4.559
2.542,?,1.891,0.0,0.0,0.562,?
2.456,0.331,0.875,0.0,1.0,1.294,2.263
3.18,1.281,1.246,0.0,?,2.492,4.963
2.482,1.303,1.415,0.0,?,0.575,?
?,?,2.292,0.0,?,1.94,3.289
3.023,?,1.168,?,1.0,?,3.379
2.251,?,0.871,1.0,0.0,1.61,?
4.88,?,1.853,0.0,0.0,?,4.77
2.08,0.891,0.816,0.0,?,2.729,?
2.876,?,1.372,0.0,?,1.737,?
?,0.638,0.871,?,?,?,?
4.139,0.496,1.43,?,1.0,?,?
2.122,1.621,1.511,?,0.0,2.64,5.677
?,0.134,1.658,?,0.0,?,3.151
3.067,1.286,1.309,0.0,?,2.223,5.318
2.125,0.73,1.537,0.0,?,0.883,3.007
3.452,0.331,?,?,1.0,?,?
2.479,0.887,0.954,0.0,?,1.748,?
3.528,1.74,1.288,0.0,0.0,0.626,5.466
?,?,1.6,0.0,1.0,1.064,1.999
3.609,0.811,1.208,0.0,?,?,4.247
?,0.405,?,0.0,0.0,1.897,?
2.888,0.251,1.771,?,0.0,1.398,2.983
?,0.251,1.287,4.0,3.0,4.453,6.483
?,0.57,?,1.0,0.0,2.033,6.064
?,0.251,2.327,?,0.0,-0.241,?
3.526,0.711,1.586,0.0,3.0,1.569,3.66
3.526,0.711,1.596,0.0,?,0.757,3.423
?,0.405,?,?,0.0,-0.534,?
?,0.58,0.941,0.0,0.0,1.701,3.799
4.436,0.764,1.227,?,?,5.258,5.412
?,1.028,?,0.0,1.0,5.741,5.758
2.183,?,0.846,0.0,0.0,?,3.666
3.012,?,1.023,0.0,?,2.193,3.751
2.508,0.58,0.941,0.0,?,1.701,3.799
3.103,?,1.016,0.0,?,?,?
3.05,0.405,0.868,?,3.0,2.233,6.195
?,1.586,1.352,?,0.0,4.092,6.551
1.962,1.345,?,?,0.0,3.617,5.352
3.143,0.134,1.641,0.0,0.0,?,2.264
2.803,1.501,?,0.0,0.0,4.053,5.385
?,0.977,0.771,0.0,0.0,3.795,4.762
?,?,1.189,2.0,2.0,?,5.541
?,0.58,1.297,0.0,0.0,?,3.025
?,0.134,1.016,0.0,0.0,?,3.651
3.171,0.134,?,1.0,?,2.42,3.569
?,?,1.016,0.0,0.0,2.193,3.22
2.456,?,0.937,0.0,0.0,2.461,4.286
3.26,?,?,0.0,1.0,?,2.745
2.802,0.223,1.6,?,0.0,1.064,4.423
?,0.223,1.583,?,1.0,1.442,?
