@relation dataset

@attribute make {alfa-romero, audi, bmw, chevrolet, dodge, honda, isuzu, jaguar, mazda, mercedes-benz, mercury, mitsubishi, nissan, peugot, plymouth, porsche, saab, subaru, toyota, volkswagen, volvo}
@attribute fuel-type {diesel, gas}
@attribute aspiration {std, turbo}
@attribute num-of-doors {four, two}
@attribute body-style {convertible, hardtop, hatchback, sedan, wagon}
@attribute drive-wheels {4wd, fwd, rwd}
@attribute engine-location {front, rear}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {dohc, l, ohc, ohcf, ohcv}
@attribute num-of-cylinders {eight, five, four, six, three, twelve}
@attribute engine-size real
@attribute fuel-system {1bbl, 2bbl, idi, mfi, mpfi, spdi, spfi}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {-2, -1, 0, 1, 2, 3}


@data
bmw,gas,std,two,sedan,rwd,front,101.2,176.8,64.8,54.3,2395.0,ohc,?,108.0,mpfi,3.5,2.8,8.8,101.0,5800.0,23.0,29.0,16430.0,2
bmw,gas,std,four,sedan,rwd,front,101.2,176.8,64.8,54.3,2395.0,ohc,four,108.0,mpfi,3.5,2.8,8.8,101.0,5800.0,23.0,29.0,16925.0,0
?,gas,std,two,sedan,rwd,front,101.2,?,?,54.3,2710.0,ohc,?,164.0,mpfi,3.31,3.19,9.0,121.0,4250.0,21.0,28.0,20970.0,0
bmw,gas,std,four,sedan,rwd,front,101.2,176.8,64.8,54.3,2765.0,ohc,six,164.0,mpfi,3.31,3.19,9.0,121.0,4250.0,21.0,?,21105.0,0
bmw,gas,?,four,?,?,front,103.5,189.0,66.9,55.7,3055.0,ohc,?,164.0,mpfi,3.31,3.19,9.0,121.0,4250.0,20.0,25.0,?,1
bmw,?,std,four,?,rwd,front,?,189.0,66.9,55.7,3230.0,ohc,six,209.0,mpfi,3.62,3.39,8.0,182.0,5400.0,16.0,22.0,30760.0,0
bmw,gas,std,two,sedan,rwd,front,103.5,193.8,67.9,53.7,?,ohc,six,209.0,?,3.62,3.39,8.0,182.0,5400.0,16.0,22.0,41315.0,0
bmw,gas,std,four,sedan,rwd,front,110.0,197.0,70.9,?,?,ohc,six,209.0,mpfi,3.62,3.39,8.0,182.0,5400.0,15.0,?,36880.0,0
chevrolet,gas,std,two,hatchback,?,?,88.4,?,60.3,?,1488.0,l,three,?,2bbl,2.91,3.03,9.5,48.0,5100.0,47.0,53.0,5151.0,2
chevrolet,gas,std,two,hatchback,?,front,?,155.9,63.6,52.0,1874.0,ohc,four,90.0,?,3.03,3.11,9.6,70.0,5400.0,38.0,43.0,6295.0,1
chevrolet,gas,std,four,?,?,front,94.5,?,63.6,52.0,1909.0,ohc,four,90.0,2bbl,3.03,3.11,9.6,70.0,5400.0,38.0,43.0,6575.0,0
dodge,gas,std,two,hatchback,fwd,?,93.7,157.3,63.8,?,1876.0,ohc,four,90.0,2bbl,2.97,3.23,9.41,68.0,5500.0,37.0,41.0,5572.0,1
dodge,gas,std,?,hatchback,?,?,93.7,?,63.8,50.8,1876.0,ohc,four,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,?,38.0,6377.0,1
dodge,gas,?,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,2128.0,ohc,?,98.0,mpfi,3.03,?,7.6,?,5500.0,24.0,30.0,7957.0,1
dodge,gas,std,?,hatchback,fwd,front,93.7,157.3,63.8,50.6,1967.0,ohc,four,90.0,2bbl,2.97,3.23,?,68.0,5500.0,31.0,38.0,6229.0,1
dodge,gas,std,four,sedan,fwd,front,93.7,157.3,63.8,50.6,1989.0,?,four,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6692.0,?
dodge,gas,std,four,sedan,fwd,front,93.7,157.3,63.8,?,1989.0,ohc,four,90.0,2bbl,2.97,3.23,?,68.0,5500.0,31.0,?,7609.0,1
dodge,gas,std,four,wagon,fwd,front,103.3,174.6,?,59.8,2535.0,ohc,four,122.0,2bbl,3.34,3.46,8.5,88.0,5000.0,24.0,30.0,8921.0,-1
dodge,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2811.0,ohc,four,156.0,mfi,?,3.9,7.0,?,5000.0,19.0,24.0,12964.0,3
honda,?,std,two,hatchback,fwd,front,86.6,144.6,63.9,50.8,?,ohc,four,92.0,1bbl,2.91,3.41,9.6,58.0,?,49.0,54.0,6479.0,2
honda,gas,std,two,hatchback,?,front,86.6,144.6,63.9,50.8,1819.0,?,four,92.0,1bbl,2.91,3.41,9.2,76.0,6000.0,31.0,38.0,6855.0,2
honda,gas,std,two,hatchback,fwd,front,93.7,150.0,64.0,52.6,1837.0,ohc,four,79.0,1bbl,2.91,3.07,10.1,60.0,5500.0,38.0,42.0,5399.0,1
honda,?,std,two,?,?,front,93.7,150.0,64.0,52.6,1940.0,ohc,four,92.0,1bbl,?,3.41,9.2,76.0,6000.0,30.0,34.0,6529.0,1
honda,gas,std,two,hatchback,fwd,front,93.7,150.0,64.0,?,?,ohc,four,92.0,1bbl,2.91,3.41,9.2,76.0,6000.0,30.0,34.0,7129.0,1
honda,gas,std,?,sedan,fwd,front,96.5,163.4,64.0,54.5,2010.0,ohc,four,?,1bbl,2.91,3.41,9.2,76.0,6000.0,30.0,34.0,7295.0,0
honda,gas,std,four,wagon,fwd,front,?,157.1,63.9,58.3,?,ohc,?,?,1bbl,2.92,3.41,9.2,76.0,6000.0,?,34.0,7295.0,0
honda,?,std,two,hatchback,fwd,?,96.5,167.5,?,?,2236.0,ohc,four,110.0,?,3.15,3.58,9.0,86.0,5800.0,27.0,33.0,7895.0,0
honda,gas,std,two,hatchback,fwd,front,96.5,167.5,65.2,53.3,2289.0,ohc,four,110.0,1bbl,3.15,3.58,9.0,86.0,?,27.0,33.0,9095.0,0
honda,gas,std,four,sedan,fwd,front,?,175.4,?,54.1,2304.0,ohc,four,110.0,?,3.15,3.58,9.0,86.0,5800.0,27.0,33.0,8845.0,0
honda,gas,std,four,sedan,fwd,front,96.5,?,62.5,54.1,2372.0,ohc,four,110.0,?,3.15,3.58,9.0,86.0,5800.0,27.0,33.0,?,0
?,gas,std,?,sedan,fwd,front,96.5,175.4,65.2,54.1,2465.0,?,four,110.0,mpfi,3.15,3.58,9.0,101.0,5800.0,24.0,28.0,12945.0,0
honda,gas,std,two,sedan,fwd,front,96.5,?,?,51.0,2293.0,ohc,four,110.0,2bbl,3.15,3.58,9.1,100.0,5500.0,25.0,31.0,10345.0,1
isuzu,gas,std,four,sedan,rwd,front,94.3,170.7,61.8,53.5,2337.0,ohc,four,111.0,2bbl,3.31,?,8.5,78.0,?,?,29.0,6785.0,0
?,gas,std,two,hatchback,rwd,front,96.0,172.6,65.2,51.4,2734.0,ohc,four,119.0,spfi,3.43,3.23,9.2,90.0,5000.0,24.0,29.0,11048.0,2
jaguar,?,std,four,sedan,rwd,front,113.0,199.6,69.6,52.8,4066.0,dohc,six,258.0,mpfi,3.63,4.17,8.1,176.0,?,15.0,19.0,32250.0,0
jaguar,gas,std,four,?,rwd,front,113.0,199.6,?,52.8,4066.0,dohc,six,258.0,mpfi,3.63,?,8.1,176.0,4750.0,?,19.0,35550.0,0
jaguar,gas,std,two,sedan,rwd,front,102.0,191.7,70.6,47.8,?,ohcv,twelve,326.0,mpfi,3.54,2.76,11.5,262.0,5000.0,13.0,17.0,36000.0,0
mazda,gas,std,two,hatchback,fwd,front,93.1,159.1,64.2,54.1,?,ohc,four,91.0,2bbl,3.03,3.15,9.0,68.0,5000.0,?,?,?,1
mazda,gas,?,two,hatchback,fwd,?,93.1,159.1,64.2,54.1,1900.0,ohc,?,91.0,2bbl,3.03,3.15,9.0,68.0,5000.0,31.0,38.0,6095.0,1
mazda,gas,std,two,?,fwd,front,93.1,159.1,64.2,54.1,1905.0,ohc,four,91.0,2bbl,3.03,3.15,?,?,5000.0,31.0,38.0,6795.0,1
mazda,gas,std,four,sedan,fwd,front,93.1,166.8,64.2,54.1,?,ohc,four,91.0,2bbl,3.03,3.15,9.0,68.0,5000.0,?,38.0,6695.0,1
mazda,gas,std,four,sedan,fwd,front,93.1,?,64.2,54.1,1950.0,ohc,four,91.0,2bbl,3.08,3.15,?,68.0,5000.0,31.0,38.0,7395.0,1
mazda,gas,std,two,hatchback,fwd,?,98.8,177.8,?,53.7,2385.0,ohc,four,122.0,2bbl,3.39,3.39,8.6,84.0,4800.0,26.0,32.0,8845.0,1
mazda,gas,std,four,sedan,fwd,?,98.8,177.8,66.5,55.5,?,ohc,four,122.0,2bbl,3.39,3.39,8.6,84.0,4800.0,26.0,32.0,8495.0,0
mazda,gas,std,two,hatchback,fwd,front,98.8,177.8,66.5,53.7,2385.0,ohc,four,122.0,2bbl,3.39,3.39,?,84.0,4800.0,?,32.0,10595.0,1
mazda,gas,std,four,sedan,fwd,front,98.8,177.8,?,?,2410.0,?,four,122.0,2bbl,3.39,3.39,?,84.0,?,26.0,32.0,?,?
?,gas,std,four,hatchback,fwd,front,98.8,?,?,55.5,?,ohc,four,122.0,2bbl,3.39,3.39,8.6,84.0,4800.0,26.0,?,11245.0,?
mazda,gas,std,?,sedan,?,front,104.9,175.0,66.1,?,2670.0,ohc,four,140.0,mpfi,3.76,3.16,8.0,120.0,5000.0,19.0,27.0,18280.0,0
mazda,diesel,std,four,?,rwd,front,104.9,175.0,66.1,54.4,2700.0,ohc,four,134.0,?,3.43,3.64,22.0,72.0,4200.0,31.0,39.0,18344.0,0
mercedes-benz,diesel,turbo,four,sedan,rwd,front,110.0,?,70.3,56.5,3515.0,ohc,five,183.0,idi,3.58,3.64,21.5,123.0,4350.0,22.0,25.0,25552.0,-1
?,diesel,turbo,four,wagon,?,front,110.0,190.9,70.3,58.7,3750.0,ohc,five,183.0,?,?,3.64,?,123.0,4350.0,22.0,25.0,28248.0,-1
mercedes-benz,diesel,turbo,two,hardtop,rwd,front,?,187.5,70.3,54.9,3495.0,ohc,five,183.0,idi,3.58,3.64,21.5,123.0,?,22.0,25.0,28176.0,0
mercedes-benz,diesel,turbo,four,sedan,?,front,115.6,202.6,71.7,56.3,3770.0,ohc,five,183.0,idi,3.58,?,21.5,123.0,?,22.0,?,?,-1
?,gas,std,?,sedan,?,front,115.6,202.6,71.7,56.5,?,?,eight,?,mpfi,3.46,3.1,8.3,155.0,4750.0,?,18.0,34184.0,?
mercedes-benz,gas,?,two,convertible,rwd,front,96.6,180.3,70.5,50.8,3685.0,ohcv,eight,234.0,mpfi,3.46,3.1,8.3,155.0,4750.0,16.0,?,35056.0,3
mercedes-benz,gas,?,four,?,rwd,front,120.9,208.1,71.7,56.7,3900.0,ohcv,eight,308.0,mpfi,3.8,3.35,8.0,184.0,4500.0,14.0,16.0,40960.0,?
mercedes-benz,gas,std,two,hardtop,rwd,front,112.0,199.2,72.0,55.4,?,ohcv,eight,?,mpfi,3.8,?,8.0,184.0,4500.0,14.0,16.0,45400.0,1
mercury,?,turbo,two,hatchback,rwd,front,?,178.4,68.0,54.8,2910.0,?,four,140.0,?,3.78,3.12,8.0,175.0,5000.0,19.0,24.0,16503.0,1
mitsubishi,gas,std,two,hatchback,?,front,93.7,157.3,64.4,50.8,1918.0,ohc,?,92.0,2bbl,2.97,3.23,9.4,68.0,?,37.0,?,5389.0,2
mitsubishi,gas,std,two,hatchback,fwd,front,93.7,157.3,64.4,50.8,1944.0,ohc,four,92.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6189.0,2
mitsubishi,gas,std,?,hatchback,fwd,front,?,157.3,64.4,?,2004.0,ohc,four,92.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6669.0,2
?,gas,turbo,two,hatchback,fwd,front,93.0,157.3,63.8,50.8,2145.0,ohc,four,?,spdi,3.03,3.39,7.6,102.0,5500.0,24.0,30.0,7689.0,1
mitsubishi,gas,turbo,?,hatchback,fwd,front,96.3,?,65.4,49.4,2370.0,ohc,four,110.0,spdi,?,?,7.5,116.0,5500.0,23.0,30.0,9959.0,3
mitsubishi,gas,std,two,hatchback,fwd,front,?,?,?,49.4,2328.0,ohc,four,122.0,2bbl,3.35,3.46,8.5,?,?,25.0,32.0,8499.0,3
mitsubishi,?,turbo,two,hatchback,fwd,front,?,173.2,66.3,?,2833.0,ohc,four,156.0,spdi,3.58,?,7.0,145.0,5000.0,19.0,24.0,12629.0,3
mitsubishi,gas,turbo,two,hatchback,fwd,front,95.9,173.2,66.3,50.2,2921.0,ohc,four,?,spdi,3.59,3.86,7.0,145.0,5000.0,19.0,?,?,3
mitsubishi,gas,turbo,two,hatchback,fwd,front,95.9,?,66.3,50.2,2926.0,ohc,four,156.0,spdi,3.59,3.86,7.0,145.0,5000.0,19.0,24.0,?,3
mitsubishi,gas,?,four,sedan,?,front,96.3,172.4,?,51.6,2365.0,ohc,four,122.0,2bbl,3.35,3.46,8.5,88.0,5000.0,25.0,32.0,6989.0,1
mitsubishi,gas,std,four,sedan,fwd,front,96.3,172.4,65.4,51.6,2405.0,ohc,four,122.0,2bbl,3.35,3.46,?,88.0,5000.0,25.0,32.0,8189.0,1
mitsubishi,gas,turbo,four,sedan,fwd,front,96.3,172.4,65.4,51.6,?,ohc,four,110.0,spdi,3.17,3.46,7.5,116.0,5500.0,23.0,?,9279.0,1
mitsubishi,?,std,four,sedan,?,front,96.3,?,?,51.6,2403.0,ohc,four,110.0,spdi,?,3.46,7.5,?,5500.0,23.0,30.0,9279.0,-1
nissan,gas,std,two,sedan,fwd,front,94.5,165.3,63.8,54.5,?,ohc,four,97.0,2bbl,3.15,?,9.4,69.0,?,31.0,37.0,5499.0,1
nissan,diesel,std,two,sedan,fwd,front,94.5,165.3,63.8,54.5,2017.0,ohc,four,103.0,idi,2.99,3.47,21.9,55.0,4800.0,45.0,50.0,7099.0,?
nissan,gas,?,?,sedan,fwd,front,94.5,165.3,63.8,54.5,1918.0,?,four,97.0,2bbl,3.15,?,9.4,69.0,?,31.0,37.0,6649.0,1
nissan,gas,std,four,sedan,fwd,front,94.5,165.3,63.8,54.5,1938.0,ohc,four,97.0,2bbl,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,6849.0,1
?,gas,std,four,?,fwd,front,94.5,170.2,63.8,53.5,2024.0,ohc,four,97.0,2bbl,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,7349.0,1
nissan,gas,std,?,?,fwd,?,94.5,165.3,?,54.5,1951.0,ohc,four,97.0,2bbl,3.15,3.29,9.4,69.0,5200.0,?,37.0,7299.0,1
nissan,gas,std,two,hatchback,fwd,front,94.5,165.6,63.8,53.3,2028.0,ohc,four,97.0,2bbl,3.15,?,9.4,69.0,5200.0,31.0,37.0,7799.0,1
nissan,gas,std,four,sedan,fwd,front,94.5,165.3,63.8,54.5,1971.0,ohc,four,97.0,2bbl,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,7499.0,1
nissan,gas,std,four,wagon,fwd,front,94.5,170.2,63.8,53.5,2037.0,ohc,four,97.0,2bbl,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,7999.0,1
nissan,gas,std,two,hardtop,fwd,?,95.1,162.4,63.8,53.3,2008.0,ohc,four,97.0,?,3.15,?,9.4,69.0,5200.0,31.0,37.0,8249.0,2
nissan,gas,std,four,hatchback,fwd,front,97.2,173.4,65.2,54.7,2324.0,ohc,four,120.0,2bbl,3.33,3.47,8.5,97.0,5200.0,27.0,34.0,8949.0,0
?,gas,std,four,sedan,fwd,front,97.2,173.4,65.2,54.7,2302.0,ohc,?,120.0,2bbl,3.33,?,?,97.0,5200.0,27.0,34.0,9549.0,0
?,?,std,four,sedan,fwd,front,100.4,181.7,66.5,55.1,3095.0,ohcv,six,181.0,mpfi,3.43,?,9.0,152.0,5200.0,17.0,22.0,13499.0,0
nissan,gas,std,four,wagon,fwd,front,100.4,184.6,?,56.1,3296.0,ohcv,six,181.0,mpfi,3.43,3.27,9.0,?,5200.0,17.0,22.0,14399.0,0
nissan,gas,std,four,?,fwd,?,100.4,184.6,66.5,55.1,3060.0,ohcv,six,181.0,mpfi,3.43,3.27,9.0,152.0,5200.0,19.0,25.0,13499.0,0
nissan,gas,?,two,hatchback,rwd,front,91.3,170.7,67.9,?,3071.0,ohcv,?,?,mpfi,3.43,?,9.0,160.0,5200.0,19.0,25.0,17199.0,3
nissan,gas,turbo,two,?,?,front,91.3,170.7,67.9,49.7,3139.0,ohcv,six,181.0,mpfi,3.43,3.27,7.8,200.0,5200.0,17.0,23.0,19699.0,3
nissan,gas,std,two,hatchback,rwd,front,99.2,178.5,67.9,49.7,3139.0,ohcv,six,181.0,mpfi,3.43,3.27,9.0,160.0,5200.0,19.0,25.0,18399.0,1
peugot,gas,std,four,sedan,rwd,front,107.9,?,68.4,56.7,3020.0,l,four,?,mpfi,3.46,3.19,8.4,97.0,5000.0,19.0,24.0,11900.0,0
?,diesel,turbo,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3197.0,l,four,152.0,idi,3.7,3.52,21.0,95.0,4150.0,28.0,33.0,13200.0,0
peugot,gas,?,four,wagon,rwd,front,114.2,198.9,68.4,?,3230.0,l,four,120.0,mpfi,3.46,3.19,8.4,97.0,5000.0,19.0,24.0,12440.0,0
peugot,diesel,?,four,wagon,rwd,front,114.2,198.9,68.4,58.7,3430.0,l,four,152.0,idi,3.7,3.52,21.0,95.0,?,25.0,25.0,13860.0,0
peugot,gas,std,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3075.0,l,four,120.0,mpfi,3.46,2.19,8.4,95.0,5000.0,?,24.0,15580.0,?
peugot,diesel,turbo,?,sedan,rwd,front,107.9,186.7,68.4,56.7,3252.0,l,four,152.0,idi,3.7,3.52,21.0,95.0,4150.0,28.0,33.0,?,0
peugot,gas,std,four,wagon,?,front,114.2,198.9,68.4,56.7,3285.0,?,four,120.0,mpfi,3.46,2.19,8.4,95.0,?,19.0,24.0,16695.0,0
peugot,?,turbo,four,wagon,rwd,front,?,198.9,68.4,58.7,?,l,four,?,idi,3.7,3.52,21.0,95.0,4150.0,25.0,?,17075.0,0
peugot,gas,?,four,sedan,rwd,front,107.9,186.7,68.4,?,3075.0,l,four,120.0,mpfi,3.46,3.19,8.4,?,5000.0,19.0,24.0,16630.0,?
peugot,diesel,turbo,four,sedan,rwd,front,107.9,?,68.4,56.7,3252.0,l,four,152.0,idi,3.7,3.52,21.0,95.0,4150.0,28.0,33.0,17950.0,0
peugot,gas,turbo,four,sedan,rwd,front,108.0,186.7,?,?,3130.0,l,four,134.0,mpfi,3.61,3.21,7.0,142.0,5600.0,?,24.0,18150.0,?
plymouth,?,std,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,1918.0,?,four,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,37.0,41.0,5572.0,1
plymouth,gas,turbo,two,hatchback,fwd,front,93.7,?,63.8,50.8,2128.0,ohc,four,98.0,spdi,3.03,3.39,7.6,102.0,5500.0,24.0,?,7957.0,1
plymouth,gas,std,four,hatchback,fwd,front,93.7,157.3,63.8,50.6,1967.0,ohc,four,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,?,6229.0,1
plymouth,gas,std,four,sedan,fwd,front,93.7,167.3,63.8,50.8,1989.0,ohc,four,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6692.0,1
?,gas,std,four,sedan,fwd,front,93.7,167.3,?,50.8,2191.0,ohc,?,98.0,2bbl,?,3.23,9.4,68.0,?,31.0,38.0,7609.0,1
plymouth,gas,std,four,wagon,fwd,front,103.3,174.6,64.6,59.8,2535.0,ohc,four,122.0,?,3.35,3.46,8.5,88.0,5000.0,24.0,30.0,8921.0,-1
plymouth,gas,turbo,two,hatchback,rwd,front,95.9,173.2,66.3,50.2,?,ohc,four,156.0,spdi,3.59,3.86,7.0,145.0,5000.0,19.0,24.0,12764.0,3
porsche,gas,std,two,hatchback,rwd,front,94.5,168.9,68.3,50.2,2778.0,ohc,four,151.0,mpfi,3.94,3.11,9.5,143.0,5500.0,19.0,27.0,22018.0,3
porsche,gas,std,two,hardtop,rwd,rear,89.5,168.9,?,51.6,2756.0,ohcf,six,?,mpfi,3.74,2.9,9.5,207.0,?,17.0,25.0,32528.0,3
porsche,gas,std,?,hardtop,rwd,rear,89.5,168.9,65.0,51.6,2756.0,ohcf,six,194.0,mpfi,3.74,2.9,9.5,207.0,5900.0,17.0,25.0,34028.0,3
porsche,gas,std,two,convertible,rwd,rear,89.5,168.9,65.0,51.6,?,ohcf,six,194.0,mpfi,3.74,?,9.5,207.0,5900.0,17.0,25.0,37028.0,3
saab,gas,std,?,hatchback,fwd,front,99.1,186.6,66.5,56.1,2658.0,ohc,four,121.0,?,3.54,3.07,9.31,110.0,5250.0,?,28.0,?,3
saab,gas,?,four,sedan,fwd,front,99.1,186.6,66.5,56.1,2695.0,ohc,four,121.0,mpfi,3.54,3.07,9.3,110.0,5250.0,21.0,28.0,12170.0,?
saab,gas,?,two,hatchback,?,front,99.1,186.6,66.5,56.1,2707.0,ohc,four,?,?,2.54,?,9.3,110.0,5250.0,21.0,28.0,15040.0,3
?,?,std,four,?,fwd,front,99.1,186.6,66.5,56.1,2758.0,ohc,four,?,mpfi,3.54,3.07,9.3,110.0,5250.0,21.0,?,15510.0,2
saab,gas,turbo,two,hatchback,fwd,front,99.1,186.6,66.5,56.1,2808.0,dohc,four,121.0,mpfi,3.54,?,9.0,?,5500.0,19.0,26.0,18150.0,3
saab,?,turbo,?,sedan,fwd,front,99.1,186.6,66.5,56.1,2847.0,?,four,121.0,mpfi,3.54,3.07,?,160.0,5500.0,19.0,26.0,18620.0,2
subaru,gas,std,two,hatchback,?,front,93.7,156.9,?,53.7,2050.0,ohcf,four,97.0,2bbl,3.62,2.36,9.0,69.0,4900.0,31.0,?,5118.0,2
?,gas,std,two,hatchback,fwd,front,?,157.9,63.6,53.7,2120.0,ohcf,four,108.0,2bbl,3.62,2.64,8.7,73.0,4400.0,26.0,31.0,7053.0,2
subaru,gas,std,two,hatchback,4wd,front,93.3,?,63.8,?,2240.0,ohcf,four,108.0,2bbl,?,2.64,?,73.0,?,26.0,31.0,7603.0,2
subaru,?,std,?,sedan,fwd,?,97.2,172.0,65.4,?,2145.0,ohcf,four,108.0,2bbl,3.62,2.64,9.5,82.0,4800.0,32.0,37.0,7126.0,0
subaru,gas,std,four,sedan,fwd,front,97.2,172.0,65.4,52.5,2190.0,ohcf,four,108.0,2bbl,3.62,2.64,9.5,82.0,4400.0,28.0,33.0,?,0
subaru,gas,std,four,sedan,fwd,front,97.2,172.0,?,52.5,2340.0,ohcf,four,108.0,mpfi,3.62,2.64,9.0,94.0,5200.0,26.0,32.0,?,0
subaru,gas,std,four,?,4wd,?,97.0,172.0,65.4,54.3,2385.0,ohcf,four,108.0,2bbl,3.62,2.64,9.0,82.0,4800.0,?,25.0,9233.0,0
subaru,gas,turbo,four,sedan,4wd,?,97.0,172.0,65.4,54.3,2510.0,ohcf,four,108.0,mpfi,3.62,2.64,7.7,111.0,4800.0,24.0,29.0,11259.0,?
subaru,gas,std,four,wagon,fwd,front,97.0,173.5,65.4,53.0,2290.0,ohcf,four,108.0,2bbl,3.62,2.64,9.0,82.0,4800.0,28.0,32.0,7463.0,0
?,?,std,four,wagon,fwd,front,97.0,173.5,65.4,53.0,2455.0,ohcf,four,?,mpfi,3.62,2.64,9.0,94.0,5200.0,25.0,31.0,?,0
subaru,gas,std,four,?,4wd,front,96.9,?,65.4,54.9,2420.0,?,four,108.0,2bbl,3.62,2.64,9.0,82.0,4800.0,?,29.0,?,0
subaru,gas,?,four,wagon,4wd,?,96.9,173.6,65.4,54.9,2650.0,ohcf,four,108.0,mpfi,3.62,2.64,7.7,111.0,4800.0,23.0,23.0,?,?
toyota,gas,std,two,hatchback,fwd,front,95.7,158.7,63.6,?,?,ohc,four,92.0,2bbl,3.05,3.03,9.0,62.0,4800.0,35.0,39.0,5348.0,1
toyota,gas,std,two,hatchback,fwd,front,95.7,158.7,63.6,54.5,2040.0,ohc,four,92.0,2bbl,3.05,3.03,9.0,62.0,4800.0,31.0,38.0,6338.0,1
toyota,gas,std,four,hatchback,fwd,?,95.7,158.7,63.6,54.5,2015.0,ohc,four,92.0,2bbl,3.05,3.03,9.0,62.0,4800.0,31.0,38.0,6488.0,1
toyota,?,std,four,wagon,fwd,front,95.7,169.7,63.6,59.1,2280.0,ohc,four,92.0,2bbl,3.05,3.03,?,62.0,4800.0,31.0,37.0,6918.0,0
?,gas,std,four,wagon,?,front,95.7,169.7,63.6,59.1,2290.0,ohc,four,92.0,?,3.05,3.03,9.0,62.0,4800.0,27.0,32.0,7898.0,0
toyota,gas,std,four,wagon,4wd,front,95.7,169.7,63.6,59.1,3110.0,ohc,four,92.0,2bbl,3.05,3.03,9.0,62.0,4800.0,27.0,32.0,8778.0,0
toyota,gas,std,four,?,fwd,front,95.7,?,64.4,?,2081.0,ohc,four,98.0,2bbl,3.19,3.03,9.0,70.0,4800.0,?,37.0,?,?
