@relation dataset

@attribute make {alfa-romero, audi, bmw, chevrolet, dodge, honda, isuzu, jaguar, mazda, mercedes-benz, mercury, mitsubishi, nissan, peugot, plymouth, porsche, saab, subaru, toyota, volkswagen, volvo}
@attribute fuel-type {diesel, gas}
@attribute aspiration {std, turbo}
@attribute num-of-doors {four, two}
@attribute body-style {convertible, hardtop, hatchback, sedan, wagon}
@attribute drive-wheels {4wd, fwd, rwd}
@attribute engine-location {front, rear}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {dohc, l, ohc, ohcf, ohcv}
@attribute num-of-cylinders {eight, five, four, six, three, twelve}
@attribute engine-size real
@attribute fuel-system {1bbl, 2bbl, idi, mfi, mpfi, spdi, spfi}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {-2, -1, 0, 1, 2, 3}


@data
nissan,gas,?,two,hatchback,rwd,front,99.2,178.5,67.9,49.7,3139.0,ohcv,six,181.0,mpfi,3.43,3.27,9.0,160.0,5200.0,19.0,25.0,?,1
peugot,?,std,four,sedan,rwd,front,107.9,186.7,68.4,56.7,?,l,four,120.0,mpfi,3.46,3.19,8.4,97.0,5000.0,?,24.0,11900.0,0
?,?,turbo,four,sedan,rwd,front,107.9,186.7,?,56.7,3197.0,?,four,152.0,idi,?,3.52,21.0,?,4150.0,?,?,13200.0,0
peugot,gas,std,four,wagon,rwd,front,114.2,198.9,68.4,58.7,3230.0,l,four,120.0,mpfi,?,3.19,8.4,97.0,?,19.0,24.0,12440.0,0
peugot,diesel,?,four,wagon,rwd,front,114.2,198.9,68.4,58.7,3430.0,?,four,152.0,idi,3.7,3.52,21.0,?,4150.0,?,25.0,13860.0,0
peugot,gas,std,four,sedan,rwd,front,107.9,186.7,68.4,56.7,?,l,four,120.0,mpfi,3.46,2.19,8.4,?,?,19.0,24.0,15580.0,0
peugot,diesel,?,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3252.0,l,four,152.0,idi,3.7,3.52,21.0,95.0,4150.0,28.0,33.0,16900.0,0
peugot,gas,std,four,wagon,rwd,front,?,?,68.4,56.7,3285.0,l,four,?,?,3.46,2.19,8.4,95.0,5000.0,19.0,24.0,16695.0,?
peugot,diesel,turbo,four,wagon,rwd,front,114.2,198.9,68.4,58.7,3485.0,l,?,152.0,idi,3.7,3.52,21.0,95.0,4150.0,25.0,25.0,17075.0,0
peugot,gas,std,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3075.0,l,four,120.0,mpfi,3.46,?,8.4,97.0,5000.0,19.0,?,?,0
peugot,?,?,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3252.0,l,four,152.0,idi,?,3.52,21.0,95.0,?,28.0,33.0,17950.0,0
peugot,gas,turbo,four,sedan,rwd,front,108.0,?,68.3,56.0,3130.0,l,four,134.0,?,3.61,3.21,7.0,142.0,5600.0,18.0,24.0,18150.0,0
?,gas,std,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,1918.0,ohc,four,90.0,2bbl,2.97,3.23,9.4,68.0,?,37.0,41.0,5572.0,?
plymouth,gas,turbo,two,hatchback,fwd,front,93.7,157.3,63.8,50.8,2128.0,ohc,four,98.0,spdi,3.03,3.39,7.6,102.0,?,24.0,30.0,?,1
plymouth,gas,std,four,hatchback,fwd,front,93.7,157.3,63.8,50.6,1967.0,ohc,four,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6229.0,1
plymouth,gas,std,four,sedan,fwd,front,93.7,167.3,63.8,50.8,1989.0,ohc,?,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,?,38.0,6692.0,1
plymouth,gas,std,four,sedan,fwd,front,93.7,167.3,63.8,50.8,2191.0,ohc,four,?,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,7609.0,1
plymouth,gas,?,four,wagon,fwd,front,103.3,174.6,64.6,59.8,2535.0,ohc,four,122.0,2bbl,3.35,3.46,8.5,88.0,5000.0,24.0,30.0,8921.0,-1
plymouth,gas,?,two,hatchback,rwd,front,?,173.2,66.3,50.2,2818.0,ohc,four,156.0,spdi,3.59,?,7.0,145.0,5000.0,19.0,24.0,12764.0,3
porsche,gas,std,two,hatchback,?,front,94.5,168.9,68.3,50.2,2778.0,ohc,four,151.0,mpfi,3.94,?,9.5,143.0,5500.0,19.0,27.0,22018.0,3
?,gas,?,two,hardtop,rwd,rear,89.5,168.9,65.0,51.6,?,ohcf,six,194.0,mpfi,?,2.9,9.5,207.0,5900.0,17.0,25.0,32528.0,3
porsche,gas,std,two,hardtop,rwd,rear,89.5,168.9,65.0,51.6,2756.0,ohcf,six,194.0,?,3.74,2.9,9.5,207.0,5900.0,?,?,34028.0,?
?,gas,std,two,convertible,rwd,rear,89.5,?,65.0,51.6,?,ohcf,six,194.0,mpfi,3.74,2.9,9.5,207.0,5900.0,17.0,25.0,37028.0,3
saab,gas,?,two,hatchback,?,front,99.1,186.6,66.5,56.1,2658.0,ohc,four,121.0,mpfi,3.54,3.07,9.31,110.0,5250.0,21.0,?,11850.0,3
saab,gas,std,four,sedan,fwd,front,99.1,186.6,66.5,56.1,2695.0,ohc,four,121.0,mpfi,?,3.07,9.3,110.0,5250.0,21.0,?,12170.0,?
saab,gas,std,two,hatchback,fwd,front,99.1,186.6,66.5,56.1,2707.0,ohc,four,121.0,mpfi,2.54,2.07,9.3,110.0,5250.0,21.0,28.0,15040.0,3
saab,gas,std,four,sedan,fwd,front,99.1,?,66.5,56.1,2758.0,ohc,four,121.0,mpfi,3.54,3.07,9.3,110.0,5250.0,21.0,28.0,15510.0,2
saab,gas,turbo,two,hatchback,?,front,?,186.6,66.5,56.1,?,dohc,four,121.0,mpfi,?,3.07,9.0,160.0,5500.0,19.0,26.0,18150.0,3
saab,gas,turbo,four,sedan,fwd,?,99.1,186.6,66.5,?,2847.0,dohc,four,121.0,mpfi,3.54,3.07,9.0,160.0,5500.0,?,26.0,18620.0,?
subaru,gas,std,two,hatchback,fwd,front,93.7,156.9,63.4,53.7,2050.0,ohcf,four,?,?,3.62,2.36,9.0,69.0,4900.0,31.0,36.0,5118.0,2
subaru,gas,std,two,hatchback,fwd,front,93.7,157.9,63.6,53.7,2120.0,ohcf,four,108.0,2bbl,3.62,?,8.7,73.0,4400.0,26.0,31.0,7053.0,2
subaru,gas,std,two,hatchback,4wd,front,93.3,157.3,63.8,?,2240.0,ohcf,four,108.0,?,3.62,2.64,8.7,73.0,4400.0,26.0,31.0,7603.0,?
subaru,gas,std,?,sedan,fwd,front,97.2,172.0,65.4,52.5,2145.0,ohcf,four,108.0,2bbl,?,2.64,9.5,82.0,4800.0,32.0,37.0,7126.0,0
subaru,gas,std,four,sedan,fwd,?,97.2,172.0,65.4,52.5,2190.0,ohcf,four,108.0,2bbl,3.62,2.64,9.5,82.0,4400.0,28.0,33.0,7775.0,0
subaru,gas,std,four,sedan,fwd,front,97.2,172.0,65.4,52.5,?,ohcf,four,108.0,mpfi,3.62,2.64,9.0,94.0,5200.0,26.0,32.0,9960.0,0
subaru,gas,std,four,sedan,4wd,front,?,172.0,65.4,54.3,2385.0,ohcf,four,108.0,2bbl,3.62,2.64,9.0,82.0,4800.0,24.0,25.0,9233.0,0
?,gas,turbo,four,sedan,4wd,front,?,172.0,65.4,54.3,2510.0,ohcf,four,108.0,mpfi,?,2.64,7.7,111.0,4800.0,24.0,29.0,11259.0,0
subaru,gas,std,four,?,fwd,front,97.0,173.5,65.4,53.0,?,ohcf,four,?,2bbl,3.62,2.64,9.0,82.0,4800.0,28.0,?,7463.0,0
subaru,gas,std,four,wagon,fwd,front,97.0,173.5,65.4,53.0,2455.0,ohcf,four,108.0,mpfi,3.62,2.64,9.0,94.0,5200.0,25.0,31.0,10198.0,?
subaru,gas,std,four,wagon,4wd,front,96.9,173.6,65.4,?,?,?,four,108.0,2bbl,3.62,2.64,9.0,?,4800.0,23.0,29.0,8013.0,?
subaru,gas,turbo,four,wagon,4wd,?,96.9,173.6,?,54.9,2650.0,ohcf,four,108.0,mpfi,3.62,2.64,7.7,111.0,4800.0,23.0,23.0,11694.0,0
toyota,gas,std,two,hatchback,fwd,front,95.7,158.7,63.6,54.5,1985.0,ohc,four,?,2bbl,3.05,3.03,9.0,62.0,?,35.0,39.0,5348.0,1
toyota,?,std,two,hatchback,fwd,front,95.7,158.7,63.6,54.5,2040.0,ohc,four,92.0,?,3.05,3.03,9.0,?,4800.0,31.0,38.0,6338.0,1
toyota,gas,std,four,hatchback,fwd,front,95.7,158.7,63.6,54.5,2015.0,?,four,92.0,2bbl,3.05,3.03,9.0,62.0,4800.0,31.0,38.0,6488.0,1
toyota,gas,std,four,?,fwd,front,95.7,169.7,63.6,59.1,2280.0,ohc,four,92.0,2bbl,3.05,3.03,9.0,62.0,4800.0,31.0,37.0,6918.0,?
toyota,gas,std,four,?,4wd,front,95.7,169.7,63.6,59.1,2290.0,ohc,four,92.0,2bbl,3.05,3.03,9.0,62.0,4800.0,27.0,32.0,7898.0,0
toyota,gas,std,four,?,4wd,front,95.7,169.7,63.6,59.1,3110.0,ohc,four,92.0,2bbl,?,3.03,9.0,62.0,4800.0,27.0,?,?,0
toyota,gas,std,four,sedan,fwd,front,95.7,166.3,64.4,53.0,2081.0,ohc,four,98.0,2bbl,3.19,3.03,9.0,70.0,4800.0,30.0,37.0,6938.0,0
