@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
?,71.512,?,?,2.687,1.288,?,0.0,?
?,75.193,?,0.906,3.034,0.941,3.0,?,7.858
?,?,0.0,?,?,?,0.0,0.0,7.012
?,53.683,1.0,?,?,0.548,?,?,6.176
?,?,1.0,?,?,?,0.0,0.0,?
?,112.494,?,3.275,2.661,?,?,?,?
?,?,?,?,2.187,0.62,0.0,?,?
?,43.897,?,1.246,2.056,1.081,?,0.0,5.571
41.57,?,?,1.838,?,?,?,0.0,?
96.31,77.727,?,?,3.536,1.157,3.0,?,?
35.25,?,?,?,2.046,1.081,?,0.0,?
?,53.683,1.0,1.246,2.046,?,?,?,?
?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,1.0,?,4.011
?,?,1.0,?,2.031,1.114,?,0.0,?
75.74,93.694,3.0,?,4.365,1.086,?,?,?
?,20.765,?,?,?,1.194,0.0,?,6.79
88.03,?,2.0,?,?,1.13,?,0.0,4.485
?,101.265,?,?,?,1.086,5.0,0.0,4.288
0.0,0.0,0.0,?,?,1.15,0.0,0.0,?
0.0,?,0.0,3.259,1.975,?,?,?,?
?,42.683,?,2.193,?,1.02,0.0,0.0,4.765
?,?,?,2.942,?,?,?,?,3.524
?,161.259,2.0,2.401,3.053,0.798,1.0,?,4.14
0.0,0.0,?,3.562,2.119,?,0.0,?,4.317
0.0,?,?,?,1.924,?,?,?,?
20.23,42.683,1.0,1.859,1.924,?,0.0,0.0,3.71
12.89,16.786,0.0,?,?,0.976,1.0,0.0,?
0.0,?,0.0,3.677,2.344,0.868,0.0,0.0,?
?,?,?,3.169,2.238,?,0.0,0.0,4.025
?,0.0,?,?,1.918,1.063,0.0,0.0,3.653
?,32.897,?,1.859,1.918,?,?,?,?
20.23,42.683,?,1.859,?,?,0.0,0.0,?
45.82,?,?,2.241,2.108,?,1.0,?,?
?,?,0.0,3.677,2.324,?,?,0.0,?
0.0,0.0,?,?,1.908,?,?,0.0,3.791
20.23,42.683,?,?,?,0.949,?,?,?
?,?,?,?,2.748,?,2.0,1.0,2.359
28.24,0.0,0.0,3.169,2.224,?,?,0.0,?
?,0.0,?,2.459,1.475,1.5,0.0,?,?
0.0,?,?,1.672,1.225,?,0.0,0.0,?
?,47.145,0.0,?,3.875,0.927,0.0,1.0,8.067
17.07,25.145,?,1.442,1.509,1.157,0.0,?,?
0.0,?,0.0,?,1.549,?,0.0,?,?
?,0.0,0.0,2.957,1.509,?,?,0.0,4.186
0.0,0.0,0.0,?,1.475,0.505,0.0,0.0,3.46
?,44.88,0.0,2.419,1.509,0.731,?,0.0,3.954
0.0,0.0,0.0,6.166,?,?,0.0,0.0,?
?,0.0,0.0,?,1.265,?,?,0.0,3.643
0.0,?,0.0,?,1.225,?,?,?,3.254
0.0,?,0.0,3.558,1.978,?,0.0,?,?
12.53,?,?,?,?,0.543,?,0.0,6.508
60.98,61.404,0.0,3.429,?,1.08,0.0,?,5.3
?,11.0,?,4.214,2.687,0.504,?,?,?
?,0.0,?,5.124,?,?,0.0,?,6.777
0.0,?,0.0,?,?,?,?,?,6.623
0.0,0.0,0.0,2.081,?,0.501,0.0,0.0,3.485
0.0,0.0,0.0,?,?,?,?,0.0,2.642
0.0,?,0.0,?,1.559,?,0.0,0.0,?
?,0.0,0.0,2.604,1.43,?,?,?,?
?,?,?,2.226,?,0.826,?,0.0,?
12.53,11.0,?,0.408,?,?,0.0,?,?
0.0,?,?,?,?,?,0.0,?,?
?,0.0,0.0,1.817,?,0.718,?,0.0,?
?,?,0.0,1.466,2.15,1.22,0.0,0.0,2.937
?,94.527,2.0,-0.297,?,?,0.0,?,?
?,0.0,?,?,?,0.461,0.0,?,?
?,?,?,4.063,?,?,?,0.0,4.75
?,?,?,?,2.12,0.281,?,0.0,?
0.0,0.0,0.0,?,2.728,0.493,?,?,7.61
0.0,0.0,0.0,?,2.805,0.469,0.0,0.0,8.78
20.23,42.683,1.0,3.046,?,0.602,0.0,0.0,?
?,0.0,0.0,?,?,?,?,0.0,4.874
20.23,?,?,3.314,?,0.409,0.0,?,?
?,0.0,0.0,4.926,?,?,0.0,?,?
26.02,32.897,2.0,3.314,2.031,?,1.0,0.0,?
?,?,1.0,3.314,?,0.409,?,?,?
0.0,0.0,?,6.47,?,?,?,?,8.44
?,0.0,?,5.472,2.676,?,?,?,5.64
55.05,61.747,?,?,?,?,?,?,?
45.82,?,?,3.11,?,?,?,?,4.434
92.35,174.455,1.0,?,3.373,?,?,1.0,4.257
20.23,?,1.0,2.461,1.975,?,?,?,5.691
?,?,0.0,?,?,0.657,?,?,5.42
?,?,0.0,4.281,3.357,1.002,?,0.0,4.713
?,0.0,?,4.063,?,?,0.0,?,4.83
?,?,2.0,2.729,1.975,0.462,1.0,?,?
20.23,?,1.0,2.729,1.975,0.5,0.0,0.0,4.797
?,?,?,3.11,?,?,1.0,?,4.66
0.0,0.0,0.0,5.989,2.733,?,0.0,?,6.989
26.02,?,2.0,2.729,?,?,?,?,4.742
?,53.683,1.0,3.842,2.887,?,0.0,0.0,?
45.82,50.747,0.0,2.842,2.154,0.726,1.0,0.0,4.268
75.13,100.774,3.0,?,?,?,?,0.0,6.65
?,0.0,0.0,3.478,1.924,?,?,0.0,4.138
?,?,?,?,?,?,?,?,?
?,?,0.0,4.746,2.905,?,?,0.0,4.711
45.82,?,?,2.509,?,?,?,?,4.31
?,0.0,0.0,5.472,?,0.577,?,?,6.209
0.0,0.0,0.0,4.416,?,0.723,?,0.0,5.626
?,0.0,0.0,5.989,?,0.529,0.0,?,8.16
0.0,?,0.0,?,2.712,?,0.0,0.0,?
?,?,0.0,4.27,?,0.867,3.0,0.0,?
?,0.0,?,3.945,2.344,0.678,0.0,?,5.5
0.0,?,?,3.478,1.918,?,0.0,?,?
?,50.747,?,2.509,?,?,1.0,0.0,?
?,?,?,?,2.591,0.723,?,?,?
?,0.0,0.0,?,2.324,?,?,?,5.009
?,?,?,2.876,?,?,?,0.0,?
0.0,0.0,0.0,?,?,0.575,?,0.0,?
?,73.324,1.0,0.403,2.355,1.424,4.0,?,?
22.0,73.15,?,3.983,3.431,?,?,?,4.9
?,73.324,?,0.736,2.405,?,?,1.0,3.028
?,?,?,1.817,1.43,1.988,?,0.0,2.018
?,101.271,?,?,1.975,?,2.0,1.0,?
74.57,132.193,?,1.671,?,1.095,?,1.0,?
43.24,59.409,0.0,?,?,?,3.0,?,?
?,?,?,?,?,?,?,?,?
64.16,?,?,3.613,?,?,?,2.0,?
?,78.204,0.0,?,?,?,?,2.0,8.582
?,123.084,0.0,?,4.111,?,?,?,8.678
?,78.204,0.0,4.794,?,?,?,?,?
59.32,?,0.0,?,3.934,?,?,?,?
114.19,?,?,?,3.06,1.082,6.0,1.0,?
75.39,67.204,0.0,2.981,?,?,1.0,2.0,6.475
98.18,62.119,0.0,0.796,1.84,?,2.0,?,6.251
59.32,93.164,?,4.279,3.962,?,1.0,?,9.133
?,78.204,?,?,?,0.76,1.0,?,?
?,60.144,?,?,3.469,1.102,?,1.0,4.92
?,?,0.0,-0.259,1.989,?,?,1.0,?
237.75,?,8.0,0.083,?,1.04,?,?,2.928
43.09,58.042,2.0,?,?,?,?,1.0,?
?,250.102,?,?,?,?,6.0,4.0,?
?,61.166,2.0,2.589,?,0.826,?,?,4.234
43.09,58.042,?,?,?,?,?,1.0,?
?,?,4.0,-1.434,1.225,0.335,2.0,?,?
?,?,?,1.294,?,0.591,2.0,?,?
?,32.897,?,?,?,?,1.0,?,3.133
?,65.794,4.0,?,?,?,2.0,?,3.358
68.01,?,3.0,?,?,?,?,?,?
26.02,?,?,2.729,1.979,0.462,1.0,0.0,?
26.02,?,?,?,?,?,1.0,?,5.43
?,?,2.0,2.127,1.924,0.597,1.0,?,?
52.04,?,?,?,?,0.732,2.0,?,?
26.02,?,?,1.506,1.857,?,1.0,0.0,5.371
?,131.635,3.0,0.332,2.706,1.313,3.0,?,2.072
?,?,6.0,?,?,0.775,7.0,?,?
?,11.0,?,-0.564,?,?,0.0,?,2.332
12.53,11.0,?,1.533,2.274,?,?,?,?
74.92,138.783,?,?,2.827,1.14,?,1.0,?
?,?,0.0,5.4,3.936,0.991,0.0,1.0,?
58.2,116.232,2.0,3.508,3.281,?,?,1.0,7.802
?,61.166,2.0,3.988,?,?,2.0,?,?
17.07,?,?,4.912,?,?,0.0,0.0,6.394
34.14,50.29,0.0,1.415,?,1.108,0.0,?,?
?,50.29,?,?,2.415,?,0.0,?,5.545
?,?,?,?,?,1.237,2.0,?,4.249
37.3,?,?,?,?,?,0.0,0.0,5.17
73.22,61.166,2.0,?,1.795,0.599,2.0,1.0,3.769
120.73,?,1.0,0.096,2.964,1.16,4.0,1.0,?
41.13,?,?,?,1.726,1.463,2.0,?,1.188
182.83,315.561,?,?,5.831,1.351,0.0,1.0,?
203.06,?,?,?,?,?,?,?,?
?,?,?,?,?,1.493,0.0,0.0,?
20.31,?,0.0,?,?,?,?,?,?
?,153.195,?,0.559,?,0.767,?,?,?
?,25.145,0.0,1.769,1.989,?,0.0,?,?
66.05,93.43,1.0,1.348,?,?,?,?,4.024
32.67,47.536,?,?,?,0.881,2.0,0.0,4.403
54.57,41.028,0.0,?,?,1.505,0.0,?,?
?,111.608,?,?,3.666,?,3.0,?,?
?,?,0.0,1.473,?,1.158,0.0,0.0,?
?,44.313,0.0,2.777,?,1.055,0.0,?,?
?,?,?,?,2.706,?,0.0,0.0,6.075
?,?,?,?,1.918,0.578,2.0,?,?
?,36.145,0.0,?,?,?,0.0,1.0,?
?,?,?,?,?,?,4.0,?,?
38.77,?,?,?,2.639,?,?,?,?
?,?,1.0,3.773,?,?,?,2.0,?
?,?,1.0,3.374,?,?,?,?,?
37.3,67.828,1.0,?,?,?,0.0,?,4.56
?,?,3.0,?,?,1.496,1.0,?,?
46.53,78.828,1.0,2.086,?,0.941,?,1.0,?
46.53,?,?,2.354,2.455,?,0.0,1.0,3.783
104.06,189.34,3.0,1.929,3.197,?,0.0,?,4.187
?,?,?,?,2.09,?,?,1.0,3.068
76.21,?,3.0,?,2.25,0.375,2.0,1.0,3.644
?,76.132,?,3.77,3.091,?,3.0,?,4.01
?,?,?,?,3.243,1.4,1.0,1.0,3.917
?,129.736,?,?,?,?,2.0,?,3.902
81.95,157.061,4.0,1.358,3.325,?,?,0.0,3.277
?,?,3.0,2.124,?,?,2.0,0.0,4.305
94.83,178.34,?,1.661,3.391,0.942,0.0,0.0,3.961
?,42.683,?,?,?,?,?,?,1.82
?,42.683,1.0,1.209,?,?,0.0,0.0,?
52.49,103.377,?,-0.917,1.84,?,?,0.0,?
?,?,2.0,-1.053,?,1.827,0.0,?,?
?,53.683,?,?,?,1.952,?,?,1.07
?,?,1.0,?,?,1.971,?,?,?
336.43,551.098,?,-5.199,4.3,?,7.0,?,?
115.38,179.269,?,?,3.039,0.787,?,1.0,?
347.32,571.952,18.0,-6.446,4.624,?,5.0,0.0,3.088
97.99,195.878,?,-1.204,?,?,?,1.0,3.177
138.45,281.245,?,1.442,3.878,?,0.0,0.0,?
20.23,?,?,2.461,?,0.737,?,0.0,4.852
?,42.683,1.0,2.296,1.924,0.521,0.0,?,?
20.23,?,?,2.127,1.924,0.633,?,0.0,4.426
66.05,?,1.0,?,?,?,?,?,4.016
20.23,?,?,?,2.605,?,?,?,?
?,?,2.0,3.635,3.12,1.03,0.0,0.0,?
?,42.683,1.0,?,?,?,0.0,?,4.61
20.23,42.683,1.0,?,1.857,0.853,?,?,?
20.23,?,?,?,?,0.633,?,0.0,4.238
20.23,42.683,1.0,?,2.57,0.797,0.0,?,?
56.15,?,2.0,-0.665,?,0.676,?,0.0,?
61.52,41.93,?,3.447,?,0.662,1.0,2.0,?
44.45,?,0.0,3.648,?,?,1.0,1.0,?
44.45,?,0.0,?,2.281,?,?,1.0,?
?,33.571,?,?,2.456,0.568,?,?,?
?,16.786,0.0,?,2.134,?,?,?,?
?,0.0,0.0,-0.049,?,1.5,0.0,1.0,4.56
50.93,0.0,?,0.552,2.485,1.147,3.0,?,?
79.93,16.786,?,1.769,2.239,0.793,?,0.0,?
118.06,?,4.0,-0.081,1.768,?,?,?,?
?,105.331,?,1.616,?,?,?,0.0,4.168
?,185.897,?,?,?,?,?,?,?
?,?,0.0,0.289,2.587,?,?,0.0,3.339
91.64,101.494,0.0,2.239,2.296,0.884,?,?,5.441
?,?,?,1.649,?,0.818,?,?,3.138
111.87,?,1.0,?,2.377,0.839,2.0,0.0,4.79
?,152.241,?,2.359,2.527,?,3.0,0.0,4.39
157.69,?,?,?,2.527,0.647,?,?,?
45.82,50.747,?,2.574,2.168,?,?,?,3.978
?,?,?,1.969,?,?,2.0,?,4.489
91.64,?,?,?,?,?,2.0,?,?
91.64,101.494,0.0,?,2.334,?,2.0,?,?
111.87,?,1.0,1.395,2.334,0.716,2.0,?,4.606
91.64,?,0.0,1.886,2.287,?,2.0,?,3.591
?,50.747,0.0,?,?,?,?,0.0,?
?,50.747,0.0,2.842,?,0.726,?,?,4.611
45.82,50.747,?,3.11,2.141,?,1.0,0.0,4.62
45.82,50.747,?,1.887,2.048,?,1.0,?,3.615
?,?,?,?,2.09,0.942,?,0.0,?
?,0.0,0.0,3.958,?,0.802,0.0,?,?
7.76,0.0,?,?,2.7,1.053,2.0,?,?
?,?,?,?,2.692,0.941,?,0.0,5.433
?,?,0.0,3.876,2.539,?,0.0,?,?
15.79,?,1.0,2.859,?,?,1.0,0.0,4.7
?,0.0,?,1.834,2.176,?,1.0,?,5.069
?,0.0,?,?,?,0.689,0.0,0.0,6.004
0.0,0.0,?,4.76,2.868,0.7,0.0,0.0,6.281
0.0,?,?,4.332,?,?,?,0.0,5.406
0.0,0.0,?,4.332,?,?,?,0.0,?
?,?,?,3.743,?,0.783,?,?,4.737
28.24,0.0,?,4.76,2.995,0.65,?,0.0,?
0.0,0.0,?,3.386,?,0.805,0.0,0.0,?
?,?,0.0,?,?,?,1.0,0.0,?
?,?,?,3.051,?,0.8,?,?,4.851
12.89,16.786,0.0,?,?,?,?,?,?
132.86,?,0.0,?,?,0.572,?,?,?
28.24,?,0.0,?,?,?,?,0.0,?
?,?,?,2.851,?,?,?,?,?
12.89,16.786,?,0.468,?,?,?,0.0,?
28.24,0.0,?,?,1.667,0.667,0.0,0.0,?
?,77.875,?,1.326,3.024,1.126,5.0,0.0,5.054
?,?,?,?,1.857,0.831,?,?,3.89
?,?,5.0,?,?,?,11.0,11.0,4.779
?,?,?,3.374,?,1.204,0.0,?,3.792
?,?,?,0.094,?,1.328,?,?,5.993
23.79,31.059,?,?,1.155,?,1.0,1.0,?
?,?,0.0,2.754,?,?,?,?,?
?,61.29,?,3.626,?,?,0.0,1.0,5.541
?,?,?,?,1.225,0.575,?,1.0,?
?,?,2.0,0.706,?,1.594,?,?,?
?,?,1.0,1.629,2.353,1.2,?,?,?
?,?,?,2.378,?,?,1.0,0.0,4.762
45.34,34.106,?,1.297,2.042,1.933,?,?,2.829
40.46,?,?,?,?,?,0.0,?,?
0.0,?,?,3.477,?,1.429,0.0,?,4.819
17.07,?,?,1.442,1.84,?,?,?,?
0.0,?,0.0,?,?,?,0.0,0.0,?
?,0.0,0.0,4.823,2.299,1.6,?,0.0,?
?,72.29,?,6.338,?,?,?,2.0,?
56.15,36.022,2.0,?,?,?,2.0,0.0,3.52
?,41.028,0.0,3.234,2.901,?,0.0,?,4.862
?,?,0.0,3.322,2.901,0.874,0.0,0.0,?
?,?,0.0,3.373,?,0.992,3.0,?,?
?,104.618,0.0,?,3.016,?,?,0.0,7.012
45.61,?,0.0,3.092,2.814,?,?,0.0,5.548
?,?,?,2.821,?,1.283,?,1.0,3.078
?,?,?,?,?,0.779,?,?,5.976
?,50.908,?,?,1.577,0.756,?,?,?
?,?,1.0,0.8,1.509,?,?,?,?
?,?,?,2.193,2.134,1.117,1.0,0.0,?
?,86.378,?,?,?,1.277,5.0,0.0,?
?,86.378,?,?,?,1.159,5.0,0.0,3.63
26.3,36.145,?,0.586,1.577,?,?,?,2.09
107.02,?,0.0,?,?,1.233,1.0,0.0,5.762
?,41.028,?,?,?,1.497,0.0,0.0,6.56
?,?,1.0,3.747,2.935,1.513,1.0,?,8.113
?,30.53,?,?,?,1.444,0.0,?,?
0.0,0.0,0.0,?,1.989,?,?,0.0,4.502
91.49,?,?,?,?,?,5.0,?,?
?,?,?,?,?,?,?,0.0,?
44.45,16.786,?,1.157,?,0.685,?,1.0,?
12.03,?,?,-0.172,1.155,2.177,1.0,?,?
75.99,?,1.0,0.057,2.093,?,2.0,?,6.964
?,?,?,?,2.644,?,?,0.0,?
?,?,2.0,-0.273,1.559,?,?,?,?
21.26,?,1.0,4.153,?,?,?,?,5.783
?,133.775,0.0,3.168,?,1.153,3.0,2.0,?
?,?,?,2.767,?,?,2.0,?,?
?,70.941,?,1.052,?,1.137,?,0.0,6.119
?,?,?,0.977,?,1.146,?,0.0,?
54.57,41.028,0.0,1.246,2.086,?,0.0,0.0,9.099
?,?,?,?,?,?,1.0,2.0,5.6
?,?,0.0,1.936,?,?,0.0,0.0,?
?,22.0,0.0,4.268,3.164,?,?,0.0,7.087
?,78.828,?,?,?,?,0.0,1.0,3.794
36.28,22.156,0.0,-0.317,?,1.333,?,0.0,0.495
7.76,0.0,?,1.586,2.674,1.166,?,?,4.823
?,0.0,0.0,4.588,2.744,?,0.0,?,6.19
0.0,0.0,0.0,?,1.979,1.111,?,0.0,?
?,?,?,2.241,2.119,0.942,?,?,?
20.23,42.683,?,?,?,?,?,?,?
?,0.0,?,?,?,?,?,0.0,3.002
26.02,32.897,2.0,?,?,?,?,0.0,5.312
?,?,0.0,4.452,2.716,?,?,?,5.513
?,?,0.0,?,?,?,?,0.0,3.492
0.0,0.0,?,?,1.509,0.826,0.0,?,?
9.23,?,0.0,?,?,1.05,?,?,2.778
0.0,?,0.0,1.364,?,?,?,0.0,?
0.0,?,0.0,?,2.12,0.53,0.0,0.0,5.389
26.02,32.897,?,3.617,?,0.288,?,?,?
?,42.683,1.0,?,2.074,?,0.0,?,?
20.23,42.683,?,?,2.074,0.34,?,0.0,?
?,0.0,0.0,?,2.031,0.57,0.0,0.0,5.55
45.82,50.747,?,3.11,2.154,?,?,0.0,4.251
?,?,?,?,?,0.493,0.0,0.0,7.509
0.0,?,?,?,2.657,?,0.0,0.0,6.67
