@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
?,1,?,0,?,2,?,?,?,?,?,2,?,209.0,4,?,3.39,8.0,182.0,5400.0,15.0,20.0,?,2
?,1,0,?,2,1,88.4,141.1,60.3,53.2,1488.0,1,4,61.0,1,?,3.03,?,48.0,?,?,53.0,5151.0,4
3,1,0,?,2,1,94.5,155.9,?,?,1874.0,?,?,90.0,?,3.03,3.11,9.6,?,5400.0,38.0,?,6295.0,3
3,1,?,0,?,1,94.5,?,?,52.0,?,2,2,90.0,1,3.03,3.11,9.6,70.0,?,?,43.0,6575.0,2
4,?,?,1,2,1,93.7,157.3,63.8,?,?,?,2,90.0,1,2.97,?,9.41,?,5500.0,37.0,?,?,?
4,1,0,1,2,1,?,157.3,63.8,50.8,1876.0,2,2,?,1,2.97,3.23,?,68.0,?,31.0,?,?,3
4,1,1,?,2,?,93.7,157.3,?,?,2128.0,?,2,98.0,4,?,3.39,?,?,5500.0,24.0,30.0,?,3
4,?,0,?,?,?,?,157.3,63.8,?,1967.0,2,2,90.0,1,2.97,3.23,?,?,?,31.0,38.0,6229.0,3
4,1,?,?,?,?,93.7,?,63.8,50.6,1989.0,2,2,?,?,?,3.23,9.4,68.0,5500.0,?,?,6692.0,?
?,?,?,0,?,?,?,?,?,?,1989.0,?,2,?,?,?,3.23,?,?,5500.0,?,?,?,3
?,1,?,0,?,1,?,174.6,64.6,59.8,2535.0,2,?,?,?,?,?,8.5,88.0,?,?,30.0,?,1
?,?,?,1,?,?,?,173.2,66.3,50.2,2811.0,2,?,?,3,?,3.9,?,145.0,?,19.0,?,12964.0,?
?,1,0,?,?,?,?,?,?,50.8,1713.0,2,2,92.0,0,?,3.41,?,58.0,?,?,54.0,6479.0,4
?,1,0,?,2,1,?,144.6,?,?,1819.0,2,2,?,?,?,?,?,76.0,?,31.0,38.0,?,?
5,1,0,?,2,1,?,?,64.0,52.6,?,2,?,79.0,0,2.91,?,10.1,?,?,?,?,?,3
5,?,?,1,?,?,93.7,?,64.0,?,?,?,?,92.0,?,?,3.41,?,?,6000.0,30.0,?,?,?
?,1,0,?,2,1,?,150.0,?,52.6,?,?,2,92.0,0,2.91,3.41,9.2,?,6000.0,?,34.0,7129.0,3
5,1,?,?,3,?,96.5,163.4,?,54.5,2010.0,?,?,?,0,?,3.41,?,?,?,30.0,34.0,7295.0,2
5,?,0,0,4,?,96.5,157.1,63.9,58.3,2024.0,2,2,92.0,0,?,?,9.2,76.0,?,30.0,?,7295.0,?
?,1,0,1,2,1,?,167.5,?,53.3,2236.0,2,2,?,?,3.15,?,9.0,?,?,27.0,33.0,7895.0,?
?,1,?,?,2,?,96.5,?,?,?,2289.0,2,?,?,?,3.15,?,?,?,5800.0,?,?,9095.0,2
?,?,0,?,?,?,?,175.4,?,54.1,?,?,?,110.0,0,?,?,9.0,86.0,?,27.0,33.0,?,2
5,?,?,0,?,1,?,?,?,?,?,?,?,?,?,3.15,3.58,9.0,?,?,?,?,10295.0,2
?,1,0,?,3,1,96.5,?,65.2,54.1,2465.0,?,2,110.0,?,?,3.58,9.0,101.0,5800.0,24.0,?,12945.0,?
?,1,0,?,?,1,?,169.1,?,51.0,2293.0,?,2,?,1,?,?,?,?,?,25.0,31.0,?,3
6,1,0,?,3,2,?,170.7,?,53.5,2337.0,2,2,111.0,1,3.31,3.23,?,?,4800.0,24.0,29.0,?,2
?,?,?,1,2,?,?,172.6,65.2,?,2734.0,2,2,119.0,6,3.43,3.23,?,?,5000.0,24.0,29.0,11048.0,4
7,?,?,0,3,?,?,199.6,?,52.8,?,?,3,258.0,4,?,?,8.1,?,?,?,?,32250.0,?
7,?,?,?,?,2,113.0,?,69.6,?,4066.0,?,3,258.0,?,3.63,4.17,?,176.0,?,?,?,35550.0,2
7,1,0,1,3,?,102.0,191.7,70.6,47.8,?,?,5,326.0,?,3.54,2.76,?,262.0,?,13.0,?,36000.0,2
?,1,?,?,?,1,93.1,159.1,?,?,1890.0,?,2,91.0,1,3.03,3.15,?,?,5000.0,?,?,?,3
?,?,?,?,2,1,?,?,64.2,54.1,?,2,?,91.0,1,?,3.15,9.0,?,?,?,38.0,?,?
?,1,?,?,2,?,93.1,159.1,64.2,54.1,?,2,2,91.0,?,?,?,9.0,68.0,?,31.0,?,?,?
?,1,?,0,?,1,?,166.8,64.2,?,1945.0,?,?,91.0,?,3.03,3.15,9.0,?,?,31.0,38.0,6695.0,?
?,1,?,0,3,1,?,166.8,?,?,?,2,?,91.0,?,3.08,?,9.0,?,5000.0,31.0,38.0,7395.0,?
8,1,?,1,2,?,98.8,?,?,53.7,2385.0,2,?,?,1,?,3.39,8.6,?,?,?,?,?,3
?,?,0,?,?,?,98.8,177.8,?,55.5,2410.0,2,2,?,?,3.39,?,8.6,?,?,?,32.0,?,?
8,1,0,1,2,1,98.8,?,?,53.7,?,2,2,?,1,3.39,3.39,8.6,?,?,?,?,10595.0,3
8,1,0,?,?,1,?,177.8,66.5,55.5,?,?,2,122.0,?,?,?,8.6,?,4800.0,26.0,?,10245.0,?
?,?,?,0,?,?,?,177.8,?,?,2425.0,2,?,122.0,1,?,3.39,?,?,?,?,32.0,?,?
?,1,?,0,?,?,104.9,175.0,66.1,?,2670.0,?,?,?,4,?,?,8.0,?,?,?,27.0,18280.0,2
?,0,0,0,?,2,104.9,175.0,66.1,54.4,2700.0,?,2,?,?,?,3.64,22.0,72.0,?,31.0,?,18344.0,?
9,?,1,?,?,?,?,?,70.3,?,?,?,1,?,2,?,3.64,21.5,123.0,?,22.0,?,25552.0,1
9,?,1,0,?,2,110.0,?,?,58.7,3750.0,?,?,183.0,?,3.58,3.64,21.5,?,4350.0,?,25.0,?,?
?,0,?,?,?,2,?,187.5,?,54.9,?,?,1,?,?,3.58,3.64,?,?,4350.0,?,?,28176.0,?
?,0,?,?,3,?,115.6,202.6,71.7,?,3770.0,2,?,183.0,2,?,?,?,?,?,22.0,?,31600.0,1
?,1,0,?,?,?,115.6,202.6,?,?,3740.0,?,?,234.0,4,3.46,?,8.3,?,?,?,18.0,?,1
?,?,0,?,0,2,96.6,180.3,?,50.8,3685.0,4,?,?,4,?,3.1,?,155.0,?,?,?,?,5
?,?,0,?,?,2,?,?,71.7,56.7,?,4,?,?,?,3.8,3.35,8.0,184.0,?,14.0,?,?,2
9,1,?,1,1,?,?,199.2,?,55.4,3715.0,?,?,304.0,4,3.8,3.35,?,184.0,4500.0,?,16.0,45400.0,3
?,1,1,?,2,?,?,?,?,?,?,2,2,?,4,?,?,8.0,?,5000.0,?,24.0,16503.0,?
?,?,?,1,2,1,93.7,157.3,64.4,50.8,?,2,?,?,1,?,3.23,?,?,?,?,?,?,4
11,?,?,1,2,?,93.7,157.3,64.4,50.8,1944.0,?,?,92.0,?,2.97,3.23,9.4,68.0,?,?,38.0,?,?
?,1,0,1,?,?,93.7,?,64.4,50.8,?,?,2,?,1,?,3.23,9.4,?,5500.0,?,?,?,4
11,1,1,1,2,1,93.0,157.3,63.8,50.8,?,2,2,98.0,5,?,3.39,?,?,?,?,?,?,?
11,?,?,?,?,1,?,?,?,?,2370.0,2,2,?,?,3.17,?,7.5,116.0,5500.0,23.0,?,?,5
?,1,?,?,?,?,?,173.0,?,49.4,?,?,2,?,?,3.35,?,8.5,88.0,?,?,32.0,8499.0,5
?,1,1,?,2,1,95.9,?,66.3,50.2,?,?,?,156.0,5,?,?,?,145.0,?,19.0,24.0,?,?
11,?,?,1,2,?,?,?,?,?,?,2,?,156.0,?,3.59,3.86,7.0,?,?,19.0,?,?,5
11,?,1,1,?,1,95.9,173.2,66.3,50.2,?,?,?,156.0,5,?,?,7.0,145.0,?,?,?,?,?
11,1,0,?,3,1,?,172.4,65.4,51.6,2365.0,2,?,?,?,?,3.46,8.5,88.0,5000.0,25.0,32.0,?,3
?,1,?,?,3,?,96.3,172.4,?,51.6,?,?,?,122.0,?,?,?,?,88.0,?,?,?,8189.0,3
?,1,?,0,3,1,?,172.4,?,?,?,?,2,110.0,5,3.17,3.46,7.5,116.0,?,23.0,30.0,?,?
11,?,?,?,?,?,96.3,?,?,?,2403.0,2,2,?,?,3.17,?,?,116.0,?,23.0,?,9279.0,1
?,1,?,?,3,?,?,?,63.8,?,1889.0,?,?,97.0,1,3.15,?,9.4,?,5200.0,31.0,?,?,3
12,?,0,?,3,1,94.5,?,?,?,?,?,2,?,2,2.99,?,?,?,4800.0,?,50.0,?,?
?,?,?,1,3,?,94.5,165.3,?,?,?,?,2,97.0,1,3.15,3.29,?,69.0,5200.0,?,37.0,?,3
12,?,?,0,3,?,?,165.3,63.8,?,1938.0,2,2,97.0,1,3.15,3.29,?,69.0,5200.0,?,?,?,?
12,1,0,?,4,?,94.5,?,63.8,?,?,?,?,?,?,3.15,?,9.4,?,?,?,37.0,?,3
?,?,?,1,?,?,94.5,165.3,?,54.5,?,2,2,?,1,3.15,?,9.4,69.0,5200.0,31.0,?,?,?
12,1,0,?,?,1,?,165.6,?,53.3,2028.0,?,2,?,?,?,3.29,9.4,69.0,?,?,?,7799.0,?
?,?,?,0,3,1,?,?,?,54.5,?,2,?,97.0,?,?,?,9.4,?,5200.0,?,?,?,?
?,1,0,0,?,1,94.5,170.2,?,?,2037.0,2,2,?,1,?,?,9.4,?,5200.0,31.0,?,?,?
?,1,0,?,?,?,?,162.4,?,?,?,2,?,?,?,3.15,?,9.4,?,5200.0,31.0,37.0,8249.0,?
?,?,0,0,?,1,97.2,173.4,65.2,54.7,?,2,2,120.0,1,3.33,?,8.5,?,5200.0,27.0,34.0,?,2
?,1,?,0,3,?,97.2,?,?,?,2302.0,?,?,120.0,?,3.33,?,?,97.0,?,?,34.0,9549.0,2
12,?,?,0,?,?,?,?,?,55.1,?,4,3,181.0,?,3.43,?,9.0,?,?,?,?,13499.0,2
12,1,0,0,?,1,100.4,184.6,66.5,56.1,?,4,3,?,?,3.43,?,?,?,?,17.0,22.0,14399.0,2
12,1,?,0,3,?,100.4,184.6,66.5,?,?,4,?,181.0,?,?,3.27,9.0,?,5200.0,?,25.0,?,?
12,1,0,1,2,?,?,170.7,?,?,3071.0,4,3,?,4,3.43,?,9.0,?,5200.0,?,?,17199.0,?
12,?,?,1,2,2,?,170.7,67.9,?,?,4,?,?,?,3.43,?,7.8,?,5200.0,?,?,?,?
12,?,0,?,?,2,?,178.5,67.9,49.7,?,?,?,181.0,4,?,?,?,?,5200.0,?,25.0,?,3
?,?,?,?,3,?,107.9,186.7,?,56.7,?,?,2,?,4,?,3.19,8.4,97.0,?,19.0,?,11900.0,?
13,0,1,?,3,?,107.9,186.7,68.4,56.7,3197.0,1,2,?,2,?,3.52,21.0,?,?,?,33.0,13200.0,?
?,?,0,?,4,2,114.2,?,?,?,?,1,?,120.0,?,3.46,3.19,?,?,?,?,?,12440.0,?
?,?,1,0,4,?,114.2,?,?,58.7,3430.0,1,?,?,2,?,3.52,21.0,?,4150.0,?,25.0,13860.0,?
13,?,?,0,?,?,?,186.7,68.4,56.7,?,?,2,?,?,?,2.19,?,95.0,5000.0,19.0,?,?,2
13,?,1,?,3,?,?,186.7,?,56.7,?,?,?,?,?,?,3.52,?,95.0,4150.0,28.0,?,?,?
?,1,0,0,?,2,?,?,?,?,3285.0,1,2,?,4,?,?,?,?,5000.0,?,?,16695.0,?
?,?,?,0,?,?,114.2,?,?,58.7,?,1,?,?,2,3.7,?,21.0,?,?,?,25.0,17075.0,2
?,?,0,?,3,?,107.9,186.7,68.4,?,?,?,2,120.0,?,?,?,8.4,?,?,19.0,24.0,?,?
13,0,?,?,3,?,?,186.7,?,?,?,?,2,152.0,2,3.7,?,21.0,?,4150.0,28.0,?,?,2
13,?,?,?,3,2,?,186.7,68.3,?,?,?,?,134.0,4,3.61,?,?,142.0,?,?,24.0,18150.0,2
14,1,0,?,?,1,93.7,?,63.8,50.8,1918.0,?,2,?,1,?,3.23,9.4,?,5500.0,?,41.0,?,3
?,1,1,1,?,?,?,157.3,?,50.8,?,?,?,98.0,?,3.03,?,?,?,?,24.0,30.0,7957.0,?
?,1,?,?,?,1,?,?,?,50.6,?,?,?,?,?,?,3.23,9.4,68.0,?,31.0,38.0,6229.0,3
?,1,?,?,?,1,?,?,?,?,?,2,?,?,?,2.97,?,9.4,?,?,31.0,38.0,?,3
?,?,0,0,?,1,?,?,63.8,50.8,?,?,?,?,?,?,3.23,?,68.0,5500.0,31.0,38.0,?,3
?,?,0,0,4,?,103.3,?,64.6,?,2535.0,?,2,?,?,3.35,?,8.5,?,5000.0,24.0,?,8921.0,1
?,1,1,?,?,?,?,?,66.3,50.2,?,?,?,?,?,?,3.86,?,145.0,5000.0,19.0,?,12764.0,5
15,1,?,?,?,2,94.5,168.9,?,50.2,2778.0,?,?,151.0,?,?,3.11,?,?,?,19.0,27.0,?,?
?,?,0,1,?,2,?,?,?,51.6,?,?,3,?,4,?,2.9,9.5,?,?,?,25.0,?,?
?,1,?,1,?,?,89.5,168.9,?,51.6,?,?,?,?,?,3.74,?,9.5,207.0,5900.0,?,?,?,5
15,1,0,?,0,2,?,168.9,?,?,2800.0,3,?,?,?,?,2.9,9.5,?,?,?,?,?,?
?,?,?,?,2,1,99.1,186.6,66.5,56.1,?,2,2,121.0,?,3.54,3.07,9.31,?,?,21.0,?,?,5
16,?,?,0,3,?,99.1,?,?,?,?,?,2,?,?,3.54,?,?,110.0,?,21.0,28.0,12170.0,?
?,1,0,1,2,?,99.1,186.6,?,?,?,?,?,?,4,2.54,2.07,9.3,110.0,?,?,?,15040.0,?
16,1,0,?,?,1,99.1,186.6,?,56.1,2758.0,2,?,121.0,?,3.54,?,9.3,110.0,5250.0,?,28.0,?,?
?,1,?,?,2,?,99.1,186.6,66.5,?,?,0,2,121.0,?,3.54,3.07,?,?,5500.0,19.0,26.0,18150.0,5
16,1,?,0,3,1,99.1,?,66.5,?,2847.0,0,2,?,?,3.54,?,9.0,?,?,?,26.0,18620.0,?
17,1,?,?,2,?,?,?,63.4,?,?,3,?,?,?,?,2.36,9.0,?,?,?,36.0,5118.0,4
17,?,?,?,?,?,?,?,?,53.7,2120.0,?,?,108.0,?,?,?,8.7,?,4400.0,?,?,7053.0,4
17,1,0,?,2,?,?,?,63.8,55.7,?,3,2,?,1,?,?,?,?,?,26.0,?,?,?
17,1,0,?,3,1,?,?,?,52.5,?,3,2,?,?,?,?,?,?,4800.0,?,?,?,2
?,?,0,?,3,1,?,?,?,52.5,2190.0,3,?,?,1,?,2.64,?,?,?,28.0,?,?,2
?,1,0,?,?,1,?,?,65.4,?,2340.0,?,2,?,?,?,2.64,9.0,?,5200.0,26.0,?,?,2
17,1,?,0,?,?,?,?,65.4,54.3,2385.0,3,2,?,?,3.62,?,?,?,?,24.0,25.0,?,2
?,1,1,0,3,0,?,172.0,65.4,54.3,2510.0,3,2,108.0,4,?,2.64,?,111.0,4800.0,?,?,?,2
?,?,0,0,4,?,?,?,65.4,53.0,?,3,?,?,1,3.62,?,?,?,4800.0,28.0,32.0,7463.0,2
17,?,?,?,?,1,97.0,173.5,?,?,?,3,?,108.0,?,3.62,2.64,9.0,?,5200.0,?,?,?,?
17,?,?,?,4,?,96.9,?,65.4,?,2420.0,3,2,?,1,3.62,2.64,9.0,?,?,23.0,?,8013.0,2
?,?,?,0,?,0,96.9,?,?,54.9,?,?,?,108.0,?,3.62,2.64,7.7,111.0,?,23.0,?,?,2
18,?,?,?,?,?,?,158.7,63.6,?,1985.0,?,2,92.0,1,?,3.03,?,?,4800.0,35.0,?,?,?
18,?,0,?,2,1,95.7,?,?,54.5,?,?,?,92.0,?,?,?,?,62.0,?,31.0,38.0,?,3
?,?,0,0,2,?,?,?,?,?,?,2,?,?,?,3.05,?,9.0,?,?,31.0,?,?,3
18,?,?,?,?,?,?,?,?,?,?,?,2,?,1,?,?,?,62.0,?,31.0,37.0,6918.0,2
?,?,0,?,?,0,?,?,?,?,2290.0,?,?,92.0,?,3.05,3.03,9.0,62.0,?,27.0,32.0,7898.0,?
?,1,0,0,4,0,?,169.7,63.6,59.1,3110.0,2,?,92.0,?,3.05,3.03,?,62.0,?,?,32.0,8778.0,?
18,1,?,?,3,1,?,166.3,64.4,53.0,2081.0,2,2,?,1,3.19,3.03,?,70.0,4800.0,?,37.0,6938.0,2
?,1,0,0,?,?,?,?,?,52.8,?,?,2,?,?,?,3.03,9.0,70.0,?,30.0,?,7198.0,?
?,0,?,0,?,?,?,166.3,?,?,?,?,2,110.0,2,3.27,?,?,?,4500.0,?,?,?,2
18,0,0,?,2,1,95.7,?,?,?,?,2,?,110.0,?,?,3.35,22.5,56.0,?,38.0,47.0,?,2
?,?,?,?,?,?,95.7,?,64.4,53.0,2094.0,?,2,98.0,?,3.19,?,?,70.0,4800.0,?,?,7738.0,2
18,1,?,?,?,1,?,166.3,64.4,52.8,?,2,2,?,1,?,3.03,9.0,70.0,4800.0,?,?,8358.0,?
?,?,?,?,?,1,?,?,?,52.8,?,?,?,?,?,?,?,9.0,70.0,?,?,?,9258.0,2
?,?,?,1,?,?,94.5,168.7,64.0,?,?,2,2,?,?,?,3.03,9.0,?,?,29.0,?,8058.0,3
?,1,?,?,2,2,?,?,?,52.6,2204.0,2,2,?,1,?,3.03,?,?,?,?,34.0,?,3
?,?,0,1,3,?,?,?,?,?,?,0,2,98.0,?,3.24,3.08,?,?,6600.0,26.0,?,9298.0,?
?,1,0,?,2,?,?,168.7,64.0,52.6,2300.0,0,?,98.0,?,3.24,3.08,?,?,?,?,?,?,3
18,?,0,?,1,2,98.4,?,?,?,2540.0,2,2,?,?,?,3.5,9.3,?,4800.0,24.0,?,8449.0,?
18,?,?,?,?,?,?,?,65.6,?,?,?,2,146.0,4,?,3.5,?,116.0,?,?,?,9639.0,4
?,?,0,1,?,?,?,?,65.6,?,?,?,2,?,?,3.62,3.5,9.3,?,?,?,?,?,4
?,1,?,1,1,2,?,176.2,65.6,52.0,?,2,2,?,?,?,?,?,116.0,4800.0,24.0,30.0,11199.0,4
?,1,0,1,?,2,98.4,176.2,?,?,2714.0,2,2,146.0,?,?,?,9.3,?,?,?,30.0,11549.0,?
?,?,?,?,0,?,?,176.2,65.6,?,?,?,?,?,?,3.62,?,?,116.0,?,24.0,?,17669.0,4
18,?,0,0,3,1,?,175.6,66.5,?,?,?,2,?,4,?,3.54,8.7,?,?,?,34.0,8948.0,?
?,0,1,?,?,?,102.4,175.6,?,54.9,?,2,?,?,?,3.27,3.35,?,?,?,?,?,?,?
?,1,?,?,2,?,?,?,66.5,?,?,2,?,?,4,3.31,?,8.7,92.0,4200.0,?,32.0,9988.0,1
?,1,0,?,?,1,102.4,?,66.5,54.9,?,2,2,?,?,3.31,?,8.7,92.0,4200.0,27.0,?,?,?
?,1,0,?,?,?,?,175.6,?,?,?,?,2,?,?,3.31,3.54,?,?,4200.0,?,32.0,11248.0,?
?,1,?,?,?,?,?,183.5,67.7,?,2976.0,0,3,?,4,3.27,3.35,?,?,?,20.0,24.0,?,5
18,?,0,1,?,2,?,?,?,?,3016.0,?,3,171.0,4,3.27,3.35,?,?,?,?,24.0,?,?
?,?,0,?,3,2,?,?,?,?,?,?,?,171.0,4,3.27,?,?,156.0,5200.0,20.0,?,?,1
?,?,?,0,?,?,104.5,?,66.5,?,3151.0,0,?,?,4,?,?,9.2,?,?,19.0,?,15750.0,?
?,0,?,1,?,1,97.3,171.7,65.5,55.7,?,2,?,?,?,3.01,?,?,?,?,?,?,?,4
?,?,?,1,3,?,?,171.7,65.5,?,2209.0,?,?,?,?,3.19,?,9.0,?,5250.0,27.0,34.0,7975.0,?
19,0,0,0,?,?,?,171.7,?,?,2264.0,2,2,?,?,3.01,?,?,?,?,37.0,46.0,7995.0,4
19,?,?,?,?,?,?,?,?,?,?,?,2,?,?,?,?,?,85.0,5250.0,27.0,?,?,4
19,?,0,0,3,1,?,171.7,?,?,?,2,?,109.0,?,3.19,?,9.0,85.0,5250.0,27.0,?,8495.0,?
?,?,1,0,?,1,?,?,65.5,55.7,?,2,?,?,?,3.01,3.4,23.0,?,4500.0,37.0,?,?,4
?,?,0,?,3,1,?,171.7,?,?,?,?,?,109.0,?,3.19,?,10.0,?,?,26.0,32.0,9995.0,?
?,?,0,?,0,?,94.5,?,64.2,55.6,2254.0,2,?,109.0,?,?,?,?,90.0,5500.0,?,29.0,11595.0,?
19,?,?,1,?,?,?,?,64.0,?,?,?,2,?,4,3.19,3.4,8.5,90.0,5500.0,24.0,29.0,9980.0,5
?,?,?,?,?,?,100.4,180.2,?,?,2661.0,?,1,?,?,3.19,?,?,?,?,?,24.0,?,?
19,0,1,?,?,1,100.4,?,66.9,?,?,2,2,?,?,3.01,3.4,?,?,?,33.0,38.0,?,2
?,1,?,?,4,?,?,?,?,?,2563.0,?,2,?,4,3.19,?,?,88.0,5500.0,?,?,?,2
?,1,?,?,?,?,104.3,188.8,67.2,?,?,2,?,141.0,4,?,3.15,?,?,?,?,28.0,?,0
20,?,?,0,?,2,?,?,?,57.5,?,?,2,?,4,3.78,?,?,114.0,?,?,28.0,?,?
?,?,?,0,?,2,?,188.8,?,56.2,2935.0,2,2,141.0,?,3.78,?,9.5,114.0,5400.0,?,?,?,0
?,1,?,?,4,?,?,?,?,?,?,2,?,141.0,?,?,?,?,114.0,5400.0,24.0,?,16515.0,1
20,1,?,0,?,?,?,188.8,67.2,?,?,?,2,130.0,?,3.62,?,?,162.0,5100.0,17.0,?,?,?
?,1,1,0,4,2,104.3,?,67.2,?,3157.0,?,2,?,4,?,3.15,7.5,?,?,?,?,?,?
?,1,0,0,?,?,109.1,188.8,?,55.5,2952.0,?,?,141.0,?,3.78,?,?,114.0,?,?,?,?,1
20,?,1,0,3,2,?,188.8,68.8,?,3049.0,2,?,141.0,?,3.78,3.15,?,160.0,?,?,25.0,?,?
?,?,0,0,?,?,109.1,?,68.9,55.5,?,?,?,173.0,4,3.58,2.87,?,134.0,?,?,?,21485.0,1
?,?,?,0,?,2,109.1,188.8,?,?,3217.0,?,?,145.0,2,?,?,?,106.0,?,26.0,?,22470.0,1
20,?,?,0,3,2,109.1,188.8,68.9,?,3062.0,?,?,141.0,4,3.78,3.15,9.5,114.0,5400.0,19.0,25.0,?,?
