@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
?,?,?,?,?,1,93.7,?,64.0,52.6,?,?,?,92.0,?,2.91,3.41,9.2,?,?,?,34.0,?,3
5,?,?,1,2,1,?,?,?,52.6,?,2,2,92.0,0,?,3.41,?,?,6000.0,?,34.0,?,?
5,1,?,?,?,?,?,163.4,64.0,54.5,?,2,2,92.0,0,2.91,?,?,76.0,?,30.0,34.0,7295.0,2
5,?,?,0,?,1,?,157.1,?,58.3,2024.0,2,2,?,0,?,3.41,9.2,?,6000.0,30.0,34.0,?,2
?,1,0,?,2,?,96.5,167.5,?,?,2236.0,2,2,?,?,3.15,?,?,86.0,5800.0,?,?,?,2
?,1,?,?,2,?,96.5,?,65.2,53.3,2289.0,2,?,?,?,3.15,?,?,?,5800.0,?,?,?,?
?,?,0,?,?,?,?,?,?,54.1,?,2,?,110.0,?,?,3.58,?,86.0,?,27.0,33.0,8845.0,2
?,1,?,?,3,?,96.5,?,?,?,?,?,2,110.0,?,3.15,3.58,?,86.0,?,?,33.0,?,2
?,?,?,?,?,1,96.5,?,65.2,54.1,2465.0,?,2,?,?,?,?,9.0,?,5800.0,?,?,12945.0,2
5,1,0,?,3,1,96.5,169.1,?,51.0,?,?,?,?,?,3.15,?,9.1,100.0,5500.0,25.0,?,?,3
?,1,?,0,3,2,94.3,170.7,61.8,53.5,?,2,?,?,1,3.31,?,?,78.0,?,24.0,29.0,?,2
6,?,0,?,2,2,96.0,172.6,?,51.4,?,2,?,?,6,?,3.23,9.2,90.0,5000.0,?,?,11048.0,?
?,1,0,?,3,?,?,?,?,52.8,4066.0,?,?,258.0,?,?,?,8.1,176.0,?,?,19.0,32250.0,2
7,1,0,0,3,?,113.0,?,69.6,52.8,4066.0,?,?,258.0,?,?,4.17,8.1,?,4750.0,?,19.0,?,?
7,?,?,?,?,2,?,?,70.6,?,?,?,5,?,?,3.54,?,11.5,262.0,?,?,17.0,?,?
?,1,0,?,2,?,?,?,?,?,?,?,2,?,1,?,?,?,68.0,5000.0,?,?,?,?
?,1,?,?,2,?,?,?,64.2,?,?,?,?,?,1,?,3.15,?,68.0,?,?,38.0,?,?
8,1,0,1,2,1,?,?,64.2,54.1,?,2,?,91.0,1,?,?,9.0,68.0,?,31.0,?,?,?
?,?,0,?,3,1,?,166.8,64.2,54.1,?,2,2,91.0,?,3.03,3.15,9.0,?,?,?,38.0,6695.0,3
8,?,0,0,?,?,?,?,64.2,54.1,1950.0,?,?,91.0,1,3.08,3.15,9.0,?,?,?,?,7395.0,3
?,1,0,1,2,?,98.8,177.8,?,?,2385.0,?,2,?,1,3.39,3.39,8.6,84.0,?,?,32.0,8845.0,?
8,1,0,0,?,?,?,177.8,66.5,55.5,?,?,?,122.0,1,?,3.39,?,?,?,?,?,?,?
8,?,?,1,?,1,98.8,?,?,?,?,2,?,?,1,3.39,?,8.6,84.0,?,26.0,32.0,?,?
8,?,?,?,3,1,98.8,177.8,66.5,?,?,?,2,?,?,?,?,?,?,4800.0,26.0,32.0,10245.0,?
8,1,?,0,2,?,?,177.8,66.5,55.5,?,?,2,?,1,?,3.39,8.6,?,4800.0,?,32.0,11245.0,2
?,?,?,0,3,2,?,?,?,?,?,2,2,140.0,4,?,3.16,?,?,?,?,27.0,?,?
8,0,?,?,3,?,?,?,66.1,54.4,?,?,?,?,2,3.43,3.64,22.0,?,?,?,?,18344.0,2
9,0,?,?,3,?,?,190.9,?,?,?,?,?,183.0,2,?,3.64,?,?,?,?,?,25552.0,1
9,?,1,0,?,?,110.0,190.9,?,58.7,?,?,1,183.0,2,3.58,?,21.5,?,?,22.0,?,28248.0,?
9,0,1,1,1,?,?,?,?,?,3495.0,?,?,?,2,?,3.64,21.5,?,4350.0,?,25.0,?,2
9,0,1,0,?,2,115.6,?,71.7,?,?,?,1,?,2,?,3.64,?,?,?,?,?,?,?
9,?,0,?,3,?,115.6,202.6,71.7,?,?,4,?,234.0,?,?,3.1,?,?,4750.0,16.0,?,?,?
?,1,?,1,?,2,?,?,70.5,50.8,3685.0,4,?,?,?,3.46,?,8.3,155.0,?,16.0,18.0,?,?
9,1,?,?,?,?,?,?,71.7,?,3900.0,?,0,?,4,?,3.35,8.0,?,?,?,?,?,?
9,?,?,?,?,2,?,199.2,?,?,3715.0,?,0,304.0,4,?,3.35,?,184.0,?,?,16.0,45400.0,3
?,1,?,?,2,?,102.7,178.4,68.0,?,2910.0,2,2,140.0,?,?,3.12,8.0,?,5000.0,?,24.0,16503.0,?
?,?,?,?,?,?,?,?,64.4,50.8,1918.0,?,?,92.0,1,2.97,?,?,?,?,37.0,41.0,5389.0,?
?,?,0,?,2,?,?,?,64.4,50.8,1944.0,2,2,92.0,?,?,3.23,9.4,68.0,?,?,38.0,?,?
?,1,0,?,2,?,93.7,157.3,?,50.8,?,2,2,92.0,?,2.97,?,?,?,?,31.0,38.0,?,?
?,1,?,1,?,1,?,157.3,63.8,?,?,2,?,98.0,5,?,3.39,7.6,?,?,?,?,?,?
?,1,?,?,2,?,?,?,65.4,49.4,2370.0,?,2,110.0,5,3.17,3.46,?,?,5500.0,?,30.0,9959.0,?
11,1,?,?,2,?,?,?,?,49.4,2328.0,?,?,122.0,?,?,3.46,8.5,88.0,5000.0,?,32.0,8499.0,?
?,1,?,1,2,?,?,?,66.3,50.2,?,2,?,156.0,?,?,3.86,7.0,145.0,5000.0,?,24.0,12629.0,5
11,?,?,1,2,?,?,?,?,50.2,2921.0,?,2,156.0,5,?,?,7.0,?,5000.0,?,24.0,14869.0,5
11,?,1,1,2,1,?,173.2,66.3,50.2,2926.0,?,2,?,5,?,3.86,7.0,?,5000.0,?,24.0,?,5
?,1,0,0,?,1,?,172.4,?,?,?,2,?,122.0,?,?,3.46,?,?,?,25.0,32.0,6989.0,3
11,1,?,0,3,?,?,?,?,?,?,?,2,122.0,1,?,?,8.5,88.0,?,?,32.0,8189.0,3
11,1,1,0,3,1,?,172.4,?,?,2403.0,?,2,110.0,?,?,3.46,7.5,116.0,?,?,30.0,9279.0,3
11,?,0,0,?,1,?,?,65.4,?,?,?,2,110.0,5,?,3.46,7.5,?,?,?,30.0,9279.0,?
12,?,?,1,3,?,94.5,165.3,63.8,?,?,2,?,?,1,?,3.29,9.4,69.0,?,31.0,?,5499.0,3
?,?,?,?,?,?,?,165.3,?,54.5,?,?,2,?,?,?,3.47,21.9,55.0,?,45.0,?,?,?
12,1,?,?,3,?,94.5,?,63.8,54.5,?,?,?,?,?,3.15,3.29,9.4,?,?,?,37.0,6649.0,?
?,1,0,?,?,?,?,165.3,?,?,1938.0,2,?,?,?,3.15,?,9.4,?,5200.0,31.0,37.0,?,3
?,?,0,0,4,1,94.5,?,63.8,?,2024.0,2,2,?,?,3.15,?,9.4,69.0,5200.0,?,?,?,3
?,1,?,1,?,?,94.5,165.3,?,?,?,?,2,97.0,1,?,?,9.4,69.0,5200.0,31.0,?,?,?
12,?,?,1,2,1,94.5,?,?,?,?,?,2,?,1,3.15,?,?,?,?,?,37.0,?,?
?,?,0,0,?,1,?,165.3,63.8,?,?,2,?,97.0,?,3.15,3.29,?,?,?,?,37.0,7499.0,3
?,?,0,?,?,?,?,?,?,?,2037.0,?,?,97.0,?,?,3.29,9.4,?,?,31.0,?,7999.0,?
12,?,?,?,?,?,95.1,162.4,?,?,?,?,?,97.0,1,?,?,9.4,69.0,?,31.0,?,?,?
?,1,0,?,?,?,97.2,?,?,?,2324.0,2,2,120.0,?,?,3.47,?,97.0,5200.0,27.0,34.0,?,2
12,?,?,0,3,?,97.2,?,65.2,54.7,?,?,?,?,?,?,3.47,8.5,97.0,5200.0,27.0,?,9549.0,?
12,1,?,0,?,1,100.4,181.7,?,55.1,3095.0,4,?,?,4,3.43,?,?,152.0,5200.0,?,?,?,2
?,1,?,0,?,?,100.4,?,66.5,?,?,?,3,?,4,3.43,3.27,?,152.0,?,17.0,22.0,?,2
?,?,0,0,?,?,?,?,66.5,55.1,3060.0,4,?,?,4,3.43,3.27,?,?,?,19.0,?,13499.0,2
12,1,0,1,?,?,?,?,67.9,?,3071.0,?,?,?,4,?,3.27,9.0,?,?,?,?,17199.0,?
?,?,?,1,?,2,91.3,?,?,49.7,3139.0,?,?,181.0,?,?,?,7.8,200.0,?,?,?,19699.0,5
?,1,?,?,2,2,?,178.5,?,49.7,?,4,?,?,4,?,3.27,?,160.0,?,?,25.0,?,?
?,1,?,?,3,?,107.9,186.7,?,56.7,3020.0,1,2,?,?,?,3.19,8.4,?,5000.0,?,?,11900.0,2
13,0,?,0,?,?,?,?,?,?,?,?,2,152.0,2,3.7,?,?,95.0,?,28.0,33.0,13200.0,?
?,?,0,?,?,?,?,198.9,?,?,3230.0,?,?,?,4,?,3.19,?,97.0,5000.0,19.0,?,?,2
?,?,1,?,4,2,?,198.9,?,58.7,3430.0,1,2,?,2,3.7,?,?,?,?,?,?,?,?
13,?,0,?,?,?,107.9,?,68.4,?,?,1,?,?,4,3.46,?,8.4,95.0,5000.0,?,?,15580.0,?
13,?,?,?,?,?,?,186.7,68.4,56.7,3252.0,1,?,152.0,?,3.7,?,?,95.0,?,?,33.0,?,?
13,1,?,0,4,2,?,?,68.4,56.7,3285.0,?,2,120.0,?,?,2.19,8.4,95.0,5000.0,?,24.0,?,2
13,0,1,0,?,2,?,?,?,58.7,?,1,?,?,?,?,3.52,?,95.0,?,25.0,?,17075.0,2
?,?,?,?,3,2,107.9,186.7,68.4,?,?,1,2,120.0,?,3.46,?,?,?,?,19.0,24.0,?,2
?,?,1,?,3,2,107.9,?,68.4,56.7,?,1,2,152.0,2,3.7,?,21.0,?,4150.0,?,?,17950.0,?
?,1,?,?,?,2,108.0,?,68.3,?,?,1,?,?,?,3.61,?,?,?,5600.0,18.0,24.0,?,?
14,?,0,?,2,1,?,157.3,?,?,1918.0,2,2,90.0,?,?,3.23,9.4,?,5500.0,?,?,5572.0,?
14,?,1,?,?,1,?,?,?,?,?,?,?,98.0,?,?,3.39,7.6,?,?,24.0,?,?,3
?,?,0,0,?,?,93.7,157.3,63.8,50.6,?,2,?,90.0,1,2.97,3.23,?,68.0,5500.0,?,38.0,?,3
14,?,0,0,3,?,?,?,?,50.8,?,2,?,?,?,2.97,3.23,9.4,68.0,?,31.0,38.0,?,?
?,1,0,0,?,?,93.7,167.3,63.8,?,2191.0,2,?,?,?,?,3.23,?,68.0,?,?,38.0,?,3
14,?,0,?,?,?,?,174.6,64.6,59.8,?,?,?,122.0,1,3.35,?,?,?,?,24.0,?,?,1
?,1,?,?,2,2,?,?,?,?,?,?,?,156.0,5,3.59,?,?,?,?,?,24.0,?,5
15,1,?,1,2,?,94.5,168.9,?,50.2,?,2,2,?,?,?,?,9.5,143.0,5500.0,?,?,?,?
?,?,0,?,?,?,89.5,168.9,?,?,2756.0,?,3,?,?,3.74,?,9.5,?,5900.0,?,25.0,?,?
?,1,0,?,?,2,89.5,?,65.0,51.6,?,?,3,?,?,3.74,?,9.5,207.0,?,?,25.0,34028.0,?
15,?,?,?,0,?,89.5,168.9,?,?,2800.0,?,3,194.0,4,?,?,?,?,5900.0,?,25.0,37028.0,5
?,1,?,1,?,1,99.1,186.6,?,?,?,2,?,?,4,?,?,?,?,5250.0,21.0,?,11850.0,5
16,1,?,?,3,1,?,186.6,66.5,?,2695.0,2,?,121.0,?,?,?,9.3,?,?,21.0,28.0,12170.0,?
?,?,?,?,2,?,?,186.6,?,56.1,?,?,2,121.0,4,?,?,9.3,110.0,?,?,?,15040.0,5
?,1,?,?,3,?,?,186.6,66.5,?,2758.0,?,?,121.0,?,?,3.07,?,?,?,21.0,?,15510.0,4
16,?,?,?,?,?,99.1,?,?,?,?,0,?,121.0,?,3.54,?,9.0,?,?,19.0,?,?,5
?,?,?,0,3,?,99.1,186.6,66.5,56.1,2847.0,?,?,121.0,?,?,?,9.0,?,?,?,?,18620.0,?
17,?,?,1,?,1,93.7,156.9,?,?,2050.0,3,?,97.0,1,3.62,?,?,?,4900.0,31.0,36.0,5118.0,4
?,?,0,?,2,1,93.7,?,?,?,?,?,?,?,1,3.62,?,?,73.0,4400.0,?,?,?,4
?,?,0,?,?,?,93.3,157.3,63.8,55.7,2240.0,?,2,?,?,3.62,?,8.7,?,?,26.0,?,?,?
?,1,?,0,3,?,?,172.0,?,?,?,3,?,?,?,?,?,?,82.0,4800.0,32.0,?,7126.0,2
?,?,0,?,?,?,97.2,?,65.4,52.5,2190.0,?,?,?,?,?,2.64,?,82.0,4400.0,?,33.0,7775.0,?
17,?,?,0,?,?,97.2,172.0,?,?,2340.0,?,2,108.0,4,?,2.64,9.0,?,?,?,?,9960.0,2
17,1,0,0,?,0,?,172.0,65.4,?,?,?,?,108.0,1,?,2.64,?,82.0,?,?,25.0,9233.0,2
?,1,?,?,?,?,?,172.0,65.4,?,2510.0,3,2,108.0,4,?,2.64,7.7,?,4800.0,24.0,?,11259.0,2
17,1,?,?,?,1,97.0,?,65.4,?,?,?,2,108.0,1,?,?,9.0,82.0,4800.0,?,?,?,2
17,?,?,?,?,1,97.0,173.5,?,?,?,3,?,108.0,4,3.62,?,?,94.0,?,25.0,?,10198.0,?
?,1,0,?,4,0,?,?,?,54.9,?,3,?,?,1,?,?,?,?,?,?,29.0,?,2
17,1,?,0,?,?,96.9,173.6,65.4,54.9,?,3,2,?,4,?,?,?,111.0,4800.0,23.0,?,?,?
18,1,0,1,2,1,?,158.7,63.6,54.5,1985.0,?,2,92.0,?,3.05,3.03,9.0,?,4800.0,?,?,5348.0,?
18,?,0,?,?,?,?,?,63.6,54.5,2040.0,2,2,92.0,1,?,?,9.0,?,?,31.0,?,?,?
?,1,0,0,?,1,?,158.7,63.6,?,2015.0,2,?,92.0,?,?,3.03,9.0,?,?,?,?,6488.0,?
?,?,?,0,4,1,?,169.7,63.6,59.1,?,2,2,?,1,?,?,?,62.0,4800.0,31.0,?,6918.0,2
18,1,0,0,?,0,95.7,?,?,?,?,?,?,92.0,1,3.05,?,?,?,4800.0,?,?,7898.0,?
?,?,0,?,4,0,?,?,63.6,59.1,3110.0,?,?,?,1,?,3.03,?,?,?,?,?,?,2
?,?,0,0,?,1,?,?,64.4,53.0,2081.0,2,2,?,1,3.19,3.03,?,?,4800.0,30.0,?,?,?
?,?,?,0,?,1,?,166.3,?,52.8,2109.0,?,2,?,?,?,?,9.0,70.0,4800.0,?,37.0,?,?
18,?,0,0,3,1,?,?,?,?,2275.0,2,?,110.0,?,3.27,?,?,56.0,?,34.0,36.0,?,?
?,0,0,0,?,?,?,?,64.4,?,2275.0,2,?,?,2,?,?,?,56.0,?,?,47.0,7788.0,2
18,1,0,0,3,1,?,166.3,?,?,2094.0,2,2,?,1,?,3.03,?,70.0,4800.0,?,47.0,7738.0,?
?,?,?,?,2,1,95.7,166.3,64.4,?,?,2,2,?,?,?,?,9.0,?,4800.0,28.0,34.0,?,?
18,?,0,0,?,1,95.7,?,?,52.8,?,?,?,?,?,3.19,?,?,70.0,?,28.0,34.0,9258.0,2
18,1,0,1,?,2,94.5,168.7,?,52.6,2169.0,2,?,?,?,?,?,9.0,?,4800.0,29.0,34.0,8058.0,?
18,?,0,?,2,2,?,168.7,64.0,?,2204.0,?,2,?,1,3.19,?,9.0,?,4800.0,29.0,34.0,?,?
18,1,0,?,?,?,94.5,?,64.0,?,2265.0,?,?,?,?,3.24,?,?,112.0,6600.0,26.0,29.0,?,?
?,?,?,?,2,?,?,168.7,?,?,?,?,2,98.0,4,?,3.08,9.4,112.0,?,?,?,?,3
18,?,?,1,1,2,?,176.2,?,?,?,?,2,?,4,3.62,?,9.3,?,4800.0,24.0,?,8449.0,4
18,1,?,?,1,2,98.4,?,?,52.0,2536.0,?,2,146.0,?,?,?,9.3,?,4800.0,24.0,?,9639.0,?
?,1,0,?,?,?,98.4,176.2,?,?,?,2,2,146.0,?,3.62,3.5,9.3,116.0,?,24.0,?,?,?
?,?,0,1,1,2,?,?,65.6,?,?,2,?,146.0,4,?,3.5,9.3,116.0,4800.0,24.0,30.0,?,?
?,?,0,?,2,2,98.4,?,?,52.0,2714.0,?,?,?,?,?,?,9.3,?,?,24.0,?,?,4
?,?,0,?,?,2,?,176.2,65.6,53.0,2975.0,2,?,146.0,?,?,3.5,9.3,?,4800.0,24.0,?,17669.0,4
?,?,?,0,3,?,102.4,?,66.5,?,?,2,2,122.0,?,?,?,8.7,?,?,29.0,?,8948.0,?
?,?,1,0,3,1,102.4,?,66.5,?,?,?,?,?,2,3.27,?,?,73.0,?,30.0,33.0,10698.0,?
18,?,0,?,?,1,102.4,?,?,53.9,?,?,2,122.0,4,?,3.54,?,92.0,?,27.0,32.0,?,1
18,?,?,0,3,?,102.4,?,?,?,?,?,?,122.0,?,3.31,?,8.7,?,4200.0,?,?,10898.0,1
?,?,?,?,?,1,?,175.6,?,53.9,2458.0,?,?,122.0,?,3.31,3.54,?,92.0,4200.0,27.0,?,11248.0,?
?,?,0,?,?,?,?,183.5,?,52.0,?,?,3,?,4,3.27,?,?,?,5200.0,?,?,?,5
18,?,?,1,2,?,?,?,67.7,?,3016.0,0,3,?,4,?,3.35,?,?,5200.0,19.0,24.0,15998.0,5
18,1,0,?,?,?,?,187.8,66.5,54.1,?,0,?,171.0,4,3.27,3.35,?,156.0,5200.0,?,?,?,1
18,1,0,0,4,?,?,187.8,66.5,?,?,?,3,?,4,3.27,3.35,?,156.0,?,?,?,?,1
?,?,0,1,3,?,97.3,?,?,55.7,?,?,?,97.0,?,3.01,3.4,?,52.0,?,?,?,?,?
?,1,0,?,3,1,?,171.7,65.5,?,2209.0,?,?,?,4,3.19,?,9.0,?,?,?,?,7975.0,?
?,0,?,?,?,?,97.3,?,?,?,?,2,?,97.0,2,3.01,3.4,?,?,?,?,46.0,?,?
19,1,?,0,3,?,97.3,?,?,?,2212.0,2,?,109.0,?,?,3.4,9.0,?,?,27.0,?,?,4
19,?,?,?,3,1,?,?,65.5,55.7,2275.0,2,?,109.0,?,3.19,?,9.0,85.0,?,27.0,?,?,4
?,?,?,0,?,1,?,171.7,65.5,?,2319.0,2,2,?,2,?,3.4,23.0,?,4500.0,?,?,?,?
?,?,0,0,3,?,?,171.7,65.5,?,?,2,?,?,4,?,3.4,?,100.0,5500.0,?,?,9995.0,4
19,1,?,?,?,?,94.5,?,?,?,?,?,?,109.0,4,3.19,3.4,8.5,90.0,?,?,?,11595.0,5
19,?,?,?,2,?,?,?,?,?,2221.0,2,2,?,4,3.19,3.4,?,?,?,24.0,?,9980.0,?
?,1,0,?,3,?,100.4,?,66.9,55.1,?,2,1,?,?,3.19,?,?,?,?,19.0,?,?,2
?,0,?,?,3,?,?,?,66.9,55.1,?,2,?,97.0,2,?,?,?,?,4500.0,33.0,38.0,13845.0,?
?,1,?,?,?,1,?,?,66.9,55.1,2563.0,2,2,109.0,4,?,3.4,?,88.0,?,?,?,12290.0,?
20,?,0,?,3,?,?,?,?,?,2912.0,?,?,?,?,3.78,3.15,?,114.0,5400.0,?,?,?,0
20,?,0,?,4,2,?,188.8,67.2,?,3034.0,?,?,?,?,?,3.15,?,?,?,23.0,28.0,13415.0,?
?,?,?,0,?,?,104.3,?,67.2,56.2,?,2,2,?,?,?,3.15,?,?,5400.0,?,28.0,15985.0,0
?,?,?,0,?,2,?,188.8,?,?,3042.0,?,?,141.0,?,3.78,3.15,9.5,?,5400.0,?,?,?,?
20,1,?,0,?,?,104.3,188.8,67.2,?,3045.0,?,2,130.0,?,3.62,3.15,7.5,162.0,?,?,22.0,18420.0,0
?,1,1,?,?,?,?,?,67.2,57.5,3157.0,2,?,?,?,3.62,?,7.5,162.0,?,?,22.0,18950.0,1
20,?,?,0,?,2,109.1,?,?,55.5,2952.0,2,?,?,4,?,?,9.5,?,5400.0,?,?,16845.0,?
20,?,1,?,3,?,109.1,?,68.8,55.5,?,2,?,141.0,4,3.78,?,?,160.0,5300.0,?,25.0,?,?
?,?,0,?,3,2,?,?,?,55.5,3012.0,?,?,?,?,3.58,?,?,?,5500.0,?,23.0,21485.0,?
?,?,1,0,3,2,?,188.8,68.9,?,?,?,?,?,2,?,?,?,106.0,4800.0,?,27.0,?,1
?,1,?,?,3,?,109.1,?,?,?,?,?,?,141.0,?,3.78,3.15,?,?,5400.0,?,?,?,?
