@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
vhigh,vhigh,?,more,?,med,unacc
?,?,?,more,big,?,?
?,?,2,?,?,low,unacc
?,high,2,2,small,med,unacc
vhigh,?,?,2,?,high,unacc
?,?,2,?,med,low,unacc
vhigh,?,?,2,?,?,unacc
vhigh,?,?,2,?,high,unacc
vhigh,?,?,2,?,low,?
?,high,?,2,big,med,?
?,high,2,?,big,high,unacc
vhigh,high,2,?,?,low,unacc
vhigh,high,2,4,?,?,unacc
vhigh,high,?,?,small,high,unacc
vhigh,high,2,4,med,low,unacc
?,?,2,4,?,?,unacc
vhigh,high,2,?,?,?,unacc
vhigh,high,2,?,?,low,?
vhigh,high,?,4,big,med,unacc
?,?,2,?,big,high,unacc
?,high,?,more,small,low,unacc
?,high,?,?,?,?,?
vhigh,high,?,more,?,high,?
vhigh,?,?,?,med,?,unacc
vhigh,?,2,more,med,med,?
?,high,2,?,med,?,unacc
vhigh,high,2,more,big,low,?
vhigh,high,?,?,?,med,unacc
?,?,2,?,big,?,unacc
?,high,?,2,small,low,unacc
vhigh,high,?,?,small,?,unacc
vhigh,?,3,2,?,?,?
vhigh,high,3,?,med,low,unacc
vhigh,?,3,2,med,med,?
?,?,3,2,med,high,unacc
vhigh,high,3,2,?,low,unacc
vhigh,high,?,?,?,?,unacc
?,?,3,?,big,high,unacc
vhigh,high,3,4,?,low,?
?,high,?,4,?,?,unacc
vhigh,?,?,4,?,high,unacc
vhigh,?,3,4,med,?,?
vhigh,?,3,4,?,med,unacc
vhigh,?,3,?,med,high,unacc
vhigh,?,?,4,?,low,unacc
?,?,?,4,big,med,?
?,high,?,4,big,high,?
?,high,3,more,small,low,unacc
?,high,?,more,?,?,unacc
vhigh,high,?,?,small,high,unacc
?,high,?,more,med,low,unacc
vhigh,high,3,more,?,?,unacc
vhigh,high,3,more,med,?,unacc
vhigh,high,3,more,big,?,?
?,?,3,?,big,med,unacc
?,?,3,more,big,high,unacc
vhigh,?,?,2,small,?,unacc
vhigh,high,4,?,?,?,?
vhigh,high,4,2,?,?,unacc
?,?,4,2,med,low,unacc
vhigh,high,4,?,med,med,unacc
vhigh,high,4,2,?,high,?
?,?,4,2,big,low,?
vhigh,?,?,2,big,?,?
vhigh,high,?,?,big,?,?
vhigh,high,4,4,small,?,unacc
?,high,4,?,small,?,unacc
vhigh,high,?,4,?,high,?
vhigh,?,?,?,med,?,unacc
?,high,4,?,med,?,unacc
vhigh,?,?,?,?,high,?
vhigh,?,4,4,big,low,unacc
?,high,4,?,big,?,unacc
?,high,?,4,?,high,unacc
vhigh,high,4,?,small,low,unacc
?,high,4,more,small,med,?
?,high,4,more,?,high,unacc
vhigh,?,?,?,med,low,unacc
?,?,?,?,?,?,?
?,?,4,?,med,high,?
vhigh,?,?,more,big,low,?
vhigh,high,?,more,big,?,unacc
vhigh,high,?,more,?,?,unacc
vhigh,?,?,?,small,low,unacc
?,high,?,2,?,med,unacc
vhigh,?,?,2,small,?,?
?,high,?,2,med,low,unacc
vhigh,high,5more,?,med,?,unacc
vhigh,high,?,2,?,?,?
vhigh,?,?,2,?,low,unacc
?,high,5more,2,?,med,?
vhigh,high,?,2,big,?,?
?,?,5more,4,?,?,?
?,?,?,4,?,med,?
vhigh,?,5more,4,small,?,?
vhigh,high,5more,4,med,low,unacc
vhigh,?,?,?,?,?,?
?,?,5more,4,?,?,?
vhigh,high,5more,4,?,?,unacc
vhigh,?,5more,?,big,?,unacc
vhigh,high,5more,4,big,?,unacc
?,?,?,more,?,low,unacc
vhigh,high,?,?,small,?,unacc
?,?,5more,?,?,high,unacc
vhigh,high,?,?,?,low,unacc
?,high,?,more,med,med,unacc
vhigh,high,5more,?,med,?,unacc
?,high,5more,more,?,?,unacc
?,?,5more,more,?,?,unacc
?,high,5more,?,?,high,?
vhigh,med,2,?,small,?,?
?,med,?,?,small,?,?
vhigh,?,?,?,small,high,unacc
vhigh,med,2,2,?,low,unacc
?,med,2,?,med,med,?
vhigh,med,2,2,?,high,unacc
?,med,?,?,big,?,unacc
?,?,?,2,big,med,unacc
vhigh,?,?,?,big,high,unacc
vhigh,?,?,?,?,?,?
vhigh,?,?,4,small,?,?
?,?,?,?,small,high,?
vhigh,?,?,4,med,?,?
vhigh,med,2,4,?,?,unacc
vhigh,med,2,4,med,?,?
?,?,?,?,big,low,?
vhigh,?,2,4,?,?,?
vhigh,?,?,?,big,high,acc
?,med,2,?,small,low,unacc
vhigh,?,2,more,?,med,?
vhigh,?,2,more,?,?,?
?,?,2,more,med,low,unacc
vhigh,?,?,more,med,?,?
vhigh,med,2,?,med,high,acc
?,?,?,?,?,?,?
?,?,2,more,big,med,?
?,?,?,more,big,?,acc
?,?,?,2,small,low,?
?,med,3,2,?,med,unacc
?,med,3,?,?,?,unacc
?,med,3,?,?,low,unacc
vhigh,?,3,2,?,med,?
vhigh,med,3,?,?,?,unacc
vhigh,?,3,2,big,low,unacc
vhigh,med,3,?,big,?,unacc
vhigh,?,3,?,?,?,unacc
?,med,3,4,small,low,unacc
vhigh,med,3,?,small,med,unacc
vhigh,med,?,4,?,?,acc
vhigh,med,3,?,med,low,unacc
vhigh,med,3,?,?,?,unacc
vhigh,med,3,4,med,?,?
?,med,?,?,?,low,unacc
?,med,3,4,?,med,acc
vhigh,?,3,4,?,high,acc
vhigh,med,3,more,?,low,unacc
?,?,3,more,?,med,?
?,med,3,more,?,high,?
vhigh,?,?,?,?,low,?
vhigh,med,?,more,?,med,?
?,?,?,more,?,high,?
?,?,3,?,big,low,unacc
vhigh,med,3,?,?,?,acc
?,?,3,more,?,high,acc
vhigh,?,4,2,small,low,unacc
vhigh,?,?,2,?,med,?
vhigh,med,?,2,small,high,?
vhigh,med,4,2,med,low,unacc
vhigh,?,4,?,?,med,unacc
vhigh,med,?,2,med,?,unacc
?,?,4,?,big,low,unacc
?,med,?,?,big,?,unacc
vhigh,?,?,2,?,?,unacc
?,?,4,?,small,low,?
?,?,4,?,small,med,unacc
vhigh,?,?,4,?,high,acc
vhigh,med,4,4,?,low,?
?,?,4,?,med,?,acc
vhigh,med,4,?,med,high,?
?,med,?,4,?,low,unacc
?,?,?,?,big,?,acc
vhigh,?,4,4,big,?,acc
?,med,?,?,?,?,unacc
vhigh,?,4,?,?,med,unacc
?,?,?,more,small,high,acc
vhigh,med,?,more,med,low,unacc
?,med,4,?,med,?,?
?,?,?,more,med,high,acc
vhigh,med,4,?,big,?,unacc
?,?,4,more,big,?,?
?,med,4,more,?,high,?
?,med,5more,2,small,?,unacc
?,?,5more,?,small,med,unacc
?,med,5more,2,?,high,unacc
vhigh,?,5more,2,?,low,unacc
?,med,5more,2,med,?,?
vhigh,med,?,?,med,high,?
vhigh,med,5more,?,?,low,unacc
?,?,5more,?,big,?,unacc
vhigh,med,?,2,big,?,unacc
vhigh,med,5more,?,small,low,?
?,med,5more,4,small,?,?
?,med,5more,?,small,?,acc
vhigh,med,?,4,med,?,?
vhigh,?,5more,4,?,med,acc
?,med,5more,4,?,?,acc
vhigh,med,5more,?,big,low,?
?,med,5more,4,big,med,acc
?,med,5more,4,big,?,acc
?,med,5more,more,?,low,unacc
vhigh,?,5more,more,small,med,unacc
?,med,?,?,?,?,?
vhigh,med,5more,more,?,low,unacc
vhigh,med,5more,more,med,med,acc
vhigh,med,?,?,?,?,acc
vhigh,med,5more,more,?,?,?
?,med,5more,?,?,?,?
vhigh,?,5more,more,?,high,acc
vhigh,?,2,2,small,?,?
vhigh,?,2,?,?,med,?
vhigh,low,?,2,small,high,?
vhigh,?,?,?,?,?,?
vhigh,low,2,2,med,med,unacc
?,?,2,?,med,high,unacc
vhigh,?,?,2,big,?,unacc
vhigh,low,?,2,big,?,unacc
?,?,2,2,big,?,?
vhigh,?,?,4,small,?,unacc
vhigh,low,2,4,?,?,unacc
?,low,2,4,?,?,acc
vhigh,?,2,?,?,low,unacc
?,?,2,4,med,med,unacc
vhigh,?,2,?,med,high,acc
vhigh,low,2,?,big,low,?
vhigh,low,?,4,big,?,?
?,?,?,4,big,?,acc
vhigh,low,?,?,small,low,?
vhigh,?,2,more,?,?,unacc
vhigh,low,?,?,?,high,unacc
vhigh,?,?,?,?,low,unacc
vhigh,low,?,more,med,?,unacc
vhigh,low,2,more,?,?,acc
vhigh,?,2,more,big,low,?
?,low,?,more,big,med,?
vhigh,?,2,?,?,high,acc
vhigh,low,?,?,small,?,unacc
?,low,?,?,small,med,unacc
?,?,?,?,?,high,unacc
vhigh,?,?,?,med,?,unacc
vhigh,low,?,?,med,med,unacc
?,low,3,?,?,high,unacc
vhigh,low,?,2,?,low,?
vhigh,low,?,2,big,med,?
?,?,?,?,big,?,unacc
?,?,3,4,small,low,?
?,low,?,4,small,med,?
vhigh,?,?,4,small,high,?
vhigh,low,3,?,med,?,?
vhigh,?,?,?,med,med,unacc
vhigh,low,3,4,?,?,acc
vhigh,?,3,4,big,low,?
vhigh,low,3,?,?,med,?
?,?,3,4,?,?,acc
vhigh,low,?,?,small,low,unacc
?,low,?,more,small,med,?
?,?,3,?,small,high,?
vhigh,low,?,?,med,?,unacc
vhigh,?,3,more,?,med,?
vhigh,?,3,more,med,high,acc
?,low,3,?,?,?,?
vhigh,?,?,more,big,med,?
vhigh,low,3,?,big,?,acc
vhigh,?,4,?,small,low,unacc
vhigh,low,?,2,?,?,?
vhigh,low,?,2,?,high,unacc
?,low,?,2,?,?,?
?,low,4,2,?,?,?
?,low,?,2,?,high,unacc
vhigh,?,?,2,big,low,?
?,?,?,2,big,med,?
?,?,4,?,big,high,?
?,?,4,4,small,low,?
vhigh,low,?,4,small,?,unacc
?,low,4,4,small,high,acc
vhigh,?,4,4,med,low,?
?,low,?,?,med,?,?
?,low,?,4,med,high,acc
vhigh,low,4,4,big,low,unacc
?,?,4,?,big,med,?
?,low,?,4,?,high,?
vhigh,?,?,?,small,low,unacc
vhigh,low,4,more,small,?,unacc
vhigh,?,4,more,small,?,?
vhigh,?,4,more,med,?,unacc
?,low,4,more,med,med,?
vhigh,?,?,?,?,?,acc
?,?,4,more,big,low,unacc
vhigh,low,?,more,?,med,?
vhigh,low,?,more,big,high,acc
vhigh,low,5more,?,small,low,?
vhigh,low,?,?,small,med,unacc
vhigh,low,?,?,small,?,unacc
vhigh,?,5more,2,med,?,unacc
?,?,5more,?,med,?,?
vhigh,low,?,?,?,?,unacc
?,?,?,2,?,low,unacc
?,low,?,2,?,med,unacc
vhigh,?,5more,?,?,high,?
?,low,?,4,small,low,?
vhigh,?,?,4,small,?,?
?,low,5more,4,small,high,acc
?,low,5more,4,med,?,?
?,low,?,?,med,med,acc
vhigh,low,?,4,med,high,acc
?,?,?,4,?,low,?
?,low,?,?,big,med,acc
?,?,?,4,?,high,acc
?,low,5more,?,small,low,unacc
vhigh,low,5more,more,small,?,unacc
?,?,5more,?,small,high,?
vhigh,low,?,more,med,?,unacc
?,low,?,more,med,med,acc
vhigh,low,5more,?,med,?,acc
vhigh,?,?,more,?,low,?
?,low,5more,?,big,?,acc
?,low,5more,more,?,?,?
high,?,2,?,?,low,?
high,?,?,2,small,?,unacc
high,vhigh,?,?,?,?,?
high,vhigh,?,2,?,low,unacc
?,?,?,2,med,med,unacc
?,vhigh,?,?,med,high,?
?,?,2,2,big,?,unacc
high,?,2,?,big,med,?
high,?,?,2,big,?,unacc
?,vhigh,?,4,small,?,unacc
high,vhigh,?,?,small,med,unacc
high,?,2,4,small,high,?
high,?,2,4,?,low,?
?,?,2,4,med,med,unacc
high,vhigh,2,?,med,high,unacc
?,?,?,4,big,low,unacc
high,?,2,4,big,?,unacc
?,?,2,?,big,?,unacc
?,vhigh,?,more,small,low,unacc
high,vhigh,?,?,small,?,unacc
?,vhigh,?,more,?,high,?
high,vhigh,2,more,?,?,?
high,?,2,more,?,?,unacc
high,vhigh,2,more,med,high,unacc
?,vhigh,2,?,big,?,unacc
high,vhigh,2,more,?,med,unacc
?,vhigh,2,more,?,high,unacc
high,vhigh,3,?,small,low,unacc
high,vhigh,3,?,small,?,?
?,vhigh,?,2,small,high,?
?,?,3,?,med,low,?
?,vhigh,?,?,?,med,?
?,vhigh,3,?,med,high,unacc
high,vhigh,?,2,big,?,?
high,vhigh,3,?,?,med,?
?,vhigh,?,2,big,high,unacc
high,vhigh,3,?,?,low,?
?,?,3,4,?,?,unacc
?,vhigh,3,?,small,high,?
high,?,3,4,med,?,?
?,vhigh,?,?,med,?,?
?,vhigh,3,4,?,high,unacc
?,vhigh,?,?,big,low,?
?,vhigh,3,?,big,med,?
high,vhigh,3,4,?,high,?
high,vhigh,?,?,small,?,unacc
high,?,?,more,small,med,unacc
high,vhigh,?,?,small,?,unacc
high,?,?,more,med,?,?
high,?,3,more,?,?,?
high,?,?,?,?,?,unacc
high,?,3,more,big,low,?
?,?,?,?,?,?,unacc
?,vhigh,?,more,big,?,unacc
high,?,?,?,?,low,unacc
?,vhigh,4,?,small,?,unacc
high,?,?,2,?,high,unacc
?,vhigh,4,?,med,low,?
high,?,4,2,med,med,unacc
high,vhigh,4,?,med,high,?
high,vhigh,?,2,big,low,unacc
high,vhigh,4,?,big,?,?
?,vhigh,4,2,big,high,?
high,vhigh,?,4,small,?,unacc
high,vhigh,4,?,small,?,?
high,?,4,4,?,high,unacc
high,vhigh,?,?,?,low,?
high,vhigh,?,4,med,?,unacc
high,?,4,4,med,high,?
high,?,?,?,?,low,unacc
high,?,?,?,big,?,unacc
high,vhigh,?,?,big,?,unacc
high,vhigh,4,more,?,?,unacc
?,?,4,more,?,med,unacc
?,vhigh,4,more,small,?,?
?,?,?,?,med,?,?
high,?,?,more,med,?,?
?,vhigh,?,more,med,high,unacc
?,?,?,more,?,low,unacc
?,vhigh,4,?,?,med,?
high,vhigh,4,?,?,?,?
?,vhigh,5more,?,?,low,unacc
high,?,5more,2,?,med,unacc
?,?,5more,2,?,?,?
high,?,5more,2,?,low,unacc
high,vhigh,5more,2,?,med,?
high,?,5more,?,?,high,?
?,vhigh,5more,2,?,?,?
?,?,5more,2,?,med,?
high,vhigh,5more,?,big,high,unacc
high,vhigh,5more,4,small,low,unacc
high,?,5more,?,?,med,unacc
high,vhigh,5more,4,?,high,unacc
high,?,5more,4,med,low,?
high,vhigh,5more,?,?,med,unacc
?,vhigh,5more,?,med,high,unacc
high,vhigh,5more,4,?,?,unacc
high,vhigh,5more,?,?,med,unacc
?,vhigh,5more,?,big,?,unacc
high,?,?,more,small,?,unacc
high,vhigh,5more,more,small,?,unacc
?,vhigh,5more,more,small,?,?
?,vhigh,?,more,?,?,unacc
high,vhigh,?,more,?,?,unacc
high,vhigh,5more,more,?,?,unacc
high,?,5more,?,?,low,unacc
high,vhigh,5more,more,?,med,unacc
?,?,5more,more,?,high,?
?,?,2,?,small,low,?
high,?,2,2,?,?,unacc
?,high,2,?,?,high,?
?,?,?,2,med,low,?
high,?,?,?,?,med,unacc
?,?,2,2,med,high,?
?,high,2,2,?,low,unacc
?,high,2,?,?,?,unacc
?,?,?,?,?,?,unacc
high,high,2,?,small,low,unacc
high,high,2,4,small,med,?
high,?,2,4,small,high,?
?,high,2,4,med,?,unacc
high,?,?,?,med,?,unacc
high,high,2,?,?,?,?
high,high,2,4,?,low,unacc
high,?,2,4,big,?,?
high,high,?,?,?,high,acc
high,?,?,?,small,?,unacc
high,high,?,?,?,med,?
high,high,2,?,small,?,?
?,high,?,more,?,low,?
high,?,?,?,?,med,unacc
?,high,2,?,?,high,?
?,high,?,?,?,low,unacc
high,?,2,more,big,med,?
high,?,?,?,?,?,?
high,?,3,2,small,low,?
high,high,?,?,?,med,unacc
high,high,3,2,small,high,unacc
high,high,3,2,med,?,?
?,high,?,2,?,med,?
high,high,3,?,?,?,?
high,?,3,2,big,?,unacc
?,high,?,2,?,med,unacc
high,?,3,2,?,high,unacc
?,?,?,4,small,?,?
high,high,?,?,?,?,unacc
?,high,?,?,small,?,?
high,high,?,4,med,low,?
high,?,3,?,?,med,unacc
?,high,3,4,?,high,acc
high,high,?,4,big,?,unacc
high,high,3,4,?,med,acc
?,?,?,4,big,high,?
high,?,3,more,small,low,unacc
?,high,3,?,small,?,?
high,high,?,more,small,high,acc
high,high,3,more,?,?,unacc
?,?,3,more,?,?,acc
high,high,3,more,med,high,acc
high,high,?,?,big,low,?
?,high,?,more,?,?,acc
high,high,?,more,big,high,?
high,?,4,?,small,low,unacc
high,high,4,2,?,med,unacc
?,?,4,?,?,?,?
?,?,?,2,med,?,unacc
high,high,4,2,med,med,unacc
high,?,4,2,med,?,unacc
high,?,?,2,?,low,?
?,high,4,2,?,med,?
?,high,4,?,?,high,unacc
high,?,?,4,?,?,?
?,?,4,4,small,med,unacc
high,high,4,4,?,?,acc
high,high,4,4,med,?,unacc
high,?,4,4,med,?,?
?,high,4,4,med,?,acc
?,?,?,?,big,low,?
?,high,4,?,?,med,acc
high,high,?,4,?,high,?
?,?,4,more,?,?,unacc
high,?,4,more,small,med,unacc
high,?,?,?,?,high,acc
high,high,4,more,?,low,unacc
?,high,4,?,?,med,acc
?,high,4,?,med,high,acc
high,?,?,?,big,low,?
?,?,4,more,big,med,?
?,high,4,more,big,high,acc
high,?,?,2,small,low,?
high,high,5more,2,?,?,?
?,high,5more,?,?,high,unacc
high,high,?,?,?,low,unacc
high,?,5more,2,?,?,?
high,high,5more,2,med,high,unacc
?,high,?,2,big,low,unacc
high,?,?,?,?,med,?
?,?,5more,?,big,high,?
?,high,5more,4,small,low,unacc
?,high,5more,4,small,med,?
?,high,5more,4,?,?,?
?,high,5more,4,?,low,?
high,?,?,?,med,?,acc
high,high,5more,?,?,high,?
?,?,5more,4,big,low,unacc
high,?,5more,?,?,?,?
high,high,?,?,big,?,acc
high,high,5more,more,?,low,unacc
?,?,5more,?,small,med,?
high,high,?,more,?,?,acc
high,?,?,?,?,?,unacc
high,?,?,?,med,med,acc
high,?,5more,?,med,high,?
?,high,5more,?,?,low,unacc
?,high,5more,more,big,med,acc
high,?,5more,?,?,?,?
high,med,2,?,?,low,?
high,?,?,2,small,med,?
?,med,2,2,small,high,?
?,?,2,2,med,?,unacc
?,?,?,2,med,med,?
?,?,?,2,med,?,unacc
?,med,2,2,big,low,?
?,med,?,2,big,?,unacc
high,?,?,?,?,high,unacc
high,?,2,4,small,low,unacc
?,?,?,4,small,?,unacc
?,med,?,4,small,high,acc
?,med,?,4,med,low,unacc
high,?,2,4,?,med,unacc
?,?,?,4,?,high,?
?,?,2,?,?,low,?
high,?,2,4,big,?,acc
high,med,2,4,?,high,acc
high,med,?,more,?,low,unacc
high,med,?,?,?,med,unacc
high,?,2,?,small,?,unacc
high,med,2,more,med,?,unacc
high,?,?,more,?,med,?
?,med,2,more,?,?,acc
high,med,2,more,big,?,unacc
high,med,2,more,big,?,acc
?,med,?,more,big,high,?
high,med,3,?,small,?,unacc
high,med,?,?,small,med,?
high,?,?,2,small,high,unacc
high,med,?,?,med,?,?
high,?,?,?,?,?,unacc
?,?,3,2,?,high,unacc
high,med,3,?,?,low,unacc
?,med,?,?,big,med,unacc
?,?,3,2,?,?,unacc
?,med,3,?,small,low,?
?,med,?,?,?,?,unacc
high,med,3,?,small,high,?
high,med,3,?,med,?,unacc
high,med,?,?,med,med,?
high,med,?,?,?,high,?
high,med,?,?,big,?,?
high,med,3,?,?,?,?
high,?,?,4,?,high,?
high,?,3,?,?,?,unacc
?,?,3,?,small,med,?
?,med,3,more,?,high,?
high,?,3,more,med,?,unacc
?,?,?,more,med,?,acc
high,?,3,more,?,high,acc
high,med,3,more,?,?,unacc
high,med,?,?,?,?,?
high,?,?,?,big,?,?
high,?,?,2,?,low,unacc
?,med,?,2,?,med,unacc
high,?,?,?,small,high,?
high,med,4,?,med,low,unacc
high,?,4,?,med,med,?
?,?,?,2,med,high,unacc
high,med,4,2,?,low,unacc
high,?,?,?,?,med,?
high,?,4,2,big,high,unacc
high,med,4,?,?,low,unacc
?,med,4,4,?,?,unacc
?,?,4,4,small,?,acc
high,med,?,?,med,?,?
?,med,4,4,med,?,acc
high,?,?,4,med,high,?
high,med,?,4,big,low,unacc
high,?,4,4,?,med,acc
high,med,4,?,?,high,?
high,med,4,more,?,?,?
?,med,4,more,small,?,?
high,?,4,?,?,high,?
high,med,4,more,med,low,?
high,?,4,more,?,?,acc
high,med,4,?,?,?,?
?,?,4,?,big,?,?
high,?,4,?,big,?,acc
?,?,?,?,big,high,acc
high,?,?,2,?,?,?
?,med,5more,2,?,?,?
high,med,?,2,?,?,?
?,?,5more,?,med,low,unacc
high,med,?,2,med,med,unacc
high,med,5more,2,?,?,?
high,med,5more,2,big,low,?
high,?,5more,2,?,med,unacc
high,?,5more,2,big,?,unacc
?,?,5more,?,small,low,?
high,med,5more,4,small,?,?
high,med,5more,4,small,?,?
?,med,?,?,med,low,unacc
high,?,5more,4,med,med,acc
high,med,5more,?,?,high,?
high,?,5more,?,big,low,unacc
high,med,?,4,?,med,?
?,?,5more,?,?,?,acc
?,?,5more,?,small,low,?
?,?,5more,more,small,?,unacc
?,med,5more,more,small,?,acc
?,med,5more,?,med,low,unacc
high,?,5more,more,?,med,acc
?,?,5more,?,med,?,acc
high,med,?,?,big,low,unacc
?,med,5more,?,?,med,acc
?,med,5more,more,?,high,acc
high,low,2,?,?,low,unacc
?,low,?,?,?,med,unacc
high,low,2,2,small,high,unacc
?,low,2,2,?,low,unacc
high,low,?,2,med,med,unacc
high,low,?,2,med,?,unacc
high,?,2,?,big,?,unacc
high,low,2,2,?,?,unacc
?,?,?,?,big,?,unacc
?,low,2,?,?,low,unacc
high,low,2,?,?,med,unacc
high,?,2,4,small,?,?
high,?,2,?,?,low,unacc
?,low,2,4,?,med,unacc
high,low,2,?,med,high,acc
high,?,?,4,big,?,unacc
?,low,2,?,big,med,?
high,low,?,4,?,?,acc
high,?,?,more,small,low,?
?,?,?,more,?,med,unacc
?,?,?,more,?,high,?
?,low,2,more,med,low,?
?,low,?,more,?,med,unacc
high,low,2,?,med,?,acc
high,?,?,?,big,?,unacc
high,low,2,more,big,?,?
?,low,?,more,?,high,acc
high,?,?,2,small,?,unacc
?,low,?,?,small,?,unacc
high,low,3,2,?,high,?
high,low,3,2,?,?,unacc
high,low,?,?,med,?,unacc
?,low,?,?,?,high,?
?,low,3,2,big,?,unacc
high,low,3,2,big,med,?
high,low,3,2,big,high,?
high,low,3,4,small,?,unacc
high,?,3,?,?,med,?
high,?,?,?,small,high,acc
high,low,3,4,med,?,unacc
high,low,?,?,?,?,unacc
high,low,?,4,med,high,?
?,low,3,?,big,?,unacc
high,low,3,?,big,med,acc
?,?,3,4,big,high,acc
?,?,3,?,small,low,unacc
high,low,?,more,small,?,unacc
high,low,3,?,?,?,acc
high,?,3,more,med,?,unacc
high,low,3,more,?,?,acc
high,?,?,?,?,?,acc
high,?,3,?,big,low,unacc
high,low,?,?,?,?,acc
high,?,3,?,?,high,acc
high,low,?,2,small,?,?
?,low,?,2,small,?,unacc
?,low,4,?,small,?,?
high,low,4,2,med,?,?
?,low,4,2,med,med,?
high,low,4,2,?,high,?
high,low,4,?,big,?,?
high,low,4,?,big,med,unacc
high,?,4,2,big,?,unacc
?,low,4,4,small,low,unacc
high,low,4,?,?,med,unacc
?,low,4,?,small,high,acc
high,low,?,?,med,low,unacc
high,?,?,4,med,med,acc
high,low,?,4,med,high,?
high,low,4,?,big,?,unacc
