@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
vhigh,?,?,?,big,med,unacc
vhigh,vhigh,?,?,big,high,unacc
vhigh,?,5more,more,?,low,?
vhigh,vhigh,?,more,small,med,unacc
vhigh,?,?,?,small,?,?
?,vhigh,5more,?,?,low,unacc
vhigh,vhigh,?,more,med,med,?
vhigh,?,?,more,?,?,unacc
?,vhigh,5more,?,?,low,?
vhigh,vhigh,5more,more,big,med,unacc
vhigh,?,?,more,big,high,unacc
vhigh,high,?,2,?,low,unacc
?,high,2,2,small,med,?
vhigh,?,?,?,?,high,unacc
vhigh,high,2,2,med,low,unacc
?,?,2,?,med,med,?
?,high,2,?,?,high,?
vhigh,high,?,?,big,low,unacc
?,?,?,?,?,med,unacc
vhigh,high,2,?,?,?,unacc
vhigh,?,?,4,small,low,unacc
?,?,2,?,small,med,unacc
?,high,2,4,?,high,unacc
vhigh,?,2,?,?,?,?
?,?,2,?,?,med,?
vhigh,high,?,?,med,?,?
?,?,2,?,big,?,?
vhigh,?,?,?,big,med,?
?,high,?,?,?,high,unacc
vhigh,high,2,more,?,low,unacc
?,high,?,more,?,?,unacc
?,?,2,more,?,high,?
vhigh,?,2,more,med,low,?
vhigh,high,?,more,med,?,?
vhigh,high,2,?,med,high,?
vhigh,high,2,more,?,low,unacc
?,?,2,?,big,med,?
vhigh,?,?,more,?,?,unacc
?,high,3,?,?,low,unacc
?,high,?,2,small,med,unacc
?,high,3,2,?,?,unacc
vhigh,high,?,2,med,low,?
?,high,3,2,?,?,unacc
?,?,?,2,?,?,unacc
vhigh,high,?,2,big,low,?
vhigh,high,?,?,big,med,?
vhigh,high,?,2,big,?,?
vhigh,high,3,4,?,low,unacc
vhigh,high,3,?,small,med,unacc
vhigh,high,3,4,small,high,?
vhigh,high,3,4,?,low,unacc
vhigh,high,?,?,med,med,unacc
vhigh,high,3,4,med,?,unacc
?,high,3,?,big,low,unacc
vhigh,?,3,4,big,?,?
vhigh,?,?,4,?,high,?
?,high,3,more,small,low,unacc
?,high,?,?,small,med,?
vhigh,?,3,more,?,high,unacc
vhigh,?,3,?,med,low,?
vhigh,high,3,more,med,med,unacc
vhigh,?,3,more,?,high,unacc
vhigh,high,?,more,?,?,unacc
vhigh,?,3,more,big,?,unacc
vhigh,?,3,more,big,high,unacc
vhigh,high,4,2,small,?,unacc
vhigh,high,?,2,?,med,unacc
?,high,4,2,small,?,?
?,?,4,?,med,?,unacc
vhigh,?,?,2,med,med,unacc
vhigh,high,4,?,med,high,?
?,high,?,?,big,low,unacc
vhigh,?,4,?,big,med,?
vhigh,?,4,2,big,high,?
?,high,4,4,small,?,unacc
?,?,4,4,?,?,?
?,high,?,?,small,?,?
?,?,4,4,?,?,?
vhigh,?,4,?,med,?,?
vhigh,high,4,?,?,?,unacc
vhigh,high,4,4,big,?,?
vhigh,high,4,4,?,?,unacc
vhigh,high,?,?,?,?,?
vhigh,?,4,more,?,?,?
vhigh,high,?,more,?,med,unacc
?,?,4,more,?,high,?
vhigh,high,4,?,?,low,?
vhigh,?,4,?,med,?,unacc
vhigh,?,?,more,?,?,unacc
?,?,?,more,?,low,?
vhigh,high,?,more,big,med,?
?,?,?,more,big,high,?
vhigh,high,5more,2,small,low,?
vhigh,high,?,2,?,?,unacc
vhigh,?,5more,2,?,?,unacc
vhigh,high,?,?,med,?,unacc
?,?,5more,2,?,?,?
vhigh,?,5more,2,med,?,unacc
vhigh,?,5more,2,big,?,?
?,?,?,2,?,?,?
vhigh,?,?,2,?,?,unacc
?,high,5more,4,small,?,unacc
vhigh,?,?,?,?,med,unacc
vhigh,?,?,4,?,high,?
vhigh,?,?,4,?,low,?
?,?,5more,?,med,med,unacc
?,high,?,4,med,high,unacc
vhigh,?,5more,?,big,?,unacc
vhigh,?,5more,4,big,?,?
vhigh,high,5more,?,big,?,unacc
vhigh,high,?,?,small,?,?
vhigh,high,5more,?,small,med,?
?,high,?,more,?,high,?
vhigh,?,?,more,med,low,?
vhigh,high,5more,more,?,?,unacc
vhigh,?,?,more,med,?,?
vhigh,high,5more,?,?,low,unacc
vhigh,?,5more,?,?,med,?
?,?,?,more,?,high,unacc
vhigh,?,?,2,?,low,?
?,med,?,?,?,?,unacc
vhigh,med,2,2,small,high,unacc
?,med,?,2,med,?,?
?,med,?,2,med,med,unacc
?,med,?,?,med,high,?
vhigh,?,2,2,?,low,unacc
?,med,?,2,big,?,unacc
vhigh,?,?,?,?,high,unacc
?,med,2,4,small,?,unacc
?,?,?,4,?,?,unacc
vhigh,med,2,?,small,?,acc
vhigh,med,?,?,?,?,?
?,med,2,?,?,med,unacc
vhigh,med,?,4,med,?,acc
vhigh,?,2,?,?,low,unacc
vhigh,med,2,?,big,?,acc
?,?,2,4,big,high,acc
vhigh,med,2,?,?,low,unacc
vhigh,?,?,?,small,med,?
?,med,?,more,small,?,unacc
vhigh,med,2,more,?,low,?
vhigh,?,2,?,med,?,unacc
vhigh,?,2,?,med,?,?
?,?,?,?,?,?,unacc
vhigh,?,2,more,big,?,acc
vhigh,?,?,more,?,high,acc
?,med,3,2,small,low,unacc
vhigh,med,3,2,small,med,unacc
vhigh,med,?,2,?,?,unacc
vhigh,med,3,?,med,?,unacc
vhigh,?,?,?,med,?,unacc
?,med,?,?,?,high,?
vhigh,?,3,2,big,?,unacc
vhigh,med,?,2,big,med,?
?,?,3,?,?,high,?
?,med,3,4,?,low,?
vhigh,med,3,?,small,med,unacc
?,?,?,4,small,high,acc
vhigh,?,3,4,med,low,?
vhigh,med,?,4,med,med,?
?,med,?,?,med,high,acc
vhigh,med,3,4,?,low,unacc
?,?,3,4,big,med,acc
?,med,?,?,big,?,?
vhigh,?,?,more,small,low,unacc
vhigh,med,3,more,?,med,unacc
vhigh,med,?,?,small,?,acc
?,?,3,more,?,low,unacc
vhigh,med,3,?,med,med,?
vhigh,med,3,more,med,high,acc
?,?,3,more,big,low,?
?,?,?,?,?,med,acc
vhigh,med,3,more,?,high,acc
?,?,4,2,small,low,unacc
vhigh,med,4,2,?,med,unacc
?,med,4,2,small,?,?
vhigh,med,4,?,med,low,unacc
vhigh,?,4,2,med,?,unacc
vhigh,med,4,2,med,?,unacc
vhigh,?,4,2,big,low,unacc
vhigh,med,4,2,big,?,?
?,med,4,?,big,high,unacc
vhigh,?,?,4,small,low,?
vhigh,?,4,4,small,med,unacc
vhigh,med,?,4,small,?,acc
?,med,4,4,?,low,unacc
vhigh,med,4,4,med,med,?
vhigh,?,4,?,?,?,acc
?,?,?,4,big,low,unacc
vhigh,med,?,4,big,med,acc
?,med,?,?,?,high,acc
vhigh,med,?,?,small,?,?
vhigh,med,4,more,small,med,unacc
?,med,?,more,?,high,acc
?,med,?,more,med,low,unacc
?,med,?,more,med,med,acc
vhigh,med,4,?,?,high,acc
vhigh,med,4,more,big,low,unacc
?,?,4,more,big,?,acc
vhigh,?,?,more,big,high,acc
?,med,5more,?,small,low,?
vhigh,?,5more,?,small,?,?
?,?,5more,?,small,high,?
vhigh,med,5more,?,?,?,unacc
?,med,5more,2,med,med,unacc
vhigh,?,?,2,med,high,?
vhigh,med,?,?,?,?,unacc
vhigh,?,?,?,big,med,unacc
vhigh,med,?,?,big,?,?
vhigh,med,5more,4,?,?,unacc
?,med,?,?,?,med,unacc
?,med,5more,4,?,high,acc
?,?,?,?,med,?,?
?,?,5more,4,med,?,acc
vhigh,?,5more,4,med,high,acc
?,med,?,?,?,low,unacc
vhigh,?,5more,?,?,?,acc
vhigh,med,5more,4,big,high,acc
vhigh,?,?,more,?,low,?
vhigh,?,?,more,?,med,unacc
?,med,5more,?,small,?,?
vhigh,med,?,more,?,low,unacc
?,?,5more,?,med,med,acc
?,?,5more,more,?,?,?
?,med,5more,more,big,?,?
vhigh,?,5more,?,big,?,acc
vhigh,?,5more,?,big,?,acc
vhigh,low,2,2,small,low,unacc
vhigh,low,?,2,small,?,unacc
vhigh,?,?,?,small,?,unacc
vhigh,low,?,2,med,low,unacc
?,low,2,2,?,med,unacc
vhigh,low,?,?,med,?,?
?,low,2,2,?,low,?
vhigh,?,?,?,big,med,?
?,?,2,2,big,high,unacc
?,low,?,4,?,?,unacc
vhigh,low,2,4,?,med,?
vhigh,low,2,4,?,high,?
?,low,2,4,?,low,unacc
vhigh,low,2,4,med,med,?
?,low,2,?,?,high,acc
vhigh,?,?,4,?,?,unacc
vhigh,low,?,4,big,med,?
vhigh,low,2,4,big,?,?
?,low,2,?,small,?,unacc
vhigh,?,2,more,small,med,unacc
vhigh,?,2,more,?,high,unacc
?,?,?,more,?,?,unacc
vhigh,low,2,more,?,med,?
?,low,2,more,med,?,acc
vhigh,?,2,more,big,low,unacc
vhigh,low,?,?,big,?,?
?,low,2,?,big,high,?
vhigh,?,?,?,small,low,?
?,low,3,2,small,med,unacc
?,low,3,?,?,?,?
vhigh,?,?,?,med,low,unacc
vhigh,?,?,2,?,med,?
vhigh,low,3,2,?,high,?
vhigh,low,3,?,?,?,unacc
vhigh,low,?,?,big,?,?
vhigh,?,3,?,big,high,unacc
vhigh,low,?,?,?,low,unacc
vhigh,low,3,4,?,?,unacc
vhigh,low,3,?,?,?,?
?,?,3,4,med,low,unacc
vhigh,low,?,4,med,med,?
vhigh,low,3,?,?,high,?
?,?,3,?,?,low,unacc
?,low,3,?,?,med,?
vhigh,low,3,?,big,high,acc
vhigh,low,3,more,small,?,?
?,?,?,more,?,?,?
vhigh,low,?,more,small,?,acc
vhigh,?,3,more,med,?,?
vhigh,?,?,more,med,med,acc
?,low,?,?,med,high,acc
?,low,3,more,big,low,unacc
vhigh,low,?,more,?,med,?
?,?,3,more,?,?,acc
?,low,4,2,small,low,unacc
?,low,4,?,small,?,?
vhigh,low,?,2,?,high,?
vhigh,?,4,2,?,low,unacc
?,?,4,?,?,med,unacc
?,low,?,2,med,?,unacc
vhigh,low,4,2,?,low,?
vhigh,low,4,2,?,?,unacc
?,low,4,2,big,high,unacc
vhigh,low,4,?,small,low,unacc
?,?,4,?,small,?,unacc
?,?,4,4,?,?,acc
?,low,?,?,med,?,unacc
?,?,?,4,?,med,acc
vhigh,low,4,4,med,?,?
?,?,?,4,?,low,?
?,low,4,?,big,med,acc
vhigh,low,4,4,big,?,acc
vhigh,?,?,more,?,low,unacc
?,low,?,?,small,med,unacc
?,?,4,?,?,?,acc
vhigh,low,?,?,med,low,unacc
?,?,4,more,med,med,acc
vhigh,low,4,more,med,high,acc
vhigh,low,?,?,big,?,unacc
vhigh,low,4,?,?,med,acc
vhigh,low,4,more,big,high,?
?,low,?,?,small,low,unacc
vhigh,low,?,2,small,med,?
?,?,?,2,small,?,unacc
?,low,?,2,?,low,unacc
vhigh,low,5more,?,med,med,unacc
vhigh,low,5more,2,?,?,?
?,low,?,2,?,?,?
?,low,?,?,big,?,unacc
?,?,?,2,big,?,unacc
vhigh,?,?,?,?,low,unacc
?,low,5more,4,small,?,unacc
vhigh,?,5more,?,small,high,?
vhigh,low,5more,?,med,low,?
?,low,5more,?,med,?,?
vhigh,low,5more,?,med,?,?
vhigh,?,5more,?,big,low,unacc
vhigh,?,5more,4,?,?,?
vhigh,low,?,?,?,high,acc
vhigh,low,5more,more,?,low,?
vhigh,low,?,more,?,?,?
?,?,?,more,small,?,acc
?,low,5more,more,med,low,unacc
vhigh,low,5more,?,med,med,?
?,low,?,more,?,high,acc
?,?,5more,?,big,low,unacc
vhigh,low,?,?,big,med,acc
?,?,?,?,big,high,?
high,?,2,2,?,?,?
?,vhigh,?,?,?,med,?
high,vhigh,?,?,?,high,?
high,?,2,?,med,low,?
high,?,?,2,med,med,unacc
high,vhigh,?,?,med,high,?
high,?,2,?,?,low,?
?,?,?,2,big,med,unacc
high,vhigh,2,?,big,?,?
high,?,?,?,small,?,?
?,vhigh,?,4,small,?,?
?,vhigh,?,?,?,high,unacc
high,vhigh,2,4,med,low,unacc
high,?,2,?,?,med,unacc
high,?,?,?,med,?,?
high,vhigh,?,4,big,low,?
?,vhigh,2,4,?,med,unacc
?,?,2,4,big,high,unacc
high,?,2,?,?,?,unacc
?,vhigh,?,?,?,?,?
high,vhigh,?,?,small,high,?
high,?,?,more,med,?,unacc
high,vhigh,?,more,?,med,?
?,vhigh,2,more,?,high,?
high,?,2,more,big,low,?
?,vhigh,?,?,?,?,unacc
high,vhigh,?,?,?,?,unacc
high,?,3,?,?,low,unacc
?,?,3,?,?,med,unacc
?,?,?,?,?,?,unacc
?,?,?,2,med,?,?
high,vhigh,3,2,med,med,unacc
?,?,3,2,?,?,unacc
?,?,3,2,?,?,?
high,?,3,2,big,med,unacc
high,vhigh,3,?,?,high,unacc
high,vhigh,3,4,?,low,unacc
high,vhigh,3,?,small,med,?
high,vhigh,3,?,?,high,unacc
?,?,3,4,med,?,unacc
?,?,?,4,med,med,?
high,?,3,4,?,?,unacc
?,?,3,4,big,low,unacc
high,?,3,4,big,med,unacc
high,?,?,4,?,?,unacc
?,vhigh,3,more,small,low,unacc
high,vhigh,?,more,?,med,?
?,?,3,more,small,?,unacc
?,vhigh,3,more,med,low,unacc
high,?,?,more,med,med,?
high,?,?,?,med,?,unacc
?,?,3,more,big,low,unacc
?,vhigh,?,?,big,med,?
?,vhigh,?,more,big,high,unacc
?,?,4,2,?,low,unacc
?,vhigh,?,?,?,?,unacc
high,?,4,?,small,high,unacc
?,vhigh,4,2,med,low,unacc
high,?,4,?,med,?,?
high,?,4,?,?,?,unacc
high,vhigh,?,2,?,low,unacc
high,?,?,?,big,?,?
high,vhigh,?,?,big,?,unacc
?,vhigh,4,4,small,low,unacc
?,?,4,?,small,med,unacc
?,vhigh,4,?,?,?,unacc
high,vhigh,?,4,med,?,unacc
?,vhigh,4,?,?,med,?
?,vhigh,4,4,?,high,unacc
?,vhigh,?,?,big,?,?
high,?,?,4,?,med,?
?,vhigh,?,4,?,high,?
high,vhigh,?,more,?,low,unacc
?,?,?,more,?,med,unacc
?,vhigh,?,more,small,high,?
?,vhigh,4,?,?,low,unacc
high,vhigh,4,more,?,?,?
high,vhigh,?,?,med,high,unacc
?,vhigh,?,?,big,?,?
?,vhigh,?,?,big,?,?
?,vhigh,?,more,?,?,unacc
?,vhigh,5more,2,?,low,unacc
high,?,5more,?,small,med,?
?,vhigh,5more,2,?,high,unacc
high,?,5more,2,med,?,unacc
high,vhigh,?,?,med,med,?
high,?,?,2,med,?,unacc
?,?,?,?,big,low,unacc
?,vhigh,5more,?,big,?,unacc
high,vhigh,5more,?,big,high,?
high,vhigh,5more,4,small,?,unacc
high,vhigh,?,4,?,?,unacc
?,vhigh,5more,4,small,?,unacc
high,vhigh,5more,?,med,?,unacc
high,?,?,4,med,med,unacc
high,?,5more,4,?,high,unacc
high,?,?,?,big,low,?
?,?,5more,4,big,med,?
high,?,5more,?,big,?,unacc
?,vhigh,5more,?,small,?,?
high,?,?,more,small,med,?
?,vhigh,5more,?,small,?,unacc
?,?,?,more,?,?,?
high,vhigh,5more,more,med,?,unacc
high,?,?,more,?,high,unacc
high,vhigh,?,more,big,low,?
?,vhigh,5more,more,big,?,unacc
high,?,?,more,big,high,?
high,?,2,2,small,low,unacc
?,high,2,?,small,med,?
high,high,?,2,?,high,unacc
high,high,?,?,?,low,?
high,high,2,?,med,med,?
?,high,?,2,med,?,unacc
high,?,2,?,big,low,?
high,high,?,2,big,?,unacc
high,high,?,2,?,high,?
high,?,2,4,?,?,?
?,?,2,4,small,med,unacc
high,high,?,?,small,high,?
?,high,2,4,med,low,unacc
?,high,2,4,med,med,unacc
high,high,2,4,?,high,acc
high,?,2,?,big,?,?
high,?,2,?,?,med,acc
high,high,2,4,big,high,?
high,high,2,more,small,low,?
high,high,2,?,small,med,?
?,?,2,more,?,high,unacc
?,?,2,more,med,low,unacc
high,high,?,more,?,?,unacc
?,high,2,more,med,high,?
?,high,2,more,big,?,?
high,?,?,?,big,med,acc
high,?,2,?,?,high,?
high,high,3,?,?,low,?
?,high,?,2,?,?,unacc
high,high,3,2,small,high,?
high,high,?,2,med,?,?
?,?,3,2,?,med,unacc
?,?,3,2,med,high,unacc
?,high,3,2,big,?,unacc
?,high,3,2,big,?,unacc
?,?,?,?,?,high,unacc
high,high,?,?,?,?,unacc
high,?,3,4,?,med,?
high,?,?,4,small,?,acc
high,?,3,?,?,low,unacc
high,high,3,?,med,?,unacc
?,?,3,4,?,high,acc
high,?,3,4,big,?,?
high,?,3,4,?,?,acc
high,high,3,?,big,?,acc
high,high,?,?,?,low,?
?,?,3,more,small,med,unacc
high,high,3,?,small,?,?
?,high,3,?,med,low,unacc
high,high,3,more,med,med,?
high,high,3,?,med,?,acc
high,?,3,?,big,low,unacc
high,?,3,more,big,?,?
high,high,3,more,big,high,acc
?,high,4,?,small,?,?
high,?,4,2,small,?,?
?,high,4,2,small,high,?
?,high,4,?,med,low,unacc
?,?,?,2,?,med,?
high,?,4,2,?,?,unacc
high,high,4,?,big,low,unacc
high,high,4,2,big,med,unacc
?,?,?,2,big,?,unacc
high,high,?,?,small,?,?
?,?,?,4,?,?,unacc
?,?,?,?,small,?,?
high,high,4,4,med,low,?
?,?,?,4,med,?,acc
high,high,?,4,?,high,acc
?,?,4,4,?,low,?
high,?,4,?,big,med,?
high,?,4,?,big,high,acc
?,?,4,more,?,low,unacc
?,?,?,more,small,med,unacc
high,high,?,more,small,?,acc
high,?,?,?,med,?,unacc
?,high,?,more,?,?,acc
high,high,4,more,med,high,?
high,?,4,more,?,low,unacc
?,high,?,?,big,med,?
?,?,4,more,big,?,?
?,high,?,?,?,?,unacc
?,high,5more,2,small,?,?
high,high,?,2,small,high,unacc
high,high,5more,2,med,?,?
high,high,?,2,med,med,?
high,high,5more,2,med,?,unacc
high,?,?,?,big,low,unacc
high,?,?,2,big,?,?
high,high,5more,2,big,high,unacc
?,high,?,4,small,?,unacc
?,high,?,?,small,?,unacc
?,?,5more,4,small,?,?
?,high,5more,4,?,?,unacc
?,high,5more,?,med,?,acc
high,?,5more,4,med,high,?
high,high,?,4,?,low,unacc
?,high,5more,4,?,med,acc
high,high,5more,?,big,high,acc
?,high,?,more,?,low,?
high,?,?,?,small,?,?
high,?,5more,more,small,?,?
high,high,5more,more,?,?,unacc
high,?,5more,?,?,?,acc
?,?,5more,?,med,?,acc
?,high,?,?,?,low,unacc
high,high,5more,?,?,med,acc
?,high,?,?,?,?,acc
high,med,?,2,small,low,unacc
high,?,2,2,?,?,?
?,?,?,2,?,?,unacc
high,med,2,?,?,?,?
high,?,2,2,?,med,unacc
high,med,2,2,?,?,?
high,med,2,?,?,low,?
high,?,2,2,big,?,?
high,?,2,?,big,?,?
?,med,2,?,small,low,unacc
high,med,?,4,small,med,unacc
high,?,2,4,small,high,?
high,med,2,?,med,low,?
?,med,?,4,med,?,unacc
high,?,2,4,?,?,?
?,?,?,4,big,?,?
high,?,?,?,big,med,?
high,?,?,4,big,high,?
high,med,?,more,small,low,unacc
?,med,?,?,small,med,?
high,med,?,more,small,high,?
high,med,2,more,med,?,unacc
high,?,?,?,med,med,unacc
?,med,2,more,med,high,acc
high,med,?,?,big,?,?
high,med,?,more,big,med,?
high,med,2,more,big,?,?
?,med,3,2,?,low,unacc
high,med,?,?,?,med,?
high,med,3,?,?,high,?
high,med,?,?,med,low,unacc
high,med,?,2,med,med,unacc
?,?,?,2,med,high,unacc
?,med,?,?,?,?,?
?,med,3,?,?,med,?
high,?,?,?,big,high,unacc
?,med,?,4,?,low,?
?,med,3,4,small,med,unacc
high,med,3,4,small,?,?
high,med,3,?,?,low,?
high,med,3,?,med,?,unacc
?,med,3,4,med,high,acc
high,med,3,4,big,low,unacc
?,med,3,4,big,med,acc
?,?,3,4,big,high,acc
?,med,3,more,small,low,unacc
?,med,3,?,small,med,unacc
high,med,3,more,small,high,acc
?,med,3,more,?,?,?
?,med,3,?,?,med,acc
?,?,?,?,med,high,acc
high,med,?,more,big,?,?
high,med,3,?,big,?,?
high,med,?,more,?,?,acc
?,med,4,2,?,?,?
?,med,4,2,small,?,?
high,med,4,?,small,high,unacc
?,med,?,2,?,low,?
high,?,4,?,med,med,unacc
high,?,4,2,med,?,unacc
high,?,?,2,?,?,unacc
high,?,4,?,big,med,?
?,med,4,?,big,high,?
high,med,4,?,?,low,unacc
high,med,4,4,?,med,unacc
high,?,?,4,small,high,?
?,med,?,4,?,?,unacc
?,?,?,?,med,med,?
high,med,?,?,?,?,acc
high,?,?,4,big,?,unacc
?,med,4,?,?,med,acc
?,med,?,?,?,?,acc
high,med,4,?,?,low,unacc
high,?,4,more,small,med,?
?,?,4,more,?,high,?
high,?,?,?,med,low,unacc
high,?,?,more,med,med,acc
high,med,?,?,?,?,acc
?,?,?,more,?,low,?
?,med,?,more,?,?,acc
?,med,?,more,big,high,acc
?,med,?,2,small,low,unacc
high,?,5more,2,?,?,unacc
high,?,5more,?,?,high,unacc
high,med,5more,2,?,low,unacc
?,?,?,2,med,med,?
high,?,5more,2,med,high,unacc
?,?,5more,2,big,low,unacc
high,?,5more,2,big,med,unacc
high,med,5more,2,big,?,?
high,?,?,4,?,?,?
high,?,5more,4,?,med,unacc
high,med,5more,?,?,high,acc
high,?,?,4,?,low,unacc
high,?,?,?,med,?,acc
high,med,5more,4,med,?,?
high,?,5more,?,?,low,?
high,?,5more,4,?,med,?
?,med,5more,?,big,high,?
high,med,?,?,?,?,?
high,med,5more,?,?,med,?
?,med,?,more,?,?,acc
?,?,?,more,?,low,?
?,med,5more,more,med,?,?
?,med,?,more,?,?,?
?,med,5more,more,big,low,?
high,?,?,?,?,med,acc
high,med,5more,more,?,?,acc
high,?,2,2,?,low,unacc
high,?,?,2,?,med,?
high,?,?,2,small,high,unacc
high,?,?,?,?,?,unacc
high,?,2,?,med,?,unacc
high,low,2,?,med,high,unacc
high,low,2,?,big,?,?
high,?,2,?,big,med,unacc
high,low,2,?,big,high,unacc
high,low,?,4,small,?,unacc
?,low,?,4,?,?,unacc
high,low,2,?,small,high,acc
?,?,?,?,med,?,unacc
?,low,2,4,?,med,unacc
?,?,?,4,?,high,acc
high,low,2,4,?,low,?
?,low,2,4,big,med,acc
?,?,2,4,big,?,acc
high,?,2,?,small,?,unacc
?,low,?,?,?,?,unacc
?,?,?,more,small,high,?
?,low,2,?,?,?,unacc
high,?,2,?,med,?,unacc
high,low,2,more,med,high,acc
high,low,2,?,big,low,?
high,low,2,more,big,?,acc
high,?,?,more,big,?,acc
high,low,?,?,small,low,unacc
high,low,3,?,small,med,unacc
high,low,3,?,small,?,unacc
?,?,3,?,?,?,?
?,low,?,?,?,med,?
?,low,?,?,med,high,?
?,?,?,?,big,low,unacc
?,low,3,2,?,med,unacc
?,?,?,2,big,?,unacc
?,low,3,4,small,?,?
high,low,?,?,small,?,unacc
high,low,3,4,?,high,acc
?,low,?,4,med,low,?
high,low,?,4,med,med,unacc
?,low,?,4,?,?,acc
?,?,?,?,?,?,?
high,low,?,4,big,med,?
high,low,?,4,big,?,?
high,low,?,?,small,low,unacc
high,low,?,more,small,?,unacc
high,low,?,more,small,?,acc
high,low,3,more,?,low,?
high,?,3,more,med,?,acc
high,?,?,?,?,high,acc
?,?,?,?,big,?,?
high,low,?,more,big,med,acc
high,low,3,more,?,high,acc
high,low,4,?,small,low,?
high,low,?,2,?,?,unacc
high,low,4,?,?,high,unacc
high,?,?,?,?,low,?
?,?,?,2,med,?,unacc
?,?,4,?,?,high,unacc
high,low,4,?,?,?,unacc
?,?,?,?,big,med,unacc
?,low,4,2,?,high,?
high,?,4,?,?,low,?
high,low,4,?,?,?,?
high,low,4,4,small,high,acc
high,?,?,?,med,low,?
high,low,4,4,med,?,?
