@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
vhigh,vhigh,5more,2,med,med,unacc
vhigh,?,5more,?,med,?,unacc
vhigh,?,5more,2,big,low,unacc
vhigh,vhigh,5more,2,big,med,?
?,?,?,2,big,high,?
vhigh,vhigh,5more,4,?,low,?
vhigh,?,5more,4,?,med,unacc
?,vhigh,5more,?,?,?,?
vhigh,vhigh,5more,4,?,low,?
vhigh,vhigh,?,4,?,med,unacc
vhigh,vhigh,5more,4,?,high,unacc
?,vhigh,5more,4,?,low,unacc
?,vhigh,5more,4,big,med,?
vhigh,vhigh,5more,?,big,high,?
?,vhigh,5more,?,?,low,unacc
vhigh,?,5more,?,?,med,unacc
vhigh,?,?,more,small,high,unacc
vhigh,?,5more,more,med,?,unacc
?,?,5more,more,med,med,?
vhigh,vhigh,?,?,?,high,?
vhigh,vhigh,5more,more,big,low,unacc
vhigh,?,5more,more,?,?,?
vhigh,?,5more,more,?,?,?
vhigh,high,2,?,small,low,unacc
vhigh,?,?,?,small,med,?
?,?,2,2,small,high,?
?,high,2,2,?,?,unacc
vhigh,high,?,?,?,?,?
?,high,2,2,med,high,unacc
vhigh,high,?,2,big,?,unacc
?,high,?,2,big,med,?
?,?,?,2,?,high,unacc
vhigh,high,2,4,small,?,unacc
?,?,?,4,small,?,unacc
vhigh,high,2,4,?,high,?
?,high,?,4,?,?,?
?,?,?,?,?,med,unacc
?,?,?,?,med,high,?
vhigh,high,2,4,big,?,unacc
vhigh,high,?,4,?,med,unacc
vhigh,?,?,4,?,high,unacc
vhigh,?,?,more,?,low,unacc
vhigh,high,?,more,small,?,?
vhigh,?,2,?,small,high,?
vhigh,high,2,?,med,low,?
vhigh,high,2,?,med,med,unacc
?,?,?,more,?,high,unacc
?,high,2,more,big,low,unacc
?,high,2,?,?,?,?
vhigh,high,?,more,big,high,unacc
?,?,3,2,small,low,?
?,?,?,2,?,med,unacc
?,high,3,2,small,?,?
?,high,3,2,med,low,?
vhigh,?,3,2,?,?,unacc
vhigh,high,3,2,med,?,unacc
vhigh,high,3,?,big,low,unacc
vhigh,?,?,2,big,med,unacc
vhigh,high,3,2,big,?,?
vhigh,?,?,?,?,low,?
vhigh,high,3,?,?,med,?
vhigh,high,?,?,small,high,unacc
?,high,?,4,med,low,?
vhigh,high,?,?,med,?,unacc
vhigh,?,?,?,?,high,unacc
vhigh,?,3,?,big,?,?
vhigh,high,3,?,?,med,?
?,?,?,4,big,high,unacc
?,?,3,more,?,?,?
?,high,3,?,small,med,?
vhigh,high,?,more,small,high,unacc
vhigh,?,3,?,med,?,unacc
vhigh,high,?,?,?,med,?
vhigh,high,?,?,med,high,?
?,?,3,more,big,low,?
vhigh,high,3,?,?,med,unacc
vhigh,high,?,more,big,high,?
vhigh,high,4,2,?,?,?
?,?,4,2,?,med,unacc
vhigh,high,4,2,?,high,unacc
?,?,4,?,med,?,unacc
vhigh,high,4,2,?,med,?
vhigh,high,4,2,med,high,?
vhigh,high,?,?,big,low,?
vhigh,high,?,?,?,?,unacc
?,high,?,2,?,high,unacc
?,?,4,4,small,?,unacc
vhigh,high,4,4,small,med,unacc
?,?,?,4,?,high,unacc
vhigh,high,?,4,?,low,unacc
?,?,?,4,med,med,unacc
vhigh,high,4,?,med,high,?
vhigh,?,4,4,big,low,unacc
?,high,4,?,?,med,unacc
vhigh,?,4,?,?,high,?
?,high,?,more,?,?,unacc
?,?,4,?,small,med,?
?,high,?,more,?,high,unacc
vhigh,?,4,more,med,?,?
?,high,4,more,?,med,unacc
vhigh,?,4,more,med,?,unacc
?,high,?,?,big,low,?
vhigh,high,4,?,big,med,unacc
?,high,4,?,big,?,unacc
?,high,5more,2,small,?,unacc
vhigh,?,?,2,small,med,unacc
?,?,5more,2,small,high,unacc
?,?,5more,?,med,low,unacc
?,high,5more,2,med,med,unacc
vhigh,?,5more,2,?,high,?
vhigh,?,?,?,?,low,?
vhigh,?,5more,2,?,med,unacc
?,high,?,2,big,?,?
vhigh,high,?,4,?,low,unacc
vhigh,?,5more,4,small,med,unacc
?,high,?,?,small,?,unacc
vhigh,high,5more,?,med,low,unacc
vhigh,high,?,?,med,med,unacc
vhigh,?,?,4,med,high,?
?,high,5more,4,big,?,?
?,?,5more,4,big,med,?
?,?,?,?,big,?,?
?,?,5more,more,?,low,?
vhigh,?,?,more,?,med,unacc
?,?,?,more,?,?,unacc
?,?,?,more,?,low,?
?,high,5more,?,?,med,?
vhigh,high,5more,?,?,high,unacc
?,?,?,?,big,low,?
?,high,5more,more,?,?,?
?,?,5more,more,?,?,unacc
?,?,2,?,?,low,unacc
vhigh,med,?,2,?,med,?
vhigh,med,?,?,?,high,unacc
vhigh,med,?,2,?,low,?
vhigh,med,2,2,?,?,unacc
vhigh,med,?,2,?,high,?
vhigh,?,?,?,big,low,?
?,?,?,?,?,?,unacc
vhigh,med,2,2,big,high,unacc
vhigh,med,2,4,?,?,?
?,?,?,?,?,med,?
?,med,?,4,small,high,?
vhigh,?,?,?,med,low,unacc
vhigh,?,?,4,?,med,unacc
vhigh,med,2,?,?,?,?
vhigh,?,2,?,?,low,unacc
vhigh,med,?,?,?,?,?
vhigh,?,?,4,?,high,acc
?,?,?,?,?,low,unacc
?,med,2,more,?,?,?
vhigh,med,?,?,small,high,unacc
vhigh,med,?,more,med,?,?
vhigh,?,?,?,med,?,unacc
vhigh,med,?,more,med,?,acc
?,med,?,more,?,low,unacc
vhigh,?,2,more,big,med,acc
vhigh,?,2,more,big,high,?
vhigh,?,3,?,small,?,unacc
?,?,3,?,?,med,?
?,med,3,2,small,?,unacc
?,?,?,2,med,low,?
vhigh,med,?,2,med,?,unacc
?,med,?,?,med,high,unacc
vhigh,med,?,2,big,?,?
vhigh,med,3,2,big,?,?
vhigh,?,3,?,big,high,?
vhigh,med,?,?,small,low,unacc
vhigh,med,?,4,small,med,unacc
vhigh,?,3,4,small,?,acc
?,med,3,4,?,low,?
?,med,3,?,med,?,unacc
vhigh,?,3,?,?,?,acc
vhigh,?,?,?,?,low,?
vhigh,med,?,4,?,med,?
vhigh,?,?,4,big,?,?
vhigh,?,?,?,?,low,unacc
?,med,3,more,?,?,unacc
?,?,3,more,small,high,?
vhigh,med,?,?,med,?,unacc
?,?,3,more,?,med,acc
vhigh,med,3,more,?,?,?
vhigh,med,?,?,?,?,unacc
vhigh,med,3,more,big,?,?
vhigh,med,3,more,big,?,acc
vhigh,med,4,?,small,low,?
vhigh,med,?,?,?,med,unacc
vhigh,?,?,?,small,high,unacc
vhigh,?,?,?,?,?,unacc
vhigh,?,?,?,?,med,?
vhigh,?,4,2,?,high,unacc
?,med,4,2,big,?,unacc
?,?,?,2,big,?,?
?,?,?,2,big,?,?
vhigh,med,4,?,small,low,unacc
vhigh,med,4,4,small,med,unacc
vhigh,med,4,4,?,high,acc
vhigh,med,4,?,med,low,unacc
vhigh,?,4,4,?,med,acc
?,?,?,4,med,?,acc
vhigh,med,?,?,?,?,unacc
vhigh,med,?,4,big,med,acc
?,med,4,4,big,high,?
?,?,4,more,small,low,unacc
vhigh,?,4,more,small,?,?
vhigh,?,?,more,small,?,?
?,med,4,more,med,?,?
vhigh,med,4,?,?,med,acc
vhigh,?,4,more,med,?,acc
vhigh,med,?,?,big,low,unacc
vhigh,med,4,?,big,med,acc
vhigh,?,?,?,big,?,acc
?,?,5more,2,small,low,unacc
vhigh,med,?,?,small,med,unacc
vhigh,med,5more,2,?,high,unacc
vhigh,med,5more,2,?,low,?
vhigh,?,5more,2,?,med,?
?,?,5more,?,med,?,unacc
vhigh,med,?,?,?,low,unacc
vhigh,?,5more,?,?,?,unacc
?,?,5more,?,big,high,unacc
vhigh,med,5more,4,small,low,unacc
vhigh,med,5more,4,?,?,?
vhigh,med,5more,4,small,high,acc
?,med,5more,4,?,?,unacc
?,med,5more,4,?,?,acc
vhigh,med,?,?,med,?,?
vhigh,?,?,4,big,?,?
vhigh,?,?,4,big,med,?
vhigh,med,5more,4,big,high,?
vhigh,?,5more,more,?,?,unacc
vhigh,med,5more,?,small,med,unacc
vhigh,med,5more,more,?,?,?
vhigh,med,?,?,?,?,?
vhigh,?,?,?,?,?,acc
vhigh,?,5more,more,med,high,acc
?,med,5more,?,?,low,?
vhigh,?,?,?,big,?,?
vhigh,?,5more,?,big,high,acc
?,low,2,2,small,low,?
vhigh,?,2,2,?,?,?
?,low,?,2,small,high,unacc
?,?,2,?,med,?,unacc
?,low,?,?,med,med,unacc
?,low,?,?,med,high,?
vhigh,low,?,2,big,low,?
vhigh,low,2,2,big,med,unacc
?,?,?,?,big,high,?
vhigh,low,?,4,small,?,?
vhigh,low,?,4,small,med,?
vhigh,low,?,4,small,high,acc
vhigh,?,2,4,?,low,unacc
vhigh,low,2,4,?,med,unacc
vhigh,?,2,?,?,?,?
?,low,?,?,big,low,unacc
vhigh,low,?,?,big,med,?
?,low,2,4,big,high,?
?,low,2,?,?,low,?
vhigh,low,2,?,small,?,?
vhigh,?,2,?,?,high,?
?,?,?,?,?,?,?
?,?,?,more,?,?,?
?,low,2,more,med,?,?
vhigh,?,?,more,big,low,unacc
?,?,2,?,big,med,acc
?,?,?,more,?,?,?
vhigh,low,?,?,?,?,unacc
vhigh,low,3,2,?,med,unacc
?,low,3,2,?,high,unacc
?,low,?,2,med,low,?
vhigh,?,3,2,?,med,unacc
vhigh,low,3,2,med,?,unacc
vhigh,?,3,2,big,?,?
vhigh,low,3,?,big,?,unacc
?,low,3,2,?,high,?
vhigh,?,?,4,small,?,unacc
?,low,?,4,small,?,?
vhigh,?,3,?,small,?,acc
vhigh,low,?,4,med,?,?
?,low,3,4,med,?,unacc
vhigh,?,3,?,med,high,?
vhigh,low,?,?,big,?,unacc
vhigh,low,?,4,big,?,?
?,low,?,4,?,?,?
vhigh,?,?,?,small,?,unacc
vhigh,?,3,?,small,med,unacc
vhigh,low,3,?,?,high,acc
vhigh,?,3,?,med,?,?
vhigh,?,3,?,med,med,?
vhigh,low,?,more,med,high,acc
vhigh,low,3,more,big,?,unacc
vhigh,low,?,more,big,med,acc
?,?,?,?,?,high,acc
vhigh,?,4,2,small,low,unacc
vhigh,low,4,2,?,?,unacc
?,?,?,2,small,high,?
?,?,4,?,med,low,unacc
vhigh,?,4,2,med,med,?
?,low,4,?,?,high,unacc
vhigh,low,?,2,big,?,?
?,?,4,?,?,med,?
vhigh,low,4,2,big,?,?
vhigh,low,?,4,small,low,?
vhigh,low,?,?,?,?,?
vhigh,low,4,?,small,?,acc
vhigh,?,4,4,?,low,?
vhigh,low,?,4,med,med,?
?,low,4,4,med,?,acc
?,?,?,4,big,low,unacc
vhigh,?,?,4,?,med,acc
vhigh,low,4,4,?,high,?
?,low,?,more,small,?,?
?,low,4,more,small,?,unacc
vhigh,?,?,more,?,?,?
vhigh,low,?,?,med,low,?
?,low,4,more,?,?,?
?,?,4,?,?,high,acc
vhigh,?,?,more,big,low,?
vhigh,low,4,more,big,med,acc
vhigh,low,4,more,big,high,?
vhigh,low,5more,?,small,?,?
?,low,?,2,small,med,?
?,?,5more,?,?,high,?
?,low,5more,?,?,low,?
vhigh,?,5more,2,med,?,?
vhigh,?,5more,?,?,?,?
vhigh,?,5more,2,?,low,unacc
vhigh,low,5more,2,big,med,?
vhigh,?,?,?,?,high,unacc
?,?,5more,?,small,low,unacc
?,low,?,4,small,?,unacc
vhigh,low,5more,?,?,high,?
vhigh,?,5more,4,?,low,unacc
vhigh,low,?,4,med,med,?
vhigh,low,5more,?,med,?,acc
vhigh,low,5more,4,big,low,?
vhigh,low,5more,?,big,med,acc
vhigh,?,?,?,big,high,acc
vhigh,?,?,more,small,?,?
?,low,?,more,small,?,unacc
?,?,5more,more,small,high,?
vhigh,?,5more,more,med,low,?
?,?,5more,?,med,med,acc
?,low,5more,?,med,?,acc
vhigh,low,?,?,?,low,unacc
?,?,?,?,?,med,acc
?,low,5more,more,?,high,?
?,vhigh,2,?,small,low,unacc
?,?,2,?,small,?,unacc
?,?,2,2,small,high,?
?,vhigh,?,?,?,low,unacc
?,?,2,2,med,?,?
high,?,2,?,?,?,unacc
?,vhigh,?,?,?,?,unacc
?,vhigh,2,?,big,?,?
high,vhigh,2,2,big,high,?
high,?,2,4,small,low,unacc
?,?,?,4,?,med,unacc
?,?,2,4,small,high,?
high,?,2,4,med,?,unacc
high,vhigh,?,4,?,?,?
?,?,?,?,?,?,unacc
?,vhigh,?,?,?,low,?
?,?,2,4,big,med,unacc
high,?,2,4,?,high,?
high,vhigh,?,more,?,?,unacc
?,?,?,?,small,?,?
high,vhigh,2,?,small,?,unacc
high,vhigh,2,?,med,low,unacc
high,vhigh,?,more,med,med,unacc
?,?,2,more,med,high,unacc
high,vhigh,?,?,big,low,unacc
high,vhigh,2,?,?,med,?
?,?,?,?,big,high,?
?,?,3,2,small,?,?
?,vhigh,?,?,small,med,unacc
?,vhigh,3,?,small,?,unacc
high,vhigh,3,2,?,?,?
high,?,?,?,med,?,?
?,vhigh,?,?,med,?,unacc
high,vhigh,?,?,big,low,unacc
?,?,?,?,?,med,unacc
high,?,3,2,big,high,unacc
high,?,3,4,small,?,unacc
?,?,?,?,small,med,unacc
high,vhigh,?,4,?,high,?
high,vhigh,3,4,med,?,unacc
high,vhigh,?,?,med,med,unacc
high,?,3,?,?,high,unacc
?,vhigh,3,4,big,?,unacc
high,vhigh,3,?,?,med,?
high,vhigh,3,?,big,high,unacc
high,vhigh,3,more,small,?,?
?,?,3,more,small,?,unacc
high,?,?,?,small,?,unacc
high,?,?,more,?,?,unacc
high,vhigh,?,more,med,med,unacc
high,vhigh,3,?,med,?,unacc
?,?,3,?,big,low,?
?,vhigh,?,more,big,?,?
high,?,3,?,?,?,?
?,?,4,2,small,low,unacc
?,?,4,?,?,?,?
high,vhigh,4,?,small,high,unacc
high,?,?,2,?,low,unacc
?,vhigh,?,2,med,?,?
?,vhigh,4,2,?,high,?
high,vhigh,?,2,big,low,unacc
high,vhigh,4,?,big,?,?
high,?,?,2,?,?,?
high,vhigh,?,4,small,?,?
?,?,?,?,small,?,unacc
?,vhigh,4,?,small,high,unacc
high,vhigh,4,?,med,?,unacc
high,?,4,4,med,med,?
high,?,?,?,med,high,unacc
?,vhigh,?,4,?,low,unacc
high,?,4,4,?,med,unacc
high,?,4,?,?,?,?
?,vhigh,?,more,small,low,unacc
?,?,?,more,small,?,?
high,?,?,more,small,high,unacc
?,?,4,?,med,low,?
high,vhigh,?,more,med,med,unacc
high,?,4,?,med,high,?
?,?,?,?,big,?,?
?,vhigh,4,more,?,?,?
high,vhigh,?,?,big,?,unacc
high,vhigh,?,2,small,low,?
high,?,5more,2,small,med,?
high,?,5more,2,small,high,?
high,vhigh,?,2,?,low,unacc
high,vhigh,5more,2,med,?,unacc
?,?,5more,?,med,?,?
?,?,?,2,?,low,unacc
high,vhigh,?,2,big,med,unacc
?,?,5more,2,big,high,unacc
high,vhigh,5more,?,small,low,unacc
high,?,5more,4,?,?,unacc
?,?,5more,4,?,?,unacc
?,vhigh,?,?,med,low,unacc
?,?,?,?,med,med,unacc
high,vhigh,?,?,med,high,unacc
high,vhigh,?,?,?,low,?
high,vhigh,5more,4,?,med,unacc
?,vhigh,5more,4,big,?,unacc
high,vhigh,5more,?,?,?,?
high,?,?,more,?,med,?
high,?,5more,?,small,?,unacc
high,?,5more,more,?,?,unacc
high,vhigh,?,?,med,med,unacc
high,vhigh,5more,?,?,high,unacc
high,?,5more,more,?,?,?
?,vhigh,5more,?,big,med,?
high,vhigh,5more,more,big,?,unacc
?,high,?,2,?,?,unacc
?,?,2,2,small,med,?
high,high,2,2,small,?,unacc
?,high,2,2,med,low,?
?,?,2,?,?,med,?
?,high,2,?,?,high,unacc
high,high,2,2,?,low,unacc
?,high,2,?,?,med,unacc
high,high,2,2,big,?,unacc
high,high,2,?,small,low,unacc
high,?,2,?,small,med,unacc
high,?,?,?,?,high,acc
high,?,?,4,med,low,?
?,?,2,?,med,med,unacc
high,?,?,4,?,?,acc
?,high,?,4,?,low,unacc
high,?,?,4,big,?,acc
?,high,2,?,?,?,acc
high,high,?,more,small,?,?
?,high,2,?,?,med,unacc
high,?,2,more,?,?,unacc
?,high,2,?,?,low,unacc
?,?,2,more,?,med,unacc
high,?,2,more,?,?,?
high,high,2,?,?,?,unacc
?,high,?,more,?,?,acc
high,high,2,?,?,?,?
?,high,?,2,small,low,unacc
?,?,3,?,?,?,?
high,high,3,?,small,high,unacc
high,high,3,2,?,low,?
?,high,3,2,med,med,unacc
high,?,3,?,med,high,unacc
high,?,3,2,big,?,unacc
?,high,3,2,big,?,unacc
high,high,?,?,big,high,unacc
high,high,3,?,small,?,unacc
high,high,3,4,small,?,?
high,high,?,4,small,high,acc
high,?,?,?,?,low,unacc
high,high,3,?,?,med,unacc
?,?,?,?,?,?,acc
?,high,?,?,?,?,?
?,?,3,4,big,?,acc
?,high,3,4,?,high,?
high,?,?,?,?,low,unacc
?,high,3,more,small,?,?
?,?,3,more,small,high,acc
high,?,3,more,med,?,?
high,high,3,?,med,med,acc
?,high,3,more,?,high,acc
?,?,3,?,?,low,?
high,?,?,more,big,med,?
high,high,3,more,big,high,?
?,high,?,2,small,low,unacc
high,high,?,2,small,?,unacc
high,?,4,?,small,high,?
?,?,?,2,?,?,?
high,high,?,2,med,med,unacc
high,?,?,2,med,high,unacc
?,high,4,2,?,low,?
high,?,4,?,?,?,unacc
?,high,4,2,big,high,?
high,high,4,4,small,?,unacc
?,high,4,4,small,med,unacc
?,?,4,4,?,high,acc
high,?,?,4,med,low,unacc
?,high,4,4,med,med,?
high,high,?,?,med,high,?
?,high,?,?,big,?,unacc
high,?,4,4,big,?,acc
high,?,4,4,big,?,acc
high,high,?,?,small,low,?
?,high,?,?,small,med,unacc
high,?,?,?,?,high,acc
high,high,?,more,med,?,?
?,high,4,more,med,med,acc
?,?,4,more,?,high,acc
?,high,?,?,big,low,?
high,high,4,more,?,med,acc
high,high,4,more,?,high,acc
high,?,?,?,?,?,unacc
?,high,?,2,small,med,unacc
?,?,5more,?,small,high,?
?,high,5more,?,?,low,unacc
?,high,5more,2,med,?,?
high,?,5more,?,?,high,unacc
high,?,5more,2,big,?,?
?,high,?,?,big,?,?
high,?,5more,2,?,high,?
high,high,5more,?,small,low,unacc
high,?,5more,4,?,med,unacc
?,high,5more,?,small,high,acc
high,high,5more,?,?,?,unacc
high,high,5more,4,med,?,?
high,?,?,4,med,high,?
?,?,5more,?,big,low,unacc
high,high,5more,4,big,?,acc
high,?,?,4,big,high,?
?,?,5more,more,small,low,?
high,high,5more,more,?,?,?
high,?,5more,more,small,?,?
?,high,5more,?,med,low,?
?,?,5more,?,?,med,acc
?,high,?,more,med,high,?
high,?,5more,more,?,?,?
high,high,5more,?,big,?,acc
high,high,?,more,big,?,acc
high,med,?,2,small,low,?
?,?,2,?,?,?,?
?,?,?,?,small,?,unacc
?,med,?,2,?,?,unacc
?,?,2,?,med,med,?
high,med,2,2,med,high,unacc
?,med,?,?,big,low,unacc
high,med,?,2,?,?,unacc
?,?,?,?,big,?,?
?,?,2,4,?,?,unacc
?,med,?,?,small,med,unacc
?,?,?,4,?,high,acc
high,?,2,4,med,low,unacc
high,med,2,?,med,med,unacc
?,med,2,4,med,high,acc
high,med,?,4,?,low,?
?,med,2,4,big,?,?
high,?,?,4,?,high,acc
?,med,?,more,small,low,unacc
?,?,2,more,small,med,?
high,med,2,?,small,?,unacc
high,?,?,more,med,?,unacc
high,med,?,more,med,med,?
high,med,?,more,med,high,acc
high,?,?,more,big,low,unacc
?,?,2,more,big,?,?
high,med,?,?,?,high,acc
?,med,3,2,small,low,?
?,?,?,2,?,?,?
high,med,?,2,small,high,unacc
high,med,3,2,?,?,unacc
high,med,3,2,med,?,unacc
high,med,3,2,med,high,unacc
high,med,3,2,?,low,unacc
high,?,3,?,big,med,unacc
?,med,3,2,big,high,?
high,?,3,?,?,low,?
?,?,3,4,small,med,unacc
high,med,?,?,?,?,acc
high,med,?,4,med,low,unacc
high,med,3,4,med,med,unacc
?,?,3,4,?,high,?
high,med,3,?,?,low,unacc
?,?,3,?,?,med,acc
high,?,?,4,big,high,?
high,?,?,?,?,low,?
high,med,3,?,?,med,?
high,?,?,more,?,high,acc
high,med,?,?,med,low,unacc
high,med,?,?,med,med,?
high,?,?,?,med,high,acc
?,?,3,more,?,low,?
high,med,?,?,big,med,acc
high,med,?,more,big,?,?
?,med,4,2,?,?,?
high,med,4,2,small,?,?
high,?,?,2,small,high,unacc
?,?,4,2,?,low,?
high,med,4,?,med,?,unacc
high,med,4,?,?,high,?
high,?,4,2,?,?,unacc
?,?,?,?,?,med,unacc
?,?,4,2,big,high,?
high,?,4,4,?,low,?
high,med,?,4,?,med,?
high,?,4,?,small,high,?
high,?,4,4,med,?,unacc
high,med,4,?,med,?,acc
high,med,?,4,med,high,?
high,med,4,4,?,low,?
?,med,?,4,big,?,?
high,?,4,?,big,high,acc
high,?,4,more,?,?,?
high,med,4,more,small,med,unacc
high,med,?,?,?,?,?
high,med,?,?,?,low,unacc
high,?,4,more,med,med,acc
?,med,4,more,?,?,?
high,med,4,more,big,low,?
?,med,?,?,?,?,acc
high,?,4,?,big,high,?
high,?,5more,2,small,low,?
?,med,5more,2,small,?,unacc
high,med,5more,?,small,high,?
?,?,5more,2,?,?,?
high,med,5more,2,med,?,unacc
?,med,?,2,med,?,unacc
high,med,5more,2,big,low,unacc
high,?,?,?,?,med,unacc
high,med,5more,2,big,high,unacc
high,?,5more,4,small,?,unacc
?,med,5more,?,small,?,?
high,?,5more,?,small,?,acc
high,med,?,?,?,?,?
high,?,?,4,?,?,?
?,med,5more,4,med,high,acc
high,med,5more,?,big,?,unacc
high,?,5more,?,big,med,?
high,?,5more,4,big,high,acc
high,med,5more,more,small,?,?
?,?,5more,?,small,?,unacc
high,med,?,more,?,?,acc
?,?,5more,?,med,low,?
high,?,5more,more,med,med,acc
high,?,5more,more,med,high,?
high,?,5more,?,big,low,?
high,med,?,?,big,med,acc
high,med,5more,more,big,high,?
?,?,2,2,small,low,unacc
high,?,?,2,small,med,unacc
?,low,2,2,small,high,unacc
?,low,2,?,?,?,?
high,?,2,?,med,med,unacc
?,?,2,2,?,?,?
?,?,?,?,big,low,unacc
high,?,2,?,?,?,unacc
high,?,2,2,big,?,unacc
high,low,?,4,?,low,unacc
high,?,?,4,?,med,?
?,low,?,?,small,?,acc
high,low,2,4,med,low,?
?,low,2,4,med,med,?
high,?,2,?,med,?,acc
high,low,?,4,big,low,unacc
?,?,?,4,big,med,?
high,low,?,4,?,?,?
high,?,?,more,small,?,unacc
high,low,2,?,?,med,unacc
high,?,?,more,small,high,?
high,low,2,?,?,low,?
high,low,2,more,?,med,unacc
?,low,2,more,med,high,acc
high,low,2,more,big,low,unacc
high,?,2,more,big,?,acc
high,low,?,?,big,high,acc
?,low,?,?,small,?,?
high,low,3,2,small,med,?
high,low,3,2,small,?,unacc
?,low,3,?,?,?,?
?,?,3,2,med,?,?
high,?,3,2,med,high,unacc
high,?,3,2,big,?,?
?,?,?,2,?,med,unacc
high,low,?,2,big,high,unacc
high,?,3,4,small,?,unacc
?,?,3,4,?,med,unacc
?,low,3,4,small,high,?
high,low,?,?,med,?,unacc
?,low,3,4,?,med,unacc
high,?,?,4,med,?,?
?,?,3,4,big,low,?
high,?,?,4,?,?,?
?,low,?,4,big,high,acc
high,?,3,more,?,?,?
?,low,?,more,small,med,?
?,low,3,?,?,high,acc
?,low,3,?,med,?,?
high,?,?,more,med,med,?
high,low,3,more,?,high,?
high,low,3,?,?,low,unacc
?,?,3,more,?,?,acc
high,?,3,more,?,high,?
?,low,4,2,?,?,?
?,?,?,2,?,med,unacc
?,low,?,?,small,high,?
high,low,4,2,med,low,unacc
high,low,4,?,med,med,unacc
?,low,4,2,?,high,unacc
high,low,4,2,?,?,unacc
?,low,?,?,?,med,unacc
high,?,4,?,?,?,?
?,low,?,4,small,low,unacc
high,low,?,?,?,med,unacc
?,?,4,?,small,high,?
high,?,4,?,med,low,unacc
high,low,4,?,?,med,?
high,low,?,4,med,high,acc
