@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
?,?,?,2,?,med,unacc
?,?,?,2,small,?,?
?,high,3,?,med,?,?
?,?,3,?,?,?,unacc
vhigh,high,3,2,med,?,unacc
vhigh,?,3,?,?,?,unacc
vhigh,?,?,2,?,med,unacc
vhigh,high,3,2,?,?,?
?,?,?,?,?,low,?
?,high,3,?,?,med,?
?,high,?,?,small,?,?
?,high,?,?,med,low,?
vhigh,high,?,?,med,?,unacc
vhigh,?,?,?,?,high,unacc
vhigh,?,?,?,big,?,?
vhigh,high,3,?,?,med,?
?,?,?,4,big,?,unacc
?,?,3,more,?,?,?
?,high,3,?,small,?,?
vhigh,high,?,more,small,high,unacc
vhigh,?,?,?,?,?,?
vhigh,?,?,?,?,?,?
vhigh,high,?,?,med,high,?
?,?,3,?,big,?,?
vhigh,?,3,?,?,med,?
vhigh,high,?,more,big,high,?
?,high,?,2,?,?,?
?,?,?,2,?,med,unacc
vhigh,high,4,2,?,?,unacc
?,?,4,?,?,?,unacc
vhigh,?,4,2,?,med,?
vhigh,?,?,2,med,?,?
vhigh,high,?,?,?,?,?
vhigh,high,?,?,?,?,?
?,high,?,2,?,high,unacc
?,?,4,?,?,?,?
vhigh,high,4,?,small,med,unacc
?,?,?,4,?,?,?
vhigh,high,?,4,?,?,?
?,?,?,?,?,?,?
?,high,?,?,med,?,?
vhigh,?,?,?,big,low,unacc
?,?,4,?,?,?,unacc
vhigh,?,?,?,?,high,?
?,?,?,?,?,?,unacc
?,?,4,?,?,?,?
?,high,?,more,?,high,unacc
?,?,4,?,med,?,?
?,high,4,?,?,med,unacc
vhigh,?,4,?,?,?,?
?,?,?,?,big,low,?
vhigh,high,4,?,?,med,unacc
?,high,?,?,big,?,unacc
?,?,?,2,?,?,unacc
vhigh,?,?,2,small,med,?
?,?,5more,2,small,high,?
?,?,?,?,med,low,unacc
?,?,?,2,?,med,?
?,?,5more,?,?,high,?
vhigh,?,?,?,?,low,?
?,?,5more,2,?,?,unacc
?,high,?,2,big,?,?
vhigh,high,?,?,?,low,?
vhigh,?,5more,?,small,med,?
?,?,?,?,?,?,?
?,?,5more,?,med,low,?
vhigh,high,?,?,med,?,unacc
?,?,?,4,med,high,?
?,high,5more,4,big,?,?
?,?,5more,4,?,med,?
?,?,?,?,big,?,?
?,?,5more,more,?,low,?
vhigh,?,?,?,?,?,unacc
?,?,?,more,?,?,?
?,?,?,more,?,?,?
?,high,?,?,?,?,?
vhigh,high,?,?,?,?,unacc
?,?,?,?,big,low,?
?,?,5more,more,?,?,?
?,?,5more,more,?,?,?
?,?,?,?,?,?,?
vhigh,med,?,2,?,med,?
vhigh,?,?,?,?,high,unacc
?,?,?,?,?,low,?
vhigh,med,2,?,?,?,unacc
vhigh,med,?,2,?,high,?
?,?,?,?,big,low,?
?,?,?,?,?,?,unacc
vhigh,med,2,2,big,?,?
vhigh,med,2,4,?,?,?
?,?,?,?,?,med,?
?,med,?,4,small,high,?
vhigh,?,?,?,med,?,unacc
?,?,?,4,?,?,unacc
?,med,2,?,?,?,?
?,?,2,?,?,?,unacc
vhigh,med,?,?,?,?,?
?,?,?,4,?,high,acc
?,?,?,?,?,low,unacc
?,?,?,more,?,?,?
?,med,?,?,small,high,unacc
vhigh,?,?,more,med,?,?
vhigh,?,?,?,med,?,unacc
vhigh,med,?,more,?,?,acc
?,med,?,?,?,?,unacc
?,?,2,more,big,med,acc
?,?,2,more,?,high,?
vhigh,?,3,?,small,?,unacc
?,?,3,?,?,med,?
?,med,3,2,small,?,?
?,?,?,2,med,low,?
?,?,?,2,med,?,?
?,?,?,?,?,high,unacc
?,med,?,2,big,?,?
vhigh,med,3,?,big,?,?
vhigh,?,?,?,?,?,?
vhigh,med,?,?,?,low,unacc
vhigh,med,?,?,?,?,unacc
vhigh,?,3,4,?,?,?
?,?,3,4,?,?,?
?,?,3,?,med,?,unacc
vhigh,?,3,?,?,?,acc
?,?,?,?,?,low,?
vhigh,?,?,?,?,?,?
?,?,?,4,?,?,?
vhigh,?,?,?,?,low,unacc
?,med,3,more,?,?,unacc
?,?,3,?,small,high,?
vhigh,med,?,?,med,?,?
?,?,3,more,?,?,acc
vhigh,?,?,more,?,?,?
vhigh,med,?,?,?,?,unacc
?,?,3,more,big,?,?
vhigh,?,3,more,big,?,acc
vhigh,med,4,?,?,low,?
?,med,?,?,?,?,?
vhigh,?,?,?,?,high,unacc
vhigh,?,?,?,?,?,unacc
vhigh,?,?,?,?,med,?
?,?,4,2,?,?,?
?,med,4,2,big,?,unacc
?,?,?,2,big,?,?
?,?,?,2,?,?,?
vhigh,?,4,?,?,low,unacc
vhigh,?,4,4,small,?,?
?,med,4,4,?,high,acc
vhigh,?,4,?,med,low,unacc
?,?,4,4,?,?,?
?,?,?,?,med,?,acc
?,med,?,?,?,?,?
?,?,?,?,big,med,acc
?,med,4,4,?,high,?
?,?,?,more,?,low,unacc
vhigh,?,4,more,small,?,?
vhigh,?,?,?,?,?,?
?,med,4,more,?,?,?
vhigh,?,?,?,?,med,?
vhigh,?,4,more,?,?,acc
?,?,?,?,big,low,unacc
vhigh,med,4,?,?,?,?
?,?,?,?,big,?,?
?,?,?,2,small,?,unacc
vhigh,med,?,?,small,med,unacc
vhigh,med,?,?,?,?,unacc
vhigh,med,?,2,?,low,?
vhigh,?,5more,?,?,med,?
?,?,5more,?,med,?,?
vhigh,med,?,?,?,?,unacc
vhigh,?,5more,?,?,?,unacc
?,?,5more,?,big,high,?
vhigh,med,?,4,small,low,?
vhigh,?,5more,4,?,?,?
vhigh,med,?,?,small,?,?
?,med,5more,?,?,?,?
?,?,?,4,?,?,acc
?,med,?,?,med,?,?
?,?,?,4,?,?,?
?,?,?,?,big,med,?
?,med,5more,?,big,?,?
vhigh,?,?,?,?,?,?
vhigh,med,5more,?,small,med,?
vhigh,med,5more,more,?,?,?
?,med,?,?,?,?,?
vhigh,?,?,?,?,?,acc
vhigh,?,5more,more,med,high,?
?,?,5more,?,?,low,?
vhigh,?,?,?,big,?,?
vhigh,?,5more,?,big,?,acc
?,low,2,?,small,low,?
vhigh,?,?,?,?,?,?
?,low,?,2,?,high,unacc
?,?,2,?,med,?,unacc
?,low,?,?,med,med,unacc
?,low,?,?,?,high,?
?,low,?,?,?,low,?
vhigh,?,2,2,big,med,unacc
?,?,?,?,big,high,?
vhigh,low,?,4,small,?,?
vhigh,low,?,4,small,med,?
vhigh,low,?,?,small,?,acc
?,?,?,4,?,low,?
?,?,?,4,?,med,unacc
vhigh,?,2,?,?,?,?
?,low,?,?,big,?,unacc
vhigh,low,?,?,big,med,?
?,low,2,?,big,?,?
?,low,2,?,?,low,?
vhigh,low,2,?,?,?,?
vhigh,?,2,?,?,?,?
?,?,?,?,?,?,?
?,?,?,?,?,?,?
?,low,2,more,?,?,?
vhigh,?,?,more,big,low,?
?,?,2,?,big,med,acc
?,?,?,?,?,?,?
?,low,?,?,?,?,unacc
vhigh,low,?,2,?,med,unacc
?,?,3,?,?,high,unacc
?,?,?,2,med,low,?
?,?,3,2,?,med,unacc
vhigh,low,3,2,med,?,unacc
vhigh,?,?,?,?,?,?
?,low,3,?,big,?,unacc
?,low,3,2,?,high,?
?,?,?,4,?,?,unacc
?,low,?,4,small,?,?
vhigh,?,?,?,small,?,acc
vhigh,low,?,?,?,?,?
?,?,3,4,?,?,unacc
vhigh,?,?,?,med,high,?
vhigh,?,?,?,big,?,unacc
vhigh,low,?,4,?,?,?
?,low,?,4,?,?,?
vhigh,?,?,?,?,?,unacc
?,?,3,?,small,med,?
?,?,3,?,?,?,acc
vhigh,?,3,?,med,?,?
vhigh,?,?,?,med,med,?
vhigh,low,?,more,med,high,?
vhigh,low,?,more,big,?,unacc
?,low,?,more,?,med,?
?,?,?,?,?,high,acc
?,?,?,?,small,?,?
?,low,?,?,?,?,unacc
?,?,?,2,small,high,?
?,?,4,?,?,low,unacc
?,?,4,2,med,med,?
?,?,4,?,?,high,?
vhigh,?,?,?,?,?,?
?,?,4,?,?,med,?
?,low,?,2,big,?,?
vhigh,?,?,?,small,low,?
vhigh,low,?,?,?,?,?
vhigh,low,?,?,small,?,acc
vhigh,?,?,?,?,low,?
vhigh,?,?,4,med,med,?
?,low,4,4,?,?,acc
?,?,?,4,big,low,unacc
?,?,?,?,?,med,acc
vhigh,low,4,4,?,high,?
?,low,?,?,?,?,?
?,low,4,?,?,?,unacc
vhigh,?,?,?,?,?,?
vhigh,low,?,?,?,low,?
?,low,4,?,?,?,?
?,?,?,?,?,high,?
vhigh,?,?,?,big,low,?
vhigh,low,4,?,big,med,acc
vhigh,?,?,more,big,?,?
?,?,5more,?,small,?,?
?,low,?,2,small,?,?
?,?,?,?,?,high,?
?,?,5more,?,?,low,?
?,?,?,2,?,?,?
vhigh,?,5more,?,?,?,?
vhigh,?,?,2,?,low,unacc
?,low,5more,2,?,med,?
vhigh,?,?,?,?,high,unacc
?,?,5more,?,?,low,unacc
?,?,?,4,small,?,unacc
vhigh,low,5more,?,?,high,?
vhigh,?,?,?,?,low,?
?,low,?,4,med,?,?
vhigh,low,5more,?,med,?,acc
vhigh,low,5more,?,?,?,?
vhigh,low,5more,?,big,med,acc
?,?,?,?,big,high,?
vhigh,?,?,more,?,?,?
?,low,?,?,?,?,unacc
?,?,?,more,?,high,?
vhigh,?,?,more,med,low,?
?,?,5more,?,med,med,acc
?,?,5more,?,med,?,?
vhigh,low,?,?,?,?,?
?,?,?,?,?,med,acc
?,low,5more,?,?,?,?
?,?,2,?,?,low,unacc
?,?,?,?,small,?,unacc
?,?,?,?,small,high,?
?,?,?,?,?,low,unacc
?,?,2,?,?,?,?
?,?,2,?,?,?,?
?,vhigh,?,?,?,?,?
?,?,2,?,?,?,?
high,vhigh,?,2,big,?,?
?,?,?,?,small,?,unacc
?,?,?,4,?,med,unacc
?,?,2,?,small,high,?
high,?,2,?,med,?,unacc
?,vhigh,?,?,?,?,?
?,?,?,?,?,?,?
?,vhigh,?,?,?,low,?
?,?,?,4,big,med,unacc
?,?,?,4,?,high,?
high,vhigh,?,more,?,?,?
?,?,?,?,small,?,?
high,vhigh,?,?,small,?,unacc
?,?,2,?,med,?,?
?,vhigh,?,?,med,?,unacc
?,?,2,more,med,?,unacc
?,vhigh,?,?,big,low,?
?,vhigh,2,?,?,med,?
?,?,?,?,?,high,?
?,?,3,2,small,?,?
?,vhigh,?,?,small,?,?
?,?,3,?,small,?,unacc
?,vhigh,3,2,?,?,?
?,?,?,?,med,?,?
?,?,?,?,?,?,unacc
?,vhigh,?,?,big,?,unacc
?,?,?,?,?,?,?
?,?,3,2,?,high,unacc
high,?,?,?,small,?,unacc
?,?,?,?,small,med,unacc
high,?,?,4,?,high,?
?,vhigh,?,4,med,?,unacc
high,vhigh,?,?,?,med,?
?,?,3,?,?,high,unacc
?,vhigh,?,?,big,?,?
high,vhigh,3,?,?,med,?
high,vhigh,?,?,?,high,unacc
high,vhigh,3,?,?,?,?
?,?,3,?,small,?,unacc
high,?,?,?,?,?,?
high,?,?,more,?,?,?
high,?,?,more,med,med,?
?,vhigh,3,?,?,?,unacc
?,?,?,?,?,low,?
?,vhigh,?,?,big,?,?
high,?,?,?,?,?,?
?,?,4,2,?,low,unacc
?,?,4,?,?,?,?
high,vhigh,?,?,small,?,?
high,?,?,2,?,low,unacc
?,vhigh,?,?,med,?,?
?,vhigh,?,2,?,high,?
?,vhigh,?,?,big,low,unacc
high,vhigh,?,?,big,?,?
high,?,?,2,?,?,?
?,vhigh,?,4,small,?,?
?,?,?,?,?,?,unacc
?,vhigh,?,?,small,high,unacc
?,vhigh,4,?,?,?,?
high,?,?,4,med,?,?
?,?,?,?,?,high,unacc
?,vhigh,?,4,?,?,?
?,?,?,?,?,med,?
?,?,?,?,?,?,?
?,vhigh,?,?,small,low,unacc
?,?,?,?,?,?,?
high,?,?,more,small,high,unacc
?,?,4,?,?,low,?
high,?,?,more,med,med,unacc
high,?,4,?,med,high,?
?,?,?,?,big,?,?
?,vhigh,4,?,?,?,?
?,vhigh,?,?,?,?,unacc
?,?,?,2,small,low,?
high,?,?,?,small,med,?
high,?,5more,?,?,?,?
?,?,?,2,?,low,?
?,vhigh,5more,2,?,?,unacc
?,?,5more,?,?,?,?
?,?,?,2,?,low,?
high,?,?,?,?,med,?
?,?,?,?,?,high,unacc
?,?,5more,?,small,low,?
?,?,?,4,?,?,unacc
?,?,?,4,?,?,?
?,?,?,?,med,low,unacc
?,?,?,?,med,med,unacc
high,vhigh,?,?,?,high,unacc
high,vhigh,?,?,?,low,?
high,vhigh,5more,?,?,med,?
?,vhigh,5more,4,?,?,unacc
high,?,?,?,?,?,?
high,?,?,?,?,?,?
high,?,?,?,?,?,unacc
high,?,?,more,?,?,unacc
high,?,?,?,med,med,?
?,vhigh,?,?,?,high,unacc
?,?,5more,?,?,?,?
?,?,5more,?,big,?,?
high,vhigh,5more,?,big,?,?
?,high,?,2,?,?,unacc
?,?,?,2,?,med,?
high,high,2,?,small,?,?
?,high,2,2,?,low,?
?,?,?,?,?,med,?
?,?,2,?,?,high,unacc
high,high,?,?,?,low,unacc
?,high,2,?,?,med,unacc
high,high,2,?,?,?,unacc
high,?,2,?,small,?,unacc
high,?,2,?,small,med,unacc
high,?,?,?,?,high,acc
high,?,?,4,?,low,?
?,?,?,?,?,med,?
high,?,?,4,?,?,?
?,high,?,?,?,?,?
high,?,?,4,?,?,?
?,?,2,?,?,?,acc
high,high,?,more,small,?,?
?,?,2,?,?,med,unacc
?,?,2,?,?,?,?
?,high,2,?,?,low,unacc
?,?,?,?,?,med,?
?,?,2,?,?,?,?
?,high,2,?,?,?,unacc
?,high,?,more,?,?,?
?,high,2,?,?,?,?
?,high,?,2,?,low,unacc
?,?,?,?,?,?,?
high,high,3,?,small,high,unacc
high,high,3,2,?,?,?
?,high,?,2,?,?,?
?,?,3,?,?,high,unacc
?,?,?,2,?,?,unacc
?,?,3,2,?,?,unacc
high,high,?,?,?,high,?
high,high,3,?,small,?,unacc
high,high,3,4,small,?,?
high,high,?,?,?,?,acc
high,?,?,?,?,?,unacc
high,?,3,?,?,?,unacc
?,?,?,?,?,?,acc
?,high,?,?,?,?,?
?,?,3,4,?,?,acc
?,high,3,?,?,high,?
?,?,?,?,?,low,?
?,?,3,more,small,?,?
?,?,?,?,small,high,?
high,?,3,more,?,?,?
high,high,3,?,med,med,?
?,?,3,more,?,high,acc
?,?,3,?,?,low,?
high,?,?,more,?,med,?
?,high,3,more,big,?,?
?,high,?,2,?,low,?
?,?,?,2,?,?,unacc
?,?,4,?,?,?,?
?,?,?,2,?,?,?
high,high,?,2,?,?,unacc
?,?,?,?,med,high,?
?,high,?,?,?,?,?
high,?,?,?,?,?,unacc
?,?,?,?,big,high,?
?,high,?,4,?,?,?
?,?,4,4,small,med,unacc
?,?,4,?,?,high,acc
high,?,?,?,med,low,unacc
?,high,?,4,med,med,?
high,high,?,?,?,high,?
?,high,?,?,big,?,unacc
high,?,?,4,big,?,acc
high,?,4,4,big,?,acc
high,high,?,?,small,?,?
?,high,?,?,small,med,unacc
high,?,?,?,?,high,?
high,high,?,?,med,?,?
?,high,4,more,?,med,acc
?,?,4,?,?,high,acc
?,high,?,?,?,low,?
?,high,4,more,?,med,acc
?,?,4,?,?,high,acc
?,?,?,?,?,?,unacc
?,high,?,2,small,med,?
?,?,5more,?,small,high,?
?,high,?,?,?,?,unacc
?,high,5more,2,med,?,?
high,?,?,?,?,high,?
?,?,?,2,big,?,?
?,high,?,?,big,?,?
?,?,5more,?,?,high,?
high,high,5more,?,small,low,unacc
high,?,5more,?,?,?,?
?,high,?,?,?,high,acc
high,?,5more,?,?,?,?
high,high,5more,4,med,?,?
high,?,?,4,?,high,?
?,?,?,?,big,low,unacc
high,?,5more,4,?,?,?
high,?,?,4,?,?,?
?,?,5more,more,small,?,?
?,?,5more,?,?,?,?
?,?,5more,more,small,?,?
?,?,5more,?,med,low,?
?,?,?,?,?,med,?
?,high,?,more,?,high,?
high,?,5more,more,?,?,?
high,high,5more,?,?,?,acc
?,?,?,?,big,?,?
?,?,?,2,?,low,?
?,?,2,?,?,?,?
?,?,?,?,?,?,unacc
?,med,?,2,?,?,unacc
?,?,?,?,?,?,?
high,?,2,2,med,high,unacc
?,med,?,?,?,?,unacc
?,med,?,2,?,?,unacc
?,?,?,?,big,?,?
?,?,2,4,?,?,unacc
?,med,?,?,?,?,?
?,?,?,4,?,?,?
?,?,2,4,?,low,unacc
high,?,2,?,med,med,unacc
?,?,2,?,med,high,acc
high,?,?,4,?,?,?
?,med,2,4,big,?,?
high,?,?,4,?,high,acc
?,?,?,more,small,?,?
?,?,2,?,small,?,?
high,?,?,?,small,?,?
?,?,?,more,med,?,unacc
?,med,?,?,med,med,?
high,med,?,more,med,high,?
high,?,?,more,big,low,?
?,?,?,?,big,?,?
?,med,?,?,?,?,acc
?,med,3,?,small,low,?
?,?,?,2,?,?,?
high,med,?,?,small,high,unacc
high,med,3,2,?,?,unacc
high,med,3,?,med,?,unacc
high,med,3,2,?,high,unacc
high,?,3,2,?,?,unacc
high,?,?,?,big,med,?
?,med,3,?,big,high,?
high,?,?,?,?,low,?
?,?,3,4,?,?,?
high,med,?,?,?,?,?
high,med,?,?,med,low,?
high,?,3,4,?,med,?
?,?,3,4,?,high,?
high,?,3,?,?,?,unacc
?,?,3,?,?,med,acc
high,?,?,?,big,?,?
?,?,?,?,?,low,?
high,med,3,?,?,med,?
high,?,?,more,?,high,acc
?,med,?,?,med,?,?
high,med,?,?,?,med,?
high,?,?,?,med,high,acc
?,?,?,more,?,?,?
?,?,?,?,?,?,?
?,med,?,more,?,?,?
?,?,4,?,?,?,?
?,?,4,2,small,?,?
?,?,?,2,?,?,unacc
?,?,4,2,?,low,?
?,med,4,?,med,?,unacc
high,med,4,?,?,high,?
high,?,?,?,?,?,?
?,?,?,?,?,?,unacc
?,?,?,2,big,?,?
high,?,?,4,?,low,?
high,?,?,4,?,med,?
high,?,?,?,?,high,?
?,?,?,?,?,?,unacc
?,med,4,?,?,?,acc
?,med,?,4,?,?,?
high,med,4,4,?,low,?
?,med,?,4,big,?,?
high,?,?,?,big,?,acc
high,?,4,more,?,?,?
?,?,4,?,small,med,unacc
high,med,?,?,?,?,?
high,med,?,?,?,low,unacc
high,?,?,more,med,med,acc
?,?,?,more,?,?,?
high,med,4,more,?,low,?
?,?,?,?,?,?,acc
high,?,?,?,?,?,?
high,?,5more,?,?,low,?
?,med,5more,2,?,?,unacc
high,?,5more,?,small,high,?
?,?,5more,2,?,?,?
high,?,5more,2,?,?,unacc
?,?,?,?,med,?,unacc
high,?,5more,?,?,low,unacc
high,?,?,?,?,med,?
high,med,5more,?,big,high,unacc
high,?,5more,4,small,?,unacc
?,med,5more,?,?,?,?
high,?,?,?,small,?,acc
?,med,?,?,?,?,?
high,?,?,?,?,?,?
?,med,5more,4,?,high,acc
?,?,5more,?,big,?,unacc
high,?,5more,?,big,med,?
high,?,5more,?,big,?,?
high,med,5more,more,small,?,?
?,?,5more,?,small,?,?
?,?,?,?,?,?,?
?,?,?,?,med,?,?
high,?,?,?,med,med,acc
?,?,?,?,?,?,?
high,?,5more,?,?,low,?
high,med,?,?,?,?,?
high,med,5more,?,?,high,?
?,?,2,?,?,?,unacc
high,?,?,2,?,?,unacc
?,low,2,2,small,high,unacc
?,low,?,?,?,?,?
?,?,2,?,?,?,unacc
?,?,2,?,?,?,?
?,?,?,?,big,?,?
?,?,2,?,?,?,?
high,?,?,2,big,?,unacc
high,low,?,4,?,low,?
high,?,?,4,?,med,?
?,low,?,?,?,?,?
high,?,2,?,med,?,?
?,low,2,4,med,med,?
high,?,2,?,?,?,?
high,low,?,4,big,low,unacc
?,?,?,?,big,med,?
high,?,?,4,?,?,?
high,?,?,?,small,?,?
?,low,2,?,?,med,unacc
high,?,?,more,small,high,?
?,?,2,?,?,low,?
high,low,2,more,?,?,unacc
?,low,2,more,med,high,acc
high,low,2,more,big,?,unacc
high,?,2,?,big,?,acc
high,?,?,?,?,high,acc
?,low,?,?,small,?,?
high,low,3,?,?,?,?
high,?,3,?,small,?,unacc
?,low,3,?,?,?,?
?,?,3,2,med,?,?
?,?,?,2,med,high,unacc
high,?,3,2,big,?,?
?,?,?,?,?,med,?
?,?,?,?,big,high,unacc
high,?,3,4,small,?,unacc
?,?,3,4,?,med,unacc
?,?,?,4,small,?,?
?,low,?,?,med,?,unacc
?,low,3,4,?,?,unacc
high,?,?,4,med,?,?
?,?,3,4,big,low,?
high,?,?,?,?,?,?
?,?,?,4,big,high,?
high,?,3,more,?,?,?
?,low,?,?,small,?,?
?,low,3,?,?,high,acc
?,low,?,?,med,?,?
high,?,?,more,med,?,?
high,?,?,?,?,high,?
high,?,3,?,?,?,?
?,?,3,more,?,?,?
high,?,3,more,?,high,?
?,?,4,2,?,?,?
?,?,?,2,?,med,unacc
?,low,?,?,small,high,?
high,low,?,2,?,low,unacc
high,low,4,?,med,med,unacc
?,?,4,2,?,?,unacc
high,low,4,2,?,?,unacc
?,low,?,?,?,med,unacc
high,?,?,?,?,?,?
?,?,?,?,small,low,unacc
?,low,?,?,?,med,unacc
?,?,4,?,small,?,?
high,?,4,?,med,low,?
high,?,4,?,?,?,?
high,low,?,4,?,?,?
?,?,4,?,big,low,?
?,?,?,4,big,med,?
?,?,?,?,?,high,?
?,?,4,?,?,low,?
?,?,4,?,?,med,unacc
high,?,4,more,?,high,?
high,?,?,?,?,?,unacc
high,low,?,?,med,?,acc
?,?,?,?,?,?,acc
?,low,4,more,?,?,unacc
?,low,4,more,big,?,acc
?,?,4,?,?,?,?
high,low,5more,?,?,?,unacc
high,?,?,2,?,med,?
?,?,?,?,small,?,?
?,?,?,?,med,low,unacc
?,low,?,?,med,med,?
?,low,5more,2,?,?,?
?,?,5more,2,?,?,?
high,?,5more,2,?,?,unacc
?,?,?,?,big,?,unacc
?,?,?,4,?,?,unacc
?,?,5more,4,?,?,?
high,?,?,4,small,?,acc
?,?,5more,?,?,?,unacc
?,low,?,4,?,?,acc
high,?,?,?,?,high,?
?,?,?,4,?,?,?
?,?,?,?,?,?,acc
high,?,5more,?,?,?,?
?,?,?,?,?,low,?
high,low,?,?,?,med,unacc
?,?,5more,?,?,?,?
high,?,?,more,?,low,?
high,?,5more,?,?,med,acc
?,?,5more,?,med,?,acc
high,?,?,?,?,low,?
?,low,?,?,big,?,acc
?,?,?,?,?,?,acc
?,?,2,2,?,low,?
med,?,?,2,?,?,unacc
?,?,2,?,small,high,unacc
?,vhigh,?,2,?,?,unacc
?,?,2,?,?,?,unacc
?,vhigh,?,?,?,?,unacc
