@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
?,?,?,?,?,low,unacc
?,?,?,2,?,?,?
?,?,5more,?,?,?,?
?,vhigh,5more,2,?,?,unacc
vhigh,vhigh,5more,2,med,med,?
?,?,?,?,med,?,unacc
vhigh,vhigh,?,2,big,?,?
vhigh,vhigh,?,?,?,med,?
?,?,5more,2,big,high,?
?,?,5more,4,small,?,?
?,?,?,4,small,med,?
vhigh,?,?,?,?,?,unacc
vhigh,?,?,?,med,low,?
?,?,?,?,?,?,?
?,?,?,?,?,high,?
vhigh,?,5more,?,big,low,?
vhigh,vhigh,?,4,?,?,?
?,vhigh,5more,?,?,high,unacc
?,?,5more,more,?,?,?
?,?,5more,more,?,med,?
?,vhigh,?,?,small,?,?
?,vhigh,5more,more,med,?,?
?,?,?,?,?,med,?
vhigh,?,5more,more,med,?,unacc
?,?,?,?,big,?,unacc
vhigh,?,?,more,?,med,unacc
?,vhigh,?,?,?,high,unacc
?,high,?,2,small,?,unacc
?,high,2,?,small,?,?
vhigh,?,?,?,?,?,?
vhigh,?,?,2,med,?,?
vhigh,high,2,?,med,med,?
?,?,?,2,med,?,?
?,?,?,?,big,?,unacc
?,high,?,?,?,?,?
?,?,2,2,?,?,?
vhigh,?,?,4,?,low,unacc
vhigh,high,?,?,small,?,?
?,?,?,?,?,?,?
?,?,2,?,?,low,unacc
?,?,?,?,?,?,?
?,high,2,?,?,?,?
vhigh,?,2,4,?,low,?
?,?,?,4,?,med,unacc
vhigh,?,2,4,?,?,?
?,high,?,?,?,?,?
vhigh,?,2,?,small,med,?
?,high,?,?,?,high,?
?,?,?,more,?,?,unacc
?,?,2,?,?,?,?
vhigh,?,2,more,med,high,?
vhigh,high,?,?,?,?,unacc
?,?,2,more,?,?,?
vhigh,?,?,?,big,high,?
vhigh,?,3,?,small,low,?
?,?,?,?,?,med,?
vhigh,?,3,2,small,?,?
?,?,?,2,?,?,?
vhigh,high,3,2,med,med,unacc
?,high,?,2,?,high,unacc
vhigh,high,?,?,?,?,?
?,?,?,2,?,?,?
?,?,?,?,big,?,unacc
vhigh,?,?,?,small,?,unacc
vhigh,high,3,4,small,?,?
?,high,?,?,?,?,?
?,high,3,4,med,?,unacc
?,?,3,4,med,?,?
vhigh,high,?,4,?,?,?
?,?,3,?,big,low,?
?,?,3,?,big,?,?
?,high,?,4,?,?,unacc
?,?,3,more,?,?,?
?,?,?,more,small,?,?
?,?,?,more,small,?,unacc
?,?,?,?,med,?,unacc
vhigh,?,?,more,?,?,unacc
?,high,?,?,med,?,unacc
vhigh,?,3,?,big,?,unacc
vhigh,?,3,more,?,med,?
?,high,?,?,?,high,?
vhigh,high,4,?,?,?,?
?,?,?,?,small,?,?
?,high,?,?,?,?,?
?,?,?,?,?,?,?
?,?,?,2,?,med,?
vhigh,?,?,?,?,high,unacc
?,?,?,?,big,low,?
vhigh,high,?,2,big,med,?
vhigh,?,4,?,big,?,unacc
vhigh,?,4,4,?,?,?
?,?,?,?,?,?,unacc
vhigh,?,4,?,small,?,?
?,?,?,?,?,low,unacc
?,high,4,?,med,?,?
vhigh,?,?,4,med,high,unacc
vhigh,?,?,?,?,low,unacc
vhigh,?,?,4,?,?,?
?,high,?,4,?,high,?
?,?,?,more,?,low,unacc
?,?,4,more,small,med,unacc
?,high,?,?,small,high,unacc
?,high,4,?,?,?,unacc
?,?,?,?,med,med,?
?,?,?,more,?,high,unacc
?,?,?,more,big,?,?
?,?,?,?,?,med,unacc
?,?,?,?,?,?,?
?,?,?,?,small,low,unacc
?,high,5more,2,?,med,?
?,?,5more,2,small,?,?
?,high,?,?,?,?,?
?,high,5more,2,?,?,?
vhigh,high,?,?,?,high,unacc
vhigh,?,?,?,big,?,?
vhigh,high,?,?,?,med,?
?,high,5more,2,?,?,unacc
vhigh,?,?,?,small,?,?
?,high,5more,4,small,?,unacc
?,?,5more,?,?,?,?
?,?,?,?,?,low,?
vhigh,high,5more,?,?,?,unacc
?,?,5more,?,?,?,?
vhigh,?,?,?,?,?,unacc
?,high,5more,?,?,?,unacc
vhigh,high,5more,4,big,?,?
?,high,5more,?,?,?,?
?,?,?,?,small,med,?
?,high,5more,?,?,?,unacc
?,?,?,?,med,low,unacc
vhigh,?,?,more,?,med,?
vhigh,?,?,?,?,?,?
?,high,5more,more,?,?,?
?,?,5more,?,big,med,unacc
?,?,5more,?,?,?,?
vhigh,med,?,2,?,low,unacc
vhigh,?,2,?,?,med,unacc
vhigh,?,2,?,small,?,?
?,med,?,?,med,?,?
?,?,?,?,med,med,unacc
?,med,?,2,?,high,unacc
vhigh,?,?,?,big,?,?
vhigh,med,2,?,big,?,?
?,?,?,2,big,?,?
?,?,?,?,?,low,?
vhigh,med,2,4,?,med,unacc
?,?,?,?,?,?,?
?,?,?,?,med,?,unacc
vhigh,?,2,?,med,med,?
?,?,?,4,med,?,?
vhigh,?,?,?,big,low,unacc
vhigh,?,?,4,big,med,acc
vhigh,med,?,4,?,high,acc
?,med,?,?,small,?,?
vhigh,med,?,?,small,?,?
?,med,2,?,small,?,?
vhigh,med,?,?,?,low,unacc
vhigh,med,?,more,med,?,unacc
vhigh,med,?,?,med,high,acc
vhigh,?,?,more,?,low,unacc
vhigh,?,2,more,big,med,?
vhigh,?,?,?,?,?,?
vhigh,med,3,?,small,?,?
?,?,?,?,?,med,?
vhigh,med,?,?,?,?,unacc
vhigh,?,3,?,med,?,?
?,?,3,2,med,?,?
vhigh,?,?,?,?,?,?
vhigh,?,?,2,big,?,?
vhigh,med,3,?,big,?,unacc
vhigh,?,3,2,big,?,?
vhigh,?,?,4,small,low,?
?,?,?,?,?,?,unacc
?,med,3,4,?,high,?
?,med,?,?,?,?,unacc
vhigh,?,3,?,med,med,unacc
?,med,?,?,?,?,acc
?,med,?,?,?,?,?
?,?,?,?,?,?,?
?,?,?,?,big,?,acc
vhigh,?,?,?,?,?,unacc
vhigh,?,3,?,small,med,?
?,med,?,more,small,high,?
vhigh,?,3,more,med,low,unacc
vhigh,?,3,more,med,?,acc
vhigh,med,?,?,?,high,?
?,med,?,more,?,?,unacc
?,med,?,?,big,?,?
vhigh,med,3,?,?,high,acc
vhigh,?,4,?,?,?,?
?,?,4,2,small,?,?
?,med,?,?,small,high,unacc
?,?,4,2,med,?,?
?,med,4,2,?,med,?
?,?,4,?,?,high,?
?,?,4,?,?,?,?
vhigh,med,?,2,?,med,?
?,med,4,?,?,?,?
?,?,4,4,small,low,?
?,med,4,4,?,?,?
?,med,?,?,?,high,acc
?,?,?,?,?,?,?
?,?,?,?,?,?,?
?,med,4,?,med,high,acc
?,?,?,?,?,low,?
?,?,?,4,big,?,acc
vhigh,?,?,4,big,?,?
vhigh,?,?,more,?,low,unacc
?,med,?,?,small,med,?
?,?,4,more,small,?,?
?,?,?,?,?,?,unacc
?,?,?,more,?,med,?
?,?,4,?,med,?,?
vhigh,?,?,more,?,low,unacc
vhigh,?,4,?,?,med,acc
?,med,?,?,?,high,?
?,?,?,2,?,?,?
?,?,?,?,?,?,?
?,?,5more,?,small,?,unacc
vhigh,med,?,2,?,low,?
?,?,?,2,?,med,?
?,med,5more,2,med,high,unacc
?,?,?,?,big,?,?
vhigh,?,?,2,?,?,?
?,?,?,?,?,high,?
?,med,5more,?,?,low,unacc
vhigh,?,?,?,?,?,?
vhigh,?,?,?,?,?,?
?,med,5more,4,med,low,?
?,med,5more,?,?,?,?
vhigh,med,?,4,med,?,acc
?,med,5more,?,big,?,unacc
vhigh,?,5more,4,?,?,?
vhigh,med,?,4,?,?,acc
?,?,?,?,small,low,?
?,?,?,more,small,med,?
vhigh,med,?,more,?,?,acc
?,?,?,?,?,low,?
?,?,?,?,?,?,acc
?,?,?,more,med,high,?
vhigh,?,?,more,?,low,unacc
?,?,5more,?,big,med,?
?,?,5more,?,?,?,?
?,?,?,?,?,low,?
vhigh,?,?,?,?,?,unacc
?,low,2,?,small,high,unacc
?,?,2,?,?,low,?
vhigh,?,?,?,?,med,?
vhigh,?,2,?,?,?,?
?,?,2,2,?,?,?
vhigh,low,?,?,?,?,?
vhigh,low,?,2,?,high,?
?,?,2,?,small,?,unacc
vhigh,?,?,?,small,?,unacc
?,?,?,?,?,high,?
?,low,2,?,med,?,?
?,?,?,4,med,?,?
vhigh,?,?,?,med,high,acc
?,low,2,4,?,low,?
vhigh,?,?,?,?,?,acc
?,?,2,?,?,?,?
?,?,?,?,small,low,?
vhigh,low,?,more,?,med,?
?,?,?,?,?,?,?
vhigh,low,?,?,med,low,unacc
vhigh,low,2,?,?,?,unacc
?,low,?,?,?,?,?
vhigh,low,?,more,?,?,?
vhigh,low,?,?,?,med,?
vhigh,?,2,?,big,?,acc
vhigh,low,3,2,?,?,unacc
vhigh,?,3,2,?,med,unacc
vhigh,low,?,?,?,?,?
vhigh,?,3,2,?,low,unacc
?,?,3,2,?,?,unacc
?,?,3,?,?,?,?
vhigh,low,?,?,?,low,unacc
vhigh,low,?,?,?,?,?
vhigh,low,3,?,big,high,?
?,low,?,4,small,low,?
?,?,?,4,?,?,unacc
vhigh,?,?,4,?,high,acc
?,low,?,?,?,?,unacc
?,low,3,?,med,?,?
vhigh,?,3,?,med,high,acc
?,?,3,4,?,?,?
?,?,?,?,big,?,?
?,?,3,?,big,high,acc
?,?,3,more,?,?,unacc
?,low,?,more,?,?,unacc
vhigh,?,?,more,?,high,acc
?,?,?,more,?,?,?
?,low,?,?,med,?,?
vhigh,?,3,more,med,?,acc
?,low,?,?,big,low,unacc
vhigh,low,?,more,?,?,acc
vhigh,low,?,?,?,?,?
vhigh,low,?,2,small,?,?
?,?,?,?,?,?,unacc
?,low,?,2,?,?,?
?,low,4,?,?,?,?
vhigh,low,?,2,?,?,?
vhigh,?,?,?,med,?,?
vhigh,?,?,?,big,?,?
?,?,4,?,big,?,unacc
?,low,?,?,?,high,?
vhigh,low,?,?,?,?,?
vhigh,low,4,?,?,?,?
?,low,?,?,?,high,acc
?,?,4,?,med,low,?
?,?,?,?,?,?,?
vhigh,?,?,?,med,?,acc
vhigh,low,?,?,?,?,unacc
?,?,?,4,big,?,acc
vhigh,low,?,4,?,?,acc
?,?,4,?,small,low,?
vhigh,?,4,?,small,med,?
vhigh,?,?,more,?,?,?
?,?,4,?,med,low,?
vhigh,low,?,?,med,med,?
vhigh,?,?,more,?,?,acc
?,low,4,more,?,?,?
?,low,4,more,big,?,?
?,?,4,?,?,?,?
?,low,5more,?,small,low,?
?,?,?,2,small,med,unacc
?,?,?,?,?,high,?
?,?,?,?,?,low,unacc
vhigh,low,5more,2,med,med,?
?,?,?,2,?,?,unacc
?,?,5more,?,big,?,?
?,?,5more,?,big,med,unacc
vhigh,?,5more,?,?,high,?
?,?,?,?,?,?,unacc
vhigh,?,5more,4,small,?,?
?,low,?,4,?,?,?
?,low,?,4,med,?,unacc
?,low,5more,?,?,med,acc
vhigh,low,?,?,med,?,acc
vhigh,?,5more,?,?,?,unacc
vhigh,?,?,4,?,?,?
vhigh,low,?,4,?,?,acc
?,?,5more,more,?,low,unacc
?,?,?,more,?,med,unacc
vhigh,?,?,?,?,?,acc
vhigh,?,5more,?,?,?,unacc
?,?,?,more,med,?,?
?,?,?,?,?,high,?
?,?,?,?,?,low,unacc
vhigh,low,?,more,big,?,?
vhigh,low,?,?,big,?,?
?,?,?,2,?,?,unacc
?,vhigh,?,?,?,?,unacc
?,?,?,?,?,?,unacc
high,?,?,?,?,?,unacc
high,?,2,2,med,med,unacc
?,vhigh,2,?,?,?,?
high,?,?,?,?,low,unacc
?,?,2,2,big,?,unacc
high,?,?,?,?,?,unacc
high,?,?,?,small,low,unacc
?,?,?,?,?,?,?
?,vhigh,?,4,?,high,?
high,?,?,4,med,?,?
?,vhigh,?,?,med,med,unacc
?,?,?,4,?,?,unacc
?,?,?,4,?,?,?
high,?,?,?,?,?,unacc
high,?,?,4,?,?,?
high,?,2,more,small,?,unacc
?,vhigh,2,?,?,?,?
high,?,?,more,small,?,?
?,?,2,more,?,low,unacc
?,?,2,?,med,?,?
?,?,?,more,med,high,unacc
?,vhigh,?,?,?,?,?
high,vhigh,?,more,big,?,unacc
high,?,?,?,big,?,?
high,vhigh,?,2,small,?,?
?,vhigh,?,?,small,?,unacc
?,vhigh,3,?,small,high,?
?,vhigh,?,2,?,?,?
high,vhigh,?,?,med,?,?
?,vhigh,?,2,med,?,unacc
?,?,?,2,?,?,?
high,?,3,?,big,med,unacc
?,?,3,?,big,?,?
high,?,?,?,small,low,?
?,vhigh,3,?,small,med,unacc
?,?,3,?,small,?,?
?,vhigh,3,?,med,?,?
?,vhigh,?,?,?,?,unacc
high,vhigh,3,?,?,?,?
?,vhigh,?,?,?,low,unacc
?,?,?,4,big,?,?
?,?,?,?,big,high,unacc
?,?,3,more,?,?,?
?,vhigh,3,more,?,med,?
?,?,?,more,small,?,?
?,vhigh,3,?,med,?,unacc
high,vhigh,?,?,med,med,?
high,vhigh,?,more,?,?,unacc
?,?,?,?,?,low,unacc
?,?,3,more,?,?,unacc
?,vhigh,?,?,big,?,?
high,?,4,?,small,low,unacc
high,?,?,?,?,med,?
high,?,?,2,?,high,?
high,vhigh,4,?,?,?,?
?,?,?,?,?,med,unacc
?,vhigh,4,?,med,?,unacc
?,vhigh,?,2,?,?,?
high,vhigh,?,?,?,med,?
?,vhigh,4,?,?,?,?
?,vhigh,?,4,small,?,?
?,?,?,4,?,med,unacc
?,?,?,?,?,?,?
high,vhigh,4,?,?,low,?
?,?,4,?,?,?,?
high,vhigh,?,?,?,high,?
?,?,4,?,?,?,?
?,?,4,?,?,?,unacc
high,?,4,?,?,high,?
?,?,?,more,small,low,?
?,vhigh,4,more,small,med,unacc
high,?,?,more,small,high,?
?,vhigh,?,?,med,low,unacc
?,?,4,?,?,?,?
high,vhigh,4,more,med,?,?
?,?,4,?,?,low,unacc
high,vhigh,?,?,?,?,?
high,?,?,more,?,?,?
high,?,?,2,?,low,?
?,?,?,?,?,?,unacc
?,?,5more,2,small,?,?
?,?,?,2,?,low,unacc
?,?,5more,?,med,med,?
?,?,?,?,?,?,?
?,vhigh,5more,2,big,low,?
high,vhigh,?,?,?,med,?
high,vhigh,?,?,big,high,?
?,?,5more,?,?,low,?
?,vhigh,?,4,?,?,?
?,vhigh,?,4,?,high,?
high,?,?,4,?,?,?
?,?,?,?,?,med,?
?,vhigh,5more,4,?,?,?
?,?,?,4,?,low,?
?,?,?,4,big,med,?
?,?,5more,?,?,?,?
?,vhigh,?,more,?,?,unacc
?,?,5more,?,small,?,?
?,vhigh,?,?,small,?,?
?,?,?,more,med,low,unacc
?,?,5more,?,med,med,?
high,?,?,more,med,high,?
?,?,?,?,?,?,unacc
high,?,5more,?,big,med,?
?,?,5more,more,big,high,?
?,?,?,?,?,?,?
?,high,2,2,small,?,unacc
?,?,?,?,?,high,?
?,?,2,2,med,low,unacc
?,high,?,2,?,med,?
?,high,?,?,?,high,?
high,?,2,?,?,low,unacc
high,high,2,?,?,med,?
high,?,2,2,big,high,unacc
high,high,?,?,?,low,unacc
high,?,?,4,?,med,?
?,high,?,?,?,high,?
?,high,?,?,?,?,unacc
?,?,?,?,?,med,unacc
high,?,?,?,?,?,?
high,high,2,4,?,?,unacc
high,?,?,4,?,?,?
high,?,?,?,?,?,?
high,?,?,?,?,?,?
?,?,2,more,?,?,?
?,high,2,?,?,high,?
high,?,2,?,?,low,unacc
?,?,?,more,?,med,?
?,high,?,?,med,high,?
?,?,2,more,?,low,?
?,?,?,more,?,med,?
?,?,?,more,?,high,?
?,high,3,2,?,low,?
high,?,3,2,small,?,unacc
high,high,3,2,small,?,?
high,high,3,?,med,low,unacc
?,high,?,?,med,?,?
?,high,3,2,med,high,?
high,?,3,2,?,low,unacc
?,high,3,2,?,?,?
?,?,?,2,big,high,unacc
?,?,3,?,?,low,?
?,high,?,4,?,med,unacc
high,high,?,4,?,?,acc
high,?,?,?,med,?,?
high,?,3,?,?,?,unacc
?,?,?,?,?,?,acc
?,high,?,?,big,low,unacc
high,?,?,4,?,med,acc
?,high,?,4,big,high,?
?,?,3,?,?,low,unacc
high,?,3,more,small,?,?
?,?,3,more,?,high,?
?,?,?,?,?,?,?
high,?,3,?,med,med,acc
?,high,?,?,med,high,acc
high,?,3,?,?,?,?
?,?,?,?,big,?,?
high,?,?,more,big,?,acc
?,?,4,2,small,?,unacc
?,?,?,?,small,?,?
high,?,4,2,?,?,?
?,high,?,?,?,low,unacc
?,?,4,?,?,?,unacc
?,high,4,?,?,?,unacc
high,?,?,?,?,low,unacc
high,?,4,?,big,med,unacc
?,?,?,?,big,high,unacc
high,?,?,4,?,?,?
?,?,?,?,small,?,unacc
?,?,4,?,?,high,?
?,?,4,?,med,low,?
high,high,?,?,?,?,?
high,high,?,?,med,high,?
?,high,4,?,?,?,?
high,?,4,4,?,med,acc
?,?,?,4,?,?,?
?,?,?,more,small,?,unacc
high,?,4,more,small,med,?
high,high,?,?,?,?,?
?,?,?,more,med,?,unacc
high,high,?,?,med,?,?
?,?,4,?,?,?,acc
?,?,?,?,?,?,unacc
?,high,?,more,?,?,?
?,high,?,?,?,high,acc
high,?,?,2,?,low,?
?,?,5more,2,small,?,unacc
?,high,?,?,?,?,unacc
?,?,?,2,?,?,unacc
?,?,?,?,?,med,unacc
?,high,5more,2,med,?,?
?,?,5more,?,?,?,?
high,high,?,?,big,?,?
?,?,?,?,?,high,unacc
?,?,5more,?,small,?,unacc
?,high,?,?,small,med,unacc
high,?,5more,4,?,?,acc
high,?,?,4,med,low,?
high,?,5more,4,med,med,acc
?,?,5more,?,?,high,acc
high,high,?,?,big,?,?
?,high,?,4,?,med,?
?,?,?,4,big,high,?
?,?,?,more,?,?,unacc
high,high,?,more,?,?,unacc
high,?,5more,?,small,high,?
?,?,5more,?,med,?,?
high,high,5more,?,?,med,?
?,?,5more,?,?,?,?
high,?,5more,more,?,low,unacc
?,?,5more,?,big,med,acc
?,?,?,more,big,?,?
?,?,?,?,?,?,?
?,med,2,?,?,med,unacc
high,med,2,?,?,high,unacc
?,?,?,?,?,?,unacc
high,?,?,2,?,?,unacc
?,?,?,?,med,?,?
high,?,?,?,big,?,unacc
?,?,?,?,?,med,?
?,med,2,?,big,high,?
?,med,?,4,?,?,unacc
?,?,2,?,?,?,?
?,?,?,4,?,?,?
?,med,2,4,med,?,unacc
?,?,?,?,med,?,unacc
?,med,2,?,?,?,?
?,?,2,4,big,?,unacc
?,?,?,4,big,?,?
?,?,?,?,?,high,acc
high,?,?,more,?,?,?
high,med,?,more,small,?,?
high,?,?,?,?,?,?
?,med,?,more,?,?,?
?,?,2,more,med,?,?
high,med,?,?,?,?,?
high,med,?,more,?,?,?
high,?,?,?,big,?,acc
?,med,2,more,?,high,acc
high,?,?,2,?,?,unacc
?,med,?,?,?,?,?
?,?,?,2,small,high,?
?,med,3,?,?,?,unacc
?,med,3,2,?,?,unacc
?,?,3,2,med,?,?
?,?,3,?,big,?,unacc
?,?,?,?,?,med,?
?,?,?,2,?,?,?
?,med,?,?,small,low,?
high,?,?,?,small,?,?
high,?,?,4,small,?,acc
?,?,?,4,?,low,?
?,?,?,4,?,med,?
high,?,?,?,med,high,?
?,med,?,?,?,low,?
?,?,?,4,big,?,?
high,?,?,?,big,high,?
?,?,?,more,?,low,unacc
?,med,3,more,?,?,?
?,med,?,?,small,high,?
?,?,3,more,med,?,?
?,?,?,more,?,?,acc
?,med,?,more,?,high,?
?,?,?,?,?,?,?
high,med,?,more,big,?,?
?,med,3,?,big,?,?
?,med,4,2,small,?,?
?,?,4,2,?,?,unacc
high,med,?,?,small,high,?
?,?,4,2,med,low,unacc
high,?,?,2,?,?,unacc
?,med,4,2,?,high,unacc
?,?,?,?,?,low,?
high,med,?,?,big,?,unacc
?,?,?,2,big,high,?
high,?,?,?,small,?,?
high,?,4,4,small,med,?
?,?,?,?,?,high,?
high,?,?,?,med,low,?
high,med,?,4,?,?,acc
?,med,?,?,med,?,?
?,med,4,?,?,?,unacc
?,med,4,?,?,med,?
high,med,4,4,big,?,acc
?,?,?,more,small,?,unacc
?,med,?,?,?,?,?
?,?,?,?,?,high,acc
high,?,?,?,?,?,unacc
?,?,?,?,?,?,?
?,med,4,more,med,?,acc
?,?,4,more,?,?,?
?,?,4,?,?,med,acc
high,?,?,more,big,high,acc
?,med,5more,2,?,?,?
?,?,?,?,?,med,?
?,med,?,2,?,?,?
?,?,?,2,med,?,?
?,?,?,?,?,?,?
high,?,?,2,?,?,?
?,?,?,2,big,low,?
?,?,5more,2,big,?,?
high,?,5more,?,?,high,unacc
high,?,5more,?,?,?,?
high,?,?,?,?,med,?
?,med,?,?,small,high,?
?,med,?,?,?,?,?
?,med,5more,?,med,?,acc
?,?,?,?,?,?,acc
?,?,?,?,big,?,?
high,?,?,4,big,med,?
high,?,5more,4,?,high,?
?,?,?,?,small,low,?
high,med,5more,?,?,?,unacc
?,?,5more,?,small,?,acc
high,?,5more,more,med,?,?
high,?,?,?,med,med,?
?,med,?,?,?,high,?
high,?,5more,?,big,?,?
high,?,5more,?,?,med,acc
?,med,5more,more,?,high,acc
?,?,2,?,?,low,unacc
high,low,2,?,?,?,?
?,?,2,2,?,?,unacc
?,?,2,2,?,?,?
high,?,?,?,?,med,unacc
?,?,2,?,?,high,?
high,low,?,?,big,?,?
?,?,?,?,?,med,?
?,?,?,?,?,?,unacc
?,?,?,4,?,?,unacc
high,low,2,4,small,?,?
?,?,2,4,small,?,?
?,low,2,4,med,?,?
?,?,2,4,?,med,?
?,low,?,?,?,high,?
?,?,?,?,big,?,unacc
?,low,?,4,big,?,?
high,?,2,?,big,?,acc
?,low,?,?,?,?,?
high,?,2,?,?,?,?
?,?,2,more,?,?,?
?,?,?,more,?,?,?
?,low,?,?,med,?,?
?,?,2,more,?,?,?
?,low,2,more,big,low,?
high,low,?,more,?,?,?
?,low,?,more,big,?,?
high,?,?,2,?,?,unacc
high,?,?,2,?,?,?
?,?,?,2,?,high,unacc
high,?,?,2,?,?,?
high,?,?,?,med,?,?
high,?,3,?,?,high,?
high,?,?,2,big,?,?
?,?,3,?,?,?,unacc
?,?,3,2,big,?,unacc
high,?,3,4,?,?,unacc
high,?,?,?,?,med,?
?,low,?,?,?,?,?
high,low,3,?,med,low,?
?,?,?,?,med,?,unacc
?,?,?,?,?,?,acc
?,?,?,4,?,?,unacc
?,low,?,?,?,?,acc
?,?,3,4,?,?,?
high,low,3,?,small,?,?
?,?,?,?,small,?,?
high,?,?,more,?,high,?
?,low,?,?,med,?,unacc
high,low,3,more,med,?,?
high,?,?,?,?,?,?
high,?,?,?,?,low,?
high,?,?,?,big,?,acc
?,low,?,more,?,?,acc
?,?,?,?,?,low,unacc
high,?,?,?,small,?,?
?,?,4,2,?,?,?
?,low,?,2,med,?,?
?,low,4,?,?,med,?
?,low,?,?,med,high,?
?,low,4,?,?,low,unacc
?,?,?,2,?,?,unacc
?,?,4,?,big,?,?
?,low,?,4,small,?,unacc
?,low,4,?,?,?,?
high,?,?,?,small,high,?
?,?,?,4,med,?,unacc
high,?,?,?,?,?,?
high,?,?,?,med,?,?
high,low,?,?,?,?,?
?,?,4,4,big,med,acc
high,?,4,?,?,?,acc
?,?,?,more,?,?,?
?,?,?,?,small,?,?
?,low,?,more,?,high,acc
?,low,4,more,?,?,unacc
?,low,4,more,med,?,?
high,low,4,?,?,?,acc
high,?,?,more,?,low,?
?,?,?,?,big,?,acc
?,low,4,more,big,?,?
?,?,5more,2,?,low,unacc
high,?,5more,?,?,?,unacc
?,?,?,?,small,high,unacc
?,low,?,?,?,low,?
high,low,?,?,?,med,?
?,?,5more,2,?,high,?
?,?,?,?,?,low,unacc
?,?,?,2,?,?,unacc
?,?,?,?,?,?,unacc
high,low,?,?,?,low,unacc
high,?,5more,4,small,med,?
?,low,5more,?,?,?,?
?,?,?,4,med,?,unacc
high,?,?,4,med,?,?
?,?,?,?,med,?,?
?,low,?,4,big,?,unacc
?,?,?,?,?,med,acc
?,?,?,4,big,?,?
high,low,?,?,?,?,?
?,low,?,more,?,?,?
high,low,5more,more,?,?,acc
?,low,5more,more,?,low,unacc
?,low,?,?,?,?,?
high,low,?,more,?,?,?
?,?,?,more,big,?,unacc
?,?,?,?,?,med,acc
high,low,5more,?,?,?,?
?,?,?,?,?,low,?
?,?,?,2,?,med,?
?,?,?,?,small,?,?
med,?,2,?,?,low,unacc
med,vhigh,2,2,med,?,unacc
?,?,?,?,med,high,?
?,vhigh,?,?,?,low,unacc
?,?,2,?,big,?,unacc
?,vhigh,?,?,?,?,?
