@relation dataset

@attribute x real
@attribute y real
@attribute month {apr, aug, dec, feb, jan, jul, jun, mar, may, nov, oct, sep}
@attribute day {fri, mon, sat, sun, thu, tue, wed}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
1.0,?,sep,?,?,137.0,?,?,?,?,?,0.0,0.0
?,?,?,thu,92.9,?,?,9.2,25.4,?,2.2,0.0,0.0
1.0,2.0,sep,?,?,?,?,?,?,?,2.2,?,?
1.0,2.0,sep,?,?,149.3,728.6,8.1,?,36.0,3.6,0.0,?
6.0,5.0,?,sat,91.7,?,?,7.8,?,25.0,?,0.0,?
6.0,5.0,aug,?,90.2,96.9,624.2,8.9,14.7,59.0,5.8,?,?
8.0,?,mar,?,91.7,35.8,?,7.8,?,?,?,0.0,?
?,?,aug,sun,92.3,?,488.0,?,20.8,?,6.3,?,0.0
?,6.0,?,?,?,?,601.4,?,18.2,?,?,0.0,?
?,?,aug,?,?,103.2,638.8,?,?,?,2.7,?,?
?,?,?,sun,?,90.0,704.4,4.8,?,64.0,1.3,?,?
3.0,4.0,?,?,83.9,?,30.2,?,?,48.0,?,?,0.0
?,4.0,mar,?,?,?,15.5,0.7,17.4,?,5.4,0.0,?
?,?,aug,sun,?,142.4,601.4,?,?,87.0,4.5,0.0,?
?,4.0,?,sun,?,?,601.4,10.6,?,39.0,?,0.0,?
?,4.0,?,?,?,142.4,601.4,10.6,19.8,39.0,5.4,?,0.0
3.0,4.0,aug,tue,?,147.3,614.5,?,?,?,?,0.0,0.0
?,4.0,aug,?,?,?,647.1,17.0,?,40.0,4.0,?,0.0
?,4.0,sep,?,92.5,121.1,?,8.6,?,?,?,?,0.0
2.0,4.0,?,?,?,?,?,?,5.3,78.0,3.1,?,0.0
4.0,?,mar,fri,?,?,?,?,?,?,6.3,?,?
?,5.0,?,?,91.4,?,?,?,18.2,?,3.1,0.0,?
?,5.0,?,sun,?,?,631.2,?,?,33.0,?,?,0.0
?,5.0,sep,?,92.5,?,?,?,20.3,45.0,3.1,?,?
4.0,5.0,sep,?,88.6,91.8,709.9,7.1,17.4,?,5.4,0.0,0.0
?,?,?,?,?,19.5,57.3,?,13.7,43.0,?,?,?
3.0,4.0,?,?,?,33.3,77.5,?,?,?,4.5,?,0.0
3.0,4.0,sep,?,?,90.0,704.4,?,?,39.0,3.6,?,0.0
?,?,?,mon,?,?,724.3,?,18.9,?,2.7,0.0,?
?,?,mar,tue,88.1,?,67.6,?,?,?,7.6,?,0.0
3.0,5.0,?,tue,?,25.7,67.6,3.8,15.5,?,6.3,?,0.0
3.0,4.0,?,sat,?,?,?,7.8,11.6,30.0,6.3,0.0,0.0
?,4.0,mar,?,?,35.8,80.8,?,15.2,27.0,?,?,0.0
3.0,4.0,mar,mon,90.1,39.7,?,6.2,10.6,30.0,4.0,0.0,0.0
?,4.0,aug,?,93.0,75.3,466.6,?,19.6,?,?,0.0,?
3.0,?,?,?,?,?,608.2,?,10.3,?,?,0.0,0.0
3.0,4.0,aug,?,?,?,?,?,17.1,43.0,5.4,0.0,0.0
?,4.0,sep,?,92.4,?,680.7,8.5,?,?,5.4,0.0,0.0
3.0,?,?,?,84.4,73.4,?,3.2,?,45.0,?,?,0.0
3.0,?,?,fri,94.3,85.1,?,?,?,?,?,0.0,0.0
?,?,oct,sun,?,?,691.8,8.8,?,24.0,?,0.0,0.0
3.0,?,mar,mon,?,52.2,103.8,?,9.0,?,?,?,0.0
?,?,sep,fri,?,149.3,?,?,?,43.0,3.1,?,0.0
3.0,5.0,oct,?,?,37.9,673.8,5.2,?,46.0,?,0.0,0.0
2.0,5.0,?,sun,92.6,?,?,?,?,35.0,?,0.0,?
?,6.0,feb,?,?,?,87.2,0.8,?,40.0,?,?,0.0
4.0,?,?,?,?,?,64.7,?,?,39.0,3.1,?,?
4.0,6.0,mar,?,?,51.3,102.2,9.6,?,46.0,?,?,?
4.0,6.0,sep,thu,?,?,?,?,17.6,42.0,3.1,?,0.0
3.0,5.0,?,tue,?,25.7,67.6,?,14.9,38.0,2.7,?,0.0
?,5.0,?,?,93.5,?,?,?,?,?,?,?,0.0
?,?,sep,?,92.4,?,?,?,17.2,58.0,1.3,?,0.0
?,6.0,sep,mon,90.9,?,686.5,7.0,?,66.0,?,?,?
9.0,?,jul,tue,85.8,48.3,?,3.9,18.0,?,2.7,?,?
1.0,?,sep,?,91.0,?,692.6,?,?,38.0,2.2,0.0,?
2.0,5.0,?,mon,?,126.5,686.5,7.0,21.9,39.0,?,0.0,0.47
1.0,2.0,?,?,?,99.9,513.3,?,23.3,31.0,?,0.0,0.55
8.0,6.0,aug,fri,?,108.0,?,?,?,?,?,?,0.61
?,2.0,jul,sat,?,51.3,296.3,8.7,16.6,53.0,?,0.0,0.71
?,?,?,?,?,?,513.3,?,?,?,?,0.0,0.77
?,?,?,thu,95.2,?,?,10.4,27.4,22.0,4.0,?,0.9
?,?,mar,mon,90.1,?,86.6,?,?,40.0,5.4,?,0.95
8.0,?,sep,tue,?,73.4,671.9,3.2,24.2,28.0,3.6,?,0.96
?,?,?,tue,?,108.3,?,?,17.4,?,?,?,1.07
?,6.0,sep,?,93.7,?,685.2,17.9,23.7,25.0,4.5,0.0,1.12
6.0,5.0,jun,?,?,?,433.3,?,?,39.0,5.4,0.0,1.19
9.0,?,jul,sun,90.1,68.6,?,7.2,24.8,?,?,?,1.36
?,4.0,?,sat,?,?,424.1,6.2,24.6,?,1.8,0.0,?
?,?,?,fri,94.3,?,692.3,15.9,20.1,47.0,?,?,?
1.0,5.0,?,sat,93.4,?,721.4,?,29.6,?,?,0.0,1.46
7.0,?,aug,?,94.8,?,?,17.0,16.4,?,1.3,0.0,?
?,?,?,?,?,?,?,8.1,?,27.0,2.2,?,?
2.0,2.0,?,wed,?,?,?,9.6,18.4,?,3.6,?,?
2.0,4.0,aug,?,?,?,?,9.6,?,35.0,?,?,?
?,?,?,?,92.4,117.9,?,12.2,?,34.0,?,?,?
7.0,?,mar,?,?,?,86.6,?,16.1,?,3.1,?,?
?,?,aug,thu,95.2,?,578.8,10.4,?,?,?,?,1.9
6.0,?,mar,?,90.6,?,100.4,?,?,?,?,?,?
8.0,?,sep,?,?,?,674.4,?,17.8,?,1.8,0.0,1.95
?,5.0,?,sun,89.7,90.0,?,4.8,?,67.0,2.2,0.0,?
?,?,mar,thu,?,?,55.0,?,?,70.0,4.5,?,2.14
?,5.0,?,wed,?,?,654.1,?,16.6,47.0,0.9,0.0,2.29
6.0,?,aug,?,96.0,?,570.5,?,23.4,33.0,?,0.0,?
6.0,?,?,?,91.2,?,?,?,14.6,26.0,9.4,?,2.53
8.0,6.0,aug,thu,95.2,?,578.8,10.4,?,45.0,2.2,?,?
?,4.0,?,wed,92.9,133.3,699.6,?,?,?,1.8,0.0,2.57
8.0,?,aug,wed,?,?,609.6,?,17.4,?,?,?,?
7.0,?,?,?,?,?,601.4,?,?,39.0,5.4,0.0,?
?,?,sep,mon,?,?,?,7.0,17.7,39.0,?,?,?
?,?,?,?,90.2,?,624.2,8.9,?,53.0,?,0.0,3.5
?,4.0,?,?,90.2,96.9,624.2,?,?,39.0,4.9,?,4.53
6.0,?,?,thu,81.5,9.1,?,2.7,?,54.0,?,?,4.61
2.0,5.0,?,sun,?,?,?,?,19.2,44.0,2.7,0.0,4.69
2.0,?,?,wed,90.1,?,735.7,?,?,?,2.2,?,?
?,6.0,aug,tue,88.8,?,614.5,9.0,14.4,66.0,?,0.0,?
?,3.0,sep,sun,92.4,124.1,680.7,8.5,?,32.0,?,0.0,?
8.0,6.0,oct,mon,?,?,664.2,?,19.1,?,4.0,?,?
5.0,4.0,feb,sun,86.8,?,?,3.9,?,53.0,2.2,?,6.38
?,?,?,mon,91.7,?,?,?,?,?,4.5,?,?
8.0,?,?,?,?,?,586.7,15.1,20.8,34.0,?,0.0,?
?,?,?,?,?,129.5,?,7.0,17.6,46.0,3.1,0.0,?
8.0,?,?,sun,?,?,?,9.6,11.5,39.0,5.8,?,?
?,5.0,?,?,90.9,?,?,7.0,21.0,?,?,?,7.3
?,?,?,?,90.8,41.9,89.4,7.9,?,?,0.9,?,?
?,4.0,mar,?,?,?,92.4,5.5,11.5,60.0,?,0.0,?
?,?,?,?,91.2,48.3,?,?,11.7,?,4.0,?,8.31
2.0,5.0,?,?,?,?,578.8,10.4,?,28.0,?,0.0,?
2.0,?,?,?,94.8,?,?,?,24.6,22.0,?,0.0,8.71
4.0,?,sep,wed,?,?,?,?,24.3,?,?,0.0,?
2.0,?,?,?,?,108.3,647.1,17.0,24.6,22.0,4.5,?,?
?,?,?,fri,?,?,?,?,?,36.0,5.4,0.0,10.02
6.0,?,apr,thu,?,?,55.2,2.7,?,54.0,?,0.0,10.93
?,5.0,sep,?,92.9,137.0,?,9.2,?,15.0,?,?,11.06
?,4.0,sep,?,91.0,?,692.6,?,13.9,59.0,?,0.0,?
?,?,sep,mon,?,?,?,0.8,?,38.0,?,?,11.32
1.0,5.0,?,tue,?,129.5,692.6,?,?,33.0,?,0.0,11.53
?,?,?,?,?,37.6,83.7,?,12.4,?,?,0.0,?
7.0,?,feb,?,?,8.7,32.1,2.1,8.8,68.0,?,0.0,?
?,?,oct,?,91.4,37.9,?,5.2,20.2,?,?,?,?
?,6.0,?,sat,?,50.1,100.4,7.8,?,?,4.0,?,?
?,?,sep,thu,?,?,706.4,?,22.1,34.0,?,0.0,?
?,2.0,aug,?,?,139.4,594.2,?,?,31.0,7.2,0.0,15.45
?,?,?,?,91.0,129.5,692.6,7.0,?,37.0,?,?,17.2
?,?,sep,fri,?,?,?,?,19.6,33.0,6.3,0.0,?
8.0,3.0,sep,?,?,80.9,?,?,?,26.0,4.9,?,23.41
?,4.0,?,sat,90.6,?,?,?,18.4,?,?,?,?
?,?,?,sat,?,?,?,20.3,?,96.0,?,?,26.0
?,?,?,?,94.3,85.1,692.3,15.9,?,47.0,4.9,0.0,26.13
7.0,3.0,mar,mon,87.6,?,103.8,?,?,46.0,?,?,27.35
?,4.0,?,sat,91.7,?,?,7.8,?,27.0,?,?,28.66
4.0,4.0,mar,?,?,35.8,80.8,?,17.0,?,4.9,?,28.66
4.0,4.0,?,?,?,124.1,680.7,?,?,?,?,0.0,?
?,?,sep,?,88.6,91.8,709.9,7.1,12.4,73.0,6.3,?,?
?,?,sep,?,?,?,699.6,9.2,19.4,19.0,1.3,0.0,?
?,5.0,?,mon,?,39.7,86.6,?,15.2,?,?,?,?
?,6.0,?,sun,?,99.6,631.2,?,?,?,?,?,32.07
3.0,?,sep,fri,?,141.2,?,?,18.6,?,?,?,35.88
?,3.0,?,mon,87.6,?,103.8,5.0,?,46.0,?,0.0,36.85
2.0,?,?,fri,?,150.3,?,?,13.4,79.0,?,0.0,37.02
7.0,?,sep,?,?,?,?,6.2,?,?,4.5,?,?
?,?,sep,?,?,149.3,728.6,?,?,39.0,?,0.0,48.55
7.0,5.0,oct,?,?,48.5,?,?,16.1,44.0,4.0,0.0,49.37
?,6.0,?,sat,92.2,81.8,?,?,?,?,?,?,?
?,?,?,?,?,?,728.6,8.1,?,?,?,0.0,64.1
8.0,?,?,?,92.2,81.8,480.8,11.9,?,43.0,4.0,?,?
?,4.0,sep,wed,92.9,133.3,?,?,26.4,?,4.5,?,88.49
1.0,5.0,sep,sun,93.5,149.3,?,8.1,27.8,27.0,?,?,?
6.0,?,?,?,?,129.5,?,7.0,?,?,?,?,103.39
9.0,?,sep,tue,?,?,671.9,3.2,?,36.0,3.1,?,?
4.0,?,?,sat,?,?,?,?,17.7,25.0,?,?,154.88
?,6.0,aug,?,?,142.4,601.4,?,?,?,5.8,?,?
?,?,?,?,92.5,121.1,674.4,?,18.2,46.0,?,?,200.94
1.0,2.0,?,tue,91.0,?,?,?,?,?,?,?,212.88
6.0,5.0,sep,?,92.5,121.1,?,?,?,?,4.0,0.0,?
?,?,?,?,?,?,7.9,3.5,?,75.0,?,0.0,?
6.0,3.0,apr,wed,?,?,?,3.8,15.2,?,2.7,0.0,0.0
?,?,apr,?,83.0,?,85.3,2.3,?,20.0,?,?,0.0
2.0,?,aug,?,94.2,?,?,12.9,15.4,66.0,?,?,10.13
7.0,?,aug,?,?,?,700.7,13.8,21.9,73.0,?,1.0,?
2.0,4.0,?,sun,?,175.1,?,?,?,?,?,?,?
3.0,4.0,?,?,?,175.1,?,?,26.8,?,?,?,0.76
5.0,?,?,sun,91.8,175.1,?,13.8,25.7,?,?,0.0,?
?,4.0,aug,?,?,91.6,?,?,20.7,?,?,?,0.75
8.0,6.0,?,?,?,157.3,?,?,28.7,28.0,2.7,0.0,0.0
?,?,?,?,93.1,?,666.7,?,21.7,?,0.4,0.0,?
8.0,5.0,?,?,?,157.3,?,13.5,26.8,?,?,?,?
8.0,5.0,aug,wed,93.1,157.3,?,13.5,?,36.0,?,0.0,?
6.0,5.0,aug,?,?,157.3,?,13.5,22.1,37.0,?,?,?
7.0,?,?,?,?,109.2,?,8.0,21.4,?,?,0.0,?
?,3.0,?,?,?,?,?,6.3,18.9,?,3.1,?,10.34
2.0,5.0,aug,thu,87.5,77.0,?,5.0,22.3,?,?,0.0,0.0
8.0,?,aug,?,94.2,?,?,?,23.9,41.0,2.2,0.0,?
?,?,aug,?,94.2,?,?,11.0,?,44.0,?,0.0,?
3.0,4.0,aug,?,?,170.9,692.3,?,20.6,?,?,0.0,0.0
?,4.0,aug,?,91.8,170.9,?,13.7,23.7,40.0,1.8,0.0,?
?,4.0,aug,?,93.6,?,542.0,14.4,28.3,32.0,?,0.0,8.85
?,4.0,?,?,91.6,?,573.0,?,?,84.0,7.6,?,?
?,4.0,?,?,?,?,?,8.9,?,?,?,0.0,?
?,?,aug,?,91.1,?,?,7.1,?,39.0,3.6,0.0,1.56
4.0,4.0,aug,?,?,167.6,?,13.0,21.8,53.0,?,?,?
4.0,?,aug,?,93.7,102.2,550.3,?,22.1,?,?,0.0,?
?,?,?,?,?,?,607.1,22.7,19.4,55.0,?,0.0,?
2.0,2.0,?,?,92.1,152.6,?,14.3,?,24.0,3.1,0.0,0.0
?,4.0,aug,tue,?,?,?,?,21.0,?,?,?,?
?,?,?,tue,?,?,658.2,14.3,?,?,2.7,?,4.4
2.0,2.0,aug,?,?,?,?,?,?,56.0,3.1,0.0,0.52
8.0,6.0,aug,?,92.1,?,?,14.3,?,?,4.5,0.0,?
?,5.0,?,tue,?,152.6,?,14.3,?,47.0,?,0.0,?
4.0,6.0,?,sun,?,27.2,353.5,6.8,?,?,?,?,8.98
?,6.0,?,wed,84.0,?,354.6,?,5.1,61.0,?,0.0,?
?,6.0,dec,?,?,26.4,352.0,2.0,5.1,?,4.9,?,?
4.0,4.0,?,?,?,25.4,?,2.6,?,?,?,?,?
3.0,4.0,?,?,?,25.4,349.7,2.6,4.6,?,8.5,?,10.73
?,?,dec,?,85.4,?,?,2.6,4.6,?,8.5,?,?
4.0,?,?,?,?,?,349.7,?,4.6,?,?,0.0,?
4.0,6.0,dec,?,?,?,?,?,2.2,59.0,4.9,?,9.27
6.0,5.0,dec,?,85.4,?,349.7,2.6,?,24.0,?,?,24.77
6.0,3.0,feb,?,?,?,?,?,4.2,?,?,0.0,0.0
?,4.0,?,wed,86.9,?,18.7,?,8.8,35.0,3.1,0.0,?
5.0,?,feb,?,85.2,4.9,15.8,6.3,7.5,46.0,?,0.0,24.24
?,?,?,sun,93.9,?,411.8,?,23.4,40.0,6.3,?,0.0
7.0,?,jul,wed,91.2,183.1,?,12.5,?,?,7.6,0.2,0.0
7.0,?,?,?,?,104.2,?,9.0,22.1,?,2.7,?,?
7.0,?,jul,?,?,?,?,9.0,?,?,?,0.0,0.0
?,4.0,?,?,?,?,?,?,24.3,?,1.8,?,?
?,5.0,?,sat,91.6,?,474.9,?,18.7,?,?,?,0.0
?,4.0,?,sat,?,?,474.9,?,?,?,0.9,?,8.0
4.0,5.0,?,?,?,?,466.3,?,22.9,40.0,?,?,2.64
?,?,?,?,93.1,180.4,?,?,26.9,?,?,?,?
?,6.0,?,tue,92.3,?,440.9,?,?,?,?,?,6.57
7.0,5.0,jun,?,?,?,?,11.0,22.2,?,?,?,?
6.0,?,?,?,?,89.5,?,6.4,?,?,?,?,0.9
?,?,jun,sun,?,89.5,?,6.4,?,?,?,0.0,?
?,6.0,jun,wed,91.2,147.8,377.2,12.7,?,?,?,0.0,?
?,5.0,jun,?,?,71.0,?,?,10.6,90.0,?,0.0,?
?,5.0,jun,?,90.4,?,298.1,7.5,?,25.0,4.9,?,0.0
6.0,?,?,mon,?,?,298.1,?,19.1,39.0,?,0.0,?
?,?,?,?,?,94.1,?,?,?,?,4.5,?,?
3.0,6.0,jun,?,91.1,94.1,232.1,?,?,38.0,?,?,?
6.0,?,?,?,?,?,113.8,3.5,?,?,4.9,?,0.0
1.0,4.0,?,sun,89.6,?,714.3,?,19.0,52.0,?,0.0,0.0
7.0,4.0,sep,sun,89.6,84.1,?,5.7,17.1,53.0,5.4,?,?
?,4.0,?,?,89.6,84.1,714.3,?,23.8,?,3.6,?,5.18
?,?,sep,sun,92.4,?,758.1,?,16.0,45.0,1.8,0.0,0.0
2.0,?,sep,?,?,?,?,9.9,24.9,27.0,2.2,?,0.0
7.0,?,?,sun,?,105.8,?,9.9,25.3,27.0,2.7,?,?
?,3.0,sep,sun,?,?,758.1,?,?,?,1.8,?,14.29
?,4.0,sep,?,?,46.2,706.6,?,?,78.0,6.3,0.0,?
6.0,5.0,?,wed,92.6,115.4,777.1,8.8,?,?,4.9,?,?
?,?,?,?,92.6,115.4,?,?,19.7,41.0,1.8,?,1.58
?,4.0,sep,wed,91.2,134.7,?,?,?,?,2.7,?,0.0
?,?,?,?,?,96.2,739.4,?,?,?,?,?,?
4.0,4.0,?,?,92.4,96.2,739.4,?,19.2,24.0,4.9,0.0,3.78
6.0,?,sep,?,92.8,?,783.5,7.5,?,?,?,0.0,0.0
?,?,?,thu,92.8,?,783.5,?,?,28.0,6.3,0.0,4.41
6.0,?,sep,thu,92.8,?,?,?,?,?,7.2,?,?
1.0,?,sep,thu,92.8,?,783.5,7.5,?,28.0,4.0,0.0,?
6.0,5.0,?,?,?,119.0,?,?,16.8,28.0,?,0.0,1.01
?,?,sep,thu,90.7,136.9,822.8,6.8,?,39.0,?,?,2.18
?,?,?,?,?,?,?,5.4,?,?,?,?,4.42
?,4.0,?,sat,92.2,102.3,?,?,?,27.0,3.1,0.0,?
5.0,4.0,sep,sat,92.2,?,751.5,8.4,24.1,27.0,?,0.0,0.0
6.0,?,?,sat,92.2,?,751.5,?,?,32.0,?,0.0,?
6.0,5.0,?,?,92.2,?,751.5,8.4,?,?,1.8,?,0.0
4.0,?,?,sat,92.2,?,751.5,?,23.5,27.0,4.0,?,?
?,3.0,sep,sat,?,?,?,8.4,24.2,27.0,3.1,0.0,6.58
7.0,?,sep,?,?,?,795.3,8.5,21.5,28.0,4.5,0.0,?
?,4.0,?,?,?,?,795.3,?,17.1,?,2.2,0.0,?
?,4.0,?,mon,?,?,721.1,?,18.1,54.0,3.1,0.0,?
?,3.0,?,?,?,108.4,764.0,6.2,18.0,51.0,5.4,?,0.0
?,3.0,?,mon,91.6,?,764.0,?,?,86.0,?,0.0,0.0
7.0,4.0,?,?,91.6,108.4,?,?,?,44.0,2.2,?,?
?,?,sep,?,?,?,?,6.2,23.0,34.0,2.2,?,?
?,?,sep,?,91.6,?,?,6.2,?,?,?,0.0,?
2.0,4.0,sep,?,91.6,108.4,764.0,6.2,?,?,?,0.0,1.47
?,5.0,?,mon,91.6,?,?,?,19.3,?,?,?,3.93
8.0,6.0,?,?,?,111.7,770.3,6.5,?,?,2.2,0.0,0.0
6.0,?,sep,?,91.5,130.1,807.1,?,?,37.0,?,0.0,?
8.0,?,sep,?,?,130.1,?,7.5,?,51.0,4.5,?,2.18
?,3.0,?,mon,?,?,807.1,?,12.2,66.0,?,0.0,?
?,?,sep,mon,?,?,807.1,7.5,?,?,?,?,?
?,?,sep,mon,?,?,807.1,?,?,?,?,0.0,28.19
5.0,4.0,sep,?,92.1,?,?,?,?,?,3.6,?,0.0
?,4.0,?,?,?,?,745.3,?,17.4,57.0,?,0.0,0.0
?,4.0,sep,fri,92.1,?,745.3,9.6,?,64.0,?,0.0,1.64
5.0,4.0,sep,fri,?,?,?,?,10.1,75.0,?,?,3.71
4.0,4.0,sep,?,92.1,99.0,745.3,9.6,?,?,6.3,0.0,7.31
?,4.0,sep,fri,92.1,99.0,?,9.6,?,?,3.6,?,?
?,?,?,fri,?,?,745.3,?,?,?,?,?,1.72
?,?,sep,fri,92.1,99.0,745.3,9.6,18.7,?,?,0.0,5.97
4.0,?,sep,?,92.1,99.0,745.3,?,20.8,35.0,?,?,?
?,?,sep,fri,?,99.0,?,?,?,35.0,?,0.0,?
