@relation dataset

@attribute x real
@attribute y real
@attribute month {apr, aug, dec, feb, jan, jul, jun, mar, may, nov, oct, sep}
@attribute day {fri, mon, sat, sun, thu, tue, wed}
@attribute ffmc real
@attribute dmc real
@attribute dc real
@attribute isi real
@attribute temp real
@attribute rh real
@attribute wind real
@attribute rain real
@attribute area real


@data
?,3.0,?,wed,?,111.2,?,?,?,42.0,4.9,0.0,0.0
?,?,?,?,?,?,661.3,6.3,?,45.0,3.6,?,0.0
?,?,sep,thu,92.9,137.0,?,9.2,?,24.0,?,?,0.0
4.0,3.0,?,tue,90.3,?,730.2,6.3,17.8,63.0,?,?,?
4.0,?,oct,sun,92.6,46.5,691.8,?,13.8,50.0,2.7,?,?
?,?,?,mon,?,9.3,?,2.1,13.9,40.0,?,0.0,0.0
?,?,?,?,86.6,13.2,?,?,12.3,?,?,?,?
2.0,2.0,mar,?,?,?,102.2,9.6,11.5,39.0,?,0.0,?
?,2.0,?,?,89.3,51.3,?,?,5.5,59.0,6.3,?,0.0
2.0,2.0,?,thu,?,?,?,7.7,18.8,?,4.9,?,?
?,2.0,aug,sun,?,?,?,?,20.8,?,?,?,?
2.0,2.0,?,mon,?,?,638.8,?,?,?,?,?,?
?,2.0,aug,thu,91.7,?,?,?,?,44.0,4.5,?,0.0
2.0,?,?,fri,92.4,?,?,12.2,?,?,4.5,0.0,0.0
2.0,?,sep,?,92.4,?,?,12.2,19.6,33.0,?,0.0,?
2.0,?,sep,fri,92.4,117.9,668.0,12.2,?,?,6.3,0.0,?
?,?,?,fri,91.7,?,77.5,?,?,26.0,?,0.0,0.0
4.0,?,mar,?,91.2,48.3,97.8,?,?,27.0,?,?,?
?,5.0,sep,fri,94.3,?,?,?,?,37.0,3.6,?,0.0
5.0,4.0,?,?,?,?,?,?,?,25.0,6.3,?,0.0
?,4.0,?,?,88.8,147.3,614.5,9.0,17.3,43.0,?,?,0.0
?,4.0,sep,fri,93.3,141.2,?,?,27.6,30.0,?,?,?
?,9.0,?,?,?,?,26.6,7.7,6.7,79.0,?,?,0.0
?,?,feb,?,86.6,?,43.0,5.3,?,?,?,0.0,?
1.0,3.0,?,mon,87.6,?,?,5.0,8.3,?,?,0.0,0.0
1.0,2.0,aug,fri,?,108.0,529.8,?,14.7,?,2.7,0.0,0.0
?,?,aug,?,?,?,?,7.0,21.6,?,6.7,0.0,?
1.0,?,aug,sun,91.4,142.4,?,10.6,?,39.0,?,?,0.0
?,?,?,sun,?,99.6,631.2,?,17.9,44.0,?,0.0,0.0
?,2.0,aug,tue,?,108.3,?,17.0,18.6,51.0,4.5,?,0.0
1.0,2.0,?,wed,?,111.2,?,9.6,?,47.0,0.9,?,?
?,?,?,?,91.7,?,661.3,?,20.2,?,3.6,0.0,?
?,?,?,?,?,?,706.4,?,?,?,?,?,?
1.0,2.0,sep,?,?,137.0,?,9.2,?,27.0,?,?,0.0
?,2.0,sep,?,?,137.0,706.4,9.2,?,?,2.2,?,0.0
?,2.0,sep,sun,?,?,728.6,?,25.3,?,?,?,?
?,5.0,?,sat,?,?,?,?,17.4,?,?,0.0,0.0
6.0,5.0,?,sat,90.2,96.9,?,8.9,?,59.0,?,0.0,0.0
8.0,6.0,?,fri,91.7,?,?,?,?,24.0,5.4,0.0,?
?,?,?,?,92.3,85.3,?,?,?,?,?,?,?
?,6.0,aug,sun,91.4,142.4,?,?,18.2,?,?,0.0,?
?,6.0,aug,mon,?,?,?,5.8,?,?,2.7,?,?
4.0,?,?,?,?,?,?,?,?,?,?,0.0,?
3.0,?,?,?,83.9,8.0,30.2,2.6,?,48.0,?,?,0.0
?,4.0,mar,sat,69.0,2.4,?,?,17.4,24.0,?,?,0.0
3.0,?,?,sun,?,?,?,?,?,?,?,0.0,?
3.0,4.0,?,?,91.4,?,?,10.6,?,?,?,?,0.0
3.0,4.0,?,?,?,?,601.4,?,19.8,?,?,0.0,0.0
3.0,4.0,aug,tue,?,?,?,?,?,66.0,?,0.0,?
?,4.0,aug,tue,94.8,?,647.1,17.0,?,40.0,?,?,?
2.0,?,?,?,?,?,?,8.6,24.1,?,?,0.0,?
?,4.0,?,?,82.1,3.7,9.3,?,5.3,?,3.1,0.0,?
?,?,mar,fri,85.9,19.5,57.3,2.8,?,?,6.3,0.0,0.0
?,?,?,thu,?,30.7,?,?,?,?,3.1,0.0,?
?,5.0,?,?,?,?,631.2,6.3,?,?,?,?,?
?,5.0,?,?,92.5,?,?,7.1,?,45.0,?,?,0.0
4.0,5.0,?,mon,88.6,91.8,?,?,17.4,56.0,5.4,0.0,?
?,?,?,fri,85.9,?,57.3,2.8,?,?,5.8,0.0,0.0
3.0,4.0,?,?,91.7,?,77.5,?,?,18.0,4.5,0.0,0.0
?,4.0,?,sun,?,90.0,?,?,22.8,?,3.6,?,0.0
?,4.0,sep,mon,91.8,?,724.3,9.2,18.9,?,2.7,?,0.0
3.0,?,mar,?,88.1,?,?,3.8,15.8,?,?,0.0,?
3.0,?,?,tue,?,?,?,3.8,?,27.0,6.3,?,?
?,4.0,mar,sat,?,?,?,?,11.6,?,?,0.0,0.0
3.0,?,?,?,?,?,?,7.8,?,?,?,0.0,?
?,4.0,mar,mon,90.1,39.7,86.6,?,?,30.0,?,?,?
3.0,?,?,thu,93.0,75.3,?,7.7,19.6,?,3.1,0.0,?
3.0,?,?,mon,?,?,?,?,10.3,74.0,?,?,0.0
3.0,4.0,?,mon,?,145.4,608.2,?,17.1,?,?,0.0,0.0
?,4.0,?,sun,?,124.1,680.7,?,?,?,?,0.0,?
3.0,4.0,?,?,?,?,671.9,?,?,45.0,?,?,0.0
?,?,?,fri,?,85.1,?,15.9,?,?,?,?,?
3.0,4.0,?,sun,92.6,?,691.8,8.8,?,?,?,?,?
3.0,?,mar,?,87.6,52.2,?,5.0,?,49.0,?,0.0,?
3.0,5.0,?,?,93.5,149.3,?,?,17.2,?,?,?,?
3.0,?,oct,wed,?,37.9,673.8,5.2,?,46.0,3.6,?,0.0
?,?,oct,?,?,?,691.8,?,15.4,35.0,?,?,0.0
?,?,feb,?,?,21.5,?,0.8,15.4,40.0,2.7,0.0,0.0
?,?,?,?,?,?,?,4.1,14.0,?,3.1,?,0.0
4.0,?,?,?,89.3,51.3,?,9.6,?,?,?,?,0.0
?,?,sep,?,93.7,?,?,17.9,17.6,?,3.1,0.0,?
3.0,?,mar,?,88.1,25.7,?,?,?,38.0,2.7,0.0,0.0
?,5.0,aug,sat,93.5,?,?,?,17.6,52.0,5.8,0.0,0.0
?,6.0,?,?,92.4,124.1,680.7,?,?,?,1.3,?,0.0
?,?,?,mon,?,126.5,686.5,7.0,?,?,3.1,?,?
9.0,9.0,jul,?,?,?,?,?,?,42.0,?,0.0,?
?,?,sep,tue,91.0,129.5,692.6,7.0,21.7,?,2.2,?,0.43
2.0,5.0,?,?,?,?,686.5,7.0,21.9,?,?,0.0,?
?,2.0,?,wed,?,?,513.3,13.2,23.3,31.0,4.5,0.0,?
?,6.0,aug,fri,?,?,529.8,?,?,?,?,?,?
?,?,jul,sat,90.0,51.3,296.3,?,?,53.0,?,0.0,?
2.0,?,?,?,95.5,?,?,?,23.8,32.0,?,0.0,?
?,?,?,?,95.2,?,?,?,?,?,?,?,?
5.0,?,mar,mon,?,39.7,?,?,13.2,?,?,0.0,0.95
8.0,3.0,?,?,?,?,671.9,3.2,24.2,28.0,3.6,0.0,?
2.0,2.0,?,tue,?,?,?,?,?,?,6.7,0.0,?
8.0,6.0,sep,thu,93.7,80.9,?,?,23.7,?,4.5,?,?
6.0,5.0,?,?,?,?,433.3,?,?,?,5.4,0.0,1.19
9.0,9.0,jul,sun,90.1,68.6,?,7.2,?,?,?,0.0,1.36
?,?,jul,sat,?,?,?,?,24.6,43.0,?,?,1.43
?,?,sep,?,?,85.1,?,15.9,?,?,?,0.0,?
?,?,sep,?,?,145.4,721.4,?,?,?,2.7,0.0,?
?,?,aug,sun,94.8,108.3,?,?,?,47.0,?,0.0,?
?,?,sep,sat,?,145.4,?,8.1,28.6,?,?,0.0,?
?,2.0,?,wed,92.1,?,?,?,18.4,45.0,3.6,0.0,1.63
?,?,?,?,?,?,?,?,20.5,?,?,0.0,?
?,?,?,?,92.4,?,?,12.2,19.0,34.0,?,0.0,?
7.0,?,mar,?,?,39.7,86.6,6.2,16.1,?,?,0.0,1.75
?,4.0,aug,thu,?,?,578.8,10.4,?,41.0,?,?,?
?,?,?,sat,?,50.1,?,?,15.2,?,?,?,?
?,6.0,?,sat,?,121.1,674.4,8.6,17.8,56.0,1.8,?,?
?,5.0,sep,sun,89.7,90.0,704.4,?,?,67.0,2.2,0.0,?
6.0,?,?,thu,84.9,18.2,?,3.0,5.3,?,?,0.0,?
6.0,5.0,?,wed,92.1,?,654.1,?,16.6,47.0,0.9,?,?
6.0,?,?,wed,96.0,127.1,570.5,16.5,23.4,33.0,?,?,?
6.0,5.0,?,?,91.2,?,?,12.5,14.6,26.0,?,?,2.53
?,?,?,?,?,?,578.8,?,?,?,2.2,?,2.55
5.0,?,?,?,?,133.3,699.6,?,21.9,35.0,1.8,?,?
?,?,?,wed,?,90.4,?,?,17.4,?,4.0,0.0,2.69
?,?,?,sun,91.4,?,?,10.6,?,?,5.4,?,?
?,?,sep,mon,90.9,?,?,?,?,39.0,?,0.0,3.07
1.0,?,?,?,90.2,96.9,?,8.9,14.2,?,1.8,0.0,3.5
1.0,?,?,sat,90.2,96.9,624.2,8.9,20.3,?,4.9,?,4.53
6.0,?,?,?,?,?,55.2,2.7,?,54.0,5.8,?,?
?,?,aug,sun,?,?,?,?,19.2,44.0,?,0.0,?
2.0,5.0,sep,?,?,?,?,?,18.3,?,2.2,?,4.88
?,6.0,?,?,88.8,147.3,614.5,9.0,14.4,66.0,5.4,?,?
?,?,?,?,92.4,?,680.7,8.5,23.9,32.0,6.7,0.0,5.33
?,?,oct,mon,84.9,32.8,?,3.0,19.1,?,?,?,5.44
5.0,4.0,?,?,86.8,15.6,?,3.9,?,?,?,0.0,6.38
7.0,4.0,?,?,?,48.5,696.1,11.1,?,45.0,?,?,6.83
?,?,?,?,?,135.7,?,15.1,20.8,34.0,?,0.0,?
2.0,5.0,sep,?,91.0,?,692.6,7.0,?,46.0,3.1,?,7.04
?,?,mar,?,89.3,?,102.2,?,?,?,?,?,?
1.0,?,sep,?,?,?,?,?,?,42.0,2.2,0.0,?
6.0,?,mar,sat,?,?,89.4,7.9,13.3,?,0.9,?,?
?,4.0,mar,sun,?,?,92.4,5.5,?,?,4.0,0.0,?
6.0,?,mar,?,91.2,48.3,97.8,?,11.7,33.0,4.0,?,8.31
2.0,?,aug,?,?,131.7,578.8,?,24.2,28.0,?,?,8.68
2.0,?,aug,tue,94.8,108.3,647.1,?,?,22.0,?,0.0,?
?,?,sep,?,?,?,?,?,?,25.0,?,?,?
2.0,?,aug,?,94.8,?,?,17.0,24.6,?,?,0.0,10.01
?,?,aug,?,93.9,?,?,?,23.5,?,?,0.0,?
6.0,5.0,?,?,81.5,?,?,2.7,?,?,?,0.0,10.93
4.0,?,?,thu,?,?,706.4,?,21.5,15.0,0.9,?,11.06
?,4.0,?,tue,?,129.5,692.6,?,?,59.0,6.3,?,?
?,?,?,?,63.5,?,665.3,0.8,22.6,?,3.6,0.0,11.32
?,5.0,?,tue,?,129.5,?,?,?,33.0,2.2,0.0,?
6.0,5.0,mar,sun,90.1,?,83.7,7.2,?,?,?,?,?
7.0,4.0,?,?,?,8.7,?,?,?,?,?,0.0,13.05
?,6.0,oct,wed,91.4,?,?,?,20.2,37.0,?,0.0,13.7
?,6.0,?,sat,90.6,50.1,100.4,?,?,64.0,4.0,0.0,13.99
?,?,sep,thu,92.9,?,?,9.2,?,34.0,?,?,14.57
?,2.0,?,sat,93.5,?,?,?,22.9,31.0,?,0.0,?
?,5.0,sep,tue,?,?,?,?,?,?,?,?,17.2
6.0,?,sep,fri,?,?,?,12.2,?,?,?,0.0,?
8.0,?,?,?,?,?,685.2,?,23.2,26.0,?,?,23.41
4.0,4.0,oct,sat,90.6,43.7,?,?,18.4,?,3.1,?,24.23
?,?,aug,sat,93.5,?,594.2,20.3,5.1,96.0,5.8,0.0,26.0
7.0,4.0,?,?,94.3,?,?,?,?,?,?,?,26.13
7.0,?,mar,?,?,?,103.8,5.0,?,46.0,5.8,?,?
?,4.0,?,sat,91.7,35.8,80.8,?,?,?,4.9,?,?
4.0,?,?,?,91.7,?,80.8,7.8,17.0,?,?,?,28.66
4.0,?,?,?,?,?,?,?,16.9,60.0,1.3,0.0,?
1.0,3.0,sep,mon,88.6,?,?,7.1,?,?,6.3,?,30.32
4.0,5.0,sep,?,?,?,699.6,9.2,19.4,19.0,?,0.0,31.72
6.0,5.0,mar,mon,90.1,?,86.6,?,15.2,27.0,3.1,?,?
?,?,aug,sun,90.2,99.6,?,6.3,?,59.0,?,0.0,32.07
3.0,?,?,?,?,?,713.9,13.9,18.6,?,?,0.0,35.88
?,?,?,mon,?,?,103.8,?,11.0,?,?,?,36.85
2.0,2.0,jul,fri,?,?,?,?,?,79.0,?,0.0,37.02
?,?,?,wed,?,82.9,?,6.2,?,57.0,4.5,0.0,37.71
?,?,?,?,93.5,149.3,?,?,?,?,?,?,?
7.0,?,oct,?,?,?,696.1,11.1,16.1,?,4.0,0.0,?
?,?,?,?,?,?,?,?,20.1,34.0,4.5,?,58.3
?,?,sep,?,?,149.3,?,?,28.3,26.0,?,0.0,?
8.0,?,?,?,92.2,81.8,?,11.9,16.4,43.0,?,0.0,71.3
4.0,?,sep,?,?,?,?,9.2,26.4,21.0,?,?,?
?,5.0,?,sun,93.5,149.3,728.6,?,27.8,?,?,?,95.18
6.0,?,?,?,91.0,?,?,?,?,?,2.7,?,103.39
9.0,4.0,?,tue,84.4,73.4,?,3.2,24.3,36.0,3.1,?,105.66
4.0,?,sep,sat,?,121.1,?,?,?,?,3.1,0.0,154.88
8.0,?,aug,?,91.4,142.4,?,10.6,19.6,?,5.8,?,196.48
2.0,?,sep,?,?,?,674.4,?,18.2,46.0,1.8,0.0,?
1.0,?,sep,?,91.0,129.5,692.6,7.0,18.8,40.0,2.2,?,212.88
6.0,5.0,sep,?,?,121.1,?,?,?,?,4.0,?,?
?,?,?,?,?,?,7.9,3.5,13.4,75.0,?,?,0.0
?,?,apr,wed,88.0,?,?,?,?,51.0,?,0.0,?
4.0,4.0,apr,fri,83.0,23.3,?,2.3,16.7,20.0,3.1,0.0,0.0
?,?,?,sun,94.2,122.3,?,?,?,66.0,4.0,?,10.13
7.0,4.0,?,?,?,175.1,?,?,?,73.0,?,1.0,?
?,?,aug,?,91.8,?,?,13.8,22.4,54.0,7.6,?,2.87
3.0,4.0,aug,?,?,175.1,700.7,13.8,?,38.0,6.3,0.0,?
5.0,4.0,aug,sun,?,?,?,13.8,?,?,5.4,0.0,0.09
?,?,aug,wed,?,91.6,?,9.6,?,?,?,0.0,0.75
8.0,?,aug,wed,93.1,?,666.7,?,28.7,28.0,?,?,0.0
?,?,aug,?,93.1,?,666.7,13.5,?,40.0,?,0.0,2.47
?,5.0,aug,wed,93.1,?,666.7,?,?,?,3.1,?,0.68
?,?,?,wed,93.1,?,666.7,13.5,?,36.0,3.1,?,0.24
?,?,?,?,93.1,?,666.7,?,22.1,?,3.6,?,0.21
7.0,4.0,aug,thu,?,109.2,565.5,8.0,?,?,?,0.0,?
6.0,?,aug,?,?,?,?,6.3,18.9,41.0,?,0.0,?
?,5.0,?,?,87.5,77.0,694.8,5.0,?,?,4.0,0.0,0.0
?,6.0,aug,sat,?,?,?,11.0,23.9,41.0,2.2,0.0,8.02
4.0,3.0,?,sat,?,?,?,?,21.4,?,2.7,?,?
?,4.0,aug,?,?,?,692.3,?,20.6,?,?,0.0,?
?,4.0,?,sat,91.8,?,?,13.7,23.7,40.0,?,?,1.38
2.0,4.0,aug,?,?,?,542.0,?,28.3,32.0,4.0,?,?
3.0,4.0,?,?,?,112.4,?,?,?,?,7.6,0.0,3.3
2.0,4.0,?,?,?,?,573.0,?,21.4,42.0,?,?,?
?,3.0,aug,?,?,?,629.1,7.1,19.3,?,3.6,?,?
?,4.0,?,?,94.3,167.6,?,?,?,?,3.1,0.0,?
?,4.0,aug,?,?,?,?,14.6,22.1,54.0,7.6,0.0,0.79
6.0,5.0,aug,tue,94.3,131.7,?,?,19.4,55.0,?,?,0.17
2.0,?,?,?,?,152.6,658.2,14.3,?,?,3.1,?,?
3.0,?,aug,tue,?,?,658.2,?,?,32.0,3.1,?,0.0
?,4.0,?,tue,92.1,152.6,?,14.3,19.1,53.0,?,0.0,?
?,?,aug,?,92.1,?,?,?,?,?,?,?,0.52
?,?,aug,tue,92.1,152.6,658.2,14.3,20.1,58.0,4.5,0.0,9.27
2.0,?,?,tue,?,152.6,?,?,20.2,?,?,0.0,?
?,6.0,dec,?,84.4,27.2,353.5,6.8,?,57.0,?,0.0,?
8.0,6.0,?,?,?,27.8,354.6,?,?,?,8.0,0.0,11.19
?,?,dec,thu,?,?,352.0,2.0,?,61.0,?,0.0,5.38
4.0,?,dec,mon,85.4,25.4,?,?,4.6,?,8.5,?,17.85
?,?,dec,?,?,25.4,349.7,2.6,?,21.0,8.5,?,?
4.0,4.0,?,?,?,25.4,?,2.6,?,21.0,8.5,0.0,22.03
?,?,dec,?,?,?,349.7,2.6,?,?,?,0.0,9.77
4.0,6.0,dec,?,?,?,352.6,4.1,2.2,59.0,4.9,?,9.27
?,?,?,tue,85.4,25.4,?,2.6,?,?,?,0.0,?
6.0,3.0,?,sun,?,?,353.5,?,?,51.0,4.0,0.0,0.0
?,4.0,feb,?,86.9,6.6,?,3.2,?,?,3.1,?,?
?,?,feb,fri,85.2,?,15.8,?,?,46.0,8.0,0.0,?
?,?,?,?,?,?,411.8,12.3,?,40.0,?,0.0,?
?,?,jul,wed,?,183.1,437.7,?,12.6,90.0,?,0.2,?
?,4.0,jul,?,91.6,104.2,?,?,?,49.0,?,0.0,?
?,4.0,jul,sat,?,104.2,474.9,?,?,?,?,0.0,0.0
7.0,?,jul,sat,?,?,474.9,9.0,?,?,1.8,0.0,?
2.0,5.0,?,?,?,104.2,?,?,?,?,1.8,0.0,0.0
?,4.0,?,?,91.6,104.2,?,?,25.3,?,?,?,?
4.0,?,jul,fri,?,100.2,466.3,6.3,22.9,40.0,?,0.0,2.64
7.0,6.0,jul,?,93.1,180.4,430.8,?,26.9,?,5.4,0.0,?
8.0,6.0,?,tue,?,88.8,440.9,8.5,?,67.0,?,?,6.57
7.0,5.0,jun,sun,?,180.4,430.8,?,?,48.0,?,0.0,0.0
6.0,?,jun,sun,?,?,?,6.4,?,?,1.8,0.0,0.9
8.0,6.0,?,sun,90.4,89.5,290.8,?,?,?,2.2,0.0,?
8.0,6.0,?,wed,?,147.8,?,12.7,?,43.0,4.9,0.0,0.0
?,?,?,?,53.4,71.0,?,?,?,90.0,?,0.0,0.0
6.0,?,?,?,90.4,93.3,?,?,?,?,4.9,0.0,0.0
6.0,?,?,?,?,93.3,298.1,7.5,?,39.0,5.4,0.0,?
?,?,?,?,91.1,94.1,232.1,7.1,?,?,?,?,?
?,?,jun,?,91.1,?,?,?,?,38.0,4.5,0.0,0.0
6.0,5.0,may,?,85.1,28.0,?,3.5,11.3,94.0,?,?,?
1.0,?,?,?,89.6,?,?,5.7,19.0,52.0,?,?,?
?,?,?,?,89.6,84.1,714.3,?,?,?,?,0.0,?
3.0,?,sep,?,89.6,?,714.3,5.7,?,?,?,?,?
2.0,?,sep,?,92.4,105.8,758.1,?,16.0,?,?,?,?
2.0,?,?,?,92.4,?,?,?,?,27.0,2.2,0.0,?
7.0,4.0,?,?,92.4,105.8,758.1,?,25.3,27.0,?,0.0,0.0
?,?,sep,sun,92.4,?,758.1,9.9,?,28.0,?,?,?
2.0,?,?,?,?,?,706.6,?,12.2,78.0,?,0.0,0.0
?,?,?,?,92.6,?,777.1,?,24.3,27.0,4.9,?,0.0
4.0,?,?,?,?,115.4,?,8.8,19.7,41.0,1.8,0.0,1.58
?,?,sep,?,91.2,134.7,817.5,7.2,18.5,?,?,0.0,?
4.0,?,sep,thu,?,96.2,739.4,?,18.6,24.0,?,0.0,?
?,?,?,?,92.4,?,739.4,?,?,24.0,?,?,3.78
?,5.0,?,?,92.8,119.0,783.5,?,21.6,?,?,?,0.0
?,?,?,thu,92.8,?,783.5,7.5,?,28.0,?,?,4.41
6.0,3.0,?,?,?,?,?,7.5,18.9,?,7.2,0.0,34.36
?,?,sep,?,?,119.0,783.5,7.5,?,?,4.0,0.0,?
6.0,5.0,sep,thu,92.8,119.0,?,?,?,?,4.0,?,1.01
?,5.0,?,thu,?,?,?,6.8,12.9,39.0,2.7,?,2.18
?,5.0,sep,?,?,?,726.9,?,?,56.0,?,?,4.42
?,4.0,?,?,92.2,?,?,8.4,24.2,?,?,?,0.0
?,?,sep,?,92.2,?,751.5,?,24.1,?,3.1,0.0,?
?,5.0,sep,sat,?,?,?,?,21.2,?,2.2,?,?
6.0,?,?,?,92.2,?,751.5,?,?,35.0,1.8,?,0.0
?,?,?,?,?,?,751.5,?,23.5,27.0,?,?,?
3.0,?,?,?,92.2,102.3,?,?,?,27.0,3.1,0.0,?
?,?,?,?,?,124.4,?,?,21.5,?,4.5,?,?
4.0,?,sep,sat,?,124.4,?,?,17.1,41.0,?,?,?
?,4.0,sep,?,92.1,?,?,?,18.1,54.0,?,?,?
2.0,?,?,mon,91.6,?,?,?,18.0,51.0,?,?,0.0
4.0,?,sep,?,?,108.4,?,6.2,?,?,?,0.0,?
7.0,?,sep,?,91.6,?,?,6.2,19.3,44.0,2.2,?,?
6.0,3.0,sep,?,91.6,108.4,?,?,?,34.0,2.2,0.0,?
8.0,6.0,?,mon,?,?,764.0,?,22.7,?,2.2,?,7.48
?,4.0,sep,mon,91.6,108.4,?,?,?,?,1.8,0.0,?
?,?,sep,?,?,?,?,6.2,?,?,?,?,3.93
8.0,6.0,sep,?,?,?,?,?,?,51.0,?,?,0.0
6.0,3.0,?,?,?,130.1,807.1,7.5,20.6,?,?,0.0,?
8.0,6.0,?,mon,91.5,?,807.1,7.5,?,51.0,4.5,0.0,?
6.0,?,sep,mon,91.5,?,807.1,7.5,?,?,4.9,?,?
2.0,2.0,?,mon,?,130.1,807.1,?,16.8,?,?,0.0,5.83
1.0,4.0,?,mon,91.5,130.1,807.1,7.5,?,35.0,2.2,0.0,28.19
?,?,?,fri,?,99.0,?,?,?,75.0,3.6,0.0,?
3.0,4.0,sep,?,?,?,?,?,17.4,?,4.5,0.0,0.0
?,?,sep,?,92.1,99.0,745.3,?,12.8,64.0,3.6,0.0,?
5.0,4.0,?,?,92.1,?,745.3,9.6,10.1,75.0,3.6,0.0,?
?,4.0,sep,?,92.1,?,?,9.6,15.4,53.0,?,0.0,?
?,4.0,?,?,?,?,745.3,?,20.6,43.0,3.6,0.0,?
7.0,4.0,?,?,?,99.0,?,9.6,19.8,47.0,2.7,?,?
?,?,sep,?,?,?,?,?,?,50.0,2.2,0.0,5.97
4.0,4.0,sep,fri,92.1,99.0,745.3,9.6,?,35.0,?,?,13.06
?,4.0,sep,fri,?,99.0,?,9.6,20.8,?,?,0.0,?
6.0,?,sep,?,?,?,?,10.2,15.9,55.0,3.6,0.0,0.0
?,3.0,sep,?,?,122.0,789.7,10.2,?,?,?,0.0,?
1.0,?,?,fri,92.5,122.0,789.7,10.2,?,39.0,2.2,0.0,?
