@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
4.236,?,0.0,?,0.0,0.0,?,?,0.0,2.0,0.0,?,?,3.574,?,?,0.972,?,?,0.0,1.205,?,0.0,?,0.0,?,0.0,?,10.389,10.108,?,?,0.0,1.0,3.329,?,?,?,?,0.0,1
4.17,3.4453,?,0.0,?,0.0,?,27.3,?,2.0,0.0,-0.245,?,0.971,?,1.0,1.028,1.151,0.0,?,1.112,0.0,?,?,?,1.848,0.425,0.0,9.59,1.542,?,0.0,?,?,?,3.233,0.0,7.294,0.0,0.0,1
?,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,-0.211,?,1.459,?,?,1.014,1.149,?,0.0,?,?,0.0,?,?,?,?,0.0,?,2.052,?,?,?,0.0,?,?,?,?,?,0.0,1
4.214,3.7074,0.0,0.0,?,?,0.0,?,?,?,0.0,?,2.713,?,?,1.0,1.025,1.139,0.0,?,?,?,0.0,?,?,?,-0.263,?,9.75,2.052,0.0,0.0,0.0,0.0,3.38,3.194,0.0,7.543,0.0,0.0,1
?,3.4039,0.0,0.0,0.0,?,0.0,27.8,?,3.0,0.0,?,2.938,1.906,9.011,1.0,?,1.15,0.0,?,1.119,0.0,0.0,?,?,?,-0.087,0.0,?,2.999,0.0,0.0,?,0.0,3.349,2.833,?,?,0.0,0.0,?
?,3.6943,?,?,?,0.0,?,?,1.0,?,?,-0.241,2.838,?,8.944,3.0,1.013,?,0.0,0.0,?,?,0.0,?,0.0,1.97,0.149,?,10.118,2.195,?,?,0.0,0.0,?,2.952,?,7.596,?,0.0,1
4.372,3.3652,0.0,0.0,0.0,0.0,?,33.3,1.0,2.0,0.0,?,3.139,2.246,9.253,3.0,0.993,?,?,?,1.186,?,0.0,0.0,0.0,2.024,-0.025,0.0,10.624,3.412,0.0,?,0.0,0.0,?,2.517,0.0,7.788,?,0.0,?
5.392,4.5881,0.0,0.0,0.0,1.0,0.0,30.8,6.0,3.0,?,?,?,1.907,?,13.0,0.989,?,0.0,0.0,?,0.0,?,0.0,?,?,0.001,?,?,?,0.0,0.0,0.0,1.0,?,?,0.0,8.269,?,0.0,1
?,3.6985,?,0.0,0.0,0.0,?,?,0.0,?,0.0,?,?,?,?,6.0,?,1.146,?,0.0,?,0.0,?,0.0,?,?,?,?,20.804,3.132,?,0.0,?,?,?,?,?,?,0.0,?,?
4.411,3.5866,?,?,0.0,?,0.0,?,?,4.0,?,?,?,?,?,8.0,0.995,1.142,0.0,?,?,?,?,?,?,2.08,?,?,?,?,0.0,?,?,0.0,3.393,?,?,8.325,0.0,?,1
?,3.7942,?,0.0,?,0.0,0.0,?,?,?,?,-0.117,?,?,10.56,10.0,?,?,0.0,?,1.184,?,?,0.0,0.0,2.13,?,0.0,?,9.594,?,?,?,0.0,3.393,2.086,?,?,0.0,0.0,1
4.347,?,0.0,0.0,0.0,?,?,?,1.0,?,?,?,?,?,?,?,0.975,?,?,0.0,?,?,?,?,0.0,2.019,0.0,0.0,?,?,0.0,0.0,0.0,?,3.358,1.96,?,?,?,?,?
?,3.8122,0.0,?,?,?,?,33.3,1.0,?,?,?,?,?,?,4.0,1.025,1.139,?,0.0,1.179,0.0,?,?,0.0,?,?,0.0,?,?,0.0,0.0,0.0,1.0,3.511,3.556,0.0,7.676,0.0,?,?
?,?,0.0,?,0.0,?,?,?,1.0,?,0.0,?,2.847,1.379,?,?,1.013,?,?,0.0,?,?,?,?,?,2.053,0.149,0.0,?,?,?,0.0,?,0.0,?,?,0.0,?,0.0,0.0,?
4.655,2.409,?,0.0,?,?,?,35.0,1.0,?,?,0.094,?,2.182,9.765,?,1.02,1.135,?,?,?,?,0.0,0.0,0.0,2.256,?,?,?,?,0.0,?,0.0,?,?,2.667,0.0,?,0.0,?,1
?,?,0.0,0.0,?,0.0,0.0,?,?,?,?,?,?,1.837,?,5.0,1.021,?,?,0.0,?,0.0,?,?,?,2.084,?,0.0,?,2.732,0.0,?,?,?,?,?,?,?,?,0.0,1
?,3.9619,0.0,?,0.0,?,0.0,?,2.0,?,?,-0.189,?,2.587,?,10.0,1.017,1.137,0.0,?,1.184,0.0,?,0.0,?,2.107,?,?,21.879,6.086,?,0.0,0.0,0.0,?,2.775,?,8.578,?,?,1
?,?,?,?,0.0,0.0,?,?,?,4.0,0.0,?,3.37,2.252,?,?,?,?,0.0,?,?,?,?,?,0.0,2.085,?,?,21.27,3.737,0.0,?,?,?,?,?,?,8.196,0.0,0.0,1
?,3.7287,2.0,?,?,?,0.0,25.0,?,2.0,0.0,?,?,?,?,0.0,?,?,?,0.0,1.19,0.0,?,?,0.0,2.0,-0.271,0.0,?,?,0.0,0.0,?,1.0,?,4.037,?,8.593,0.0,?,?
?,?,?,?,?,0.0,0.0,?,1.0,2.0,?,?,3.713,?,?,?,?,?,?,0.0,?,0.0,?,?,?,?,0.0,?,?,?,?,?,2.0,0.0,3.47,?,?,?,?,?,?
?,?,0.0,0.0,?,?,?,25.0,?,4.0,?,-2.498,?,1.436,?,4.0,?,?,?,?,1.078,?,0.0,?,?,2.117,?,0.0,19.617,2.428,0.0,0.0,?,?,?,4.019,?,?,0.0,?,1
?,3.6206,0.0,?,0.0,?,?,?,0.0,?,?,-1.426,?,?,?,0.0,?,?,?,?,?,?,0.0,0.0,?,?,?,?,?,?,?,?,?,?,3.427,?,?,?,?,0.0,1
4.214,3.3376,?,0.0,?,?,?,?,?,2.0,?,-1.072,2.774,1.459,8.755,?,1.071,?,?,?,?,?,?,?,0.0,?,-0.277,0.0,?,2.052,?,0.0,1.0,1.0,3.423,?,?,?,?,?,1
?,?,0.0,?,?,0.0,?,?,1.0,?,?,-0.919,?,3.189,?,?,?,1.147,0.0,?,?,?,?,0.0,0.0,2.22,?,0.0,22.35,?,0.0,?,?,?,3.473,?,?,8.611,0.0,?,?
?,2.6629,?,?,0.0,0.0,0.0,?,?,?,0.0,0.0,?,0.971,?,?,?,1.152,?,?,?,?,0.0,?,0.0,1.848,?,?,0.0,?,?,?,?,?,?,?,0.0,?,?,0.0,1
5.175,3.9016,?,?,?,?,0.0,29.6,3.0,?,?,?,?,1.859,10.165,?,?,1.146,?,0.0,1.146,?,0.0,0.0,?,2.175,?,0.0,10.355,?,?,0.0,?,0.0,3.389,2.538,?,?,?,0.0,1
?,?,0.0,?,?,?,2.0,?,1.0,?,?,0.0,3.093,?,?,?,?,1.12,?,?,?,?,?,0.0,0.0,?,?,?,?,?,?,1.0,?,1.0,?,?,?,8.009,?,0.0,?
?,?,0.0,?,?,?,?,?,?,?,0.0,?,3.093,?,?,?,?,?,0.0,?,?,1.0,?,?,0.0,2.194,?,0.0,?,?,0.0,?,?,1.0,?,2.315,0.0,8.009,?,0.0,1
4.807,3.2486,?,0.0,?,?,3.0,?,2.0,?,?,0.0,3.1,?,?,3.0,0.987,1.12,0.0,?,?,?,?,?,?,?,?,?,0.0,1.06,?,1.0,0.0,1.0,?,?,?,?,?,?,?
?,?,0.0,0.0,?,?,2.0,40.0,0.0,2.0,?,0.0,3.203,?,?,?,?,1.125,?,0.0,?,?,0.0,0.0,?,?,0.014,?,?,?,0.0,?,?,0.0,3.677,2.233,?,?,?,0.0,?
4.543,2.7023,?,0.0,?,?,?,42.9,?,2.0,?,-0.242,?,?,?,?,1.003,?,?,?,?,?,?,?,0.0,2.166,?,?,?,2.905,?,?,?,?,?,2.485,0.0,?,0.0,?,1
4.521,2.7124,0.0,?,?,0.0,?,45.0,1.0,1.0,?,?,3.203,?,?,1.0,?,?,?,?,?,1.0,?,0.0,?,?,0.014,?,0.0,2.593,?,?,?,1.0,3.587,2.317,0.0,8.061,0.0,?,?
?,?,0.0,0.0,0.0,0.0,?,?,?,2.0,0.0,0.0,?,?,9.631,?,?,?,0.0,0.0,?,1.0,0.0,0.0,?,?,?,?,10.036,?,0.0,?,?,?,?,2.926,0.0,?,?,?,?
4.863,3.3599,?,?,?,?,?,?,?,3.0,0.0,?,3.335,?,?,6.0,?,?,?,0.0,?,?,0.0,?,0.0,?,?,?,10.249,?,?,?,?,1.0,?,?,?,?,?,?,1
4.923,?,?,?,?,?,?,?,?,2.0,0.0,?,?,?,9.911,?,1.011,?,0.0,0.0,?,?,?,0.0,0.0,?,0.014,0.0,?,?,?,0.0,?,?,3.73,?,0.0,?,0.0,0.0,?
?,3.3983,0.0,0.0,?,0.0,2.0,?,?,4.0,0.0,-1.1,?,?,?,10.0,?,1.121,0.0,?,1.202,?,0.0,?,?,?,?,0.0,?,2.147,0.0,?,?,?,?,?,?,?,?,0.0,1
?,3.092,0.0,?,0.0,?,?,38.1,4.0,4.0,?,?,?,?,?,?,1.001,?,0.0,0.0,1.215,?,?,?,?,2.354,0.0,0.0,?,3.873,0.0,?,0.0,0.0,3.795,?,?,?,?,?,?
4.914,3.2253,?,0.0,?,0.0,?,41.7,0.0,?,?,-0.952,?,1.59,?,?,1.03,?,?,?,?,1.0,0.0,?,?,?,0.001,?,?,?,?,?,0.0,?,?,?,?,8.591,?,0.0,?
?,?,?,?,?,0.0,?,?,?,5.0,?,?,?,?,?,12.0,1.078,?,0.0,?,1.211,3.0,?,?,?,?,-0.001,0.0,?,?,?,0.0,?,?,3.906,3.321,?,8.796,?,0.0,?
?,?,?,0.0,0.0,0.0,?,50.0,0.0,?,?,?,3.699,0.5,?,?,0.998,1.104,?,?,?,?,?,?,?,2.247,0.0,0.0,?,?,?,?,0.0,0.0,3.681,?,?,?,?,0.0,1
?,?,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,9.882,?,1.04,?,?,?,1.207,1.0,0.0,0.0,?,2.236,?,?,10.231,1.74,?,1.0,?,?,?,?,0.0,?,?,?,?
?,?,?,?,0.0,?,?,?,0.0,4.0,?,0.0,?,1.16,?,?,?,?,0.0,?,1.219,?,0.0,0.0,0.0,?,?,0.0,20.836,1.833,0.0,?,?,?,?,?,?,?,0.0,?,?
4.77,2.5385,?,?,?,?,0.0,38.5,?,?,?,?,?,1.185,9.882,?,?,?,?,0.0,?,?,0.0,?,?,?,?,0.0,?,?,0.0,0.0,0.0,0.0,?,1.767,?,?,?,?,?
?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,0.98,1.142,0.0,?,?,?,?,0.0,0.0,?,?,0.0,?,?,0.0,?,?,?,3.159,?,0.0,?,?,?,?
?,?,?,0.0,?,?,?,?,2.0,?,?,-0.135,3.232,?,9.928,?,?,?,0.0,?,?,?,?,0.0,?,2.249,?,?,10.635,?,1.0,?,0.0,?,?,2.258,0.0,7.93,?,?,1
?,?,?,?,0.0,?,?,47.4,?,4.0,?,?,?,0.393,?,?,?,?,0.0,0.0,?,?,0.0,?,0.0,?,?,?,13.055,?,?,?,0.0,?,?,2.318,0.0,?,0.0,0.0,1
?,?,?,?,?,0.0,?,47.1,1.0,?,0.0,0.0,3.127,1.187,9.631,2.0,?,?,?,?,?,1.0,0.0,0.0,0.0,?,-0.025,?,?,?,?,0.0,?,?,3.651,?,?,?,0.0,0.0,?
?,?,?,?,?,2.0,0.0,?,3.0,?,?,?,3.256,?,10.926,4.0,0.978,1.131,0.0,?,?,?,?,?,?,?,0.003,?,11.573,0.811,?,0.0,0.0,0.0,?,2.091,?,?,?,?,1
5.637,?,0.0,0.0,0.0,?,0.0,38.5,3.0,?,0.0,1.646,?,0.853,?,0.0,?,?,?,?,1.267,?,0.0,0.0,?,2.554,?,0.0,0.0,0.986,?,0.0,0.0,0.0,?,?,?,?,?,?,?
5.814,2.4328,?,0.0,0.0,?,0.0,?,3.0,1.0,?,0.0,3.227,?,10.926,4.0,0.975,1.136,0.0,?,1.223,?,?,?,0.0,2.62,?,?,?,?,1.0,?,0.0,?,?,1.97,0.0,8.05,?,?,1
?,2.9426,?,0.0,?,?,?,?,0.0,?,?,?,2.767,0.959,9.464,1.0,1.042,?,0.0,0.0,1.208,?,?,0.0,?,?,?,0.0,9.827,?,0.0,?,0.0,0.0,?,3.056,0.0,?,?,?,?
?,2.7291,?,?,0.0,0.0,?,?,?,?,?,-0.199,3.266,?,?,?,1.019,?,0.0,?,1.266,?,?,0.0,?,?,?,?,?,?,0.0,0.0,?,?,?,?,0.0,?,1.0,?,?
?,?,0.0,?,0.0,?,?,?,?,2.0,0.0,0.0,?,?,9.209,?,?,1.114,?,0.0,?,1.0,0.0,?,0.0,2.152,?,0.0,?,?,0.0,?,?,?,?,?,?,8.002,0.0,?,?
4.414,?,?,0.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,1.004,1.147,?,?,?,1.0,0.0,0.0,?,2.152,-0.074,?,?,?,0.0,?,0.0,1.0,3.238,?,?,?,0.0,?,?
?,?,0.0,?,?,?,2.0,50.0,?,?,2.0,?,?,?,10.226,?,1.033,?,0.0,?,1.261,?,?,0.0,?,2.424,?,?,?,?,0.0,?,2.0,?,?,?,?,8.508,?,0.0,?
?,?,0.0,0.0,?,?,0.0,?,0.0,1.0,?,?,2.826,?,?,?,?,?,0.0,?,1.19,?,?,?,?,2.214,?,?,?,0.918,0.0,0.0,?,0.0,?,?,?,7.624,?,?,?
?,3.0226,?,0.0,1.0,0.0,?,50.0,?,0.0,?,?,3.174,?,9.805,?,?,?,?,?,1.359,?,0.0,?,?,2.323,0.013,0.0,?,0.95,0.0,?,?,?,3.868,?,?,8.357,0.0,0.0,?
5.164,?,?,0.0,0.0,0.0,?,?,?,3.0,?,0.0,3.108,0.917,9.968,?,1.055,1.138,?,?,1.188,1.0,?,?,?,?,-0.081,0.0,?,?,?,?,?,?,4.681,3.274,?,9.289,?,0.0,?
?,?,?,?,?,0.0,0.0,25.0,?,3.0,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,-0.001,?,?,?,?,?,3.0,?,?,?,?,?,?,0.0,?
?,2.9046,?,?,1.0,0.0,?,39.3,2.0,3.0,2.0,-0.664,?,1.875,?,6.0,1.025,1.127,0.0,?,?,1.0,?,0.0,?,?,0.0,0.0,22.271,3.31,0.0,?,3.0,1.0,3.74,?,?,?,?,1.0,?
?,?,2.0,0.0,2.0,?,?,23.5,0.0,11.0,?,?,4.381,?,11.509,?,?,?,0.0,0.0,?,?,0.0,?,?,2.466,?,0.0,?,5.533,?,0.0,?,5.0,?,?,4.0,?,?,0.0,?
?,?,?,0.0,2.0,0.0,1.0,?,0.0,?,1.0,?,?,?,9.972,2.0,?,?,?,0.0,?,?,?,0.0,0.0,2.212,?,?,10.379,2.815,?,?,?,?,?,?,1.0,?,?,0.0,1
?,3.7176,?,?,0.0,0.0,?,?,?,4.0,0.0,?,3.714,2.128,10.094,?,?,?,?,?,?,0.0,0.0,0.0,?,?,?,0.0,?,?,?,0.0,?,6.0,4.061,?,2.0,?,?,?,?
3.975,2.8897,0.0,?,0.0,?,?,?,2.0,?,?,0.0,3.699,?,9.707,0.0,?,?,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,?,?,?,1.55,?,7.896,?,0.0,1
?,2.607,?,0.0,0.0,?,?,?,3.0,?,2.0,?,?,0.971,8.597,?,0.97,?,?,?,1.133,?,0.0,0.0,?,1.848,?,?,0.0,?,0.0,0.0,1.0,?,?,?,?,?,?,0.0,?
?,?,?,0.0,?,0.0,0.0,?,?,?,0.0,0.0,1.883,0.918,?,?,?,?,?,?,1.126,?,?,0.0,?,?,?,0.0,0.0,?,?,0.0,?,?,?,2.167,?,?,0.0,?,1
?,2.3911,?,?,0.0,0.0,?,?,?,0.0,0.0,0.0,?,?,?,?,0.97,?,?,?,1.129,?,?,?,?,?,?,?,?,2.094,?,?,2.0,1.0,?,1.9,?,6.432,?,0.0,?
?,1.8205,?,?,?,?,0.0,?,2.0,?,0.0,?,?,0.918,?,?,?,1.162,?,?,?,0.0,?,0.0,?,?,0.826,?,?,?,?,0.0,0.0,1.0,?,3.167,0.0,5.86,?,?,?
?,2.5101,0.0,0.0,?,0.0,?,?,?,?,0.0,?,?,?,?,0.0,0.988,?,?,?,?,?,?,?,0.0,1.732,-0.552,0.0,?,1.0,0.0,0.0,?,?,?,2.833,?,6.539,?,?,?
4.444,?,?,?,0.0,0.0,?,29.6,3.0,1.0,0.0,?,?,?,?,2.0,0.973,?,?,0.0,1.16,0.0,0.0,?,0.0,?,0.038,0.0,?,?,?,?,?,?,3.096,?,?,7.197,0.0,0.0,?
3.879,2.6274,?,?,0.0,0.0,?,29.6,2.0,1.0,0.0,?,?,?,?,?,?,?,0.0,?,?,?,?,?,0.0,?,0.039,?,?,3.685,0.0,?,?,?,2.936,2.056,?,?,?,?,1
?,?,?,0.0,0.0,0.0,?,?,?,?,0.0,?,3.364,2.807,9.296,1.0,0.969,?,?,?,1.18,?,?,?,?,?,-0.002,0.0,?,?,0.0,0.0,?,1.0,?,?,?,?,?,0.0,?
?,?,1.0,?,0.0,?,?,?,8.0,?,?,0.0,3.838,?,10.648,?,?,?,?,?,1.532,?,0.0,?,0.0,2.358,0.0,0.0,?,?,?,0.0,?,?,?,?,0.0,?,?,?,1
?,?,?,0.0,?,0.0,0.0,?,?,2.0,0.0,?,2.597,1.585,8.16,2.0,?,?,0.0,0.0,1.069,?,0.0,?,0.0,?,-0.229,0.0,?,2.488,?,0.0,0.0,2.0,2.897,3.0,?,?,?,?,?
?,3.0163,0.0,?,0.0,?,?,32.7,?,1.0,0.0,?,?,?,?,?,0.968,1.14,?,0.0,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,3.129,?,?,7.984,0.0,0.0,?
?,?,?,?,0.0,?,?,?,?,?,?,?,2.263,?,?,1.0,0.998,?,0.0,0.0,?,?,?,?,?,1.618,?,?,?,1.707,0.0,?,?,1.0,2.974,?,0.0,6.631,?,?,?
