@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
4.914,3.2253,0.0,0.0,?,?,?,41.7,0.0,4.0,0.0,?,?,1.59,10.236,?,1.03,1.121,?,?,?,?,?,0.0,0.0,2.307,0.001,?,?,?,?,?,?,0.0,?,?,?,8.591,?,0.0,1
5.047,2.7377,?,?,?,?,?,50.0,0.0,?,0.0,-2.685,3.634,?,?,?,?,?,?,0.0,?,?,?,0.0,0.0,2.454,-0.001,0.0,32.533,?,0.0,?,0.0,?,?,?,?,?,2.0,0.0,?
4.793,2.1244,?,?,?,?,2.0,?,0.0,?,?,-0.288,3.699,0.5,10.239,7.0,0.998,1.104,?,?,1.28,?,?,?,?,2.247,?,?,?,3.928,?,?,?,?,3.681,?,?,?,?,?,1
?,3.1445,?,?,0.0,?,2.0,43.8,?,?,0.0,-0.986,3.261,1.185,?,6.0,1.04,?,?,?,?,1.0,?,?,?,?,?,?,?,?,?,1.0,0.0,?,3.712,3.2,0.0,?,?,0.0,1
5.313,?,?,?,0.0,0.0,?,35.3,0.0,4.0,0.0,?,?,1.16,10.388,8.0,?,1.118,?,?,?,?,0.0,?,?,?,?,0.0,?,?,?,2.0,0.0,?,4.735,?,?,9.513,?,0.0,?
?,?,?,?,?,?,0.0,?,3.0,0.0,?,?,?,?,9.882,?,0.964,?,?,0.0,1.274,?,?,0.0,?,2.236,0.012,?,?,?,0.0,0.0,?,?,3.521,?,?,7.934,0.0,0.0,1
?,2.18,?,0.0,?,?,0.0,?,0.0,?,?,0.0,2.755,?,?,?,?,?,?,?,1.149,1.0,0.0,?,?,?,?,?,0.0,?,0.0,0.0,0.0,?,?,?,0.0,7.119,0.0,?,?
4.821,2.5866,0.0,?,0.0,?,?,?,?,?,?,?,3.232,1.455,?,?,?,?,0.0,?,?,1.0,0.0,?,?,2.249,-0.007,?,10.635,2.209,1.0,?,0.0,0.0,?,?,?,7.93,0.0,0.0,1
5.331,?,1.0,?,0.0,?,?,47.4,?,?,?,0.0,4.133,?,10.867,?,?,1.102,0.0,0.0,?,?,?,?,?,?,?,0.0,?,?,0.0,?,0.0,?,?,2.318,?,?,?,0.0,?
?,?,?,?,?,0.0,?,47.1,1.0,1.0,0.0,?,?,?,9.631,2.0,?,1.11,0.0,0.0,1.299,?,0.0,?,?,?,?,0.0,10.118,1.544,?,?,?,0.0,3.651,?,0.0,?,?,?,?
5.814,?,?,0.0,0.0,2.0,0.0,?,?,1.0,?,?,?,0.845,?,?,?,?,?,?,1.254,3.0,?,0.0,0.0,2.62,?,0.0,?,?,?,?,?,?,?,2.091,?,8.196,?,0.0,1
5.637,?,?,0.0,0.0,1.0,0.0,38.5,3.0,0.0,?,?,?,0.853,?,?,?,1.128,0.0,?,?,3.0,?,?,?,2.554,?,0.0,?,?,?,0.0,?,0.0,?,1.658,0.0,8.065,0.0,?,?
5.814,?,0.0,0.0,?,?,?,?,3.0,?,0.0,?,3.227,?,?,4.0,0.975,?,0.0,?,?,?,?,?,?,?,?,?,?,0.811,?,?,?,?,?,1.97,?,8.05,?,?,?
4.732,?,0.0,?,?,?,0.0,?,?,2.0,0.0,0.417,?,?,?,?,?,?,0.0,0.0,?,1.0,0.0,0.0,0.0,2.236,0.145,?,9.827,?,?,?,?,?,3.603,?,?,?,?,0.0,?
?,?,?,0.0,0.0,0.0,?,?,?,?,?,-0.199,?,?,?,?,1.019,1.104,?,?,?,3.0,?,?,?,?,?,?,10.843,?,?,0.0,0.0,?,3.783,?,0.0,?,1.0,?,1
?,?,?,0.0,?,?,0.0,?,?,2.0,0.0,?,?,1.203,?,1.0,1.038,?,0.0,0.0,?,1.0,?,?,0.0,?,?,?,9.774,?,?,?,0.0,?,3.67,2.881,0.0,8.002,?,0.0,1
?,?,?,0.0,?,0.0,0.0,?,?,?,?,?,?,1.203,?,1.0,1.004,1.147,?,?,1.141,?,?,?,?,2.152,?,?,?,?,0.0,0.0,0.0,1.0,?,?,?,?,?,?,1
4.982,?,0.0,?,?,?,2.0,?,0.0,?,?,-0.601,3.38,?,?,?,?,1.109,?,?,?,3.0,?,0.0,?,?,?,0.0,?,1.027,?,0.0,?,1.0,3.853,?,1.0,8.508,?,?,?
4.651,2.7156,?,0.0,?,0.0,0.0,?,?,1.0,0.0,?,?,0.917,?,?,0.998,1.148,?,?,1.19,1.0,?,0.0,0.0,2.214,-0.074,?,?,?,?,?,?,?,3.482,?,?,7.624,0.0,?,1
?,3.0226,0.0,?,?,?,2.0,50.0,0.0,?,2.0,?,?,?,?,?,?,?,?,?,?,3.0,?,0.0,?,?,?,0.0,0.0,0.95,?,0.0,3.0,?,?,?,?,8.357,?,0.0,1
?,?,1.0,?,0.0,?,0.0,?,?,3.0,0.0,?,?,?,?,?,?,?,0.0,0.0,1.188,?,?,?,?,2.256,?,?,?,?,?,0.0,0.0,0.0,4.681,?,0.0,?,0.0,?,?
?,2.731,?,0.0,6.0,?,0.0,?,3.0,3.0,9.0,0.0,3.525,?,?,?,1.007,?,0.0,?,?,?,0.0,0.0,0.0,2.303,-0.001,?,?,?,?,?,3.0,?,?,?,?,8.023,?,0.0,?
?,2.9046,1.0,?,?,?,?,?,2.0,3.0,?,-0.664,?,?,?,6.0,?,1.127,0.0,?,1.227,?,?,0.0,?,?,?,?,?,?,0.0,?,3.0,1.0,?,2.736,1.0,?,1.0,1.0,1
5.439,?,?,0.0,?,0.0,?,23.5,?,?,?,-0.945,?,?,?,?,?,?,0.0,?,?,2.0,0.0,0.0,?,?,0.0,?,?,5.533,0.0,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,0.0,1.0,?,?,?,1.0,-0.959,?,?,?,2.0,1.008,1.13,?,0.0,1.218,?,?,0.0,0.0,2.212,?,?,?,2.815,0.0,0.0,?,?,3.585,?,1.0,8.319,0.0,?,1
4.659,3.7176,?,0.0,0.0,0.0,?,23.1,?,?,0.0,?,?,2.128,10.094,4.0,1.042,1.144,?,0.0,?,?,?,0.0,?,2.125,-0.002,?,20.538,?,?,0.0,?,?,?,3.333,?,?,0.0,?,1
3.975,?,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,?,?,?,?,0.0,?,?,?,?,1.209,?,?,0.0,0.0,?,?,0.0,?,?,?,?,0.0,?,?,1.55,?,?,0.0,0.0,1
4.17,?,?,?,?,?,?,25.0,?,0.0,?,?,?,0.971,?,?,0.97,?,?,?,?,0.0,0.0,?,?,1.848,?,0.0,?,?,0.0,0.0,?,2.0,?,?,1.0,?,?,0.0,?
?,?,?,0.0,0.0,?,?,?,?,0.0,?,?,1.883,?,?,?,0.975,1.174,0.0,?,?,?,?,0.0,?,1.414,?,0.0,?,?,0.0,0.0,0.0,?,2.642,2.167,?,5.834,?,?,1
?,?,0.0,0.0,?,?,?,?,?,0.0,?,?,?,1.522,7.853,?,?,1.161,0.0,0.0,?,0.0,0.0,?,?,?,?,0.0,?,?,?,?,?,1.0,2.848,?,?,?,0.0,0.0,?
3.0,?,?,?,?,?,?,22.2,?,1.0,?,?,1.926,?,6.594,?,?,?,0.0,0.0,?,?,?,?,0.0,?,?,?,0.0,?,?,0.0,0.0,1.0,2.651,?,0.0,5.86,0.0,?,?
?,2.5101,0.0,?,?,?,?,25.0,?,1.0,?,?,2.199,?,8.318,?,?,?,?,?,?,?,?,?,?,1.732,?,0.0,0.0,1.0,0.0,?,?,?,2.97,2.833,0.0,6.539,0.0,0.0,?
4.444,3.1402,0.0,?,0.0,0.0,?,?,?,?,0.0,?,?,1.891,?,?,?,?,?,0.0,?,?,?,?,?,?,0.038,?,0.0,?,0.0,?,?,?,?,?,0.0,?,0.0,?,1
3.879,2.6274,?,?,?,0.0,?,?,?,1.0,0.0,?,?,2.281,8.743,1.0,0.973,?,0.0,?,1.161,?,?,?,0.0,?,?,?,0.0,?,?,0.0,0.0,?,?,?,0.0,?,0.0,?,?
?,2.7989,0.0,?,0.0,0.0,0.0,?,?,1.0,?,?,3.364,?,?,?,0.969,1.143,?,?,1.18,0.0,?,?,0.0,?,?,?,?,?,0.0,?,0.0,1.0,2.976,1.857,?,?,0.0,?,?
5.391,3.7046,?,?,?,0.0,0.0,26.7,?,?,?,0.0,3.838,?,?,?,?,?,0.0,?,1.532,0.0,0.0,0.0,?,?,0.0,?,?,?,0.0,?,?,0.0,?,2.108,?,9.921,0.0,0.0,?
3.732,?,0.0,?,?,0.0,0.0,?,2.0,2.0,?,0.0,?,1.585,8.16,?,?,1.156,?,?,?,0.0,?,0.0,0.0,?,?,0.0,?,?,?,?,?,2.0,2.897,3.0,0.0,?,?,?,?
?,3.0163,?,0.0,0.0,0.0,?,32.7,?,1.0,0.0,?,3.68,3.301,?,?,0.968,1.14,?,?,?,?,?,?,0.0,?,?,?,?,?,0.0,?,?,?,?,1.816,?,7.984,?,?,?
?,?,?,?,0.0,?,?,30.0,?,?,?,?,2.263,1.0,?,?,?,?,0.0,?,?,?,?,0.0,?,?,?,?,0.0,?,?,?,?,?,2.974,?,0.0,6.631,0.0,?,?
?,2.1848,0.0,?,0.0,0.0,?,18.2,?,?,0.0,?,?,1.0,7.408,?,?,?,0.0,0.0,0.999,?,?,?,0.0,?,?,0.0,?,1.707,0.0,0.0,?,?,?,3.25,1.0,6.251,?,?,?
