@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
3.732,2.3391,0.0,?,?,0.0,0.0,30.0,2.0,0.0,0.0,?,?,1.585,8.16,?,0.959,1.145,0.0,?,?,0.0,0.0,0.0,0.0,?,?,?,?,2.488,?,0.0,?,?,2.846,?,0.0,6.557,0.0,?,1
3.879,?,0.0,?,?,?,?,?,?,0.0,?,?,2.908,?,8.743,0.0,0.96,1.143,0.0,0.0,1.202,?,0.0,0.0,0.0,?,0.036,?,0.0,3.685,0.0,0.0,0.0,0.0,2.924,1.611,?,?,0.0,?,1
3.942,?,1.0,0.0,?,0.0,0.0,?,2.0,0.0,0.0,?,?,2.777,9.207,?,0.969,1.141,0.0,?,?,0.0,0.0,1.0,?,?,0.003,?,0.0,5.294,0.0,0.0,0.0,0.0,3.542,1.739,0.0,?,0.0,?,1
3.966,?,1.0,0.0,0.0,?,?,32.0,?,0.0,?,0.0,?,3.146,9.522,?,?,1.138,0.0,0.0,?,0.0,?,0.0,?,?,0.0,1.0,0.0,?,?,?,0.0,?,?,?,0.0,?,?,1.0,?
3.732,2.3761,?,0.0,1.0,?,0.0,26.3,?,0.0,1.0,?,?,1.585,?,?,?,1.157,?,0.0,?,0.0,?,?,0.0,1.802,-0.195,0.0,0.0,2.488,?,0.0,?,2.0,2.858,2.0,1.0,6.599,0.0,?,1
4.0,?,0.0,?,?,?,?,?,?,0.0,?,0.0,2.167,?,?,?,?,1.166,?,0.0,?,0.0,0.0,0.0,?,?,-0.522,0.0,?,1.0,0.0,?,0.0,0.0,?,?,?,6.579,0.0,0.0,?
?,1.1521,?,?,0.0,?,0.0,?,?,?,0.0,?,?,0.0,?,0.0,?,?,?,?,0.93,0.0,0.0,0.0,?,1.0,?,?,0.0,1.0,0.0,0.0,0.0,1.0,2.279,4.0,0.0,4.948,?,0.0,?
3.732,?,?,0.0,0.0,?,?,27.8,2.0,1.0,0.0,0.0,?,1.585,?,1.0,0.979,1.15,0.0,?,1.134,0.0,0.0,?,?,1.802,-0.205,?,0.0,?,0.0,?,0.0,1.0,2.874,?,0.0,6.649,0.0,?,1
4.0,?,?,0.0,?,?,?,30.0,1.0,?,0.0,?,?,?,8.482,?,?,1.146,0.0,?,?,?,?,0.0,0.0,2.17,0.34,?,?,?,0.0,0.0,?,0.0,3.302,2.083,?,?,?,0.0,1
?,2.2525,0.0,0.0,?,0.0,0.0,20.0,?,?,0.0,0.0,2.243,?,?,?,1.031,1.166,?,0.0,?,0.0,?,?,0.0,?,?,0.0,0.0,?,?,?,0.0,2.0,2.817,?,?,6.32,0.0,?,1
?,?,?,0.0,0.0,0.0,0.0,23.1,2.0,2.0,?,?,?,?,?,?,?,1.16,?,?,1.044,0.0,0.0,?,0.0,?,?,?,?,?,?,?,0.0,2.0,?,3.367,?,?,0.0,0.0,?
4.303,2.9558,0.0,?,0.0,?,?,25.0,2.0,?,?,?,?,?,8.815,2.0,1.005,?,0.0,0.0,1.056,0.0,?,?,0.0,1.932,-0.229,0.0,0.0,1.745,0.0,0.0,?,2.0,?,3.056,0.0,6.914,?,?,?
?,?,0.0,0.0,?,?,0.0,37.5,1.0,?,0.0,0.0,2.333,1.0,7.408,1.0,1.012,?,0.0,0.0,1.215,0.0,0.0,0.0,0.0,1.618,?,0.0,?,1.707,0.0,?,?,?,?,?,?,7.035,0.0,0.0,?
4.214,3.0057,0.0,?,?,?,?,?,1.0,?,0.0,0.0,2.608,1.459,?,?,1.005,1.156,?,0.0,?,?,0.0,0.0,?,1.902,-0.236,0.0,0.0,2.052,?,0.0,0.0,1.0,3.087,?,0.0,6.989,0.0,0.0,1
3.848,2.8521,0.0,0.0,?,0.0,0.0,?,2.0,2.0,0.0,?,2.858,2.0,8.584,1.0,?,?,0.0,0.0,1.117,0.0,?,0.0,?,?,?,0.0,0.0,3.284,0.0,?,?,?,?,2.375,?,7.074,?,?,?
?,?,0.0,0.0,?,0.0,?,30.0,1.0,1.0,0.0,0.0,?,1.0,?,1.0,?,?,0.0,?,?,0.0,0.0,0.0,?,1.618,?,?,?,1.707,0.0,0.0,?,?,?,3.125,0.0,6.735,0.0,0.0,1
4.393,?,?,?,?,0.0,?,37.0,?,1.0,0.0,?,3.233,2.187,9.562,?,0.978,?,?,?,1.259,0.0,0.0,0.0,0.0,?,0.013,?,10.02,3.684,?,?,0.0,0.0,3.39,2.303,?,8.029,0.0,?,1
4.562,?,0.0,0.0,0.0,?,?,31.3,?,1.0,?,0.259,2.634,0.918,9.184,?,0.984,1.143,?,0.0,?,0.0,0.0,0.0,0.0,2.0,-0.218,?,?,1.521,?,0.0,0.0,0.0,?,?,0.0,7.403,?,0.0,1
4.0,2.9193,0.0,0.0,0.0,?,?,30.0,2.0,?,?,?,?,?,?,?,0.998,1.146,0.0,?,1.195,?,0.0,0.0,?,1.732,?,0.0,?,1.0,0.0,?,0.0,0.0,3.261,3.167,0.0,7.097,?,0.0,1
?,3.646,0.0,0.0,0.0,0.0,0.0,?,2.0,?,?,-0.671,?,1.406,?,?,?,1.146,?,?,?,0.0,?,?,0.0,2.101,?,0.0,10.162,?,?,?,?,?,?,?,0.0,?,?,?,1
?,?,0.0,0.0,0.0,0.0,0.0,?,?,2.0,0.0,-0.653,3.974,3.574,10.082,?,0.972,?,?,0.0,1.205,0.0,?,?,0.0,1.996,?,0.0,10.389,10.108,0.0,?,0.0,?,?,1.987,?,8.414,0.0,?,1
?,?,?,?,0.0,?,?,27.3,1.0,2.0,0.0,-0.245,?,?,?,1.0,1.028,?,0.0,?,?,?,?,0.0,0.0,1.848,?,0.0,9.59,?,0.0,?,0.0,0.0,3.337,?,0.0,?,0.0,0.0,1
?,?,0.0,0.0,0.0,?,0.0,?,?,2.0,0.0,-0.211,2.662,1.459,?,1.0,1.014,?,0.0,0.0,1.138,?,0.0,?,?,1.902,-0.249,?,9.822,?,0.0,0.0,0.0,?,3.344,?,0.0,7.382,0.0,0.0,?
?,3.7074,0.0,0.0,?,0.0,?,?,?,2.0,?,-0.329,2.713,?,8.755,1.0,?,?,0.0,?,?,0.0,0.0,0.0,0.0,1.902,?,0.0,?,2.052,?,?,?,0.0,3.38,?,?,?,0.0,0.0,1
4.233,?,0.0,?,0.0,0.0,?,27.8,?,?,0.0,?,2.938,?,9.011,1.0,1.022,?,?,?,1.119,0.0,?,0.0,?,?,?,?,?,?,?,?,0.0,0.0,3.349,?,0.0,7.61,?,0.0,1
4.334,?,?,?,0.0,?,0.0,?,1.0,2.0,0.0,?,2.838,?,?,?,1.013,?,?,0.0,?,0.0,?,?,0.0,?,?,0.0,10.118,?,0.0,0.0,0.0,0.0,?,2.952,?,7.596,?,0.0,1
4.372,3.3652,0.0,?,0.0,?,?,33.3,?,?,0.0,?,3.139,2.246,9.253,3.0,?,1.139,0.0,?,1.186,0.0,0.0,0.0,0.0,2.024,-0.025,0.0,?,3.412,0.0,?,0.0,0.0,?,?,?,?,?,0.0,1
5.392,4.5881,0.0,0.0,?,1.0,0.0,30.8,?,?,?,?,3.517,?,10.633,?,0.989,?,0.0,0.0,?,?,?,0.0,0.0,2.314,?,0.0,?,?,0.0,?,?,?,?,2.461,?,?,?,?,1
4.446,?,?,0.0,?,?,0.0,30.0,?,?,?,-0.796,3.192,1.922,?,?,1.036,?,0.0,?,1.116,0.0,0.0,?,0.0,?,-0.028,?,?,?,?,?,?,0.0,3.431,3.133,0.0,?,0.0,0.0,?
4.411,?,?,?,?,?,?,?,?,?,?,?,?,2.948,9.956,?,0.995,?,?,?,1.164,?,?,0.0,?,2.08,0.0,?,?,?,?,?,?,?,3.393,?,?,8.325,0.0,?,1
?,?,?,?,?,?,?,?,?,?,0.0,?,4.14,3.427,10.56,?,?,1.14,?,0.0,1.184,0.0,?,?,?,?,?,?,23.699,?,?,0.0,?,?,3.393,2.086,?,?,?,0.0,?
4.347,3.1269,?,?,0.0,?,0.0,33.3,1.0,?,?,?,?,?,9.933,?,?,?,?,?,1.202,0.0,0.0,?,?,?,0.0,0.0,10.914,8.395,?,0.0,?,?,?,1.96,0.0,?,0.0,?,1
?,3.8122,?,?,?,?,0.0,?,?,?,0.0,-0.759,2.723,0.918,?,4.0,1.025,1.139,?,0.0,?,?,?,?,?,2.0,?,0.0,?,?,0.0,0.0,0.0,1.0,?,?,?,7.676,0.0,?,?
4.629,?,?,0.0,0.0,0.0,0.0,33.3,1.0,?,?,?,2.847,1.379,?,?,?,1.139,?,?,?,?,?,?,?,?,?,0.0,?,1.776,0.0,?,?,0.0,?,2.976,?,7.747,?,?,?
?,?,?,0.0,?,0.0,0.0,?,?,?,0.0,0.094,?,2.182,?,?,?,?,?,?,?,1.0,0.0,?,0.0,2.256,?,?,10.698,2.989,0.0,?,?,?,3.542,?,0.0,8.185,0.0,?,?
4.644,?,0.0,0.0,0.0,?,?,31.6,?,3.0,0.0,-0.104,?,1.837,9.467,?,1.021,1.142,0.0,0.0,1.149,0.0,?,?,?,?,?,?,?,2.732,0.0,?,0.0,1.0,?,3.093,?,?,?,?,1
?,3.9619,?,?,?,?,0.0,?,?,?,?,?,?,2.587,10.202,?,1.017,?,?,?,?,?,0.0,0.0,0.0,2.107,?,?,21.879,6.086,?,0.0,0.0,?,?,?,0.0,?,?,?,1
4.468,?,?,0.0,0.0,0.0,0.0,?,?,4.0,0.0,?,3.37,?,?,?,?,?,0.0,?,?,?,?,0.0,?,?,?,?,?,?,?,0.0,0.0,?,?,?,?,?,?,0.0,1
?,?,?,?,?,0.0,?,25.0,1.0,?,0.0,-1.21,?,0.918,?,?,?,?,0.0,0.0,?,?,?,0.0,?,?,?,0.0,9.435,?,?,0.0,?,?,?,?,?,?,0.0,2.0,?
5.206,?,?,?,?,?,?,?,?,2.0,1.0,?,?,?,?,0.0,0.979,?,0.0,?,1.187,0.0,?,?,0.0,?,0.0,?,?,6.77,?,?,?,?,?,2.167,?,8.295,?,0.0,1
?,?,?,?,?,0.0,0.0,?,0.0,?,?,?,3.125,1.436,9.666,4.0,1.066,?,?,?,?,?,?,0.0,0.0,2.117,?,0.0,?,?,?,0.0,?,?,?,4.019,?,8.015,?,0.0,1
?,?,0.0,0.0,0.0,?,?,?,?,?,0.0,?,?,0.971,?,?,?,1.149,0.0,?,?,0.0,?,?,?,?,0.481,0.0,17.905,?,?,?,?,?,3.427,4.733,0.0,?,0.0,0.0,1
?,?,0.0,0.0,?,0.0,0.0,?,?,2.0,1.0,?,?,?,?,?,?,?,?,?,1.187,0.0,0.0,?,0.0,1.902,?,0.0,?,?,0.0,0.0,?,?,3.423,?,1.0,?,?,?,1
5.206,3.5794,?,?,?,?,?,30.6,?,?,?,?,3.965,?,10.627,?,?,?,?,?,1.18,?,0.0,0.0,0.0,?,?,?,22.35,8.266,0.0,0.0,4.0,1.0,?,?,?,8.611,?,?,1
?,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,2.4,?,?,?,0.983,1.152,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,0.0,?,3.0,?,0.0,?,0.0,?,1
?,3.9016,0.0,0.0,?,?,0.0,?,?,?,?,-0.239,?,?,10.165,3.0,?,?,?,?,?,0.0,0.0,?,0.0,?,?,?,10.355,?,?,?,?,?,3.389,?,?,7.979,?,?,1
4.642,?,?,?,?,?,?,?,1.0,?,0.0,?,3.093,?,9.631,?,?,1.12,0.0,0.0,?,?,?,0.0,0.0,?,?,?,?,1.487,0.0,?,?,1.0,?,?,0.0,8.009,?,?,?
?,?,0.0,0.0,0.0,?,?,42.1,1.0,?,0.0,0.0,?,1.187,9.631,?,0.987,1.12,?,?,1.242,1.0,?,?,?,2.194,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
4.807,?,?,?,?,0.0,?,?,2.0,?,?,0.0,3.1,0.881,?,3.0,0.987,?,0.0,0.0,1.272,?,?,?,?,2.246,?,?,0.0,?,?,1.0,?,?,?,2.333,?,?,0.0,?,1
?,3.3386,?,0.0,?,?,?,40.0,0.0,2.0,?,?,?,?,?,4.0,1.004,1.125,?,?,?,1.0,0.0,0.0,?,2.247,0.014,?,0.0,?,?,?,0.0,?,3.677,?,0.0,?,0.0,?,?
?,2.7023,?,?,?,?,?,42.9,?,2.0,?,?,3.309,?,9.722,?,1.003,?,?,?,1.241,1.0,?,0.0,?,?,?,?,10.395,2.905,?,0.0,?,?,?,?,0.0,?,?,0.0,1
?,?,?,?,0.0,?,?,45.0,1.0,?,0.0,0.0,3.203,?,9.466,?,0.987,1.114,?,?,?,1.0,0.0,?,0.0,?,?,?,0.0,?,0.0,?,?,?,3.587,?,0.0,?,?,?,?
4.607,3.1116,?,0.0,?,?,?,46.7,0.0,2.0,0.0,?,3.151,?,9.631,?,1.02,?,?,?,?,?,0.0,0.0,0.0,?,?,0.0,10.036,1.544,0.0,?,?,?,3.662,?,0.0,?,?,?,?
4.863,?,?,?,0.0,0.0,?,?,?,3.0,0.0,0.0,3.335,1.273,?,?,?,1.12,0.0,0.0,?,1.0,?,0.0,?,2.283,?,0.0,?,1.568,?,?,?,?,?,?,?,?,?,?,?
?,3.2457,?,?,?,?,?,44.4,1.0,2.0,?,?,3.239,?,?,?,?,1.116,0.0,0.0,1.248,?,0.0,?,0.0,?,0.014,?,?,?,?,?,?,?,3.73,?,?,?,?,?,1
5.068,?,?,?,?,?,2.0,?,0.0,?,?,?,?,?,?,?,1.03,1.121,0.0,0.0,1.202,?,?,0.0,?,?,?,?,22.449,?,0.0,0.0,?,?,?,2.833,?,?,?,?,?
5.074,?,0.0,?,0.0,0.0,?,38.1,?,4.0,0.0,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,0.0,8.789,2.0,0.0,?
?,3.2253,?,?,0.0,0.0,?,41.7,0.0,4.0,?,-0.952,3.571,1.59,10.236,?,1.03,?,0.0,?,?,1.0,?,?,?,?,?,?,?,2.465,0.0,0.0,?,?,?,2.833,0.0,?,2.0,0.0,1
?,?,0.0,?,0.0,?,?,?,?,?,?,-2.685,?,1.06,10.531,?,1.078,?,0.0,?,1.211,?,?,?,0.0,?,?,0.0,32.533,?,?,0.0,?,1.0,?,?,?,?,2.0,0.0,?
4.793,?,0.0,?,?,?,2.0,50.0,0.0,?,0.0,?,?,?,?,7.0,0.998,?,?,?,?,?,?,?,0.0,?,?,?,?,3.928,?,?,0.0,0.0,?,?,?,8.7,?,?,?
4.77,3.1445,?,?,?,?,?,?,0.0,3.0,?,-0.986,?,?,9.882,6.0,?,?,0.0,?,?,1.0,?,0.0,?,?,?,?,10.231,1.74,0.0,1.0,?,?,?,3.2,0.0,8.3,?,?,?
?,?,1.0,?,0.0,?,?,35.3,?,?,?,0.0,?,?,?,8.0,?,1.118,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,2.0,4.735,3.477,?,?,0.0,?,?
?,2.5385,?,0.0,?,?,0.0,?,?,?,0.0,3.12,3.131,?,?,0.0,0.964,1.128,?,?,?,?,?,0.0,?,?,0.012,0.0,?,?,0.0,0.0,0.0,0.0,?,?,?,7.934,?,0.0,?
4.414,?,0.0,0.0,?,?,?,31.6,0.0,?,?,?,?,0.802,?,?,?,?,?,?,?,1.0,?,?,?,?,-0.066,?,0.0,?,?,?,?,1.0,?,2.119,?,7.119,?,?,?
4.821,2.5866,?,0.0,?,?,0.0,33.3,2.0,?,0.0,?,?,?,9.928,?,?,1.139,0.0,?,?,?,?,?,0.0,2.249,?,?,10.635,?,1.0,?,0.0,?,?,?,?,?,?,?,?
?,?,1.0,?,?,?,?,?,0.0,4.0,?,?,?,?,?,15.0,?,1.102,0.0,0.0,1.3,?,?,0.0,?,?,?,0.0,?,2.694,0.0,3.0,?,?,?,?,0.0,?,?,?,?
?,?,?,?,0.0,?,?,47.1,1.0,1.0,0.0,0.0,?,?,?,?,0.992,1.11,?,?,?,?,0.0,0.0,?,?,?,?,10.118,1.544,?,?,?,0.0,?,2.481,?,?,?,?,1
5.814,?,?,?,0.0,?,?,37.0,?,?,0.0,0.513,?,0.845,10.926,?,0.978,?,?,?,?,3.0,0.0,0.0,0.0,2.62,?,0.0,11.573,0.811,?,?,?,0.0,3.756,?,0.0,8.196,?,?,?
5.637,?,0.0,0.0,?,1.0,?,?,?,?,?,?,3.144,?,?,0.0,0.964,1.128,0.0,?,?,?,?,0.0,?,2.554,-0.006,?,?,?,2.0,?,?,0.0,?,?,0.0,?,0.0,0.0,?
?,2.4328,?,?,?,2.0,?,34.5,3.0,?,?,0.0,3.227,?,?,?,0.975,?,0.0,?,?,?,0.0,0.0,0.0,2.62,0.003,0.0,?,0.811,1.0,?,?,1.0,?,?,0.0,8.05,?,0.0,?
?,2.9426,?,0.0,?,?,0.0,?,?,?,?,?,?,0.959,?,1.0,1.042,?,0.0,0.0,1.208,?,0.0,0.0,?,?,?,?,?,1.138,?,?,0.0,0.0,3.603,?,0.0,7.829,?,?,1
4.923,?,?,?,?,?,2.0,50.0,0.0,?,?,?,3.266,?,?,5.0,?,?,?,?,?,3.0,?,0.0,0.0,?,?,0.0,?,1.057,?,0.0,?,?,3.783,2.5,?,8.33,?,0.0,?
?,?,?,?,?,?,?,45.5,?,?,?,?,?,?,?,1.0,?,1.114,0.0,0.0,?,1.0,?,0.0,?,?,-0.085,0.0,?,?,?,?,0.0,0.0,3.67,?,?,?,0.0,?,1
?,?,0.0,?,?,?,?,29.4,1.0,2.0,?,0.0,?,?,?,1.0,?,1.147,0.0,0.0,1.141,?,?,?,?,?,?,?,?,1.496,0.0,?,?,?,3.238,2.405,?,?,0.0,?,?
?,?,0.0,?,?,0.0,?,?,?,?,?,?,3.38,0.762,?,?,?,1.109,?,?,?,3.0,0.0,?,?,?,0.004,?,?,1.027,?,?,2.0,1.0,?,?,1.0,8.508,0.0,?,?
4.651,2.7156,?,0.0,0.0,0.0,?,?,0.0,?,?,?,?,?,9.502,?,0.998,?,?,?,1.19,1.0,0.0,?,0.0,2.214,?,?,?,?,?,?,?,0.0,?,?,?,?,?,?,?
4.802,?,0.0,?,1.0,?,?,50.0,0.0,0.0,?,0.0,?,0.0,9.805,?,?,?,?,?,?,?,?,0.0,?,?,0.013,0.0,0.0,0.95,?,?,3.0,?,3.868,?,?,8.357,?,?,1
5.164,3.2947,?,?,?,0.0,?,23.1,0.0,?,?,0.0,?,?,?,?,?,?,?,0.0,?,1.0,?,?,0.0,?,?,0.0,20.417,0.939,?,0.0,?,?,?,?,0.0,?,0.0,0.0,1
4.826,?,?,0.0,6.0,?,0.0,25.0,?,?,?,?,?,?,?,0.0,1.007,?,?,?,1.12,?,?,?,?,2.303,?,0.0,?,?,?,?,?,?,?,?,?,8.023,0.0,?,?
?,?,?,?,?,?,2.0,39.3,?,?,?,-0.664,?,?,10.281,?,1.025,?,?,0.0,?,1.0,?,?,0.0,?,0.0,0.0,22.271,?,?,1.0,?,?,?,?,?,?,1.0,?,1
?,?,2.0,?,2.0,?,?,23.5,0.0,11.0,?,-0.945,?,1.871,?,12.0,1.055,?,?,?,1.154,2.0,0.0,0.0,?,?,?,0.0,?,?,0.0,?,4.0,5.0,?,?,4.0,?,0.0,?,?
4.739,2.6454,?,?,?,0.0,?,39.1,0.0,2.0,?,?,3.394,?,?,2.0,?,1.13,0.0,?,1.218,1.0,0.0,?,?,2.212,0.004,0.0,?,2.815,?,0.0,?,?,3.585,?,?,?,?,?,1
?,?,2.0,0.0,0.0,?,?,?,?,4.0,?,-2.138,3.714,2.128,10.094,4.0,?,?,?,?,?,0.0,?,?,?,?,?,?,?,4.56,?,?,4.0,?,4.061,?,2.0,?,?,?,?
?,2.8897,?,0.0,?,?,0.0,?,?,?,?,?,3.699,?,?,0.0,0.961,1.141,?,?,1.209,?,0.0,?,0.0,1.978,?,?,?,8.122,?,?,?,0.0,?,?,?,7.896,?,?,?
4.17,2.607,0.0,?,?,?,?,25.0,3.0,?,?,0.0,2.373,?,?,?,?,?,0.0,?,?,?,?,0.0,?,?,0.322,?,0.0,?,?,?,1.0,2.0,2.983,2.167,1.0,?,?,0.0,?
?,?,0.0,0.0,0.0,0.0,0.0,?,0.0,0.0,?,0.0,?,0.918,?,?,?,1.174,0.0,?,1.126,?,0.0,0.0,?,?,0.764,0.0,?,?,?,?,0.0,?,2.642,?,1.0,?,?,0.0,1
3.618,2.3911,?,?,?,?,0.0,?,?,0.0,?,0.0,?,?,7.853,?,?,1.161,0.0,?,1.129,?,0.0,?,?,1.732,?,?,?,2.094,0.0,0.0,?,1.0,2.848,1.9,?,6.432,0.0,?,?
3.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,?,?,?,?,?,0.0,1.414,0.826,0.0,0.0,?,0.0,0.0,?,1.0,?,?,?,?,?,?,?
?,2.5101,?,0.0,?,0.0,0.0,25.0,?,?,?,?,2.199,?,?,?,?,1.156,?,0.0,1.118,?,?,?,?,?,?,0.0,?,1.0,?,?,?,?,?,?,0.0,6.539,?,?,1
4.444,3.1402,0.0,0.0,?,0.0,0.0,?,?,?,?,0.0,2.946,?,?,?,?,1.146,0.0,0.0,?,0.0,0.0,?,?,2.042,?,?,?,?,?,?,?,1.0,3.096,2.093,0.0,?,?,?,1
?,?,?,?,?,0.0,?,29.6,?,1.0,?,0.0,2.938,?,?,1.0,?,?,0.0,0.0,1.161,?,0.0,?,?,1.902,0.039,0.0,?,3.685,?,?,0.0,?,?,?,?,7.087,?,0.0,?
?,?,?,?,?,?,?,?,2.0,1.0,0.0,0.0,?,?,9.296,1.0,0.969,?,0.0,?,?,?,0.0,?,?,1.956,?,?,?,5.698,?,?,?,?,?,?,?,7.552,0.0,?,?
?,3.7046,?,?,?,?,0.0,26.7,8.0,?,?,?,?,?,10.648,?,?,1.139,0.0,0.0,?,0.0,?,0.0,?,2.358,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3.732,?,?,0.0,0.0,?,?,25.0,?,2.0,0.0,?,?,?,8.16,2.0,1.005,?,?,0.0,1.069,0.0,0.0,0.0,?,1.802,?,0.0,?,?,0.0,?,0.0,?,?,3.0,?,?,0.0,0.0,?
3.973,?,?,0.0,?,?,?,?,?,1.0,?,0.0,3.68,?,?,1.0,0.968,?,?,?,1.202,?,0.0,0.0,?,1.975,?,?,?,?,?,?,0.0,1.0,?,1.816,0.0,?,0.0,0.0,?
3.414,?,?,0.0,?,0.0,0.0,?,1.0,?,0.0,?,?,1.0,?,?,0.998,1.146,?,?,1.141,?,?,?,0.0,?,?,?,0.0,1.707,?,0.0,?,?,?,3.125,?,6.631,?,?,1
3.414,?,?,0.0,0.0,0.0,0.0,18.2,?,?,0.0,0.0,2.211,1.0,?,0.0,?,1.178,?,0.0,?,?,0.0,?,?,?,?,?,?,1.707,0.0,?,1.0,?,?,?,1.0,?,0.0,0.0,1
