@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
?,3.6112,?,0.0,1.0,?,2.0,41.2,0.0,?,3.0,-1.29,3.483,1.258,10.159,8.0,?,1.127,?,?,?,?,0.0,0.0,0.0,2.323,0.005,?,?,1.711,0.0,1.0,?,1.0,?,3.5,1.0,?,0.0,?,?
4.91,?,0.0,0.0,0.0,0.0,?,?,0.0,?,?,-0.302,3.364,?,10.06,?,1.018,1.098,?,?,?,3.0,?,0.0,0.0,?,0.004,0.0,?,1.207,0.0,?,0.0,0.0,?,?,0.0,8.427,0.0,0.0,?
3.618,?,0.0,0.0,?,?,?,29.4,2.0,?,?,?,2.333,1.522,7.853,?,?,?,?,?,?,?,0.0,0.0,?,?,?,0.0,0.0,2.094,?,?,0.0,?,2.794,?,?,6.333,0.0,?,1
?,?,?,?,0.0,?,?,30.0,?,?,?,?,?,?,8.755,0.0,0.959,1.145,0.0,?,1.213,0.0,0.0,0.0,0.0,?,-0.181,?,?,2.052,?,0.0,0.0,?,2.998,1.722,0.0,6.77,0.0,?,?
3.732,?,?,0.0,0.0,?,0.0,30.0,2.0,0.0,0.0,?,2.511,?,?,0.0,0.959,?,0.0,0.0,1.196,?,0.0,?,0.0,?,-0.181,0.0,?,2.488,0.0,0.0,?,0.0,?,1.667,?,?,?,?,1
3.879,2.5951,?,?,0.0,0.0,?,31.0,?,?,?,?,?,2.281,?,0.0,?,1.143,0.0,0.0,?,?,0.0,0.0,?,?,?,0.0,0.0,3.685,?,0.0,0.0,?,2.924,1.611,?,?,?,?,1
?,2.7719,1.0,?,?,0.0,?,?,2.0,?,0.0,0.0,?,?,?,?,0.969,?,?,?,?,?,?,?,0.0,?,0.003,0.0,0.0,?,0.0,0.0,?,0.0,?,1.739,0.0,?,0.0,1.0,1
3.966,2.852,?,?,0.0,0.0,?,?,2.0,0.0,?,0.0,4.075,3.146,9.522,?,0.965,1.138,?,0.0,1.243,0.0,?,?,0.0,?,0.0,1.0,0.0,6.909,0.0,0.0,0.0,0.0,6.866,1.603,0.0,11.578,0.0,1.0,1
?,2.3761,0.0,?,1.0,?,?,26.3,?,?,?,0.0,?,1.585,?,0.0,?,?,0.0,0.0,1.152,0.0,0.0,?,0.0,1.802,?,0.0,?,2.488,0.0,0.0,1.0,2.0,2.858,2.0,?,6.599,?,0.0,?
4.0,2.6264,?,0.0,0.0,?,?,23.1,?,0.0,0.0,0.0,?,?,?,0.0,0.972,?,?,0.0,1.182,0.0,0.0,?,?,?,-0.522,0.0,0.0,?,0.0,0.0,?,?,?,?,1.0,6.579,0.0,0.0,1
?,?,?,0.0,0.0,?,?,16.7,1.0,1.0,0.0,0.0,1.549,0.0,4.174,0.0,?,?,0.0,?,0.93,?,0.0,?,0.0,?,-1.099,0.0,0.0,1.0,0.0,?,0.0,?,?,4.0,0.0,4.948,?,?,?
3.732,2.4062,?,?,?,0.0,?,27.8,?,1.0,0.0,0.0,2.555,1.585,8.16,1.0,0.979,?,?,?,?,0.0,?,0.0,0.0,?,?,0.0,0.0,?,0.0,0.0,0.0,?,2.874,?,0.0,6.649,0.0,0.0,1
4.0,2.3699,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,?,0.0,2.273,1.0,8.482,0.0,?,?,?,0.0,1.09,?,0.0,0.0,?,?,0.34,0.0,?,1.0,0.0,0.0,?,0.0,3.302,2.083,?,7.174,0.0,0.0,1
3.414,2.2525,0.0,?,?,0.0,0.0,20.0,?,2.0,0.0,0.0,?,1.0,?,0.0,1.031,?,?,?,0.98,?,0.0,?,?,1.618,?,0.0,0.0,1.707,?,?,0.0,2.0,2.817,3.75,?,?,0.0,?,?
4.17,2.8042,0.0,0.0,0.0,?,?,?,2.0,?,0.0,?,?,0.971,?,1.0,1.015,1.16,0.0,0.0,?,?,0.0,?,0.0,?,?,0.0,0.0,?,?,?,?,?,3.047,?,?,6.782,0.0,0.0,1
4.303,?,?,?,0.0,0.0,?,25.0,?,?,?,0.0,?,?,8.815,?,?,?,0.0,0.0,?,0.0,0.0,0.0,?,1.932,-0.229,0.0,?,1.745,0.0,?,0.0,2.0,3.083,?,0.0,6.914,0.0,?,1
3.414,2.6294,?,0.0,?,?,?,37.5,?,?,0.0,0.0,2.333,1.0,7.408,1.0,1.012,1.13,0.0,0.0,1.215,0.0,0.0,0.0,?,?,?,?,0.0,?,0.0,0.0,?,?,3.188,3.5,?,7.035,?,?,?
?,?,0.0,0.0,?,0.0,?,?,1.0,?,?,0.0,?,?,8.755,?,1.005,1.156,?,?,1.104,?,0.0,0.0,?,1.902,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,0.0,1
?,2.8521,0.0,0.0,?,0.0,0.0,27.3,?,2.0,0.0,0.0,2.858,2.0,?,?,0.993,?,?,?,?,?,?,?,0.0,1.879,?,?,0.0,?,0.0,0.0,0.0,1.0,2.997,2.375,?,7.074,0.0,?,?
?,2.3729,0.0,?,?,0.0,0.0,?,1.0,1.0,0.0,?,2.263,1.0,?,?,?,1.146,0.0,?,?,0.0,0.0,0.0,0.0,?,-0.589,?,?,1.707,0.0,0.0,?,0.0,3.038,?,0.0,?,?,0.0,?
4.393,?,?,?,0.0,?,0.0,37.0,?,?,?,2.487,?,?,?,1.0,?,?,0.0,0.0,1.259,?,?,0.0,?,2.048,0.013,0.0,?,3.684,?,?,0.0,?,?,2.303,0.0,8.029,?,?,?
?,3.3225,0.0,?,0.0,0.0,?,31.3,3.0,?,?,0.259,2.634,0.918,9.184,?,?,1.143,?,?,?,?,0.0,0.0,?,2.0,?,?,10.144,1.521,?,0.0,0.0,?,3.375,?,0.0,7.403,?,0.0,1
4.0,?,?,0.0,?,0.0,0.0,30.0,?,?,0.0,0.167,?,0.811,8.318,?,?,?,?,0.0,?,?,0.0,0.0,0.0,1.732,-0.596,0.0,9.444,1.0,0.0,?,0.0,?,?,?,?,7.097,0.0,0.0,1
?,3.646,0.0,0.0,0.0,?,0.0,?,2.0,2.0,?,?,?,1.406,9.425,4.0,?,?,0.0,?,?,0.0,?,0.0,0.0,2.101,-0.077,?,10.162,?,0.0,?,?,?,3.417,2.875,?,?,?,?,1
?,2.9879,0.0,0.0,0.0,0.0,0.0,?,0.0,?,0.0,-0.653,3.974,3.574,10.082,2.0,?,1.138,0.0,0.0,1.205,?,?,0.0,?,1.996,0.0,?,?,10.108,0.0,0.0,0.0,?,3.329,1.987,0.0,?,0.0,?,1
4.17,?,0.0,0.0,0.0,?,0.0,27.3,?,2.0,0.0,?,?,0.971,?,1.0,?,?,0.0,0.0,1.112,?,?,?,?,1.848,0.425,0.0,?,1.542,0.0,0.0,?,0.0,?,?,0.0,?,0.0,?,?
4.214,3.3939,0.0,0.0,?,?,0.0,28.6,2.0,?,0.0,-0.211,?,1.459,8.755,?,?,1.149,0.0,?,1.138,?,?,0.0,0.0,?,-0.249,?,9.822,2.052,0.0,0.0,0.0,?,3.344,?,?,?,?,0.0,1
4.214,3.7074,?,?,?,0.0,?,?,1.0,2.0,?,-0.329,?,1.459,8.755,1.0,?,1.139,?,?,1.186,0.0,0.0,0.0,?,1.902,-0.263,0.0,?,2.052,0.0,0.0,0.0,?,3.38,3.194,?,?,?,?,1
?,3.4039,?,0.0,0.0,?,0.0,27.8,?,3.0,0.0,?,?,1.906,9.011,1.0,?,?,?,?,?,?,0.0,?,?,?,-0.087,?,10.041,?,?,?,0.0,0.0,3.349,2.833,0.0,?,?,0.0,?
4.334,?,0.0,0.0,0.0,?,?,?,?,2.0,0.0,?,?,1.557,8.944,?,1.013,1.139,?,0.0,1.164,?,?,?,0.0,1.97,0.149,0.0,10.118,2.195,0.0,0.0,0.0,0.0,?,2.952,0.0,7.596,?,?,1
4.372,3.3652,0.0,0.0,?,0.0,0.0,33.3,?,2.0,?,-0.177,3.139,2.246,9.253,?,?,1.139,?,0.0,?,0.0,0.0,0.0,0.0,2.024,-0.025,0.0,?,3.412,0.0,?,0.0,0.0,3.394,?,0.0,?,0.0,0.0,1
?,?,0.0,0.0,0.0,1.0,?,30.8,?,3.0,0.0,?,3.517,?,?,?,0.989,1.144,?,0.0,?,?,0.0,?,0.0,2.314,?,0.0,11.278,3.598,?,?,?,?,3.503,?,?,8.269,?,0.0,1
4.446,?,0.0,0.0,?,0.0,?,30.0,?,4.0,?,?,3.192,1.922,9.523,?,?,1.146,0.0,0.0,1.116,?,0.0,?,?,2.061,-0.028,?,?,?,0.0,?,?,?,?,?,0.0,?,?,0.0,1
?,3.5866,0.0,0.0,0.0,?,?,31.8,?,?,0.0,?,?,?,?,?,?,1.142,0.0,?,?,0.0,?,0.0,0.0,?,?,?,?,6.131,0.0,0.0,0.0,?,3.393,2.407,0.0,8.325,?,0.0,1
?,3.7942,?,?,?,?,?,32.5,?,?,?,?,4.14,?,?,?,0.981,?,?,?,1.184,0.0,?,?,?,?,?,?,?,9.594,?,?,?,?,3.393,?,0.0,8.693,?,?,1
?,?,0.0,?,0.0,?,?,33.3,1.0,?,?,-0.076,?,3.309,?,3.0,?,?,0.0,0.0,1.202,?,?,?,0.0,2.019,0.0,?,?,?,?,?,0.0,?,?,?,0.0,?,0.0,?,1
?,3.8122,0.0,0.0,?,?,?,33.3,1.0,?,?,-0.759,2.723,?,9.184,4.0,?,1.139,0.0,0.0,?,?,0.0,0.0,?,2.0,-0.258,?,?,1.521,0.0,?,?,?,?,?,?,7.676,0.0,?,?
4.629,?,?,?,?,?,?,33.3,1.0,?,?,?,?,1.379,?,5.0,1.013,?,?,?,1.189,0.0,0.0,?,?,?,?,0.0,10.19,?,?,?,0.0,0.0,3.523,?,?,7.747,0.0,0.0,?
?,?,0.0,0.0,?,?,?,?,?,?,?,0.094,?,2.182,9.765,6.0,1.02,1.135,?,?,1.157,1.0,0.0,0.0,0.0,2.256,?,?,?,2.989,0.0,0.0,0.0,0.0,?,?,0.0,8.185,?,?,?
4.644,?,0.0,?,0.0,?,?,?,?,?,0.0,-0.104,?,?,?,5.0,?,1.142,0.0,?,?,?,0.0,?,0.0,?,0.049,0.0,?,2.732,?,?,?,?,?,?,?,?,?,0.0,?
?,3.9619,0.0,0.0,?,0.0,?,?,?,5.0,0.0,?,?,2.587,10.202,?,1.017,1.137,?,?,1.184,0.0,?,0.0,?,?,?,?,21.879,6.086,?,?,0.0,?,?,2.775,?,?,0.0,?,?
?,?,?,0.0,0.0,0.0,0.0,33.3,2.0,?,?,?,3.37,2.252,?,?,?,?,0.0,?,1.158,?,?,?,0.0,?,-0.008,?,?,?,?,0.0,?,0.0,?,?,?,?,0.0,?,?
4.562,3.7287,?,?,0.0,0.0,?,25.0,1.0,2.0,?,-1.21,?,?,9.184,?,?,?,0.0,?,1.19,?,0.0,?,?,?,?,?,?,1.521,0.0,?,?,?,?,?,?,?,?,?,1
?,?,0.0,0.0,?,?,0.0,?,1.0,?,?,?,?,2.9,10.416,?,0.979,?,0.0,0.0,1.187,?,?,0.0,?,2.218,?,?,?,?,0.0,0.0,?,?,3.47,?,?,?,?,?,?
4.691,3.8787,?,?,?,0.0,0.0,25.0,0.0,?,1.0,?,?,?,9.666,?,?,?,?,0.0,1.078,?,?,0.0,?,?,0.052,0.0,19.617,?,?,0.0,2.0,?,?,?,?,8.015,0.0,0.0,1
4.17,?,0.0,?,?,0.0,?,?,0.0,?,?,-1.426,2.612,?,8.597,0.0,?,?,?,?,?,?,0.0,0.0,0.0,1.848,0.481,?,17.905,?,0.0,0.0,?,?,3.427,4.733,0.0,?,?,0.0,?
4.214,3.3376,?,0.0,0.0,?,?,?,?,?,?,-1.072,2.774,1.459,8.755,?,1.071,?,?,?,?,0.0,?,?,?,1.902,?,0.0,?,?,?,0.0,1.0,?,3.423,?,?,?,0.0,0.0,?
?,3.5794,0.0,?,?,0.0,0.0,?,?,?,?,-0.919,?,3.189,?,2.0,?,?,0.0,?,1.18,?,?,0.0,?,?,?,?,22.35,8.266,0.0,?,?,?,3.473,?,2.0,?,?,?,1
?,?,?,0.0,0.0,?,?,26.7,?,?,?,?,?,?,8.597,2.0,0.983,1.152,?,?,?,?,0.0,?,0.0,?,0.342,?,?,?,?,0.0,?,?,3.0,2.567,?,?,?,0.0,1
?,?,?,?,?,1.0,0.0,?,?,3.0,?,-0.239,?,1.859,?,?,1.002,?,0.0,0.0,?,0.0,?,?,?,?,?,0.0,10.355,?,?,0.0,0.0,?,?,?,?,?,0.0,?,1
?,?,?,?,?,?,?,42.1,1.0,1.0,?,?,3.093,?,9.631,?,?,?,0.0,?,1.256,?,0.0,?,?,?,?,?,0.0,?,?,?,?,?,?,2.315,0.0,8.009,0.0,0.0,1
?,?,?,?,0.0,0.0,?,?,?,?,?,?,3.093,?,?,2.0,?,?,?,0.0,1.242,?,?,?,0.0,?,?,?,?,1.544,?,1.0,?,?,3.635,?,?,?,?,?,?
?,3.2486,?,?,?,?,3.0,42.1,2.0,1.0,?,?,?,?,?,?,0.987,1.12,?,?,1.272,1.0,0.0,?,?,?,?,?,?,1.06,0.0,?,0.0,?,3.71,2.333,?,?,?,0.0,1
4.828,?,0.0,?,?,0.0,?,?,?,2.0,?,0.0,3.203,1.261,?,?,?,?,?,?,?,?,?,?,0.0,?,0.014,?,?,?,?,2.0,?,0.0,?,2.233,0.0,8.114,?,?,?
?,2.7023,?,?,0.0,?,?,?,?,?,?,-0.242,?,1.705,9.722,3.0,?,?,0.0,?,?,?,?,?,0.0,?,-0.008,0.0,?,2.905,?,0.0,?,?,?,2.485,?,?,?,?,1
?,2.7124,?,?,0.0,0.0,1.0,?,1.0,1.0,0.0,0.0,?,?,?,1.0,?,1.114,?,?,?,?,?,0.0,?,?,0.014,?,?,2.593,?,?,0.0,?,3.587,?,0.0,?,?,0.0,1
?,3.1116,0.0,?,?,0.0,2.0,46.7,?,?,0.0,0.0,?,1.187,9.631,4.0,?,?,0.0,0.0,1.253,1.0,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,?,?,1
?,?,?,?,?,?,3.0,?,0.0,3.0,0.0,?,3.335,?,9.967,6.0,?,1.12,?,?,?,1.0,?,?,?,2.283,?,?,?,?,0.0,?,?,?,?,2.864,0.0,?,0.0,?,?
4.923,?,0.0,0.0,?,?,?,?,?,?,?,-0.863,3.239,1.185,9.911,?,1.011,1.116,?,?,1.248,?,?,?,?,?,?,?,10.422,1.563,0.0,0.0,0.0,1.0,3.73,2.8,?,?,?,?,1
?,3.3983,0.0,?,?,?,?,?,0.0,?,?,?,?,?,?,10.0,1.03,?,?,?,1.202,?,?,?,0.0,2.343,0.001,0.0,?,?,?,0.0,?,?,?,?,0.0,?,?,?,?
?,?,?,?,?,?,2.0,?,4.0,4.0,?,-0.98,3.869,2.066,10.59,?,?,1.129,?,0.0,?,?,0.0,0.0,?,2.354,?,?,23.965,3.873,?,?,?,?,?,2.467,?,8.789,?,0.0,1
?,?,0.0,?,?,?,?,?,?,?,0.0,?,?,1.59,10.236,?,?,1.121,?,?,1.202,1.0,?,?,?,?,?,?,22.204,?,0.0,?,?,?,?,2.833,?,8.591,?,?,?
5.047,?,?,0.0,0.0,?,?,50.0,?,5.0,0.0,?,3.634,1.06,10.531,?,?,?,?,?,?,?,?,?,0.0,?,?,0.0,?,?,?,?,?,?,3.906,?,?,?,?,?,?
?,2.1244,?,0.0,0.0,?,2.0,50.0,0.0,2.0,?,-0.288,?,0.5,10.239,?,0.998,1.104,0.0,?,1.28,?,?,?,0.0,?,0.0,?,?,?,0.0,?,0.0,?,?,?,?,?,?,?,?
?,?,0.0,?,0.0,0.0,2.0,?,0.0,?,?,-0.986,?,1.185,?,6.0,?,1.117,0.0,?,1.207,1.0,0.0,0.0,?,?,?,?,10.231,?,?,?,0.0,?,?,?,?,8.3,?,0.0,?
?,?,?,?,?,0.0,?,35.3,?,?,0.0,?,3.509,?,?,?,1.061,1.118,?,?,?,1.0,?,?,0.0,2.311,?,0.0,?,?,?,?,0.0,2.0,?,3.477,?,?,?,?,1
?,2.5385,?,?,0.0,?,?,38.5,?,0.0,?,?,?,1.185,?,0.0,0.964,?,?,0.0,1.274,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,3.521,?,0.0,?,?,0.0,1
?,?,?,0.0,?,0.0,0.0,?,0.0,?,0.0,?,2.755,0.802,9.183,?,?,?,0.0,0.0,1.149,1.0,0.0,?,?,2.101,-0.066,?,?,?,0.0,?,?,1.0,3.159,?,0.0,?,?,0.0,?
4.821,?,?,?,?,?,?,?,?,?,0.0,-0.135,?,?,?,?,?,?,0.0,?,1.189,?,?,?,?,2.249,-0.007,?,?,?,?,0.0,?,0.0,?,?,?,7.93,0.0,?,?
?,?,?,?,?,?,?,47.4,0.0,?,?,0.0,4.133,?,10.867,?,?,1.102,?,?,?,?,?,0.0,?,?,?,?,13.055,?,?,3.0,0.0,0.0,?,?,0.0,?,?,?,?
?,?,?,?,?,0.0,?,47.1,1.0,1.0,?,0.0,3.127,?,9.631,?,?,1.11,?,0.0,1.299,?,?,0.0,0.0,?,?,0.0,?,1.544,?,?,?,?,?,?,?,8.116,?,0.0,1
?,?,?,?,?,?,?,37.0,?,?,?,?,?,0.845,10.926,?,0.978,1.131,0.0,0.0,?,?,?,0.0,?,?,0.003,?,?,?,?,?,?,?,3.756,2.091,?,?,?,?,?
?,?,?,0.0,0.0,1.0,0.0,38.5,?,?,0.0,?,3.144,?,?,?,0.964,1.128,0.0,0.0,?,?,0.0,?,0.0,2.554,-0.006,0.0,?,0.986,?,?,?,?,?,?,?,?,?,0.0,1
?,?,?,0.0,?,2.0,0.0,?,3.0,?,0.0,0.0,?,?,10.926,?,0.975,?,0.0,?,?,?,?,?,?,2.62,?,?,?,?,?,0.0,?,1.0,?,1.97,?,?,?,?,?
4.732,?,0.0,?,?,?,0.0,?,0.0,?,?,?,2.767,0.959,9.464,1.0,?,?,?,?,1.208,1.0,?,0.0,?,?,0.145,?,?,1.138,?,0.0,?,?,3.603,?,0.0,?,0.0,0.0,?
?,?,0.0,?,?,0.0,2.0,50.0,?,?,?,-0.199,?,0.664,?,?,?,?,0.0,?,?,3.0,0.0,?,0.0,?,?,?,10.843,?,?,0.0,0.0,?,3.783,?,?,?,1.0,0.0,1
?,3.2274,?,?,0.0,0.0,?,?,0.0,?,?,0.0,2.935,1.203,?,?,?,1.114,?,0.0,?,1.0,0.0,?,?,?,?,?,?,?,0.0,?,?,?,?,?,0.0,?,0.0,?,?
?,2.3717,?,0.0,?,?,?,29.4,1.0,2.0,?,0.0,2.789,1.203,?,?,?,?,?,?,1.141,1.0,?,?,0.0,?,?,?,?,?,0.0,?,0.0,?,3.238,2.405,?,?,?,?,?
?,?,?,?,?,0.0,2.0,?,?,2.0,?,-0.601,3.38,?,?,?,1.033,1.109,0.0,?,1.261,?,?,?,?,?,?,?,?,?,?,0.0,?,1.0,3.853,?,?,?,?,?,?
?,2.7156,?,0.0,?,0.0,?,31.3,0.0,1.0,?,?,2.826,0.917,?,3.0,?,1.148,?,0.0,1.19,?,?,0.0,?,?,-0.074,?,10.5,?,?,?,?,0.0,3.482,?,?,7.624,?,0.0,1
?,3.0226,?,0.0,1.0,0.0,?,50.0,?,?,2.0,0.0,3.174,0.0,9.805,0.0,0.985,?,0.0,?,?,?,?,?,?,?,0.013,?,?,0.95,0.0,0.0,?,1.0,3.868,?,1.0,?,?,0.0,?
5.164,?,1.0,0.0,?,?,0.0,?,0.0,?,?,?,?,?,9.968,4.0,?,1.138,0.0,0.0,?,?,?,0.0,?,?,?,0.0,?,0.939,?,0.0,0.0,?,?,?,?,9.289,?,0.0,?
?,?,?,0.0,6.0,0.0,?,?,3.0,3.0,?,0.0,?,?,?,0.0,1.007,1.163,?,0.0,?,1.0,0.0,?,?,?,?,?,?,?,0.0,?,?,?,?,?,3.0,?,0.0,?,?
?,2.9046,?,0.0,?,?,?,?,?,?,2.0,?,?,?,10.281,6.0,?,?,?,?,?,?,?,?,?,2.284,?,0.0,?,3.31,?,1.0,?,?,?,?,1.0,8.888,?,?,1
5.439,2.3629,2.0,0.0,?,0.0,?,23.5,?,?,?,-0.945,?,1.871,?,12.0,1.055,1.155,?,?,?,?,0.0,?,0.0,?,0.0,0.0,?,5.533,?,0.0,?,5.0,?,?,?,?,0.0,?,?
?,2.6454,?,0.0,2.0,?,?,?,0.0,2.0,?,-0.959,?,?,9.972,?,?,?,?,?,?,1.0,?,0.0,?,2.212,?,?,?,?,0.0,?,2.0,?,3.585,2.764,?,?,?,?,?
?,?,2.0,?,0.0,0.0,0.0,23.1,?,4.0,?,?,?,2.128,?,?,1.042,1.144,?,0.0,?,?,0.0,0.0,0.0,?,-0.002,0.0,20.538,?,?,?,?,?,?,3.333,2.0,?,?,0.0,?
3.975,2.8897,?,?,?,?,0.0,?,?,?,?,?,3.699,3.322,9.707,?,?,1.141,0.0,?,1.209,?,?,?,?,?,0.0,?,?,?,0.0,?,?,0.0,2.994,1.55,?,?,?,?,?
?,?,?,0.0,0.0,?,?,25.0,3.0,?,?,0.0,2.373,?,?,?,0.97,?,?,?,?,0.0,?,0.0,0.0,?,?,?,0.0,?,?,?,?,?,2.983,?,?,6.635,0.0,?,?
?,?,?,?,?,?,?,20.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,1.414,?,0.0,?,?,0.0,0.0,?,?,2.642,?,1.0,5.834,0.0,0.0,1
3.618,2.3911,0.0,?,?,?,0.0,25.0,?,?,?,?,?,?,7.853,?,?,?,?,0.0,?,?,?,?,?,1.732,0.33,0.0,0.0,2.094,?,0.0,?,?,?,1.9,?,?,0.0,0.0,?
?,?,?,0.0,?,?,?,?,?,?,?,?,?,?,6.594,?,0.998,?,?,?,1.06,0.0,?,?,0.0,?,?,?,?,?,0.0,?,0.0,?,?,?,?,?,0.0,0.0,1
?,2.5101,0.0,0.0,?,0.0,?,?,?,?,?,?,?,0.811,8.318,0.0,?,?,?,0.0,1.118,?,?,?,0.0,1.732,?,?,?,?,?,0.0,?,?,?,2.833,0.0,?,?,?,?
?,3.1402,?,0.0,0.0,?,?,29.6,?,?,?,0.0,?,?,9.202,2.0,0.973,?,0.0,0.0,?,0.0,?,?,?,?,?,0.0,?,?,?,?,0.0,1.0,?,?,?,?,0.0,0.0,?
?,?,?,0.0,0.0,0.0,0.0,29.6,?,?,?,0.0,?,2.281,?,1.0,0.973,?,0.0,0.0,1.161,?,?,?,?,1.902,?,?,?,?,?,?,?,?,?,2.056,?,?,?,0.0,?
?,2.7989,0.0,0.0,?,?,?,31.0,?,?,?,?,?,?,?,1.0,0.969,?,?,?,1.18,?,0.0,?,?,?,-0.002,?,?,5.698,?,0.0,0.0,?,2.976,1.857,0.0,7.552,?,?,?
?,?,1.0,?,?,0.0,?,?,?,?,0.0,0.0,?,1.735,?,?,0.979,?,?,0.0,1.532,?,0.0,?,0.0,?,0.0,?,?,?,?,0.0,?,?,?,?,?,?,?,0.0,?
?,2.477,0.0,0.0,0.0,0.0,?,?,2.0,2.0,0.0,0.0,?,1.585,?,2.0,?,1.156,?,?,?,?,0.0,0.0,?,?,?,0.0,?,?,?,?,?,?,2.897,3.0,0.0,6.732,0.0,?,1
?,3.0163,0.0,0.0,?,0.0,0.0,?,2.0,1.0,?,?,?,3.301,?,1.0,?,1.14,0.0,?,?,?,?,?,?,1.975,0.0,0.0,?,7.718,?,?,0.0,?,3.129,?,?,?,0.0,0.0,?
3.414,?,0.0,0.0,0.0,0.0,?,?,?,?,0.0,?,2.263,?,7.408,?,?,1.146,0.0,?,1.141,?,?,?,?,1.618,-0.611,?,?,1.707,0.0,0.0,?,1.0,2.974,?,?,?,?,?,?
?,?,?,0.0,0.0,?,?,?,?,?,?,?,2.211,?,7.408,?,?,?,?,0.0,0.999,?,0.0,0.0,?,?,?,?,0.0,?,?,?,?,?,2.79,3.25,?,?,?,0.0,1
