@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data
?,proper,complete,2,?,convenient,slightly_prob,recommended,?
usual,proper,complete,2,less_conv,?,?,priority,priority
usual,proper,?,?,less_conv,convenient,?,not_recom,?
?,proper,complete,2,?,convenient,problematic,recommended,priority
usual,proper,?,2,less_conv,?,problematic,priority,priority
?,proper,complete,2,less_conv,?,problematic,?,not_recom
usual,proper,complete,2,?,inconv,nonprob,recommended,?
?,proper,complete,?,?,inconv,?,priority,priority
usual,?,complete,?,less_conv,inconv,nonprob,not_recom,not_recom
usual,?,complete,2,less_conv,?,?,recommended,?
usual,proper,complete,?,less_conv,?,slightly_prob,?,?
?,?,?,2,less_conv,inconv,slightly_prob,not_recom,not_recom
?,proper,?,2,less_conv,inconv,problematic,recommended,?
usual,?,complete,2,less_conv,?,problematic,priority,priority
usual,proper,complete,2,?,inconv,problematic,?,not_recom
usual,proper,complete,2,critical,convenient,?,recommended,priority
?,?,complete,2,critical,?,?,?,?
usual,proper,complete,?,critical,convenient,nonprob,not_recom,not_recom
?,?,?,2,critical,convenient,slightly_prob,recommended,priority
usual,proper,?,2,critical,convenient,?,?,priority
?,proper,complete,2,?,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,2,?,?,?,recommended,priority
usual,proper,complete,?,critical,convenient,?,priority,?
?,proper,?,2,critical,?,problematic,not_recom,?
?,proper,complete,2,?,inconv,nonprob,?,?
usual,proper,complete,2,critical,inconv,nonprob,?,priority
usual,?,complete,2,critical,?,nonprob,?,not_recom
?,proper,complete,2,critical,inconv,slightly_prob,?,priority
usual,proper,complete,2,?,inconv,?,priority,priority
?,?,complete,2,critical,inconv,?,not_recom,not_recom
usual,proper,?,?,critical,?,problematic,recommended,priority
usual,?,complete,?,critical,inconv,problematic,priority,?
?,proper,?,2,critical,inconv,?,not_recom,?
usual,proper,complete,?,convenient,convenient,?,?,very_recom
?,proper,complete,3,convenient,convenient,nonprob,priority,?
usual,proper,?,3,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,complete,3,convenient,convenient,?,?,very_recom
usual,proper,complete,3,convenient,convenient,slightly_prob,priority,priority
?,proper,complete,?,convenient,convenient,slightly_prob,not_recom,?
usual,?,complete,?,convenient,convenient,problematic,?,?
?,?,?,3,convenient,?,problematic,priority,?
usual,proper,complete,?,convenient,?,?,not_recom,not_recom
usual,proper,complete,3,convenient,inconv,?,recommended,?
usual,proper,?,3,?,?,nonprob,priority,priority
usual,proper,complete,3,?,inconv,?,?,not_recom
usual,?,?,3,?,inconv,?,recommended,?
usual,proper,complete,3,?,inconv,?,priority,priority
?,?,?,3,convenient,inconv,slightly_prob,?,not_recom
usual,?,complete,3,convenient,inconv,problematic,recommended,priority
usual,proper,?,3,?,inconv,problematic,?,priority
?,proper,complete,?,?,?,?,?,not_recom
usual,proper,complete,3,less_conv,?,nonprob,recommended,priority
?,proper,?,?,?,?,nonprob,priority,?
usual,?,complete,3,?,convenient,nonprob,not_recom,not_recom
usual,proper,?,3,less_conv,convenient,slightly_prob,recommended,priority
?,proper,complete,3,less_conv,convenient,slightly_prob,priority,priority
usual,proper,?,?,less_conv,convenient,slightly_prob,not_recom,not_recom
?,proper,?,?,less_conv,convenient,problematic,recommended,priority
usual,proper,complete,3,less_conv,convenient,problematic,?,priority
usual,proper,?,3,less_conv,?,problematic,?,not_recom
usual,proper,?,3,less_conv,inconv,nonprob,recommended,priority
?,proper,complete,3,less_conv,inconv,nonprob,priority,?
usual,?,?,3,less_conv,inconv,?,not_recom,not_recom
usual,proper,complete,?,less_conv,inconv,slightly_prob,recommended,priority
?,?,complete,?,less_conv,inconv,slightly_prob,priority,priority
?,proper,complete,3,less_conv,inconv,slightly_prob,?,not_recom
usual,proper,complete,3,less_conv,?,problematic,?,priority
?,?,complete,3,less_conv,?,problematic,priority,priority
usual,?,complete,3,?,inconv,?,not_recom,not_recom
usual,proper,complete,3,critical,convenient,nonprob,?,priority
usual,proper,complete,3,critical,convenient,nonprob,priority,priority
usual,proper,complete,3,?,?,?,not_recom,not_recom
?,proper,?,3,critical,convenient,?,?,priority
usual,?,complete,3,critical,convenient,slightly_prob,?,?
usual,proper,complete,3,?,convenient,slightly_prob,not_recom,?
usual,?,complete,3,?,convenient,?,recommended,priority
usual,?,complete,3,?,?,?,priority,priority
usual,?,?,?,critical,convenient,problematic,not_recom,not_recom
usual,proper,?,3,?,?,nonprob,recommended,priority
usual,proper,complete,3,critical,inconv,nonprob,priority,priority
?,proper,?,?,critical,inconv,nonprob,?,not_recom
usual,proper,complete,3,?,?,slightly_prob,recommended,priority
usual,?,complete,3,critical,inconv,slightly_prob,priority,priority
usual,proper,?,?,critical,?,slightly_prob,?,not_recom
usual,proper,?,3,critical,inconv,problematic,recommended,priority
usual,proper,complete,3,critical,inconv,problematic,priority,?
?,proper,complete,3,?,?,?,not_recom,not_recom
usual,?,?,more,convenient,convenient,?,recommended,very_recom
usual,?,complete,more,convenient,convenient,?,?,priority
usual,proper,complete,more,convenient,?,nonprob,?,not_recom
?,proper,complete,?,convenient,?,slightly_prob,recommended,very_recom
usual,proper,?,more,convenient,convenient,slightly_prob,priority,priority
usual,proper,complete,more,?,?,slightly_prob,not_recom,?
usual,?,complete,more,convenient,?,?,recommended,priority
usual,proper,?,more,?,convenient,problematic,?,priority
usual,?,complete,more,convenient,convenient,problematic,not_recom,not_recom
usual,proper,complete,more,convenient,inconv,nonprob,recommended,priority
usual,proper,complete,more,convenient,inconv,?,?,priority
usual,proper,?,more,convenient,?,nonprob,not_recom,not_recom
usual,proper,complete,more,?,?,slightly_prob,recommended,?
usual,proper,complete,more,convenient,inconv,slightly_prob,?,priority
usual,proper,complete,more,convenient,inconv,slightly_prob,not_recom,?
?,proper,complete,more,convenient,inconv,problematic,?,priority
?,proper,complete,more,?,inconv,?,?,?
usual,proper,?,?,convenient,inconv,problematic,?,?
usual,?,complete,?,?,convenient,nonprob,recommended,priority
usual,proper,?,?,less_conv,convenient,nonprob,priority,priority
usual,proper,complete,?,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,?,more,less_conv,convenient,slightly_prob,?,priority
?,proper,?,more,?,convenient,slightly_prob,?,priority
usual,proper,complete,more,?,convenient,slightly_prob,?,not_recom
usual,proper,complete,more,less_conv,convenient,problematic,recommended,priority
usual,proper,complete,?,less_conv,convenient,problematic,priority,priority
usual,proper,complete,?,?,convenient,problematic,not_recom,not_recom
usual,proper,?,more,less_conv,inconv,nonprob,?,priority
usual,proper,complete,more,?,inconv,?,?,priority
usual,proper,complete,more,less_conv,inconv,nonprob,?,not_recom
?,?,?,?,less_conv,inconv,slightly_prob,recommended,priority
?,proper,complete,more,less_conv,inconv,slightly_prob,priority,?
usual,proper,complete,?,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,more,less_conv,inconv,problematic,recommended,?
usual,?,complete,more,?,?,problematic,?,priority
usual,proper,complete,?,less_conv,?,problematic,?,not_recom
usual,proper,complete,?,critical,?,nonprob,recommended,priority
usual,?,?,more,critical,?,nonprob,priority,?
usual,proper,complete,?,?,convenient,nonprob,not_recom,not_recom
?,proper,complete,more,critical,?,slightly_prob,recommended,priority
usual,proper,complete,more,critical,convenient,slightly_prob,priority,?
usual,proper,?,more,?,convenient,?,not_recom,not_recom
usual,proper,complete,more,critical,convenient,?,recommended,priority
?,proper,complete,more,critical,convenient,problematic,priority,priority
usual,?,?,?,critical,convenient,?,?,?
usual,proper,complete,?,critical,?,nonprob,?,priority
usual,proper,complete,more,critical,?,?,priority,?
usual,?,?,more,critical,inconv,nonprob,not_recom,?
usual,proper,?,more,critical,?,slightly_prob,recommended,?
usual,proper,complete,?,critical,inconv,?,priority,priority
usual,?,complete,?,?,inconv,slightly_prob,not_recom,?
usual,proper,complete,more,critical,inconv,?,recommended,?
?,?,complete,more,critical,inconv,problematic,priority,priority
?,proper,?,more,critical,inconv,problematic,?,not_recom
usual,?,?,1,?,convenient,nonprob,recommended,very_recom
usual,proper,completed,1,?,convenient,nonprob,priority,priority
usual,?,?,1,convenient,convenient,nonprob,not_recom,?
usual,proper,?,1,convenient,convenient,?,?,very_recom
?,proper,completed,1,convenient,convenient,slightly_prob,priority,?
?,?,completed,?,?,convenient,?,?,not_recom
?,proper,completed,1,convenient,convenient,problematic,?,?
usual,?,completed,1,?,?,problematic,?,?
?,proper,completed,?,convenient,?,problematic,not_recom,?
usual,proper,completed,1,convenient,inconv,nonprob,recommended,?
usual,?,completed,1,convenient,inconv,nonprob,priority,?
usual,proper,?,1,convenient,inconv,nonprob,not_recom,not_recom
?,?,?,1,convenient,inconv,slightly_prob,recommended,?
usual,proper,completed,1,convenient,?,slightly_prob,priority,priority
usual,proper,completed,1,convenient,inconv,?,?,not_recom
?,proper,completed,1,?,?,problematic,recommended,?
usual,proper,completed,1,?,inconv,?,priority,priority
usual,proper,completed,1,convenient,inconv,problematic,not_recom,?
?,proper,completed,1,?,convenient,nonprob,recommended,very_recom
?,?,completed,?,less_conv,?,nonprob,priority,priority
usual,?,completed,1,?,convenient,nonprob,?,not_recom
?,?,completed,1,?,convenient,slightly_prob,recommended,?
usual,proper,?,1,less_conv,convenient,slightly_prob,?,priority
?,?,?,?,?,convenient,slightly_prob,not_recom,not_recom
usual,proper,completed,?,less_conv,?,problematic,recommended,priority
usual,?,completed,1,less_conv,convenient,problematic,priority,?
usual,proper,completed,?,less_conv,convenient,problematic,not_recom,not_recom
?,proper,completed,1,less_conv,inconv,nonprob,recommended,very_recom
?,proper,completed,1,less_conv,inconv,nonprob,priority,priority
?,?,completed,1,less_conv,inconv,nonprob,not_recom,not_recom
usual,proper,?,1,?,inconv,slightly_prob,recommended,very_recom
?,proper,completed,1,less_conv,inconv,?,priority,priority
usual,?,?,1,?,inconv,?,not_recom,not_recom
usual,proper,completed,1,less_conv,?,problematic,?,priority
usual,proper,?,1,less_conv,?,problematic,?,?
usual,proper,?,?,?,inconv,problematic,?,not_recom
usual,proper,completed,?,critical,convenient,?,recommended,priority
?,proper,completed,?,critical,convenient,nonprob,priority,?
usual,proper,?,1,critical,convenient,nonprob,not_recom,not_recom
?,?,completed,?,critical,convenient,slightly_prob,?,priority
usual,?,completed,?,critical,convenient,slightly_prob,?,?
?,proper,completed,1,critical,convenient,slightly_prob,not_recom,not_recom
?,proper,completed,?,critical,convenient,?,?,priority
usual,proper,completed,1,critical,?,problematic,priority,?
usual,proper,?,1,?,convenient,problematic,not_recom,?
?,?,?,1,critical,inconv,nonprob,recommended,priority
usual,?,completed,1,critical,inconv,?,priority,priority
usual,?,?,1,?,?,nonprob,not_recom,?
?,proper,completed,1,critical,inconv,slightly_prob,recommended,priority
usual,?,?,?,critical,inconv,slightly_prob,priority,priority
usual,proper,completed,1,?,inconv,slightly_prob,not_recom,not_recom
usual,?,completed,1,?,inconv,?,?,priority
usual,proper,completed,1,critical,inconv,problematic,priority,priority
usual,proper,completed,1,?,inconv,problematic,?,not_recom
?,proper,completed,2,convenient,convenient,nonprob,recommended,?
usual,proper,completed,2,convenient,convenient,nonprob,priority,priority
usual,proper,completed,2,convenient,convenient,?,not_recom,not_recom
usual,proper,completed,2,convenient,convenient,slightly_prob,recommended,very_recom
usual,?,completed,?,convenient,?,slightly_prob,priority,priority
usual,proper,?,?,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,?,2,convenient,convenient,problematic,recommended,priority
usual,proper,completed,2,?,?,problematic,priority,priority
usual,proper,?,?,?,convenient,problematic,not_recom,not_recom
usual,?,?,2,convenient,inconv,nonprob,recommended,very_recom
usual,proper,?,?,convenient,inconv,nonprob,priority,priority
usual,?,completed,2,convenient,inconv,nonprob,?,?
usual,proper,completed,2,?,inconv,slightly_prob,recommended,very_recom
usual,proper,?,?,convenient,inconv,?,priority,?
usual,proper,?,?,convenient,inconv,?,not_recom,not_recom
usual,proper,?,?,convenient,inconv,problematic,recommended,priority
?,?,completed,2,convenient,inconv,?,priority,priority
usual,proper,?,?,convenient,?,?,?,not_recom
usual,proper,completed,2,?,convenient,nonprob,recommended,very_recom
usual,?,completed,2,?,?,nonprob,?,priority
?,proper,completed,2,?,convenient,nonprob,not_recom,?
usual,proper,completed,2,less_conv,?,slightly_prob,?,?
usual,proper,completed,2,less_conv,?,slightly_prob,?,?
?,proper,completed,2,less_conv,convenient,?,not_recom,?
usual,proper,?,2,?,convenient,problematic,?,priority
usual,proper,?,2,less_conv,convenient,problematic,priority,?
?,proper,?,2,less_conv,convenient,?,not_recom,not_recom
usual,proper,completed,2,less_conv,inconv,nonprob,recommended,very_recom
?,proper,completed,2,less_conv,inconv,nonprob,priority,?
usual,proper,completed,2,less_conv,inconv,?,not_recom,not_recom
usual,proper,completed,2,less_conv,inconv,?,recommended,?
usual,proper,?,?,?,?,slightly_prob,?,priority
usual,proper,?,?,?,inconv,slightly_prob,not_recom,?
usual,proper,completed,2,?,inconv,problematic,recommended,priority
usual,?,?,2,less_conv,inconv,problematic,?,priority
?,proper,?,2,less_conv,inconv,problematic,?,not_recom
usual,proper,completed,?,?,convenient,nonprob,recommended,?
?,?,completed,?,critical,convenient,nonprob,priority,?
usual,proper,completed,2,critical,convenient,nonprob,not_recom,not_recom
?,?,completed,?,critical,convenient,slightly_prob,recommended,?
?,proper,completed,2,critical,?,?,priority,?
usual,proper,?,2,?,convenient,?,?,not_recom
usual,proper,completed,?,critical,convenient,?,recommended,priority
usual,proper,completed,?,?,convenient,problematic,priority,priority
?,proper,completed,2,critical,?,problematic,not_recom,not_recom
?,?,?,2,?,inconv,nonprob,recommended,priority
usual,proper,completed,2,?,inconv,nonprob,?,priority
usual,proper,completed,?,critical,inconv,?,not_recom,not_recom
usual,?,completed,2,critical,inconv,slightly_prob,recommended,?
usual,proper,completed,?,?,inconv,slightly_prob,?,priority
usual,proper,completed,2,?,inconv,slightly_prob,not_recom,not_recom
usual,proper,completed,?,critical,inconv,problematic,recommended,priority
usual,proper,completed,2,critical,inconv,problematic,priority,?
?,proper,?,2,?,inconv,problematic,not_recom,not_recom
usual,proper,completed,3,convenient,convenient,nonprob,?,very_recom
usual,proper,?,3,convenient,?,nonprob,?,priority
usual,?,completed,?,convenient,?,nonprob,not_recom,not_recom
usual,proper,completed,3,convenient,convenient,?,?,very_recom
?,proper,completed,?,?,?,slightly_prob,?,priority
usual,proper,?,?,?,convenient,?,not_recom,?
usual,proper,completed,?,convenient,convenient,problematic,recommended,?
usual,?,completed,3,convenient,?,?,?,priority
usual,?,completed,3,convenient,convenient,problematic,not_recom,not_recom
usual,proper,?,3,?,inconv,nonprob,recommended,?
usual,?,completed,3,convenient,inconv,?,priority,?
?,proper,completed,3,?,inconv,?,?,not_recom
usual,proper,completed,3,convenient,inconv,slightly_prob,recommended,priority
?,?,completed,?,convenient,inconv,?,?,priority
usual,proper,completed,3,convenient,inconv,slightly_prob,not_recom,not_recom
usual,?,completed,3,?,inconv,problematic,?,priority
usual,?,?,3,?,?,problematic,priority,priority
usual,proper,completed,?,convenient,inconv,problematic,not_recom,not_recom
usual,proper,completed,?,?,convenient,nonprob,recommended,priority
usual,proper,?,?,less_conv,convenient,?,priority,priority
usual,proper,?,3,less_conv,?,?,not_recom,not_recom
usual,proper,completed,3,?,convenient,?,recommended,priority
usual,?,?,3,less_conv,convenient,slightly_prob,priority,?
?,proper,completed,?,less_conv,convenient,slightly_prob,not_recom,?
usual,proper,?,?,less_conv,convenient,problematic,recommended,priority
usual,?,?,3,?,?,problematic,priority,?
?,proper,?,?,?,convenient,problematic,?,not_recom
usual,proper,completed,3,less_conv,?,?,recommended,?
usual,proper,completed,3,?,?,?,?,priority
usual,?,?,?,less_conv,inconv,?,?,?
?,proper,completed,?,?,inconv,?,?,?
?,?,?,3,less_conv,inconv,?,priority,?
usual,proper,completed,3,less_conv,inconv,slightly_prob,not_recom,?
usual,proper,completed,3,less_conv,?,problematic,?,?
?,?,completed,?,less_conv,?,problematic,priority,?
?,?,completed,3,less_conv,inconv,problematic,?,?
usual,proper,completed,3,?,convenient,nonprob,?,priority
?,proper,completed,3,critical,convenient,nonprob,priority,priority
usual,proper,completed,3,critical,convenient,?,?,not_recom
usual,proper,completed,?,critical,?,slightly_prob,recommended,priority
?,proper,?,3,critical,convenient,slightly_prob,priority,priority
usual,proper,completed,3,critical,?,?,?,not_recom
usual,proper,completed,3,critical,convenient,?,recommended,priority
usual,proper,?,3,critical,convenient,problematic,priority,priority
usual,?,completed,3,?,?,problematic,not_recom,not_recom
usual,proper,?,3,critical,?,nonprob,recommended,priority
usual,?,completed,3,?,?,?,priority,priority
?,proper,completed,3,critical,inconv,?,not_recom,not_recom
usual,proper,completed,3,critical,?,slightly_prob,?,priority
usual,proper,completed,3,critical,inconv,?,priority,priority
?,proper,completed,3,?,?,?,not_recom,?
?,proper,completed,3,critical,inconv,problematic,?,?
usual,proper,completed,3,critical,inconv,problematic,priority,priority
usual,proper,completed,?,critical,inconv,?,?,?
usual,proper,?,more,?,?,?,recommended,?
usual,?,completed,more,?,?,nonprob,priority,?
?,proper,?,more,?,convenient,nonprob,not_recom,not_recom
usual,proper,completed,?,convenient,?,slightly_prob,recommended,?
usual,proper,?,more,convenient,convenient,slightly_prob,priority,priority
usual,proper,completed,?,?,convenient,?,not_recom,not_recom
usual,proper,completed,more,?,?,problematic,recommended,?
usual,?,completed,more,convenient,?,?,priority,?
usual,proper,completed,more,?,?,problematic,?,not_recom
usual,proper,completed,more,?,inconv,nonprob,recommended,priority
usual,?,completed,more,?,inconv,nonprob,priority,priority
?,?,completed,more,convenient,inconv,nonprob,not_recom,not_recom
usual,?,?,more,convenient,inconv,slightly_prob,recommended,?
usual,proper,completed,more,convenient,inconv,?,priority,?
usual,proper,completed,more,convenient,?,slightly_prob,?,not_recom
usual,proper,completed,more,convenient,inconv,problematic,recommended,priority
?,proper,?,more,convenient,?,?,priority,?
usual,proper,?,more,convenient,inconv,problematic,not_recom,not_recom
?,proper,completed,?,?,convenient,nonprob,?,priority
usual,proper,?,more,less_conv,convenient,?,priority,?
?,proper,completed,?,less_conv,convenient,nonprob,?,?
usual,proper,?,more,less_conv,convenient,?,?,priority
usual,proper,completed,?,less_conv,?,slightly_prob,priority,priority
?,proper,completed,more,less_conv,convenient,?,not_recom,?
usual,?,completed,more,?,convenient,problematic,?,priority
usual,proper,?,more,?,convenient,?,?,priority
usual,proper,completed,more,?,convenient,?,?,?
usual,proper,completed,?,less_conv,inconv,nonprob,?,priority
usual,proper,?,more,less_conv,inconv,nonprob,priority,priority
usual,proper,completed,more,less_conv,inconv,nonprob,?,not_recom
usual,proper,completed,?,less_conv,inconv,?,recommended,?
?,?,completed,more,less_conv,?,slightly_prob,priority,priority
?,proper,?,more,less_conv,?,?,not_recom,not_recom
usual,?,completed,more,less_conv,?,problematic,?,priority
usual,proper,?,more,?,inconv,problematic,priority,priority
?,proper,completed,more,less_conv,inconv,problematic,not_recom,not_recom
usual,?,?,?,critical,convenient,?,?,?
usual,?,completed,?,?,convenient,?,priority,?
usual,proper,?,more,?,?,nonprob,not_recom,not_recom
usual,?,completed,more,critical,convenient,?,recommended,?
usual,proper,?,more,?,convenient,slightly_prob,priority,?
usual,proper,?,more,?,convenient,?,?,not_recom
usual,proper,completed,?,critical,convenient,problematic,recommended,priority
usual,?,completed,more,?,convenient,problematic,priority,priority
usual,proper,completed,?,critical,convenient,problematic,not_recom,not_recom
usual,?,completed,more,critical,inconv,nonprob,?,priority
?,?,completed,more,critical,inconv,?,priority,?
usual,?,completed,more,critical,inconv,nonprob,not_recom,not_recom
?,?,completed,?,?,?,slightly_prob,?,priority
usual,proper,?,more,?,inconv,slightly_prob,priority,?
?,?,?,more,critical,inconv,slightly_prob,not_recom,not_recom
?,proper,?,?,?,inconv,?,recommended,?
?,proper,completed,more,critical,?,?,?,priority
?,?,completed,more,?,inconv,?,?,not_recom
usual,proper,incomplete,1,convenient,convenient,nonprob,recommended,?
?,?,incomplete,1,convenient,?,nonprob,priority,priority
usual,?,incomplete,1,convenient,convenient,?,not_recom,not_recom
usual,proper,incomplete,1,convenient,convenient,slightly_prob,?,very_recom
usual,proper,incomplete,1,convenient,convenient,slightly_prob,priority,?
usual,proper,incomplete,1,convenient,convenient,slightly_prob,not_recom,?
?,proper,?,?,convenient,convenient,?,?,priority
usual,?,incomplete,1,?,convenient,problematic,priority,?
usual,proper,?,1,?,?,problematic,?,not_recom
usual,proper,incomplete,?,?,?,nonprob,recommended,very_recom
usual,proper,?,1,?,?,nonprob,priority,?
?,proper,?,1,convenient,inconv,?,not_recom,not_recom
usual,proper,incomplete,1,?,inconv,?,recommended,?
usual,proper,incomplete,?,convenient,inconv,?,priority,priority
?,proper,incomplete,?,convenient,inconv,slightly_prob,not_recom,?
usual,proper,incomplete,?,convenient,?,problematic,recommended,?
usual,proper,incomplete,1,convenient,?,problematic,priority,priority
usual,proper,incomplete,1,convenient,inconv,problematic,not_recom,not_recom
?,?,?,1,less_conv,?,nonprob,recommended,very_recom
usual,?,incomplete,1,less_conv,convenient,nonprob,priority,?
?,proper,incomplete,1,less_conv,convenient,nonprob,not_recom,not_recom
usual,?,incomplete,1,less_conv,convenient,slightly_prob,recommended,very_recom
usual,?,incomplete,1,less_conv,?,slightly_prob,?,?
usual,proper,?,?,less_conv,convenient,?,not_recom,not_recom
usual,proper,incomplete,1,?,?,problematic,recommended,?
usual,?,incomplete,?,less_conv,convenient,problematic,priority,priority
usual,proper,incomplete,1,less_conv,convenient,problematic,not_recom,?
usual,?,incomplete,?,less_conv,inconv,nonprob,recommended,very_recom
usual,proper,?,1,less_conv,inconv,nonprob,priority,?
usual,proper,?,?,less_conv,?,nonprob,not_recom,?
?,proper,?,?,less_conv,inconv,slightly_prob,?,very_recom
usual,proper,incomplete,?,less_conv,inconv,?,priority,priority
usual,proper,incomplete,1,less_conv,?,slightly_prob,not_recom,not_recom
?,proper,?,?,less_conv,inconv,?,recommended,priority
?,proper,incomplete,1,less_conv,inconv,?,?,?
?,proper,incomplete,?,less_conv,inconv,problematic,not_recom,not_recom
?,proper,incomplete,1,critical,convenient,nonprob,?,priority
usual,proper,incomplete,1,critical,convenient,?,priority,priority
usual,?,incomplete,1,critical,convenient,?,?,not_recom
usual,?,?,1,?,convenient,slightly_prob,?,?
usual,proper,incomplete,?,critical,convenient,slightly_prob,priority,?
usual,proper,incomplete,1,critical,convenient,slightly_prob,not_recom,not_recom
usual,?,?,1,?,convenient,problematic,?,?
usual,proper,incomplete,1,critical,convenient,problematic,priority,?
usual,proper,incomplete,1,?,?,problematic,not_recom,?
usual,proper,?,1,?,?,nonprob,recommended,priority
usual,proper,incomplete,?,?,inconv,nonprob,priority,priority
