@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real


@data
3.734,0.223,1.374,2.0,?,2.642,4.586
?,?,0.771,0.0,?,3.795,5.284
2.216,0.679,?,?,?,?,3.559
3.179,?,?,?,?,?,4.091
2.62,0.499,?,0.0,0.0,?,4.33
?,?,?,0.0,?,?,3.755
?,0.83,0.899,0.0,0.0,?,4.552
?,0.582,0.839,?,?,?,3.62
2.086,0.64,0.838,0.0,?,2.127,?
2.834,?,0.95,?,0.0,?,2.827
2.126,0.405,0.917,4.0,?,?,6.38
3.08,0.405,?,1.0,?,1.619,?
?,0.64,1.695,?,0.0,?,?
?,?,1.537,0.0,?,2.026,3.262
1.594,0.223,?,2.0,?,?,6.297
1.818,0.499,1.468,1.0,0.0,?,3.546
1.5,?,1.891,0.0,0.0,1.817,2.92
1.512,0.64,?,0.0,0.0,0.347,3.203
?,?,1.758,0.0,0.0,?,2.283
1.818,0.134,?,0.0,?,?,?
1.359,0.134,1.13,1.0,0.0,?,3.47
0.667,?,1.361,0.0,0.0,0.202,?
2.333,0.251,?,?,0.0,-1.053,?
2.026,0.223,?,1.0,0.0,?,?
1.594,0.223,1.068,?,0.0,0.202,?
?,0.64,1.695,1.0,0.0,?,?
?,0.405,?,?,?,-1.053,?
1.0,0.405,1.5,2.0,0.0,-1.306,2.381
1.512,?,?,1.0,0.0,-0.386,2.891
3.219,0.405,?,0.0,0.0,?,?
?,0.134,1.581,0.0,0.0,2.274,3.721
3.669,0.486,1.374,0.0,?,3.291,3.701
?,1.374,2.259,0.0,0.0,?,?
?,?,1.671,0.0,0.0,?,?
3.802,?,1.527,?,0.0,1.869,3.7
2.802,0.223,1.6,0.0,?,1.064,?
2.242,?,1.907,?,1.0,-1.96,3.396
?,0.749,1.066,?,?,?,?
2.126,0.405,1.69,1.0,1.0,0.479,?
3.08,0.223,1.583,0.0,1.0,?,?
?,?,?,?,0.0,1.587,2.085
?,0.0,1.063,0.0,?,2.942,3.822
?,0.223,0.953,?,0.0,?,3.29
2.62,0.499,0.99,0.0,?,3.21,?
?,?,?,0.0,0.0,2.127,3.979
?,?,?,?,0.0,?,?
2.359,0.405,0.814,0.0,0.0,0.893,?
2.565,?,1.987,?,2.0,?,?
2.085,1.079,0.895,?,0.0,4.063,4.74
?,0.604,0.836,0.0,0.0,3.045,4.194
2.91,0.0,?,?,?,2.608,?
2.512,0.134,1.293,?,0.0,0.846,?
?,?,0.907,0.0,0.0,2.876,3.645
3.08,0.223,?,?,?,1.195,?
2.866,?,?,0.0,1.0,?,2.27
?,0.223,0.857,?,?,1.506,3.513
2.512,0.134,1.293,?,?,?,2.811
?,?,1.478,0.0,0.0,?,?
?,0.251,?,0.0,0.0,?,?
2.512,0.134,?,0.0,0.0,0.846,?
2.98,0.251,1.959,?,0.0,-0.063,?
3.462,?,?,0.0,?,2.06,4.097
2.755,?,1.559,?,1.0,0.996,3.123
?,?,1.844,?,?,?,3.231
2.024,?,1.328,?,?,2.604,5.052
?,0.604,1.529,0.0,0.0,2.419,3.572
?,?,1.684,?,?,0.8,2.436
?,0.134,1.215,1.0,0.0,0.548,2.567
?,?,1.762,?,0.0,?,1.795
?,0.251,1.126,?,0.0,?,?
?,0.331,2.111,0.0,0.0,-0.534,?
?,0.405,?,0.0,0.0,?,1.037
?,0.134,2.102,0.0,0.0,0.8,1.932
1.961,0.134,1.27,?,0.0,0.156,?
2.462,0.223,1.669,0.0,?,?,1.524
?,0.223,1.203,0.0,?,0.156,?
?,0.811,1.189,0.0,0.0,3.291,?
3.316,0.223,?,0.0,1.0,1.795,?
?,?,1.128,?,?,-0.45,?
4.171,?,?,?,?,2.849,?
3.316,?,1.571,0.0,1.0,1.795,2.94
3.441,?,?,?,0.0,3.516,4.538
2.429,0.83,1.696,?,?,2.604,3.391
3.143,?,?,?,?,?,?
2.802,0.223,?,?,?,?,3.825
2.126,?,1.127,0.0,0.0,-0.226,?
2.709,?,2.072,0.0,0.0,-0.081,1.78
?,0.405,2.003,0.0,0.0,?,0.533
3.252,0.0,1.417,?,?,3.124,3.299
2.111,?,1.253,0.0,0.0,?,2.914
2.085,?,2.451,0.0,0.0,?,?
?,?,?,1.0,?,2.021,3.168
?,0.223,?,0.0,1.0,?,3.446
3.014,0.56,1.987,?,1.0,0.538,3.496
3.181,?,?,0.0,?,?,4.68
3.369,0.134,1.614,0.0,?,1.587,?
3.277,?,?,?,?,1.587,?
2.507,0.405,?,2.0,0.0,0.076,3.936
?,?,1.416,0.0,0.0,2.604,5.47
2.67,?,2.047,?,0.0,-0.917,1.842
2.704,0.56,1.965,0.0,?,-0.917,?
3.277,?,1.343,0.0,0.0,2.604,3.736
3.566,?,?,0.0,0.0,1.94,?
2.594,?,1.287,0.0,0.0,0.454,?
3.485,0.223,?,0.0,?,?,?
?,?,?,?,0.0,1.795,3.979
3.596,?,1.515,0.0,0.0,4.673,?
3.74,0.134,1.581,?,?,?,?
?,0.223,1.599,?,0.0,?,3.984
3.199,0.56,?,?,0.0,?,?
?,?,?,0.0,0.0,?,2.973
3.641,0.405,?,?,1.0,?,?
4.005,0.223,1.545,?,?,3.953,?
3.896,?,1.571,?,0.0,3.503,4.822
3.201,?,?,0.0,?,-0.937,0.33
?,?,1.578,0.0,?,3.806,4.819
4.114,0.223,1.571,?,?,4.098,5.219
4.237,?,1.565,?,0.0,4.379,5.268
4.63,0.405,1.458,2.0,?,?,?
?,0.331,1.259,?,1.0,?,?
2.536,0.764,1.165,0.0,?,2.619,4.191
3.461,0.223,?,0.0,0.0,?,4.416
2.641,0.496,1.077,0.0,1.0,?,3.537
3.38,0.638,?,?,?,?,4.38
?,?,?,0.0,?,?,1.408
1.279,1.16,1.714,?,0.0,1.209,2.936
2.572,?,1.35,0.0,2.0,?,?
3.222,?,?,?,?,?,5.861
?,0.956,?,0.0,0.0,4.789,5.574
?,1.348,1.328,0.0,?,1.89,3.852
2.96,0.88,1.53,?,1.0,?,5.244
?,0.693,?,0.0,2.0,5.426,2.548
?,0.56,?,0.0,?,3.461,?
?,?,?,0.0,1.0,2.294,?
2.585,1.586,0.917,0.0,0.0,5.207,?
1.925,1.318,0.595,?,?,?,4.705
2.454,1.075,?,0.0,0.0,2.359,?
2.508,?,0.941,?,?,1.701,3.766
2.222,0.711,0.849,?,?,0.828,3.641
3.389,?,?,?,1.0,3.587,4.108
?,?,0.822,0.0,0.0,?,4.42
?,?,0.709,?,0.0,2.736,?
?,?,?,?,0.0,1.097,?
3.452,0.331,1.476,1.0,0.0,2.402,?
4.288,?,1.327,0.0,?,4.295,?
2.359,0.405,0.814,0.0,?,0.893,4.287
?,?,0.895,0.0,0.0,4.063,4.79
1.962,0.934,?,?,?,2.729,?
?,?,1.298,?,1.0,1.976,?
?,?,0.938,0.0,0.0,?,3.759
3.023,0.56,1.168,1.0,0.0,?,?
2.777,0.56,1.127,?,0.0,?,3.118
?,0.923,1.074,?,0.0,0.291,3.237
?,0.134,?,0.0,0.0,?,?
1.822,0.829,0.834,0.0,?,2.509,3.933
?,1.47,1.483,0.0,?,?,4.486
2.442,1.211,?,0.0,?,1.401,4.305
1.945,?,?,0.0,0.0,1.969,3.927
?,0.223,1.1,1.0,?,?,4.35
2.868,?,1.294,?,0.0,1.919,4.809
2.971,0.859,?,0.0,0.0,2.273,4.499
?,?,0.988,0.0,?,3.395,4.65
2.961,0.405,1.189,0.0,0.0,1.312,2.604
?,?,1.562,1.0,?,?,3.629
?,0.223,?,0.0,0.0,2.193,4.07
2.778,?,?,1.0,0.0,1.49,?
?,?,1.583,1.0,0.0,?,?
3.281,?,1.808,0.0,?,1.121,3.095
?,?,?,?,0.0,?,?
?,0.223,1.667,1.0,0.0,?,2.65
?,0.405,1.5,?,2.0,?,2.851
?,0.405,1.717,0.0,?,?,4.208
2.462,0.223,1.625,?,?,0.655,?
?,0.405,1.787,?,1.0,1.373,3.81
2.429,?,?,0.0,?,?,?
?,?,1.43,?,2.0,0.434,?
4.285,?,?,0.0,0.0,4.379,?
?,0.872,1.619,0.0,0.0,-1.186,?
4.077,0.956,1.909,0.0,0.0,3.234,?
3.137,?,1.312,0.0,2.0,?,1.086
2.034,0.64,?,?,?,0.8,?
?,?,1.56,0.0,?,?,2.117
1.667,?,?,0.0,2.0,?,?
2.283,1.07,?,0.0,?,?,4.278
3.164,?,0.909,0.0,0.0,2.455,3.112
?,?,?,?,?,?,?
?,?,?,?,1.0,0.202,?
4.216,?,1.248,0.0,0.0,4.177,5.78
2.119,0.923,?,0.0,1.0,?,1.05
3.914,?,1.637,?,?,3.048,?
?,?,1.264,0.0,0.0,1.971,?
3.102,0.693,?,0.0,?,2.005,?
3.393,1.292,2.122,0.0,3.0,1.595,?
3.191,0.223,?,0.0,?,2.859,?
?,1.462,0.83,0.0,?,?,?
2.47,1.437,1.346,2.0,?,1.821,6.351
?,1.437,?,?,2.0,?,?
?,0.638,?,0.0,?,?,?
?,1.695,?,0.0,?,2.294,?
3.629,0.331,1.478,0.0,1.0,2.821,?
3.08,0.827,?,2.0,?,1.155,?
3.012,0.223,0.76,0.0,?,2.637,?
2.374,?,?,?,1.0,3.818,5.048
2.855,?,?,0.0,?,0.454,?
?,0.405,1.605,?,1.0,?,1.307
3.739,0.0,1.25,1.0,?,3.267,?
3.426,0.693,1.488,?,1.0,1.294,3.025
2.878,0.134,1.684,0.0,?,0.8,2.425
?,1.263,?,1.0,4.0,?,9.612
?,?,?,0.0,0.0,-0.521,1.771
2.507,?,1.652,1.0,?,0.888,4.603
2.857,?,?,0.0,?,?,5.311
3.924,?,1.707,0.0,2.0,2.314,4.713
?,0.223,1.35,?,2.0,?,4.32
?,?,1.747,0.0,?,?,4.051
?,?,1.891,0.0,?,?,1.47
2.429,?,?,0.0,?,0.586,?
3.029,0.331,?,0.0,?,?,?
3.605,0.0,1.15,?,?,3.562,4.51
2.024,?,1.761,0.0,0.0,2.226,?
3.026,0.405,?,0.0,1.0,?,?
3.462,0.405,?,0.0,1.0,2.06,4.557
3.669,0.223,?,?,0.0,2.274,?
2.9,1.275,0.913,?,1.0,?,6.564
?,?,?,0.0,?,3.503,4.41
4.285,?,?,0.0,0.0,3.467,?
?,2.044,?,0.0,?,?,6.113
3.332,?,?,0.0,0.0,2.242,3.374
?,0.582,?,0.0,0.0,1.467,3.109
3.353,?,1.944,?,0.0,1.297,2.451
2.993,0.811,1.232,0.0,2.0,-0.059,?
2.914,?,?,0.0,?,2.715,?
3.111,0.331,?,?,?,2.042,?
?,?,?,?,0.0,1.433,?
3.188,?,1.244,0.0,?,?,?
?,0.223,1.319,?,0.0,?,?
3.514,0.134,1.07,1.0,0.0,3.315,7.809
3.436,0.331,0.951,0.0,0.0,2.786,?
?,0.872,?,?,?,1.769,4.182
?,0.405,1.605,0.0,0.0,0.706,1.134
3.645,?,1.155,0.0,0.0,3.105,?
2.685,?,?,?,0.0,1.246,?
2.685,?,?,?,0.0,1.246,3.11
2.961,?,1.388,?,?,?,?
3.52,0.223,?,0.0,0.0,?,2.883
4.029,0.965,1.729,0.0,0.0,4.038,4.451
1.883,?,?,0.0,0.0,?,2.924
3.432,0.638,1.385,?,1.0,?,?
3.369,0.134,1.614,?,?,1.587,?
?,1.232,1.134,?,?,4.207,6.5
?,?,1.562,0.0,1.0,3.182,4.732
1.831,1.182,1.901,0.0,?,0.158,1.234
?,?,?,?,?,4.833,?
3.035,0.223,?,?,?,?,?
?,?,?,?,0.0,2.813,4.47
3.867,0.0,1.4,?,?,3.659,?
?,?,1.752,0.0,?,?,?
2.441,?,?,?,?,?,4.92
1.634,0.713,?,0.0,0.0,1.313,2.782
?,0.429,?,?,0.0,2.679,5.229
?,1.153,?,0.0,?,2.938,?
1.886,1.115,0.653,0.0,0.0,?,4.342
?,1.275,1.072,0.0,1.0,4.764,?
?,?,1.139,0.0,?,4.548,4.727
3.087,0.223,?,1.0,?,?,3.979
3.822,?,1.125,1.0,0.0,?,5.51
3.113,?,?,1.0,1.0,?,6.143
2.565,0.452,1.529,0.0,?,?,?
2.217,?,0.793,?,0.0,2.429,?
?,?,1.351,?,4.0,3.11,?
3.402,0.496,1.45,?,0.0,2.345,?
3.618,?,1.686,0.0,2.0,?,5.184
3.613,1.336,?,0.0,0.0,?,4.886
?,0.0,1.204,0.0,1.0,3.374,?
?,1.501,1.197,0.0,0.0,4.19,?
2.454,1.075,0.951,?,?,?,?
2.216,0.582,1.287,0.0,0.0,?,?
?,?,1.134,?,0.0,4.207,?
2.126,0.83,?,0.0,1.0,?,?
?,?,?,0.0,0.0,2.343,?
?,?,?,?,0.0,2.59,?
?,1.192,1.481,0.0,1.0,3.16,5.052
?,1.317,1.288,0.0,0.0,2.689,4.368
3.709,1.371,?,?,1.0,3.909,?
?,0.887,0.954,0.0,0.0,?,4.458
?,?,1.36,?,0.0,2.446,?
?,?,1.381,0.0,2.0,?,?
3.24,0.56,0.889,0.0,0.0,2.214,?
?,0.331,?,4.0,?,?,?
2.079,0.988,?,0.0,?,?,2.608
?,0.134,1.563,?,0.0,?,5.18
2.137,0.223,1.179,?,?,0.655,?
3.421,0.58,1.7,?,1.0,1.57,?
?,?,1.284,0.0,0.0,2.2,4.697
3.252,?,0.832,?,0.0,4.416,4.674
?,?,?,0.0,?,?,4.384
?,0.0,?,0.0,0.0,?,?
2.591,?,?,0.0,0.0,0.874,?
?,0.956,1.643,?,0.0,?,3.638
3.274,1.214,1.011,?,0.0,?,6.54
2.544,?,?,0.0,?,?,?
2.08,?,0.788,0.0,?,1.514,4.961
2.8,?,1.091,?,?,1.437,3.603
3.9,?,1.572,?,?,?,?
3.177,?,1.919,?,0.0,?,4.116
?,1.477,1.298,?,?,3.225,?
3.609,0.811,1.208,0.0,?,?,4.38
?,0.331,?,?,1.0,?,4.182
?,?,?,?,1.0,1.579,3.841
?,?,?,0.0,0.0,?,3.726
?,0.934,0.984,0.0,?,3.259,4.208
3.63,?,?,0.0,0.0,?,?
?,?,1.137,1.0,?,?,8.571
3.756,0.0,?,0.0,0.0,4.23,?
2.198,?,0.79,0.0,?,?,3.328
?,0.965,1.584,?,2.0,?,?
2.862,?,1.828,0.0,?,-0.463,?
4.121,?,?,?,1.0,3.913,?
?,0.907,0.871,0.0,0.0,3.046,3.775
3.69,0.223,?,0.0,0.0,?,?
?,0.56,?,0.0,2.0,?,?
?,2.171,0.888,0.0,0.0,6.515,?
?,?,?,?,?,2.51,4.22
?,?,?,?,0.0,?,?
2.726,0.496,?,0.0,1.0,?,3.1
2.079,?,0.836,0.0,?,2.481,?
3.867,?,?,0.0,0.0,?,4.064
3.33,?,1.555,0.0,2.0,1.042,?
2.304,1.028,1.124,0.0,0.0,?,4.635
3.691,0.711,?,0.0,2.0,1.746,5.472
3.323,0.405,?,0.0,?,2.592,?
3.501,0.405,?,1.0,?,2.27,5.147
2.594,0.251,?,0.0,?,1.68,3.112
3.38,0.874,0.903,?,?,?,5.278
3.332,0.134,?,0.0,?,3.051,?
?,?,1.406,0.0,?,2.391,4.32
2.857,?,?,0.0,0.0,2.357,4.295
2.634,0.223,?,0.0,?,1.834,?
?,?,1.046,0.0,?,4.452,?
3.179,0.0,0.805,0.0,0.0,?,4.154
3.588,0.251,1.506,?,?,1.564,3.57
3.026,0.251,?,0.0,0.0,0.314,?
3.739,?,?,0.0,0.0,4.431,5.68
?,?,?,0.0,?,0.652,?
1.844,?,?,0.0,?,3.109,?
?,0.134,1.546,?,?,4.651,6.484
3.128,?,0.797,0.0,?,4.017,?
2.417,1.028,?,?,1.0,?,?
?,1.273,1.132,0.0,?,2.931,5.393
2.624,1.621,?,0.0,0.0,3.213,6.314
3.436,1.225,1.839,0.0,?,2.054,?
2.423,0.949,?,?,?,?,2.44
2.548,?,1.051,?,?,1.66,3.588
?,?,1.278,?,?,1.602,4.508
?,1.38,1.234,0.0,?,1.321,?
3.378,1.38,1.25,?,?,?,4.854
?,?,?,?,0.0,?,6.023
?,1.714,2.105,0.0,?,2.358,5.062
4.086,0.452,?,0.0,0.0,?,3.463
3.353,0.405,1.418,1.0,?,?,?
?,1.586,0.91,2.0,2.0,5.361,?
?,?,1.501,?,?,1.759,?
3.591,0.58,1.685,0.0,1.0,1.851,?
?,1.025,1.055,0.0,2.0,?,3.838
3.311,?,2.208,?,?,?,4.244
0.667,?,0.906,?,0.0,1.064,5.558
3.979,1.306,1.404,?,?,?,4.239
2.862,1.54,1.226,0.0,?,?,6.171
2.183,?,?,?,?,1.395,?
2.74,?,1.603,?,1.0,2.646,4.215
3.001,0.651,?,?,0.0,4.203,?
3.378,?,?,?,0.0,1.654,?
?,1.182,?,0.0,0.0,?,?
4.311,?,0.964,0.0,0.0,3.522,5.19
3.587,0.675,2.108,0.0,0.0,2.527,3.656
2.893,1.236,0.907,0.0,0.0,3.842,?
3.898,0.887,1.45,0.0,?,4.066,?
3.675,1.718,?,0.0,0.0,3.167,4.136
?,?,?,?,?,-1.169,2.069
?,0.762,1.708,?,?,1.145,3.297
1.965,1.028,0.762,0.0,0.0,2.116,?
?,0.732,?,?,?,1.717,2.941
2.019,1.317,?,?,0.0,?,?
?,0.681,?,?,0.0,2.335,3.696
2.928,1.131,0.908,?,2.0,3.508,?
2.479,?,0.954,0.0,0.0,?,?
3.793,?,?,?,?,4.054,6.038
3.38,?,1.135,0.0,1.0,?,?
?,?,?,0.0,0.0,4.379,6.213
2.297,?,?,?,0.0,2.841,3.555
2.206,?,?,0.0,0.0,?,4.739
3.407,?,1.653,?,?,?,6.258
?,1.275,?,?,?,3.109,6.784
?,0.389,0.796,?,?,?,3.751
?,0.134,1.254,?,0.0,5.339,?
?,?,0.825,?,0.0,?,?
?,?,?,?,0.0,-1.265,8.132
?,0.916,1.207,?,?,?,1.153
2.11,0.773,0.773,0.0,?,2.57,?
1.975,0.802,?,?,?,2.799,4.227
3.629,?,?,?,0.0,3.571,4.269
2.309,?,0.871,0.0,0.0,?,3.782
3.316,0.223,1.571,?,0.0,1.795,?
4.223,0.638,?,0.0,?,3.557,?
?,?,?,?,?,?,5.63
?,0.331,1.278,0.0,?,2.773,4.777
?,?,2.456,?,0.0,-0.197,?
3.098,0.93,1.075,?,?,2.702,?
3.734,?,1.374,?,0.0,3.661,?
3.073,1.493,1.279,0.0,0.0,3.737,?
3.249,?,1.327,0.0,?,?,6.446
2.137,0.223,1.375,?,?,0.548,?
4.247,?,?,?,?,3.062,?
2.375,1.026,1.09,?,1.0,2.553,3.895
?,0.713,1.19,?,0.0,1.313,2.056
2.309,?,0.845,1.0,?,1.091,3.601
?,0.811,1.127,0.0,?,?,4.257
?,1.512,1.046,0.0,2.0,2.11,?
2.24,?,?,?,0.0,-0.316,?
?,0.46,0.789,?,?,2.206,?
?,0.693,1.487,1.0,0.0,1.002,3.598
?,0.762,0.798,0.0,0.0,2.841,3.608
?,0.811,0.817,1.0,0.0,2.841,?
2.568,0.389,?,?,0.0,2.296,?
?,0.223,1.282,?,?,2.502,3.387
3.601,0.223,1.254,?,1.0,?,3.141
?,0.405,?,0.0,?,1.619,?
?,?,1.426,?,?,?,?
?,0.405,?,1.0,?,4.639,?
4.324,?,1.205,0.0,1.0,?,?
3.08,?,?,1.0,?,1.442,?
3.073,0.693,?,0.0,2.0,0.787,?
1.962,?,0.783,?,0.0,?,5.752
3.386,0.251,?,0.0,0.0,1.586,3.086
?,?,0.921,0.0,?,1.701,?
3.25,0.0,0.95,0.0,?,3.259,3.926
2.824,0.223,1.051,0.0,0.0,1.801,?
3.134,?,?,0.0,?,?,?
3.11,0.0,?,?,?,?,3.974
2.309,0.762,?,?,2.0,?,2.715
3.2,?,1.235,0.0,3.0,?,2.681
3.337,?,0.913,?,?,?,?
2.077,?,0.829,?,1.0,3.458,4.424
2.086,0.331,?,1.0,0.0,?,3.815
?,0.223,?,?,1.0,2.446,3.662
?,0.732,?,0.0,1.0,?,3.481
2.183,?,0.846,?,0.0,1.395,?
?,0.496,1.952,0.0,1.0,?,1.231
2.428,?,?,0.0,?,0.113,?
?,0.829,1.558,0.0,1.0,?,4.539
?,0.0,?,0.0,?,?,?
4.532,0.405,?,2.0,3.0,4.639,5.104
2.238,?,2.078,0.0,?,0.489,?
2.841,?,?,?,?,0.226,?
4.031,1.113,1.106,1.0,?,?,?
2.479,0.887,0.954,0.0,0.0,1.748,4.912
3.252,0.223,1.077,0.0,0.0,?,?
2.094,0.827,0.86,0.0,0.0,1.886,?
2.728,0.134,0.923,0.0,0.0,2.102,3.42
2.824,?,1.0,?,0.0,2.102,3.36
2.971,?,1.255,?,?,2.052,?
2.477,?,0.876,0.0,1.0,1.7,?
?,?,0.881,0.0,?,2.37,?
2.439,0.93,?,0.0,0.0,1.748,5.007
3.049,?,1.258,0.0,2.0,?,?
?,0.0,1.182,?,0.0,3.854,4.938
3.219,0.811,1.151,0.0,0.0,?,3.397
2.495,0.56,0.835,?,?,1.643,1.969
3.026,?,1.787,0.0,1.0,1.373,?
2.875,0.582,2.311,?,0.0,?,?
2.126,?,?,?,?,?,4.263
1.639,?,?,?,?,2.081,5.05
?,0.486,1.374,?,?,3.291,4.61
3.609,?,?,?,0.0,3.291,?
2.33,?,?,?,1.0,?,?
2.542,0.429,1.891,0.0,?,0.562,2.12
2.456,0.331,?,?,?,1.294,2.263
?,1.281,1.246,?,?,2.492,?
?,?,1.415,0.0,0.0,0.575,4.919
?,?,2.292,?,?,?,3.289
3.023,0.56,1.168,0.0,?,?,3.379
?,?,?,1.0,0.0,1.61,4.021
?,0.134,1.853,0.0,0.0,?,?
?,0.891,?,?,0.0,2.729,4.41
2.876,0.928,1.372,0.0,?,1.737,6.148
2.251,?,0.871,1.0,0.0,1.61,?
?,0.496,1.43,0.0,1.0,4.206,5.767
2.122,1.621,1.511,0.0,0.0,2.64,5.677
4.061,0.134,1.658,?,0.0,-0.294,?
3.067,1.286,1.309,0.0,0.0,2.223,?
2.125,0.73,1.537,?,0.0,0.883,3.007
3.452,0.331,?,?,?,2.54,3.742
?,?,0.954,0.0,?,?,5.341
3.528,1.74,1.288,?,0.0,?,5.466
?,?,?,?,?,1.064,1.999
3.609,0.811,1.208,0.0,0.0,3.291,4.247
?,?,1.399,?,0.0,?,?
2.888,?,1.771,?,0.0,?,2.983
?,?,1.287,4.0,?,4.453,6.483
?,?,1.187,?,?,?,6.064
2.333,0.251,2.327,0.0,0.0,-0.241,3.884
?,0.711,1.586,0.0,?,1.569,3.66
3.526,?,1.596,?,3.0,0.757,?
2.366,?,?,0.0,0.0,-0.534,0.242
2.508,0.58,?,0.0,?,?,3.799
?,0.764,1.227,0.0,1.0,5.258,5.412
?,?,1.224,0.0,?,5.741,?
2.183,?,0.846,?,0.0,?,?
?,0.223,1.023,0.0,0.0,?,?
2.508,?,?,0.0,0.0,?,?
3.103,0.134,?,?,0.0,?,3.21
3.05,?,0.868,?,?,2.233,?
2.585,1.586,1.352,0.0,?,4.092,?
1.962,1.345,0.783,?,0.0,?,5.352
3.143,?,1.641,0.0,?,1.209,?
?,1.501,1.124,0.0,?,4.053,?
2.126,0.977,?,?,?,?,4.762
?,0.405,1.189,2.0,2.0,4.639,?
2.528,0.58,1.297,?,?,1.539,?
?,?,1.016,0.0,?,?,?
3.171,0.134,?,1.0,0.0,2.42,3.569
?,0.134,1.016,0.0,0.0,2.193,?
?,?,0.937,0.0,?,?,4.286
3.26,0.251,?,?,1.0,1.994,2.745
?,0.223,?,1.0,0.0,?,4.423
3.08,0.223,?,?,?,1.442,2.369
?,0.0,1.333,?,0.0,2.352,3.614
?,?,?,0.0,0.0,1.758,3.727
4.258,0.223,1.538,?,1.0,4.506,?
4.717,?,?,1.0,?,?,6.384
?,0.134,1.641,0.0,0.0,1.209,2.487
3.423,?,1.993,0.0,4.0,-1.358,3.689
?,?,?,0.0,?,2.242,?
?,0.223,?,?,0.0,0.8,1.462
4.135,?,1.263,?,2.0,?,5.538
3.485,0.223,?,?,?,?,2.853
2.377,0.827,0.938,0.0,0.0,2.239,?
?,?,?,0.0,0.0,?,3.483
2.377,0.827,0.938,0.0,?,2.239,3.991
3.314,0.331,?,1.0,0.0,?,?
3.788,?,?,0.0,2.0,2.576,4.664
2.086,?,0.396,0.0,0.0,4.594,6.72
2.26,?,0.902,0.0,?,?,?
1.925,1.364,0.421,0.0,0.0,4.19,?
2.377,0.827,0.938,0.0,0.0,?,?
2.215,?,0.888,?,?,1.395,4.33
?,0.56,1.399,?,?,?,?
?,?,?,?,0.0,1.239,3.917
?,?,?,0.0,1.0,1.06,3.661
2.568,?,?,0.0,0.0,2.461,?
2.636,?,0.999,?,0.0,2.573,?
2.439,0.93,?,0.0,0.0,1.748,4.856
?,0.711,1.147,0.0,?,1.515,3.846
?,?,?,0.0,1.0,?,?
1.733,?,0.81,0.0,0.0,3.11,?
2.377,0.827,0.938,0.0,?,2.239,3.91
?,0.887,?,0.0,0.0,?,3.932
2.377,?,?,0.0,0.0,?,?
?,0.58,?,?,?,?,?
2.583,0.762,?,?,1.0,1.968,3.882
2.11,0.58,?,?,0.0,?,?
2.329,?,?,?,?,?,3.097
2.512,0.134,?,0.0,0.0,1.506,?
?,0.57,0.879,?,?,-0.317,2.445
2.092,?,2.273,1.0,?,1.246,4.796
1.774,0.429,?,0.0,?,?,?
