@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
?,3,7420.0,1,3,?,?,0,0,1,?,?,1939.0,1950.0,1,1,?,0.0,?,3,?,3,3,3,?,?,5,0.0,140.0,991.0,?,0,?,?,1077.0,0.0,?,1077.0,1.0,0.0,1.0,?,2.0,2.0,3,?,6,2.0,?,1939.0,1,1.0,205.0,?,4,?,0.0,?,0.0,0.0,?,0.0,?,2008,8,4,?
20.0,?,11200.0,?,?,3,?,4,0,0,?,?,1965.0,1965.0,3,1,?,?,3,?,1,?,?,3,4,?,5,0.0,?,1040.0,0,?,1,?,?,0.0,0.0,1040.0,1.0,0.0,?,0.0,?,?,?,5.0,?,0.0,?,?,?,1.0,?,4,4,2,0.0,0.0,?,?,?,0.0,?,2008,?,?,129500.0
60.0,3,?,?,?,?,0,4,?,0,9.0,?,?,2006.0,?,?,3,286.0,?,3,?,0,3,?,?,?,?,?,177.0,?,0,0,?,?,?,1142.0,?,?,?,?,3.0,0.0,4.0,1.0,0,11.0,6,?,3,2005.0,0,3.0,736.0,4,4,2,?,?,0.0,0.0,?,?,0.0,?,6,?,345000.0
20.0,?,?,1,1,?,0,4,0,0,?,6.0,1962.0,1962.0,?,1,?,?,?,3,?,3,?,?,0,?,?,?,175.0,?,0,?,?,4,912.0,0.0,?,?,1.0,0.0,?,0.0,2.0,?,3,4.0,?,0.0,5,1962.0,2,1.0,?,4,4,2,140.0,0.0,0.0,0.0,?,0.0,0.0,?,8,?,144000.0
?,3,?,1,0,?,0,?,0,0,7.0,5.0,2006.0,?,1,1,3,306.0,?,3,?,2,3,?,?,0.0,5,?,1494.0,?,0,?,1,4,1494.0,?,0.0,1494.0,0.0,0.0,?,0.0,?,?,2,7.0,?,?,?,2006.0,1,?,?,4,4,?,?,33.0,?,0.0,0.0,?,?,2007,6,?,?
?,?,10920.0,?,?,?,?,0,?,0,?,5.0,1960.0,?,?,1,?,212.0,3,?,?,3,?,3,1,?,?,?,520.0,1253.0,0,4,?,?,?,0.0,?,?,?,0.0,1.0,?,2.0,1.0,?,5.0,6,1.0,1,1960.0,1,1.0,352.0,4,4,?,?,213.0,176.0,0.0,0.0,0.0,0.0,2008,8,?,?
?,?,6120.0,?,3,3,0,?,0,0,?,8.0,1929.0,?,?,?,2,0.0,3,3,0,?,3,?,5,?,5,?,832.0,?,0,0,?,0,854.0,0.0,0.0,?,0.0,?,1.0,0.0,2.0,1.0,3,5.0,6,0.0,5,1991.0,2,?,?,?,4,?,?,112.0,?,0.0,?,?,?,?,8,4,132000.0
?,3,11241.0,1,?,?,0,?,?,0,6.0,?,1970.0,?,1,1,?,?,3,?,1,?,3,3,0,?,?,0.0,?,1004.0,0,0,1,?,?,0.0,0.0,1004.0,?,0.0,1.0,0.0,2.0,1.0,?,5.0,?,1.0,?,?,?,2.0,?,?,4,2,?,0.0,0.0,0.0,0.0,?,?,?,8,?,149000.0
?,3,13695.0,1,3,3,0,?,0,?,5.0,5.0,2004.0,?,?,?,2,?,3,3,?,3,3,?,?,646.0,5,?,?,1114.0,?,0,1,4,1114.0,0.0,?,1114.0,1.0,0.0,?,1.0,3.0,1.0,2,6.0,?,0.0,?,2004.0,2,2.0,576.0,?,4,2,?,102.0,0.0,0.0,0.0,0.0,0.0,2008,?,4,?
20.0,3,?,1,3,?,0,?,?,0,?,6.0,1958.0,1965.0,?,1,?,?,3,3,?,3,3,3,3,504.0,?,?,?,?,0,?,?,4,1339.0,0.0,0.0,1339.0,0.0,?,1.0,0.0,?,?,?,6.0,2,?,1,1958.0,2,?,294.0,4,?,?,?,?,0.0,0.0,?,?,0.0,?,0,0,139000.0
60.0,3,?,?,0,3,0,0,0,0,8.0,?,?,?,1,?,1,?,2,3,2,0,3,0,?,?,5,?,?,1158.0,0,0,?,?,?,1218.0,0.0,2376.0,0.0,0.0,?,1.0,4.0,?,?,?,6,?,3,?,?,3.0,853.0,?,4,2,240.0,154.0,?,0.0,0.0,0.0,?,2006,6,5,?
45.0,4,?,1,?,?,0,4,0,0,7.0,7.0,1930.0,1950.0,1,?,?,0.0,3,3,?,?,3,?,?,0.0,?,0.0,?,637.0,0,?,?,1,1108.0,?,?,1108.0,0.0,?,1.0,0.0,?,?,?,6.0,6,?,?,?,?,1.0,280.0,?,?,0,?,0.0,205.0,?,0.0,0.0,0.0,2007,?,4,?
20.0,3,9742.0,1,3,3,0,4,0,?,8.0,5.0,?,?,3,1,1,?,?,?,2,?,3,3,5,0.0,5,0.0,1777.0,1777.0,?,0,1,?,1795.0,?,?,?,?,0.0,?,?,3.0,?,2,?,?,?,1,2002.0,?,?,?,4,?,2,171.0,159.0,0.0,?,?,0.0,0.0,?,8,4,230000.0
120.0,?,?,1,3,?,?,4,0,4,5.0,7.0,1976.0,?,1,?,2,?,?,?,?,?,?,?,2,?,?,?,200.0,?,?,?,?,4,1060.0,0.0,0.0,1060.0,?,0.0,1.0,0.0,3.0,1.0,?,6.0,?,1.0,?,?,2,?,572.0,4,4,2,100.0,110.0,0.0,0.0,0.0,0.0,0.0,2007,?,?,?
20.0,3,8246.0,1,0,?,0,4,0,?,5.0,8.0,1968.0,2001.0,1,1,?,0.0,3,2,1,3,3,2,?,188.0,?,668.0,204.0,1060.0,0,?,?,4,?,0.0,?,1060.0,1.0,0.0,1.0,?,3.0,1.0,?,6.0,6,?,1,?,2,1.0,?,?,4,?,?,90.0,0.0,0.0,?,0.0,?,2010,?,?,154000.0
20.0,?,?,1,3,?,0,0,?,0,?,5.0,?,2007.0,?,?,3,640.0,?,3,2,?,3,3,5,?,5,?,1566.0,1566.0,0,0,1,4,?,0.0,0.0,?,0.0,0.0,?,0.0,3.0,1.0,2,?,6,1.0,?,2007.0,1,?,?,4,4,2,0.0,56.0,?,0.0,?,?,?,?,?,4,256300.0
20.0,3,?,?,3,3,?,0,0,0,5.0,7.0,1951.0,?,1,1,2,?,3,3,1,3,3,2,1,?,4,?,180.0,900.0,0,4,?,4,900.0,?,0.0,900.0,0.0,1.0,?,0.0,3.0,1.0,2,5.0,?,0.0,5,?,2,2.0,576.0,?,4,?,222.0,32.0,0.0,?,?,?,?,2010,8,4,134800.0
20.0,3,?,1,3,3,0,?,?,?,?,5.0,2007.0,2008.0,1,1,3,?,2,?,2,0,3,3,?,?,5,0.0,486.0,1704.0,0,0,1,4,?,0.0,0.0,1704.0,1.0,?,?,0.0,3.0,1.0,2,7.0,6,?,1,2008.0,1,3.0,772.0,4,?,?,0.0,50.0,?,?,0.0,?,?,2010,8,4,?
?,3,16321.0,?,0,?,?,1,?,0,5.0,6.0,1957.0,1997.0,1,1,?,0.0,3,3,?,3,3,?,1,1277.0,5,0.0,?,1484.0,0,?,1,?,?,0.0,0.0,1600.0,?,0.0,1.0,0.0,?,1.0,3,?,?,2.0,?,1957.0,1,1.0,319.0,?,?,2,288.0,?,0.0,?,0.0,0.0,0.0,2006,?,4,?
?,4,?,1,?,3,0,?,0,0,4.0,6.0,?,?,1,?,2,0.0,3,3,0,3,?,3,5,?,5,0.0,?,520.0,?,?,0,?,520.0,?,0.0,520.0,0.0,0.0,1.0,0.0,1.0,1.0,1,4.0,?,?,?,?,2,1.0,?,?,?,2,?,0.0,?,?,0.0,0.0,0.0,?,8,?,?
?,0,8500.0,1,3,3,?,?,0,?,?,4.0,1920.0,1950.0,?,1,?,0.0,3,?,?,?,3,?,5,0.0,?,0.0,?,?,0,?,0,4,649.0,668.0,0.0,1317.0,?,?,1.0,?,3.0,1.0,3,6.0,6,?,5,?,2,?,250.0,4,?,0,0.0,54.0,172.0,0.0,?,?,0.0,2008,8,?,?
20.0,?,8544.0,?,0,3,0,1,0,0,?,?,?,?,?,1,2,0.0,?,3,1,3,3,?,?,0.0,5,?,1228.0,?,0,?,?,4,1228.0,0.0,0.0,?,?,?,1.0,?,?,1.0,2,?,6,0.0,1,1966.0,?,1.0,?,?,4,2,?,?,0.0,0.0,0.0,0.0,0.0,?,8,?,?
20.0,3,?,1,?,?,?,?,?,0,8.0,?,2007.0,2007.0,?,1,?,0.0,2,3,2,?,3,0,5,0.0,5,0.0,1234.0,1234.0,0,0,1,?,?,0.0,0.0,1234.0,?,0.0,2.0,0.0,3.0,?,2,7.0,6,?,1,?,1,?,484.0,4,4,?,?,30.0,?,?,?,0.0,?,2008,8,?,?
20.0,3,10552.0,?,0,3,0,?,0,0,?,5.0,1959.0,1959.0,3,1,?,?,3,3,1,3,3,3,4,1018.0,?,0.0,?,1398.0,0,?,1,4,?,0.0,0.0,1700.0,?,1.0,1.0,1.0,4.0,1.0,?,6.0,?,1.0,?,1959.0,1,2.0,447.0,4,4,?,0.0,?,0.0,0.0,?,0.0,0.0,?,8,4,165500.0
120.0,?,7313.0,1,3,3,?,4,0,4,9.0,5.0,2005.0,?,3,1,1,?,?,3,2,0,3,?,?,?,5,0.0,408.0,1561.0,?,0,?,4,1561.0,?,0.0,1561.0,1.0,?,2.0,0.0,2.0,?,0,?,?,1.0,1,?,0,?,556.0,?,4,2,203.0,47.0,0.0,?,0.0,0.0,?,2007,?,4,277500.0
?,?,13418.0,?,?,?,0,4,0,?,8.0,5.0,?,2005.0,1,?,3,?,?,3,?,?,3,0,5,?,5,0.0,?,1117.0,?,0,1,?,?,1320.0,?,2452.0,?,?,3.0,?,?,?,2,?,6,1.0,3,2004.0,0,?,?,?,?,2,?,32.0,0.0,?,0.0,?,?,2006,8,4,?
20.0,?,?,1,?,?,?,?,?,?,?,?,1994.0,1995.0,1,1,?,0.0,?,3,2,2,3,?,?,0.0,5,?,1097.0,?,0,?,?,4,?,?,0.0,?,?,?,1.0,?,3.0,?,?,6.0,?,0.0,?,1995.0,?,2.0,672.0,?,4,?,392.0,64.0,0.0,0.0,0.0,?,0.0,?,8,?,?
20.0,3,8532.0,1,3,?,0,?,0,0,?,6.0,1954.0,?,3,?,1,650.0,3,?,1,3,3,3,4,1213.0,?,?,84.0,1297.0,?,?,?,?,1297.0,0.0,?,1297.0,?,1.0,?,0.0,?,1.0,?,5.0,6,?,1,1954.0,0,2.0,?,4,?,2,0.0,0.0,?,?,?,?,0.0,2009,?,?,153000.0
?,3,?,1,3,3,0,?,0,0,5.0,7.0,1953.0,?,1,1,?,?,3,?,1,3,3,3,2,?,?,0.0,?,1057.0,0,4,?,?,1057.0,0.0,?,1057.0,?,?,1.0,0.0,?,?,2,5.0,6,0.0,?,1953.0,2,1.0,246.0,4,4,2,0.0,52.0,0.0,?,?,?,0.0,2010,?,0,109000.0
?,3,?,?,3,?,0,4,0,?,?,5.0,?,?,1,1,1,?,?,?,?,3,3,?,4,?,?,0.0,?,1088.0,0,0,1,?,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,?,?,3,6.0,6,1.0,1,?,1,2.0,440.0,4,4,?,?,138.0,0.0,0.0,?,?,0.0,2006,?,0,160000.0
20.0,3,?,?,3,3,0,4,0,?,?,6.0,?,?,1,1,?,?,3,?,1,?,3,1,1,967.0,5,?,?,1350.0,0,2,1,4,1328.0,0.0,?,1328.0,0.0,1.0,1.0,1.0,2.0,?,3,5.0,6,2.0,?,?,?,?,?,?,?,?,0.0,104.0,?,0.0,0.0,?,?,2007,?,4,170000.0
?,?,?,1,0,?,0,?,0,0,5.0,?,1983.0,1983.0,1,?,?,0.0,3,3,1,2,?,?,0,747.0,3,93.0,0.0,840.0,?,2,?,?,?,?,0.0,884.0,?,?,?,0.0,2.0,?,2,5.0,6,0.0,1,?,?,2.0,?,4,2,2,240.0,0.0,0.0,0.0,?,0.0,0.0,?,8,4,144000.0
20.0,3,9200.0,?,0,?,?,1,0,0,5.0,?,1975.0,1980.0,3,1,?,0.0,3,?,?,2,3,0,?,?,?,491.0,?,938.0,0,?,?,?,938.0,0.0,?,938.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,?,0.0,5,1977.0,?,?,?,?,4,?,145.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,?,4,?
20.0,?,7945.0,?,3,3,?,?,?,0,5.0,?,?,1959.0,?,1,2,?,3,?,1,?,3,?,0,?,?,506.0,?,?,0,0,?,0,1150.0,?,0.0,1150.0,1.0,0.0,?,?,3.0,1.0,?,?,?,?,1,?,?,1.0,300.0,4,4,2,0.0,0.0,?,?,0.0,0.0,0.0,2006,?,?,?
120.0,?,?,1,?,?,0,?,?,?,9.0,?,2005.0,2005.0,3,?,?,412.0,0,3,2,0,3,?,?,?,5,0.0,?,?,?,0,?,4,1752.0,0.0,0.0,1752.0,1.0,0.0,2.0,0.0,?,1.0,?,6.0,6,1.0,1,?,1,?,?,4,4,2,196.0,?,0.0,?,0.0,0.0,?,2010,8,?,319900.0
?,3,?,?,0,3,0,1,?,?,7.0,?,?,?,1,?,2,?,2,3,2,0,3,3,2,?,5,0.0,?,?,?,0,1,?,1518.0,631.0,0.0,2149.0,?,0.0,?,1.0,1.0,1.0,?,?,6,?,1,2003.0,?,2.0,670.0,4,?,?,?,43.0,0.0,0.0,?,?,?,2009,?,0,?
20.0,?,11096.0,?,3,?,0,?,?,0,8.0,?,2006.0,?,?,?,2,0.0,2,3,2,2,?,?,2,?,?,0.0,?,1656.0,0,?,1,4,1656.0,?,?,1656.0,0.0,?,2.0,?,3.0,1.0,2,7.0,?,?,1,2006.0,1,?,826.0,4,4,2,?,?,0.0,0.0,0.0,?,0.0,?,8,4,249700.0
?,3,7742.0,?,?,?,?,4,?,?,5.0,?,1966.0,1966.0,?,?,2,0.0,?,?,?,3,3,?,?,763.0,?,0.0,192.0,955.0,?,?,1,4,955.0,0.0,?,?,?,?,1.0,0.0,3.0,?,?,6.0,?,0.0,1,1966.0,?,?,?,4,?,2,?,0.0,?,0.0,?,0.0,0.0,2007,8,4,?
?,3,?,?,?,3,0,0,0,?,6.0,6.0,?,1997.0,?,?,2,0.0,3,3,2,2,3,0,2,?,5,0.0,612.0,794.0,0,2,1,4,?,?,0.0,1470.0,?,1.0,2.0,?,3.0,1.0,3,6.0,?,?,1,?,0,2.0,?,4,?,2,0.0,?,0.0,?,0.0,0.0,0.0,?,?,4,177000.0
50.0,4,6240.0,1,3,3,0,?,0,0,6.0,?,1934.0,1950.0,?,1,2,0.0,?,?,2,3,3,?,5,?,5,0.0,816.0,?,?,?,1,?,816.0,0.0,?,1176.0,0.0,0.0,?,0.0,?,1.0,?,?,?,?,5,1985.0,?,2.0,?,4,4,?,?,?,?,?,0.0,?,400.0,2006,8,4,114500.0
90.0,?,8472.0,0,1,?,0,?,1,2,5.0,5.0,?,?,?,?,2,0.0,?,3,1,?,3,1,?,104.0,2,?,0.0,816.0,?,4,0,4,?,0.0,?,?,1.0,0.0,1.0,?,2.0,1.0,?,?,6,0.0,4,?,2,?,?,?,4,?,?,?,?,?,0.0,?,0.0,2010,?,?,?
20.0,3,50271.0,1,0,?,0,?,?,0,9.0,5.0,1981.0,?,?,?,2,0.0,?,3,1,0,3,?,?,?,?,0.0,?,?,0,?,?,?,?,0.0,?,?,2.0,0.0,0.0,1.0,0.0,1.0,2,?,6,?,1,?,?,?,894.0,?,?,2,?,72.0,0.0,?,0.0,?,?,2006,8,?,385000.0
80.0,3,7134.0,1,3,0,0,4,1,?,?,5.0,?,1955.0,?,1,?,?,3,?,?,3,3,3,0,?,?,?,0.0,384.0,?,4,1,4,1360.0,?,0.0,?,0.0,0.0,?,0.0,?,1.0,?,6.0,2,1.0,5,1962.0,2,2.0,572.0,4,?,2,?,50.0,0.0,0.0,?,0.0,0.0,2007,8,?,130000.0
20.0,3,10175.0,?,0,3,0,4,?,?,6.0,?,1964.0,1964.0,?,1,1,?,?,3,?,3,3,3,1,?,5,?,935.0,?,0,?,1,4,1425.0,?,0.0,1425.0,?,0.0,2.0,0.0,3.0,1.0,?,?,6,1.0,1,1964.0,1,?,576.0,4,4,2,?,?,0.0,407.0,?,0.0,?,2008,8,4,180500.0
160.0,1,?,1,?,?,0,?,0,3,8.0,?,?,?,1,1,1,456.0,?,3,2,2,?,3,?,649.0,?,0.0,321.0,?,0,0,?,4,983.0,756.0,0.0,1739.0,1.0,0.0,?,1.0,3.0,?,?,7.0,6,0.0,1,1999.0,0,?,?,?,?,2,115.0,0.0,0.0,?,0.0,0.0,0.0,2009,?,0,?
?,3,11645.0,?,0,?,0,?,0,?,7.0,5.0,2004.0,?,?,?,2,0.0,2,3,2,2,3,3,5,0.0,5,0.0,860.0,860.0,?,?,1,?,860.0,?,0.0,1720.0,?,0.0,2.0,?,?,?,2,?,6,0.0,1,2004.0,1,2.0,565.0,4,4,?,0.0,?,0.0,0.0,0.0,?,?,2006,8,4,?
?,3,13682.0,1,?,?,?,?,0,0,?,?,2006.0,2006.0,3,1,?,1031.0,0,?,2,?,3,1,5,0.0,5,0.0,?,?,0,0,1,?,?,1519.0,0.0,2945.0,0.0,0.0,3.0,1.0,?,1.0,2,?,?,1.0,3,2006.0,?,?,641.0,?,4,2,192.0,?,37.0,?,?,0.0,?,?,6,?,?
?,?,7200.0,?,3,0,0,?,0,?,?,7.0,?,1972.0,1,1,2,0.0,3,3,1,?,3,0,?,632.0,?,0.0,148.0,?,0,0,?,4,780.0,?,0.0,780.0,0.0,0.0,?,0.0,?,1.0,3,4.0,6,?,5,1973.0,2,1.0,352.0,?,4,?,?,?,0.0,?,0.0,0.0,0.0,2008,?,4,?
20.0,3,13072.0,1,?,3,0,4,0,0,?,5.0,2004.0,?,?,?,?,0.0,3,3,2,?,3,?,?,941.0,5,0.0,217.0,?,0,?,1,4,?,0.0,0.0,?,1.0,0.0,?,1.0,?,1.0,2,5.0,?,0.0,5,2006.0,2,?,576.0,4,4,2,0.0,50.0,0.0,0.0,?,0.0,0.0,2006,?,?,?
75.0,4,7200.0,1,3,?,?,?,0,?,5.0,7.0,?,1996.0,?,1,2,0.0,?,3,?,?,0,?,5,0.0,5,?,530.0,?,?,4,?,?,?,?,0.0,?,?,0.0,?,0.0,3.0,?,1,?,6,?,5,1935.0,2,1.0,?,4,?,0,0.0,?,?,?,0.0,0.0,?,?,?,?,101000.0
?,3,?,1,0,?,?,?,?,4,8.0,?,2006.0,?,1,?,3,?,2,3,2,2,1,?,?,24.0,5,0.0,1346.0,1370.0,0,0,?,4,1370.0,0.0,0.0,1370.0,?,?,2.0,?,2.0,1.0,?,6.0,?,1.0,1,2006.0,1,?,?,4,?,2,120.0,?,0.0,?,0.0,0.0,?,2007,?,4,?
70.0,?,?,1,0,?,?,4,?,0,7.0,6.0,1921.0,1950.0,1,1,2,?,3,3,?,3,?,3,5,0.0,5,?,?,576.0,0,2,1,?,?,?,0.0,1710.0,0.0,?,2.0,?,?,?,3,?,6,0.0,?,1990.0,?,2.0,480.0,?,?,2,?,11.0,?,?,0.0,0.0,0.0,?,?,?,140000.0
?,3,9375.0,?,3,3,?,?,0,?,7.0,5.0,1997.0,1998.0,?,1,1,?,3,?,2,2,3,?,2,739.0,5,0.0,?,1057.0,?,?,1,?,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,?,?,1.0,2,8.0,?,?,1,1998.0,1,?,645.0,?,4,?,?,36.0,?,0.0,?,0.0,0.0,2009,8,?,219500.0
60.0,?,9591.0,?,3,3,0,4,?,0,8.0,?,?,2005.0,?,1,1,?,2,3,?,?,3,0,5,0.0,5,?,?,?,0,0,1,4,1143.0,1330.0,?,?,?,0.0,?,1.0,?,1.0,2,?,6,1.0,3,2004.0,1,3.0,852.0,4,4,2,?,?,0.0,0.0,?,0.0,0.0,?,8,4,317000.0
?,3,?,1,?,3,0,4,0,0,7.0,5.0,1970.0,1989.0,1,1,1,?,3,3,?,2,3,1,2,?,5,0.0,1035.0,1947.0,0,?,1,?,?,0.0,0.0,?,?,?,2.0,0.0,?,?,3,7.0,?,1.0,?,?,?,?,?,4,4,2,301.0,?,0.0,?,0.0,?,0.0,?,8,4,180000.0
