@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
vhigh,vhigh,?,more,?,med,?
vhigh,?,4,more,med,high,?
vhigh,vhigh,4,more,big,low,unacc
vhigh,vhigh,4,?,big,?,?
vhigh,vhigh,4,more,big,high,?
vhigh,vhigh,5more,2,small,low,unacc
vhigh,vhigh,5more,2,small,?,unacc
?,vhigh,5more,2,small,high,?
vhigh,vhigh,5more,2,?,?,unacc
vhigh,vhigh,?,2,?,?,?
vhigh,?,5more,?,med,high,unacc
vhigh,vhigh,5more,2,big,low,unacc
?,vhigh,?,2,big,med,unacc
?,vhigh,5more,2,big,high,unacc
vhigh,vhigh,5more,4,?,?,unacc
?,?,?,4,?,med,unacc
?,vhigh,5more,4,small,high,unacc
?,vhigh,5more,4,med,?,?
vhigh,vhigh,5more,?,med,med,?
vhigh,?,5more,4,?,high,?
vhigh,vhigh,5more,?,big,?,unacc
?,vhigh,5more,?,big,med,unacc
?,vhigh,5more,4,?,high,unacc
?,?,5more,?,?,low,?
vhigh,vhigh,?,more,small,med,?
vhigh,vhigh,5more,?,small,high,?
vhigh,?,?,?,?,low,unacc
vhigh,vhigh,5more,more,?,?,unacc
vhigh,vhigh,5more,more,?,high,unacc
?,?,5more,more,?,?,unacc
vhigh,?,5more,more,big,med,unacc
vhigh,?,5more,more,big,high,unacc
vhigh,high,?,?,small,low,?
?,high,2,2,small,med,unacc
vhigh,high,?,2,?,high,unacc
?,high,?,?,?,?,?
vhigh,?,2,2,med,med,unacc
vhigh,high,2,2,med,?,unacc
vhigh,high,2,?,big,low,?
vhigh,high,2,?,big,med,unacc
vhigh,?,2,2,big,high,?
vhigh,high,2,?,small,?,unacc
vhigh,high,?,?,small,med,unacc
vhigh,high,?,?,small,high,unacc
vhigh,high,2,4,med,?,?
vhigh,?,2,4,?,med,unacc
?,high,?,4,med,high,unacc
?,high,2,4,big,low,unacc
?,?,2,?,?,med,?
?,?,2,4,big,high,unacc
vhigh,high,2,more,small,?,unacc
?,high,2,more,small,med,unacc
vhigh,high,?,?,?,high,unacc
vhigh,high,2,?,?,low,?
vhigh,high,2,more,med,?,unacc
?,?,?,?,?,high,?
vhigh,high,2,more,big,?,unacc
vhigh,?,2,?,?,med,unacc
vhigh,high,2,more,big,high,unacc
?,?,3,2,?,low,unacc
vhigh,?,3,?,small,?,unacc
?,high,?,?,small,high,?
?,high,3,2,med,low,?
vhigh,high,3,2,?,med,unacc
vhigh,high,3,2,med,high,?
vhigh,high,3,?,big,low,?
?,?,3,2,big,med,unacc
?,high,?,?,big,high,unacc
?,high,3,?,?,low,?
vhigh,high,3,?,small,med,unacc
vhigh,high,3,4,small,high,?
vhigh,high,?,4,med,low,unacc
vhigh,?,3,?,?,med,unacc
?,?,3,4,med,high,unacc
vhigh,high,3,4,big,low,unacc
?,high,3,4,big,med,unacc
vhigh,high,3,?,?,?,?
?,high,3,more,small,?,unacc
vhigh,high,?,more,?,med,unacc
vhigh,high,3,?,small,high,unacc
vhigh,high,3,more,?,?,?
vhigh,high,3,?,med,med,unacc
vhigh,high,3,?,med,?,unacc
vhigh,high,?,?,big,?,unacc
vhigh,high,?,?,big,med,unacc
vhigh,high,3,more,big,?,?
vhigh,?,4,?,small,low,unacc
vhigh,?,4,2,small,med,unacc
vhigh,high,?,2,?,?,unacc
vhigh,?,?,?,?,low,unacc
?,?,4,?,?,med,?
vhigh,high,?,2,?,?,?
vhigh,high,4,2,big,?,unacc
vhigh,high,4,2,?,?,unacc
?,high,4,2,?,high,unacc
?,high,?,4,small,low,unacc
vhigh,high,4,4,?,med,?
vhigh,high,?,?,small,?,?
vhigh,?,?,?,med,low,unacc
vhigh,high,4,4,med,med,?
vhigh,?,4,4,med,?,?
?,high,?,?,big,low,unacc
vhigh,?,4,4,?,med,unacc
vhigh,?,4,4,?,high,unacc
vhigh,?,?,more,small,low,unacc
vhigh,?,?,more,?,med,unacc
vhigh,high,4,more,small,?,unacc
vhigh,high,?,more,med,low,unacc
vhigh,high,4,more,med,med,unacc
?,high,4,more,?,high,unacc
vhigh,?,4,more,?,low,unacc
vhigh,high,4,more,?,med,unacc
?,?,?,?,big,high,unacc
?,?,5more,?,?,?,unacc
vhigh,high,5more,2,?,med,unacc
vhigh,high,?,?,small,high,unacc
vhigh,high,5more,2,med,?,unacc
vhigh,?,5more,2,?,?,?
?,?,?,2,?,?,unacc
vhigh,?,5more,?,big,?,?
vhigh,high,5more,2,?,med,unacc
vhigh,high,5more,?,big,?,?
vhigh,high,5more,?,small,low,unacc
vhigh,?,?,4,small,med,unacc
vhigh,high,5more,?,small,high,?
?,?,5more,4,med,?,unacc
vhigh,high,5more,4,med,?,unacc
?,high,5more,?,med,high,unacc
vhigh,high,5more,4,?,low,unacc
vhigh,high,5more,?,big,med,?
vhigh,?,?,4,?,high,unacc
vhigh,high,5more,more,small,low,unacc
?,?,5more,more,small,med,unacc
?,?,5more,more,small,?,?
?,high,5more,more,?,low,?
?,high,5more,more,med,med,?
?,?,5more,more,med,high,?
vhigh,high,?,?,?,?,?
vhigh,high,5more,more,big,med,?
?,?,?,more,?,high,unacc
vhigh,med,?,2,small,low,unacc
vhigh,med,2,?,small,med,unacc
vhigh,?,2,?,?,high,unacc
vhigh,med,2,2,med,low,unacc
?,med,?,2,med,med,unacc
vhigh,med,2,2,?,high,unacc
?,?,2,?,big,?,unacc
vhigh,?,2,?,big,?,unacc
vhigh,med,2,2,big,high,unacc
vhigh,med,?,4,small,?,unacc
vhigh,med,2,4,small,med,unacc
vhigh,med,2,?,small,high,acc
?,med,?,4,med,?,unacc
vhigh,med,2,4,med,med,unacc
vhigh,med,?,?,med,high,acc
vhigh,med,2,4,big,low,unacc
vhigh,med,2,4,big,?,acc
vhigh,med,2,4,big,high,?
vhigh,med,2,?,small,low,?
vhigh,?,?,?,?,?,unacc
vhigh,med,?,more,?,?,?
vhigh,med,2,?,med,low,?
?,?,2,more,med,med,?
vhigh,?,?,more,med,high,acc
vhigh,med,2,more,big,low,unacc
vhigh,med,?,more,?,med,acc
vhigh,med,2,?,?,high,?
vhigh,?,3,?,small,low,unacc
vhigh,med,?,2,small,med,unacc
vhigh,med,3,2,small,?,?
vhigh,med,3,?,?,?,?
vhigh,med,3,?,med,?,?
?,med,?,?,med,high,unacc
vhigh,med,3,2,big,low,?
vhigh,med,3,2,big,med,unacc
vhigh,med,3,?,big,high,?
vhigh,?,3,?,?,?,unacc
?,med,3,?,small,?,unacc
?,med,?,4,small,high,acc
vhigh,?,?,?,med,low,unacc
vhigh,?,3,4,med,med,unacc
?,med,3,4,med,high,acc
?,med,?,4,big,low,unacc
vhigh,med,3,4,big,med,acc
vhigh,?,?,?,big,?,acc
vhigh,med,?,more,small,low,unacc
?,med,3,more,small,?,unacc
?,med,3,more,?,?,?
?,med,3,more,med,low,unacc
vhigh,med,3,more,med,?,?
vhigh,med,3,more,med,high,acc
vhigh,med,3,more,big,low,?
vhigh,?,?,more,big,med,acc
vhigh,med,3,?,?,?,acc
vhigh,med,4,2,small,low,unacc
?,med,4,2,small,med,unacc
vhigh,med,?,2,small,high,unacc
vhigh,med,?,2,med,low,unacc
vhigh,med,4,2,med,med,?
vhigh,med,4,2,?,?,unacc
vhigh,med,4,2,big,low,unacc
vhigh,med,?,2,?,med,unacc
?,med,4,2,big,high,?
vhigh,?,4,4,small,low,unacc
vhigh,?,4,4,?,med,?
vhigh,med,4,4,?,?,acc
vhigh,?,4,?,med,low,unacc
?,?,4,4,med,?,acc
?,med,?,4,med,high,acc
vhigh,med,4,4,big,low,?
vhigh,med,4,4,?,?,acc
vhigh,med,?,?,big,high,?
vhigh,?,4,?,small,low,?
vhigh,med,?,more,small,med,unacc
vhigh,med,4,?,small,high,?
vhigh,?,4,?,?,low,unacc
vhigh,med,4,more,med,med,?
vhigh,med,4,more,med,?,acc
vhigh,?,4,more,big,low,unacc
vhigh,med,4,more,big,med,acc
vhigh,med,?,?,big,high,acc
vhigh,med,?,2,small,low,unacc
vhigh,?,?,2,small,med,unacc
vhigh,?,5more,2,?,high,unacc
vhigh,?,?,2,med,low,unacc
?,med,5more,2,med,med,unacc
vhigh,med,?,2,med,high,?
vhigh,med,?,?,big,low,unacc
vhigh,?,?,2,big,med,?
vhigh,?,5more,2,?,?,?
?,?,5more,4,small,?,unacc
vhigh,?,5more,4,?,med,?
vhigh,?,5more,4,small,high,?
?,med,5more,?,med,?,unacc
vhigh,med,5more,4,?,med,?
vhigh,med,5more,?,med,high,?
?,med,5more,?,big,low,unacc
vhigh,?,5more,?,?,med,acc
?,med,?,4,?,high,acc
vhigh,med,5more,more,?,low,unacc
?,med,5more,more,?,med,unacc
vhigh,med,5more,more,small,high,acc
vhigh,med,?,?,?,low,unacc
vhigh,med,5more,?,med,?,acc
vhigh,?,5more,?,?,high,acc
vhigh,med,?,more,big,low,?
vhigh,med,?,more,big,med,?
?,med,5more,more,?,high,?
vhigh,low,2,2,small,low,unacc
?,low,2,2,small,?,unacc
vhigh,low,2,?,?,high,?
?,low,2,2,med,low,?
vhigh,low,2,2,med,med,unacc
vhigh,low,?,?,med,high,unacc
?,?,2,2,big,low,unacc
?,?,?,2,?,?,unacc
vhigh,low,2,2,big,high,unacc
vhigh,?,2,?,small,low,unacc
vhigh,?,?,4,small,med,unacc
vhigh,low,2,4,small,?,acc
vhigh,low,2,4,med,?,unacc
vhigh,low,2,4,med,?,unacc
vhigh,?,?,4,med,high,?
?,low,?,?,big,?,unacc
vhigh,low,2,?,big,med,acc
?,?,2,?,big,?,acc
?,low,2,more,small,?,?
?,low,2,more,small,?,unacc
vhigh,?,?,more,?,?,?
vhigh,low,2,more,med,low,unacc
?,?,?,more,med,?,unacc
vhigh,low,?,more,?,high,?
vhigh,low,2,more,?,low,unacc
?,low,2,?,?,?,acc
vhigh,low,2,more,big,high,acc
vhigh,low,3,2,small,?,unacc
vhigh,low,3,2,small,?,unacc
vhigh,?,3,?,small,?,unacc
?,low,?,?,med,?,?
vhigh,?,?,2,med,?,unacc
vhigh,low,3,2,med,?,?
vhigh,?,?,?,big,?,unacc
?,low,3,2,big,med,unacc
vhigh,low,?,?,?,?,?
vhigh,low,3,?,small,low,unacc
?,low,?,?,small,med,unacc
?,low,3,4,small,high,acc
?,?,3,4,?,low,unacc
vhigh,?,?,4,med,?,unacc
vhigh,low,3,4,?,high,acc
vhigh,?,?,4,?,?,unacc
vhigh,low,3,?,big,med,acc
vhigh,low,3,4,big,high,acc
?,low,3,?,small,low,unacc
vhigh,?,?,more,small,med,unacc
vhigh,low,3,more,small,?,acc
vhigh,?,3,more,?,low,unacc
?,low,3,more,med,med,acc
vhigh,low,3,more,?,high,acc
vhigh,?,3,more,big,low,unacc
vhigh,low,3,more,big,med,acc
?,low,3,more,?,high,acc
vhigh,?,?,2,small,low,unacc
vhigh,?,4,?,?,med,unacc
?,?,?,?,?,high,?
vhigh,low,?,?,?,low,?
vhigh,?,?,2,med,med,unacc
?,low,4,?,med,high,?
vhigh,low,4,?,big,low,?
vhigh,low,?,2,?,med,unacc
?,low,4,2,big,high,unacc
vhigh,low,4,4,small,?,?
vhigh,?,?,4,small,?,unacc
vhigh,low,?,4,small,high,acc
vhigh,low,4,4,?,?,unacc
?,low,4,?,med,med,acc
vhigh,low,?,4,med,high,acc
?,low,4,4,big,low,unacc
vhigh,?,4,4,big,med,acc
vhigh,low,?,4,?,high,acc
?,low,?,more,small,?,unacc
vhigh,?,4,more,?,med,unacc
?,low,4,?,?,high,acc
vhigh,low,?,more,med,?,unacc
vhigh,low,?,more,med,med,?
vhigh,low,4,more,med,?,acc
?,?,4,more,big,low,unacc
vhigh,low,4,more,?,med,?
vhigh,low,?,?,?,high,acc
vhigh,?,?,2,small,low,unacc
vhigh,?,5more,2,small,?,unacc
vhigh,low,5more,2,small,high,unacc
?,low,5more,2,?,low,unacc
?,low,?,2,med,med,?
vhigh,?,?,?,?,high,unacc
vhigh,low,?,?,big,low,?
vhigh,?,5more,2,big,?,unacc
?,low,5more,?,?,high,unacc
vhigh,?,?,4,small,low,unacc
vhigh,low,5more,4,small,?,unacc
?,?,?,?,small,?,acc
vhigh,low,5more,?,?,?,unacc
vhigh,low,5more,?,med,med,acc
?,?,5more,4,med,high,acc
vhigh,low,5more,4,big,low,?
vhigh,?,5more,4,big,med,acc
?,low,5more,4,big,?,?
?,low,5more,more,small,low,unacc
?,low,?,more,small,med,unacc
vhigh,low,5more,?,?,high,acc
vhigh,?,5more,more,med,low,unacc
?,?,?,?,med,med,acc
vhigh,low,5more,?,med,high,acc
?,low,?,more,big,low,unacc
vhigh,low,?,more,big,?,acc
vhigh,low,?,more,?,high,?
?,?,2,?,small,?,?
high,vhigh,2,2,small,med,unacc
high,vhigh,2,2,?,?,unacc
?,vhigh,2,2,med,?,unacc
high,vhigh,2,2,?,?,?
?,?,2,2,med,?,?
high,vhigh,2,2,?,?,unacc
high,vhigh,?,2,big,med,unacc
?,vhigh,?,?,big,high,unacc
high,?,?,4,small,low,?
?,?,?,4,?,med,unacc
high,?,2,?,small,high,unacc
high,vhigh,2,4,med,low,unacc
?,?,2,4,med,med,unacc
high,?,2,?,med,?,unacc
high,vhigh,2,4,?,low,?
high,vhigh,2,4,?,med,unacc
?,vhigh,2,4,?,?,unacc
high,vhigh,2,more,small,low,unacc
high,vhigh,?,more,small,med,?
?,vhigh,?,?,small,high,unacc
high,vhigh,?,?,?,low,unacc
?,?,2,more,med,med,unacc
high,vhigh,2,more,med,?,unacc
?,vhigh,2,more,big,low,unacc
?,vhigh,2,more,big,med,?
?,vhigh,2,more,big,?,?
high,?,3,?,small,low,unacc
high,vhigh,3,?,?,med,?
high,?,3,2,small,high,?
?,?,?,2,med,low,unacc
high,vhigh,?,2,?,med,unacc
high,vhigh,?,2,med,high,unacc
high,vhigh,3,?,?,?,unacc
?,?,?,?,big,?,?
high,vhigh,3,2,?,high,unacc
high,vhigh,3,4,small,?,unacc
?,vhigh,?,?,?,med,?
high,vhigh,3,?,small,?,?
high,?,?,4,med,low,?
high,?,?,?,med,med,?
high,vhigh,3,4,med,high,unacc
high,vhigh,?,4,?,low,unacc
high,vhigh,?,4,?,?,unacc
high,vhigh,3,4,big,high,unacc
?,vhigh,?,?,small,low,unacc
?,vhigh,3,?,small,?,?
high,?,?,more,small,high,unacc
high,vhigh,3,more,med,low,?
high,vhigh,3,?,med,med,unacc
?,vhigh,3,?,med,high,unacc
?,?,3,more,big,low,?
?,vhigh,?,?,big,med,?
high,vhigh,?,more,big,high,unacc
high,vhigh,?,?,small,low,unacc
?,?,4,2,?,med,?
high,vhigh,4,2,?,high,unacc
high,vhigh,?,2,?,low,unacc
high,vhigh,4,2,?,med,?
?,vhigh,4,2,?,high,unacc
high,vhigh,4,?,big,low,unacc
?,vhigh,?,2,big,med,unacc
?,vhigh,4,2,big,?,?
high,vhigh,4,?,small,low,unacc
high,vhigh,4,4,small,med,unacc
?,vhigh,4,4,small,high,unacc
?,vhigh,4,4,?,low,?
?,?,4,?,med,med,?
high,vhigh,?,?,?,?,?
high,?,?,?,?,?,unacc
?,vhigh,4,?,big,?,unacc
?,vhigh,4,4,big,high,unacc
high,vhigh,4,more,small,low,unacc
high,?,?,?,?,?,?
high,vhigh,?,more,?,high,unacc
high,vhigh,?,?,med,?,unacc
high,vhigh,4,more,med,med,?
high,vhigh,?,more,med,high,?
?,vhigh,?,?,big,?,unacc
?,vhigh,4,more,big,med,unacc
high,?,4,?,big,high,?
high,vhigh,5more,2,small,low,?
high,?,5more,?,small,?,unacc
?,vhigh,?,?,small,?,unacc
high,vhigh,?,2,med,?,unacc
high,vhigh,5more,?,med,?,unacc
high,vhigh,5more,2,med,?,unacc
high,?,?,2,big,?,unacc
high,vhigh,5more,?,big,med,unacc
high,vhigh,5more,2,big,high,?
?,vhigh,5more,?,small,low,unacc
?,?,5more,4,?,?,unacc
high,?,5more,4,?,high,?
high,vhigh,5more,?,?,?,unacc
?,vhigh,5more,4,?,med,unacc
high,vhigh,5more,?,med,high,unacc
high,?,5more,?,?,low,unacc
high,vhigh,?,?,big,?,unacc
high,vhigh,?,4,?,high,?
high,?,5more,more,small,?,unacc
?,?,?,more,?,med,unacc
?,?,5more,more,small,high,unacc
high,vhigh,5more,more,med,low,unacc
high,vhigh,5more,?,med,med,unacc
high,vhigh,?,more,?,?,unacc
high,vhigh,?,more,big,low,unacc
?,vhigh,?,more,big,med,unacc
high,?,5more,more,big,?,unacc
high,?,?,2,small,low,?
?,?,?,2,small,?,unacc
?,high,?,?,small,high,?
?,high,2,2,med,low,unacc
high,high,2,?,med,med,unacc
high,high,2,?,med,?,unacc
high,?,?,?,big,?,?
high,high,?,2,big,med,?
high,high,2,2,big,high,unacc
high,?,?,?,?,low,unacc
high,?,?,4,small,med,unacc
?,?,?,?,?,high,acc
high,high,2,?,?,low,unacc
?,?,?,4,med,?,?
high,high,2,4,med,?,acc
high,high,?,?,?,low,unacc
high,?,2,4,big,med,acc
high,high,?,4,?,high,acc
high,high,2,?,?,?,unacc
?,?,2,more,?,?,?
?,high,2,more,?,?,unacc
?,high,2,more,med,?,unacc
high,high,?,?,med,?,unacc
high,?,2,more,med,high,?
?,high,2,more,big,?,unacc
high,?,?,more,big,med,acc
high,?,2,more,big,?,acc
high,high,3,?,small,low,?
?,?,3,2,small,?,unacc
high,high,?,?,small,high,?
?,?,3,2,?,?,unacc
high,high,3,?,med,med,unacc
high,high,?,2,?,high,unacc
?,?,3,2,big,low,unacc
?,high,?,2,?,med,?
?,?,?,2,big,?,unacc
high,high,3,4,small,?,?
high,?,3,4,small,med,unacc
?,?,3,4,small,high,acc
high,?,3,4,?,low,unacc
high,high,3,4,?,med,unacc
high,?,3,?,?,?,acc
high,?,?,4,big,low,unacc
high,high,3,4,?,med,acc
?,?,?,4,big,high,acc
high,high,3,more,small,low,?
high,?,3,more,small,med,?
?,high,3,more,?,high,acc
high,?,3,more,med,?,unacc
high,high,?,?,med,med,acc
high,high,3,more,med,high,acc
?,high,3,more,big,?,unacc
high,high,3,?,big,med,?
high,high,3,more,big,high,?
?,high,4,2,?,low,unacc
high,high,4,2,small,med,?
high,high,4,2,small,high,unacc
high,?,4,2,?,low,unacc
high,high,4,2,med,med,?
high,?,4,2,?,high,unacc
high,?,4,2,big,?,unacc
high,high,4,2,big,med,?
high,high,?,?,big,high,unacc
high,high,4,4,small,low,unacc
?,high,4,4,?,med,unacc
high,high,4,4,small,high,acc
?,high,?,4,med,?,?
high,high,4,4,?,med,?
?,high,?,4,med,?,acc
high,high,?,4,?,?,unacc
high,high,4,?,big,?,acc
?,high,4,?,?,high,?
high,high,?,more,small,?,?
high,high,4,more,small,med,unacc
?,high,4,more,small,high,acc
high,high,?,more,med,?,?
high,?,4,more,med,med,acc
?,high,?,more,?,?,acc
?,high,?,more,big,low,unacc
high,high,?,more,big,?,acc
high,high,4,more,big,high,acc
high,high,5more,?,small,low,?
high,high,?,?,small,med,unacc
high,high,?,2,small,high,?
high,high,5more,?,med,low,unacc
?,high,5more,?,?,med,unacc
?,?,?,2,med,?,unacc
high,?,5more,2,big,low,?
high,high,5more,2,big,med,?
?,high,5more,2,big,high,unacc
high,high,5more,4,small,low,?
high,high,5more,4,?,?,?
high,high,5more,4,small,high,acc
high,high,?,4,?,low,unacc
?,?,5more,?,med,med,acc
high,?,5more,4,?,?,acc
high,?,5more,?,?,?,?
high,high,5more,4,?,med,acc
high,high,?,4,?,?,acc
high,?,5more,?,small,low,?
high,high,5more,more,?,?,unacc
high,?,?,?,small,high,?
high,high,5more,?,med,low,unacc
high,high,5more,?,?,med,acc
high,?,?,more,med,high,acc
high,high,?,more,big,?,unacc
?,high,5more,more,big,med,acc
?,high,5more,more,big,high,?
high,?,2,?,?,low,unacc
?,?,2,2,?,?,?
high,med,2,2,small,high,unacc
high,med,2,2,med,?,?
high,med,?,2,med,?,unacc
?,med,2,2,?,high,?
high,med,?,?,big,low,unacc
?,med,2,?,?,med,unacc
?,?,2,2,big,high,unacc
high,med,2,4,small,low,unacc
high,med,2,?,small,?,unacc
?,?,2,4,?,high,acc
?,med,2,?,med,low,unacc
high,med,2,4,med,med,?
?,med,?,4,med,high,acc
?,med,?,4,big,low,unacc
high,med,2,4,big,?,acc
high,med,2,?,big,high,?
high,med,?,more,small,low,?
high,med,2,?,?,med,?
high,med,2,more,small,?,?
high,med,2,more,med,low,unacc
high,med,?,more,med,med,unacc
?,med,?,more,?,?,?
?,?,?,more,?,low,?
high,med,?,more,big,med,acc
high,med,?,?,big,?,acc
high,med,3,2,?,low,unacc
high,med,3,2,small,?,unacc
high,med,?,?,?,high,unacc
high,med,3,?,med,low,?
high,med,?,?,med,med,unacc
?,med,?,?,?,high,unacc
?,?,?,2,big,low,?
high,med,3,2,big,med,unacc
high,med,3,?,big,high,unacc
?,med,3,4,?,low,?
high,med,3,?,?,med,unacc
high,med,3,4,?,high,acc
high,med,?,4,?,low,?
?,med,3,4,med,med,unacc
high,med,?,4,med,high,acc
?,med,3,4,big,low,unacc
high,?,3,4,big,med,acc
high,med,3,?,big,high,acc
high,?,?,more,small,?,unacc
?,?,?,more,small,?,unacc
?,med,?,?,small,high,?
high,med,3,more,?,?,unacc
high,med,3,more,?,med,acc
high,?,3,more,med,high,acc
high,?,3,more,big,low,?
high,?,3,?,?,?,acc
high,med,?,more,?,high,?
high,med,4,?,small,low,unacc
high,?,4,?,small,med,unacc
high,med,?,2,?,high,?
high,med,?,2,med,low,?
high,med,?,?,med,med,unacc
?,med,4,2,med,high,unacc
?,?,?,?,big,low,unacc
high,med,4,2,?,?,unacc
high,med,?,2,big,high,unacc
high,?,4,4,small,low,unacc
high,?,4,4,small,med,unacc
?,med,?,?,?,high,acc
high,med,4,4,med,low,unacc
?,?,4,4,?,?,acc
high,med,?,4,med,?,?
high,med,4,?,?,low,unacc
high,med,4,4,big,?,?
high,?,4,?,?,?,?
high,med,4,more,small,low,?
?,med,?,?,small,med,unacc
high,med,?,more,small,high,acc
high,med,?,more,?,low,?
high,?,4,more,?,med,?
high,med,4,?,med,?,acc
high,med,4,?,?,low,unacc
high,med,4,more,big,med,acc
high,med,?,more,big,high,acc
?,med,5more,2,small,low,unacc
high,med,5more,2,small,med,unacc
high,med,?,2,small,?,unacc
high,med,5more,2,med,low,unacc
?,med,5more,2,?,?,unacc
high,med,5more,2,med,high,unacc
?,?,?,2,?,low,unacc
high,?,?,2,big,?,?
?,?,?,?,big,high,unacc
high,?,?,4,small,low,?
high,med,5more,4,small,med,unacc
high,med,5more,4,small,high,acc
?,med,5more,4,med,low,unacc
high,med,?,4,?,med,acc
?,med,5more,4,?,high,acc
high,?,5more,?,big,?,unacc
high,med,5more,4,big,med,acc
high,med,?,4,big,high,acc
high,med,5more,more,small,low,unacc
?,med,5more,more,?,med,unacc
high,?,?,more,?,high,?
?,med,5more,?,med,low,unacc
high,med,5more,?,med,med,acc
high,med,?,more,?,high,acc
high,?,5more,more,big,low,unacc
high,med,?,more,big,med,acc
high,med,5more,more,big,?,?
high,low,?,2,small,low,unacc
high,low,2,2,?,med,unacc
high,low,2,2,?,high,unacc
high,low,2,2,?,?,unacc
high,low,?,2,med,?,unacc
high,?,2,2,?,?,unacc
?,?,2,2,big,?,unacc
?,low,2,2,?,?,unacc
high,low,2,2,big,?,unacc
high,low,?,4,small,low,unacc
?,low,?,4,small,med,unacc
?,?,2,4,?,high,acc
high,?,2,4,med,low,unacc
high,low,?,4,?,med,?
high,low,2,4,med,high,acc
high,low,2,4,big,low,?
high,low,2,4,big,?,acc
high,low,2,4,?,high,?
high,?,2,more,small,low,unacc
high,low,2,more,?,med,unacc
?,?,?,?,?,?,unacc
?,?,2,?,?,?,?
?,?,2,more,?,med,?
high,low,?,more,?,high,acc
?,?,2,more,big,?,unacc
high,low,2,?,big,med,?
high,low,?,more,?,high,acc
high,?,?,?,small,low,unacc
high,low,3,2,small,med,unacc
high,low,3,2,small,?,unacc
high,?,3,2,med,low,unacc
?,?,?,2,med,?,?
high,low,3,2,med,high,unacc
high,low,3,2,?,?,unacc
high,?,?,?,?,med,unacc
high,low,3,?,?,high,unacc
?,?,3,4,small,low,unacc
high,low,?,4,small,med,unacc
high,low,3,4,small,high,?
high,low,3,4,med,low,unacc
?,low,3,4,med,med,unacc
?,?,3,4,med,high,acc
high,low,3,?,big,low,unacc
