@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
vhigh,?,5more,?,med,?,unacc
vhigh,?,5more,2,big,low,unacc
vhigh,vhigh,5more,2,big,med,?
vhigh,?,5more,2,big,high,unacc
vhigh,vhigh,5more,4,?,low,unacc
vhigh,vhigh,5more,4,?,med,unacc
?,vhigh,5more,?,small,?,?
vhigh,vhigh,5more,4,?,low,?
vhigh,vhigh,?,4,?,med,unacc
vhigh,vhigh,5more,4,med,high,unacc
?,vhigh,5more,4,?,low,unacc
?,vhigh,5more,4,big,med,unacc
vhigh,vhigh,5more,?,big,high,?
?,vhigh,5more,?,small,low,unacc
vhigh,?,5more,?,?,med,unacc
vhigh,?,?,more,small,high,unacc
vhigh,vhigh,5more,more,med,?,unacc
?,?,5more,more,med,med,?
vhigh,vhigh,?,more,?,high,?
vhigh,vhigh,5more,more,big,low,unacc
vhigh,?,5more,more,?,?,?
vhigh,vhigh,5more,more,big,high,?
vhigh,high,2,?,small,low,unacc
vhigh,?,?,?,small,med,?
?,?,2,2,small,high,?
?,high,2,2,?,low,unacc
vhigh,high,?,2,?,?,?
?,high,2,2,med,high,unacc
vhigh,high,?,2,big,?,unacc
vhigh,high,?,2,big,med,?
?,high,2,2,?,high,unacc
vhigh,high,2,4,small,?,unacc
vhigh,?,?,4,small,?,unacc
vhigh,high,2,4,?,high,?
?,high,?,4,med,?,?
?,?,?,?,?,med,unacc
?,high,?,?,med,high,?
vhigh,high,2,4,big,?,unacc
vhigh,high,?,4,?,med,unacc
vhigh,?,?,4,big,high,unacc
vhigh,?,?,more,?,low,unacc
vhigh,high,?,more,small,?,?
vhigh,?,2,?,small,high,unacc
vhigh,high,2,?,med,low,?
vhigh,high,2,?,med,med,unacc
?,?,2,more,med,high,unacc
vhigh,high,2,more,big,low,unacc
?,high,2,?,big,?,?
vhigh,high,2,more,big,high,unacc
?,?,3,2,small,low,?
?,?,3,2,small,med,unacc
vhigh,high,3,2,small,high,?
?,high,3,2,med,low,?
vhigh,high,3,2,?,?,unacc
vhigh,high,3,2,med,?,unacc
vhigh,high,3,?,big,low,unacc
vhigh,high,?,2,big,med,unacc
vhigh,high,3,2,big,high,?
vhigh,?,?,4,?,low,?
vhigh,high,3,?,?,med,?
vhigh,high,?,4,small,high,unacc
vhigh,high,?,4,med,low,?
vhigh,high,?,?,med,?,unacc
vhigh,?,?,4,?,high,unacc
vhigh,high,3,?,big,?,?
vhigh,high,3,?,?,med,?
?,high,?,4,big,high,unacc
vhigh,?,3,more,?,?,unacc
vhigh,high,3,?,small,med,unacc
vhigh,high,?,more,small,high,unacc
vhigh,?,3,?,med,?,unacc
vhigh,high,?,more,?,med,?
vhigh,high,3,?,med,high,unacc
?,high,3,more,big,low,?
vhigh,high,3,?,?,med,unacc
vhigh,high,3,more,big,high,?
vhigh,high,4,2,small,?,?
vhigh,?,4,2,?,med,unacc
vhigh,high,4,2,?,high,unacc
?,high,4,?,med,low,unacc
vhigh,high,4,2,?,med,?
vhigh,high,4,2,med,high,?
vhigh,high,4,?,big,low,?
vhigh,high,4,2,big,?,unacc
?,high,4,2,?,high,unacc
?,?,4,4,small,?,unacc
vhigh,high,4,4,small,med,unacc
?,?,4,4,?,high,unacc
vhigh,high,4,4,?,low,unacc
?,high,?,4,med,med,unacc
vhigh,high,4,4,med,high,?
vhigh,?,4,4,big,low,unacc
vhigh,high,4,?,?,med,unacc
vhigh,?,4,?,?,high,unacc
vhigh,high,4,more,?,low,unacc
?,?,4,?,small,med,?
?,high,?,more,?,high,unacc
vhigh,?,4,more,med,?,?
?,high,4,more,?,med,unacc
vhigh,?,4,more,med,?,unacc
?,high,?,?,big,low,?
vhigh,high,4,?,big,med,unacc
?,high,4,more,big,?,unacc
?,high,5more,2,small,?,unacc
vhigh,?,?,2,small,med,unacc
?,high,5more,2,small,high,unacc
?,?,5more,2,med,low,unacc
?,high,5more,2,med,med,unacc
vhigh,?,5more,2,?,high,?
vhigh,?,?,2,?,low,unacc
vhigh,high,5more,2,?,med,unacc
vhigh,high,?,2,big,high,unacc
vhigh,high,?,4,?,low,unacc
vhigh,high,5more,4,small,med,unacc
?,high,?,?,small,?,unacc
vhigh,high,5more,?,med,low,unacc
vhigh,high,?,?,med,med,unacc
vhigh,high,?,4,med,high,?
?,high,5more,4,big,?,?
?,high,5more,4,big,med,?
?,?,?,?,big,?,unacc
?,?,5more,more,?,low,?
vhigh,high,5more,more,?,med,unacc
?,?,5more,more,?,?,unacc
?,?,?,more,?,low,unacc
?,high,5more,more,?,med,?
vhigh,high,5more,?,?,high,unacc
?,?,5more,?,big,low,?
vhigh,high,5more,more,?,med,?
?,?,5more,more,?,?,unacc
vhigh,?,2,2,small,low,unacc
vhigh,med,?,2,?,med,unacc
vhigh,med,?,?,small,high,unacc
vhigh,med,?,2,?,low,?
vhigh,med,2,2,?,?,unacc
vhigh,med,2,2,?,high,?
vhigh,?,?,?,big,low,?
vhigh,?,2,?,?,?,unacc
vhigh,med,2,2,big,high,unacc
vhigh,med,2,4,?,?,?
?,?,?,?,?,med,unacc
?,med,2,4,small,high,?
vhigh,?,2,?,med,low,unacc
vhigh,?,?,4,?,med,unacc
vhigh,med,2,?,med,?,?
vhigh,?,2,?,?,low,unacc
vhigh,med,?,?,?,med,acc
vhigh,?,?,4,?,high,acc
?,?,?,?,?,low,unacc
?,med,2,more,small,med,unacc
vhigh,med,?,more,small,high,unacc
vhigh,med,?,more,med,?,?
vhigh,?,?,more,med,?,unacc
vhigh,med,?,more,med,?,acc
?,med,?,more,big,low,unacc
vhigh,med,2,more,big,med,acc
vhigh,?,2,more,big,high,?
vhigh,?,3,?,small,?,unacc
vhigh,?,3,?,?,med,?
?,med,3,2,small,?,unacc
?,med,?,2,med,low,?
vhigh,med,?,2,med,?,unacc
?,med,?,?,med,high,unacc
vhigh,med,?,2,big,?,?
vhigh,med,3,2,big,med,?
vhigh,med,3,2,big,high,?
vhigh,med,?,?,small,low,unacc
vhigh,med,?,4,small,med,unacc
vhigh,med,3,4,small,?,acc
?,med,3,4,med,low,unacc
?,med,3,4,med,med,unacc
vhigh,?,3,?,?,?,acc
vhigh,?,3,?,?,low,?
vhigh,med,?,4,big,med,?
vhigh,?,?,4,big,?,acc
vhigh,?,?,?,?,low,unacc
?,med,3,more,?,?,unacc
?,?,3,more,small,high,?
vhigh,med,3,?,med,?,unacc
?,med,3,more,?,med,acc
vhigh,med,3,more,?,?,?
vhigh,med,?,?,?,?,unacc
vhigh,med,3,more,big,?,?
vhigh,med,3,more,big,?,acc
vhigh,med,4,?,small,low,?
vhigh,med,?,?,?,med,unacc
vhigh,?,?,?,small,high,unacc
vhigh,?,4,?,?,?,unacc
vhigh,?,?,?,med,med,?
vhigh,?,4,2,?,high,unacc
?,med,4,2,big,?,unacc
vhigh,?,4,2,big,?,?
?,?,?,2,big,?,?
vhigh,med,4,4,small,low,unacc
vhigh,med,4,4,small,med,unacc
vhigh,med,4,4,?,high,acc
vhigh,med,4,4,med,low,unacc
vhigh,?,4,4,?,med,acc
?,?,?,4,med,?,acc
vhigh,med,4,?,?,?,unacc
vhigh,med,?,4,big,med,acc
?,med,4,4,big,high,?
?,?,4,more,small,low,unacc
vhigh,?,4,more,small,?,?
vhigh,?,?,more,small,?,?
?,med,4,more,med,?,?
vhigh,med,4,?,?,med,acc
vhigh,?,4,more,med,?,acc
vhigh,med,4,?,big,low,unacc
vhigh,med,4,more,big,med,acc
vhigh,?,4,more,big,high,acc
?,med,5more,2,small,low,unacc
vhigh,med,?,?,small,med,unacc
vhigh,med,5more,2,?,high,unacc
vhigh,med,5more,2,?,low,?
vhigh,?,5more,2,?,med,?
?,?,5more,?,med,?,unacc
vhigh,med,5more,?,big,low,unacc
vhigh,?,5more,?,?,?,unacc
?,med,5more,?,big,high,unacc
vhigh,med,5more,4,small,low,unacc
vhigh,med,5more,4,small,?,?
vhigh,med,5more,4,small,high,acc
vhigh,med,5more,4,?,?,unacc
?,med,5more,4,med,med,acc
vhigh,med,?,?,med,?,?
vhigh,?,5more,4,big,low,unacc
vhigh,?,5more,4,big,med,acc
vhigh,med,5more,4,big,high,acc
vhigh,?,5more,more,?,low,unacc
vhigh,med,5more,?,small,med,unacc
vhigh,med,5more,more,?,?,?
vhigh,med,?,more,?,low,unacc
vhigh,?,5more,?,?,?,acc
vhigh,?,5more,more,med,high,acc
vhigh,med,5more,?,?,low,unacc
vhigh,?,?,?,big,med,acc
vhigh,?,5more,?,big,high,acc
?,low,2,2,small,low,unacc
vhigh,?,2,2,?,med,?
?,low,2,2,small,high,unacc
vhigh,?,2,?,med,?,unacc
?,low,?,2,med,med,unacc
?,low,?,2,med,high,?
vhigh,low,2,2,big,low,unacc
vhigh,low,2,2,big,med,unacc
?,?,?,2,big,high,unacc
vhigh,low,?,4,small,?,?
vhigh,low,?,4,small,med,?
vhigh,low,?,4,small,high,acc
vhigh,?,2,4,med,low,unacc
vhigh,low,2,4,?,med,unacc
vhigh,?,2,?,?,?,?
?,low,2,?,big,low,unacc
vhigh,low,?,4,big,med,?
?,low,2,4,big,high,?
?,low,2,?,?,low,?
vhigh,low,2,?,small,?,unacc
vhigh,?,2,more,?,high,?
?,?,?,?,?,?,?
?,?,?,more,?,?,?
?,low,2,more,med,?,acc
vhigh,?,?,more,big,low,unacc
?,low,2,more,big,med,acc
?,?,?,more,?,?,?
vhigh,low,?,?,small,low,unacc
vhigh,low,3,2,small,med,unacc
vhigh,low,3,2,small,high,unacc
?,low,?,2,med,low,?
vhigh,?,3,2,?,med,unacc
vhigh,low,3,2,med,?,unacc
vhigh,?,3,2,big,?,?
vhigh,low,3,2,big,?,unacc
?,low,3,2,?,high,?
vhigh,low,3,4,small,?,unacc
?,low,3,4,small,?,?
vhigh,low,3,?,small,?,acc
vhigh,low,?,4,med,?,?
?,low,3,4,med,?,unacc
vhigh,?,3,?,med,high,?
vhigh,low,3,4,big,?,unacc
vhigh,low,?,4,big,med,?
?,low,?,4,?,?,?
vhigh,low,?,more,small,?,unacc
vhigh,low,3,?,small,med,unacc
vhigh,low,3,?,small,high,acc
vhigh,low,3,?,med,low,?
vhigh,?,3,?,med,med,acc
vhigh,low,3,more,med,high,acc
vhigh,low,3,more,big,low,unacc
vhigh,low,?,more,big,med,acc
?,?,?,?,?,high,acc
vhigh,?,4,2,small,low,unacc
vhigh,low,4,2,?,med,unacc
?,?,?,2,small,high,?
?,?,4,2,med,low,unacc
vhigh,?,4,2,med,med,?
?,low,4,?,med,high,unacc
vhigh,low,4,2,big,?,?
vhigh,?,4,2,?,med,unacc
vhigh,low,4,2,big,high,?
vhigh,low,?,4,small,low,?
vhigh,low,?,4,small,?,unacc
vhigh,low,4,4,small,?,acc
vhigh,?,4,4,?,low,?
vhigh,low,?,4,med,med,acc
?,low,4,4,med,?,acc
?,?,?,4,big,low,unacc
vhigh,?,?,4,?,med,acc
vhigh,low,4,4,?,high,?
?,low,?,more,small,?,?
?,low,4,more,small,?,unacc
vhigh,?,4,more,small,?,?
vhigh,low,?,?,med,low,unacc
?,low,4,more,?,?,acc
vhigh,low,4,?,?,high,acc
vhigh,?,4,more,big,low,unacc
vhigh,low,4,more,big,med,acc
vhigh,low,4,more,big,high,?
vhigh,low,5more,?,small,?,?
?,low,?,2,small,med,unacc
?,?,5more,?,small,high,?
?,low,5more,?,?,low,?
vhigh,?,5more,2,med,?,?
vhigh,low,5more,?,?,high,?
vhigh,low,5more,2,?,low,unacc
vhigh,low,5more,2,big,med,?
vhigh,?,?,?,?,high,unacc
?,low,5more,?,small,low,unacc
?,low,5more,4,small,?,unacc
vhigh,low,5more,?,small,high,?
vhigh,low,5more,4,?,low,unacc
vhigh,low,?,4,med,med,?
vhigh,low,5more,?,med,?,acc
vhigh,low,5more,4,big,low,?
vhigh,low,5more,?,big,med,acc
vhigh,?,?,4,big,high,acc
vhigh,?,?,more,small,?,?
?,low,?,more,small,med,unacc
?,?,5more,more,small,high,acc
vhigh,?,5more,more,med,low,?
vhigh,?,5more,?,med,med,acc
?,low,5more,?,med,?,acc
vhigh,low,?,?,?,low,unacc
?,?,?,?,?,med,acc
?,low,5more,more,?,high,?
?,vhigh,2,?,small,low,unacc
?,?,2,2,small,?,unacc
high,?,2,2,small,high,unacc
?,vhigh,?,2,?,low,unacc
?,?,2,2,med,?,?
high,?,2,?,?,high,unacc
high,vhigh,2,?,?,?,unacc
?,vhigh,2,?,big,?,?
high,vhigh,2,2,big,high,unacc
high,?,2,4,small,low,unacc
high,vhigh,?,4,?,med,unacc
?,?,2,4,small,high,unacc
high,?,2,4,med,?,unacc
high,vhigh,?,4,?,?,?
?,vhigh,2,4,?,?,unacc
high,vhigh,?,?,big,low,?
high,?,2,4,big,med,unacc
high,?,2,4,?,high,?
high,vhigh,?,more,?,?,unacc
?,?,?,?,small,med,unacc
high,vhigh,2,more,small,high,unacc
high,vhigh,2,more,med,low,unacc
high,vhigh,2,more,med,med,unacc
?,?,2,more,med,high,unacc
high,vhigh,?,more,big,low,unacc
high,vhigh,2,more,?,med,unacc
?,?,2,more,big,high,unacc
?,?,3,2,small,?,?
?,vhigh,3,2,small,med,unacc
?,vhigh,3,?,small,high,unacc
high,vhigh,3,2,?,?,unacc
high,?,?,?,med,med,?
?,vhigh,?,?,med,?,unacc
high,vhigh,?,?,big,low,unacc
high,?,?,?,?,med,unacc
high,?,3,2,big,high,unacc
high,vhigh,3,4,small,?,unacc
?,?,?,?,small,med,unacc
high,vhigh,?,4,?,high,?
high,vhigh,3,4,med,?,unacc
high,vhigh,?,?,med,med,unacc
high,?,3,?,?,high,unacc
high,vhigh,3,4,big,?,unacc
high,vhigh,3,?,?,med,?
high,vhigh,3,?,big,high,unacc
high,vhigh,3,more,small,?,unacc
?,?,3,more,small,?,unacc
high,?,?,more,small,?,unacc
high,?,?,more,?,low,unacc
high,vhigh,?,more,med,med,unacc
high,vhigh,3,?,med,?,unacc
high,vhigh,3,more,big,low,?
?,vhigh,?,more,big,?,?
high,?,3,?,big,?,?
?,?,4,2,small,low,unacc
high,?,4,?,?,med,unacc
high,vhigh,4,?,small,high,unacc
high,?,?,2,?,low,unacc
?,vhigh,?,2,med,med,?
?,vhigh,4,2,?,high,unacc
high,vhigh,?,2,big,low,unacc
high,vhigh,4,?,big,med,unacc
high,?,?,2,big,?,?
high,vhigh,?,4,small,low,?
?,?,?,?,small,?,unacc
?,vhigh,4,?,small,high,unacc
high,vhigh,4,?,med,?,unacc
high,?,4,4,med,med,?
high,?,4,?,med,high,unacc
?,vhigh,?,4,?,low,unacc
high,?,4,4,?,med,unacc
high,vhigh,4,4,big,?,?
?,vhigh,4,more,small,low,unacc
high,vhigh,?,more,small,?,?
high,?,4,more,small,high,unacc
?,?,4,?,med,low,?
high,vhigh,?,more,med,med,unacc
high,vhigh,4,?,med,high,unacc
high,?,4,?,big,?,?
?,vhigh,4,more,?,?,?
high,vhigh,?,more,big,?,unacc
high,vhigh,5more,2,small,low,?
high,?,5more,2,small,med,?
high,?,5more,2,small,high,?
high,vhigh,?,2,?,low,unacc
high,vhigh,5more,2,med,?,unacc
high,?,5more,2,med,high,?
high,?,5more,2,?,low,unacc
high,vhigh,?,2,big,med,unacc
?,?,5more,2,big,high,unacc
high,vhigh,5more,?,small,low,unacc
high,vhigh,5more,4,?,?,unacc
?,?,5more,4,small,?,unacc
high,vhigh,?,?,med,low,unacc
high,?,?,?,med,med,unacc
high,vhigh,?,4,med,high,unacc
high,vhigh,?,4,?,low,?
high,vhigh,5more,4,big,med,unacc
?,vhigh,5more,4,big,?,unacc
high,vhigh,5more,?,?,?,?
high,?,5more,more,small,med,?
high,?,5more,?,small,?,unacc
high,?,5more,more,med,?,unacc
high,vhigh,?,?,med,med,unacc
high,vhigh,5more,?,?,high,unacc
high,?,5more,more,?,?,?
?,vhigh,5more,?,big,med,?
high,vhigh,5more,more,big,?,unacc
?,high,2,2,?,?,unacc
?,high,2,2,small,med,?
high,high,2,2,small,high,unacc
high,high,2,2,med,low,?
?,?,2,2,?,med,unacc
?,high,2,?,?,high,unacc
high,high,2,2,?,low,unacc
?,high,2,?,?,med,unacc
high,high,2,2,big,?,unacc
high,high,2,?,small,low,unacc
high,?,2,4,small,med,unacc
high,?,2,?,?,high,acc
high,?,2,4,med,low,?
high,high,2,4,med,med,unacc
high,high,?,4,?,high,acc
?,high,?,4,?,low,unacc
high,?,2,4,big,?,acc
?,high,2,?,?,?,acc
high,high,?,more,small,?,?
high,high,2,?,?,med,unacc
high,?,2,more,?,?,unacc
?,high,2,?,med,low,unacc
?,?,2,more,?,med,unacc
high,?,2,more,?,?,?
high,high,2,?,?,?,unacc
high,high,?,more,?,?,acc
high,high,2,?,?,?,?
?,high,?,2,small,low,unacc
?,high,3,2,?,med,?
high,high,3,2,small,high,unacc
high,high,3,2,?,low,?
high,high,3,2,med,med,unacc
high,?,3,?,med,high,unacc
high,?,3,2,big,low,unacc
?,high,3,2,big,?,unacc
high,high,3,?,big,high,unacc
high,high,3,4,small,?,unacc
high,high,3,4,small,med,?
high,high,?,4,small,high,acc
high,?,3,?,med,low,unacc
high,high,3,?,?,med,unacc
high,high,?,?,med,?,acc
?,high,?,4,big,?,?
?,?,3,4,big,?,acc
high,high,3,4,?,high,?
high,?,?,?,?,low,unacc
?,high,3,more,small,med,?
?,?,3,more,small,high,acc
high,?,3,more,med,low,?
high,high,3,?,med,med,acc
?,high,3,more,?,high,acc
?,?,3,more,?,low,?
high,?,?,more,big,med,?
high,high,3,more,big,high,?
?,high,?,2,small,low,unacc
high,high,4,2,small,?,unacc
high,?,4,2,small,high,?
high,?,?,2,?,?,?
high,high,?,2,med,med,unacc
high,?,4,2,med,high,unacc
?,high,4,2,?,low,?
high,high,4,?,?,?,unacc
high,high,4,2,big,high,?
high,high,4,4,small,low,unacc
high,high,4,4,small,med,unacc
high,high,4,4,small,high,acc
high,?,4,4,med,low,unacc
?,high,4,4,med,med,?
high,high,?,?,med,high,?
?,high,4,?,big,?,unacc
high,?,4,4,big,med,acc
high,high,4,4,big,high,acc
high,high,4,?,small,low,?
high,high,?,?,small,med,unacc
high,?,?,more,?,high,acc
high,high,?,more,med,low,?
?,high,4,more,med,med,acc
?,high,4,more,med,high,acc
high,high,?,?,big,low,?
high,high,4,more,?,med,acc
high,high,4,more,?,high,acc
high,high,?,?,small,?,unacc
?,high,?,2,small,med,unacc
?,high,5more,?,small,high,?
?,high,5more,?,?,low,unacc
?,high,5more,2,med,?,unacc
high,?,5more,?,?,high,unacc
high,high,5more,2,big,?,unacc
?,high,?,2,big,med,?
high,?,5more,2,?,high,?
high,high,5more,?,small,low,unacc
high,?,5more,4,?,med,unacc
high,high,5more,?,small,high,acc
high,high,5more,?,?,?,unacc
high,high,5more,4,med,?,?
high,?,?,4,med,high,?
?,?,5more,4,big,low,unacc
high,high,5more,4,big,?,acc
high,?,?,4,big,high,?
high,?,5more,more,small,low,unacc
high,high,5more,more,?,?,unacc
high,?,5more,more,small,?,acc
high,high,5more,?,med,low,?
high,?,5more,?,?,med,acc
?,high,?,more,med,high,?
high,high,5more,more,?,?,?
high,high,5more,?,big,?,acc
high,high,?,more,big,?,acc
high,med,2,2,small,low,unacc
?,?,2,?,?,?,?
?,med,2,?,small,?,unacc
?,med,?,2,med,?,unacc
high,?,2,2,med,med,?
high,med,2,2,med,high,unacc
?,med,?,?,big,low,unacc
high,med,?,2,?,med,unacc
?,?,?,?,big,high,?
?,?,2,4,?,?,unacc
?,med,?,4,small,med,unacc
?,?,?,4,?,high,acc
high,med,2,4,med,low,unacc
high,med,2,?,med,med,unacc
?,med,2,4,med,high,acc
high,med,?,4,?,low,unacc
?,med,2,4,big,med,?
high,?,?,4,?,high,acc
?,med,2,more,small,low,unacc
?,?,2,more,small,med,?
high,med,2,?,small,?,unacc
high,med,?,more,med,?,unacc
high,med,2,more,med,med,?
high,med,?,more,med,high,acc
high,?,2,more,big,low,unacc
?,?,2,more,big,?,?
high,med,?,?,big,high,acc
?,med,3,2,small,low,?
?,?,?,2,small,?,?
high,med,?,2,small,high,unacc
high,med,3,2,?,low,unacc
high,med,3,2,med,?,unacc
high,med,3,2,med,high,unacc
high,med,3,2,?,low,unacc
high,?,3,?,big,med,unacc
?,med,3,2,big,high,?
high,?,3,?,?,low,?
high,?,3,4,small,med,unacc
high,med,?,?,?,high,acc
high,med,?,4,med,low,unacc
high,med,3,4,med,med,unacc
?,?,3,4,med,high,?
high,med,3,4,?,low,unacc
?,?,3,?,?,med,acc
high,?,?,4,big,high,?
high,med,?,?,?,low,?
high,med,3,?,?,med,unacc
high,?,?,more,?,high,acc
high,med,3,?,med,low,unacc
high,med,3,?,med,med,?
high,?,3,?,med,high,acc
?,?,3,more,?,low,unacc
high,med,?,?,big,med,acc
high,med,3,more,big,high,?
?,med,4,2,?,low,?
high,med,4,2,small,?,?
high,med,4,2,small,high,unacc
?,?,4,2,?,low,?
high,med,4,?,med,?,unacc
high,med,4,?,?,high,?
high,med,4,2,?,?,unacc
?,?,4,?,big,med,unacc
?,?,4,2,big,high,unacc
high,?,4,4,small,low,?
high,med,?,4,?,med,?
high,?,4,?,small,high,?
high,?,4,4,med,low,unacc
high,med,4,?,med,med,acc
high,med,?,4,med,high,?
high,med,4,4,?,low,unacc
?,med,?,4,big,?,?
high,?,4,4,big,high,acc
high,?,4,more,?,?,?
high,med,4,more,small,med,unacc
high,med,?,more,?,?,acc
high,med,4,?,med,low,unacc
high,?,4,more,med,med,acc
high,med,4,more,?,high,?
high,med,4,more,big,low,?
?,med,?,?,?,?,acc
high,?,4,more,big,high,acc
high,?,5more,2,small,low,?
?,med,5more,2,small,?,unacc
high,med,5more,2,small,high,?
?,?,5more,2,?,low,unacc
high,med,5more,2,med,?,unacc
high,med,?,2,med,?,unacc
high,med,5more,2,big,low,unacc
high,?,?,2,?,med,unacc
high,med,5more,2,big,high,unacc
high,?,5more,4,small,?,unacc
?,med,5more,?,small,?,?
high,?,5more,4,small,high,acc
high,med,5more,?,?,low,unacc
high,?,?,4,med,?,?
?,med,5more,4,med,high,acc
high,med,5more,?,big,?,unacc
high,?,5more,?,big,med,?
high,?,5more,4,big,high,acc
high,med,5more,more,small,?,?
?,?,5more,?,small,?,unacc
high,med,5more,more,?,?,acc
?,?,5more,?,med,low,?
high,med,5more,more,med,med,acc
high,med,5more,more,med,high,?
high,?,5more,?,big,low,?
high,med,5more,?,big,med,acc
high,med,5more,more,big,high,?
?,?,2,2,small,low,unacc
high,?,?,2,small,med,unacc
high,low,2,2,small,high,unacc
?,low,2,2,?,?,unacc
high,?,2,2,med,med,unacc
high,?,2,2,?,?,?
?,low,2,?,big,low,unacc
high,?,2,?,?,?,unacc
high,?,2,2,big,?,unacc
high,low,2,4,small,low,unacc
high,?,?,4,?,med,?
?,low,?,?,small,high,acc
high,low,2,4,med,low,?
?,low,2,4,med,med,unacc
high,?,2,4,med,?,acc
high,low,?,4,big,low,unacc
high,?,?,4,big,med,?
high,low,?,4,?,?,?
high,?,?,more,small,?,unacc
high,low,2,?,?,med,unacc
high,?,?,more,small,high,?
high,low,2,?,?,low,unacc
high,low,2,more,?,med,unacc
high,low,2,more,med,high,acc
high,low,2,more,big,low,unacc
high,low,2,more,big,?,acc
high,low,?,?,big,high,acc
high,low,?,?,small,low,unacc
high,low,3,2,small,med,?
high,low,3,2,small,?,unacc
?,low,3,2,?,?,unacc
?,?,3,2,med,?,?
high,?,3,2,med,high,unacc
high,?,3,2,big,?,unacc
?,?,3,2,?,med,unacc
high,low,?,2,big,high,unacc
high,?,3,4,small,?,unacc
?,?,3,4,?,med,unacc
?,low,3,4,small,high,acc
high,low,?,?,med,?,unacc
?,low,3,4,?,med,unacc
high,?,?,4,med,?,?
?,low,3,4,big,low,?
high,?,?,4,?,?,?
high,low,?,4,big,high,acc
high,?,3,more,small,?,?
?,low,3,more,small,med,?
