@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
vhigh,vhigh,4,more,big,?,unacc
vhigh,vhigh,4,?,big,?,unacc
vhigh,vhigh,5more,?,small,low,unacc
?,vhigh,5more,2,small,med,unacc
vhigh,vhigh,5more,?,?,?,unacc
vhigh,vhigh,?,2,?,?,unacc
?,vhigh,5more,?,?,med,unacc
vhigh,vhigh,5more,2,med,high,unacc
vhigh,vhigh,5more,2,big,?,unacc
vhigh,vhigh,?,?,big,med,?
vhigh,?,5more,?,big,high,?
?,vhigh,5more,?,?,low,?
vhigh,?,?,4,small,med,?
vhigh,?,?,4,small,high,unacc
vhigh,vhigh,5more,4,med,low,unacc
?,?,5more,4,?,med,unacc
vhigh,?,?,4,med,high,?
?,?,5more,4,big,?,unacc
vhigh,?,5more,4,big,med,?
vhigh,vhigh,?,?,?,?,unacc
?,?,5more,more,small,low,unacc
vhigh,vhigh,?,more,small,med,unacc
?,vhigh,5more,more,?,high,unacc
vhigh,vhigh,?,?,?,low,unacc
?,vhigh,?,more,med,med,?
vhigh,?,?,?,med,?,?
vhigh,vhigh,?,more,big,?,unacc
vhigh,vhigh,?,more,big,?,?
vhigh,vhigh,5more,?,big,high,unacc
?,high,?,2,small,low,unacc
vhigh,high,2,2,small,?,unacc
vhigh,high,2,2,small,high,unacc
vhigh,high,2,2,med,low,unacc
?,high,2,?,med,med,unacc
?,?,2,?,med,high,?
vhigh,high,2,2,big,low,unacc
vhigh,high,2,2,big,?,?
?,?,2,2,big,?,?
vhigh,high,2,4,small,?,unacc
?,high,2,4,small,med,unacc
?,high,2,4,small,high,unacc
vhigh,high,?,4,med,low,unacc
vhigh,high,2,?,med,med,?
?,?,?,?,med,high,?
vhigh,high,2,4,big,low,?
vhigh,?,2,?,?,?,unacc
vhigh,high,?,4,?,high,unacc
vhigh,high,?,more,small,low,unacc
?,high,?,?,small,med,?
?,high,2,?,small,?,?
vhigh,?,?,?,?,?,unacc
vhigh,high,2,?,med,med,unacc
vhigh,high,?,?,?,high,?
vhigh,high,2,more,big,low,unacc
vhigh,high,2,more,?,med,?
vhigh,?,2,?,big,high,unacc
?,high,3,?,?,?,unacc
vhigh,high,3,2,small,?,unacc
vhigh,high,3,2,?,high,unacc
?,high,3,?,?,low,?
vhigh,high,3,2,med,?,unacc
vhigh,high,3,?,med,high,unacc
vhigh,high,3,?,big,low,unacc
vhigh,?,3,2,big,med,unacc
vhigh,high,3,2,big,high,unacc
?,?,3,4,small,low,unacc
vhigh,high,3,4,small,med,unacc
vhigh,high,?,?,small,high,unacc
vhigh,high,3,4,med,?,unacc
?,high,?,4,med,med,unacc
?,high,3,4,?,high,unacc
?,high,3,4,?,low,unacc
?,?,3,4,?,med,unacc
vhigh,?,?,?,?,high,?
vhigh,?,?,more,?,low,unacc
vhigh,high,3,more,?,med,?
?,high,3,more,small,high,?
?,high,3,more,med,low,?
vhigh,high,3,more,med,?,unacc
?,high,3,more,med,high,unacc
vhigh,?,?,more,big,low,unacc
vhigh,?,3,more,?,med,unacc
vhigh,?,3,more,?,high,unacc
vhigh,high,4,2,small,?,unacc
vhigh,high,?,2,small,?,unacc
vhigh,?,4,2,?,?,unacc
?,high,4,?,?,?,unacc
vhigh,high,4,2,?,med,unacc
vhigh,high,4,2,med,high,?
vhigh,?,4,?,big,low,?
?,?,4,?,big,med,unacc
?,high,?,?,big,?,?
?,high,4,?,small,?,?
vhigh,?,4,4,small,med,?
vhigh,?,4,?,small,high,?
vhigh,high,4,?,med,low,unacc
vhigh,high,4,4,?,?,unacc
vhigh,?,4,4,med,high,unacc
?,?,?,4,?,?,unacc
vhigh,high,4,4,big,?,?
vhigh,?,?,4,big,?,unacc
vhigh,high,4,more,small,?,?
vhigh,?,?,more,small,?,unacc
vhigh,?,4,?,small,high,unacc
vhigh,?,4,more,?,low,unacc
?,high,4,more,med,med,unacc
vhigh,?,4,more,med,?,unacc
vhigh,high,?,more,?,?,unacc
vhigh,?,4,more,big,med,unacc
vhigh,high,4,more,big,high,?
vhigh,high,5more,?,small,low,?
vhigh,?,5more,?,?,?,unacc
vhigh,high,5more,2,small,?,?
vhigh,high,?,2,med,low,unacc
vhigh,?,5more,2,med,med,unacc
?,?,5more,?,med,high,unacc
vhigh,?,5more,2,?,low,unacc
?,high,5more,?,big,med,unacc
vhigh,high,5more,?,big,?,unacc
vhigh,high,?,?,small,low,unacc
?,?,5more,4,small,med,unacc
vhigh,high,?,?,small,high,unacc
vhigh,?,?,4,med,low,?
vhigh,high,5more,4,med,med,unacc
vhigh,?,5more,4,med,high,?
vhigh,high,?,?,big,low,unacc
vhigh,high,5more,4,big,med,unacc
?,high,5more,4,big,high,unacc
vhigh,high,5more,more,small,low,unacc
?,?,?,?,small,?,?
?,?,5more,?,small,?,?
?,?,5more,more,?,low,unacc
vhigh,high,5more,?,?,med,?
vhigh,high,?,more,?,high,unacc
?,high,5more,more,?,low,unacc
?,?,5more,more,big,med,?
vhigh,high,5more,?,big,high,unacc
vhigh,med,2,2,?,?,unacc
vhigh,?,2,?,small,?,?
vhigh,med,2,2,?,high,unacc
vhigh,med,2,?,med,low,unacc
vhigh,med,2,?,med,med,unacc
vhigh,?,2,2,?,high,unacc
vhigh,med,2,?,big,low,?
vhigh,?,2,2,big,med,unacc
vhigh,med,2,?,big,high,unacc
vhigh,?,2,4,small,low,unacc
?,med,?,?,small,?,unacc
vhigh,med,2,4,?,?,acc
?,?,2,4,med,low,unacc
?,med,2,4,?,?,?
vhigh,?,2,?,med,?,acc
vhigh,med,2,?,?,low,unacc
?,?,2,4,big,med,?
?,med,?,4,?,?,acc
?,?,2,?,?,low,unacc
?,?,2,?,small,?,unacc
?,med,2,more,small,?,?
vhigh,med,2,?,med,low,unacc
vhigh,med,?,?,?,med,?
vhigh,?,?,more,med,high,acc
vhigh,?,2,more,big,low,?
?,?,2,more,big,?,?
vhigh,?,?,more,big,high,?
vhigh,?,?,?,?,low,unacc
vhigh,med,3,?,small,med,?
vhigh,?,3,?,?,?,?
?,med,3,?,med,low,unacc
vhigh,?,?,?,med,?,?
vhigh,?,?,2,med,high,unacc
vhigh,?,?,?,?,low,unacc
?,?,3,?,big,med,unacc
vhigh,med,3,2,big,?,unacc
vhigh,med,?,4,?,low,unacc
vhigh,?,?,4,small,med,?
vhigh,med,3,4,small,high,acc
vhigh,med,3,4,?,?,unacc
?,med,3,4,med,med,unacc
vhigh,med,3,?,med,?,acc
vhigh,?,?,4,big,low,unacc
vhigh,?,3,4,big,med,?
vhigh,med,3,4,big,high,?
vhigh,?,3,more,?,low,?
?,med,3,?,small,med,unacc
?,?,3,more,small,high,acc
vhigh,med,?,more,?,low,unacc
vhigh,med,3,more,?,?,acc
vhigh,med,?,more,?,high,acc
vhigh,?,?,more,big,low,unacc
vhigh,med,3,more,big,med,?
vhigh,med,3,?,big,high,acc
vhigh,?,4,2,?,?,unacc
vhigh,?,4,?,small,med,unacc
?,med,4,2,small,?,?
?,?,4,2,med,low,unacc
vhigh,med,4,2,?,med,?
vhigh,med,?,2,med,high,?
?,med,4,2,big,low,unacc
vhigh,med,4,?,big,med,?
?,med,4,2,?,high,?
vhigh,?,?,4,?,low,unacc
?,med,4,4,small,med,unacc
vhigh,med,4,4,small,high,acc
?,?,4,4,med,low,?
vhigh,med,?,4,med,?,?
?,med,4,?,med,high,?
?,med,4,?,big,low,?
?,med,4,4,?,?,acc
vhigh,med,4,4,big,high,acc
?,?,4,?,small,low,unacc
vhigh,?,4,more,?,med,unacc
vhigh,?,4,more,?,high,acc
?,med,4,more,med,?,unacc
vhigh,med,4,more,med,med,acc
vhigh,med,4,more,?,?,acc
vhigh,?,4,more,big,low,unacc
vhigh,med,4,more,big,med,acc
vhigh,?,?,?,big,?,acc
vhigh,med,5more,?,small,low,unacc
?,med,?,2,small,med,?
vhigh,?,5more,?,small,high,?
vhigh,?,?,?,med,low,?
?,med,?,2,med,?,?
vhigh,med,?,2,?,?,unacc
vhigh,?,5more,?,big,low,unacc
vhigh,med,5more,?,big,med,?
vhigh,?,5more,2,big,?,unacc
?,?,5more,?,small,low,unacc
vhigh,med,?,?,small,med,unacc
?,med,5more,4,?,high,acc
?,?,?,4,med,low,unacc
vhigh,med,5more,4,med,med,acc
?,med,5more,4,med,high,acc
?,med,5more,4,big,low,?
?,med,5more,4,?,med,acc
vhigh,med,5more,4,?,high,acc
vhigh,med,5more,more,small,?,?
vhigh,med,5more,more,small,med,unacc
vhigh,med,5more,?,small,high,acc
vhigh,med,?,more,?,low,unacc
vhigh,med,5more,?,med,med,acc
vhigh,med,5more,more,?,high,acc
vhigh,med,5more,?,?,?,unacc
vhigh,?,5more,more,big,med,acc
?,med,5more,more,?,?,acc
vhigh,low,2,2,small,low,unacc
vhigh,low,2,?,?,?,unacc
?,?,2,?,?,high,unacc
vhigh,low,2,2,med,?,unacc
vhigh,?,2,2,med,med,unacc
?,low,?,2,med,high,?
?,low,?,2,big,?,unacc
vhigh,low,2,2,big,med,unacc
vhigh,low,2,2,big,high,unacc
vhigh,?,2,4,small,?,unacc
vhigh,low,2,4,?,?,?
vhigh,low,2,4,small,high,?
vhigh,?,2,4,?,?,?
vhigh,?,?,4,?,?,unacc
vhigh,low,2,4,med,?,?
vhigh,low,?,4,big,low,unacc
?,low,?,4,big,?,?
?,?,?,4,big,?,?
vhigh,low,2,more,small,low,unacc
vhigh,low,2,more,?,med,unacc
?,low,2,more,small,high,?
vhigh,low,2,?,med,low,unacc
?,low,2,?,?,med,unacc
?,low,2,?,med,high,acc
vhigh,low,?,more,?,low,unacc
vhigh,low,?,more,big,?,?
vhigh,low,?,more,big,?,acc
vhigh,low,3,?,small,?,unacc
?,low,?,?,?,med,unacc
vhigh,?,3,2,?,high,unacc
vhigh,?,?,2,med,low,unacc
vhigh,low,?,2,?,med,unacc
vhigh,?,3,?,med,high,unacc
?,low,?,?,big,low,unacc
vhigh,low,3,2,?,med,unacc
?,?,?,?,big,high,?
vhigh,?,?,?,?,low,unacc
?,low,3,4,small,?,unacc
vhigh,low,?,?,?,?,?
vhigh,low,3,4,med,low,?
vhigh,low,3,4,med,med,?
vhigh,low,3,4,med,high,acc
vhigh,low,3,4,big,low,unacc
vhigh,?,?,?,?,med,acc
vhigh,?,3,4,big,high,acc
vhigh,low,3,?,?,low,unacc
vhigh,?,3,?,small,?,?
vhigh,?,3,more,?,high,acc
vhigh,?,3,?,med,low,unacc
vhigh,low,3,more,med,med,?
?,low,3,more,med,high,acc
vhigh,low,3,more,?,low,?
vhigh,low,3,more,big,?,acc
vhigh,low,?,more,?,high,?
vhigh,?,4,2,small,low,unacc
?,?,4,2,small,med,?
vhigh,?,4,2,small,high,unacc
vhigh,?,?,2,med,low,unacc
vhigh,low,4,?,?,?,unacc
?,low,4,?,med,high,unacc
vhigh,low,4,2,big,low,unacc
?,?,4,2,big,med,?
?,low,4,2,?,high,unacc
vhigh,low,4,4,small,low,unacc
vhigh,low,4,4,small,?,unacc
?,low,4,?,?,high,acc
vhigh,?,?,4,med,?,?
vhigh,?,4,4,?,med,?
?,low,4,4,?,high,?
vhigh,low,4,4,?,?,unacc
vhigh,low,4,4,big,?,acc
vhigh,?,4,?,big,high,acc
vhigh,?,?,more,small,?,unacc
vhigh,low,4,more,?,?,?
vhigh,?,?,more,?,?,acc
?,?,4,?,?,low,?
?,?,4,more,med,?,?
vhigh,low,4,more,?,high,acc
?,?,4,more,big,low,unacc
vhigh,?,?,more,big,med,?
vhigh,low,?,more,big,?,acc
?,?,5more,2,small,low,unacc
vhigh,?,5more,2,?,med,unacc
vhigh,?,5more,?,?,?,unacc
vhigh,?,?,2,?,low,unacc
vhigh,low,5more,?,med,med,unacc
vhigh,low,5more,2,med,high,unacc
vhigh,low,5more,2,big,low,unacc
?,?,5more,2,?,?,?
?,?,?,2,?,high,unacc
vhigh,low,5more,4,small,low,unacc
vhigh,low,?,4,?,?,unacc
vhigh,low,5more,4,small,?,acc
vhigh,low,5more,4,med,low,unacc
vhigh,low,5more,4,med,med,?
vhigh,low,5more,?,med,?,acc
?,?,5more,?,big,low,?
vhigh,low,5more,?,big,med,acc
vhigh,low,5more,?,big,high,acc
vhigh,low,?,more,?,low,unacc
vhigh,low,5more,more,small,?,?
?,?,5more,more,small,?,acc
vhigh,?,?,more,med,low,unacc
vhigh,low,5more,more,med,med,acc
vhigh,low,?,more,?,high,acc
vhigh,?,5more,more,big,low,unacc
vhigh,low,5more,?,?,med,acc
vhigh,?,5more,?,big,?,acc
high,vhigh,2,?,small,low,unacc
?,?,2,2,small,med,unacc
?,vhigh,?,?,small,?,unacc
?,?,2,2,?,low,?
high,?,2,?,med,?,unacc
high,vhigh,2,2,?,high,unacc
high,vhigh,?,2,big,?,unacc
?,vhigh,2,2,?,med,unacc
?,?,?,2,big,high,unacc
?,vhigh,2,?,small,low,?
high,?,2,?,small,med,unacc
high,vhigh,?,4,?,high,unacc
?,vhigh,2,?,med,low,unacc
?,?,2,4,?,?,?
high,?,2,?,med,?,unacc
high,vhigh,2,?,big,low,unacc
high,vhigh,2,?,big,med,unacc
?,vhigh,2,4,big,high,?
high,vhigh,?,more,small,low,unacc
high,?,2,?,small,med,unacc
high,vhigh,2,?,small,high,unacc
high,vhigh,2,?,med,?,unacc
high,?,2,?,med,med,unacc
?,vhigh,2,?,?,?,unacc
high,vhigh,?,more,?,?,unacc
?,vhigh,2,?,big,?,unacc
high,?,2,more,?,high,?
high,vhigh,?,?,small,low,?
high,vhigh,?,?,?,?,?
high,?,3,2,?,?,?
high,vhigh,3,2,med,low,?
high,?,3,2,med,med,?
high,vhigh,3,2,?,high,unacc
?,vhigh,?,?,big,?,unacc
high,?,3,?,big,med,unacc
high,vhigh,?,2,?,?,?
?,?,?,?,small,low,?
high,vhigh,3,?,small,med,unacc
high,?,3,4,?,high,unacc
high,vhigh,3,?,med,low,unacc
high,vhigh,3,4,?,med,unacc
?,vhigh,3,4,med,high,unacc
high,vhigh,3,4,big,low,?
high,vhigh,3,4,?,?,?
high,vhigh,?,4,big,?,unacc
high,vhigh,?,more,?,low,unacc
high,vhigh,3,?,small,med,unacc
?,vhigh,3,more,small,high,?
?,vhigh,3,?,med,?,unacc
high,vhigh,3,?,med,med,?
high,vhigh,3,more,med,high,?
?,vhigh,3,more,big,low,unacc
?,vhigh,3,more,big,?,unacc
high,vhigh,?,more,?,high,?
high,?,?,2,?,?,unacc
high,vhigh,?,2,small,med,unacc
?,?,4,2,small,high,unacc
?,?,?,?,med,?,unacc
?,vhigh,?,2,med,med,unacc
?,?,4,2,med,high,unacc
?,?,?,2,?,?,?
high,vhigh,4,2,?,med,unacc
high,vhigh,4,2,?,high,unacc
high,?,4,4,small,low,unacc
?,?,?,?,small,med,unacc
high,vhigh,4,4,small,high,unacc
high,?,4,4,?,?,unacc
?,vhigh,?,4,med,med,unacc
high,vhigh,4,?,med,high,unacc
high,?,4,4,big,?,unacc
high,?,4,4,?,med,unacc
?,?,4,?,big,high,unacc
high,?,4,?,?,?,unacc
?,?,4,more,?,?,?
?,vhigh,4,?,small,high,unacc
high,?,4,more,?,low,?
high,vhigh,4,more,med,med,unacc
high,?,4,more,med,?,unacc
high,vhigh,4,?,?,?,?
high,vhigh,?,?,?,med,?
high,vhigh,4,more,big,high,?
high,vhigh,?,2,small,?,unacc
high,?,5more,2,?,med,?
?,vhigh,5more,2,small,high,?
high,vhigh,5more,2,med,low,?
high,vhigh,5more,2,med,med,unacc
high,vhigh,5more,2,?,high,unacc
?,vhigh,5more,2,?,?,unacc
high,?,5more,?,big,med,?
high,vhigh,?,2,?,high,unacc
high,vhigh,5more,?,small,low,unacc
?,?,5more,?,small,med,unacc
high,?,5more,4,?,?,unacc
?,vhigh,5more,4,?,?,unacc
?,vhigh,?,4,med,med,?
high,?,?,4,?,high,unacc
high,vhigh,?,?,big,?,unacc
high,vhigh,5more,4,big,?,unacc
high,?,5more,4,big,high,?
high,vhigh,?,?,?,low,unacc
?,vhigh,5more,more,small,?,?
?,vhigh,5more,?,small,high,unacc
high,?,5more,?,?,?,unacc
high,vhigh,5more,more,med,?,unacc
high,vhigh,5more,more,med,high,?
high,vhigh,5more,more,big,low,unacc
high,?,5more,more,big,med,unacc
?,vhigh,5more,more,big,?,unacc
high,high,2,2,?,low,unacc
high,?,2,?,small,med,unacc
high,?,2,?,small,high,unacc
?,high,2,2,?,low,unacc
?,high,?,2,?,med,unacc
high,?,2,?,med,?,unacc
?,high,2,?,?,low,unacc
?,high,2,2,?,med,?
high,high,?,2,big,high,unacc
high,high,2,4,small,?,?
high,?,2,4,small,med,unacc
high,high,2,4,small,high,acc
high,high,2,4,med,low,?
high,high,2,4,med,?,unacc
high,high,2,4,?,high,acc
high,high,2,4,big,?,unacc
high,high,2,?,big,?,acc
high,high,2,4,?,?,acc
high,high,?,more,small,low,unacc
high,high,2,more,?,med,unacc
high,high,2,more,?,high,?
?,?,2,?,med,?,?
high,?,2,more,?,med,?
high,high,2,more,?,high,acc
high,?,2,more,?,low,?
high,high,2,more,big,med,?
?,?,2,?,big,high,?
high,?,3,2,small,low,unacc
high,high,3,?,small,med,?
high,high,3,2,?,high,?
high,?,?,2,med,?,?
?,high,3,?,med,med,unacc
?,?,3,?,med,high,?
high,high,3,2,?,low,unacc
?,high,3,2,?,med,unacc
high,high,3,?,big,high,unacc
high,high,?,?,small,low,?
?,?,3,?,?,med,unacc
high,?,3,4,small,high,acc
high,high,3,4,med,?,unacc
high,high,3,?,med,?,unacc
high,?,?,?,med,high,acc
high,high,?,4,?,?,unacc
high,?,3,4,?,med,acc
high,?,3,?,big,high,acc
high,high,?,more,small,low,unacc
high,high,3,more,small,med,unacc
high,?,3,?,?,high,?
high,high,?,more,med,low,unacc
high,?,3,?,?,?,acc
high,high,3,more,med,high,acc
high,?,3,more,big,low,unacc
high,high,3,?,big,med,?
high,high,3,more,?,high,acc
?,high,4,2,?,?,unacc
high,?,4,2,small,med,unacc
?,high,?,?,small,high,unacc
?,high,4,2,?,low,unacc
high,high,?,2,?,med,unacc
high,high,?,2,med,high,?
?,high,?,?,?,low,unacc
?,high,4,2,big,med,unacc
high,?,4,2,?,high,unacc
high,high,4,4,small,?,unacc
high,?,?,4,small,med,unacc
high,?,4,4,small,high,?
high,high,4,4,?,?,unacc
high,high,4,4,med,med,acc
high,?,?,4,med,?,?
high,?,?,?,?,low,unacc
high,high,4,4,?,med,acc
high,?,?,4,big,high,acc
?,high,4,more,small,low,unacc
high,high,?,more,?,med,unacc
high,high,4,more,small,?,acc
high,high,4,more,med,low,unacc
high,high,4,more,med,med,acc
high,high,4,?,med,high,acc
high,high,4,?,big,low,unacc
high,high,?,more,big,med,acc
high,?,4,?,big,high,acc
high,high,5more,2,small,low,?
high,high,5more,?,?,med,unacc
high,high,5more,2,?,high,?
?,high,5more,2,med,?,unacc
high,high,?,2,med,med,unacc
high,high,?,2,med,high,?
high,?,?,2,big,?,unacc
?,?,5more,2,?,med,?
high,high,?,2,big,high,unacc
?,high,5more,4,?,low,unacc
high,high,5more,4,?,?,unacc
?,?,5more,?,small,?,acc
?,high,5more,?,?,low,?
high,?,5more,4,med,med,acc
high,high,5more,4,med,high,acc
?,high,5more,4,big,low,unacc
high,?,?,?,big,med,acc
high,high,5more,?,big,high,acc
high,high,?,?,small,low,unacc
high,high,?,more,?,med,unacc
high,?,5more,more,?,?,?
?,?,5more,more,med,?,unacc
high,high,?,?,med,?,acc
high,?,?,?,med,high,acc
?,high,5more,more,?,?,unacc
high,?,?,more,?,med,?
high,high,?,more,big,high,acc
?,?,2,2,small,?,unacc
high,med,?,2,?,med,?
?,med,?,2,small,high,unacc
?,?,2,2,?,low,unacc
high,med,2,2,?,med,unacc
?,?,2,?,?,?,?
high,med,?,2,big,?,?
high,med,2,?,big,med,?
high,?,2,2,big,?,unacc
high,med,2,4,small,low,?
high,?,2,4,small,med,unacc
?,med,2,?,?,high,acc
?,med,2,4,med,?,unacc
high,?,2,4,med,med,unacc
high,med,2,4,?,high,acc
?,med,2,4,?,low,?
high,?,2,4,big,med,acc
high,?,?,4,?,high,?
high,med,2,more,?,?,?
high,med,2,more,?,med,unacc
?,med,2,more,?,?,?
high,med,?,more,med,?,?
high,med,2,?,med,?,unacc
high,med,?,more,?,high,acc
?,med,2,?,big,low,unacc
high,med,2,?,big,med,acc
high,med,?,?,?,high,?
high,med,?,2,small,low,unacc
?,?,3,2,small,med,unacc
high,?,3,?,small,high,unacc
?,med,?,?,med,low,unacc
high,med,3,2,med,med,unacc
high,med,?,2,med,high,?
high,med,3,?,big,?,unacc
high,med,3,2,big,?,unacc
high,med,3,?,big,?,unacc
?,?,3,4,small,low,?
high,med,?,4,small,med,?
high,med,3,?,?,high,acc
?,?,3,4,med,low,unacc
high,med,?,4,med,med,unacc
high,?,3,4,med,?,?
?,med,3,4,big,?,unacc
?,med,3,4,big,med,acc
?,med,3,4,big,high,acc
high,med,3,more,?,low,?
high,med,3,more,small,?,?
high,med,?,more,small,high,acc
high,?,3,?,?,low,unacc
?,med,3,more,?,med,acc
high,med,?,more,med,high,?
high,med,3,more,big,low,unacc
high,med,3,more,big,med,acc
high,med,3,?,big,high,acc
high,med,4,?,small,low,unacc
?,med,4,2,small,?,unacc
high,med,4,2,small,high,unacc
high,med,4,2,med,?,unacc
high,med,4,2,?,med,unacc
high,med,?,2,med,high,unacc
high,med,4,2,big,low,unacc
high,?,4,2,big,med,unacc
high,med,4,?,big,?,unacc
high,med,4,4,small,?,unacc
high,med,?,4,small,med,unacc
high,med,4,?,?,?,?
high,med,4,?,?,?,?
high,med,4,4,med,?,acc
high,?,?,?,med,high,acc
?,med,?,?,big,low,unacc
high,med,?,4,?,?,acc
?,med,4,4,big,?,acc
high,med,4,more,?,low,unacc
high,med,?,more,small,med,unacc
?,med,4,more,?,?,acc
high,?,4,more,?,?,unacc
high,med,4,more,?,med,acc
high,med,4,more,med,high,?
high,?,4,more,?,low,unacc
high,med,?,more,big,?,acc
?,?,4,more,big,?,acc
?,?,5more,2,?,low,unacc
high,med,5more,2,small,med,?
high,med,5more,?,small,high,unacc
?,med,5more,2,med,low,?
?,med,5more,?,med,med,unacc
high,?,?,2,med,high,?
high,med,5more,2,?,low,unacc
?,med,5more,?,?,med,unacc
high,med,5more,?,big,?,unacc
high,?,5more,?,small,low,unacc
high,med,?,4,small,med,unacc
?,med,?,?,small,?,acc
high,med,5more,?,med,low,?
high,med,5more,4,med,med,acc
high,?,5more,4,?,high,acc
high,med,5more,?,?,low,unacc
high,?,5more,4,?,med,acc
high,med,?,4,big,?,?
?,?,5more,?,?,low,unacc
?,?,?,more,small,?,unacc
high,med,5more,more,small,high,acc
high,med,5more,more,med,?,unacc
high,med,5more,more,med,med,acc
high,med,5more,more,med,high,?
?,med,5more,more,?,low,unacc
high,?,?,more,big,?,acc
high,med,5more,more,big,high,?
high,low,2,?,?,low,?
high,low,2,2,small,med,unacc
?,low,2,2,?,?,unacc
high,low,2,?,med,low,unacc
high,low,?,2,med,?,unacc
?,low,?,2,med,high,unacc
high,low,2,?,big,low,?
high,low,2,2,big,med,unacc
high,low,2,2,?,high,unacc
?,low,?,4,small,low,?
high,?,?,4,small,med,?
?,low,?,4,small,?,?
?,low,?,?,med,?,unacc
?,low,2,4,?,med,unacc
high,low,2,4,med,high,?
high,?,2,?,big,low,unacc
high,low,2,4,?,med,acc
high,low,?,?,?,?,?
high,?,2,?,?,low,unacc
?,low,2,more,small,med,?
high,low,?,more,small,high,unacc
high,?,2,?,med,low,?
?,low,2,more,?,med,unacc
high,low,2,?,med,high,acc
?,low,?,?,big,low,?
high,low,2,more,?,?,acc
high,low,2,more,big,high,acc
high,low,3,?,small,low,unacc
high,low,3,2,small,med,unacc
?,low,3,2,small,high,unacc
?,?,3,2,med,low,?
high,low,3,2,med,med,unacc
?,low,3,2,?,high,unacc
high,low,?,?,big,?,?
?,low,3,2,big,?,?
high,low,3,?,?,high,unacc
high,?,3,?,small,?,unacc
?,low,3,4,small,med,unacc
?,low,?,4,small,high,acc
high,low,?,4,?,low,unacc
high,low,3,4,med,med,?
high,?,3,?,med,high,acc
?,low,3,?,big,?,?
high,low,?,4,?,med,?
high,low,3,4,big,high,acc
