@relation dataset

@attribute buying {vhigh, high, med, low}
@attribute maint {vhigh, high, med, low}
@attribute doors {2, 3, 4, 5more}
@attribute persons {2, 4, more}
@attribute lug_boot {small, med, big}
@attribute safety {low, med, high}
@attribute class {unacc, acc, good, vgood}


@data
vhigh,vhigh,?,more,small,?,unacc
vhigh,?,?,more,small,med,unacc
?,vhigh,?,?,small,high,unacc
?,?,4,more,med,?,unacc
vhigh,vhigh,4,?,med,?,?
vhigh,?,?,more,med,?,unacc
vhigh,vhigh,4,more,big,low,unacc
?,?,4,?,big,med,unacc
vhigh,?,4,?,?,high,unacc
vhigh,vhigh,?,2,small,low,?
vhigh,vhigh,5more,2,?,?,?
vhigh,vhigh,5more,2,small,high,?
vhigh,vhigh,5more,?,med,low,unacc
vhigh,vhigh,?,?,med,med,unacc
vhigh,?,?,2,med,high,?
?,vhigh,5more,2,big,low,unacc
vhigh,vhigh,5more,2,big,med,unacc
vhigh,?,?,2,big,high,?
vhigh,vhigh,5more,4,small,low,?
vhigh,?,5more,?,?,?,unacc
?,vhigh,5more,?,?,?,?
vhigh,?,?,4,med,low,unacc
vhigh,?,5more,4,med,med,unacc
?,vhigh,5more,4,?,?,?
vhigh,vhigh,5more,4,?,low,?
vhigh,vhigh,5more,4,big,med,unacc
vhigh,?,?,?,big,?,unacc
vhigh,vhigh,5more,more,small,low,unacc
?,vhigh,5more,more,small,med,unacc
vhigh,vhigh,5more,?,?,high,?
vhigh,vhigh,?,more,?,?,unacc
vhigh,vhigh,5more,more,med,?,unacc
vhigh,vhigh,5more,more,med,high,unacc
vhigh,vhigh,5more,more,big,low,unacc
?,vhigh,5more,more,big,med,?
vhigh,?,5more,?,?,?,unacc
?,high,?,?,small,low,unacc
vhigh,high,2,2,small,med,unacc
vhigh,high,2,?,small,high,unacc
?,high,2,2,?,?,unacc
vhigh,?,2,?,med,med,?
?,?,2,2,?,high,?
vhigh,high,?,2,big,low,unacc
vhigh,?,2,2,?,med,?
vhigh,high,2,2,big,high,unacc
?,?,2,4,small,low,unacc
vhigh,high,2,4,small,?,unacc
vhigh,high,2,4,?,?,unacc
vhigh,high,2,4,?,?,?
vhigh,high,2,?,med,med,?
vhigh,high,2,4,med,?,?
?,high,?,?,big,?,unacc
vhigh,?,?,?,big,med,unacc
vhigh,high,?,?,?,high,?
vhigh,?,2,more,?,low,unacc
vhigh,high,2,?,?,med,?
vhigh,high,2,more,?,high,unacc
?,high,2,more,?,low,unacc
vhigh,high,?,more,med,med,unacc
vhigh,high,2,?,med,high,?
vhigh,?,2,more,big,low,unacc
vhigh,?,?,more,big,?,unacc
vhigh,?,2,more,?,high,unacc
vhigh,?,3,2,small,low,unacc
?,?,3,2,small,?,unacc
vhigh,high,?,2,small,high,?
?,high,3,2,med,low,unacc
vhigh,high,3,?,med,med,?
vhigh,high,3,2,med,?,unacc
?,high,3,?,big,low,?
vhigh,high,3,2,big,med,unacc
vhigh,high,?,2,?,high,unacc
vhigh,?,3,4,?,low,unacc
?,?,?,4,small,?,unacc
vhigh,high,3,4,small,high,unacc
?,?,3,4,med,low,unacc
vhigh,?,3,4,med,?,unacc
vhigh,high,?,4,med,high,?
?,?,?,4,big,low,?
?,high,?,4,?,med,?
vhigh,high,?,?,big,?,unacc
vhigh,high,?,more,small,low,unacc
?,high,3,more,small,med,?
vhigh,high,3,more,?,high,?
vhigh,high,3,more,med,low,?
vhigh,high,3,?,med,?,unacc
?,high,3,more,med,high,?
vhigh,?,3,?,big,low,?
vhigh,high,3,more,big,?,unacc
vhigh,high,3,more,big,high,?
vhigh,high,4,2,small,low,unacc
vhigh,high,4,2,small,?,unacc
vhigh,high,?,2,small,?,unacc
vhigh,?,?,?,med,?,?
vhigh,high,4,?,med,med,?
?,high,4,2,med,high,?
vhigh,?,4,2,big,low,unacc
vhigh,high,4,?,big,med,unacc
?,high,4,?,big,high,?
vhigh,high,?,4,small,low,unacc
vhigh,high,?,4,small,med,unacc
?,?,4,4,small,high,unacc
vhigh,?,4,?,med,?,unacc
vhigh,high,4,?,med,?,unacc
vhigh,high,?,4,?,high,?
vhigh,?,?,4,big,?,?
vhigh,high,4,4,big,med,unacc
?,?,?,4,big,?,unacc
vhigh,high,?,?,small,low,unacc
vhigh,?,4,more,?,med,unacc
?,high,4,?,small,high,?
?,?,?,more,med,low,unacc
vhigh,high,4,more,?,?,unacc
vhigh,high,4,more,?,?,?
?,?,4,?,big,low,unacc
vhigh,high,4,?,big,med,unacc
vhigh,high,4,?,big,?,?
vhigh,high,?,?,small,low,unacc
vhigh,?,5more,2,?,med,?
vhigh,?,5more,?,?,high,unacc
?,high,5more,?,med,?,unacc
vhigh,high,5more,2,med,?,unacc
vhigh,?,?,2,med,high,?
vhigh,?,5more,2,?,?,unacc
vhigh,high,5more,2,big,med,unacc
?,high,5more,2,?,high,unacc
vhigh,high,5more,4,small,low,unacc
vhigh,high,5more,4,small,?,unacc
vhigh,?,5more,4,?,high,?
vhigh,high,5more,?,med,low,unacc
vhigh,high,5more,4,med,med,?
?,?,5more,?,?,?,?
vhigh,high,5more,4,big,?,unacc
vhigh,high,5more,4,?,med,unacc
vhigh,high,5more,4,big,?,?
?,high,5more,more,small,?,?
?,high,5more,more,small,med,?
?,high,5more,?,small,high,?
vhigh,high,?,more,?,low,unacc
vhigh,high,?,more,?,med,unacc
?,high,5more,more,med,high,unacc
vhigh,?,5more,more,big,low,unacc
vhigh,high,5more,more,big,med,?
vhigh,high,5more,more,big,high,unacc
vhigh,?,?,?,small,?,unacc
vhigh,med,2,2,small,?,unacc
vhigh,med,2,2,small,high,?
vhigh,med,2,2,?,?,unacc
vhigh,med,2,?,?,med,unacc
?,med,2,?,med,high,?
?,?,2,2,big,low,unacc
vhigh,?,2,2,big,med,unacc
vhigh,med,?,2,big,high,?
?,med,2,4,small,low,unacc
?,?,2,4,small,med,unacc
vhigh,?,?,4,small,high,acc
?,?,?,?,med,?,unacc
vhigh,?,2,?,med,med,unacc
vhigh,med,2,4,med,high,acc
?,?,?,4,big,?,unacc
vhigh,med,?,4,?,med,?
vhigh,med,2,4,big,?,?
?,med,2,?,small,low,unacc
vhigh,?,2,more,small,med,unacc
vhigh,med,2,?,?,high,unacc
vhigh,?,2,?,?,low,?
vhigh,med,2,more,?,med,?
vhigh,med,2,?,med,?,acc
vhigh,?,?,more,big,low,unacc
vhigh,med,2,more,big,?,acc
vhigh,med,?,?,big,high,?
vhigh,?,3,2,?,low,?
vhigh,?,?,2,?,?,?
?,med,3,?,small,?,?
vhigh,med,3,?,?,low,unacc
vhigh,?,3,2,med,med,?
vhigh,med,3,?,med,high,?
vhigh,?,?,2,big,low,unacc
vhigh,?,3,2,?,med,unacc
vhigh,med,3,?,big,high,unacc
vhigh,med,3,?,small,?,unacc
vhigh,med,?,4,small,med,?
?,med,3,4,?,high,acc
vhigh,med,3,4,med,?,unacc
vhigh,?,3,?,?,?,unacc
?,?,3,4,?,?,?
?,med,?,4,big,low,unacc
vhigh,med,?,4,big,?,?
vhigh,?,3,4,big,high,acc
vhigh,med,?,?,small,low,unacc
?,?,3,more,small,med,unacc
vhigh,med,?,more,small,high,?
vhigh,?,3,?,med,low,unacc
vhigh,med,?,?,?,med,acc
?,?,3,more,?,?,acc
vhigh,med,3,more,?,?,unacc
vhigh,med,3,more,?,?,acc
vhigh,?,3,more,big,?,acc
?,?,4,2,?,low,?
?,?,4,2,small,med,unacc
vhigh,med,4,?,small,high,?
?,med,4,2,med,low,?
vhigh,med,4,2,med,med,unacc
?,?,4,?,?,high,unacc
vhigh,?,?,2,?,low,?
?,?,4,2,big,med,?
?,?,4,?,big,high,unacc
vhigh,med,4,4,?,low,unacc
?,?,4,4,small,med,unacc
?,med,4,4,small,high,acc
?,med,4,4,med,low,unacc
?,med,?,4,?,med,acc
vhigh,med,?,4,med,?,acc
vhigh,?,4,4,big,low,unacc
?,med,4,4,big,med,acc
?,med,4,?,?,?,acc
vhigh,med,4,more,small,low,unacc
vhigh,med,4,more,small,med,unacc
vhigh,med,4,?,?,high,acc
vhigh,med,4,?,?,low,?
?,med,4,more,med,med,?
vhigh,med,4,more,?,high,acc
vhigh,?,4,?,big,low,unacc
?,?,?,?,big,med,acc
?,med,4,more,?,high,?
vhigh,?,5more,?,small,?,unacc
?,med,?,2,small,med,?
vhigh,?,?,?,small,high,unacc
vhigh,med,?,2,med,?,unacc
vhigh,med,5more,2,med,med,?
vhigh,med,5more,2,med,high,?
vhigh,med,?,?,big,low,unacc
vhigh,?,5more,2,big,med,unacc
vhigh,med,?,2,big,?,?
vhigh,med,5more,?,small,low,?
?,med,5more,4,small,med,unacc
vhigh,med,5more,4,small,high,acc
vhigh,med,5more,?,med,low,unacc
vhigh,?,5more,4,med,?,acc
?,med,?,4,med,?,acc
?,?,?,4,?,low,unacc
vhigh,med,5more,4,big,med,acc
vhigh,med,5more,4,big,high,acc
vhigh,med,?,?,small,?,?
vhigh,med,5more,more,small,?,unacc
?,med,?,more,small,?,?
vhigh,?,5more,more,med,low,?
vhigh,med,5more,more,med,med,?
vhigh,med,?,?,med,?,acc
vhigh,?,?,?,big,low,unacc
?,med,?,?,big,med,?
?,?,5more,more,big,high,acc
vhigh,low,2,2,small,low,unacc
?,low,2,2,small,med,?
vhigh,?,2,?,small,high,unacc
vhigh,low,2,?,med,low,?
vhigh,low,?,2,med,med,?
vhigh,low,2,2,med,high,unacc
vhigh,?,?,2,?,low,unacc
vhigh,low,2,2,big,med,unacc
vhigh,?,2,2,big,high,unacc
vhigh,low,2,?,?,low,unacc
vhigh,low,?,4,small,?,?
vhigh,?,2,4,small,?,acc
vhigh,low,?,4,med,low,unacc
vhigh,?,2,4,med,?,unacc
vhigh,?,?,4,med,high,acc
?,low,2,4,?,low,?
vhigh,low,2,4,?,med,acc
vhigh,low,?,4,big,high,acc
?,low,2,?,?,low,unacc
vhigh,low,2,?,small,med,unacc
vhigh,low,2,more,small,high,unacc
vhigh,low,?,more,med,low,unacc
?,low,?,?,med,med,unacc
?,low,2,more,med,high,?
vhigh,low,2,?,?,low,unacc
vhigh,low,2,?,big,?,acc
vhigh,?,?,?,big,?,acc
vhigh,low,?,2,small,low,unacc
vhigh,low,3,2,?,med,unacc
?,low,?,2,small,?,unacc
vhigh,low,3,?,?,low,?
?,low,?,2,med,?,unacc
?,?,3,2,med,high,unacc
?,low,3,?,?,low,unacc
?,low,3,2,?,med,unacc
vhigh,?,?,2,big,?,unacc
vhigh,low,?,?,?,low,?
vhigh,?,3,?,?,?,unacc
vhigh,low,?,4,small,?,acc
vhigh,?,3,4,med,?,unacc
?,?,3,4,?,med,?
vhigh,low,?,4,?,?,acc
vhigh,low,3,?,big,low,unacc
?,low,3,4,big,med,acc
?,low,3,4,?,high,acc
?,low,?,?,small,low,unacc
vhigh,low,3,more,small,med,unacc
vhigh,low,3,more,small,high,acc
?,low,3,more,?,low,?
?,low,3,?,?,med,acc
vhigh,low,3,more,med,?,acc
vhigh,low,3,more,?,low,?
?,low,3,more,big,?,acc
?,low,3,?,big,high,?
vhigh,low,4,2,?,low,unacc
?,low,4,2,small,med,unacc
?,low,4,?,small,?,unacc
vhigh,?,?,2,med,low,?
?,?,?,2,med,med,?
vhigh,low,4,2,med,high,unacc
vhigh,low,4,2,big,?,?
vhigh,low,?,2,big,med,unacc
vhigh,?,4,2,big,high,unacc
?,low,4,4,small,low,unacc
vhigh,low,4,4,small,med,unacc
?,?,4,?,?,high,?
vhigh,low,4,4,med,?,unacc
vhigh,?,?,?,med,med,acc
?,low,?,?,med,high,acc
vhigh,?,4,?,big,?,unacc
vhigh,?,?,?,big,med,?
vhigh,?,4,4,?,high,acc
vhigh,?,?,?,?,low,?
vhigh,low,4,more,small,med,unacc
?,low,4,more,small,high,acc
?,?,4,more,?,low,unacc
vhigh,low,4,more,med,med,acc
vhigh,low,4,more,med,high,acc
vhigh,low,?,more,big,low,unacc
vhigh,low,4,more,big,med,acc
vhigh,low,4,?,big,high,?
vhigh,low,?,?,small,low,unacc
vhigh,low,5more,2,small,med,?
vhigh,?,?,2,small,high,unacc
vhigh,low,5more,?,?,low,unacc
vhigh,?,5more,2,med,?,?
?,low,5more,?,?,?,unacc
?,low,5more,2,big,?,unacc
?,low,5more,2,big,?,unacc
?,?,5more,?,big,high,unacc
vhigh,low,?,4,small,low,unacc
vhigh,low,5more,4,small,med,unacc
vhigh,low,5more,?,small,?,?
vhigh,?,5more,4,med,low,unacc
?,?,5more,?,?,?,acc
vhigh,?,?,4,med,high,acc
?,low,5more,?,?,low,unacc
vhigh,low,5more,4,?,med,acc
vhigh,low,5more,4,big,high,acc
vhigh,low,5more,more,?,low,unacc
vhigh,?,5more,?,small,?,?
?,low,?,more,small,high,acc
vhigh,low,?,more,med,low,?
?,low,5more,more,med,med,acc
?,low,5more,more,med,?,acc
vhigh,?,5more,more,big,low,?
vhigh,low,5more,?,?,med,acc
vhigh,low,?,?,big,high,acc
high,vhigh,?,?,small,?,?
high,?,2,?,small,med,?
high,vhigh,?,?,small,high,?
?,?,2,2,med,low,unacc
high,?,2,?,?,med,?
high,vhigh,2,?,med,high,unacc
?,vhigh,?,2,big,low,unacc
high,vhigh,2,2,?,med,?
high,vhigh,2,2,big,high,?
high,vhigh,2,4,?,?,unacc
high,vhigh,2,4,small,?,?
high,vhigh,2,?,?,high,?
high,?,2,4,med,?,unacc
high,?,2,4,med,med,unacc
high,?,?,4,med,?,unacc
high,vhigh,2,4,big,low,unacc
?,?,2,4,big,med,?
high,?,2,4,big,?,unacc
high,vhigh,?,more,small,low,unacc
high,?,2,more,small,?,unacc
?,?,?,more,small,high,unacc
high,?,2,more,med,?,?
high,vhigh,2,more,med,med,unacc
high,vhigh,2,?,med,high,unacc
high,vhigh,?,more,big,low,?
high,?,?,more,big,?,unacc
?,?,2,more,big,?,unacc
high,vhigh,3,2,small,?,?
high,vhigh,?,?,small,med,?
?,vhigh,3,2,?,high,unacc
high,?,3,2,?,low,?
high,vhigh,?,?,med,med,unacc
?,?,3,2,med,high,?
high,?,3,2,big,?,unacc
?,?,3,2,big,med,unacc
high,vhigh,3,2,big,high,?
high,vhigh,?,?,?,low,?
high,vhigh,3,?,small,med,unacc
high,?,3,?,?,?,unacc
?,?,3,?,med,low,unacc
high,?,3,4,med,med,?
?,vhigh,?,4,?,?,unacc
high,vhigh,3,4,big,?,?
?,vhigh,?,4,big,med,unacc
high,?,?,4,big,high,unacc
?,vhigh,?,more,small,?,unacc
high,vhigh,3,more,small,med,unacc
high,?,3,more,small,?,?
?,vhigh,3,more,med,low,?
?,?,?,?,med,med,unacc
high,vhigh,?,more,med,high,unacc
high,vhigh,3,more,big,low,unacc
high,?,3,more,big,med,unacc
high,vhigh,3,more,big,high,unacc
high,?,?,2,small,low,unacc
high,?,4,?,small,?,?
high,vhigh,?,2,small,high,?
high,vhigh,?,?,med,low,unacc
high,?,?,2,?,med,unacc
?,vhigh,4,2,med,high,unacc
high,vhigh,4,2,big,low,unacc
high,?,?,2,?,?,unacc
high,vhigh,?,2,?,high,unacc
high,vhigh,4,4,?,low,unacc
high,vhigh,4,4,small,med,unacc
high,vhigh,4,4,small,high,unacc
high,vhigh,4,4,med,?,unacc
?,?,4,?,med,?,?
high,?,4,4,?,high,unacc
high,vhigh,?,4,big,low,?
?,vhigh,4,4,big,med,unacc
high,?,4,4,big,high,unacc
high,vhigh,?,more,?,low,unacc
?,vhigh,4,more,small,?,unacc
high,vhigh,4,?,?,?,unacc
high,vhigh,?,more,med,?,unacc
?,?,4,?,?,med,?
high,vhigh,4,more,med,high,unacc
high,vhigh,4,?,?,low,unacc
?,vhigh,4,?,?,med,?
high,?,4,more,big,high,unacc
high,vhigh,?,?,small,?,?
?,?,5more,2,small,?,?
high,vhigh,?,2,small,high,unacc
high,vhigh,5more,2,med,?,?
high,vhigh,5more,2,?,med,unacc
high,vhigh,5more,2,med,high,unacc
?,?,5more,2,big,low,unacc
high,?,5more,2,big,med,unacc
?,vhigh,?,?,big,high,?
?,vhigh,5more,4,small,low,?
high,?,?,4,small,?,unacc
high,vhigh,5more,?,small,high,unacc
high,vhigh,?,4,med,low,unacc
high,vhigh,5more,4,med,med,?
high,vhigh,5more,?,med,high,unacc
high,?,?,4,big,low,unacc
high,?,5more,4,big,med,?
high,vhigh,?,4,big,?,unacc
high,vhigh,5more,?,?,low,unacc
?,vhigh,5more,more,small,?,unacc
high,vhigh,5more,?,small,high,unacc
high,vhigh,?,more,med,low,unacc
?,?,?,?,?,med,unacc
high,?,5more,more,med,high,?
high,?,?,more,?,low,?
high,?,5more,more,?,?,?
high,vhigh,5more,more,big,high,unacc
high,high,2,?,small,low,?
high,?,?,2,small,?,?
high,high,?,2,?,?,unacc
high,?,2,2,med,low,unacc
?,?,?,2,med,med,?
?,?,?,?,?,high,unacc
?,high,2,2,big,low,unacc
high,high,2,2,big,med,unacc
?,high,2,2,?,high,?
high,high,2,4,small,low,?
high,high,?,4,?,med,?
high,high,2,?,small,?,acc
?,high,2,?,med,low,unacc
?,high,2,4,med,med,unacc
high,?,?,4,med,high,acc
high,high,?,4,?,low,?
?,?,2,?,?,med,?
high,high,?,4,big,high,acc
high,high,2,more,?,?,?
high,high,2,more,small,?,?
high,?,2,more,small,?,unacc
high,high,2,more,med,low,unacc
?,high,2,more,med,med,unacc
high,high,2,more,med,?,?
high,high,?,more,big,low,unacc
high,high,2,?,?,med,?
?,high,?,more,big,?,?
high,high,?,2,small,?,unacc
high,high,3,2,small,med,unacc
?,?,3,2,small,?,unacc
?,?,3,?,med,low,unacc
high,high,3,?,?,med,unacc
high,high,3,?,med,?,unacc
?,high,3,?,?,?,unacc
high,high,3,2,big,med,unacc
?,high,?,2,big,high,?
high,high,3,4,small,?,?
high,high,3,4,small,med,?
high,high,3,4,small,high,?
high,?,3,?,med,low,?
high,high,3,?,?,med,?
high,?,?,4,med,?,acc
high,high,3,4,big,?,unacc
?,?,3,?,big,med,acc
high,high,?,4,?,?,acc
?,high,3,?,small,low,?
?,?,3,more,small,?,unacc
high,high,?,more,?,?,?
high,?,?,more,med,?,unacc
high,high,?,more,med,med,acc
high,?,3,more,med,high,acc
high,high,3,more,big,low,unacc
?,high,?,more,big,med,acc
high,high,?,more,big,high,acc
?,high,4,2,?,?,unacc
?,?,?,2,small,med,unacc
high,high,4,2,small,high,unacc
high,high,4,?,med,?,unacc
?,high,4,?,?,med,unacc
?,high,4,2,med,?,?
high,high,?,2,big,low,unacc
high,high,4,2,?,med,unacc
high,high,4,2,big,high,unacc
?,high,4,4,small,low,?
high,high,4,?,?,med,?
high,high,4,4,small,?,acc
high,high,4,4,?,?,unacc
high,high,4,?,med,?,?
high,high,4,?,med,high,?
high,high,?,4,big,?,?
high,high,?,4,big,med,acc
high,high,4,4,?,high,acc
high,high,4,?,small,low,unacc
?,high,4,?,?,?,unacc
high,?,4,more,small,high,acc
high,?,4,?,med,low,unacc
high,high,?,?,?,?,?
?,high,?,more,med,high,?
high,high,4,?,big,low,unacc
high,high,4,more,big,med,acc
high,high,4,more,big,high,acc
high,?,?,2,small,low,?
high,high,?,2,small,med,?
high,?,5more,2,small,high,?
high,high,?,2,med,low,unacc
high,high,?,2,med,?,unacc
high,high,5more,2,med,high,?
?,high,?,2,?,low,unacc
high,?,?,?,big,?,?
?,high,5more,2,?,high,unacc
high,high,5more,?,small,?,unacc
?,high,5more,4,?,?,unacc
high,?,5more,4,small,high,acc
high,high,?,4,med,?,unacc
?,high,5more,?,med,med,?
high,?,5more,?,?,?,?
?,?,?,4,big,low,?
high,high,5more,4,?,med,?
high,high,?,4,big,high,acc
?,?,?,?,small,?,unacc
?,?,5more,more,small,?,unacc
?,?,5more,more,small,high,acc
?,high,5more,more,?,low,unacc
high,?,5more,more,med,?,acc
high,high,5more,more,?,high,acc
?,high,?,?,?,low,?
high,?,5more,more,?,med,?
?,high,5more,?,big,high,acc
high,med,2,2,?,low,?
high,?,?,2,small,med,unacc
?,?,2,?,?,high,unacc
?,med,2,2,med,low,?
?,?,?,2,med,med,unacc
high,med,2,?,med,high,unacc
?,med,?,2,?,low,?
high,med,2,2,big,?,?
?,?,2,2,big,?,unacc
?,med,2,4,small,low,?
?,med,2,?,small,med,unacc
?,med,?,4,small,?,acc
high,med,?,?,med,low,unacc
?,med,?,?,med,med,?
high,med,2,?,med,high,acc
high,?,2,4,?,?,unacc
?,med,2,4,big,med,acc
high,med,?,4,?,high,?
high,med,?,more,small,low,?
?,?,2,more,small,med,?
?,med,2,more,small,high,unacc
high,med,?,more,med,low,unacc
high,med,2,?,med,med,unacc
?,med,2,more,med,?,acc
high,?,2,more,big,low,?
high,?,?,more,big,med,acc
high,?,2,more,big,high,acc
?,med,3,?,small,low,unacc
high,med,3,2,small,med,unacc
high,med,3,2,?,?,unacc
?,med,3,?,med,low,unacc
high,med,3,?,med,?,?
high,med,?,2,med,high,unacc
high,med,3,2,big,low,unacc
high,med,3,2,big,med,unacc
?,?,3,2,big,high,?
high,med,3,?,small,?,unacc
high,med,3,4,small,med,unacc
high,med,3,4,?,?,?
high,?,?,?,med,?,?
?,med,3,?,med,?,unacc
high,?,3,4,med,high,acc
high,med,3,?,big,?,?
high,med,?,?,?,med,?
?,med,3,?,big,high,acc
?,med,3,more,small,low,?
high,med,?,more,small,?,unacc
?,med,3,?,small,high,?
high,med,?,more,med,?,?
high,med,?,more,?,?,?
high,med,3,?,med,high,?
high,?,3,more,?,low,?
?,med,?,more,big,med,?
high,med,3,more,big,?,acc
?,?,?,2,?,low,unacc
?,?,4,2,small,med,unacc
?,med,4,?,?,high,unacc
high,med,4,?,med,?,unacc
high,?,4,2,med,med,?
?,med,4,2,med,high,?
high,med,?,2,?,low,unacc
high,med,4,2,big,med,unacc
?,med,4,2,big,?,unacc
?,med,4,4,small,?,unacc
high,?,?,?,small,?,unacc
?,med,4,?,small,high,acc
?,?,4,4,med,low,unacc
high,med,4,4,?,med,?
high,?,?,4,med,high,?
high,?,4,4,big,low,unacc
high,med,?,4,big,med,?
high,med,4,4,big,high,acc
high,med,4,more,?,low,unacc
high,med,?,more,?,?,unacc
high,med,4,more,small,high,acc
?,med,4,?,?,low,?
?,med,4,more,med,med,acc
high,med,4,?,?,?,?
high,med,4,more,big,low,?
high,med,?,more,big,med,?
high,?,4,more,big,high,acc
high,med,5more,2,small,low,?
?,med,5more,2,small,med,?
high,med,5more,2,?,high,unacc
high,med,5more,2,?,low,unacc
high,med,5more,2,?,?,unacc
?,med,5more,2,med,high,?
high,?,5more,2,big,?,unacc
?,med,5more,2,?,med,?
high,?,5more,?,?,high,unacc
high,med,5more,4,?,?,unacc
high,med,?,4,?,med,unacc
?,med,5more,4,?,?,acc
high,med,5more,4,med,low,unacc
high,med,5more,4,med,med,acc
high,med,?,4,?,?,acc
high,med,?,4,big,?,?
?,med,?,4,big,?,acc
high,med,5more,4,?,?,acc
high,med,5more,more,small,low,?
high,med,5more,more,small,med,unacc
high,med,?,more,small,high,acc
high,?,5more,more,med,low,?
high,med,?,more,?,med,?
high,med,5more,more,?,high,?
high,med,5more,more,big,low,unacc
high,?,?,more,big,?,acc
high,med,?,more,big,high,acc
high,low,2,2,small,low,?
high,low,2,2,small,?,unacc
high,low,2,2,small,high,unacc
high,?,2,2,med,low,?
high,low,2,?,med,med,unacc
high,?,2,?,med,high,unacc
high,?,2,2,big,low,unacc
high,low,2,?,big,med,?
?,low,2,2,big,high,unacc
high,?,2,4,small,low,?
high,?,2,4,?,med,?
high,?,2,4,small,?,?
?,?,2,4,med,low,unacc
?,?,2,4,?,?,?
high,low,?,?,med,high,acc
high,?,2,4,big,low,unacc
high,?,2,4,big,med,?
?,?,2,4,?,high,acc
high,low,?,more,?,?,unacc
high,low,2,more,?,?,unacc
high,low,2,more,small,high,?
high,low,?,?,?,low,unacc
high,low,2,more,med,med,?
high,low,?,more,med,high,acc
high,low,?,more,big,low,unacc
high,low,?,?,big,med,acc
high,low,?,more,big,high,?
?,low,3,2,small,?,unacc
high,?,3,2,small,?,unacc
high,low,3,?,?,?,?
high,low,3,2,?,?,unacc
high,low,?,2,med,med,unacc
?,?,3,?,med,high,unacc
?,?,3,?,big,low,?
high,low,3,2,big,med,unacc
high,low,?,2,big,high,?
high,low,3,4,small,low,unacc
high,?,3,?,small,med,?
?,low,3,4,small,high,acc
high,low,3,4,?,low,unacc
high,?,3,?,med,?,unacc
high,low,3,4,?,high,acc
?,low,3,4,?,low,unacc
high,low,3,4,?,med,acc
high,low,3,4,?,high,acc
?,low,3,?,small,low,?
high,?,3,more,?,med,unacc
high,low,3,?,?,high,acc
high,low,3,more,?,low,unacc
?,low,3,?,med,med,acc
high,low,3,more,med,?,acc
