@relation dataset

@attribute attr_4 real
@attribute attr_5 {NO, YES}
@attribute attr_7 {NO, YES}
@attribute attr_8 {BENTON, UDDEHOLM}
@attribute attr_10 {COATED, UNCOATED}
@attribute attr_11 {COATED, COVER, UNCOATED}
@attribute attr_12 {NO, YES}
@attribute attr_13 {LINE, NAPTHA, XYLOL}
@attribute attr_14 {NO, YES}
@attribute attr_15 {Albert70, Motter70, Motter94, WoodHoe70}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {CATALOG, SPIEGEL, TABLOID}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {band, noband}


@data
?,YES,YES,BENTON,UNCOATED,?,?,LINE,YES,?,821.0,2.0,TABLOID,1911.0,50.0,50.0,?,14.0,80.0,0.75,40.0,10.5,1700.0,52.6,36.8,0.0,0.0,2.5,1.0,38.0,40.0,105.0,100.0,band
35539.0,YES,YES,BENTON,UNCOATED,UNCOATED,?,LINE,?,Motter94,821.0,7.0,TABLOID,1911.0,50.0,50.0,0.3,15.0,70.0,1.0,30.0,?,1600.0,50.0,40.0,?,0.0,2.8,1.0,38.0,40.0,106.66,100.0,band
?,YES,YES,?,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,?,7.0,TABLOID,1911.0,40.0,?,0.3,14.5,70.0,0.625,25.0,0.0,1500.0,59.5,40.5,0.0,0.0,2.0,1.0,40.0,40.0,100.0,?,?
?,?,YES,BENTON,?,UNCOATED,NO,LINE,YES,Motter94,821.0,2.0,TABLOID,1911.0,50.0,43.0,0.267,16.0,75.0,1.0,20.0,15.8,1600.0,49.5,34.7,0.0,0.0,2.5,?,38.0,40.0,103.22,?,noband
37571.0,NO,YES,BENTON,COATED,COATED,NO,NAPTHA,NO,?,824.0,2.0,TABLOID,1911.0,?,45.0,?,?,70.0,0.8125,30.0,0.0,2400.0,58.8,?,?,0.0,1.7,?,30.0,40.0,107.4,100.0,noband
35751.0,NO,YES,BENTON,COATED,COATED,NO,NAPTHA,?,Motter94,824.0,9.0,?,1911.0,40.0,45.0,0.2,?,76.0,0.8125,30.0,0.0,2400.0,62.5,37.5,0.0,0.0,1.0,?,30.0,40.0,107.4,?,noband
37340.0,NO,YES,BENTON,COATED,?,NO,LINE,YES,Motter94,824.0,2.0,?,1911.0,30.0,43.0,?,16.3,?,0.8125,25.0,1.2,2200.0,58.1,?,4.0,0.0,2.0,1.0,?,40.0,96.875,100.0,noband
35816.0,NO,YES,BENTON,COATED,COATED,NO,?,?,Motter94,?,2.0,?,1911.0,40.0,41.0,0.2,15.8,72.0,1.0,30.0,?,2000.0,?,37.5,0.0,0.0,2.5,1.0,30.0,?,107.4,100.0,?
?,?,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,827.0,9.0,?,1911.0,40.0,42.0,0.2,14.5,?,1.0,?,8.0,?,57.5,34.5,?,0.0,2.3,0.7,35.0,40.0,107.4,100.0,band
37352.0,?,YES,BENTON,COATED,COATED,NO,LINE,YES,?,?,9.0,TABLOID,?,45.0,42.0,0.2,14.0,70.0,1.0,20.0,8.0,1850.0,?,34.5,0.0,0.0,2.0,0.7,35.0,40.0,107.4,100.0,band
37352.0,NO,?,BENTON,UNCOATED,COATED,?,LINE,YES,Motter94,827.0,9.0,TABLOID,1911.0,?,45.0,0.3,15.0,76.0,1.0,30.0,?,2150.0,57.5,34.5,0.0,0.0,2.5,?,?,40.0,107.4,100.0,noband
37352.0,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,Motter94,827.0,2.0,?,1911.0,50.0,45.0,?,15.2,72.0,1.0,25.0,5.9,2150.0,58.8,35.3,?,0.0,2.5,?,35.0,?,107.4,?,noband
?,NO,?,BENTON,COATED,COATED,NO,LINE,NO,Motter94,828.0,2.0,TABLOID,1910.0,?,45.0,0.233,17.0,?,0.75,?,0.0,2200.0,58.8,41.2,0.0,0.0,2.5,1.0,33.0,40.0,106.45,?,band
37352.0,NO,YES,BENTON,UNCOATED,COATED,?,?,YES,WoodHoe70,815.0,2.0,TABLOID,1911.0,?,44.0,0.2,16.0,90.0,0.75,?,20.0,2050.0,45.0,35.0,0.0,0.0,2.4,0.8,35.0,40.0,107.4,100.0,?
37352.0,NO,?,BENTON,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,?,9.0,?,1911.0,37.5,44.0,0.2,16.5,91.0,0.75,30.0,21.7,2050.0,?,34.8,0.0,0.0,2.7,0.8,35.0,?,107.4,100.0,noband
?,YES,YES,BENTON,?,UNCOATED,NO,LINE,?,Motter94,821.0,2.0,TABLOID,1911.0,45.0,44.0,0.267,14.1,78.0,0.625,22.0,7.6,1510.0,?,38.0,0.0,0.0,2.5,0.7,34.0,40.0,114.28,100.0,noband
25507.0,YES,YES,BENTON,?,UNCOATED,NO,LINE,YES,Motter94,821.0,7.0,TABLOID,1910.0,40.0,?,0.2,14.0,69.0,0.625,20.0,?,1510.0,53.2,?,2.0,0.0,2.5,0.9,34.0,40.0,110.0,100.0,noband
?,NO,YES,?,COATED,COATED,NO,?,NO,Motter94,828.0,2.0,TABLOID,1911.0,40.0,?,0.333,17.0,78.0,0.75,35.0,?,2400.0,58.8,41.2,4.0,0.0,2.5,1.0,30.0,40.0,100.0,100.0,band
35334.0,YES,?,BENTON,UNCOATED,UNCOATED,NO,LINE,?,WoodHoe70,816.0,2.0,?,?,40.0,43.0,0.267,16.0,96.0,1.0,28.0,0.0,1500.0,?,41.2,2.0,0.0,3.0,0.8,40.0,?,103.12,100.0,noband
35334.0,YES,?,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,?,?,TABLOID,1911.0,32.5,43.0,0.2,?,82.0,1.0,31.0,7.6,1500.0,54.3,38.0,4.0,0.0,?,1.0,40.0,40.0,103.12,100.0,?
?,NO,YES,BENTON,UNCOATED,?,NO,LINE,YES,?,?,9.0,CATALOG,1911.0,37.5,44.0,0.3,15.0,?,0.75,?,?,1400.0,62.5,37.5,0.0,0.0,2.8,1.0,?,40.0,103.12,100.0,noband
37869.0,NO,?,?,UNCOATED,COATED,NO,LINE,YES,WoodHoe70,?,?,CATALOG,1910.0,35.0,44.0,0.3,16.0,80.0,1.0,32.0,7.0,1400.0,58.1,?,0.0,0.0,3.0,1.0,28.0,40.0,103.12,100.0,noband
35752.0,?,?,?,COATED,COATED,NO,?,YES,Motter94,824.0,9.0,TABLOID,1910.0,50.0,43.0,0.2,16.0,?,0.875,?,0.0,2270.0,55.6,44.4,12.0,?,?,1.0,?,40.0,?,100.0,?
35752.0,NO,YES,BENTON,?,COATED,?,LINE,YES,Motter94,824.0,2.0,TABLOID,1910.0,50.0,?,0.3,16.3,80.0,0.8125,30.0,0.0,?,55.6,44.4,12.0,0.0,?,1.5,30.0,40.0,103.22,100.0,noband
35794.0,NO,YES,?,UNCOATED,COATED,?,LINE,YES,Motter94,?,2.0,TABLOID,1911.0,60.0,43.0,0.267,15.8,57.0,0.75,?,1.2,1480.0,?,40.7,0.0,?,1.4,1.7,33.0,40.0,103.12,100.0,noband
35794.0,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,Motter94,827.0,9.0,TABLOID,1911.0,52.5,43.0,0.233,16.6,58.0,?,20.0,7.9,1480.0,56.2,36.0,0.0,?,1.7,0.7,33.0,?,?,100.0,?
35752.0,NO,?,BENTON,?,COATED,NO,LINE,YES,?,824.0,2.0,TABLOID,?,?,43.0,?,17.0,87.0,0.8125,35.0,0.0,2300.0,58.8,41.2,0.0,0.0,?,0.7,?,40.0,103.22,?,noband
37441.0,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,?,2.0,TABLOID,?,25.0,38.0,0.2,13.0,75.0,?,25.0,0.0,1600.0,57.5,?,0.0,?,?,?,?,40.0,103.12,100.0,noband
37441.0,NO,YES,BENTON,COATED,COATED,NO,?,YES,?,821.0,7.0,TABLOID,1911.0,25.0,38.0,0.233,?,70.0,0.625,25.0,0.0,1600.0,58.8,41.2,?,?,1.7,0.9,30.0,40.0,103.12,100.0,noband
?,NO,?,?,UNCOATED,UNCOATED,NO,LINE,YES,WoodHoe70,?,9.0,?,1911.0,40.0,46.0,0.333,15.9,78.0,0.5,34.0,?,2000.0,?,36.6,?,0.0,2.4,1.3,35.0,40.0,103.22,?,?
35335.0,YES,YES,BENTON,UNCOATED,?,NO,LINE,YES,Motter94,827.0,2.0,TABLOID,?,45.0,41.0,0.333,17.0,78.0,0.75,16.0,14.1,1100.0,50.5,35.4,0.0,?,2.5,1.0,50.0,40.0,?,100.0,band
37335.0,YES,YES,?,?,UNCOATED,NO,LINE,YES,Motter94,827.0,2.0,TABLOID,1911.0,47.5,41.0,0.233,?,?,?,20.0,14.1,?,?,?,4.0,0.0,2.5,1.0,50.0,40.0,96.97,100.0,band
?,NO,NO,BENTON,COATED,COATED,NO,LINE,NO,Motter94,824.0,2.0,TABLOID,1910.0,?,46.0,0.2,15.0,68.0,0.75,28.0,0.0,1700.0,58.8,?,0.0,0.0,1.0,1.0,33.0,40.0,103.22,100.0,?
35870.0,NO,NO,BENTON,COATED,COATED,NO,LINE,?,Motter94,?,9.0,TABLOID,?,40.0,46.0,0.267,16.5,68.0,?,25.0,?,1700.0,58.8,41.2,0.0,?,1.0,1.0,33.0,?,?,?,noband
35811.0,NO,?,BENTON,?,COATED,NO,?,YES,WoodHoe70,?,9.0,SPIEGEL,1911.0,40.0,35.0,0.233,18.0,85.0,0.625,30.0,0.0,2000.0,62.5,?,?,0.0,2.5,0.9,?,?,103.125,100.0,noband
37869.0,NO,YES,BENTON,UNCOATED,?,NO,LINE,YES,Albert70,802.0,7.0,CATALOG,1911.0,35.0,38.0,0.4,12.0,62.0,?,46.0,4.7,?,?,36.5,0.0,0.0,2.0,1.0,?,40.0,103.125,100.0,noband
?,?,YES,BENTON,?,COATED,?,LINE,YES,Albert70,802.0,2.0,CATALOG,?,35.0,38.0,0.433,16.0,70.0,?,50.0,0.0,?,62.5,37.5,?,?,2.8,1.5,?,40.0,103.125,100.0,noband
?,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,?,821.0,7.0,TABLOID,1911.0,50.0,?,0.2,14.6,60.0,?,25.0,10.5,?,52.6,?,2.0,0.0,?,?,28.0,?,96.97,100.0,band
37386.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,?,?,2.0,TABLOID,?,40.0,?,0.333,24.5,78.0,0.875,30.0,8.8,2100.0,54.9,36.3,?,0.0,2.3,?,40.0,40.0,100.0,100.0,?
37386.0,YES,?,BENTON,?,UNCOATED,NO,LINE,YES,Motter94,827.0,2.0,TABLOID,1910.0,40.0,39.0,?,15.0,77.0,0.75,20.0,9.4,2000.0,52.1,38.5,0.0,0.0,2.5,?,40.0,40.0,103.22,100.0,noband
?,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,827.0,9.0,TABLOID,1910.0,40.0,39.0,0.2,15.0,79.0,?,?,11.8,2000.0,49.0,39.2,0.0,0.0,2.5,1.0,40.0,40.0,103.22,100.0,?
37386.0,YES,YES,?,?,UNCOATED,?,LINE,YES,Motter94,824.0,9.0,TABLOID,?,?,40.0,0.35,18.5,85.0,0.5625,30.0,0.0,?,62.5,37.5,4.0,?,?,1.4,40.0,?,106.45,100.0,band
37254.0,?,YES,BENTON,UNCOATED,?,NO,LINE,YES,?,821.0,7.0,?,1911.0,42.5,41.0,0.3,14.0,70.0,0.625,20.0,2.3,1750.0,57.5,?,4.0,0.0,2.5,?,35.0,40.0,96.97,100.0,?
?,NO,YES,BENTON,?,?,NO,LINE,?,Motter94,828.0,9.0,TABLOID,1910.0,35.0,39.0,0.2,?,84.0,1.0,?,0.0,2100.0,62.5,37.5,?,0.0,?,?,30.0,40.0,?,100.0,noband
47202.0,?,YES,BENTON,?,UNCOATED,NO,XYLOL,YES,Albert70,802.0,2.0,?,1910.0,50.0,43.0,0.333,14.02,?,0.75,56.0,7.4,1800.0,53.2,39.4,0.0,0.5,?,1.3,40.0,40.0,109.67,100.0,noband
47202.0,NO,?,?,UNCOATED,UNCOATED,NO,LINE,YES,?,816.0,2.0,?,1910.0,67.5,45.0,0.2,15.5,80.0,0.5,34.0,?,?,43.5,40.2,6.0,?,?,1.0,?,40.0,109.67,100.0,?
37163.0,NO,YES,BENTON,COATED,?,NO,LINE,YES,Motter94,821.0,?,TABLOID,1910.0,?,37.0,0.267,16.0,75.0,0.625,?,?,1850.0,55.6,38.9,?,0.0,0.8,?,33.0,40.0,109.67,100.0,noband
37354.0,NO,YES,BENTON,UNCOATED,COATED,NO,LINE,YES,Motter94,821.0,2.0,TABLOID,1911.0,42.5,41.0,?,?,80.0,0.625,?,7.4,1750.0,?,?,0.0,0.0,2.1,0.9,35.0,40.0,96.97,100.0,noband
37355.0,NO,YES,BENTON,?,COATED,?,LINE,YES,WoodHoe70,816.0,9.0,TABLOID,1910.0,49.0,43.0,0.35,14.5,74.0,0.75,23.0,9.1,1900.0,56.8,?,2.0,?,0.7,0.2,35.0,40.0,103.22,100.0,band
47202.0,YES,YES,?,UNCOATED,?,NO,LINE,YES,Motter70,813.0,9.0,CATALOG,1910.0,52.5,43.0,0.267,15.1,?,0.5,31.0,6.6,1650.0,54.9,?,?,0.0,2.5,1.5,40.0,40.0,109.67,100.0,noband
?,?,YES,BENTON,UNCOATED,?,NO,LINE,YES,Motter94,828.0,9.0,TABLOID,1910.0,40.0,44.0,0.2,16.1,?,0.9375,30.0,5.6,?,55.6,38.9,0.0,0.0,2.0,1.0,35.0,40.0,?,100.0,noband
37355.0,NO,?,?,UNCOATED,COATED,NO,LINE,YES,Motter94,827.0,2.0,?,1910.0,40.0,43.0,0.35,16.5,?,0.625,?,9.1,2000.0,56.8,34.1,4.0,0.0,2.5,0.5,35.0,40.0,103.22,100.0,noband
37355.0,NO,YES,BENTON,UNCOATED,?,NO,LINE,YES,Motter94,827.0,9.0,TABLOID,1910.0,40.0,43.0,0.35,?,70.0,0.625,20.0,11.1,?,?,33.3,?,0.0,1.8,0.9,?,?,?,100.0,noband
35753.0,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,824.0,9.0,TABLOID,1910.0,40.0,?,0.267,?,80.0,0.5625,30.0,5.6,1900.0,55.6,?,0.0,0.0,2.2,1.3,30.0,40.0,103.22,?,noband
25514.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821.0,7.0,TABLOID,1910.0,?,?,?,12.5,70.0,?,30.0,?,1750.0,?,38.9,0.0,0.0,2.5,0.9,34.0,?,106.66,100.0,band
38051.0,NO,YES,BENTON,UNCOATED,COATED,NO,?,YES,WoodHoe70,?,?,TABLOID,1910.0,55.0,?,0.2,?,74.0,?,24.0,0.0,1650.0,58.8,41.2,0.0,0.0,2.5,1.7,33.0,40.0,?,100.0,noband
?,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,828.0,2.0,TABLOID,1911.0,40.0,?,?,15.3,74.0,1.0,34.0,0.0,2000.0,62.5,37.5,0.0,0.0,2.2,1.0,35.0,40.0,100.0,100.0,?
?,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,?,828.0,9.0,TABLOID,1911.0,40.0,?,0.233,16.8,78.0,0.9375,30.0,0.0,?,62.5,37.5,0.0,?,2.4,?,35.0,40.0,100.0,100.0,noband
25515.0,YES,YES,BENTON,UNCOATED,?,?,LINE,YES,?,821.0,7.0,TABLOID,1911.0,42.5,46.0,0.3,14.0,77.0,0.625,42.0,15.8,1850.0,49.5,34.6,8.0,?,?,0.8,34.0,40.0,100.0,100.0,band
37081.0,?,NO,BENTON,COATED,COATED,NO,LINE,YES,Motter94,828.0,1.0,TABLOID,?,35.0,44.0,0.2,?,100.0,0.875,30.0,?,?,53.2,?,0.0,0.0,?,0.0,30.0,40.0,?,100.0,band
35534.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,?,?,827.0,2.0,TABLOID,1910.0,42.0,?,0.3,15.0,?,1.25,20.0,16.7,1300.0,49.0,34.3,0.0,?,2.5,0.2,40.0,40.0,110.0,100.0,noband
35534.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,?,827.0,?,TABLOID,1910.0,45.0,?,0.3,15.5,75.0,1.25,20.0,14.1,1300.0,50.5,35.4,0.0,0.0,2.5,1.5,?,40.0,?,100.0,?
35754.0,NO,?,BENTON,COATED,COATED,NO,LINE,YES,?,824.0,2.0,TABLOID,?,50.0,?,0.3,16.0,70.0,0.8125,?,3.4,2400.0,56.8,?,0.0,0.0,2.5,0.8,30.0,40.0,103.125,100.0,?
?,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,824.0,?,TABLOID,?,47.0,43.0,0.267,?,80.0,0.5625,?,9.1,2400.0,50.5,40.4,0.0,0.0,2.5,1.1,30.0,40.0,103.125,100.0,noband
37572.0,?,?,?,COATED,COATED,?,LINE,YES,Motter94,824.0,?,TABLOID,1911.0,35.0,48.0,?,16.0,76.0,0.8125,?,8.9,1900.0,49.5,?,0.0,0.0,2.5,1.2,30.0,?,103.22,100.0,noband
?,?,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,824.0,9.0,TABLOID,1911.0,35.0,48.0,0.233,16.0,86.0,0.5625,30.0,16.1,1900.0,44.6,39.3,?,0.0,2.5,1.5,30.0,40.0,103.22,100.0,?
35816.0,NO,YES,BENTON,?,?,NO,LINE,YES,Motter94,827.0,2.0,SPIEGEL,?,47.5,68.0,?,14.0,78.0,0.75,22.0,0.0,1900.0,62.5,?,0.0,0.0,2.1,1.7,?,?,103.125,100.0,band
35458.0,NO,YES,BENTON,COATED,?,NO,LINE,NO,?,?,2.0,?,1910.0,40.0,60.0,0.233,15.0,78.0,?,28.0,0.0,2380.0,60.0,40.0,3.0,0.0,2.5,?,30.0,40.0,106.66,100.0,band
35816.0,NO,?,BENTON,COATED,COATED,?,LINE,YES,?,815.0,2.0,SPIEGEL,1910.0,40.0,55.0,?,15.5,92.0,0.75,22.0,?,1550.0,53.2,37.2,?,?,2.9,?,33.0,40.0,?,100.0,band
23055.0,YES,YES,BENTON,UNCOATED,COVER,NO,LINE,YES,Motter94,821.0,7.0,TABLOID,1910.0,?,52.0,0.4,13.9,?,0.625,25.0,0.0,?,50.0,50.0,0.0,0.0,?,0.9,?,40.0,?,100.0,band
?,YES,?,?,UNCOATED,UNCOATED,NO,LINE,YES,Motter94,821.0,?,?,1910.0,50.0,56.0,0.267,?,76.0,0.625,?,3.4,1760.0,?,39.8,2.0,0.0,2.5,0.8,34.0,40.0,103.125,100.0,band
25520.0,YES,YES,BENTON,?,UNCOATED,?,LINE,?,Motter94,821.0,7.0,TABLOID,1910.0,45.0,?,0.267,14.0,?,0.75,?,3.4,?,56.2,40.4,2.0,0.0,?,0.8,34.0,40.0,103.125,100.0,band
35982.0,NO,NO,BENTON,COATED,?,NO,LINE,NO,Motter94,824.0,2.0,TABLOID,?,47.0,?,0.4,16.0,74.0,0.8125,38.0,0.0,1900.0,58.8,41.2,?,0.0,2.5,1.1,33.0,40.0,?,100.0,noband
35872.0,NO,NO,BENTON,COATED,COATED,?,LINE,?,?,824.0,9.0,TABLOID,1910.0,47.0,67.0,0.333,16.0,?,0.5625,30.0,1.5,?,50.5,34.3,0.0,0.0,2.5,?,33.0,?,?,100.0,noband
?,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Albert70,802.0,2.0,?,1910.0,50.0,55.0,0.233,13.86,?,0.625,?,10.2,1635.0,51.0,38.8,0.0,0.0,3.0,1.0,40.0,40.0,?,100.0,noband
37168.0,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,WoodHoe70,?,?,TABLOID,1911.0,30.0,63.0,0.3,13.0,94.0,1.0,29.0,?,1800.0,?,43.8,0.0,0.0,2.5,1.0,30.0,40.0,110.0,100.0,band
?,NO,?,BENTON,COATED,COATED,?,LINE,YES,WoodHoe70,815.0,2.0,TABLOID,?,50.0,60.0,0.267,13.6,86.0,1.125,?,0.0,1500.0,64.1,?,0.0,0.0,2.5,1.0,33.0,40.0,?,100.0,band
25517.0,YES,YES,BENTON,?,UNCOATED,NO,LINE,NO,Motter94,821.0,7.0,?,1911.0,55.0,53.0,?,14.2,?,0.625,25.0,22.7,1750.0,45.5,31.8,1.0,0.0,2.4,0.9,34.0,40.0,103.125,100.0,band
37333.0,?,YES,?,COATED,COATED,NO,LINE,?,WoodHoe70,815.0,2.0,TABLOID,1910.0,35.0,56.0,0.3,15.3,80.0,0.75,?,0.0,1900.0,76.9,23.1,0.0,0.0,2.5,1.25,33.0,40.0,?,100.0,?
37994.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821.0,7.0,TABLOID,1911.0,55.0,56.0,0.233,15.0,84.0,0.625,25.0,16.7,1850.0,52.1,31.3,4.0,0.0,?,0.6,34.0,40.0,103.125,100.0,band
25513.0,YES,YES,BENTON,UNCOATED,UNCOATED,NO,LINE,NO,Motter94,821.0,?,TABLOID,1910.0,55.0,49.0,0.2,15.0,78.0,?,20.0,17.1,1900.0,47.6,35.2,0.0,0.0,2.5,0.85,34.0,40.0,106.45,100.0,band
47203.0,YES,YES,BENTON,?,UNCOATED,NO,?,YES,Albert70,802.0,2.0,CATALOG,1910.0,50.0,50.0,0.2,15.7,90.0,?,50.0,0.0,?,62.5,37.5,0.0,0.0,3.0,1.35,40.0,40.0,106.45,100.0,?
?,YES,?,BENTON,UNCOATED,UNCOATED,NO,LINE,YES,Albert70,802.0,7.0,CATALOG,1910.0,50.0,50.0,0.2,15.5,74.0,0.75,58.0,4.8,1420.0,59.5,?,3.0,0.0,?,1.0,?,40.0,106.45,100.0,?
35871.0,NO,?,BENTON,COATED,COATED,NO,LINE,?,Motter94,824.0,?,TABLOID,?,35.0,56.0,0.233,16.0,82.0,0.5625,28.0,5.6,2100.0,56.2,38.2,0.0,0.0,1.7,0.4,30.0,?,103.125,?,noband
?,NO,NO,BENTON,COATED,COATED,?,?,YES,Motter94,824.0,2.0,TABLOID,?,35.0,56.0,0.2,?,80.0,0.8125,?,?,2100.0,?,37.6,8.0,0.0,1.7,1.0,30.0,40.0,100.0,100.0,?
37169.0,NO,YES,BENTON,COATED,COATED,NO,LINE,YES,Motter94,824.0,2.0,TABLOID,1911.0,?,50.0,0.2,?,68.0,0.8125,30.0,?,2400.0,58.8,41.2,?,0.0,2.5,?,33.0,40.0,103.125,100.0,noband
47169.0,NO,YES,BENTON,COATED,COATED,NO,?,YES,Motter94,824.0,?,?,1911.0,40.0,?,0.233,?,?,0.5625,30.0,?,2400.0,58.8,41.2,8.0,0.0,1.5,?,33.0,40.0,?,100.0,noband
37822.0,?,YES,BENTON,UNCOATED,COATED,?,LINE,?,WoodHoe70,816.0,9.0,CATALOG,?,40.0,?,0.2,15.8,?,0.5,?,?,1736.0,?,38.9,0.0,0.0,2.5,1.5,35.0,40.0,103.125,100.0,noband
?,?,?,BENTON,UNCOATED,COVER,NO,?,YES,?,816.0,2.0,CATALOG,?,?,54.0,?,15.4,78.0,0.5,34.0,5.7,1736.0,?,36.9,?,?,2.5,1.1,35.0,40.0,103.125,100.0,?
37994.0,YES,YES,?,?,?,?,?,?,Motter94,821.0,2.0,TABLOID,1911.0,55.0,45.0,0.267,15.5,79.0,0.625,20.0,16.7,1850.0,54.3,34.3,4.0,0.0,2.5,1.0,34.0,?,?,100.0,noband
?,YES,YES,BENTON,?,UNCOATED,NO,?,NO,Motter94,821.0,7.0,TABLOID,1910.0,52.0,?,0.4,15.5,82.0,0.625,?,?,1800.0,71.4,28.6,4.0,0.0,?,0.9,34.0,40.0,103.125,100.0,?
?,NO,?,?,COATED,COATED,NO,LINE,NO,WoodHoe70,816.0,9.0,TABLOID,1910.0,40.0,?,0.233,?,79.0,0.5,28.0,0.0,2300.0,60.2,39.8,0.0,0.0,2.5,1.5,30.0,40.0,106.45,100.0,band
