@relation dataset

@attribute attr_4 real
@attribute attr_5 {0, 1}
@attribute attr_7 {0, 1}
@attribute attr_10 {0, 1}
@attribute attr_11 {0, 1, 2}
@attribute attr_13 {0, 1, 2}
@attribute attr_14 {0, 1}
@attribute attr_15 {0, 1, 2, 3}
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 {0, 1, 2}
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 {0, 1}


@data
37572.0,0,1,?,0,?,?,2,824.0,2.0,2,1911.0,35.0,48.0,0.233,?,?,0.8125,30.0,8.9,1900.0,49.5,?,?,2.5,?,30.0,40.0,103.22,100.0,1
?,0,1,0,0,0,1,2,824.0,9.0,2,1911.0,?,48.0,0.233,16.0,86.0,?,30.0,16.1,1900.0,44.6,39.3,0.0,?,1.5,30.0,40.0,103.22,100.0,1
?,?,1,0,?,0,1,2,?,2.0,1,1910.0,47.5,68.0,?,?,78.0,0.75,22.0,0.0,1900.0,?,37.5,0.0,2.1,1.7,33.0,?,?,100.0,0
35458.0,0,1,0,0,?,?,3,816.0,2.0,2,1910.0,40.0,?,0.233,15.0,?,1.0,28.0,0.0,2380.0,60.0,40.0,?,2.5,1.0,30.0,?,106.66,100.0,0
?,0,?,?,0,0,1,3,815.0,2.0,1,1910.0,40.0,55.0,0.433,15.5,92.0,0.75,22.0,?,1550.0,53.2,37.2,?,?,1.3,33.0,40.0,106.66,100.0,0
23055.0,1,1,?,1,0,1,2,821.0,7.0,2,?,42.5,52.0,0.4,?,?,0.625,25.0,0.0,1800.0,50.0,50.0,?,2.5,0.9,40.0,40.0,?,100.0,?
25520.0,?,1,?,2,?,1,2,821.0,7.0,2,?,50.0,56.0,0.267,15.2,76.0,?,25.0,3.4,1760.0,?,39.8,2.0,2.5,0.8,34.0,40.0,103.125,?,0
25520.0,1,1,1,2,0,1,?,821.0,7.0,?,1910.0,45.0,57.0,?,14.0,?,0.75,20.0,3.4,1800.0,56.2,40.4,2.0,2.0,0.8,?,40.0,103.125,100.0,0
35982.0,0,?,0,?,0,0,2,824.0,2.0,?,1910.0,47.0,67.0,0.4,16.0,?,0.8125,?,0.0,?,58.8,41.2,2.0,2.5,1.1,?,40.0,103.125,100.0,1
35872.0,0,?,?,0,?,1,?,?,9.0,2,1910.0,47.0,67.0,0.333,16.0,82.0,0.5625,30.0,1.5,1900.0,50.5,34.3,0.0,2.5,1.1,33.0,40.0,103.125,100.0,1
?,1,?,?,2,?,0,0,802.0,2.0,?,1910.0,50.0,55.0,0.233,?,70.0,0.625,47.0,?,?,51.0,?,0.0,3.0,1.0,40.0,40.0,100.0,?,1
37168.0,0,1,?,0,0,1,3,815.0,2.0,2,1911.0,30.0,63.0,?,13.0,94.0,?,29.0,0.0,?,56.2,43.8,0.0,2.5,1.0,30.0,40.0,110.0,100.0,0
37333.0,?,1,?,0,0,1,3,?,2.0,2,1911.0,50.0,60.0,0.267,13.6,?,1.125,28.0,?,1500.0,64.1,35.9,0.0,2.5,?,33.0,40.0,106.45,?,?
25517.0,1,?,?,2,0,0,2,821.0,7.0,2,?,55.0,53.0,0.3,14.2,72.0,0.625,25.0,22.7,1750.0,45.5,31.8,1.0,2.4,?,34.0,40.0,103.125,100.0,0
?,0,1,0,0,?,?,?,?,2.0,2,1910.0,35.0,?,0.3,15.3,80.0,0.75,20.0,?,1900.0,76.9,?,?,?,1.25,33.0,40.0,?,100.0,0
37994.0,1,1,?,?,?,0,?,821.0,7.0,2,1911.0,55.0,56.0,?,?,84.0,0.625,25.0,16.7,1850.0,52.1,31.3,4.0,2.0,0.6,34.0,40.0,103.125,100.0,0
?,1,1,1,2,0,0,2,821.0,7.0,2,1910.0,55.0,49.0,0.2,15.0,78.0,0.625,20.0,17.1,?,47.6,35.2,0.0,2.5,?,?,?,?,100.0,?
47203.0,?,1,1,2,0,1,0,802.0,2.0,0,?,50.0,50.0,0.2,15.7,90.0,?,50.0,?,1420.0,62.5,37.5,0.0,3.0,1.35,?,40.0,106.45,?,1
47203.0,1,1,1,2,?,1,0,802.0,?,0,1910.0,50.0,50.0,?,15.5,?,0.75,?,4.8,1420.0,59.5,35.7,3.0,3.0,1.0,40.0,40.0,106.45,100.0,1
35871.0,0,0,0,0,0,1,2,824.0,9.0,2,?,35.0,56.0,?,16.0,82.0,?,28.0,5.6,2100.0,56.2,?,0.0,1.7,0.4,30.0,40.0,103.125,100.0,1
35871.0,0,0,0,?,?,1,?,824.0,2.0,2,?,35.0,56.0,0.2,15.0,80.0,0.8125,40.0,?,2100.0,53.8,37.6,8.0,1.7,1.0,30.0,40.0,100.0,?,1
37169.0,0,1,0,0,0,?,2,824.0,2.0,2,1911.0,?,50.0,0.2,16.0,68.0,0.8125,30.0,0.0,2400.0,58.8,41.2,8.0,2.5,1.5,33.0,?,?,100.0,1
47169.0,0,1,0,0,0,1,?,824.0,9.0,2,1911.0,40.0,50.0,0.233,16.0,70.0,0.5625,30.0,0.0,?,58.8,?,?,?,0.5,33.0,?,103.125,100.0,1
37822.0,0,?,1,0,?,?,3,816.0,9.0,0,1911.0,?,54.0,0.2,?,76.0,0.5,38.0,?,1736.0,55.6,?,?,2.5,1.5,?,40.0,103.125,100.0,1
37822.0,0,1,1,1,?,1,3,816.0,?,0,1911.0,40.0,54.0,0.2,?,78.0,0.5,34.0,5.7,1736.0,56.8,36.9,0.0,2.5,1.1,35.0,40.0,103.125,100.0,1
37994.0,1,1,1,2,0,0,2,821.0,?,2,?,55.0,45.0,?,15.5,?,0.625,20.0,16.7,1850.0,54.3,34.3,4.0,2.5,1.0,?,40.0,100.0,100.0,?
25519.0,1,1,?,2,?,?,2,821.0,?,?,?,52.0,64.0,0.4,15.5,82.0,0.625,30.0,0.0,1800.0,71.4,28.6,4.0,2.5,0.9,34.0,40.0,103.125,100.0,?
35458.0,?,1,0,?,0,0,3,?,9.0,2,?,40.0,56.0,0.233,16.5,79.0,0.5,28.0,0.0,2300.0,60.2,?,0.0,2.5,1.5,?,40.0,106.45,?,0
?,?,1,?,0,0,1,2,824.0,2.0,2,1910.0,45.0,54.0,0.333,15.5,?,0.8125,?,5.6,?,?,38.9,2.0,2.5,?,30.0,40.0,106.45,?,?
37365.0,0,1,?,?,0,1,2,828.0,2.0,2,1910.0,47.5,68.0,0.4,16.0,80.0,0.75,?,0.0,?,58.8,41.2,0.0,?,1.0,35.0,40.0,106.45,?,1
37365.0,?,1,1,0,?,1,?,?,9.0,?,?,47.5,?,?,?,80.0,0.75,30.0,0.0,?,52.1,?,0.0,1.5,0.75,35.0,40.0,106.45,100.0,?
35460.0,0,1,0,0,0,1,?,?,?,2,1910.0,45.0,54.0,0.367,?,74.0,0.5625,?,10.5,2250.0,?,36.8,2.0,2.5,1.8,30.0,40.0,106.45,100.0,1
?,?,1,1,0,0,0,2,?,2.0,2,1911.0,37.5,70.0,0.333,14.9,64.0,0.75,28.0,3.4,1500.0,57.5,39.1,?,2.5,1.0,40.0,40.0,106.89,100.0,1
37365.0,0,1,1,0,?,1,?,827.0,9.0,2,1911.0,?,70.0,0.4,?,65.0,0.75,25.0,5.4,1500.0,54.3,?,0.0,2.3,0.9,?,?,?,100.0,1
37338.0,0,1,?,0,0,1,2,824.0,2.0,2,?,47.5,60.0,0.4,14.5,?,0.8125,?,?,1600.0,53.8,37.6,0.0,2.0,?,35.0,40.0,110.0,100.0,1
35758.0,0,1,0,0,0,1,2,828.0,2.0,2,1910.0,40.0,62.0,0.267,16.0,84.0,0.9375,32.0,?,2200.0,?,?,4.0,1.4,1.0,30.0,40.0,106.45,100.0,1
?,?,1,0,?,0,?,3,816.0,9.0,2,1910.0,40.0,64.0,0.2,?,85.0,1.0,26.0,0.0,2400.0,58.8,41.2,0.0,2.5,?,30.0,40.0,103.125,100.0,1
35458.0,0,1,0,0,0,1,3,816.0,2.0,2,1910.0,40.0,64.0,0.233,15.0,82.0,0.75,31.0,?,2400.0,60.0,40.0,3.0,2.5,?,30.0,40.0,?,100.0,1
47203.0,?,1,1,2,0,0,0,802.0,7.0,0,1910.0,50.0,69.0,0.367,17.0,82.0,0.75,50.0,0.0,1700.0,62.5,?,0.0,3.0,?,40.0,40.0,106.45,?,0
?,?,1,0,0,0,?,2,824.0,?,2,1911.0,50.0,60.0,?,16.0,76.0,0.5625,28.0,5.6,1600.0,55.6,38.9,0.0,1.0,?,35.0,40.0,110.0,100.0,1
37915.0,0,?,?,0,?,1,3,815.0,2.0,?,1910.0,50.0,62.0,0.4,15.4,98.0,0.75,25.0,10.6,?,48.1,?,?,2.8,1.3,33.0,?,?,100.0,1
?,0,1,0,?,0,?,?,815.0,9.0,2,1911.0,50.0,62.0,0.4,?,96.0,?,26.0,?,1950.0,?,39.0,0.0,2.8,0.8,33.0,40.0,110.0,100.0,1
37305.0,?,1,1,0,0,1,3,815.0,9.0,2,1911.0,35.0,68.0,0.4,15.1,90.0,?,30.0,6.0,1500.0,59.5,34.5,?,?,1.0,35.0,40.0,?,?,0
37177.0,0,1,0,0,0,1,2,828.0,2.0,?,1910.0,40.0,?,0.3,?,?,0.75,30.0,?,2550.0,52.6,47.4,0.0,2.0,1.0,33.0,?,103.22,100.0,1
37177.0,?,1,0,0,?,1,2,828.0,9.0,2,1910.0,30.0,56.0,?,17.0,?,0.75,?,?,?,52.6,?,?,?,1.0,33.0,40.0,103.22,100.0,1
37501.0,0,1,0,?,0,1,3,815.0,2.0,?,1910.0,30.0,69.0,0.3,16.0,98.0,0.75,35.0,?,2050.0,62.5,37.5,0.0,?,1.0,?,40.0,?,?,?
35759.0,?,1,0,?,?,1,2,827.0,2.0,2,1910.0,45.0,?,0.267,15.6,?,0.75,21.0,5.6,2426.0,55.6,38.9,0.0,?,1.1,30.0,40.0,103.22,100.0,?
37579.0,0,1,0,0,?,1,2,827.0,9.0,2,1910.0,45.0,69.0,0.267,16.1,76.0,0.75,22.0,5.6,?,55.6,?,0.0,2.7,?,?,40.0,?,100.0,?
37501.0,0,1,0,?,0,0,3,815.0,9.0,?,1910.0,?,69.0,0.2,15.5,94.0,0.75,30.0,0.5,?,52.6,42.1,0.0,2.5,1.0,33.0,40.0,?,100.0,1
37938.0,1,1,1,?,?,0,3,816.0,9.0,0,?,45.0,65.0,0.3,16.3,?,0.75,32.0,3.4,1700.0,56.8,?,?,2.5,1.0,34.0,40.0,106.45,100.0,?
35528.0,1,1,1,2,?,1,?,816.0,?,?,1910.0,40.0,68.0,0.3,14.0,88.0,?,32.0,0.0,1742.0,60.0,?,?,?,1.0,?,?,103.125,100.0,0
?,0,1,1,0,0,1,2,?,9.0,2,?,40.0,64.0,0.2,16.5,?,0.5625,30.0,2.3,1900.0,57.5,40.2,0.0,1.3,0.8,30.0,40.0,106.45,100.0,0
?,1,1,1,1,?,1,3,815.0,2.0,0,1910.0,40.0,65.0,0.267,16.2,79.0,0.625,30.0,0.0,1500.0,62.5,37.5,4.0,?,1.0,38.0,40.0,106.45,100.0,0
37365.0,0,1,?,0,0,1,3,?,9.0,2,1911.0,35.0,62.0,0.4,14.5,?,1.0,35.0,0.0,1900.0,63.3,36.7,0.0,?,1.0,?,40.0,106.89,100.0,0
37365.0,?,1,1,0,0,1,2,827.0,?,2,1910.0,42.5,58.0,0.4,?,76.0,1.0,20.0,5.4,2000.0,54.3,40.2,0.0,2.5,1.0,?,40.0,103.33,100.0,?
37505.0,?,1,0,0,0,?,2,?,?,2,?,40.0,?,0.233,15.4,88.0,0.5625,24.0,4.4,1835.0,55.5,?,?,2.0,1.3,30.0,40.0,106.45,?,1
?,0,1,0,0,0,0,2,824.0,2.0,2,1910.0,?,64.0,0.2,16.0,76.0,0.8125,23.0,4.8,?,59.5,35.7,3.0,?,0.7,?,40.0,106.45,100.0,1
47103.0,1,1,1,2,0,1,3,?,9.0,0,1910.0,?,63.0,0.3,16.4,84.0,0.5,27.0,?,?,41.3,38.0,5.0,2.6,?,40.0,?,?,100.0,0
