@relation dataset

@attribute region-centroid-col real
@attribute region-centroid-row real
@attribute short-line-density-5 real
@attribute short-line-density-2 real
@attribute vedge-mean real
@attribute vegde-sd real
@attribute hedge-mean real
@attribute hedge-sd real
@attribute intensity-mean real
@attribute rawred-mean real
@attribute rawblue-mean real
@attribute rawgreen-mean real
@attribute exred-mean real
@attribute exblue-mean real
@attribute exgreen-mean real
@attribute value-mean real
@attribute saturation-mean real
@attribute hue-mean real
@attribute class {brickface, cement, foliage, grass, path, sky, window}


@data
?,?,?,?,1.77778,?,?,?,?,?,29.2222,16.7778,-13.5556,?,?,?,?,?,?
154.0,?,0.0,?,?,?,0.444445,0.118518,?,7.77778,?,?,?,2.44444,?,?,0.569444,-0.820403,brickface
137.0,66.0,?,?,?,?,?,?,?,?,?,21.6667,-9.22222,?,?,?,0.430558,?,brickface
?,?,?,?,?,?,2.16667,1.8227,?,?,?,?,-10.7778,?,?,17.4444,?,2.50823,grass
254.0,159.0,0.0,?,?,?,?,152.7,?,?,?,?,-15.8889,?,?,?,?,-2.31687,?
175.0,?,0.0,?,0.888888,0.807371,?,0.779361,?,?,132.111,?,?,?,-13.7778,132.111,0.24216,-2.39111,?
243.0,?,?,0.0,?,0.207406,?,?,?,?,146.111,?,?,33.7778,?,?,?,-2.27843,?
223.0,175.0,0.0,?,?,?,?,4.68923,57.8519,?,72.7778,50.0,-21.2222,44.7778,?,72.7778,?,-2.05935,?
252.0,176.0,?,0.111111,?,1.14827,?,?,52.9259,46.3333,?,?,?,42.2222,?,67.0,0.32042,?,?
?,?,?,?,?,?,1.16667,?,?,?,?,?,?,-3.11111,?,17.7778,?,?,?
?,21.0,?,0.0,?,?,?,?,?,?,141.889,122.667,?,?,?,141.889,?,?,?
?,51.0,?,?,1.77778,?,2.66667,?,25.7407,?,?,19.4444,?,?,-18.8889,?,0.446118,?,brickface
?,32.0,0.0,0.0,?,?,?,1.04074,?,?,146.333,?,?,?,?,?,?,-2.28076,?
?,?,0.0,?,?,?,?,?,2.88889,?,?,1.0,-3.66667,?,?,?,?,?,window
142.0,?,?,?,1.0,?,?,?,43.1852,?,?,?,?,?,?,?,0.28154,?,?
?,?,0.0,?,0.444445,?,?,?,?,?,?,131.889,?,31.7778,?,?,?,?,sky
113.0,?,0.0,0.0,?,?,?,0.151852,?,?,2.22222,0.0,?,?,-2.22222,?,?,-2.0944,?
228.0,114.0,0.0,?,?,?,0.833333,0.122222,5.88889,?,?,3.22222,3.33333,?,-8.0,7.44444,?,?,?
14.0,60.0,0.0,?,?,?,?,0.062963,19.3333,18.8889,?,?,?,16.3333,?,24.7778,?,?,brickface
241.0,?,?,0.0,?,?,?,?,?,0.0,?,0.0,0.0,?,?,?,0.0,?,window
?,?,0.111111,0.0,?,1.25462,?,?,47.8148,?,54.1111,?,?,18.8889,-13.4444,?,?,-1.83678,cement
?,90.0,0.0,?,1.83333,?,?,?,16.8519,?,?,13.2222,?,?,-10.8889,?,0.475549,?,?
151.0,?,?,?,1.22222,0.740741,2.05556,1.04074,?,?,?,15.8889,?,-5.88889,12.7778,15.8889,?,?,?
?,?,?,?,?,0.418518,5.83333,20.9222,9.88889,6.0,?,?,?,21.3333,?,?,?,-2.15026,window
8.0,?,?,?,?,?,?,0.45542,?,14.0,15.7778,?,?,?,18.6667,?,0.424404,?,?
37.0,120.0,?,0.0,0.833333,?,1.05556,?,1.92593,0.222222,?,1.11111,-5.11111,7.55556,-2.44444,?,?,-2.29808,?
45.0,?,0.0,?,?,?,?,15.931,49.8148,41.7778,?,46.5556,?,33.8889,-9.77778,?,?,?,?
?,?,?,?,?,?,?,0.928957,?,10.8889,12.0,?,?,?,11.5556,17.2222,0.371914,2.25533,?
?,?,?,?,?,?,?,?,?,?,24.2222,29.4444,-15.2222,-0.222222,?,?,?,2.6043,?
61.0,?,0.0,?,?,?,0.555555,?,?,12.8889,25.7778,?,?,25.5556,?,25.7778,0.499695,?,?
102.0,?,?,?,?,1.53116,2.44444,?,49.1852,44.8889,59.7778,?,?,31.7778,?,59.7778,?,-1.9704,?
?,?,?,?,?,?,0.833333,?,2.22222,0.333333,5.33333,1.0,-5.66667,?,?,?,0.94709,?,foliage
?,?,?,0.0,?,?,2.83333,1.60208,?,?,?,50.0,-16.3333,?,-24.0,71.4444,0.29965,?,?
?,56.0,?,0.0,1.05556,?,?,1.6,22.7407,?,?,?,?,22.4444,?,?,?,?,?
98.0,133.0,0.0,0.0,?,0.172133,?,0.327731,?,0.0,?,?,?,?,?,?,1.0,-2.12325,?
196.0,?,0.0,?,1.72222,?,1.33333,?,7.62963,6.77778,?,5.33333,?,9.44444,-6.88889,?,0.512566,-1.74926,?
226.0,?,0.0,0.0,?,?,?,?,?,?,6.22222,3.0,?,2.44444,-7.22222,?,?,?,brickface
?,?,?,?,?,?,0.722222,?,?,?,?,?,4.88889,2.55556,-7.44444,?,?,-0.851202,brickface
?,169.0,0.0,0.0,?,?,?,?,?,?,?,?,-11.0,?,?,?,0.324965,2.83482,?
?,?,?,0.0,0.722223,0.443054,?,0.722649,?,?,140.778,?,-36.8889,?,?,?,0.213813,-2.33046,?
124.0,29.0,0.0,?,?,?,1.05555,0.907417,?,119.222,?,?,-27.6667,43.3333,-15.6667,142.889,?,?,?
158.0,?,?,?,?,?,?,?,?,?,18.3333,?,?,-2.0,?,?,?,2.50525,?
?,107.0,?,0.0,?,?,?,?,?,?,?,?,?,?,?,?,0.332407,?,window
239.0,?,0.0,0.0,?,?,0.333333,?,5.55556,?,6.66667,3.0,4.33333,?,?,7.22222,?,-0.953435,?
?,?,?,?,?,0.534027,?,?,?,?,?,?,-20.0,?,?,?,0.287394,-2.07113,cement
?,?,0.0,?,?,1.35674,?,0.750309,?,53.5556,?,?,-20.3333,?,?,?,0.299511,-2.04721,path
?,?,0.0,?,?,0.807373,?,?,?,?,1.77778,?,?,?,?,?,?,?,?
?,?,?,?,?,2.31341,?,0.742867,15.1852,12.6667,?,?,-7.55556,?,?,?,?,?,?
?,20.0,?,0.0,?,0.75031,?,?,?,116.778,?,122.556,-31.6667,?,?,?,?,-2.32692,sky
?,?,?,?,1.44444,?,?,?,29.963,?,?,?,-9.22222,?,?,?,?,-2.08357,path
?,73.0,?,?,?,0.966091,?,?,42.2593,?,47.3333,38.8889,-5.11111,15.2222,-10.1111,47.3333,?,-1.89349,cement
5.0,118.0,?,0.0,0.222222,?,0.333333,?,0.925926,0.0,?,?,-2.77778,4.88889,?,?,?,-2.17128,foliage
?,?,0.0,0.0,?,?,?,?,49.6667,?,62.8889,?,-20.6667,39.6667,?,?,?,?,?
166.0,?,0.0,0.0,0.111111,?,?,?,?,?,?,?,-1.44444,3.55556,?,?,?,?,window
?,?,?,?,?,?,3.44445,?,?,?,70.2222,48.6667,?,42.7778,?,?,0.309826,-2.08021,?
104.0,?,?,?,?,?,?,0.516398,0.666667,0.0,?,0.222222,?,?,-1.33333,?,?,?,?
18.0,?,?,0.0,?,?,?,?,?,0.111111,1.33333,?,-1.33333,?,?,1.33333,0.416667,?,foliage
245.0,18.0,?,?,1.0,?,?,0.211111,?,?,?,134.333,-19.3333,?,?,?,?,?,sky
?,?,0.0,?,2.61111,?,?,3.41673,41.037,?,?,36.3333,?,26.2222,-14.1111,?,0.275415,?,?
?,?,0.111111,?,2.61111,?,?,3.75185,?,?,?,?,?,16.8889,?,?,?,-1.56634,brickface
80.0,?,0.0,?,?,?,?,?,21.7037,?,?,?,?,17.5556,-16.1111,?,?,?,brickface
?,?,0.111111,?,1.33333,?,2.22222,?,?,?,?,18.4444,?,?,?,28.6667,?,-2.17742,?
?,?,?,0.0,?,?,2.27778,2.03761,?,?,61.6667,43.1111,-15.8889,35.7778,?,61.6667,0.300853,-2.02184,?
?,?,0.0,0.0,2.5,?,1.77778,?,?,?,?,20.1111,-8.77778,?,-19.1111,?,?,?,brickface
?,?,?,?,?,0.928958,?,1.99351,?,35.6667,?,35.1111,?,?,?,49.7778,?,?,cement
86.0,?,?,?,?,0.611111,?,?,?,96.7778,130.556,?,?,?,?,130.556,?,?,?
?,?,0.0,?,?,?,1.0,?,?,?,?,?,?,?,-25.3333,121.444,0.300019,-2.25454,?
?,217.0,?,?,?,?,2.05556,?,?,5.0,?,?,-3.88889,?,10.1111,9.66667,?,?,grass
?,106.0,0.0,0.0,?,0.418518,?,?,2.18519,?,?,?,?,?,-2.55556,?,0.95172,-2.27407,foliage
?,49.0,?,?,1.05556,0.92896,1.77778,1.06805,?,?,140.444,118.556,-32.7778,49.2222,-16.4444,140.444,?,?,sky
?,129.0,?,?,0.222222,0.02963,?,0.02963,?,?,1.55556,?,-1.55556,?,-1.55556,?,?,?,foliage
?,?,?,0.0,1.55556,0.688531,?,?,15.7407,13.3333,?,?,-7.22222,?,?,?,?,2.20467,grass
?,139.0,0.0,0.0,1.05556,0.507408,?,?,4.18518,?,8.55556,?,?,?,?,?,0.786175,-2.12759,window
37.0,61.0,0.0,0.0,0.611111,?,0.555556,?,109.074,?,128.333,?,-41.8889,?,-15.8889,?,0.258869,?,?
?,?,?,0.0,?,0.574135,?,?,123.815,?,?,119.889,-31.1111,?,-11.7778,?,?,?,?
?,?,?,?,2.33333,?,?,2.52689,?,49.1111,67.8889,47.8889,?,38.7778,-21.2222,67.8889,?,?,?
45.0,?,0.0,?,?,3.32222,?,0.266666,?,13.4444,23.7778,?,?,?,?,23.7778,?,?,?
?,62.0,0.0,0.0,0.0,?,0.0,?,?,?,?,?,?,0.0,0.0,0.0,?,?,?
1.0,?,0.0,?,0.888891,?,1.11111,?,?,?,?,118.0,?,51.4444,?,?,?,-2.35936,sky
?,?,0.0,0.0,?,2.46532,?,?,57.8148,?,72.5556,49.7778,-20.1111,?,-24.1111,72.5556,?,?,path
69.0,?,?,?,?,8.20741,3.94444,?,21.4444,?,28.1111,?,?,20.0,?,28.1111,?,?,brickface
104.0,?,0.0,?,?,?,?,0.311111,?,?,7.33333,3.55556,4.44444,?,-7.88889,7.88889,0.550044,?,?
?,98.0,?,?,?,45.8407,?,?,?,?,?,?,?,?,-5.22222,?,0.872146,-2.27297,?
?,?,?,0.0,?,0.722649,?,?,?,?,76.4444,?,?,46.5556,-21.4444,76.4444,0.317206,-2.14505,?
?,201.0,0.0,?,?,?,?,?,7.77778,6.22222,5.55556,11.5556,?,-6.66667,?,11.5556,?,1.98299,?
57.0,118.0,?,?,?,?,1.22222,?,19.4074,?,?,16.1111,-11.5556,?,-9.88889,?,0.418712,?,?
?,?,0.0,0.0,3.77778,2.23772,?,?,?,51.3333,?,?,?,42.1111,-20.8889,?,0.295523,?,?
67.0,?,0.0,0.0,1.05556,0.507407,?,0.388889,23.7407,?,30.6667,?,?,?,?,30.6667,?,?,?
?,81.0,0.0,0.0,?,?,?,?,3.48148,1.0,?,2.0,?,?,?,?,?,?,foliage
33.0,?,?,0.0,0.555555,?,?,0.211111,?,?,?,?,-13.0,24.0,-11.0,24.1111,?,?,?
?,116.0,?,0.0,1.77778,1.22323,?,?,?,?,?,?,?,?,-15.7778,?,?,?,cement
?,?,?,?,?,?,?,?,?,?,?,50.1111,?,?,?,?,?,?,?
?,?,0.0,?,0.722222,?,?,?,?,?,?,?,?,4.88889,?,7.88889,?,?,?
?,236.0,?,?,0.5,0.255556,3.77778,1.36296,16.5926,12.8889,?,?,-11.1111,?,16.8889,?,0.419597,?,?
15.0,?,0.0,0.0,?,0.922221,2.0,?,?,?,?,?,?,24.6667,?,40.3333,?,?,?
?,232.0,?,?,2.5,?,?,?,14.7037,?,?,19.3333,-10.4444,-3.44444,13.8889,?,?,2.40285,grass
?,?,?,?,1.55556,0.874075,13.1667,?,?,?,?,48.1111,?,?,?,64.4444,0.252669,?,?
123.0,94.0,0.0,0.0,0.500001,0.077778,?,?,21.4444,?,?,17.0,-13.6667,?,?,?,?,?,window
?,?,?,0.0,1.0,?,2.44444,?,?,19.5556,25.8889,14.5556,-1.33333,?,?,?,?,?,?
?,?,0.0,0.0,?,?,?,0.0,0.0,?,?,?,0.0,0.0,?,?,?,?,window
33.0,?,?,?,0.611111,0.611616,1.33333,?,?,?,?,2.0,-4.44444,?,-0.111111,3.55556,?,-2.5489,?
?,204.0,0.0,0.0,2.0,?,3.22222,2.08344,55.8889,?,?,48.6667,-18.3333,?,?,?,?,-2.03737,?
?,90.0,?,0.0,?,0.266666,0.833333,?,?,17.3333,?,18.7778,?,32.7778,-14.2222,?,0.496719,?,?
?,?,0.0,?,?,?,9.77778,?,?,?,?,?,?,24.8889,-12.7778,?,?,?,path
23.0,?,?,0.0,?,0.077778,?,?,?,?,1.55556,0.0,-1.55556,3.11111,?,?,0.777778,-2.0944,?
48.0,?,?,0.0,2.44444,?,?,1.04881,48.2222,42.5556,?,?,-17.0,?,?,60.4444,?,?,cement
68.0,?,?,0.0,?,?,1.55556,?,?,14.2222,?,?,-17.7778,?,?,31.1111,?,?,?
130.0,?,0.0,0.0,?,1.04704,0.833334,?,59.4815,?,70.8889,?,-15.7778,?,-18.4444,?,?,?,?
55.0,?,?,?,1.83333,?,?,0.998146,?,?,?,16.8889,-6.55556,?,?,?,?,?,?
?,?,?,0.0,?,?,?,?,?,53.4444,79.1111,54.6667,-26.8889,50.1111,?,79.1111,?,-2.14451,cement
?,90.0,?,?,?,0.374074,0.666667,0.222222,2.81481,?,6.88889,1.0,-6.77778,?,?,?,?,-2.16432,?
?,?,0.0,?,?,?,?,?,62.0741,?,?,?,-21.5556,46.4444,?,77.5556,?,-2.04418,path
38.0,?,?,0.0,0.5,?,?,0.266667,5.11111,5.66667,?,?,?,?,?,?,?,?,brickface
?,?,0.111111,?,?,?,1.5,?,?,?,?,?,-28.0,41.6667,-13.6667,140.222,?,-2.30669,sky
235.0,?,?,?,?,0.388882,1.0,?,?,?,?,?,-16.5556,?,?,147.889,0.109655,-2.1462,?
?,?,?,?,?,?,?,?,?,?,60.6667,43.0,?,?,?,60.6667,?,?,path
?,200.0,?,0.0,?,?,?,?,58.5926,?,?,50.8889,?,42.2222,-23.1111,?,?,?,?
2.0,89.0,0.0,?,1.22222,1.76296,?,?,?,?,23.8889,14.2222,?,14.7778,-14.2222,23.8889,?,-1.54421,brickface
?,?,?,?,2.05556,2.28519,?,?,?,?,48.0,?,?,?,?,48.1111,?,?,path
254.0,159.0,?,0.0,?,7.54074,?,152.7,?,?,?,32.3333,?,?,-12.8889,46.2222,?,?,?
?,?,0.111111,?,1.55556,?,?,5.04074,20.1852,20.2222,24.8889,15.4444,0.111111,?,?,?,0.380367,-1.55538,brickface
?,161.0,?,?,3.72222,?,?,?,40.4444,35.3333,?,?,-15.3333,?,-12.3333,?,?,-2.19894,?
?,?,0.0,0.0,?,0.278887,?,?,0.407407,0.222222,?,?,?,1.11111,?,0.777778,?,-2.0944,window
?,207.0,?,0.0,?,0.928957,?,?,12.1481,9.55556,?,16.5556,-7.77778,-5.44444,?,?,?,?,grass
?,?,?,0.0,?,?,?,?,14.2963,?,14.1111,16.7778,?,?,?,17.5556,0.318129,2.59354,grass
187.0,36.0,?,?,0.388889,0.250924,?,?,7.51852,?,?,?,?,?,?,13.0,?,?,window
?,183.0,0.0,?,?,?,3.38889,?,54.037,48.8889,?,46.6667,-15.4444,?,-22.1111,66.5556,0.298622,-1.97496,?
?,?,?,?,?,44.7741,?,0.177777,15.4074,?,?,?,?,21.7778,?,22.6667,?,-2.11327,window
?,?,0.0,0.0,?,?,?,84.5963,23.5926,?,?,?,-7.44444,?,?,?,0.233097,?,path
?,?,0.0,0.0,1.0,?,2.88889,?,?,136.889,150.889,142.556,?,22.3333,-2.66667,150.889,?,?,?
?,?,0.0,0.0,?,?,?,?,?,?,?,18.0,?,-9.11111,15.5556,?,?,?,?
8.0,162.0,?,?,?,?,?,0.133333,8.37037,?,12.0,6.44444,-5.11111,?,-5.77778,12.0,?,?,cement
?,92.0,0.0,0.0,?,?,0.77778,0.296297,?,?,?,80.6667,?,?,-29.0,115.444,?,-2.2428,sky
169.0,136.0,0.0,0.0,?,?,0.833333,?,2.07407,0.666667,?,?,?,8.44444,?,4.88889,?,?,?
174.0,50.0,0.0,?,?,0.760115,0.944445,0.952579,107.444,94.6667,?,?,-38.3333,?,-16.6667,?,0.247337,?,?
?,?,0.111111,?,?,?,?,2.07778,?,21.8889,29.6667,16.7778,-2.66667,?,?,?,0.43357,-1.66796,brickface
?,?,?,?,?,?,2.05556,0.996296,?,12.8889,?,?,-5.11111,-2.44444,?,?,?,?,?
?,245.0,?,?,?,?,?,?,?,?,?,?,-9.33333,?,12.6667,?,0.389695,2.39543,?
199.0,?,0.0,?,?,4.07778,?,?,39.3333,?,47.7778,34.7778,-11.6667,?,?,?,0.272752,?,?
?,62.0,0.0,?,0.555556,?,?,?,?,?,138.778,?,-27.2222,40.1111,?,138.778,?,?,?
234.0,?,?,?,?,0.388888,1.0,?,?,?,?,?,-47.4444,?,-29.4444,118.778,?,?,?
?,123.0,0.0,0.0,?,0.385186,1.0,?,?,?,?,15.8889,?,?,-10.2222,26.3333,0.408913,-2.11573,cement
?,?,?,?,1.22222,?,?,1.57408,128.481,?,?,?,-28.4444,?,-14.4444,142.778,?,-2.29776,?
86.0,?,?,0.0,3.88889,4.19347,2.11111,?,?,?,20.8889,?,?,26.1111,?,20.8889,?,?,foliage
?,12.0,?,?,?,0.518519,?,?,127.444,?,?,?,?,?,?,143.111,0.19252,?,sky
?,?,0.0,0.0,2.05556,2.28519,18.1667,?,40.0,34.5556,?,37.4444,?,24.0,-7.66667,?,?,-2.51749,?
?,?,?,?,?,?,?,?,11.1481,?,?,?,?,?,?,?,?,-2.13862,window
252.0,27.0,?,?,?,0.596293,?,0.577774,?,?,145.556,133.0,-17.8889,27.7778,?,145.556,?,?,?
?,88.0,?,?,?,0.389681,0.833333,0.459468,22.3333,?,29.3333,19.4444,?,21.0,-8.66667,29.3333,0.378615,?,?
?,?,0.0,0.0,3.16667,?,?,?,25.8889,?,?,?,?,-10.3333,24.6667,34.1111,?,?,?
212.0,48.0,?,?,0.555555,?,0.555555,0.074074,?,?,?,116.778,?,?,?,?,?,?,?
?,?,?,?,1.44444,?,18.8889,?,?,?,?,?,-16.5556,24.7778,?,?,0.284813,?,?
?,?,0.111111,?,2.11111,?,?,0.162963,9.85185,6.0,?,7.0,-11.5556,20.1111,?,16.5556,?,?,window
73.0,31.0,?,?,0.555556,?,?,0.344265,126.852,?,143.111,?,-33.8889,48.7778,?,?,?,?,sky
75.0,?,?,?,?,?,?,?,?,0.0,?,0.0,?,3.11111,-1.55556,1.55556,?,?,?
?,?,0.0,?,?,?,?,0.0,?,?,?,0.0,?,0.0,0.0,?,?,?,window
?,?,0.0,?,?,?,0.944444,?,5.74074,?,?,?,?,1.44444,-6.55556,7.55556,?,?,brickface
?,?,0.222222,0.0,?,?,0.944444,?,?,?,?,?,?,?,?,?,?,-1.72047,cement
153.0,?,0.0,0.0,3.38889,?,7.44444,?,53.4444,47.3333,?,?,?,?,-16.3333,?,?,?,path
231.0,91.0,0.0,0.0,0.5,?,0.555555,?,6.0,?,?,?,-4.33333,?,-7.0,9.77778,0.620651,?,?
158.0,186.0,0.0,0.0,?,?,1.5,1.81111,?,9.33333,10.7778,?,-8.22222,-3.88889,12.1111,16.1111,?,2.31952,?
79.0,104.0,0.111111,?,?,?,?,?,?,?,?,58.1111,?,38.1111,?,78.0,0.254697,-2.00783,cement
?,?,0.0,0.0,?,3.2552,?,2.74604,?,?,?,?,-9.22222,-7.22222,?,17.4444,0.515187,?,grass
?,90.0,?,0.0,?,?,0.555556,?,6.59259,4.66667,11.2222,?,?,?,?,11.2222,0.651153,?,window
131.0,?,?,0.0,?,?,?,?,1.37037,?,?,?,?,?,-3.44444,3.88889,1.0,-2.13034,foliage
25.0,116.0,?,?,?,?,?,?,?,?,?,11.5556,?,11.4444,?,21.2222,0.447187,?,brickface
?,?,?,?,?,?,?,?,32.3704,?,40.5556,27.8889,-11.1111,?,?,40.5556,0.313427,-2.02427,cement
140.0,?,0.0,?,0.277778,?,0.777778,?,?,?,?,?,?,?,?,20.4444,0.390957,?,?
?,?,?,?,?,84.8778,?,70.0296,?,?,?,?,?,?,?,23.4444,?,?,foliage
?,249.0,?,?,?,?,?,?,10.5185,7.55556,?,15.8889,-8.88889,?,16.1111,?,0.533307,?,?
?,?,?,?,?,?,?,?,?,19.0,19.7778,?,?,?,16.7778,27.7778,0.316041,2.17984,grass
?,?,0.0,?,?,1.00741,?,?,?,?,?,?,?,?,?,26.6667,?,?,?
?,99.0,0.0,0.0,0.777778,?,1.0,0.355556,2.03704,?,?,0.444444,?,10.5556,-4.77778,?,?,?,foliage
?,90.0,?,0.0,1.27778,0.854184,?,2.01843,4.66667,2.55556,?,?,?,?,3.0,?,?,-3.04418,?
?,?,?,?,1.05555,0.551851,?,1.98518,110.296,?,130.222,?,-37.8889,59.7778,-21.8889,?,0.249895,-2.26433,?
?,249.0,?,0.0,2.44444,?,2.88889,?,8.55556,8.0,?,10.1111,-1.66667,?,?,?,?,1.91742,grass
?,112.0,0.0,0.0,?,?,?,?,59.1481,52.2222,?,?,-20.7778,42.5556,-21.7778,73.3333,?,-2.07846,?
98.0,?,0.0,?,?,3.62963,?,1.32222,?,?,23.2222,?,?,?,?,?,0.410009,?,?
?,145.0,0.0,?,?,?,1.27778,2.06296,?,?,?,0.777778,?,?,-0.222222,?,?,?,foliage
20.0,117.0,0.0,?,?,0.0,?,0.0,?,?,?,0.0,?,0.0,?,0.0,?,0.0,?
207.0,?,0.0,0.0,0.777777,0.344266,0.888888,?,110.37,97.6667,?,?,-38.1111,53.2222,-15.1111,?,0.237567,-2.35727,sky
?,?,0.111111,?,1.11111,?,?,?,?,9.66667,13.1111,?,?,?,?,?,0.486883,2.48792,?
?,?,?,?,1.44444,1.54074,?,0.255556,?,?,?,?,?,14.2222,-6.11111,?,?,?,?
162.0,66.0,0.0,?,2.05556,?,9.22222,?,42.5926,?,47.7778,39.0,-4.77778,15.5556,?,47.7778,?,?,cement
191.0,?,?,?,?,0.779363,?,?,45.037,?,?,39.0,-18.1111,?,-18.1111,57.1111,?,?,cement
?,?,?,?,11.6667,125.867,?,?,?,5.88889,13.8889,6.33333,?,?,?,13.8889,?,-2.06692,window
173.0,?,0.111111,?,?,?,?,?,8.37037,7.11111,?,6.22222,-3.77778,10.2222,?,11.7778,?,?,?
137.0,92.0,?,0.0,?,7.3799,?,?,?,7.11111,?,?,-8.55556,?,?,?,?,-2.0967,?
?,?,?,0.0,0.5,0.255556,?,?,?,7.11111,?,3.0,4.55556,3.22222,-7.77778,?,0.579365,-0.942558,brickface
