@relation dataset

@attribute region-centroid-col real
@attribute region-centroid-row real
@attribute short-line-density-5 real
@attribute short-line-density-2 real
@attribute vedge-mean real
@attribute vegde-sd real
@attribute hedge-mean real
@attribute hedge-sd real
@attribute intensity-mean real
@attribute rawred-mean real
@attribute rawblue-mean real
@attribute rawgreen-mean real
@attribute exred-mean real
@attribute exblue-mean real
@attribute exgreen-mean real
@attribute value-mean real
@attribute saturation-mean real
@attribute hue-mean real
@attribute class {0, 1, 2, 3, 4, 5, 6}


@data
?,?,?,?,0.666662,?,1.16667,?,?,115.778,?,?,?,?,?,?,0.184022,-2.37037,?
?,?,?,0.0,?,?,?,0.888889,?,22.6667,35.1111,?,-9.22222,?,?,?,0.446118,?,0
?,?,?,?,?,?,2.61111,1.04074,?,?,?,?,?,?,-10.5556,?,0.113055,?,5
14.0,?,?,?,0.277778,0.062963,?,0.062963,?,?,?,?,?,9.33333,?,?,?,-1.95855,6
142.0,183.0,?,0.0,?,0.869228,1.55556,?,?,?,?,?,?,26.4444,?,52.0,?,?,4
?,47.0,0.0,?,0.444445,0.385188,?,?,?,?,146.333,131.889,-20.2222,?,?,146.333,?,-2.26255,?
113.0,128.0,?,0.0,?,?,0.388889,?,?,0.0,?,0.0,-2.22222,?,?,2.22222,?,?,?
228.0,?,?,?,0.388889,0.062963,?,?,5.88889,?,7.44444,?,?,?,?,7.44444,0.56746,?,0
14.0,?,?,?,?,?,1.05556,0.062963,?,18.8889,24.7778,?,-1.33333,16.3333,?,24.7778,?,?,0
241.0,145.0,?,?,0.0,?,0.0,?,?,?,?,?,?,0.0,?,?,?,0.0,6
?,97.0,?,?,2.72222,?,?,?,?,46.0,54.1111,?,?,?,-13.4444,?,?,?,1
228.0,90.0,?,0.0,?,?,?,2.46456,?,12.8889,?,13.2222,?,?,?,?,?,?,?
?,187.0,?,0.0,1.22222,?,?,1.04074,?,?,?,?,?,-5.88889,?,15.8889,0.428363,?,?
?,?,?,0.0,?,0.418518,5.83333,20.9222,?,?,17.0,6.66667,?,21.3333,?,17.0,?,-2.15026,?
?,226.0,?,?,2.88889,1.98513,1.11111,?,18.0,?,?,?,?,?,?,?,0.424404,?,?
?,?,?,?,0.833333,?,?,?,?,0.222222,4.44444,1.11111,?,7.55556,?,?,0.962963,?,2
?,?,?,0.111111,?,?,27.2778,?,?,?,?,?,-24.1111,?,?,?,?,-2.36049,?
?,?,0.0,?,?,1.00554,?,0.928957,?,?,?,?,?,-4.11111,11.5556,?,?,?,?
?,?,?,?,0.833334,?,?,?,?,?,?,29.4444,?,?,?,?,?,?,?
?,?,?,0.0,?,?,?,0.620633,?,12.8889,25.7778,?,?,25.5556,-12.4444,25.7778,0.499695,-2.11184,6
102.0,179.0,0.111111,?,1.83333,1.53116,?,1.88168,49.1852,?,?,42.8889,-12.8889,?,?,?,?,-1.9704,4
?,?,0.0,0.0,?,0.211111,?,?,?,?,5.33333,?,?,9.33333,?,?,?,-2.22635,2
168.0,187.0,?,?,3.5,?,2.83333,1.60208,58.0,52.5556,71.4444,?,?,?,?,?,?,-1.96667,?
42.0,?,?,?,?,?,?,?,22.7407,21.1111,?,16.8889,-4.88889,?,-17.5556,?,?,-1.75941,0
98.0,?,?,0.0,?,?,?,?,0.962963,?,2.77778,?,?,?,?,?,1.0,?,?
?,?,0.0,?,?,1.12382,?,1.26491,7.62963,6.77778,?,?,-2.55556,9.44444,?,?,0.512566,-1.74926,6
?,?,?,0.0,?,0.433333,?,?,?,7.0,6.22222,?,?,?,?,?,0.574074,?,?
71.0,?,?,?,?,?,?,?,?,7.11111,?,3.0,?,?,?,7.11111,0.580026,?,?
144.0,169.0,?,0.0,?,?,1.38889,?,?,13.4444,18.0,19.8889,-11.0,?,?,19.8889,0.324965,?,?
16.0,?,?,?,?,?,0.833335,0.722649,?,?,?,?,?,?,?,?,0.213813,-2.33046,?
?,29.0,0.0,?,?,?,?,?,?,?,142.889,123.222,?,43.3333,?,142.889,?,-2.27113,?
158.0,?,?,0.0,?,?,?,4.04237,?,?,18.3333,?,?,-2.0,13.3333,?,?,?,?
?,?,?,0.0,2.66667,0.699206,?,?,?,23.4444,?,?,?,22.0,?,?,?,?,6
?,?,?,0.0,0.277778,?,?,0.177778,?,7.0,?,?,?,3.33333,?,?,?,-0.953435,?
104.0,?,?,?,0.944445,0.534027,?,0.596285,58.8889,?,72.6667,51.7778,?,41.3333,?,?,?,?,?
?,?,?,0.0,2.05556,1.35674,?,0.750309,60.3333,?,74.8889,?,?,?,?,?,?,-2.04721,?
?,?,?,?,?,?,?,1.09545,?,0.222222,?,0.222222,-1.55556,?,-1.55556,1.77778,?,?,?
?,?,?,?,?,?,0.944445,?,15.1852,?,?,?,?,?,?,?,0.353768,-2.16157,?
?,?,?,?,1.11112,?,?,?,?,116.778,?,122.556,?,?,?,?,0.181475,?,?
?,188.0,0.0,?,?,1.4963,?,?,29.963,?,?,26.5556,-9.22222,19.4444,-10.2222,?,0.275863,-2.08357,?
?,?,0.0,?,1.33333,?,?,?,42.2593,?,?,38.8889,?,15.2222,-10.1111,?,?,?,1
5.0,118.0,?,0.0,?,?,?,0.088889,?,0.0,?,?,-2.77778,?,-2.11111,?,1.0,?,2
?,?,?,0.0,?,0.860663,1.38889,?,?,?,?,43.3333,?,?,?,?,0.319474,-2.12354,?
166.0,154.0,?,0.0,?,?,0.444444,?,0.703704,0.222222,?,?,-1.44444,3.55556,-2.11111,1.88889,1.0,?,?
?,?,?,0.0,3.44444,?,?,?,55.963,?,70.2222,?,?,?,-21.8889,70.2222,0.309826,?,4
?,?,0.0,?,0.333333,?,0.333333,?,?,?,?,?,?,?,?,1.77778,?,-2.15073,?
?,?,?,0.0,?,?,?,0.151852,0.555556,?,1.33333,?,?,2.33333,?,?,?,-2.15956,?
245.0,18.0,?,?,?,1.02222,?,0.211111,137.889,131.444,147.889,134.333,-19.3333,30.0,-10.6667,?,?,?,5
?,194.0,0.0,0.0,2.61111,?,?,?,41.037,?,?,?,-12.1111,26.2222,-14.1111,49.7778,?,?,?
29.0,81.0,0.111111,?,2.61111,3.75185,2.72222,?,?,20.1111,?,?,?,16.8889,-15.7778,?,0.412662,-1.56634,?
80.0,?,0.0,?,?,1.63333,1.55556,0.874074,21.7037,21.2222,27.5556,?,-1.44444,?,?,27.5556,0.407364,-1.63224,?
?,?,?,?,?,?,2.22222,?,?,?,?,?,?,?,-9.33333,?,0.38675,-2.17742,?
244.0,194.0,0.0,?,1.72222,?,?,?,49.7407,?,?,43.1111,?,?,?,61.6667,?,-2.02184,4
101.0,72.0,?,?,2.5,4.74444,?,?,26.4815,?,35.7778,20.1111,?,?,?,?,0.436895,?,?
188.0,73.0,0.0,?,1.05556,0.928958,?,?,40.1852,35.6667,49.7778,35.1111,-13.5556,?,?,49.7778,?,?,?
86.0,?,0.0,0.0,?,0.611111,0.611109,0.196295,?,96.7778,130.556,?,?,62.0,-22.6667,130.556,0.258604,-2.26623,?
?,?,0.0,?,?,?,?,0.755557,99.0,?,?,?,?,67.3333,?,?,0.300019,?,?
?,?,0.0,?,?,0.474074,?,?,6.2963,5.0,4.22222,?,?,-6.22222,10.1111,?,?,?,3
?,?,?,0.0,?,0.418518,?,0.596296,2.18519,0.333333,?,?,?,8.11111,?,?,?,?,2
?,49.0,0.0,?,?,0.92896,?,?,?,113.111,140.444,?,?,49.2222,?,?,0.194622,?,?
74.0,?,?,0.0,?,0.02963,?,?,?,0.0,1.55556,?,?,?,?,?,1.0,?,?
4.0,?,?,?,?,0.688531,2.33333,?,?,?,?,?,?,?,12.4444,19.8889,?,?,?
?,139.0,0.0,?,?,?,?,?,4.18518,1.88889,8.55556,?,-6.88889,13.1111,?,?,0.786175,?,?
37.0,?,?,?,?,0.490653,?,0.272164,109.074,?,128.333,103.778,-41.8889,?,-15.8889,?,?,?,?
?,?,0.111111,?,0.722223,0.574135,1.16667,1.04881,?,?,138.111,119.889,?,42.8889,-11.7778,?,?,-2.36728,5
?,?,?,?,?,2.319,?,?,?,49.1111,67.8889,?,-17.5556,?,?,67.8889,0.296251,-2.02862,4
45.0,149.0,0.0,0.0,?,3.32222,?,0.266666,?,13.4444,?,13.2222,-10.1111,20.8889,?,?,?,-2.06925,?
?,62.0,?,?,?,0.0,?,?,?,0.0,?,?,?,0.0,0.0,?,?,0.0,?
1.0,?,?,?,?,?,?,0.455419,122.852,110.556,?,?,?,51.4444,-14.5556,140.0,0.210174,?,?
114.0,?,0.0,0.0,3.16667,?,4.5,?,?,?,?,?,?,44.2222,-24.1111,?,?,-2.0338,4
69.0,85.0,?,0.0,3.11111,?,3.94444,?,?,20.4444,28.1111,15.7778,-3.0,?,-17.0,?,0.437404,?,?
104.0,124.0,?,0.0,?,?,0.666667,0.311111,6.18518,7.66667,7.33333,?,?,?,-7.88889,7.88889,?,?,?
75.0,?,?,0.0,3.94444,?,?,?,?,?,10.4444,?,-9.55556,14.7778,-5.22222,10.4444,?,-2.27297,2
?,?,0.0,0.0,2.83333,?,?,?,?,?,?,?,?,46.5556,?,?,?,?,1
?,?,0.0,0.0,?,?,0.944444,0.551852,?,6.22222,5.55556,11.5556,-4.66667,-6.66667,11.3333,?,?,1.98299,?
?,118.0,0.0,0.0,?,?,?,0.874073,?,?,?,?,?,21.4444,?,26.5556,0.418712,-2.14718,6
?,?,0.0,0.0,3.77778,?,?,?,58.4074,?,?,?,?,?,?,?,0.295523,?,4
67.0,?,?,?,?,0.507407,?,?,?,22.6667,?,17.8889,?,20.7778,-17.5556,?,0.415751,?,?
235.0,?,?,0.0,1.38889,?,?,0.296296,3.48148,1.0,?,2.0,-7.44444,?,-4.44444,?,?,?,?
?,?,?,?,?,?,0.5,?,?,?,24.1111,12.4444,?,?,?,24.1111,0.510924,?,?
?,116.0,0.111111,?,1.77778,?,0.555555,?,?,42.3333,?,41.5556,?,?,?,?,0.264563,?,1
75.0,?,0.0,0.0,2.5,1.11056,1.55556,?,?,?,72.6667,50.1111,-21.8889,?,-22.8889,?,0.314783,?,?
?,111.0,?,0.0,0.722222,0.374074,?,0.429629,?,7.0,?,?,2.88889,?,-7.77778,?,0.562919,-1.17577,?
?,236.0,0.0,?,0.5,0.255556,3.77778,1.36296,?,12.8889,14.6667,?,?,?,?,22.2222,0.419597,?,3
?,?,?,?,1.5,?,?,?,32.1111,?,?,?,?,24.6667,?,?,?,-2.03798,?
58.0,?,0.0,?,2.5,1.45555,2.55556,0.829629,14.7037,?,?,?,?,?,13.8889,19.3333,?,?,3
?,107.0,?,?,?,0.874075,?,?,?,?,64.4444,?,-13.6667,?,-17.6667,?,?,?,?
?,?,?,0.0,?,0.077778,?,0.033333,21.4444,16.8889,?,17.0,-13.6667,?,?,?,?,-2.10097,?
26.0,67.0,?,?,?,0.88889,2.44444,?,?,?,25.8889,14.5556,-1.33333,17.6667,?,25.8889,?,?,?
?,145.0,?,?,?,?,?,?,?,?,?,0.0,?,0.0,0.0,?,?,?,?
33.0,?,?,?,0.611111,?,1.33333,?,?,?,?,2.0,?,?,-0.111111,?,?,?,?
?,?,0.0,?,?,1.76383,3.22222,?,55.8889,49.7778,?,?,-18.3333,?,?,?,?,-2.03737,?
?,?,?,0.0,0.666667,0.266666,?,0.344444,23.5185,?,?,?,?,?,?,?,?,-2.18244,6
?,?,0.0,0.0,1.16667,0.91287,?,?,42.037,?,50.3333,37.7778,-12.1111,24.8889,?,50.3333,?,-2.14372,?
23.0,?,0.0,?,?,?,0.388889,?,0.518518,0.0,1.55556,?,?,?,-1.55556,?,0.777778,?,?
?,?,0.0,?,?,?,?,?,48.2222,?,?,?,?,?,?,?,?,-2.04424,?
?,?,0.0,?,?,2.02941,1.55556,?,?,14.2222,?,?,-17.7778,32.8889,?,31.1111,0.54583,?,?
?,32.0,?,?,?,?,?,?,59.4815,54.2222,?,?,?,34.2222,-18.4444,70.8889,0.249001,-2.04242,?
55.0,?,?,?,?,1.29529,1.38889,?,12.5185,?,?,?,?,?,13.1111,?,0.407904,?,?
?,28.0,0.0,0.0,4.27778,?,0.833333,0.658281,62.4074,?,?,54.6667,?,?,?,?,0.324556,?,?
?,?,?,?,1.05556,?,?,0.222222,?,?,?,?,?,?,?,?,?,?,?
?,?,0.0,?,?,2.98453,3.33333,3.19722,?,54.8889,?,53.7778,-21.5556,46.4444,?,?,?,?,4
38.0,146.0,?,?,0.5,?,?,?,5.11111,?,?,?,1.66667,?,?,?,0.571429,?,?
?,?,?,0.0,1.16667,1.1,?,1.94444,126.333,?,?,121.778,-28.0,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,132.889,?,30.7778,?,?,0.109655,?,5
?,?,0.0,0.0,?,0.998145,1.61111,1.12382,?,44.7778,60.6667,?,-14.1111,?,?,60.6667,0.290788,-1.9876,4
?,200.0,?,?,?,4.32435,6.05556,4.32777,?,52.2222,?,50.8889,?,42.2222,?,?,?,?,4
2.0,?,?,?,?,?,?,3.4963,?,18.7778,23.8889,?,?,?,-14.2222,?,?,?,?
?,?,?,?,2.05556,?,?,?,?,?,?,?,?,24.0,?,?,?,-2.51749,4
254.0,159.0,0.0,?,?,7.54074,?,?,36.6296,?,?,32.3333,?,?,-12.8889,46.2222,?,?,4
33.0,?,0.111111,?,?,?,?,5.04074,?,20.2222,?,?,0.111111,?,?,24.8889,?,-1.55538,0
214.0,?,0.0,?,?,0.729634,?,?,40.4444,?,?,36.3333,-15.3333,?,?,?,?,-2.19894,4
?,140.0,?,?,?,0.278887,?,0.742867,0.407407,?,?,?,?,1.11111,-0.555556,?,0.240741,?,6
249.0,207.0,0.222222,?,?,?,0.888889,?,?,?,?,?,?,?,13.2222,?,?,?,3
?,165.0,0.0,0.0,?,?,2.44444,1.14074,?,?,?,?,?,-0.555556,7.44444,?,?,?,3
187.0,36.0,0.0,0.0,0.388889,0.250924,?,?,?,?,13.0,?,-8.22222,?,?,?,?,?,?
?,?,?,?,1.05555,?,3.38889,?,54.037,48.8889,?,?,?,37.5556,-22.1111,?,0.298622,?,?
?,92.0,?,0.0,8.05555,44.7741,1.0,?,?,?,22.6667,?,?,?,?,22.6667,?,?,?
?,?,0.0,?,?,?,?,84.5963,?,21.1111,?,?,?,?,?,?,0.233097,-2.01975,?
?,?,0.0,?,?,?,2.88889,5.05185,?,136.889,150.889,?,?,?,?,?,?,?,5
34.0,?,0.0,?,?,?,?,0.879815,?,?,?,?,-6.44444,-9.11111,?,?,?,1.99318,?
8.0,?,?,0.0,1.61111,?,0.333333,?,?,?,12.0,6.44444,?,10.8889,?,12.0,0.484805,?,?
?,?,?,0.0,?,0.211111,?,?,?,?,?,80.6667,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,2.07407,0.666667,?,0.666667,-4.22222,8.44444,-4.22222,4.88889,?,?,6
174.0,?,?,?,?,?,?,?,107.444,?,125.778,101.889,?,55.0,-16.6667,125.778,?,?,?
70.0,71.0,0.111111,?,?,1.80741,2.83333,2.07778,?,?,?,16.7778,?,20.6667,?,29.6667,?,-1.66796,?
?,167.0,?,?,0.888889,0.518518,?,?,?,?,?,17.1111,?,-2.44444,7.55556,?,0.248449,2.30573,?
116.0,?,?,0.0,?,0.551851,2.22222,?,14.2222,11.1111,13.1111,?,-9.33333,?,?,?,0.389695,?,3
?,120.0,0.0,?,?,?,?,53.9556,39.3333,35.4444,?,34.7778,?,?,-13.6667,47.7778,0.272752,?,?
?,62.0,?,0.0,0.555556,0.207408,?,?,?,?,?,?,?,?,-12.8889,?,?,?,5
?,?,0.0,?,1.16667,?,?,?,?,?,?,?,?,76.8889,?,?,?,-2.24632,5
21.0,?,0.0,?,?,?,?,?,?,?,?,?,-10.8889,?,?,?,?,?,?
?,?,?,?,?,?,1.38889,1.57408,128.481,?,?,?,?,?,?,?,?,?,5
?,?,?,0.0,?,4.19347,2.11111,?,?,?,20.8889,?,-16.5556,?,?,?,0.695755,-2.26899,?
?,?,0.0,?,?,?,1.77778,0.785183,127.444,115.556,143.111,?,?,?,?,?,0.19252,?,5
151.0,163.0,?,0.0,?,?,?,41.9889,40.0,?,?,37.4444,-16.3333,24.0,?,?,0.263846,-2.51749,4
250.0,87.0,0.0,?,?,0.240741,?,0.374074,?,?,19.5556,?,-13.4444,25.2222,?,?,?,-2.13862,?
?,?,?,?,1.27778,?,0.999997,0.577774,136.296,?,145.556,?,?,?,?,145.556,?,?,?
170.0,88.0,?,?,?,0.389681,?,?,22.3333,18.2222,?,?,-12.3333,21.0,?,?,0.378615,?,?
?,?,?,?,?,2.09497,?,?,?,?,22.4444,34.1111,?,-10.3333,?,?,?,2.21401,?
?,?,0.0,0.0,0.555555,?,?,?,?,112.222,138.111,?,-30.4444,?,-16.7778,?,0.187362,?,?
?,?,?,?,1.44444,?,18.8889,5.54076,?,?,?,?,?,?,-8.22222,47.5556,0.284813,-2.39521,4
223.0,141.0,0.111111,0.0,?,1.80741,?,0.162963,?,?,16.5556,7.0,-11.5556,?,?,?,0.640224,?,?
73.0,?,?,0.0,0.555556,?,0.888889,?,126.852,?,143.111,121.889,-33.8889,?,-14.8889,143.111,0.192456,-2.33483,?
?,131.0,?,0.0,0.222222,0.02963,0.333333,?,0.518518,0.0,1.55556,?,?,3.11111,-1.55556,?,1.0,?,2
173.0,?,?,?,0.0,0.0,?,0.0,?,?,?,0.0,0.0,?,0.0,?,0.0,?,?
?,?,?,0.0,0.5,0.122222,0.944444,?,?,7.44444,?,?,?,1.44444,-6.55556,?,0.529982,?,?
174.0,?,?,0.0,?,0.68853,?,0.879816,?,?,61.0,50.3333,-3.11111,?,-14.4444,?,0.174579,?,?
?,?,?,?,3.38889,1.78159,?,4.13477,?,?,?,48.0,-18.3333,34.6667,-16.3333,?,0.272721,?,?
231.0,?,?,?,?,0.278887,?,?,?,4.55556,9.77778,3.66667,-4.33333,11.3333,?,?,0.620651,?,6
?,?,?,0.0,?,0.340741,?,1.81111,?,9.33333,10.7778,16.1111,?,-3.88889,?,16.1111,?,?,3
?,?,0.111111,0.0,0.944445,?,?,1.01111,65.2963,?,?,58.1111,?,?,-21.5556,?,?,?,?
184.0,197.0,?,?,3.05556,3.2552,4.55556,?,?,?,9.55556,?,-9.22222,?,16.4444,?,?,?,?
225.0,90.0,?,?,?,0.250924,?,0.45542,6.59259,?,?,3.88889,?,13.8889,?,?,?,-1.98747,?
?,?,0.0,0.0,?,0.374074,0.5,0.3,?,?,3.88889,0.222222,?,?,-3.44444,?,?,?,?
?,?,0.0,?,?,?,?,?,16.1852,?,?,?,?,?,-13.8889,?,?,-1.16284,?
?,?,0.0,0.0,2.16667,1.83485,?,1.92546,?,?,?,?,-11.1111,?,-13.4444,?,0.313427,?,?
?,?,0.0,?,0.277778,?,0.777778,?,?,?,?,20.4444,-9.88889,?,?,?,?,2.34513,3
?,?,0.0,?,11.1667,?,?,?,?,12.2222,23.4444,?,?,?,-4.33333,?,?,-2.41807,?
?,?,?,0.0,2.44444,?,2.77778,?,?,?,?,15.8889,?,-7.22222,16.1111,15.8889,?,?,?
?,176.0,?,?,?,?,2.38889,?,?,19.0,19.7778,27.7778,?,?,?,27.7778,0.316041,2.17984,3
80.0,?,?,?,1.22222,?,0.944444,0.551851,?,?,?,16.2222,?,15.7778,?,26.6667,0.390436,?,0
?,99.0,0.0,?,?,?,?,?,?,?,5.55556,?,-5.77778,?,?,?,?,?,?
?,90.0,?,?,1.27778,0.854184,?,2.01843,4.66667,?,5.77778,5.66667,?,?,?,6.22222,?,-3.04418,2
?,?,?,?,?,?,?,1.98518,110.296,97.6667,?,?,?,59.7778,-21.8889,?,?,?,5
?,?,?,?,?,2.38519,?,?,?,?,?,?,-1.66667,?,?,10.1111,?,1.91742,?
?,112.0,0.0,?,0.611111,0.250924,?,?,59.1481,?,?,?,-20.7778,?,-21.7778,?,0.293681,?,1
98.0,?,0.0,?,2.22222,?,?,?,?,19.2222,23.2222,?,1.55556,13.5556,?,?,0.410009,-1.44664,0
36.0,?,0.0,?,?,0.196296,?,2.06296,?,?,?,0.777778,?,1.77778,?,?,?,?,2
?,?,?,?,?,?,?,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,?,?,?
207.0,?,0.0,0.0,?,0.344266,0.888888,?,?,97.6667,?,?,-38.1111,53.2222,?,?,0.237567,?,?
?,180.0,?,?,1.11111,?,?,?,13.8519,9.66667,?,?,?,?,14.7778,18.7778,0.486883,2.48792,?
54.0,?,0.0,0.0,?,?,0.833333,0.255556,3.25926,?,8.0,?,?,14.2222,?,8.0,0.944811,-2.18672,2
162.0,66.0,?,?,2.05556,?,9.22222,7.07316,?,41.0,47.7778,?,?,?,-10.7778,?,?,?,1
?,?,?,?,1.11111,?,1.11111,1.18634,?,?,57.1111,39.0,-18.1111,?,-18.1111,?,?,?,1
208.0,?,0.0,?,?,125.867,?,0.685184,8.7037,5.88889,?,?,?,?,-7.11111,?,?,?,?
?,158.0,?,0.0,?,?,1.16667,?,?,?,11.7778,?,-3.77778,?,-6.44444,11.7778,0.472975,?,?
137.0,92.0,?,?,7.38889,7.3799,?,?,9.96296,7.11111,15.5556,?,?,16.7778,?,?,?,-2.0967,6
150.0,?,?,0.0,?,0.255556,0.777778,0.207407,5.59259,?,?,?,4.55556,?,?,?,?,?,0
141.0,?,0.111111,?,?,?,5.0,?,44.5926,?,?,?,-12.7778,?,-15.4444,54.0,?,-2.03005,?
