@relation dataset

@attribute region-centroid-col real
@attribute region-centroid-row real
@attribute short-line-density-5 real
@attribute short-line-density-2 real
@attribute vedge-mean real
@attribute vegde-sd real
@attribute hedge-mean real
@attribute hedge-sd real
@attribute intensity-mean real
@attribute rawred-mean real
@attribute rawblue-mean real
@attribute rawgreen-mean real
@attribute exred-mean real
@attribute exblue-mean real
@attribute exgreen-mean real
@attribute value-mean real
@attribute saturation-mean real
@attribute hue-mean real
@attribute class {0, 1, 2, 3, 4, 5, 6}


@data
?,125.0,?,?,?,?,0.888889,?,?,?,?,0.333333,?,?,?,3.11111,?,?,2
83.0,53.0,?,0.0,0.555555,0.455419,0.722223,0.490652,123.444,?,138.222,119.778,-33.3333,44.3333,-11.0,138.222,?,?,5
?,38.0,0.0,0.0,?,?,1.0,?,58.0,50.0,?,49.6667,?,?,?,?,?,?,?
?,?,?,0.0,?,?,?,?,23.8519,?,30.0,18.0,?,18.4444,-17.5556,30.0,0.398791,-1.59887,0
151.0,?,0.0,0.0,?,8.14157,0.722222,?,?,27.5556,?,27.4444,-13.4444,27.2222,-13.7778,41.1111,?,-2.0788,1
98.0,144.0,0.0,?,0.222222,0.02963,0.333333,?,?,?,3.0,?,?,6.0,-3.0,3.0,?,?,?
146.0,140.0,?,?,?,0.462963,?,?,6.33333,?,?,3.77778,4.66667,?,?,?,?,-0.909267,?
?,237.0,?,?,?,1.14342,?,?,?,?,?,?,?,?,?,18.7778,?,?,?
?,?,?,?,1.05556,?,?,?,?,132.556,?,?,-14.8889,27.1111,?,?,0.098472,-2.14672,5
?,198.0,?,0.0,?,?,4.83333,3.00925,59.7778,53.1111,?,?,?,?,?,74.0,?,?,?
94.0,?,0.0,?,?,1.42075,1.0,0.516399,?,?,?,?,-20.5556,?,?,?,?,?,?
?,?,?,?,?,1.65552,?,?,?,?,?,?,?,25.8889,-13.4444,?,?,-2.06472,?
157.0,?,0.0,?,1.22222,1.24127,?,?,18.9259,?,?,?,?,?,-10.7778,?,?,-2.16091,6
?,?,?,?,?,?,0.611111,0.374074,3.92593,5.55556,?,?,4.88889,?,?,?,?,?,?
?,191.0,0.0,0.111111,3.16667,2.78687,?,5.18545,?,52.4444,?,?,-23.4444,47.8889,-24.4444,?,?,?,?
?,?,0.0,0.0,?,?,1.11111,?,64.6296,58.2222,?,?,?,?,-22.2222,?,?,?,?
?,133.0,?,0.0,?,?,0.055556,?,?,?,1.11111,?,-1.11111,2.22222,?,1.11111,?,-2.0944,6
222.0,?,?,0.0,?,?,0.0,?,?,?,?,?,0.0,0.0,?,?,?,?,?
217.0,208.0,?,0.0,?,?,?,?,?,12.6667,?,?,?,?,?,21.1111,0.40213,?,3
189.0,?,0.0,0.0,1.22222,1.0037,?,2.38902,48.5185,44.1111,?,?,?,?,-20.8889,?,?,?,?
?,?,0.0,0.0,?,?,?,?,2.44444,?,5.44444,0.888889,?,9.0,?,?,0.878395,?,?
97.0,?,?,0.0,?,?,1.05556,?,?,?,6.88889,3.33333,4.44444,3.11111,?,?,?,-0.963048,?
?,64.0,?,0.0,?,?,20.2222,17.6291,31.0,?,?,?,?,?,-2.0,?,0.400746,-2.59382,?
?,?,?,0.0,1.33333,?,?,?,62.7037,?,?,54.5556,-23.7778,48.2222,?,?,?,?,?
?,?,?,0.0,?,1.94074,?,1.5,?,?,29.2222,?,-13.5556,?,-11.8889,29.2222,?,-2.13488,?
?,?,?,?,?,0.02963,0.444445,0.118518,?,?,6.77778,?,?,2.44444,-7.88889,7.77778,?,?,?
137.0,66.0,?,0.0,2.61111,?,?,?,28.4074,?,?,21.6667,-9.22222,?,-20.2222,?,?,?,?
?,?,0.0,?,1.05556,0.827759,?,?,?,9.66667,?,17.4444,?,?,?,17.4444,0.445509,2.50823,3
254.0,?,0.0,0.0,?,?,?,?,36.6296,?,?,32.3333,-15.8889,28.7778,-12.8889,?,?,?,?
?,?,?,?,?,0.807371,?,?,?,?,?,?,-41.1111,54.8889,?,132.111,?,?,?
?,?,0.0,0.0,?,0.207406,?,1.26297,?,?,?,?,?,?,?,?,0.126968,-2.27843,?
?,?,?,0.0,3.77778,?,?,?,?,?,?,50.0,-21.2222,?,?,?,?,?,?
?,176.0,?,0.111111,1.88889,1.14827,?,?,52.9259,46.3333,?,45.4444,-19.7778,?,?,?,?,-2.05164,4
?,?,0.0,0.0,?,?,?,0.655555,13.7037,?,12.6667,?,?,?,12.2222,?,0.401347,?,3
?,?,?,?,?,0.516398,?,?,126.778,?,141.889,122.667,?,?,?,141.889,?,?,?
84.0,?,0.0,0.0,1.77778,?,?,0.888889,?,?,?,?,?,28.1111,-18.8889,?,0.446118,-1.87303,?
?,?,0.0,0.0,?,?,?,?,?,129.778,?,?,?,30.1111,?,?,0.113055,-2.28076,?
14.0,135.0,?,0.0,?,0.062963,?,?,?,1.66667,6.0,1.0,?,9.33333,?,6.0,?,-1.95855,6
?,183.0,0.111111,0.0,?,?,1.55556,?,43.1852,40.2222,52.0,?,?,?,-17.5556,?,0.28154,-1.88773,?
191.0,47.0,0.0,0.0,?,?,?,?,?,?,?,131.889,-20.2222,?,?,146.333,?,-2.26255,5
113.0,128.0,0.0,?,0.222222,0.074074,?,?,?,?,?,0.0,?,4.44444,?,?,?,?,?
?,?,0.0,?,?,0.062963,?,?,?,?,?,3.22222,3.33333,?,?,7.44444,?,-1.15184,?
?,60.0,?,?,?,?,?,?,19.3333,18.8889,?,?,?,16.3333,?,?,?,?,0
?,145.0,0.0,0.0,0.0,0.0,0.0,?,?,?,0.0,?,0.0,?,0.0,?,?,?,?
?,?,0.111111,0.0,?,1.25462,?,0.182574,47.8148,?,?,?,?,18.8889,?,?,0.199351,-1.83678,?
?,?,?,0.0,1.83333,?,?,2.46456,?,?,24.4444,13.2222,-11.8889,?,?,?,0.475549,-2.12273,6
?,?,?,?,?,?,?,?,?,?,?,?,-6.88889,?,?,15.8889,?,2.15664,?
?,?,?,?,?,?,5.83333,?,?,?,17.0,?,-11.6667,?,-9.66667,?,?,-2.15026,6
?,?,0.0,?,?,1.98513,?,?,?,?,?,?,-12.0,-6.66667,?,24.2222,0.424404,?,?
?,120.0,?,?,0.833333,0.344444,1.05556,?,?,?,?,1.11111,?,?,?,?,0.962963,-2.29808,2
?,?,?,?,25.5,12.7954,27.2778,15.931,?,?,61.1111,?,?,33.8889,?,?,?,-2.36049,2
?,?,?,?,1.5,?,?,?,?,?,12.0,17.2222,-7.44444,?,?,?,?,?,?
?,157.0,?,?,?,?,2.94444,?,?,19.2222,24.2222,29.4444,?,-0.222222,?,29.4444,0.350043,?,?
?,92.0,?,0.0,?,1.06284,?,0.620633,17.2593,?,25.7778,13.1111,-13.1111,?,?,25.7778,0.499695,-2.11184,6
102.0,?,?,0.0,1.83333,?,?,?,49.1852,?,59.7778,?,?,?,?,?,0.282687,?,?
?,?,?,0.0,?,?,?,?,?,0.333333,?,?,?,9.33333,?,?,?,?,2
168.0,187.0,?,?,?,?,?,1.60208,?,52.5556,?,?,-16.3333,?,?,71.4444,?,?,?
?,?,0.0,?,?,0.951851,?,?,22.7407,21.1111,30.2222,?,?,22.4444,?,?,0.440708,-1.75941,0
?,?,?,?,0.555555,0.172133,?,?,?,?,?,0.111111,-2.88889,?,?,?,?,-2.12325,?
?,95.0,?,0.0,?,?,1.33333,1.26491,?,?,10.7778,5.33333,?,9.44444,?,10.7778,0.512566,-1.74926,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,-7.22222,?,0.574074,?,?
?,113.0,?,?,?,0.240741,0.722222,0.151852,?,7.11111,6.33333,?,?,2.55556,?,?,0.580026,-0.851202,?
144.0,?,?,?,?,?,?,?,?,?,18.0,?,-11.0,?,?,?,?,2.83482,3
16.0,51.0,?,?,0.722223,?,?,?,122.963,110.667,?,?,-36.8889,53.4444,-16.5556,?,?,?,5
?,?,0.0,?,1.0,?,?,0.907417,128.444,?,142.889,?,-27.6667,?,?,?,?,?,?
158.0,?,?,0.0,?,0.389682,?,4.04237,?,?,?,23.4444,-11.3333,-2.0,?,?,?,2.50525,3
189.0,107.0,?,?,2.66667,?,0.833333,0.72265,?,?,35.1111,24.7778,?,?,?,?,0.332407,?,6
?,?,?,?,0.277778,?,0.333333,0.177778,?,?,?,?,?,3.33333,-7.66667,7.22222,0.581349,-0.953435,0
?,?,0.111111,0.0,?,?,0.666667,?,?,?,?,51.7778,?,41.3333,?,72.6667,0.287394,?,?
?,188.0,?,0.0,2.05556,1.35674,?,0.750309,?,53.5556,74.8889,?,?,?,-23.3333,74.8889,0.299511,?,?
33.0,131.0,0.0,?,0.444444,?,?,?,?,?,?,?,-1.55556,?,?,?,0.407407,?,?
?,105.0,?,?,?,2.31341,?,?,15.1852,?,19.7778,?,-7.55556,?,?,?,?,-2.16157,?
143.0,?,0.0,0.0,?,0.75031,1.27778,?,?,116.778,?,?,?,?,?,142.667,0.181475,?,?
?,?,0.0,0.0,1.44444,?,?,?,?,26.8889,?,?,-9.22222,?,-10.2222,?,0.275863,?,4
210.0,?,?,?,?,?,1.0,?,42.2593,?,47.3333,38.8889,-5.11111,?,?,47.3333,0.178226,?,1
5.0,118.0,0.0,0.0,0.222222,0.074074,0.333333,?,?,0.0,?,?,?,4.88889,?,2.55556,1.0,?,?
?,?,?,?,?,0.860663,?,0.975629,?,?,?,?,?,?,?,?,?,?,?
166.0,154.0,?,0.0,0.111111,?,0.444444,0.074074,?,0.222222,1.88889,?,-1.44444,?,-2.11111,1.88889,?,?,?
38.0,?,?,0.0,?,2.12568,3.44445,1.20493,55.963,?,?,?,?,?,-21.8889,?,?,?,?
?,?,0.0,?,0.333333,?,?,?,?,0.0,?,?,?,3.33333,-1.33333,?,1.0,-2.15073,2
18.0,?,?,0.0,?,?,0.277778,?,?,0.111111,?,0.222222,-1.33333,?,?,?,?,-2.15956,?
?,18.0,?,0.0,?,1.02222,?,?,137.889,?,?,?,?,?,-10.6667,?,?,-2.27511,?
?,194.0,0.0,?,2.61111,1.92546,?,?,41.037,37.0,?,?,?,?,-14.1111,?,0.275415,?,?
?,81.0,?,0.0,2.61111,?,2.72222,?,20.4815,?,?,?,-1.11111,?,?,?,0.412662,-1.56634,?
80.0,?,?,?,?,?,1.55556,?,?,21.2222,?,?,?,17.5556,?,?,?,?,0
?,?,0.111111,?,?,1.03279,?,?,21.5556,17.5556,28.6667,?,?,?,-9.33333,?,?,?,?
244.0,194.0,0.0,?,?,?,2.27778,2.03761,?,44.4444,61.6667,?,-15.8889,35.7778,-19.8889,?,0.300853,?,4
101.0,72.0,?,?,?,?,?,?,?,?,35.7778,?,?,?,-19.1111,35.7778,?,-1.84616,0
188.0,73.0,0.0,?,?,?,?,?,?,35.6667,49.7778,?,-13.5556,28.7778,-15.2222,?,0.297096,?,?
86.0,?,?,?,?,0.611111,?,?,?,?,?,?,?,?,?,?,?,-2.26623,5
?,44.0,?,?,?,?,1.0,0.755557,?,?,?,90.5556,?,67.3333,?,121.444,0.300019,-2.25454,?
207.0,217.0,0.0,0.0,0.777778,?,2.05556,?,6.2963,5.0,4.22222,9.66667,?,?,?,9.66667,?,?,?
?,?,0.0,0.0,0.611111,?,?,?,?,?,4.88889,1.33333,?,?,?,?,?,?,?
?,49.0,0.0,?,?,?,?,?,124.037,?,140.444,?,?,49.2222,-16.4444,?,?,?,?
?,129.0,0.0,0.0,0.222222,0.02963,0.111111,?,?,0.0,1.55556,0.0,?,3.11111,-1.55556,1.55556,?,?,?
?,188.0,?,?,?,?,2.33333,?,?,?,14.0,?,?,-5.22222,?,?,?,?,3
?,?,?,?,?,?,0.722222,?,?,1.88889,?,2.11111,?,?,?,8.55556,?,?,6
37.0,61.0,0.0,?,0.611111,0.490653,?,0.272164,?,?,?,?,?,?,?,?,?,?,?
92.0,44.0,?,?,?,0.574135,?,?,?,?,?,119.889,?,?,-11.7778,138.111,?,?,?
143.0,?,?,?,2.33333,2.319,?,2.52689,?,?,67.8889,?,?,?,?,?,0.296251,?,?
?,149.0,?,0.0,?,3.32222,0.666666,0.266666,?,?,?,13.2222,?,?,-10.7778,?,0.453341,-2.06925,?
?,?,0.0,0.0,0.0,?,0.0,0.0,0.0,?,?,0.0,?,?,?,0.0,0.0,0.0,?
?,?,0.0,?,0.888891,0.455421,1.11111,?,122.852,110.556,?,118.0,-36.8889,?,?,?,?,-2.35936,?
114.0,?,0.0,?,?,?,?,?,57.8148,?,?,49.7778,?,44.2222,-24.1111,?,?,-2.0338,?
?,?,0.111111,?,?,?,?,?,21.4444,20.4444,28.1111,15.7778,-3.0,?,-17.0,?,0.437404,-1.65988,?
104.0,?,?,0.0,?,0.151852,0.666667,?,6.18518,7.66667,?,3.55556,?,?,-7.88889,?,0.550044,-0.95784,?
?,?,0.0,0.0,?,45.8407,?,?,?,?,?,?,?,?,?,?,0.872146,?,2
?,?,0.0,?,2.83333,0.722649,?,0.574133,?,?,?,?,-25.1111,?,?,?,?,?,?
?,201.0,?,?,?,?,?,?,7.77778,?,5.55556,11.5556,?,?,11.3333,11.5556,?,?,?
?,?,?,?,?,?,?,?,?,15.5556,26.5556,?,?,21.4444,-9.88889,?,?,-2.14718,?
?,?,0.0,?,3.77778,?,?,1.54441,?,51.3333,?,?,?,42.1111,-20.8889,?,0.295523,-2.10133,?
?,?,?,0.0,?,0.507407,?,0.388889,?,22.6667,30.6667,?,-3.22222,20.7778,-17.5556,30.6667,?,-1.70091,?
?,?,?,?,?,?,?,0.296296,3.48148,1.0,7.44444,?,-7.44444,?,-4.44444,?,?,-2.24813,?
?,?,?,?,0.555555,0.074074,?,?,?,11.7778,?,?,?,?,-11.0,?,?,?,6
140.0,116.0,0.111111,?,?,?,?,0.501848,?,?,?,?,-13.4444,29.2222,?,?,?,?,?
?,?,?,0.0,2.5,?,?,?,57.7407,50.4444,72.6667,?,?,44.7778,?,?,?,?,1
39.0,?,?,?,?,?,0.888889,?,?,7.0,7.66667,?,?,?,?,7.88889,?,?,?
214.0,?,?,?,0.5,?,?,1.36296,16.5926,12.8889,?,?,?,?,?,22.2222,0.419597,?,?
15.0,189.0,?,?,?,0.922221,?,?,?,?,?,?,?,24.6667,?,40.3333,?,-2.03798,?
58.0,232.0,0.0,?,?,1.45555,?,0.829629,?,11.2222,?,?,?,-3.44444,13.8889,19.3333,?,2.40285,?
?,?,?,0.0,?,?,?,?,54.0,49.4444,?,?,?,31.3333,-17.6667,64.4444,0.252669,-2.00361,?
?,94.0,0.0,?,?,0.077778,0.833333,?,21.4444,16.8889,?,?,?,?,?,?,?,?,?
?,67.0,?,?,?,?,2.44444,?,20.0,19.5556,?,14.5556,?,?,?,25.8889,?,-1.6232,0
130.0,?,?,0.0,?,?,?,?,?,0.0,0.0,0.0,?,?,0.0,?,?,?,?
?,98.0,?,?,?,0.611616,1.33333,?,2.03704,0.555556,?,?,-4.44444,?,?,3.55556,0.883333,-2.5489,?
?,?,0.0,?,?,?,?,2.08344,55.8889,?,?,48.6667,-18.3333,?,?,69.2222,?,?,4
173.0,?,?,0.0,?,0.266666,0.833333,0.344444,23.5185,?,34.4444,18.7778,-18.5556,32.7778,?,34.4444,?,?,?
?,?,?,0.0,1.16667,?,?,?,42.037,?,50.3333,?,?,24.8889,?,?,?,?,?
23.0,?,0.0,?,0.5,?,?,?,0.518518,?,1.55556,?,?,?,-1.55556,?,?,?,?
?,?,0.0,?,?,1.68215,1.83333,?,?,42.5556,60.4444,41.6667,-17.0,?,-19.6667,60.4444,?,-2.04424,?
68.0,?,?,?,?,2.02941,1.55556,?,20.1481,?,?,15.1111,?,?,?,?,0.54583,?,2
130.0,?,?,0.0,?,?,?,0.836659,?,?,?,?,?,?,?,?,?,-2.04242,?
55.0,?,0.111111,0.0,?,1.29529,1.38889,?,?,?,?,16.8889,?,-6.55556,?,16.8889,?,?,?
?,?,0.0,0.0,4.27778,?,?,0.658281,62.4074,?,?,54.6667,-26.8889,?,-23.2222,?,?,?,?
?,?,?,?,1.05556,?,?,0.222222,?,?,?,?,-6.77778,?,?,?,?,?,2
?,?,?,0.0,?,?,3.33333,?,?,54.8889,?,?,?,46.4444,-24.8889,?,0.306906,?,?
?,146.0,0.0,0.0,?,?,0.666667,0.266667,5.11111,?,?,?,1.66667,?,?,?,?,?,?
147.0,51.0,?,0.0,?,?,?,1.94444,?,117.0,140.222,?,-28.0,41.6667,-13.6667,?,0.165549,-2.30669,?
235.0,?,0.0,?,1.16667,?,?,?,?,?,?,132.889,?,30.7778,-14.2222,?,0.109655,-2.1462,?
205.0,?,0.0,?,?,0.998145,?,1.12382,?,44.7778,?,?,?,33.5556,?,60.6667,?,?,4
?,?,?,0.0,?,4.32435,6.05556,4.32777,?,52.2222,72.6667,?,?,?,?,?,?,?,?
?,?,0.0,?,?,?,?,?,?,?,?,14.2222,?,14.7778,?,?,?,?,?
?,?,0.0,0.0,?,?,?,?,40.0,34.5556,?,?,?,?,?,?,0.263846,?,?
?,159.0,0.0,0.0,3.55556,7.54074,14.8333,?,36.6296,?,?,?,?,?,?,?,?,?,?
33.0,?,?,0.0,?,?,?,?,?,20.2222,?,?,0.111111,?,?,?,0.380367,?,?
214.0,?,?,0.0,3.72222,0.729634,11.5,18.9222,40.4444,?,?,36.3333,?,?,-12.3333,49.6667,?,?,?
?,140.0,?,?,?,?,?,?,?,?,?,0.222222,?,?,?,0.777778,0.240741,-2.0944,?
?,?,?,0.0,?,?,0.888889,0.272165,12.1481,?,10.3333,?,?,-5.44444,?,?,?,?,?
191.0,165.0,?,?,0.333333,0.177778,?,1.14074,?,?,?,?,?,-0.555556,?,?,?,?,?
?,36.0,?,?,?,0.250924,?,0.278887,?,?,13.0,?,?,?,?,13.0,?,?,?
?,?,?,?,1.05555,?,?,1.59745,54.037,?,?,46.6667,?,37.5556,?,66.5556,0.298622,?,4
136.0,92.0,?,?,8.05555,44.7741,1.0,?,15.4074,11.6667,?,11.8889,-11.2222,?,?,?,0.53355,?,?
1.0,189.0,?,0.0,?,0.462963,?,84.5963,?,?,?,?,?,?,-9.77778,29.3333,?,?,?
?,?,0.0,0.0,?,0.311116,?,5.05185,?,?,?,142.556,-19.6667,22.3333,?,?,0.092773,-2.52165,?
34.0,?,?,?,?,?,?,?,?,?,?,?,-6.44444,-9.11111,?,?,0.463569,1.99318,3
8.0,162.0,0.111111,?,?,2.06296,?,0.133333,?,?,?,6.44444,-5.11111,?,?,?,?,?,1
201.0,?,?,?,?,0.211111,?,0.296297,?,74.8889,?,80.6667,?,75.3333,?,115.444,0.35122,-2.2428,?
?,136.0,0.0,?,0.277778,0.062963,0.833333,0.211111,2.07407,0.666667,4.88889,?,?,?,-4.22222,4.88889,0.877513,?,?
?,50.0,0.0,?,?,?,?,0.952579,?,?,125.778,101.889,?,?,-16.6667,?,?,-2.3373,?
?,71.0,?,0.0,2.11111,?,?,?,22.7778,?,29.6667,?,-2.66667,?,?,29.6667,?,-1.66796,?
?,167.0,0.111111,?,?,0.518518,?,?,?,?,13.7778,17.1111,?,-2.44444,7.55556,?,?,2.30573,3
?,245.0,?,?,?,0.551851,2.22222,3.94074,14.2222,?,?,?,?,?,?,?,?,2.39543,3
?,120.0,0.0,?,?,?,8.33333,53.9556,39.3333,35.4444,?,?,?,25.3333,-13.6667,47.7778,?,?,?
?,?,0.0,?,?,0.207408,?,0.562963,125.407,?,?,121.111,?,?,-12.8889,?,?,?,5
?,58.0,0.0,?,?,?,?,?,93.1482,?,?,83.3333,?,76.8889,-29.4444,?,0.348863,?,5
?,123.0,?,0.0,?,?,?,?,?,15.6667,?,?,?,?,?,?,?,?,1
93.0,29.0,0.0,0.0,?,?,?,1.57408,?,119.0,142.778,123.667,-28.4444,42.8889,-14.4444,142.778,?,-2.29776,5
?,136.0,0.0,0.0,3.88889,4.19347,2.11111,?,12.1852,?,20.8889,9.0,-16.5556,26.1111,-9.55556,?,0.695755,?,?
204.0,?,?,?,0.777777,0.518519,?,?,?,115.556,143.111,?,?,47.0,-11.3333,?,?,?,5
151.0,?,0.0,?,?,?,?,?,40.0,?,48.0,?,?,?,-7.66667,?,0.263846,-2.51749,?
?,87.0,0.0,?,0.722222,0.240741,?,?,?,?,?,?,-13.4444,25.2222,?,?,0.659329,-2.13862,6
252.0,?,0.0,?,?,?,?,?,?,130.333,145.556,?,?,?,-9.88889,145.556,0.10447,-2.26413,?
?,?,?,0.0,?,0.389681,?,0.459468,?,18.2222,?,19.4444,?,?,?,?,?,-2.20829,?
?,?,?,?,?,2.09497,5.83333,?,25.8889,?,?,?,-14.3333,?,?,34.1111,?,2.21401,3
?,?,0.0,?,?,?,0.555555,?,?,?,?,?,-30.4444,?,?,?,?,-2.2786,?
?,163.0,?,0.0,1.44444,0.785186,?,?,?,?,?,?,?,?,?,?,0.284813,-2.39521,?
?,?,?,?,2.11111,?,?,0.162963,9.85185,?,?,?,?,?,?,16.5556,?,-2.19166,6
73.0,?,?,0.0,?,0.45542,?,?,126.852,?,143.111,121.889,-33.8889,?,?,?,?,-2.33483,5
75.0,?,?,0.0,?,0.02963,0.333333,?,?,?,1.55556,?,?,?,?,?,1.0,-2.0944,?
?,?,?,?,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,0.0,?,?,?,?
?,132.0,?,0.0,?,0.122222,?,0.32963,?,7.44444,?,?,5.11111,1.44444,-6.55556,?,0.529982,-0.726018,0
?,?,?,?,2.22222,?,?,?,55.1481,?,61.0,?,?,17.5556,-14.4444,?,?,?,?
153.0,?,0.0,?,3.38889,1.78159,?,?,53.4444,47.3333,65.0,?,?,?,-16.3333,?,?,-2.1642,?
?,91.0,?,0.0,0.5,0.278887,0.555555,0.172133,?,?,?,?,?,11.3333,-7.0,?,?,-1.93491,?
?,186.0,?,?,?,?,?,1.81111,?,?,10.7778,16.1111,?,?,12.1111,16.1111,?,?,3
79.0,?,0.111111,?,0.944445,0.374074,?,1.01111,?,?,?,58.1111,-16.5556,?,-21.5556,?,?,?,?
?,197.0,?,?,?,?,?,2.74604,?,8.88889,?,17.4444,?,-7.22222,?,17.4444,0.515187,?,3
225.0,90.0,?,?,?,0.250924,?,?,6.59259,4.66667,?,?,-5.77778,13.8889,?,?,?,?,6
?,125.0,0.0,?,?,?,0.5,?,1.37037,0.0,?,0.222222,?,?,?,3.88889,?,-2.13034,?
25.0,?,?,0.0,?,?,4.77778,?,16.1852,17.0,?,11.5556,?,?,?,?,0.447187,-1.16284,0
?,121.0,0.0,0.0,?,1.83485,?,?,?,?,?,27.8889,?,24.5556,-13.4444,40.5556,?,?,?
?,?,?,?,?,?,0.777778,0.620633,?,?,14.3333,?,?,-4.22222,14.1111,20.4444,0.390957,2.34513,3
59.0,?,?,?,?,?,?,?,?,12.2222,23.4444,?,-14.6667,19.0,-4.33333,?,0.652043,-2.41807,?
?,?,0.0,?,?,3.62963,?,?,?,7.55556,?,15.8889,?,-7.22222,?,?,?,?,3
?,?,?,0.0,0.777778,?,2.38889,?,22.1852,19.0,?,27.7778,-9.55556,?,?,?,?,?,?
?,95.0,?,0.0,?,1.00741,0.944444,?,?,?,26.6667,16.2222,-0.222222,?,?,?,0.390436,-1.56733,0
?,?,0.0,0.0,?,?,?,?,2.03704,0.111111,?,?,?,10.5556,?,?,?,?,?
?,90.0,?,0.0,1.27778,0.854184,?,?,?,2.55556,5.77778,?,-6.33333,?,?,?,?,?,2
?,?,0.111111,0.0,1.05555,?,1.88889,1.98518,110.296,?,?,?,-37.8889,59.7778,?,?,0.249895,?,?
209.0,?,?,0.0,2.44444,?,?,?,8.55556,8.0,7.55556,?,?,?,?,?,?,1.91742,3
104.0,112.0,0.0,0.0,?,?,?,?,?,?,?,51.8889,-20.7778,42.5556,?,73.3333,0.293681,-2.07846,?
?,?,0.0,?,?,3.62963,1.5,?,?,?,23.2222,13.6667,1.55556,13.5556,-15.1111,23.2222,?,?,?
36.0,?,0.0,?,0.277778,0.196296,?,2.06296,?,0.333333,1.44444,0.777778,?,1.77778,?,?,?,-2.53095,?
?,?,?,0.0,?,0.0,?,?,0.0,?,?,0.0,?,0.0,0.0,0.0,?,?,2
207.0,58.0,?,?,?,?,?,0.583728,?,?,?,105.333,?,?,?,?,?,?,?
?,?,0.111111,0.0,1.11111,0.518518,1.94444,1.26296,?,?,?,?,?,?,?,18.7778,0.486883,2.48792,?
54.0,91.0,0.0,?,1.44444,?,?,0.255556,?,0.555556,8.0,?,?,?,?,8.0,?,-2.18672,2
162.0,?,?,?,?,0.95258,?,?,?,?,?,39.0,-4.77778,15.5556,?,?,0.184999,-1.83808,?
?,?,?,0.0,?,0.779363,?,?,?,?,57.1111,39.0,?,?,?,57.1111,?,-2.0943,?
208.0,154.0,?,0.111111,11.6667,?,?,0.685184,?,?,?,6.33333,-8.44444,?,?,?,?,-2.06692,6
?,158.0,?,0.0,1.88889,?,1.16667,?,?,7.11111,11.7778,?,?,?,?,11.7778,0.472975,?,?
137.0,?,0.0,?,?,?,?,?,9.96296,7.11111,15.5556,7.22222,?,?,-8.22222,?,?,?,?
?,?,?,0.0,?,?,?,?,5.59259,?,?,?,?,?,-7.77778,?,?,-0.942558,?
141.0,17.0,?,0.222222,3.72222,?,?,?,?,?,54.0,?,-12.7778,28.2222,?,54.0,?,?,?
123.0,?,?,?,?,?,?,?,60.8148,?,74.8889,53.2222,-19.4444,?,?,74.8889,?,?,?
31.0,?,0.111111,0.0,1.27778,0.685184,0.944444,?,?,?,?,122.333,?,?,?,141.778,?,?,?
?,141.0,?,?,?,?,?,?,0.777778,?,?,?,?,4.66667,-2.33333,?,1.0,?,?
