@relation dataset

@attribute make {alfa-romero, audi, bmw, chevrolet, dodge, honda, isuzu, jaguar, mazda, mercedes-benz, mercury, mitsubishi, nissan, peugot, plymouth, porsche, saab, subaru, toyota, volkswagen, volvo}
@attribute fuel-type {diesel, gas}
@attribute aspiration {std, turbo}
@attribute num-of-doors {four, two}
@attribute body-style {convertible, hardtop, hatchback, sedan, wagon}
@attribute drive-wheels {4wd, fwd, rwd}
@attribute engine-location {front, rear}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {dohc, l, ohc, ohcf, ohcv}
@attribute num-of-cylinders {eight, five, four, six, three, twelve}
@attribute engine-size real
@attribute fuel-system {1bbl, 2bbl, idi, mfi, mpfi, spdi, spfi}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {-2, -1, 0, 1, 2, 3}


@data
bmw,?,std,four,sedan,rwd,front,103.5,189.0,?,55.7,3055.0,ohc,six,164.0,mpfi,3.31,3.19,?,?,4250.0,20.0,25.0,24565.0,1
bmw,?,?,four,sedan,?,front,?,189.0,?,?,?,?,six,209.0,mpfi,3.62,3.39,8.0,182.0,5400.0,16.0,?,30760.0,0
bmw,?,std,?,sedan,rwd,?,?,193.8,67.9,53.7,?,ohc,six,?,?,3.62,3.39,?,182.0,5400.0,?,?,?,0
bmw,gas,std,four,sedan,rwd,?,?,197.0,70.9,56.3,3505.0,?,?,209.0,mpfi,?,3.39,8.0,182.0,?,15.0,?,36880.0,?
chevrolet,gas,?,?,?,fwd,front,?,141.1,60.3,?,1488.0,l,three,61.0,2bbl,2.91,3.03,?,48.0,5100.0,?,53.0,5151.0,2
chevrolet,gas,?,?,?,fwd,front,94.5,155.9,63.6,52.0,?,ohc,four,90.0,2bbl,3.03,3.11,?,70.0,5400.0,38.0,43.0,6295.0,1
chevrolet,?,std,four,sedan,fwd,front,94.5,?,63.6,52.0,1909.0,ohc,four,90.0,?,3.03,?,9.6,70.0,5400.0,?,43.0,6575.0,0
?,gas,std,two,?,fwd,front,93.7,157.3,63.8,50.8,1876.0,ohc,four,90.0,2bbl,2.97,?,9.41,?,?,?,41.0,?,1
dodge,gas,std,two,hatchback,fwd,front,?,?,63.8,?,1876.0,ohc,four,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6377.0,1
dodge,gas,turbo,?,hatchback,?,?,?,157.3,63.8,50.8,2128.0,ohc,?,98.0,mpfi,3.03,3.39,7.6,102.0,?,?,?,7957.0,1
dodge,gas,std,four,?,?,front,93.7,157.3,63.8,?,1967.0,ohc,four,90.0,2bbl,?,3.23,9.4,68.0,5500.0,?,38.0,?,1
dodge,gas,std,four,sedan,fwd,front,?,?,63.8,50.6,1989.0,ohc,four,90.0,2bbl,2.97,?,9.4,68.0,?,31.0,38.0,6692.0,1
dodge,gas,std,four,sedan,fwd,front,93.7,?,63.8,?,1989.0,ohc,four,90.0,2bbl,2.97,3.23,9.4,?,?,31.0,38.0,7609.0,1
dodge,?,std,four,wagon,fwd,?,?,174.6,64.6,59.8,2535.0,?,four,?,2bbl,?,3.46,8.5,?,5000.0,?,?,8921.0,-1
dodge,gas,turbo,two,hatchback,fwd,?,?,173.2,?,50.2,?,ohc,four,?,?,3.6,3.9,7.0,145.0,5000.0,?,?,12964.0,?
honda,gas,?,?,hatchback,fwd,?,?,?,63.9,?,?,?,four,?,?,2.91,3.41,9.6,?,4800.0,49.0,?,6479.0,2
honda,gas,std,two,hatchback,?,front,86.6,?,63.9,50.8,?,ohc,four,92.0,?,?,3.41,9.2,?,6000.0,31.0,38.0,?,2
?,gas,?,two,?,fwd,front,93.7,?,64.0,52.6,1837.0,?,four,?,1bbl,2.91,?,10.1,?,5500.0,?,?,5399.0,1
honda,gas,std,two,hatchback,fwd,?,?,150.0,64.0,52.6,1940.0,ohc,?,92.0,1bbl,2.91,?,?,76.0,6000.0,30.0,34.0,6529.0,1
honda,gas,std,?,?,fwd,front,93.7,150.0,64.0,?,?,?,?,92.0,1bbl,?,3.41,?,76.0,?,30.0,34.0,7129.0,?
honda,gas,std,four,sedan,fwd,front,?,?,?,54.5,?,ohc,four,?,1bbl,2.91,3.41,9.2,76.0,6000.0,30.0,34.0,?,0
honda,gas,std,?,?,fwd,front,96.5,?,63.9,58.3,2024.0,?,?,?,1bbl,2.92,?,9.2,76.0,?,30.0,34.0,7295.0,0
honda,gas,std,?,hatchback,fwd,front,96.5,167.5,65.2,53.3,2236.0,ohc,?,110.0,?,?,3.58,?,86.0,?,?,33.0,?,0
honda,gas,std,two,?,fwd,front,96.5,?,65.2,53.3,?,?,four,110.0,1bbl,3.15,3.58,9.0,86.0,5800.0,27.0,33.0,?,?
honda,gas,?,four,sedan,fwd,?,96.5,175.4,65.2,54.1,2304.0,ohc,?,110.0,?,3.15,?,9.0,86.0,5800.0,27.0,33.0,8845.0,0
honda,gas,std,four,sedan,fwd,front,?,175.4,62.5,54.1,2372.0,ohc,four,110.0,1bbl,3.15,?,?,86.0,?,27.0,?,10295.0,?
?,gas,std,four,?,fwd,front,96.5,175.4,65.2,54.1,2465.0,ohc,four,110.0,?,3.15,3.58,9.0,101.0,?,?,?,12945.0,?
?,gas,std,two,?,?,?,?,?,66.0,51.0,2293.0,ohc,?,110.0,2bbl,3.15,?,9.1,100.0,5500.0,?,31.0,?,1
isuzu,?,?,?,sedan,rwd,front,94.3,170.7,61.8,53.5,?,ohc,four,111.0,?,3.31,3.23,8.5,?,4800.0,?,?,6785.0,0
isuzu,gas,std,two,?,?,front,96.0,?,?,?,?,?,?,119.0,spfi,?,3.23,9.2,?,5000.0,24.0,?,?,2
jaguar,gas,std,four,sedan,rwd,front,113.0,199.6,?,52.8,4066.0,dohc,six,258.0,mpfi,?,4.17,8.1,?,4750.0,15.0,19.0,?,0
?,gas,std,four,?,?,front,113.0,?,69.6,52.8,4066.0,?,?,258.0,mpfi,?,4.17,8.1,?,?,15.0,19.0,35550.0,?
jaguar,gas,std,two,sedan,rwd,?,102.0,191.7,?,?,3950.0,?,?,?,mpfi,3.54,2.76,11.5,262.0,5000.0,13.0,17.0,36000.0,0
?,gas,std,two,hatchback,fwd,front,93.1,159.1,64.2,?,?,ohc,?,91.0,2bbl,3.03,3.15,?,68.0,5000.0,30.0,31.0,?,1
mazda,gas,std,two,hatchback,fwd,front,93.1,159.1,64.2,54.1,1900.0,ohc,four,91.0,?,3.03,3.15,?,?,5000.0,?,?,?,1
?,?,?,two,hatchback,fwd,front,?,159.1,64.2,54.1,1905.0,ohc,?,?,2bbl,3.03,3.15,?,68.0,5000.0,?,38.0,6795.0,1
mazda,gas,std,four,?,fwd,front,?,166.8,64.2,54.1,1945.0,ohc,four,?,2bbl,3.03,3.15,9.0,68.0,5000.0,31.0,38.0,?,1
mazda,gas,std,four,sedan,fwd,front,93.1,166.8,64.2,54.1,1950.0,ohc,four,91.0,2bbl,3.08,3.15,9.0,68.0,5000.0,?,?,7395.0,1
?,gas,std,two,?,fwd,front,?,?,66.5,?,2385.0,ohc,four,122.0,2bbl,3.39,3.39,8.6,84.0,4800.0,26.0,?,?,1
mazda,gas,std,four,?,?,front,98.8,177.8,66.5,55.5,?,?,?,?,2bbl,?,3.39,8.6,84.0,4800.0,26.0,32.0,8495.0,?
?,gas,?,?,hatchback,fwd,front,98.8,177.8,66.5,53.7,2385.0,?,four,122.0,2bbl,3.39,3.39,8.6,84.0,4800.0,?,32.0,10595.0,?
mazda,gas,std,?,sedan,fwd,?,98.8,177.8,66.5,55.5,?,?,four,?,2bbl,?,?,8.6,84.0,4800.0,26.0,32.0,10245.0,?
mazda,gas,?,four,?,?,?,98.8,?,66.5,55.5,2425.0,ohc,four,122.0,2bbl,3.39,3.39,8.6,?,4800.0,?,32.0,11245.0,0
mazda,?,std,four,sedan,?,front,?,?,?,54.4,2670.0,?,four,?,mpfi,3.76,3.16,8.0,120.0,5000.0,19.0,?,18280.0,0
mazda,?,?,four,sedan,?,?,104.9,?,?,54.4,2700.0,ohc,four,?,idi,3.43,3.64,?,72.0,4200.0,?,?,18344.0,?
mercedes-benz,diesel,turbo,four,sedan,rwd,front,110.0,?,70.3,56.5,3515.0,ohc,five,?,?,?,3.64,21.5,123.0,4350.0,22.0,25.0,?,?
mercedes-benz,?,?,four,wagon,?,front,110.0,?,70.3,58.7,3750.0,?,?,?,idi,?,3.64,21.5,123.0,4350.0,22.0,25.0,28248.0,?
?,diesel,turbo,two,?,?,?,106.7,?,70.3,54.9,?,?,?,?,?,3.58,3.64,21.5,123.0,4350.0,22.0,25.0,28176.0,0
?,diesel,turbo,?,?,rwd,?,115.6,?,71.7,56.3,3770.0,ohc,five,183.0,idi,3.58,3.64,21.5,123.0,4350.0,22.0,25.0,?,-1
?,?,std,four,sedan,?,front,?,202.6,?,56.5,3740.0,ohcv,eight,234.0,mpfi,3.46,3.1,?,?,4750.0,16.0,18.0,?,?
?,gas,std,two,convertible,?,front,?,180.3,70.5,?,?,?,eight,234.0,mpfi,3.46,3.1,?,155.0,4750.0,?,18.0,35056.0,3
mercedes-benz,gas,?,?,sedan,rwd,front,?,208.1,71.7,56.7,3900.0,?,eight,308.0,mpfi,3.8,3.35,?,?,4500.0,?,16.0,40960.0,?
mercedes-benz,?,std,two,hardtop,?,front,112.0,199.2,72.0,?,?,?,?,304.0,mpfi,3.8,3.35,8.0,?,4500.0,?,16.0,45400.0,?
mercury,?,turbo,two,?,?,front,102.7,178.4,68.0,?,2910.0,ohc,four,?,mpfi,3.78,3.12,8.0,175.0,5000.0,?,24.0,16503.0,?
?,gas,?,two,hatchback,fwd,front,93.7,157.3,?,50.8,?,ohc,four,92.0,2bbl,2.97,3.23,9.4,68.0,?,37.0,?,5389.0,2
mitsubishi,gas,?,?,?,fwd,front,93.7,157.3,?,50.8,1944.0,ohc,four,92.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,?,6189.0,2
mitsubishi,?,?,two,hatchback,fwd,front,?,157.3,?,50.8,2004.0,ohc,four,?,?,?,3.23,9.4,?,5500.0,31.0,?,?,?
mitsubishi,gas,turbo,?,?,?,front,93.0,157.3,?,50.8,2145.0,ohc,four,?,?,3.03,3.39,7.6,102.0,?,24.0,?,7689.0,?
mitsubishi,gas,turbo,two,hatchback,fwd,front,96.3,?,?,49.4,2370.0,ohc,?,?,spdi,3.17,3.46,7.5,?,5500.0,?,30.0,9959.0,3
mitsubishi,?,std,two,?,fwd,?,96.3,173.0,?,49.4,2328.0,ohc,four,122.0,2bbl,3.35,?,8.5,88.0,5000.0,25.0,32.0,?,?
?,gas,?,two,hatchback,fwd,?,95.9,?,66.3,?,2833.0,ohc,four,156.0,?,?,3.86,7.0,?,5000.0,19.0,?,?,?
mitsubishi,gas,turbo,two,hatchback,fwd,?,?,173.2,?,50.2,2921.0,ohc,?,156.0,spdi,3.59,3.86,7.0,145.0,5000.0,?,24.0,14869.0,3
mitsubishi,?,?,two,hatchback,?,?,?,173.2,66.3,?,?,ohc,?,156.0,?,3.59,3.86,7.0,145.0,5000.0,19.0,24.0,?,3
mitsubishi,?,std,four,?,fwd,front,?,172.4,65.4,?,2365.0,ohc,four,122.0,?,3.35,3.46,8.5,88.0,5000.0,?,32.0,6989.0,1
?,gas,std,four,?,?,?,?,172.4,65.4,51.6,2405.0,ohc,four,?,?,?,3.46,?,88.0,5000.0,25.0,32.0,?,?
mitsubishi,gas,?,four,?,?,front,96.3,?,65.4,51.6,2403.0,ohc,four,110.0,spdi,3.17,3.46,7.5,116.0,5500.0,23.0,30.0,9279.0,1
mitsubishi,gas,?,four,sedan,?,front,?,172.4,65.4,?,2403.0,?,four,110.0,spdi,3.17,?,?,116.0,5500.0,23.0,30.0,?,-1
?,gas,?,two,?,?,front,?,165.3,?,?,1889.0,?,?,97.0,2bbl,3.15,?,9.4,69.0,5200.0,31.0,37.0,5499.0,1
?,diesel,std,?,sedan,fwd,front,?,165.3,63.8,54.5,?,?,four,?,idi,2.99,3.47,21.9,55.0,4800.0,?,50.0,?,1
nissan,gas,?,two,sedan,fwd,front,94.5,?,63.8,54.5,?,ohc,four,97.0,2bbl,3.15,?,9.4,69.0,5200.0,31.0,37.0,6649.0,1
nissan,gas,?,four,?,fwd,front,?,165.3,?,54.5,1938.0,ohc,four,97.0,?,?,3.29,9.4,69.0,?,31.0,37.0,6849.0,1
?,?,std,four,wagon,?,?,?,170.2,?,53.5,2024.0,ohc,?,97.0,2bbl,?,3.29,?,69.0,?,31.0,37.0,7349.0,1
nissan,gas,std,?,?,fwd,front,94.5,165.3,?,?,?,ohc,?,97.0,2bbl,?,?,9.4,69.0,5200.0,31.0,37.0,?,1
nissan,?,?,?,?,fwd,?,94.5,?,63.8,?,?,?,?,97.0,2bbl,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,7799.0,?
?,?,?,four,sedan,fwd,?,94.5,165.3,?,?,?,ohc,four,97.0,2bbl,?,3.29,?,69.0,?,?,?,7499.0,1
?,gas,std,four,?,?,front,94.5,170.2,63.8,?,2037.0,ohc,four,?,2bbl,3.15,?,9.4,69.0,5200.0,?,?,7999.0,1
nissan,?,?,two,?,fwd,front,95.1,162.4,?,53.3,2008.0,ohc,four,?,2bbl,?,3.29,?,69.0,5200.0,31.0,37.0,?,?
nissan,gas,?,four,hatchback,?,?,97.2,?,?,?,2324.0,ohc,?,120.0,2bbl,?,?,?,97.0,5200.0,?,34.0,8949.0,0
nissan,gas,std,?,sedan,?,front,?,173.4,65.2,54.7,?,ohc,four,120.0,2bbl,3.33,3.47,8.5,97.0,5200.0,27.0,?,?,?
nissan,?,?,?,sedan,?,front,100.4,181.7,66.5,?,?,ohcv,six,?,?,3.43,3.27,9.0,152.0,5200.0,?,?,13499.0,0
nissan,gas,std,four,?,fwd,?,100.4,184.6,?,56.1,3296.0,?,six,181.0,?,3.43,3.27,9.0,152.0,5200.0,17.0,22.0,14399.0,0
?,gas,std,four,?,fwd,front,?,184.6,66.5,55.1,?,?,six,?,mpfi,?,3.27,?,?,5200.0,?,25.0,?,0
nissan,gas,std,two,hatchback,?,front,?,170.7,67.9,49.7,3071.0,ohcv,six,181.0,?,?,?,9.0,160.0,?,19.0,25.0,17199.0,?
nissan,gas,turbo,two,?,rwd,front,91.3,?,67.9,49.7,3139.0,ohcv,?,?,mpfi,?,3.27,?,200.0,5200.0,?,23.0,19699.0,3
nissan,gas,?,two,hatchback,rwd,front,99.2,?,67.9,?,3139.0,?,?,181.0,?,3.43,3.27,9.0,160.0,5200.0,19.0,25.0,?,1
?,?,std,four,sedan,rwd,front,107.9,186.7,68.4,56.7,?,l,four,120.0,mpfi,3.46,?,?,97.0,?,?,24.0,11900.0,0
?,?,turbo,four,?,?,front,107.9,186.7,?,56.7,3197.0,?,four,152.0,idi,?,?,21.0,?,?,?,?,13200.0,?
peugot,gas,std,four,?,?,front,114.2,198.9,?,58.7,?,l,four,120.0,?,?,?,8.4,97.0,?,?,?,12440.0,0
peugot,diesel,?,four,wagon,rwd,front,114.2,198.9,68.4,?,?,?,four,?,idi,3.7,3.52,21.0,?,4150.0,?,25.0,13860.0,0
peugot,gas,?,four,sedan,rwd,front,107.9,186.7,68.4,56.7,?,l,?,?,mpfi,?,?,?,?,?,19.0,24.0,?,?
?,diesel,?,?,?,rwd,front,107.9,186.7,68.4,56.7,3252.0,l,four,?,idi,3.7,3.52,?,95.0,4150.0,28.0,33.0,16900.0,0
peugot,?,std,four,wagon,rwd,front,?,?,68.4,56.7,3285.0,l,four,?,?,?,2.19,?,?,5000.0,19.0,24.0,?,?
peugot,diesel,turbo,four,wagon,rwd,front,?,198.9,68.4,?,3485.0,l,?,?,idi,3.7,?,?,95.0,?,25.0,?,17075.0,0
peugot,?,?,four,sedan,rwd,front,107.9,186.7,68.4,56.7,3075.0,l,four,120.0,?,3.46,?,8.4,97.0,5000.0,19.0,?,?,0
?,?,?,four,sedan,rwd,front,107.9,?,68.4,56.7,?,l,four,?,idi,?,?,?,95.0,?,28.0,?,17950.0,0
peugot,gas,?,four,sedan,rwd,front,?,?,68.3,?,?,l,four,134.0,?,3.61,3.21,7.0,142.0,5600.0,18.0,24.0,18150.0,0
?,gas,std,two,?,fwd,front,93.7,157.3,63.8,50.8,1918.0,ohc,four,90.0,2bbl,2.97,3.23,?,?,?,37.0,41.0,5572.0,?
plymouth,gas,turbo,two,hatchback,?,front,?,?,63.8,50.8,2128.0,ohc,four,?,spdi,3.03,3.39,7.6,102.0,?,24.0,30.0,?,1
?,?,std,?,hatchback,fwd,front,?,157.3,63.8,50.6,1967.0,ohc,?,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,?,1
?,gas,std,four,sedan,?,front,?,167.3,63.8,50.8,1989.0,ohc,?,90.0,2bbl,2.97,3.23,9.4,68.0,5500.0,?,?,6692.0,1
plymouth,gas,std,four,sedan,fwd,front,93.7,167.3,63.8,50.8,2191.0,ohc,four,?,2bbl,?,3.23,?,68.0,5500.0,31.0,38.0,7609.0,1
?,?,?,four,?,fwd,front,103.3,?,?,59.8,?,ohc,?,122.0,?,?,?,8.5,88.0,?,24.0,30.0,?,-1
plymouth,gas,?,two,hatchback,rwd,front,?,173.2,66.3,50.2,2818.0,?,?,?,spdi,?,?,7.0,145.0,5000.0,?,?,12764.0,3
?,gas,std,?,hatchback,?,front,94.5,168.9,68.3,?,2778.0,ohc,?,151.0,mpfi,3.94,?,9.5,?,5500.0,19.0,27.0,22018.0,3
?,gas,?,two,hardtop,?,?,89.5,168.9,?,?,?,ohcf,?,194.0,?,?,2.9,9.5,207.0,5900.0,17.0,?,32528.0,3
porsche,gas,std,two,hardtop,?,rear,89.5,168.9,65.0,51.6,2756.0,ohcf,six,194.0,?,?,2.9,9.5,207.0,5900.0,?,?,34028.0,?
?,gas,?,two,convertible,?,rear,89.5,?,65.0,51.6,?,ohcf,six,194.0,mpfi,?,2.9,9.5,207.0,?,17.0,25.0,?,3
?,gas,?,two,hatchback,?,?,99.1,186.6,?,56.1,2658.0,ohc,four,?,mpfi,3.54,3.07,9.31,?,5250.0,21.0,?,?,3
saab,gas,std,four,sedan,fwd,?,99.1,186.6,66.5,56.1,2695.0,ohc,four,121.0,mpfi,?,3.07,9.3,?,5250.0,21.0,?,12170.0,?
saab,gas,std,two,?,fwd,front,?,186.6,66.5,56.1,2707.0,?,four,121.0,mpfi,2.54,2.07,9.3,110.0,5250.0,?,28.0,15040.0,3
saab,gas,std,four,?,fwd,front,99.1,?,66.5,56.1,2758.0,ohc,?,?,mpfi,3.54,?,9.3,110.0,?,?,28.0,?,2
saab,gas,turbo,two,hatchback,?,front,?,186.6,?,?,?,?,four,121.0,mpfi,?,3.07,?,160.0,5500.0,19.0,26.0,18150.0,3
?,gas,turbo,?,?,?,?,?,?,66.5,?,2847.0,dohc,four,?,mpfi,3.54,3.07,9.0,160.0,5500.0,?,26.0,18620.0,?
subaru,gas,std,?,hatchback,fwd,?,93.7,156.9,63.4,?,2050.0,ohcf,four,?,?,3.62,?,?,69.0,4900.0,31.0,36.0,5118.0,2
?,gas,?,two,hatchback,fwd,front,93.7,157.9,63.6,53.7,2120.0,ohcf,four,108.0,?,?,?,8.7,73.0,4400.0,26.0,31.0,?,?
subaru,gas,std,?,?,4wd,?,93.3,157.3,63.8,?,2240.0,ohcf,four,108.0,?,3.62,2.64,8.7,73.0,4400.0,26.0,31.0,7603.0,?
?,gas,?,?,sedan,fwd,front,97.2,172.0,65.4,52.5,2145.0,?,four,?,2bbl,?,2.64,9.5,?,4800.0,32.0,37.0,7126.0,0
subaru,gas,std,four,sedan,?,?,97.2,172.0,65.4,52.5,2190.0,ohcf,four,?,?,3.62,?,9.5,?,4400.0,28.0,33.0,7775.0,0
subaru,gas,std,four,?,fwd,front,97.2,172.0,65.4,?,?,ohcf,four,108.0,mpfi,3.62,2.64,9.0,94.0,5200.0,26.0,32.0,9960.0,0
subaru,gas,?,four,sedan,4wd,front,?,?,65.4,?,2385.0,ohcf,four,?,2bbl,?,?,9.0,82.0,4800.0,24.0,25.0,9233.0,0
?,gas,turbo,four,sedan,4wd,?,?,172.0,65.4,?,2510.0,ohcf,?,?,mpfi,?,2.64,7.7,111.0,4800.0,24.0,29.0,11259.0,?
subaru,gas,std,four,?,fwd,front,?,?,65.4,53.0,?,ohcf,four,?,?,3.62,?,9.0,?,4800.0,28.0,?,?,0
subaru,gas,std,four,wagon,fwd,front,?,173.5,65.4,?,2455.0,ohcf,four,?,mpfi,3.62,2.64,9.0,94.0,5200.0,?,31.0,10198.0,?
subaru,?,std,four,wagon,4wd,front,96.9,?,65.4,?,?,?,four,?,2bbl,3.62,2.64,9.0,?,4800.0,23.0,29.0,?,?
subaru,gas,?,four,wagon,4wd,?,?,173.6,?,?,2650.0,?,four,?,mpfi,?,2.64,?,111.0,4800.0,23.0,?,11694.0,0
toyota,gas,?,two,hatchback,?,?,95.7,158.7,63.6,54.5,1985.0,ohc,four,?,?,?,?,?,?,?,?,39.0,5348.0,1
toyota,?,std,two,hatchback,?,?,95.7,158.7,?,54.5,2040.0,?,four,92.0,?,3.05,3.03,9.0,?,4800.0,31.0,?,6338.0,1
toyota,gas,std,four,?,fwd,front,?,158.7,63.6,54.5,2015.0,?,four,92.0,2bbl,3.05,3.03,9.0,?,4800.0,31.0,38.0,?,1
toyota,?,std,four,?,fwd,?,95.7,169.7,63.6,59.1,?,ohc,?,92.0,2bbl,?,3.03,?,62.0,4800.0,?,37.0,6918.0,?
?,?,std,four,?,?,front,95.7,169.7,63.6,?,?,?,four,92.0,2bbl,?,3.03,9.0,62.0,?,?,32.0,7898.0,0
toyota,gas,std,four,?,4wd,?,95.7,169.7,63.6,59.1,?,ohc,four,92.0,?,?,3.03,9.0,62.0,4800.0,27.0,?,?,0
toyota,?,std,four,sedan,fwd,front,95.7,166.3,64.4,53.0,2081.0,ohc,four,?,2bbl,3.19,3.03,9.0,70.0,4800.0,30.0,37.0,6938.0,0
?,gas,std,four,hatchback,fwd,front,95.7,166.3,?,52.8,2109.0,ohc,four,98.0,2bbl,3.19,3.03,9.0,?,4800.0,30.0,37.0,7198.0,0
toyota,diesel,std,four,sedan,fwd,front,95.7,166.3,?,53.0,2275.0,ohc,?,110.0,?,3.27,?,?,?,4500.0,?,36.0,?,?
?,diesel,std,?,hatchback,?,?,?,?,?,52.8,?,ohc,four,110.0,idi,?,3.35,22.5,56.0,4500.0,38.0,47.0,7788.0,0
?,gas,std,four,sedan,fwd,front,95.7,166.3,64.4,53.0,2094.0,ohc,?,98.0,2bbl,3.19,?,?,70.0,?,38.0,47.0,?,0
toyota,?,?,four,hatchback,fwd,?,95.7,?,64.4,52.8,2122.0,ohc,?,?,2bbl,?,3.03,9.0,70.0,4800.0,?,34.0,8358.0,?
?,?,?,four,sedan,?,front,95.7,?,?,52.8,2140.0,?,?,98.0,2bbl,3.19,3.03,9.0,70.0,?,?,34.0,9258.0,0
?,gas,?,two,sedan,rwd,front,?,168.7,64.0,?,2169.0,?,four,98.0,2bbl,3.19,?,?,?,4800.0,29.0,?,8058.0,?
toyota,gas,?,?,hatchback,rwd,?,94.5,168.7,64.0,52.6,2204.0,?,four,98.0,2bbl,3.19,3.03,?,70.0,4800.0,?,34.0,8238.0,1
?,?,?,?,sedan,?,?,94.5,168.7,64.0,52.6,2265.0,dohc,four,?,mpfi,3.24,3.08,?,112.0,?,?,29.0,9298.0,1
toyota,gas,std,two,?,rwd,front,94.5,168.7,64.0,52.6,2300.0,?,?,98.0,mpfi,3.24,3.08,9.4,?,6600.0,26.0,29.0,9538.0,1
?,gas,std,two,hardtop,rwd,?,?,?,65.6,52.0,?,ohc,four,?,?,3.62,3.5,9.3,?,4800.0,24.0,30.0,8449.0,?
toyota,gas,std,two,hardtop,rwd,front,?,176.2,65.6,52.0,?,ohc,four,?,?,?,3.5,9.3,116.0,4800.0,24.0,30.0,?,2
toyota,gas,std,?,?,rwd,front,?,176.2,?,?,?,ohc,?,146.0,?,3.62,?,9.3,116.0,4800.0,24.0,30.0,?,2
toyota,gas,std,two,?,?,?,?,176.2,65.6,52.0,2679.0,?,four,?,?,3.62,3.5,9.3,116.0,4800.0,?,30.0,11199.0,?
toyota,gas,std,two,hatchback,rwd,?,98.4,176.2,?,52.0,2714.0,ohc,?,?,mpfi,?,3.5,9.3,?,?,24.0,30.0,?,2
toyota,?,std,?,convertible,rwd,front,98.4,176.2,65.6,53.0,2975.0,ohc,four,146.0,mpfi,?,?,9.3,?,?,?,30.0,17669.0,2
