@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
?,1,1,0,?,1,96.3,172.4,65.4,51.6,2403.0,2,?,110.0,?,3.17,3.46,7.5,116.0,5500.0,23.0,30.0,9279.0,3
?,?,0,0,3,1,96.3,172.4,65.4,?,2403.0,2,2,110.0,5,3.17,3.46,7.5,?,?,23.0,30.0,9279.0,1
12,1,0,?,3,1,94.5,?,?,54.5,?,?,?,97.0,1,?,?,9.4,69.0,5200.0,?,37.0,5499.0,?
12,?,?,1,3,1,?,165.3,63.8,?,2017.0,2,2,103.0,2,?,?,21.9,55.0,4800.0,45.0,50.0,7099.0,3
12,1,?,1,3,1,94.5,165.3,63.8,?,1918.0,?,?,97.0,1,3.15,3.29,9.4,69.0,5200.0,31.0,?,6649.0,3
12,1,?,0,?,1,?,165.3,63.8,54.5,1938.0,2,2,?,?,3.15,3.29,9.4,69.0,5200.0,31.0,37.0,6849.0,3
12,1,0,?,4,1,?,170.2,?,53.5,?,?,?,?,?,3.15,?,9.4,?,5200.0,31.0,?,?,3
12,1,0,1,?,?,94.5,165.3,?,?,?,?,2,?,1,?,3.29,9.4,69.0,?,?,?,7299.0,3
?,1,0,1,2,1,94.5,165.6,?,?,2028.0,?,2,?,1,3.15,?,9.4,?,5200.0,?,37.0,7799.0,3
12,?,?,0,3,?,94.5,?,63.8,54.5,1971.0,2,2,97.0,1,3.15,?,9.4,?,5200.0,?,?,7499.0,3
?,1,?,0,4,1,94.5,170.2,?,?,2037.0,?,2,?,1,3.15,3.29,9.4,?,?,31.0,37.0,?,3
12,?,0,?,?,1,95.1,162.4,63.8,53.3,2008.0,2,2,97.0,1,3.15,3.29,9.4,?,?,?,37.0,?,?
?,1,?,0,?,1,97.2,?,?,?,?,?,2,120.0,1,?,3.47,8.5,?,?,27.0,34.0,8949.0,2
12,1,0,0,3,1,97.2,173.4,?,54.7,?,2,2,120.0,1,3.33,3.47,8.5,97.0,5200.0,?,?,9549.0,?
12,1,0,0,3,1,?,181.7,66.5,?,3095.0,?,3,181.0,4,3.43,3.27,9.0,152.0,5200.0,?,?,13499.0,2
?,1,0,0,4,?,100.4,184.6,?,56.1,3296.0,?,?,181.0,?,3.43,?,9.0,152.0,?,?,22.0,?,2
12,1,0,?,?,?,100.4,184.6,?,55.1,3060.0,4,3,181.0,4,?,3.27,9.0,?,?,?,25.0,13499.0,2
12,?,0,1,?,2,91.3,?,67.9,49.7,3071.0,4,?,181.0,4,?,3.27,9.0,160.0,5200.0,19.0,?,17199.0,5
12,1,1,1,?,2,91.3,170.7,67.9,?,3139.0,?,?,181.0,4,?,?,?,200.0,5200.0,17.0,23.0,19699.0,?
?,?,0,1,2,?,99.2,178.5,67.9,49.7,3139.0,?,3,?,?,?,3.27,9.0,160.0,?,19.0,25.0,?,3
13,1,0,?,?,2,?,186.7,?,56.7,?,1,?,120.0,4,3.46,3.19,8.4,97.0,5000.0,19.0,24.0,11900.0,?
?,0,1,?,3,2,107.9,186.7,68.4,56.7,3197.0,?,?,152.0,2,3.7,3.52,?,95.0,4150.0,?,33.0,?,2
?,?,?,0,?,2,114.2,198.9,68.4,58.7,?,1,2,120.0,4,3.46,3.19,?,97.0,5000.0,19.0,24.0,?,2
?,?,1,0,?,2,?,?,68.4,58.7,?,?,2,152.0,?,?,?,21.0,95.0,4150.0,25.0,25.0,13860.0,?
13,?,?,?,3,?,107.9,186.7,?,56.7,3075.0,1,2,?,?,3.46,2.19,8.4,?,5000.0,19.0,?,15580.0,?
13,?,?,0,3,2,107.9,186.7,68.4,56.7,3252.0,?,2,?,2,3.7,3.52,?,95.0,?,?,33.0,16900.0,2
?,1,0,?,?,2,?,198.9,68.4,56.7,3285.0,1,?,120.0,4,3.46,2.19,?,95.0,?,19.0,24.0,16695.0,2
?,?,1,0,?,2,114.2,198.9,68.4,58.7,3485.0,1,2,?,2,3.7,?,21.0,95.0,4150.0,?,25.0,?,?
13,1,?,?,3,?,107.9,186.7,?,?,3075.0,1,2,120.0,4,?,3.19,?,97.0,5000.0,19.0,24.0,16630.0,?
13,?,1,0,?,2,107.9,186.7,68.4,?,?,1,2,?,2,3.7,3.52,21.0,95.0,4150.0,28.0,33.0,17950.0,2
13,?,1,0,3,2,108.0,186.7,68.3,?,3130.0,?,2,134.0,4,?,3.21,7.0,142.0,5600.0,?,?,18150.0,2
?,?,?,1,?,1,93.7,157.3,63.8,50.8,1918.0,2,2,?,1,2.97,?,?,?,5500.0,37.0,41.0,5572.0,?
14,1,1,1,2,1,93.7,157.3,63.8,50.8,?,?,2,?,5,3.03,?,7.6,102.0,5500.0,24.0,30.0,7957.0,3
14,1,0,0,2,1,?,?,63.8,?,1967.0,2,2,?,?,?,3.23,?,?,5500.0,31.0,38.0,?,?
?,1,0,?,3,1,93.7,167.3,?,50.8,1989.0,2,?,90.0,1,2.97,3.23,9.4,68.0,5500.0,31.0,?,6692.0,?
14,1,?,0,?,?,?,167.3,?,50.8,2191.0,2,?,98.0,1,2.97,?,?,?,5500.0,31.0,?,7609.0,3
14,1,0,0,4,1,103.3,?,64.6,?,?,2,2,122.0,?,3.35,?,8.5,?,5000.0,24.0,30.0,8921.0,?
14,1,?,?,2,?,?,173.2,?,50.2,2818.0,2,2,156.0,?,?,3.86,7.0,145.0,5000.0,?,?,?,5
?,1,?,1,2,?,94.5,168.9,68.3,50.2,2778.0,2,2,?,4,?,?,9.5,?,?,19.0,?,22018.0,5
15,1,?,?,?,2,?,168.9,65.0,51.6,2756.0,3,?,?,?,3.74,2.9,9.5,207.0,5900.0,17.0,25.0,32528.0,5
15,1,?,1,1,?,89.5,168.9,?,51.6,2756.0,3,3,?,?,?,2.9,9.5,207.0,5900.0,?,25.0,34028.0,5
15,1,0,1,0,2,89.5,168.9,65.0,?,2800.0,3,?,194.0,4,?,2.9,9.5,?,5900.0,17.0,25.0,?,5
16,1,0,1,2,1,99.1,186.6,66.5,56.1,2658.0,2,2,?,4,3.54,3.07,?,?,5250.0,21.0,28.0,?,?
16,1,0,?,3,?,?,186.6,66.5,56.1,2695.0,2,?,?,4,3.54,3.07,9.3,110.0,5250.0,?,28.0,12170.0,4
16,1,0,1,2,?,99.1,186.6,?,56.1,?,2,2,121.0,4,2.54,?,?,?,?,21.0,?,15040.0,5
16,?,?,0,3,1,99.1,186.6,?,56.1,2758.0,?,2,121.0,4,3.54,?,9.3,110.0,?,?,28.0,15510.0,?
16,1,1,1,?,1,99.1,186.6,66.5,56.1,?,0,2,?,4,?,3.07,9.0,160.0,5500.0,19.0,26.0,?,5
?,?,1,0,3,?,99.1,?,66.5,?,?,?,2,?,?,3.54,3.07,9.0,160.0,?,19.0,26.0,18620.0,4
17,1,0,1,2,1,93.7,156.9,?,53.7,2050.0,3,2,?,?,3.62,?,9.0,69.0,?,31.0,36.0,5118.0,?
17,?,0,1,2,1,?,157.9,63.6,53.7,?,3,?,108.0,1,?,2.64,8.7,?,?,26.0,31.0,7053.0,4
17,1,0,1,?,0,93.3,157.3,63.8,55.7,?,?,2,?,?,3.62,2.64,8.7,73.0,4400.0,26.0,31.0,7603.0,4
17,?,0,0,3,1,?,?,65.4,52.5,2145.0,?,2,108.0,1,3.62,2.64,9.5,?,4800.0,32.0,?,7126.0,?
?,?,0,0,?,1,97.2,172.0,65.4,52.5,2190.0,?,2,?,?,3.62,2.64,?,82.0,4400.0,28.0,33.0,7775.0,2
17,1,?,0,3,?,97.2,172.0,65.4,?,2340.0,3,?,108.0,4,3.62,?,9.0,?,5200.0,26.0,32.0,9960.0,2
?,1,?,0,3,0,?,172.0,?,?,2385.0,3,2,108.0,1,3.62,2.64,?,?,4800.0,?,?,9233.0,2
17,1,1,?,3,0,97.0,?,65.4,54.3,2510.0,?,2,108.0,4,?,?,7.7,?,4800.0,?,29.0,11259.0,?
?,1,?,0,4,1,97.0,?,?,53.0,2290.0,3,?,108.0,1,?,2.64,9.0,82.0,4800.0,28.0,32.0,?,2
17,1,0,0,4,1,97.0,173.5,65.4,53.0,2455.0,?,2,108.0,4,3.62,?,9.0,?,5200.0,25.0,31.0,10198.0,2
?,1,0,0,?,0,96.9,?,65.4,54.9,2420.0,?,?,108.0,1,?,?,9.0,?,4800.0,23.0,29.0,8013.0,2
17,1,1,0,4,0,96.9,173.6,?,?,?,?,2,108.0,4,3.62,2.64,?,?,4800.0,23.0,23.0,11694.0,2
?,1,0,1,2,1,95.7,158.7,63.6,54.5,1985.0,?,?,?,1,3.05,3.03,9.0,?,4800.0,?,39.0,5348.0,3
18,?,?,?,?,1,95.7,?,?,?,?,2,2,92.0,1,3.05,3.03,9.0,62.0,4800.0,31.0,38.0,6338.0,3
?,?,0,0,2,?,95.7,158.7,?,54.5,2015.0,2,?,?,1,?,3.03,?,62.0,4800.0,31.0,38.0,?,3
18,?,0,0,?,1,95.7,?,63.6,59.1,2280.0,2,2,92.0,1,3.05,?,9.0,62.0,4800.0,?,37.0,?,2
18,?,0,0,?,?,?,169.7,63.6,59.1,2290.0,2,?,92.0,?,3.05,?,9.0,62.0,?,?,?,7898.0,2
18,?,?,?,4,?,95.7,169.7,63.6,?,3110.0,2,2,92.0,1,3.05,3.03,9.0,?,4800.0,27.0,?,8778.0,2
?,?,?,0,?,?,?,?,64.4,?,2081.0,2,2,98.0,1,?,3.03,9.0,?,4800.0,30.0,?,6938.0,2
?,1,?,0,2,?,95.7,166.3,64.4,?,2109.0,2,?,98.0,1,?,3.03,9.0,70.0,?,30.0,37.0,7198.0,?
18,0,0,0,3,?,95.7,166.3,64.4,53.0,2275.0,?,2,110.0,?,3.27,?,22.5,56.0,?,34.0,36.0,?,2
18,0,?,0,?,1,95.7,166.3,64.4,?,2275.0,?,2,110.0,2,3.27,3.35,22.5,56.0,4500.0,38.0,47.0,7788.0,2
18,?,0,0,3,1,95.7,166.3,64.4,53.0,2094.0,2,2,98.0,1,3.19,?,9.0,?,4800.0,38.0,47.0,7738.0,2
18,1,?,0,?,?,?,166.3,?,52.8,2122.0,?,2,98.0,?,?,3.03,?,?,?,28.0,34.0,8358.0,2
?,1,0,0,?,1,95.7,166.3,64.4,52.8,2140.0,2,2,98.0,?,3.19,?,9.0,70.0,4800.0,28.0,?,9258.0,2
?,1,?,1,3,2,94.5,168.7,?,52.6,?,2,?,?,1,3.19,3.03,9.0,70.0,?,29.0,34.0,?,3
18,1,?,1,2,2,94.5,168.7,64.0,52.6,?,2,2,98.0,1,?,3.03,9.0,?,4800.0,29.0,34.0,8238.0,3
?,?,?,1,3,?,?,168.7,64.0,52.6,?,0,?,98.0,4,3.24,3.08,?,112.0,6600.0,26.0,29.0,?,3
18,1,0,1,2,?,94.5,168.7,?,?,2300.0,0,2,?,?,3.24,?,9.4,?,6600.0,26.0,?,?,?
?,1,0,1,1,?,98.4,?,65.6,52.0,2540.0,2,?,146.0,4,?,3.5,9.3,116.0,?,24.0,30.0,?,?
18,1,?,1,1,2,98.4,176.2,65.6,?,2536.0,2,?,146.0,4,3.62,3.5,?,?,4800.0,?,30.0,9639.0,4
18,1,0,?,2,?,?,176.2,65.6,52.0,2551.0,?,2,146.0,?,3.62,3.5,9.3,116.0,4800.0,24.0,?,?,4
18,1,0,1,1,?,98.4,176.2,65.6,?,2679.0,2,?,146.0,?,3.62,3.5,?,116.0,?,24.0,30.0,11199.0,4
18,?,0,?,2,2,98.4,176.2,65.6,?,2714.0,2,2,146.0,?,3.62,3.5,?,116.0,?,24.0,30.0,?,4
?,1,?,1,?,2,98.4,?,65.6,53.0,2975.0,?,2,146.0,4,3.62,?,9.3,?,4800.0,24.0,?,17669.0,4
18,?,0,0,3,1,102.4,175.6,66.5,?,?,2,2,122.0,4,?,?,8.7,92.0,4200.0,?,34.0,8948.0,1
?,?,1,0,3,1,102.4,175.6,?,54.9,?,?,2,110.0,?,3.27,?,?,73.0,4500.0,30.0,33.0,10698.0,1
18,1,?,0,?,?,102.4,?,?,53.9,?,?,2,122.0,?,3.31,3.54,?,92.0,?,27.0,32.0,?,1
18,?,0,0,3,?,?,175.6,66.5,54.9,?,2,2,122.0,4,3.31,?,?,92.0,?,?,32.0,?,1
18,?,0,0,2,1,102.4,175.6,66.5,53.9,2458.0,2,2,122.0,4,3.31,?,8.7,92.0,4200.0,27.0,32.0,?,?
18,1,0,1,2,?,?,183.5,67.7,52.0,?,?,3,171.0,?,3.27,3.35,9.3,?,5200.0,20.0,?,16558.0,5
?,1,0,1,?,2,102.9,183.5,67.7,52.0,3016.0,0,?,?,4,3.27,?,9.3,?,5200.0,19.0,24.0,15998.0,?
18,1,?,0,?,?,104.5,?,66.5,?,?,0,3,?,4,?,3.35,9.2,156.0,5200.0,20.0,24.0,15690.0,1
18,1,0,0,?,2,104.5,187.8,?,54.1,3151.0,0,3,161.0,?,?,3.35,9.2,156.0,5200.0,?,?,15750.0,1
19,0,?,1,?,1,97.3,171.7,65.5,55.7,2261.0,2,2,97.0,2,3.01,3.4,23.0,?,4800.0,37.0,46.0,?,4
19,1,0,1,3,?,97.3,171.7,65.5,55.7,?,?,?,?,4,3.19,3.4,9.0,?,5250.0,?,?,7975.0,4
19,0,0,0,?,1,?,171.7,65.5,55.7,2264.0,?,2,97.0,2,3.01,?,23.0,52.0,4800.0,?,46.0,7995.0,?
?,1,0,0,3,?,?,171.7,?,55.7,2212.0,?,?,109.0,4,3.19,3.4,9.0,85.0,5250.0,27.0,34.0,8195.0,4
?,1,0,0,3,?,97.3,171.7,65.5,?,?,2,2,109.0,4,?,3.4,?,85.0,?,27.0,34.0,8495.0,?
?,0,1,?,3,?,97.3,171.7,65.5,55.7,2319.0,?,2,97.0,2,?,3.4,?,?,4500.0,37.0,?,?,4
19,?,0,?,?,1,97.3,171.7,65.5,?,?,?,2,?,?,3.19,3.4,10.0,100.0,?,26.0,?,9995.0,4
19,1,0,1,0,1,94.5,159.3,?,55.6,2254.0,?,2,109.0,4,3.19,3.4,8.5,?,5500.0,?,29.0,?,5
19,1,0,1,?,?,94.5,165.7,?,51.4,2221.0,2,?,109.0,4,3.19,?,8.5,90.0,5500.0,?,?,9980.0,5
19,1,0,0,?,1,100.4,180.2,66.9,55.1,?,?,1,?,?,3.19,3.4,?,?,5500.0,19.0,24.0,13295.0,2
19,0,1,0,?,1,100.4,180.2,66.9,?,2579.0,2,2,97.0,?,?,?,23.0,?,4500.0,33.0,38.0,13845.0,2
19,1,0,?,4,?,100.4,183.1,66.9,55.1,?,2,2,109.0,?,?,?,9.0,88.0,?,?,31.0,12290.0,2
20,1,?,0,?,2,104.3,188.8,67.2,56.2,2912.0,2,?,141.0,4,3.78,3.15,?,114.0,5400.0,23.0,28.0,12940.0,0
20,1,0,0,4,2,?,188.8,67.2,?,3034.0,?,?,?,?,3.78,3.15,9.5,114.0,5400.0,?,?,13415.0,1
20,?,0,?,?,2,104.3,?,67.2,56.2,2935.0,2,2,141.0,?,3.78,?,?,114.0,5400.0,?,28.0,15985.0,?
20,1,0,?,4,2,104.3,188.8,?,57.5,?,?,2,?,4,3.78,3.15,?,?,?,24.0,?,16515.0,1
20,1,1,0,3,2,?,?,67.2,?,3045.0,2,2,130.0,4,3.62,3.15,?,162.0,5100.0,17.0,?,?,0
20,1,?,0,4,?,104.3,?,?,57.5,3157.0,2,?,?,?,3.62,?,?,?,5100.0,?,22.0,18950.0,?
