@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
?,?,0,?,?,1,95.7,169.7,63.6,59.1,2280.0,2,?,92.0,1,?,3.03,?,?,4800.0,31.0,37.0,?,2
18,?,0,0,4,0,95.7,?,63.6,59.1,2290.0,2,?,?,1,?,3.03,?,62.0,?,27.0,?,7898.0,2
18,1,0,0,4,0,95.7,169.7,63.6,?,?,2,2,92.0,?,3.05,3.03,9.0,?,?,?,32.0,8778.0,2
18,1,?,?,3,1,95.7,166.3,?,53.0,?,2,?,?,?,3.19,?,9.0,70.0,4800.0,30.0,37.0,6938.0,2
18,1,0,?,?,1,?,166.3,64.4,52.8,2109.0,?,2,?,1,3.19,?,9.0,70.0,4800.0,30.0,37.0,?,2
?,0,0,0,?,1,95.7,166.3,?,53.0,?,2,?,110.0,?,?,3.35,22.5,56.0,4500.0,34.0,?,?,2
18,?,?,?,?,?,?,166.3,64.4,?,2275.0,?,2,110.0,2,?,3.35,?,56.0,4500.0,38.0,47.0,7788.0,2
?,1,0,0,3,1,95.7,166.3,64.4,53.0,2094.0,2,?,98.0,?,3.19,?,9.0,70.0,4800.0,38.0,47.0,7738.0,2
18,?,0,0,2,1,95.7,?,64.4,52.8,?,?,2,?,?,3.19,?,?,70.0,4800.0,?,34.0,?,?
?,1,0,0,3,1,?,?,64.4,52.8,2140.0,2,2,98.0,1,?,3.03,9.0,70.0,?,28.0,34.0,9258.0,?
?,?,0,1,3,2,94.5,168.7,64.0,52.6,2169.0,?,2,?,?,3.19,3.03,9.0,70.0,4800.0,29.0,34.0,8058.0,3
18,1,0,1,?,2,94.5,168.7,?,52.6,?,2,2,98.0,?,?,3.03,?,70.0,?,29.0,34.0,?,3
18,1,0,1,3,2,?,168.7,64.0,52.6,?,?,2,98.0,?,3.24,3.08,?,112.0,6600.0,26.0,?,9298.0,3
18,1,?,?,2,2,94.5,168.7,64.0,52.6,?,?,2,?,?,3.24,?,?,112.0,6600.0,26.0,29.0,?,3
?,1,0,1,?,2,?,176.2,?,52.0,?,2,2,146.0,?,3.62,3.5,9.3,?,4800.0,?,30.0,8449.0,4
18,1,0,1,1,?,98.4,176.2,65.6,?,2536.0,2,?,146.0,?,3.62,3.5,?,116.0,4800.0,24.0,?,9639.0,?
18,1,0,1,?,?,98.4,176.2,65.6,52.0,2551.0,?,2,146.0,4,3.62,3.5,?,116.0,4800.0,?,?,?,4
18,1,0,1,1,2,98.4,176.2,65.6,?,2679.0,2,2,?,4,3.62,3.5,9.3,116.0,?,?,?,11199.0,4
18,?,0,?,?,?,98.4,176.2,65.6,52.0,?,2,2,146.0,4,?,3.5,?,?,4800.0,24.0,?,11549.0,4
18,1,0,1,0,2,98.4,?,65.6,53.0,2975.0,2,2,146.0,?,3.62,3.5,9.3,116.0,?,24.0,?,?,4
?,1,?,0,3,1,102.4,175.6,?,54.9,2326.0,2,?,122.0,4,?,?,8.7,92.0,4200.0,?,?,8948.0,?
18,?,1,0,3,1,?,175.6,?,54.9,2480.0,2,2,110.0,2,3.27,3.35,22.5,?,?,30.0,33.0,?,1
18,?,0,?,2,?,102.4,?,66.5,53.9,2414.0,2,?,122.0,?,?,3.54,?,92.0,4200.0,27.0,32.0,9988.0,?
18,?,0,0,3,1,102.4,?,66.5,?,?,2,2,122.0,?,3.31,3.54,?,?,4200.0,27.0,?,10898.0,1
?,1,0,0,?,?,?,175.6,66.5,53.9,?,2,2,122.0,4,3.31,3.54,8.7,?,4200.0,27.0,32.0,?,1
?,?,0,1,2,2,102.9,?,67.7,52.0,?,0,3,171.0,4,3.27,3.35,?,?,?,20.0,24.0,?,5
18,1,0,1,2,2,102.9,183.5,67.7,?,3016.0,?,3,171.0,4,?,3.35,9.3,161.0,5200.0,?,24.0,15998.0,5
18,1,0,0,?,2,?,187.8,?,54.1,?,?,3,171.0,4,3.27,?,9.2,?,5200.0,?,24.0,?,?
18,1,0,0,4,2,104.5,187.8,?,?,3151.0,0,3,161.0,?,3.27,3.35,9.2,156.0,5200.0,?,24.0,15750.0,?
?,0,0,1,3,1,97.3,171.7,65.5,55.7,2261.0,2,?,97.0,2,3.01,?,23.0,?,?,?,46.0,?,?
?,1,0,1,?,1,?,171.7,65.5,55.7,2209.0,2,2,109.0,4,?,3.4,?,?,?,?,34.0,7975.0,?
?,0,?,?,3,?,97.3,?,?,55.7,2264.0,2,?,97.0,?,3.01,?,23.0,?,?,37.0,46.0,?,4
19,1,0,0,3,1,97.3,?,65.5,55.7,2212.0,?,2,109.0,4,3.19,3.4,9.0,85.0,5250.0,27.0,?,?,4
19,1,?,0,?,1,97.3,?,?,55.7,?,?,2,109.0,4,3.19,3.4,?,85.0,?,27.0,34.0,8495.0,?
?,?,1,0,3,1,97.3,?,65.5,55.7,?,?,2,97.0,?,3.01,3.4,23.0,68.0,?,37.0,42.0,9495.0,4
19,1,0,?,?,1,97.3,?,65.5,55.7,?,?,?,109.0,4,?,3.4,10.0,?,5500.0,?,?,?,4
19,1,0,?,0,1,94.5,159.3,?,55.6,?,2,2,109.0,?,3.19,3.4,8.5,90.0,5500.0,24.0,29.0,11595.0,?
19,?,0,1,2,1,94.5,165.7,64.0,51.4,2221.0,2,2,109.0,4,3.19,?,8.5,?,5500.0,24.0,?,9980.0,?
?,1,?,0,3,1,100.4,180.2,66.9,55.1,?,?,?,136.0,4,3.19,?,?,?,5500.0,?,24.0,13295.0,2
19,0,1,0,3,1,100.4,180.2,66.9,55.1,2579.0,2,2,97.0,2,3.01,?,?,68.0,4500.0,?,38.0,?,2
19,1,0,0,4,1,?,?,66.9,55.1,?,2,2,109.0,?,3.19,?,9.0,88.0,5500.0,?,31.0,12290.0,?
20,1,?,0,3,2,?,188.8,67.2,56.2,2912.0,2,2,141.0,4,3.78,3.15,?,?,5400.0,23.0,28.0,?,0
20,?,0,0,4,2,?,188.8,67.2,57.5,3034.0,2,?,?,?,3.78,?,?,?,5400.0,?,?,?,1
20,1,0,?,3,2,104.3,188.8,?,56.2,?,2,?,141.0,?,3.78,?,9.5,114.0,5400.0,24.0,28.0,15985.0,0
20,1,0,0,4,?,104.3,?,67.2,57.5,3042.0,?,2,141.0,4,?,3.15,9.5,?,5400.0,24.0,28.0,16515.0,?
20,1,1,0,3,2,?,188.8,67.2,?,?,2,?,?,4,?,3.15,7.5,162.0,5100.0,?,?,18420.0,0
20,1,?,?,4,2,104.3,188.8,?,57.5,?,?,2,130.0,?,3.62,3.15,7.5,162.0,5100.0,?,22.0,18950.0,1
20,1,0,0,3,2,?,188.8,68.9,55.5,2952.0,2,?,?,4,3.78,3.15,9.5,114.0,5400.0,23.0,28.0,16845.0,1
