@relation dataset

@attribute make {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20}
@attribute fuel-type {0, 1}
@attribute aspiration {0, 1}
@attribute num-of-doors {0, 1}
@attribute body-style {0, 1, 2, 3, 4}
@attribute drive-wheels {0, 1, 2}
@attribute wheel-base real
@attribute length real
@attribute width real
@attribute height real
@attribute curb-weight real
@attribute engine-type {0, 1, 2, 3, 4}
@attribute num-of-cylinders {0, 1, 2, 3, 4, 5}
@attribute engine-size real
@attribute fuel-system {0, 1, 2, 3, 4, 5, 6}
@attribute bore real
@attribute stroke real
@attribute compression-ratio real
@attribute horsepower real
@attribute peak-rpm real
@attribute city-mpg real
@attribute highway-mpg real
@attribute price real
@attribute symboling {0, 1, 2, 3, 4, 5}


@data
4,1,1,?,2,1,93.7,157.3,63.8,50.8,2128.0,?,2,98.0,4,3.03,3.39,7.6,102.0,5500.0,24.0,30.0,7957.0,3
4,1,0,0,2,?,93.7,157.3,63.8,50.6,?,?,2,?,1,?,3.23,9.4,68.0,5500.0,31.0,38.0,6229.0,?
?,1,?,?,?,?,?,?,63.8,50.6,?,?,?,90.0,1,2.97,3.23,?,68.0,?,?,38.0,?,3
4,1,0,0,3,1,93.7,157.3,63.8,?,1989.0,2,2,?,1,?,3.23,?,?,5500.0,31.0,38.0,?,3
?,?,0,0,4,1,?,174.6,?,59.8,2535.0,?,2,?,1,?,3.46,?,88.0,5000.0,24.0,30.0,8921.0,1
4,1,1,1,?,1,95.9,?,?,50.2,2811.0,2,2,156.0,3,3.6,3.9,7.0,145.0,?,19.0,?,?,?
?,?,?,1,?,1,?,144.6,63.9,?,?,?,?,?,0,2.91,3.41,?,58.0,?,?,54.0,6479.0,4
?,1,0,?,2,1,?,144.6,63.9,50.8,?,2,?,92.0,0,?,3.41,9.2,76.0,6000.0,31.0,?,?,?
5,?,?,1,2,1,93.7,?,64.0,52.6,1837.0,2,2,79.0,?,2.91,3.07,?,?,5500.0,?,?,5399.0,3
?,1,0,?,2,1,93.7,?,64.0,?,1940.0,?,?,92.0,?,2.91,3.41,9.2,76.0,6000.0,?,34.0,?,3
5,1,0,?,2,1,?,?,?,52.6,1956.0,2,2,92.0,0,?,3.41,9.2,76.0,6000.0,30.0,?,7129.0,3
?,1,0,0,3,1,96.5,163.4,64.0,54.5,?,2,2,92.0,0,2.91,?,9.2,76.0,6000.0,?,?,?,?
5,1,0,?,?,1,?,?,?,?,2024.0,2,2,?,0,?,?,?,?,6000.0,30.0,?,7295.0,2
5,1,0,?,2,1,96.5,?,?,53.3,2236.0,?,?,110.0,0,?,?,9.0,86.0,5800.0,?,33.0,7895.0,2
5,1,0,1,?,1,96.5,?,65.2,53.3,2289.0,2,2,?,?,3.15,3.58,9.0,?,?,27.0,33.0,9095.0,2
5,?,0,0,?,?,?,175.4,65.2,54.1,2304.0,?,?,110.0,?,?,3.58,?,?,5800.0,27.0,33.0,?,2
?,?,0,0,3,1,96.5,175.4,?,54.1,2372.0,2,2,110.0,0,3.15,?,9.0,86.0,5800.0,27.0,33.0,10295.0,2
5,1,0,0,?,?,?,?,65.2,?,2465.0,2,?,?,?,?,?,9.0,101.0,5800.0,24.0,?,?,?
?,1,0,1,3,1,96.5,169.1,?,?,2293.0,?,2,110.0,1,3.15,3.58,9.1,100.0,5500.0,?,31.0,10345.0,?
?,1,0,0,?,2,94.3,170.7,61.8,53.5,2337.0,2,2,111.0,1,3.31,3.23,8.5,?,4800.0,24.0,?,6785.0,2
?,1,?,1,2,2,?,172.6,65.2,51.4,?,2,2,119.0,?,3.43,3.23,9.2,90.0,5000.0,24.0,29.0,11048.0,4
7,?,?,0,3,2,113.0,199.6,?,?,?,0,?,?,?,3.63,?,8.1,176.0,4750.0,15.0,19.0,?,2
7,1,?,0,3,?,113.0,?,?,?,4066.0,0,?,258.0,4,3.63,?,?,176.0,4750.0,?,19.0,35550.0,?
7,1,0,1,3,2,?,?,?,47.8,3950.0,4,5,326.0,4,3.54,?,11.5,262.0,?,13.0,17.0,?,?
8,1,0,1,2,?,?,159.1,64.2,54.1,1890.0,2,?,91.0,1,3.03,?,9.0,?,?,?,31.0,5195.0,3
8,?,?,1,?,?,93.1,?,64.2,54.1,1900.0,?,2,91.0,1,?,?,9.0,68.0,?,31.0,?,6095.0,3
8,1,?,1,2,1,93.1,?,64.2,?,1905.0,2,?,91.0,1,3.03,?,?,68.0,5000.0,31.0,38.0,6795.0,?
?,?,0,0,3,1,93.1,166.8,?,?,?,2,2,?,1,?,3.15,?,?,5000.0,31.0,38.0,?,3
?,?,?,0,3,1,93.1,?,64.2,54.1,?,?,2,91.0,1,?,3.15,?,68.0,5000.0,?,38.0,7395.0,?
?,1,0,1,2,1,?,177.8,66.5,53.7,2385.0,2,2,122.0,?,3.39,3.39,8.6,84.0,?,?,32.0,8845.0,3
?,1,0,?,3,1,98.8,177.8,66.5,?,2410.0,2,?,122.0,1,?,?,8.6,84.0,4800.0,26.0,32.0,8495.0,2
8,1,?,1,?,?,?,?,?,53.7,2385.0,2,2,122.0,1,?,3.39,8.6,84.0,4800.0,?,32.0,10595.0,?
8,1,0,0,3,1,98.8,177.8,66.5,55.5,2410.0,2,2,?,1,3.39,3.39,8.6,84.0,4800.0,26.0,32.0,?,2
?,1,0,0,2,1,?,177.8,66.5,55.5,2425.0,2,2,122.0,1,3.39,3.39,?,84.0,4800.0,26.0,?,?,?
8,1,0,?,3,?,104.9,?,66.1,54.4,?,2,2,140.0,4,3.76,?,8.0,120.0,5000.0,?,27.0,18280.0,2
?,0,0,?,3,2,104.9,175.0,66.1,54.4,2700.0,2,2,134.0,2,3.43,3.64,?,72.0,?,31.0,39.0,18344.0,?
9,0,?,0,3,2,110.0,190.9,70.3,?,?,2,?,183.0,?,?,3.64,21.5,123.0,4350.0,?,?,25552.0,1
9,0,?,?,?,?,?,?,70.3,58.7,3750.0,2,1,?,2,3.58,?,21.5,123.0,4350.0,22.0,25.0,?,1
9,?,?,1,?,2,?,187.5,70.3,54.9,3495.0,?,1,?,?,3.58,3.64,21.5,?,4350.0,22.0,25.0,?,2
?,0,1,0,3,2,115.6,?,71.7,?,?,2,1,183.0,2,3.58,3.64,?,123.0,4350.0,22.0,25.0,?,1
9,?,?,0,3,?,115.6,202.6,71.7,?,3740.0,?,0,234.0,4,3.46,3.1,8.3,155.0,4750.0,16.0,18.0,?,1
9,1,0,?,0,?,96.6,?,?,50.8,3685.0,4,0,?,?,3.46,3.1,?,155.0,4750.0,16.0,18.0,35056.0,5
?,1,0,0,3,?,?,?,?,56.7,3900.0,4,0,308.0,4,?,3.35,8.0,?,?,14.0,?,40960.0,2
9,1,0,1,1,?,112.0,199.2,72.0,55.4,3715.0,4,0,?,?,3.8,?,8.0,184.0,?,14.0,16.0,45400.0,?
10,1,?,?,2,2,102.7,178.4,68.0,54.8,?,2,2,140.0,4,3.78,?,8.0,175.0,5000.0,19.0,24.0,16503.0,3
11,?,0,1,2,?,93.7,157.3,64.4,50.8,?,?,2,92.0,1,?,?,9.4,68.0,5500.0,37.0,41.0,?,4
11,?,0,1,2,1,?,157.3,64.4,?,1944.0,?,2,92.0,1,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6189.0,?
11,?,?,1,2,?,93.7,157.3,64.4,50.8,2004.0,2,2,92.0,1,2.97,3.23,9.4,68.0,?,31.0,38.0,6669.0,?
11,?,1,1,?,1,93.0,157.3,63.8,50.8,2145.0,?,?,98.0,5,3.03,3.39,?,102.0,5500.0,?,?,7689.0,3
11,1,?,?,2,1,96.3,173.0,?,49.4,2370.0,?,2,?,5,3.17,3.46,7.5,116.0,5500.0,23.0,?,9959.0,5
?,1,?,1,?,1,96.3,173.0,?,?,2328.0,?,2,122.0,1,?,?,?,?,5000.0,25.0,32.0,?,5
?,?,1,?,2,?,?,173.2,66.3,50.2,2833.0,?,2,156.0,5,3.58,3.86,7.0,?,?,19.0,24.0,12629.0,5
?,1,?,1,?,?,95.9,?,66.3,50.2,?,2,2,?,5,?,?,?,?,5000.0,19.0,24.0,14869.0,5
11,?,?,1,2,?,95.9,?,66.3,50.2,?,2,?,156.0,5,3.59,3.86,7.0,145.0,5000.0,?,24.0,14489.0,5
?,1,0,0,?,?,?,?,?,51.6,2365.0,?,?,122.0,?,3.35,3.46,8.5,?,5000.0,?,?,6989.0,3
11,1,?,0,?,1,96.3,?,?,51.6,2405.0,?,2,122.0,1,3.35,?,8.5,88.0,?,?,?,8189.0,3
11,?,1,0,3,1,96.3,172.4,65.4,51.6,2403.0,?,2,?,?,3.17,3.46,7.5,?,5500.0,23.0,30.0,?,3
?,1,0,0,?,1,?,172.4,?,51.6,2403.0,2,2,?,5,?,3.46,7.5,116.0,?,23.0,30.0,?,1
12,1,0,1,3,?,94.5,165.3,63.8,54.5,1889.0,2,?,97.0,1,?,3.29,9.4,?,?,31.0,?,5499.0,?
?,0,0,?,3,1,94.5,?,63.8,54.5,?,2,2,103.0,2,2.99,3.47,21.9,?,4800.0,?,50.0,7099.0,?
?,1,?,1,?,1,94.5,165.3,?,54.5,?,2,2,97.0,?,?,3.29,9.4,69.0,5200.0,31.0,37.0,6649.0,?
12,1,0,0,3,1,?,165.3,?,54.5,1938.0,?,2,97.0,1,3.15,?,?,?,5200.0,?,37.0,6849.0,3
12,1,0,0,?,1,94.5,170.2,?,53.5,2024.0,?,2,97.0,1,?,3.29,9.4,69.0,5200.0,?,37.0,7349.0,3
?,1,0,1,?,1,94.5,165.3,63.8,?,1951.0,?,2,?,1,3.15,3.29,9.4,?,?,31.0,?,7299.0,3
12,1,0,1,2,1,?,165.6,?,?,?,2,2,?,1,3.15,3.29,?,69.0,5200.0,31.0,37.0,7799.0,3
12,?,0,0,3,1,94.5,165.3,?,54.5,1971.0,2,2,97.0,1,3.15,?,9.4,69.0,5200.0,31.0,37.0,?,?
?,?,0,?,4,?,?,170.2,63.8,53.5,2037.0,2,2,?,1,?,3.29,9.4,69.0,?,31.0,37.0,7999.0,?
12,?,?,1,1,?,95.1,162.4,63.8,?,2008.0,2,2,97.0,1,3.15,3.29,?,69.0,5200.0,31.0,?,?,4
12,1,0,?,?,?,97.2,173.4,65.2,54.7,2324.0,?,2,120.0,1,3.33,3.47,8.5,97.0,5200.0,27.0,?,8949.0,2
12,?,?,0,3,1,97.2,173.4,65.2,?,2302.0,2,2,?,1,3.33,3.47,8.5,?,5200.0,27.0,?,9549.0,2
?,?,0,0,3,?,100.4,181.7,?,55.1,3095.0,4,3,181.0,4,3.43,3.27,9.0,?,5200.0,17.0,?,?,2
12,1,0,0,4,1,100.4,184.6,?,56.1,?,?,3,181.0,4,3.43,?,9.0,152.0,?,17.0,22.0,14399.0,?
?,1,0,?,3,1,100.4,184.6,66.5,?,3060.0,4,3,?,4,3.43,3.27,9.0,152.0,5200.0,19.0,?,13499.0,2
12,1,0,?,2,2,91.3,170.7,?,49.7,3071.0,?,3,?,4,?,?,9.0,?,5200.0,19.0,25.0,?,5
12,1,1,?,2,2,91.3,170.7,?,49.7,3139.0,?,3,?,4,3.43,3.27,?,200.0,5200.0,17.0,?,?,5
12,1,0,1,2,2,?,178.5,67.9,49.7,?,4,?,181.0,4,3.43,3.27,9.0,?,?,?,25.0,18399.0,3
13,1,?,0,?,?,107.9,?,68.4,56.7,3020.0,1,2,?,?,3.46,3.19,?,?,5000.0,19.0,24.0,11900.0,?
13,0,1,0,3,?,107.9,186.7,?,56.7,3197.0,?,?,?,2,?,?,?,?,4150.0,?,33.0,13200.0,2
?,?,?,0,4,2,?,198.9,?,?,3230.0,1,2,?,?,3.46,3.19,8.4,?,5000.0,19.0,24.0,12440.0,2
?,?,1,0,4,2,114.2,?,68.4,58.7,3430.0,1,2,?,2,3.7,3.52,?,95.0,4150.0,25.0,?,13860.0,?
?,?,0,0,3,?,107.9,186.7,68.4,56.7,3075.0,1,2,120.0,4,?,2.19,8.4,95.0,?,?,24.0,?,2
13,0,1,?,?,?,?,186.7,68.4,?,3252.0,1,?,?,?,?,?,?,?,4150.0,?,33.0,?,2
?,1,0,0,4,?,?,198.9,68.4,56.7,3285.0,1,2,120.0,4,?,2.19,?,95.0,5000.0,19.0,24.0,16695.0,2
13,0,1,0,4,2,?,?,68.4,58.7,?,1,?,152.0,2,3.7,3.52,?,?,4150.0,25.0,25.0,17075.0,2
?,1,0,?,3,2,107.9,186.7,?,?,?,1,2,?,?,3.46,3.19,8.4,97.0,5000.0,19.0,?,16630.0,2
13,0,1,?,3,2,?,186.7,68.4,56.7,3252.0,?,2,152.0,2,3.7,3.52,?,95.0,?,28.0,33.0,17950.0,?
13,1,?,0,3,2,108.0,186.7,68.3,?,3130.0,1,?,134.0,4,3.61,?,?,142.0,5600.0,?,24.0,18150.0,?
?,1,0,?,2,1,93.7,?,63.8,50.8,?,2,2,90.0,?,2.97,3.23,9.4,68.0,?,37.0,41.0,5572.0,?
?,?,1,1,2,1,?,157.3,63.8,50.8,?,2,2,98.0,5,3.03,3.39,?,102.0,5500.0,24.0,?,7957.0,3
14,1,0,0,2,1,93.7,157.3,63.8,50.6,?,2,2,?,?,2.97,?,9.4,?,5500.0,?,38.0,?,3
?,1,0,?,3,?,93.7,?,63.8,50.8,?,2,2,90.0,?,2.97,3.23,9.4,68.0,5500.0,31.0,38.0,6692.0,3
?,?,0,?,3,?,93.7,167.3,?,50.8,2191.0,?,2,98.0,?,?,3.23,9.4,?,5500.0,31.0,38.0,?,?
14,?,?,0,?,?,103.3,174.6,64.6,59.8,2535.0,2,?,122.0,1,3.35,3.46,8.5,88.0,5000.0,?,30.0,?,?
14,1,?,?,2,?,95.9,173.2,66.3,50.2,?,2,2,156.0,5,3.59,3.86,7.0,145.0,5000.0,?,?,12764.0,5
?,1,0,?,?,2,?,168.9,68.3,50.2,?,?,2,?,4,3.94,3.11,?,143.0,?,19.0,?,?,5
15,1,?,1,1,2,?,?,?,51.6,2756.0,3,?,194.0,4,3.74,?,9.5,?,5900.0,17.0,25.0,?,?
?,?,?,?,1,?,89.5,168.9,65.0,51.6,2756.0,?,3,194.0,4,3.74,?,?,207.0,?,17.0,25.0,34028.0,5
15,?,?,1,0,2,89.5,168.9,65.0,51.6,2800.0,?,3,194.0,4,3.74,?,?,207.0,5900.0,?,25.0,37028.0,?
16,1,0,?,?,1,99.1,?,?,?,2658.0,?,?,121.0,4,?,3.07,?,?,5250.0,?,28.0,?,?
?,1,0,?,3,1,?,186.6,66.5,56.1,2695.0,2,2,?,?,3.54,?,9.3,110.0,5250.0,?,28.0,12170.0,4
16,?,0,1,2,1,?,?,66.5,56.1,2707.0,?,2,?,4,2.54,2.07,?,110.0,5250.0,21.0,28.0,15040.0,5
16,1,0,?,3,1,99.1,186.6,66.5,56.1,2758.0,2,2,121.0,4,?,3.07,?,110.0,5250.0,21.0,28.0,15510.0,?
?,1,1,1,2,1,99.1,186.6,66.5,?,2808.0,0,2,?,?,?,3.07,?,160.0,5500.0,19.0,26.0,18150.0,?
16,?,1,0,3,1,99.1,186.6,66.5,56.1,2847.0,0,?,?,4,3.54,?,9.0,160.0,5500.0,?,26.0,18620.0,4
17,?,0,1,?,1,93.7,156.9,63.4,53.7,2050.0,?,2,97.0,1,3.62,2.36,9.0,69.0,?,31.0,36.0,5118.0,4
17,1,0,?,?,1,93.7,?,63.6,53.7,?,3,?,108.0,1,?,2.64,8.7,?,4400.0,26.0,31.0,7053.0,4
?,?,?,1,2,?,93.3,?,?,55.7,2240.0,3,2,?,1,3.62,?,8.7,?,4400.0,26.0,31.0,?,4
17,1,0,0,?,?,97.2,?,65.4,52.5,2145.0,3,2,108.0,1,3.62,2.64,?,?,4800.0,32.0,?,7126.0,2
?,1,0,0,?,1,?,?,?,52.5,2190.0,?,2,108.0,?,3.62,2.64,9.5,?,?,?,33.0,7775.0,2
17,?,0,0,3,1,97.2,172.0,65.4,?,2340.0,3,2,108.0,4,3.62,2.64,9.0,94.0,5200.0,?,32.0,9960.0,2
17,?,?,0,3,?,97.0,172.0,65.4,?,2385.0,3,?,108.0,1,?,2.64,?,82.0,4800.0,24.0,?,9233.0,?
17,1,1,0,3,0,97.0,172.0,65.4,54.3,?,3,2,108.0,4,3.62,?,?,111.0,4800.0,24.0,29.0,11259.0,?
17,1,?,0,4,?,97.0,?,65.4,53.0,2290.0,3,?,108.0,1,3.62,2.64,9.0,?,?,?,?,7463.0,?
17,?,0,0,4,?,?,173.5,?,53.0,?,3,2,?,4,3.62,?,?,94.0,5200.0,?,?,?,?
17,1,0,0,4,?,?,173.6,65.4,54.9,2420.0,3,2,108.0,1,?,2.64,?,82.0,4800.0,?,29.0,8013.0,?
17,1,1,?,4,?,?,?,65.4,?,?,?,2,108.0,?,3.62,?,7.7,111.0,?,23.0,23.0,11694.0,2
18,?,0,1,?,?,95.7,?,?,54.5,1985.0,2,2,92.0,1,?,?,9.0,62.0,4800.0,35.0,?,5348.0,3
?,1,0,1,2,1,95.7,158.7,63.6,?,?,2,2,?,?,?,?,?,62.0,?,31.0,38.0,6338.0,3
18,1,?,0,?,1,95.7,158.7,63.6,54.5,2015.0,2,?,?,?,3.05,3.03,9.0,62.0,4800.0,31.0,38.0,?,3
18,1,0,0,4,?,?,169.7,63.6,59.1,2280.0,2,?,92.0,?,3.05,3.03,9.0,?,4800.0,31.0,37.0,?,2
18,1,?,0,4,0,95.7,169.7,?,59.1,2290.0,2,2,?,?,?,3.03,?,62.0,?,?,32.0,7898.0,2
18,1,0,?,?,0,95.7,169.7,63.6,?,?,?,2,92.0,?,3.05,3.03,?,62.0,?,27.0,32.0,8778.0,?
18,1,0,0,3,1,95.7,166.3,64.4,53.0,2081.0,2,2,?,1,3.19,3.03,9.0,70.0,4800.0,30.0,?,6938.0,2
18,?,0,0,2,1,?,166.3,?,52.8,2109.0,2,2,98.0,?,?,?,9.0,70.0,4800.0,?,37.0,7198.0,2
18,0,0,0,3,1,?,166.3,64.4,53.0,?,?,?,110.0,2,?,?,22.5,56.0,4500.0,?,?,?,2
?,0,?,?,2,1,?,166.3,64.4,?,?,2,2,?,2,?,3.35,?,56.0,?,38.0,47.0,?,?
18,1,0,?,3,1,95.7,166.3,64.4,?,?,?,2,?,1,?,?,9.0,70.0,4800.0,?,?,?,2
18,1,0,0,2,1,?,166.3,64.4,52.8,2122.0,2,2,98.0,?,3.19,3.03,9.0,70.0,4800.0,?,34.0,8358.0,2
18,1,0,0,?,1,?,?,?,?,?,2,2,?,1,3.19,?,9.0,70.0,4800.0,28.0,34.0,?,2
?,1,?,1,3,2,94.5,168.7,64.0,52.6,2169.0,2,2,98.0,1,3.19,?,9.0,70.0,4800.0,29.0,34.0,8058.0,3
18,?,?,1,2,2,94.5,?,?,52.6,2204.0,2,?,98.0,1,3.19,3.03,9.0,70.0,4800.0,?,?,8238.0,3
18,?,?,1,3,2,94.5,?,64.0,?,2265.0,0,2,?,?,3.24,?,?,112.0,6600.0,26.0,29.0,9298.0,?
18,1,0,1,2,2,94.5,168.7,64.0,52.6,?,0,2,98.0,?,3.24,3.08,9.4,112.0,?,26.0,29.0,?,?
?,1,?,1,1,2,98.4,176.2,65.6,52.0,?,2,2,146.0,4,3.62,3.5,9.3,116.0,4800.0,24.0,30.0,8449.0,4
18,?,0,1,1,2,?,176.2,65.6,52.0,2536.0,2,2,146.0,?,?,3.5,?,116.0,4800.0,24.0,30.0,9639.0,4
?,?,?,1,2,2,?,176.2,?,52.0,2551.0,2,?,146.0,4,3.62,3.5,?,116.0,4800.0,24.0,30.0,9989.0,4
?,?,0,1,1,2,98.4,176.2,65.6,52.0,2679.0,?,2,146.0,4,3.62,3.5,?,116.0,?,24.0,?,11199.0,4
?,1,?,?,2,2,?,176.2,65.6,52.0,2714.0,2,2,146.0,?,?,3.5,?,116.0,4800.0,?,30.0,?,?
18,?,0,1,?,?,98.4,?,65.6,53.0,2975.0,2,2,146.0,4,?,3.5,9.3,116.0,?,24.0,30.0,17669.0,4
18,1,0,?,3,1,102.4,175.6,?,54.9,?,2,2,122.0,4,3.31,?,8.7,92.0,4200.0,?,?,8948.0,1
18,0,1,0,3,1,102.4,?,66.5,54.9,2480.0,2,2,110.0,?,3.27,?,22.5,73.0,?,30.0,?,10698.0,1
18,1,0,0,?,1,102.4,?,66.5,53.9,2414.0,?,2,122.0,4,3.31,3.54,8.7,92.0,4200.0,27.0,32.0,9988.0,1
?,1,0,?,3,?,102.4,175.6,66.5,54.9,?,2,2,?,4,3.31,3.54,8.7,92.0,4200.0,?,32.0,10898.0,1
?,1,0,0,2,1,102.4,175.6,?,53.9,?,2,2,122.0,4,3.31,?,?,?,4200.0,27.0,?,11248.0,1
18,1,0,?,2,?,102.9,183.5,67.7,52.0,2976.0,0,3,171.0,4,3.27,3.35,9.3,?,?,20.0,24.0,?,?
?,?,0,1,?,2,102.9,183.5,67.7,52.0,?,?,3,171.0,?,3.27,3.35,9.3,?,?,19.0,24.0,15998.0,5
18,?,0,0,3,2,?,187.8,66.5,54.1,?,0,3,?,4,?,3.35,9.2,156.0,?,20.0,24.0,?,1
18,1,0,0,4,?,104.5,187.8,66.5,54.1,3151.0,0,?,161.0,4,3.27,?,?,156.0,5200.0,19.0,24.0,?,1
19,?,?,1,?,?,?,171.7,65.5,55.7,?,2,2,97.0,?,?,3.4,23.0,?,4800.0,?,46.0,?,?
19,1,?,?,3,1,97.3,171.7,65.5,?,?,2,2,109.0,4,?,3.4,9.0,85.0,5250.0,27.0,34.0,7975.0,4
?,0,?,0,3,1,97.3,171.7,65.5,?,2264.0,2,?,97.0,2,3.01,?,23.0,?,4800.0,37.0,46.0,7995.0,4
?,1,0,0,3,1,97.3,171.7,?,55.7,?,2,?,?,4,3.19,3.4,9.0,?,5250.0,?,34.0,?,?
19,?,0,0,3,1,?,171.7,?,55.7,2275.0,2,2,?,4,3.19,3.4,9.0,?,5250.0,?,34.0,?,?
?,0,1,?,3,?,?,171.7,?,55.7,2319.0,2,2,97.0,2,3.01,3.4,?,?,?,37.0,42.0,9495.0,4
19,1,0,0,3,?,97.3,171.7,?,55.7,2300.0,?,?,109.0,4,3.19,3.4,10.0,100.0,5500.0,26.0,32.0,9995.0,?
19,1,0,1,0,?,94.5,159.3,64.2,?,?,?,2,109.0,?,3.19,3.4,8.5,?,5500.0,?,29.0,11595.0,5
19,1,?,1,2,?,?,?,64.0,?,2221.0,2,2,109.0,4,3.19,?,?,90.0,?,24.0,29.0,?,5
19,?,?,?,?,?,?,180.2,66.9,55.1,2661.0,2,1,136.0,4,3.19,3.4,8.5,110.0,5500.0,19.0,?,?,2
19,0,1,0,?,1,100.4,180.2,?,55.1,?,2,?,97.0,2,?,3.4,23.0,68.0,4500.0,33.0,38.0,13845.0,2
19,1,0,0,4,1,100.4,183.1,66.9,55.1,?,2,2,?,?,3.19,3.4,9.0,88.0,5500.0,25.0,31.0,12290.0,2
20,1,0,0,3,?,104.3,188.8,67.2,?,2912.0,2,?,141.0,4,3.78,?,?,114.0,5400.0,23.0,28.0,?,0
?,1,?,0,4,?,?,188.8,67.2,?,3034.0,?,2,141.0,?,3.78,?,?,114.0,5400.0,?,28.0,?,1
20,1,0,0,3,2,104.3,188.8,67.2,?,2935.0,?,?,?,4,?,?,?,114.0,5400.0,24.0,28.0,15985.0,0
?,1,?,?,4,2,104.3,?,?,?,3042.0,2,2,?,?,3.78,3.15,9.5,?,?,24.0,28.0,?,?
?,?,1,0,3,2,104.3,188.8,?,?,3045.0,2,2,130.0,4,3.62,3.15,7.5,?,5100.0,17.0,22.0,18420.0,0
20,1,1,0,4,2,104.3,188.8,67.2,57.5,3157.0,2,?,130.0,4,3.62,3.15,7.5,?,5100.0,17.0,22.0,?,1
?,?,0,0,3,2,?,?,68.9,?,2952.0,2,?,141.0,4,3.78,?,9.5,114.0,5400.0,?,28.0,?,?
