@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
x,y,w,t,?,?,c,n,w,e,e,s,s,?,?,w,?,p,k,s,g,p
f,?,?,?,n,?,c,n,?,e,e,s,s,?,w,?,?,p,?,?,u,?
x,f,g,f,n,f,?,b,n,t,?,s,s,?,w,?,o,e,n,s,g,?
x,y,y,?,l,?,c,b,w,e,r,s,?,w,?,?,o,?,?,s,g,e
x,s,n,f,?,f,w,b,k,t,e,s,s,w,w,w,o,e,?,?,g,e
b,s,?,t,a,f,?,b,w,?,c,s,s,w,w,?,o,?,k,s,g,e
x,s,?,?,l,f,?,b,?,e,c,s,s,w,?,?,?,?,n,?,?,?
f,y,?,t,l,?,c,b,w,e,r,s,y,w,?,w,o,p,k,y,g,e
?,?,n,?,n,f,?,n,n,e,e,?,s,w,?,w,o,?,?,v,u,?
x,?,n,f,?,?,c,n,n,e,?,?,s,w,w,w,o,?,?,y,?,e
b,s,?,t,l,f,c,b,k,?,c,s,s,w,w,?,o,p,?,s,g,e
x,y,y,?,?,f,c,b,g,e,?,s,s,w,w,w,o,?,?,s,?,e
?,y,y,t,l,f,c,b,?,e,c,s,s,w,?,?,o,p,?,n,m,?
x,s,n,f,?,f,w,b,n,?,?,?,?,w,w,w,o,e,n,a,g,e
x,?,w,t,a,f,c,b,g,e,?,s,s,w,w,?,o,p,n,s,?,e
f,y,?,t,l,f,c,b,p,e,r,s,y,w,?,?,o,p,n,s,g,e
x,s,y,?,a,?,c,?,n,e,c,s,s,?,w,w,?,?,k,n,?,e
b,s,?,t,?,f,c,b,g,e,c,s,s,?,w,?,o,p,n,s,g,e
x,y,?,t,?,f,?,b,g,e,c,s,s,?,w,w,o,p,k,s,?,?
x,f,?,f,?,?,?,b,?,t,?,f,s,?,?,?,?,?,?,?,g,e
b,s,y,t,?,f,c,?,n,e,c,s,s,w,w,w,?,p,?,?,?,?
f,y,y,t,l,f,c,b,w,e,?,?,?,?,w,w,?,?,?,s,g,e
x,y,y,t,a,f,c,b,n,?,r,?,?,?,w,w,o,p,k,y,p,e
b,y,w,?,l,f,c,b,g,e,?,s,s,w,w,w,?,p,n,n,g,?
x,y,y,t,a,f,c,?,?,e,c,s,s,w,w,w,o,?,?,?,?,e
x,y,y,t,?,f,?,?,w,e,r,s,y,w,?,?,?,p,n,y,g,e
b,y,w,t,l,f,c,b,n,e,c,?,?,w,w,?,o,p,?,s,m,?
b,y,w,?,a,f,c,?,g,e,c,s,s,w,w,w,o,p,n,?,m,?
x,s,?,t,a,f,c,?,k,e,?,s,s,?,w,w,?,p,k,?,m,?
x,s,?,t,?,f,?,b,?,e,c,s,?,w,?,?,o,p,k,?,g,e
s,f,g,f,n,f,c,n,?,e,e,s,?,w,w,w,o,p,k,y,?,e
x,f,w,t,a,f,?,n,w,t,b,?,s,w,w,w,o,p,u,v,d,e
x,s,y,t,a,f,c,b,n,e,c,s,?,?,w,?,o,p,k,n,m,?
?,y,w,?,p,?,?,n,?,e,?,s,?,?,w,w,?,?,n,?,u,?
x,y,?,t,l,f,c,?,p,e,r,s,y,?,w,w,?,p,n,s,?,e
?,?,g,f,?,?,c,n,?,e,?,s,?,?,w,?,o,?,n,y,?,e
?,y,y,t,l,f,c,b,w,e,r,s,y,w,w,w,o,p,k,y,g,?
?,?,y,t,l,f,?,?,p,t,b,s,s,?,w,?,o,?,u,v,d,?
s,f,n,f,n,?,?,?,?,e,e,?,?,?,w,w,o,?,?,y,?,e
x,s,w,t,p,?,c,n,k,e,?,?,?,?,w,w,o,?,k,v,?,?
x,y,w,t,a,?,c,b,g,e,?,?,?,w,w,w,o,p,?,n,m,e
f,y,n,t,p,f,?,?,?,e,?,s,?,w,w,w,?,p,k,v,?,?
f,s,g,f,n,f,w,b,k,t,e,s,s,?,w,w,?,e,n,a,g,?
x,?,?,t,l,f,c,b,?,?,c,?,s,?,w,?,o,p,n,s,m,?
x,?,w,f,n,?,w,b,n,t,?,?,?,?,w,w,o,?,k,s,g,e
b,s,y,?,a,f,c,b,w,e,c,s,?,w,?,w,o,?,n,n,?,e
f,f,?,f,?,?,w,b,h,?,e,s,?,w,?,?,o,e,?,?,?,e
x,?,?,t,?,?,?,b,n,?,?,s,?,w,w,w,o,p,k,n,g,?
?,s,w,t,?,f,c,b,n,e,c,s,s,?,w,?,o,?,?,s,m,e
b,s,?,t,?,f,c,b,?,e,c,?,?,w,w,w,o,p,n,?,g,e
b,y,?,t,?,?,c,b,w,?,c,s,s,w,w,w,o,p,n,s,?,e
?,s,?,t,l,f,?,?,w,?,?,?,s,?,w,w,o,p,u,?,d,e
x,y,y,t,?,f,c,?,?,e,?,s,?,?,?,?,o,p,k,s,m,?
f,s,w,t,a,?,w,n,p,?,b,s,s,?,w,w,?,p,n,?,?,e
x,y,w,t,?,f,c,n,w,e,e,s,s,?,w,w,o,?,n,v,u,p
f,?,?,t,l,?,?,n,?,t,b,s,?,w,w,w,o,p,n,v,d,?
x,y,?,t,?,f,?,?,n,?,c,s,s,?,?,?,o,?,?,s,g,e
x,s,n,?,p,f,c,n,p,e,?,s,s,?,w,w,o,p,n,v,g,?
b,s,y,t,?,f,c,?,w,e,?,s,s,w,w,?,o,p,n,?,g,?
?,?,?,t,?,f,c,b,w,e,r,s,y,w,w,w,o,?,?,?,p,?
?,?,y,?,l,f,?,b,g,?,?,s,?,w,w,w,o,p,?,n,m,?
s,?,?,?,n,f,?,n,k,e,e,s,s,w,?,w,o,p,n,v,u,?
?,y,?,t,?,?,?,b,w,?,r,?,?,w,w,?,o,p,?,y,p,?
x,y,y,?,?,?,?,b,k,e,c,?,s,w,w,w,o,p,?,?,?,e
?,?,?,?,n,f,w,?,k,t,e,?,?,w,?,w,?,e,k,s,g,e
f,f,w,?,?,f,w,b,?,t,?,?,f,?,w,?,o,e,?,a,g,?
x,?,y,?,l,f,c,b,w,e,?,s,?,w,w,w,o,p,n,n,m,e
b,?,?,t,?,?,?,b,k,e,?,?,s,w,w,w,o,?,k,?,?,e
?,y,w,t,a,f,c,b,g,e,c,s,?,?,w,w,o,p,k,n,m,?
x,y,w,?,a,?,c,b,w,?,?,?,?,w,w,w,?,p,n,s,g,e
x,s,n,?,?,f,w,?,?,?,e,f,s,w,w,w,?,e,?,a,?,e
x,y,?,?,l,f,c,b,g,e,c,s,s,w,w,?,?,?,?,?,g,e
s,?,?,?,?,f,c,n,k,?,e,s,s,?,w,?,o,p,k,v,u,e
x,s,w,?,?,?,w,?,w,t,b,s,s,?,w,w,?,?,u,v,d,?
x,y,n,t,l,f,c,b,w,e,r,s,y,w,w,w,?,?,k,s,?,?
b,?,y,t,a,f,c,b,?,e,c,?,?,w,?,w,?,?,?,?,g,e
x,y,?,t,a,?,c,b,k,?,c,s,s,w,w,w,?,p,?,n,g,?
b,y,w,?,a,f,c,b,?,e,c,s,s,w,?,?,o,p,?,?,?,e
b,s,y,t,a,f,?,?,g,e,?,?,s,w,?,?,?,p,k,?,g,e
?,?,?,t,l,f,c,b,g,?,c,s,s,w,w,?,o,p,k,s,m,?
b,y,y,?,a,f,c,?,n,e,?,s,?,?,w,?,o,p,k,n,g,e
?,?,n,f,n,f,c,?,k,e,?,?,s,?,?,w,o,p,?,y,u,?
f,y,n,t,?,?,c,b,n,?,?,?,y,w,?,w,?,?,n,?,g,e
x,y,w,t,a,f,c,b,k,e,c,?,s,w,?,?,?,p,n,?,g,e
f,y,?,?,?,f,c,b,?,?,r,?,y,w,?,w,o,?,n,y,p,e
b,s,?,t,?,f,c,b,w,?,?,s,s,?,w,?,o,p,n,?,g,e
?,?,?,?,a,f,c,b,w,e,c,s,s,w,w,w,o,?,k,s,m,e
x,y,?,?,l,f,?,b,w,?,r,?,?,w,w,?,o,p,?,y,g,e
?,s,?,?,a,f,c,b,k,?,?,s,s,?,w,?,o,?,k,?,g,e
x,?,g,f,?,f,c,?,?,e,e,s,s,?,w,w,o,p,?,y,u,e
?,s,y,t,?,f,c,b,k,e,?,?,s,w,?,w,?,p,?,s,g,e
?,f,y,t,?,f,w,?,?,t,b,s,s,w,w,?,o,p,u,?,d,e
b,y,y,t,?,f,c,b,?,e,c,s,?,w,w,w,o,p,k,s,g,?
?,?,y,t,l,?,c,b,p,e,r,s,?,w,?,?,o,p,n,?,g,?
?,y,w,t,l,f,?,?,w,?,c,?,s,w,?,?,?,p,k,n,m,e
b,y,w,t,a,?,?,b,k,e,c,s,s,?,w,w,o,p,k,n,?,e
?,y,?,?,?,f,?,b,g,e,c,s,?,w,w,w,o,?,n,s,g,e
x,?,y,t,l,f,?,b,g,?,c,?,s,?,w,w,o,p,?,n,m,?
?,s,y,t,l,f,c,b,g,e,c,?,?,?,w,w,?,?,n,n,g,?
x,?,w,t,p,f,c,n,p,?,?,?,s,?,?,w,o,p,?,v,u,?
s,f,n,f,?,f,c,?,g,e,e,?,s,?,w,w,o,?,?,?,u,?
?,f,n,?,n,f,c,n,g,e,e,s,s,w,?,w,?,p,k,v,u,e
x,s,y,t,a,f,c,b,g,?,?,?,?,w,?,w,o,p,n,s,m,?
?,?,n,?,?,?,?,?,p,e,r,s,y,?,w,w,o,p,?,s,p,e
x,?,w,t,p,f,c,?,?,?,?,?,?,w,w,?,o,?,k,s,g,p
b,s,?,t,l,f,c,b,?,?,?,?,s,w,?,?,o,p,?,s,?,e
f,f,g,f,?,?,c,?,p,e,?,s,s,w,w,w,o,?,k,v,u,e
?,?,y,?,?,f,c,?,g,?,c,s,?,?,?,?,?,p,n,?,g,?
x,y,n,t,?,f,c,?,w,e,r,s,?,w,?,w,?,p,?,y,p,e
?,?,?,f,n,?,w,b,p,t,e,s,?,?,w,?,o,e,k,?,g,e
x,s,w,?,l,?,w,n,w,?,b,s,?,w,w,w,?,?,n,v,d,?
b,s,?,t,l,?,c,b,?,e,?,?,?,?,?,?,o,?,n,s,m,?
f,?,y,?,a,f,?,n,w,t,?,s,s,?,?,w,o,?,n,v,d,?
x,s,y,t,a,f,c,b,?,?,c,?,?,w,w,w,?,?,n,n,m,e
f,f,g,f,n,?,c,n,?,e,e,s,s,?,w,w,o,p,n,?,u,?
?,s,y,t,a,?,c,b,?,e,?,?,s,?,w,w,o,?,?,s,?,e
x,?,?,t,l,?,c,b,g,e,?,s,s,?,w,w,o,p,n,n,m,?
x,?,w,t,l,f,?,b,?,e,?,?,s,w,w,w,?,?,n,?,?,e
?,s,w,t,?,f,w,n,?,t,b,?,s,?,w,w,o,p,?,v,d,e
?,?,y,t,l,?,c,?,w,e,c,s,s,w,w,w,o,p,n,s,g,e
b,s,w,t,l,?,c,b,?,?,c,s,s,w,w,w,o,?,?,s,g,e
x,s,?,t,?,f,c,b,g,e,?,s,?,w,?,w,?,?,?,n,g,e
?,?,w,?,n,f,w,?,h,?,e,f,s,?,w,w,o,e,k,s,g,e
f,y,n,t,?,?,c,b,?,e,r,s,y,w,w,?,o,p,k,?,?,e
?,s,w,t,?,f,c,n,?,e,e,?,?,?,?,w,o,?,n,v,?,p
b,?,?,t,a,f,c,b,n,?,c,s,?,w,w,?,o,p,n,n,?,?
b,s,w,t,a,f,c,?,k,e,c,s,s,w,w,w,?,p,k,s,?,e
b,?,w,t,l,f,c,b,n,e,c,s,s,w,?,w,?,p,?,n,g,e
b,?,w,t,?,f,c,b,w,e,c,s,?,w,?,w,?,?,k,n,g,e
?,s,?,t,a,f,c,b,w,e,c,?,?,w,w,w,?,p,k,?,g,?
b,s,w,t,l,?,c,b,w,e,c,s,s,?,w,w,o,p,?,n,m,?
?,f,?,t,a,?,w,?,n,?,b,s,s,w,w,w,?,p,?,v,d,e
?,?,?,f,n,f,c,n,n,e,?,s,s,?,w,?,o,p,n,y,?,e
f,y,y,t,a,f,?,b,?,e,r,s,y,w,w,w,o,p,?,s,?,e
b,s,?,?,l,f,c,b,n,?,c,s,?,w,w,w,?,p,k,n,m,e
x,s,y,t,a,f,c,b,?,e,?,?,s,?,w,w,o,p,k,s,?,e
x,y,?,t,a,?,c,b,k,e,?,s,s,w,w,w,?,?,k,s,g,e
x,?,w,t,l,f,c,b,?,e,?,s,s,?,?,?,o,p,?,s,g,e
s,f,g,f,n,f,c,?,?,e,?,?,s,?,w,?,?,p,n,v,u,e
x,s,?,t,a,?,c,b,?,e,c,s,?,w,?,?,o,p,n,n,m,e
?,s,w,?,p,f,c,n,?,e,e,s,?,w,w,w,o,p,k,?,g,p
x,y,y,t,a,f,c,b,n,e,r,s,y,w,w,w,o,p,n,s,?,e
?,f,w,t,a,f,?,n,p,t,b,s,?,w,?,?,o,p,n,v,?,e
x,y,w,t,?,f,c,b,?,e,c,s,s,?,w,w,o,?,k,n,m,?
b,y,w,t,l,f,?,?,n,e,c,s,s,w,w,?,o,p,?,s,g,e
x,s,w,t,a,f,?,b,g,e,c,s,s,w,w,w,o,?,n,?,?,?
x,?,?,t,a,f,c,b,?,e,c,s,s,?,?,w,o,p,n,s,?,e
x,y,?,t,p,?,c,n,?,?,?,?,s,w,w,?,?,?,k,?,u,p
b,s,y,t,a,?,c,b,n,e,c,?,s,w,?,w,?,p,n,n,g,e
x,?,g,f,?,f,c,n,n,?,?,s,?,w,?,w,o,p,?,?,?,e
x,?,?,?,?,f,c,n,k,e,e,s,?,?,w,w,?,?,k,?,u,?
x,y,?,t,l,f,c,?,?,e,r,s,?,?,w,w,o,?,?,?,p,e
?,f,n,f,n,f,c,?,k,e,e,s,s,w,w,?,?,p,k,v,u,e
?,?,w,?,l,f,c,b,?,e,c,s,?,w,w,w,?,p,n,?,g,e
x,f,w,t,?,?,?,n,w,t,b,s,s,w,w,w,o,p,?,?,d,?
x,y,?,t,?,f,c,b,w,e,?,?,s,?,w,?,o,p,?,s,g,?
?,?,y,?,?,?,c,b,n,e,?,?,?,w,w,w,?,p,?,s,g,?
?,?,y,t,l,?,?,b,n,e,r,?,y,w,?,w,o,?,k,?,g,e
f,?,?,t,?,?,c,b,p,e,r,s,?,w,w,w,?,?,?,?,?,?
f,y,y,t,a,f,?,b,w,?,r,s,y,w,w,?,?,p,k,?,?,e
x,s,w,?,l,f,c,b,w,e,c,?,?,w,?,w,o,p,k,s,g,e
x,s,w,t,a,f,c,?,w,e,c,s,s,w,?,w,?,?,n,n,?,?
?,s,?,t,?,?,c,?,?,e,?,s,?,?,w,w,?,p,k,?,u,?
f,f,w,?,?,f,?,n,p,t,b,s,?,w,w,?,o,p,?,v,d,e
x,?,w,t,l,f,c,?,w,e,c,s,s,w,w,w,?,?,?,s,?,e
x,s,w,t,?,f,w,n,p,t,b,s,s,w,w,?,o,p,u,v,d,e
?,?,w,t,?,f,?,b,n,e,c,s,?,w,?,?,o,?,k,s,?,e
f,y,y,?,l,?,?,?,?,e,?,?,y,w,?,?,o,p,?,y,p,e
?,?,n,?,n,f,w,b,?,?,?,f,?,w,w,?,o,e,k,s,g,e
f,y,y,?,?,f,c,?,w,e,r,s,y,?,w,w,o,p,?,?,g,e
x,s,?,?,p,f,c,n,p,?,?,?,s,?,?,w,o,p,n,s,g,p
?,f,n,f,n,f,c,n,?,?,?,s,?,w,w,w,o,p,?,v,?,e
?,y,y,?,l,?,?,?,w,e,c,?,s,w,w,w,?,?,?,s,m,?
b,s,?,t,l,?,c,?,n,e,c,s,s,w,w,w,o,p,?,?,g,e
b,y,?,t,?,f,c,?,k,e,?,s,s,w,?,w,o,p,n,n,m,e
?,f,?,f,n,?,c,?,?,e,e,s,?,w,w,w,o,p,n,v,u,?
?,s,w,t,?,f,c,?,?,e,c,?,s,?,w,w,?,p,k,n,m,e
?,?,w,?,l,f,?,b,g,e,c,s,?,w,w,?,o,?,k,?,?,e
b,?,?,t,?,?,c,?,g,e,?,s,s,?,w,w,?,p,n,n,?,e
f,?,n,t,l,?,c,b,?,e,r,s,y,?,?,w,?,?,n,s,g,e
x,y,w,t,?,f,c,n,k,e,?,s,s,w,w,?,o,p,k,v,g,?
x,s,w,t,?,?,?,b,n,e,?,s,s,?,w,w,?,p,?,n,g,e
x,?,?,t,a,f,c,b,n,e,c,s,s,w,w,w,?,p,n,s,?,e
f,?,w,t,l,f,w,n,w,t,b,s,?,w,w,?,o,p,u,v,d,?
f,f,g,f,n,?,c,n,g,e,e,s,?,w,w,?,o,p,k,?,u,?
f,s,g,f,?,f,?,b,?,t,?,s,s,w,w,w,o,e,?,a,g,e
x,?,?,t,a,?,c,?,g,e,c,?,s,w,w,?,o,p,?,s,m,?
b,s,?,t,a,?,?,?,k,e,c,s,?,w,?,?,o,?,n,s,?,e
f,y,n,?,p,f,c,n,w,e,e,s,s,w,w,?,o,p,k,s,?,p
x,?,?,t,?,f,?,b,n,e,?,?,s,?,w,w,?,p,k,n,m,?
?,s,n,t,p,?,c,?,w,?,e,s,s,?,w,w,?,?,k,v,u,p
?,y,w,t,l,f,c,b,k,e,c,s,?,w,w,w,?,p,n,s,g,e
?,?,?,?,?,f,c,b,k,e,c,?,s,w,w,w,?,?,n,?,m,?
f,?,y,?,a,f,c,b,n,e,?,?,?,?,w,w,o,p,n,?,p,e
?,?,n,?,?,f,c,?,w,e,?,s,?,w,w,w,o,?,n,s,p,e
f,?,n,t,a,f,c,b,?,?,?,s,?,?,w,w,?,?,n,y,g,?
x,?,w,?,a,f,c,b,w,e,c,s,s,?,?,?,?,?,?,n,?,e
f,f,n,f,n,?,w,?,h,t,e,?,?,w,w,w,?,e,?,s,g,e
x,?,?,?,l,f,c,?,k,e,c,?,s,w,w,?,o,?,?,n,?,e
x,?,w,?,p,?,?,n,w,?,?,s,s,w,?,w,o,?,n,s,g,?
?,y,y,?,a,f,c,b,n,?,c,s,s,?,?,?,?,p,n,n,?,e
s,f,n,f,n,f,c,n,p,e,?,s,s,?,w,?,o,?,n,?,u,?
?,s,y,t,l,?,?,b,k,?,c,s,s,?,w,w,o,p,?,s,?,e
b,y,w,?,l,?,c,?,n,?,c,?,s,w,w,w,?,?,k,n,?,e
f,y,?,t,a,?,c,?,?,e,r,s,y,?,w,?,o,p,?,?,g,e
?,y,y,t,a,f,?,?,g,e,c,s,s,?,w,?,o,p,k,s,?,e
b,y,?,t,a,?,c,b,g,e,c,s,s,w,w,?,o,p,?,s,?,?
?,?,n,?,l,f,c,b,?,?,?,?,?,w,w,?,o,p,n,y,p,?
f,f,g,f,?,f,c,n,?,e,e,s,s,?,?,w,?,?,n,y,u,e
x,?,?,f,n,?,c,?,g,e,e,s,?,?,w,w,o,?,k,y,?,e
?,y,y,t,l,?,c,?,n,e,c,s,?,w,w,?,o,p,?,?,?,e
x,?,y,t,l,f,c,b,?,?,?,?,s,w,w,?,?,?,k,s,m,?
?,y,w,?,l,f,c,b,k,?,c,?,s,?,w,?,o,p,?,s,g,e
?,?,w,t,a,f,?,b,g,e,?,?,s,w,w,?,o,p,k,s,m,e
b,?,?,t,a,f,?,?,g,?,c,?,s,w,?,w,o,p,n,n,m,e
x,s,?,t,a,f,?,b,k,?,?,s,?,w,w,?,o,p,?,s,m,e
