@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
?,y,?,t,a,f,?,b,k,?,c,?,?,w,w,w,o,p,n,?,m,?
b,?,y,t,l,f,c,?,g,e,c,s,s,?,w,?,o,p,n,?,m,e
b,?,y,t,l,f,c,?,g,?,c,?,s,w,?,w,o,p,n,?,?,e
b,?,w,t,l,f,c,?,n,e,c,s,s,w,w,?,o,p,n,?,g,e
f,?,?,f,n,f,?,b,k,?,?,s,?,w,?,w,o,e,?,a,g,e
x,s,w,t,l,?,c,?,n,?,?,s,s,w,w,w,o,p,k,?,?,e
f,y,y,t,?,f,?,b,?,e,r,?,y,w,w,?,o,?,n,s,?,e
x,?,y,t,a,f,?,b,w,e,c,?,s,?,w,?,?,p,k,n,g,e
x,f,?,f,n,f,c,n,?,e,e,s,?,?,w,?,o,?,?,v,u,e
f,?,?,t,l,f,?,?,?,?,b,?,?,w,w,?,o,p,n,?,?,?
b,y,w,?,?,?,c,b,g,e,c,s,s,w,w,?,o,p,n,?,?,?
f,?,y,?,?,?,?,n,?,t,?,?,s,w,w,w,?,?,n,?,d,e
x,y,n,t,a,f,c,b,p,?,?,s,?,w,w,w,?,p,k,s,p,e
b,s,?,t,a,?,?,?,?,e,?,?,s,w,?,?,o,p,?,?,g,e
?,?,?,t,l,f,w,?,?,?,b,s,s,?,w,w,o,?,n,v,?,?
x,s,w,t,l,?,w,n,?,?,b,?,s,w,w,w,o,p,u,?,d,e
?,y,?,?,l,?,c,b,?,e,?,s,y,w,w,w,o,?,n,y,p,e
x,y,?,t,?,?,c,n,?,?,?,s,s,w,w,w,o,p,n,v,u,p
f,y,n,t,?,f,c,?,n,e,r,s,y,w,w,?,?,p,?,y,g,e
x,?,n,f,?,?,w,?,k,t,e,?,s,w,w,?,o,e,n,s,g,e
x,y,w,t,?,?,?,n,w,?,?,s,s,w,?,w,o,p,?,s,g,p
f,f,g,f,n,f,c,n,n,e,e,?,s,w,?,w,o,?,n,?,u,?
x,f,g,f,n,f,?,b,n,t,?,s,s,w,w,w,?,e,n,s,?,e
x,?,?,?,l,?,?,b,w,e,r,s,?,w,?,w,?,p,k,?,g,e
x,s,n,f,?,?,?,b,k,t,e,?,s,w,w,w,o,?,k,?,g,e
b,?,w,t,a,f,c,b,w,?,c,s,s,w,?,w,?,p,k,s,g,?
?,s,w,t,l,?,c,b,n,e,?,s,s,w,?,w,?,?,n,?,g,e
f,y,n,t,l,f,c,b,w,e,r,s,?,w,w,w,?,?,?,?,g,e
?,f,n,f,n,?,c,n,n,e,e,s,?,w,w,w,?,?,n,?,u,?
x,f,?,f,n,?,c,?,n,e,e,s,s,w,w,w,o,p,n,y,?,e
b,?,w,t,?,f,?,b,?,e,?,s,s,w,w,w,o,?,?,s,?,?
?,y,y,t,?,f,c,b,g,e,c,s,s,w,?,w,?,p,?,s,?,?
?,y,y,?,l,f,?,b,g,?,c,s,s,w,w,?,o,p,k,n,m,e
?,s,?,f,n,f,?,?,?,t,e,s,s,w,w,w,?,e,n,a,g,e
x,s,w,?,?,f,c,b,g,?,c,s,s,?,w,w,o,?,n,s,g,?
f,y,n,t,l,f,c,b,p,e,r,?,y,w,w,w,o,p,?,s,g,e
?,s,y,t,a,f,?,b,?,?,c,?,s,w,?,w,o,p,k,n,g,e
b,s,?,t,a,f,?,?,g,e,c,?,s,w,?,?,o,p,n,?,g,e
?,y,w,t,a,f,c,b,?,e,?,?,s,?,w,w,o,p,k,s,g,e
x,f,n,f,n,?,w,b,p,?,e,f,s,w,?,w,?,e,?,s,g,e
?,?,y,t,l,f,c,b,n,?,?,s,s,w,w,w,o,p,?,n,g,e
f,?,?,t,?,f,?,?,w,e,?,s,?,w,w,w,o,p,?,s,g,e
x,y,y,?,?,f,?,?,n,e,r,?,?,w,?,w,?,p,k,y,?,?
b,?,w,t,?,?,c,b,g,e,c,?,?,?,?,w,o,p,n,?,g,e
x,y,y,t,a,f,c,?,n,?,c,s,s,w,w,w,o,p,k,n,m,e
x,y,?,?,a,f,c,b,w,e,r,s,y,?,w,w,o,?,n,?,g,e
?,?,w,?,l,f,c,?,n,?,?,s,?,w,w,w,o,?,k,s,m,e
?,?,w,t,a,f,?,?,?,?,?,s,s,w,?,w,?,?,n,s,m,e
?,s,?,t,a,?,c,?,k,e,?,?,s,?,w,w,o,p,k,?,?,e
x,?,y,?,l,f,?,b,w,e,c,s,s,w,w,w,o,?,?,n,g,?
s,f,g,?,n,f,c,n,g,e,e,?,s,w,?,w,?,?,?,y,?,?
x,f,?,?,a,f,w,n,w,?,?,s,s,?,?,w,o,p,?,v,d,e
x,?,?,t,?,?,c,b,n,e,c,s,s,w,?,w,?,?,k,n,m,e
?,?,w,?,p,f,c,n,n,e,?,s,s,w,w,w,o,p,n,v,u,p
x,?,?,t,l,f,?,?,?,e,r,s,?,?,?,w,o,p,?,s,?,e
s,?,g,f,n,f,c,n,p,e,e,?,s,?,w,w,o,?,n,y,u,e
x,y,?,?,l,f,c,b,w,e,?,s,y,w,w,w,o,p,k,y,g,?
x,?,?,t,l,f,w,n,p,?,?,?,s,?,?,w,o,p,u,?,?,e
s,f,n,?,n,f,?,n,?,e,e,?,s,?,w,w,o,p,n,y,?,e
?,?,?,t,p,f,c,n,k,e,e,s,s,?,w,w,?,p,k,?,?,p
?,y,w,t,a,f,c,b,?,e,?,s,s,?,w,?,o,p,n,?,m,?
f,?,n,t,p,f,c,n,p,e,e,s,s,w,w,w,?,p,k,v,?,p
?,s,?,f,n,?,w,b,?,?,e,s,s,?,w,w,o,e,n,a,g,?
x,?,y,t,l,f,c,b,?,e,c,s,?,?,w,?,o,?,n,?,?,e
x,s,w,f,n,f,w,b,n,t,e,s,?,w,w,?,?,e,k,s,g,e
b,s,y,?,a,?,c,b,w,?,c,s,s,?,?,w,?,?,n,?,g,e
f,f,g,f,n,f,w,b,h,t,e,?,s,?,w,?,?,e,?,a,?,e
?,s,?,?,l,f,c,?,n,e,?,?,s,?,w,w,o,?,k,n,g,?
b,s,w,?,l,f,c,b,?,e,c,s,?,w,w,?,?,p,n,s,m,e
b,?,w,?,l,f,?,?,w,e,?,s,s,w,w,w,o,p,n,s,?,?
b,y,w,t,l,f,c,b,w,e,c,?,s,?,w,w,?,p,?,s,m,e
?,s,w,t,l,f,w,n,?,t,b,s,s,?,?,w,o,?,?,?,d,e
x,y,y,?,?,f,c,?,g,?,c,s,s,w,w,w,o,?,?,?,?,e
?,s,?,t,a,f,w,n,?,t,b,s,s,w,w,?,?,p,n,v,?,e
?,y,?,t,p,f,c,?,w,e,e,s,?,w,?,w,o,p,n,v,u,p
?,f,w,t,l,f,w,n,?,t,b,s,s,?,w,w,o,?,n,v,?,?
x,y,?,?,a,?,?,b,n,?,c,s,?,w,w,w,?,?,n,?,g,e
x,s,?,t,p,?,?,n,?,?,e,s,?,w,w,?,o,?,n,?,g,p
b,s,y,t,l,?,c,b,w,e,c,s,?,?,w,w,o,p,n,n,?,e
x,y,n,t,?,?,?,b,?,e,r,s,?,w,w,w,o,p,?,y,p,e
b,y,y,?,l,f,c,b,g,e,?,?,?,w,w,w,o,p,?,n,m,e
s,?,n,f,n,f,c,?,k,e,?,s,s,w,w,w,o,p,n,v,?,e
?,y,n,t,a,f,?,b,w,e,r,s,y,?,w,w,o,p,k,?,p,e
x,y,y,?,?,f,?,?,?,e,c,s,?,w,w,w,o,p,k,n,g,?
x,f,?,f,n,?,w,?,k,t,?,?,f,w,?,w,o,e,k,?,g,e
f,?,w,f,n,f,w,b,k,t,e,s,f,w,w,w,?,e,n,a,g,e
x,y,y,t,l,?,c,b,w,e,?,s,s,w,?,w,?,?,n,n,m,e
?,s,y,t,?,?,?,b,?,e,c,s,s,w,w,?,?,?,k,n,?,e
?,y,?,t,a,?,c,b,g,e,?,s,s,w,w,?,?,p,k,n,?,?
x,y,w,?,a,?,c,b,w,e,c,s,s,?,w,?,o,?,n,s,g,e
?,s,n,?,n,?,w,?,?,t,e,f,s,w,w,w,?,e,n,a,g,e
x,y,w,t,l,?,c,b,g,e,c,s,s,w,w,w,o,?,?,s,g,e
?,f,?,f,n,f,?,n,k,e,?,s,s,?,w,?,o,p,?,v,u,e
x,s,w,?,a,f,w,n,w,?,?,s,s,w,w,w,?,p,u,v,d,?
?,y,n,t,?,?,c,?,w,e,r,s,?,w,w,w,o,?,k,?,?,e
?,?,y,t,a,f,c,?,?,?,c,s,?,?,w,w,o,p,n,n,g,e
x,y,w,t,a,f,c,?,?,?,c,s,?,w,?,w,o,p,n,n,g,e
b,?,w,?,?,?,c,b,?,?,c,s,?,w,w,w,o,?,k,s,m,e
b,s,y,t,a,?,c,b,g,e,c,s,s,w,w,?,o,p,?,s,?,e
b,s,y,t,l,?,c,b,g,e,c,s,s,w,w,w,o,p,k,s,m,e
b,y,y,?,a,f,c,?,n,?,c,?,s,w,w,w,?,p,?,?,?,e
x,f,n,f,?,?,c,?,k,e,e,s,s,w,?,w,o,p,n,y,u,e
?,y,n,?,?,?,?,b,n,?,r,s,y,w,w,w,o,p,n,y,g,e
x,?,w,t,a,?,c,b,k,e,?,?,s,w,?,?,o,p,n,s,g,?
f,y,?,?,l,?,c,?,w,e,r,?,y,w,w,w,?,p,?,y,?,?
?,s,w,?,a,f,c,b,w,e,c,?,s,w,w,w,?,p,n,s,?,e
?,?,w,t,a,?,?,b,w,e,c,s,s,?,?,?,o,p,?,?,m,e
x,?,n,t,?,f,c,b,w,e,r,s,y,?,?,w,?,p,k,?,?,e
b,s,w,t,a,f,c,b,k,e,c,s,s,w,?,w,o,p,k,s,?,e
x,f,?,f,n,f,?,n,g,e,e,s,?,?,?,w,?,p,n,y,u,e
b,s,y,t,l,?,c,?,?,e,c,s,s,w,w,w,?,p,n,?,g,e
x,f,y,t,?,f,?,n,n,t,b,s,?,?,?,?,o,?,?,v,?,e
b,y,y,t,a,?,?,?,w,e,c,s,s,w,w,w,o,p,k,s,g,?
f,?,y,t,l,f,?,?,p,e,r,s,y,w,?,w,o,p,n,s,?,e
?,y,?,?,l,f,c,b,w,?,c,s,s,w,w,?,o,p,k,n,m,?
b,y,w,?,a,?,c,b,k,e,?,s,s,?,w,w,o,p,k,n,m,e
b,y,y,t,a,f,?,b,g,e,c,?,?,w,w,w,o,p,n,s,?,e
x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,?,o,p,n,n,m,e
b,?,y,t,l,f,?,b,?,e,?,?,?,w,?,w,?,p,?,?,?,?
?,?,w,t,?,f,?,n,p,e,e,?,s,w,w,w,o,?,n,v,u,p
?,f,?,f,n,f,?,?,g,e,e,s,s,w,w,w,o,p,n,?,u,e
?,f,n,f,?,f,c,?,g,e,e,?,s,w,?,w,o,?,k,v,u,e
x,s,y,t,?,f,c,b,?,e,?,?,s,?,w,w,o,p,?,s,m,e
f,y,n,t,a,f,c,?,p,e,r,s,y,w,?,w,o,?,k,s,p,?
x,y,w,t,p,f,c,n,k,e,e,?,s,w,?,?,?,?,?,?,g,p
?,s,w,t,?,f,c,?,g,?,c,?,s,w,?,w,?,?,?,s,m,e
?,f,g,f,n,f,c,n,?,e,?,?,s,w,?,w,o,p,k,v,?,?
?,y,y,t,?,f,c,b,g,?,?,s,s,w,?,?,o,p,n,?,g,e
x,y,n,t,a,f,c,b,?,?,r,?,y,?,w,?,o,?,n,?,p,e
?,f,w,f,n,f,w,b,p,t,e,?,f,w,w,w,?,e,?,s,g,e
x,s,w,t,l,f,w,n,w,?,b,s,?,w,w,w,o,p,n,v,?,e
b,s,w,?,l,f,?,b,w,e,?,s,s,w,?,w,o,p,?,s,m,e
f,?,y,?,?,f,w,n,w,t,b,s,?,w,w,w,?,p,n,?,d,?
x,s,?,?,a,?,c,?,?,e,c,?,s,w,w,?,o,p,?,n,?,e
f,?,g,?,n,f,c,?,?,e,e,s,?,w,w,?,o,?,n,?,u,e
b,?,y,t,a,f,c,b,?,e,?,s,s,w,?,w,o,p,k,s,g,e
?,s,w,t,l,f,?,?,g,e,c,?,?,w,?,?,o,p,n,n,m,e
x,?,w,t,?,f,?,b,?,e,c,s,s,w,w,w,o,?,n,s,?,e
f,s,w,t,a,f,?,n,?,t,b,s,?,w,w,w,?,p,?,?,d,e
x,?,y,t,?,f,?,?,?,?,c,s,?,w,?,w,o,p,?,?,g,e
b,?,w,t,l,?,c,b,w,e,?,s,s,w,w,?,?,p,k,s,g,?
x,s,w,t,a,f,c,b,?,e,c,s,?,?,w,w,o,?,k,n,g,e
x,f,w,f,n,f,w,b,h,t,e,f,?,?,w,w,o,e,k,s,g,e
f,y,n,?,l,f,c,b,n,?,?,s,y,?,w,?,?,p,k,y,p,e
x,s,w,t,?,?,?,n,k,?,?,s,s,w,w,w,o,p,n,v,u,p
?,s,w,t,a,?,c,b,n,?,?,?,s,w,?,w,?,?,?,n,?,e
b,?,?,t,a,f,c,b,k,?,c,?,s,w,w,w,o,?,k,s,m,?
b,y,w,?,l,f,c,b,n,e,c,s,s,?,w,?,o,p,n,?,g,e
b,y,w,?,?,?,c,?,w,e,c,s,s,w,w,w,?,?,k,?,g,?
?,s,?,?,?,?,c,b,?,e,c,s,s,w,w,w,o,p,?,?,?,e
b,s,w,t,l,f,c,b,?,e,?,s,?,w,?,w,o,?,?,?,m,?
?,f,y,?,a,?,w,n,?,t,?,s,s,w,w,?,o,p,n,v,d,e
x,f,g,f,n,f,c,n,n,e,?,s,s,w,w,w,o,p,?,y,u,e
?,y,y,?,a,f,c,?,?,?,r,s,?,w,w,w,o,p,n,s,?,e
?,s,?,?,?,f,c,?,n,e,?,s,s,w,w,?,o,?,k,n,m,e
?,?,y,t,a,f,?,b,g,?,c,?,s,w,w,?,?,p,k,s,?,e
?,y,y,t,?,f,c,b,k,e,c,s,s,w,w,w,o,?,k,s,g,e
?,y,w,t,?,f,c,b,w,e,c,s,s,?,w,w,o,p,n,s,g,e
s,?,g,f,n,f,?,?,?,e,?,s,s,w,w,w,?,p,n,v,u,e
?,s,?,t,a,f,c,b,n,e,c,?,?,w,w,w,?,p,n,n,m,e
x,s,?,?,p,?,c,n,k,?,e,s,s,?,?,?,?,p,?,s,?,p
x,?,y,?,a,?,c,b,n,e,r,?,y,?,w,?,o,p,n,s,g,e
f,f,w,t,?,f,w,n,p,t,b,s,?,w,w,w,o,p,n,v,d,?
?,y,w,t,l,?,?,?,g,e,?,?,?,w,?,w,o,p,k,n,?,?
?,y,w,t,l,?,c,?,n,e,c,?,s,w,w,?,o,p,?,s,g,e
?,s,w,?,a,?,c,b,?,e,c,s,s,w,w,w,o,p,?,n,g,e
x,s,y,t,a,f,c,b,?,e,c,s,s,w,w,w,o,?,?,s,g,?
?,y,n,t,?,f,c,n,?,e,?,s,?,w,w,?,o,p,?,v,u,p
b,s,?,?,a,f,c,?,n,?,c,?,s,w,?,?,o,?,?,n,g,e
x,?,?,?,n,?,c,n,?,?,e,?,?,w,?,?,o,p,k,?,?,e
x,y,?,t,?,f,c,n,?,?,?,s,?,w,w,w,?,p,?,?,u,p
?,y,?,?,l,?,c,b,?,?,r,?,y,w,w,?,o,p,?,?,p,?
?,f,?,f,?,f,?,n,k,e,e,s,s,?,?,?,o,p,k,v,u,?
b,s,?,t,l,f,c,b,?,e,c,s,s,w,w,w,o,?,n,n,?,e
x,f,?,?,l,f,?,n,?,t,b,s,s,?,w,w,o,?,n,?,d,?
x,y,w,?,l,?,c,b,w,e,c,s,?,?,w,w,?,p,k,s,?,?
b,y,y,?,?,f,?,b,?,?,c,?,s,w,?,w,?,p,?,s,g,?
x,y,?,t,l,f,c,?,?,e,r,s,y,w,w,w,?,p,?,s,g,e
f,?,y,t,?,f,?,?,p,?,r,s,y,w,w,w,?,p,?,s,p,e
f,?,?,?,?,f,?,b,w,?,?,?,?,w,w,?,o,p,?,y,p,e
?,?,w,t,l,f,c,b,w,e,?,?,s,w,?,w,?,p,?,?,g,e
x,s,w,t,a,f,c,b,w,e,?,s,s,w,w,w,o,p,n,n,m,e
x,?,?,?,p,f,c,?,n,e,e,s,s,w,w,w,o,?,k,v,u,p
f,f,?,t,a,f,?,?,p,?,?,s,s,w,w,?,o,p,?,v,d,?
x,s,w,t,l,f,c,b,w,e,c,?,?,?,w,w,o,p,?,s,?,?
?,s,?,t,l,f,w,?,?,t,b,s,s,w,w,w,o,p,?,v,?,e
?,y,w,?,?,f,c,?,n,?,c,s,s,w,w,?,o,?,k,s,?,?
f,y,y,t,l,f,c,b,w,e,?,s,y,?,w,?,o,p,k,y,?,e
x,s,?,f,n,f,w,b,p,?,e,?,s,w,?,w,o,?,k,s,?,e
f,?,?,?,a,f,c,?,w,e,r,s,y,w,w,w,o,p,n,y,g,?
x,s,n,?,p,?,c,n,p,e,e,?,?,?,w,w,o,p,?,?,g,p
?,f,n,f,n,f,c,?,g,e,?,s,s,?,?,w,o,p,?,?,u,e
b,y,y,t,?,f,c,b,w,e,c,s,s,w,w,w,o,p,?,s,?,?
b,s,w,t,l,?,?,b,n,e,?,s,?,?,?,?,o,p,n,?,g,e
b,?,w,t,l,f,c,?,k,?,c,s,?,w,w,w,o,p,n,n,?,e
f,?,n,f,?,f,c,n,k,e,?,?,s,w,?,w,o,p,n,v,?,?
x,?,w,t,?,f,c,b,w,e,c,s,s,w,w,w,o,?,k,n,?,e
b,y,w,?,l,f,c,b,g,?,?,s,?,w,?,w,?,p,k,n,g,e
b,?,?,?,a,?,?,?,g,?,?,s,s,?,w,w,o,p,?,n,m,e
f,y,n,t,l,f,c,b,w,?,?,s,y,w,?,w,o,p,n,s,g,e
x,y,w,t,p,?,c,n,k,e,e,s,s,w,?,w,o,p,k,v,g,p
x,s,w,t,a,f,c,?,?,e,c,?,?,w,?,w,o,p,?,n,g,e
x,?,w,t,?,f,c,b,n,?,?,?,s,w,?,w,o,?,n,s,m,e
f,f,w,?,l,f,?,n,w,t,?,s,?,?,w,w,?,p,?,v,d,e
?,f,g,?,n,f,c,n,?,e,?,s,?,w,?,?,o,p,?,?,?,?
f,s,g,?,n,f,w,?,?,t,e,s,s,w,w,?,o,e,k,?,g,?
x,y,?,t,?,f,?,?,g,e,?,?,s,?,w,w,o,p,?,s,m,e
b,s,w,?,a,f,?,?,k,e,?,s,s,?,?,?,o,p,n,?,?,e
f,y,?,?,p,f,?,?,w,e,?,s,s,w,w,w,o,?,?,?,u,p
x,?,?,t,l,f,c,?,?,e,?,s,s,?,w,w,o,p,k,?,m,e
f,s,n,t,?,f,c,?,?,e,?,s,s,?,w,w,o,p,k,v,u,p
x,y,w,t,l,f,c,b,k,?,c,?,s,w,w,?,o,p,?,s,g,e
x,y,y,t,a,f,c,b,k,e,c,s,s,w,w,w,?,?,?,n,m,?
f,y,y,t,a,f,c,b,?,?,r,s,y,w,w,w,?,?,?,?,?,?
?,y,n,t,?,?,c,?,w,e,?,s,y,w,w,w,?,p,n,?,?,e
?,y,n,t,a,f,?,b,w,e,?,s,y,?,w,w,o,p,n,y,?,?
x,?,?,t,a,f,c,?,w,e,?,?,s,w,w,?,o,?,n,?,m,e
f,f,n,f,n,f,w,?,h,?,e,?,s,w,w,w,?,e,k,?,g,?
x,s,?,t,l,f,c,?,?,e,c,s,s,?,w,w,o,?,n,n,?,e
x,y,w,?,?,f,?,n,w,e,e,s,s,w,w,w,o,p,n,s,?,p
?,y,y,?,a,f,c,b,n,e,c,s,s,w,w,?,o,p,n,n,m,e
s,f,n,f,?,?,?,n,p,?,e,?,s,w,w,w,?,p,?,v,?,e
?,s,y,?,l,f,c,b,k,e,c,s,s,w,?,?,o,p,k,s,?,e
b,y,w,t,l,?,c,b,n,?,c,s,s,?,w,w,o,?,k,n,?,?
?,?,n,?,?,f,c,?,?,e,r,s,y,w,w,w,o,p,k,?,g,e
b,?,y,t,a,f,c,b,g,e,c,?,?,w,?,w,o,?,k,s,?,?
?,y,?,?,a,?,c,b,g,?,?,s,s,w,w,w,o,p,k,s,g,?
?,?,?,t,l,f,c,?,n,e,?,s,?,?,w,?,?,p,?,?,p,?
f,f,g,?,?,?,c,n,p,e,?,s,s,w,?,w,o,p,?,y,u,e
x,f,?,f,n,?,?,n,g,e,e,s,s,w,w,w,?,p,k,?,?,e
b,y,?,?,l,f,?,?,n,e,c,s,s,?,w,w,o,p,k,s,g,e
x,s,y,t,?,?,c,?,n,e,c,?,s,w,w,?,o,p,?,?,m,?
?,?,w,t,l,f,c,b,?,e,?,s,s,w,?,w,?,p,n,s,?,e
x,s,?,t,a,f,?,b,g,?,?,?,?,?,w,w,o,p,k,s,m,e
?,s,?,t,a,f,c,b,?,e,c,s,?,w,?,?,?,p,n,n,?,e
x,?,y,t,?,?,c,b,k,e,?,s,s,w,w,w,o,?,k,s,m,?
