@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
f,y,n,t,l,?,c,b,?,e,r,s,y,?,w,w,?,p,n,s,?,?
x,s,y,t,?,?,c,b,n,?,c,?,s,?,?,?,?,p,k,?,g,e
?,s,w,?,a,f,c,b,?,e,c,s,s,w,w,w,o,p,?,?,g,?
x,y,?,?,a,f,c,b,g,e,?,s,?,?,?,?,?,?,?,s,g,e
x,?,n,?,n,?,?,b,p,t,e,?,?,w,?,w,o,e,?,s,g,e
b,s,y,t,?,f,c,b,?,?,?,s,?,w,w,w,o,p,k,n,g,e
f,y,y,t,l,f,c,b,w,e,?,s,y,w,w,w,o,p,n,s,g,?
x,y,y,?,a,f,c,?,n,?,?,s,?,w,w,w,o,p,k,?,?,?
b,?,w,t,l,f,c,b,g,?,c,s,s,?,?,?,o,p,?,n,g,e
x,?,y,t,a,f,c,?,n,e,?,s,s,w,w,?,?,p,k,n,?,e
x,y,?,t,a,f,c,b,w,e,?,s,y,?,w,w,o,p,?,y,?,?
?,y,w,t,l,f,c,b,?,e,c,?,s,?,w,w,o,p,k,s,m,e
b,y,w,?,a,f,?,b,?,e,c,s,?,?,w,w,o,?,n,s,m,e
?,s,y,t,a,f,c,b,k,e,?,?,s,?,w,?,o,p,?,n,m,e
?,s,y,t,?,f,c,b,w,e,c,?,s,w,?,w,?,?,?,n,g,?
s,f,?,f,?,?,c,?,g,?,e,s,s,w,?,?,?,?,k,?,?,e
x,?,w,?,?,f,w,n,w,t,b,s,?,?,w,w,o,p,?,v,d,e
?,s,y,?,a,?,?,?,n,e,c,s,s,w,?,w,o,p,?,n,m,e
x,?,w,t,p,f,c,?,n,e,e,s,?,?,w,?,o,p,n,v,u,p
x,y,?,?,?,f,c,?,p,?,r,s,y,w,w,?,o,p,?,s,g,e
s,f,g,f,n,?,c,n,p,?,e,s,s,?,?,?,o,p,n,y,u,?
x,?,y,?,?,f,c,b,w,e,r,s,y,w,w,?,o,p,k,?,g,e
x,s,y,?,l,f,?,n,p,?,?,s,s,w,w,w,?,?,u,v,d,e
?,f,n,?,?,?,c,n,k,e,e,s,s,w,w,?,?,p,?,?,u,e
?,s,w,t,p,f,?,n,k,?,?,s,s,w,w,w,o,p,k,v,?,p
?,y,w,?,a,f,c,b,g,e,c,s,?,?,?,w,o,p,n,?,m,e
f,y,n,t,p,f,c,n,p,?,e,?,s,w,w,w,o,p,k,v,g,p
f,s,?,f,n,f,w,b,k,t,e,s,?,w,w,w,?,e,n,a,g,e
x,s,y,t,?,f,c,b,?,?,?,s,s,?,?,w,o,p,?,?,m,?
?,?,w,f,?,?,w,?,?,t,e,s,f,w,w,w,o,?,k,?,g,?
b,?,?,t,a,f,c,b,?,e,c,s,s,w,?,w,o,p,n,n,g,e
f,?,?,?,?,f,?,b,?,t,e,?,s,?,?,w,o,?,?,a,g,e
x,s,w,t,l,f,?,b,n,?,c,s,s,w,w,w,o,?,k,?,g,?
b,?,w,?,l,?,c,b,?,e,c,s,?,?,?,w,o,p,n,s,m,e
b,s,?,t,l,?,?,?,w,e,c,s,s,?,w,w,o,?,n,s,g,e
b,?,?,t,l,f,c,b,w,e,c,s,s,w,w,w,?,?,n,?,?,e
?,s,?,t,l,f,w,n,w,t,b,s,s,w,w,?,o,p,u,v,d,e
x,y,?,t,l,f,c,b,g,e,?,s,s,?,w,?,o,p,k,s,m,e
f,?,w,?,a,f,w,n,?,t,b,?,s,w,?,w,o,p,n,?,d,e
x,?,?,t,?,f,c,n,?,e,e,?,?,?,w,?,?,p,n,v,u,p
?,f,w,t,?,?,w,n,w,?,b,s,s,w,w,w,o,?,?,v,d,e
x,?,y,t,a,f,c,b,n,?,c,s,?,w,w,?,o,?,?,?,g,e
x,s,n,t,p,?,c,?,p,?,e,s,s,?,w,?,o,p,n,v,g,p
?,?,y,t,l,?,?,b,w,?,c,s,?,w,w,w,o,p,?,?,g,e
?,y,?,t,a,f,?,b,w,e,?,?,?,?,w,?,?,p,k,y,?,e
b,y,y,t,l,f,c,b,g,e,c,s,?,w,?,?,o,?,k,n,m,e
s,f,?,?,n,f,?,n,?,e,e,s,s,w,w,w,?,?,n,v,u,e
?,y,n,t,a,f,c,?,?,e,r,?,?,w,?,w,o,p,k,?,?,e
?,?,?,?,a,f,c,b,k,e,?,s,?,w,w,w,?,p,k,n,g,e
x,f,?,f,?,f,?,?,k,t,?,f,?,w,w,w,?,e,k,s,g,e
f,?,w,f,?,?,w,b,k,t,?,?,f,w,w,?,o,e,?,?,g,e
?,?,y,t,?,f,c,?,w,?,c,s,s,w,?,?,?,p,n,n,m,e
b,s,y,t,l,f,c,b,?,e,c,?,?,?,w,?,?,p,k,n,g,e
b,?,w,?,a,f,?,b,g,e,c,s,s,?,w,?,o,p,k,n,m,e
?,?,w,?,a,f,c,b,?,e,c,s,?,w,w,?,?,p,n,?,g,e
?,s,n,?,?,?,w,b,p,t,?,?,s,w,?,w,o,e,n,a,g,e
x,?,w,t,?,?,c,b,g,e,c,?,s,w,w,w,o,p,n,?,?,e
?,f,?,f,?,?,c,n,k,e,?,s,s,w,w,w,o,p,k,?,u,e
?,s,?,?,a,f,?,n,?,t,b,s,s,w,?,w,?,p,?,?,d,?
x,y,n,t,l,?,c,b,?,e,r,?,?,w,w,?,?,p,k,?,g,e
b,y,y,t,a,?,c,b,k,e,c,s,s,?,w,w,?,p,n,n,g,e
x,?,w,t,?,f,c,?,k,e,c,s,?,?,w,w,o,?,n,n,g,e
b,y,w,t,a,f,c,?,n,e,c,s,s,w,w,w,?,?,k,s,m,e
?,?,?,t,a,f,?,b,?,e,c,s,s,w,w,w,?,p,k,s,g,e
?,s,?,?,l,?,c,?,g,?,c,s,s,w,w,w,o,?,k,s,m,e
?,y,?,t,a,?,c,b,n,e,c,?,s,w,w,w,o,p,?,n,g,?
x,f,n,f,n,f,?,?,k,e,e,s,s,?,w,w,?,p,?,y,u,e
?,y,n,?,?,f,c,b,?,e,r,s,?,w,w,?,?,p,n,?,?,e
x,y,w,?,a,f,c,b,k,?,c,s,?,w,w,?,o,p,n,?,g,e
?,y,y,t,?,f,c,b,w,?,?,s,y,w,w,w,o,?,n,y,?,e
?,?,w,t,?,f,?,?,w,e,c,?,?,w,w,w,?,p,n,?,?,e
b,?,w,?,?,f,?,?,?,e,c,s,s,w,w,w,?,p,k,s,?,e
?,y,n,t,l,?,c,b,w,e,?,?,?,w,w,w,?,?,k,y,g,e
b,s,w,t,a,f,c,b,k,e,c,s,?,w,w,w,o,p,k,s,g,?
x,f,g,f,n,f,c,n,g,e,e,?,s,w,w,w,o,?,?,?,u,?
b,?,y,t,?,f,c,b,k,?,c,s,?,w,?,w,o,p,n,s,?,?
?,f,y,?,l,f,?,?,?,?,b,s,s,?,w,w,?,p,u,?,d,e
b,y,y,t,a,f,?,b,w,e,c,s,s,w,w,w,o,p,k,s,?,e
?,y,y,t,?,?,?,b,p,e,?,s,?,w,w,w,o,p,n,?,g,e
b,y,?,t,l,?,?,b,?,?,c,?,s,w,?,w,?,?,?,n,m,?
b,?,w,t,a,f,c,b,k,e,c,?,s,?,w,w,?,p,?,?,?,e
b,y,y,t,a,f,c,b,g,e,c,?,s,?,?,?,o,?,n,s,g,?
x,y,?,t,l,f,c,b,g,e,c,s,?,w,w,?,?,p,n,?,m,?
?,?,y,t,l,?,c,b,?,e,c,s,s,?,w,w,o,?,n,?,?,e
?,y,?,t,p,?,c,n,p,e,e,s,s,?,?,w,o,p,n,?,u,p
s,f,n,f,?,f,?,n,g,e,?,?,s,?,w,w,o,?,?,y,u,e
f,?,n,?,n,f,c,n,?,e,e,?,s,w,w,w,?,?,?,v,u,?
x,s,y,?,a,f,?,?,g,e,c,s,s,w,w,w,?,p,n,s,m,e
f,?,n,t,a,f,?,b,p,?,r,s,y,w,?,?,o,p,k,s,p,e
x,y,w,?,?,f,?,?,k,e,e,s,?,w,w,?,o,?,?,s,g,?
?,?,?,t,l,f,?,b,g,e,c,?,s,w,?,?,?,p,?,s,m,e
f,f,g,f,n,f,c,?,p,e,e,?,?,w,?,?,o,p,?,v,u,?
b,y,y,?,l,?,c,b,g,?,?,?,s,w,w,w,?,p,n,n,g,e
?,y,?,t,a,f,?,b,w,e,r,s,y,w,w,w,o,p,n,y,p,e
?,f,?,f,n,f,w,?,p,t,?,?,f,w,?,?,o,e,?,?,?,e
x,?,w,t,?,f,w,?,w,t,b,s,s,?,w,w,?,p,n,v,?,e
b,?,w,?,?,?,?,?,w,e,c,?,s,w,?,w,o,p,n,s,?,e
f,?,y,?,a,f,w,n,w,t,b,s,?,?,?,w,o,p,n,?,d,e
?,?,y,t,?,f,c,b,?,e,c,s,s,?,w,w,?,p,n,n,m,e
f,f,g,f,n,f,c,?,g,e,?,s,s,w,w,?,?,p,n,y,u,e
?,s,y,?,?,f,c,?,n,e,c,s,s,w,w,w,o,p,k,s,?,e
x,s,w,t,l,?,c,b,g,e,c,?,?,w,?,w,?,p,n,n,m,?
x,y,w,t,l,f,c,b,n,?,c,s,?,w,w,w,?,p,?,s,?,e
f,s,w,?,a,?,w,n,n,t,b,?,s,w,w,?,?,?,?,v,d,e
?,y,y,t,l,?,c,b,w,e,c,s,s,w,w,w,?,p,?,s,g,e
?,?,?,t,l,f,c,b,w,?,?,s,s,w,w,w,?,?,k,s,g,e
x,?,w,t,a,f,c,b,g,e,c,s,s,w,w,?,?,p,k,n,g,e
?,?,?,f,n,?,w,?,h,?,e,?,s,w,w,?,o,e,k,?,g,e
?,y,?,t,?,?,c,?,n,e,r,s,y,w,?,?,o,p,?,y,?,e
x,?,?,?,p,f,c,n,?,e,?,s,s,w,?,?,?,p,n,?,?,?
?,?,?,t,?,f,c,b,n,e,c,s,?,w,w,w,o,p,n,?,?,e
b,s,?,?,a,f,c,?,k,e,?,s,s,w,w,w,?,p,k,s,m,e
?,y,w,t,l,f,c,?,n,e,?,?,s,?,w,w,o,p,n,n,?,e
?,y,?,t,?,f,?,?,w,e,c,s,s,?,?,w,o,p,?,?,?,e
x,s,y,?,a,f,?,b,w,?,?,s,?,w,w,?,o,?,k,s,g,?
b,s,w,t,?,f,c,b,w,e,c,s,?,?,w,w,o,p,k,n,m,e
x,?,y,t,a,f,?,?,?,?,b,s,?,w,?,w,o,p,n,v,d,?
x,f,g,f,n,f,?,n,n,?,?,s,s,w,w,?,o,p,?,y,?,e
f,y,?,t,?,?,c,b,n,e,?,s,?,?,w,w,?,p,?,s,g,e
b,s,w,?,l,f,c,b,n,e,?,?,?,?,?,w,?,?,k,n,m,e
x,s,y,t,?,f,c,b,?,e,c,s,?,w,?,?,o,p,k,s,g,e
?,y,?,t,a,f,?,b,k,e,c,?,s,w,w,w,o,p,?,s,?,?
x,?,w,?,l,f,?,?,?,e,c,?,s,w,?,w,o,p,?,s,?,e
?,f,?,?,n,f,c,?,p,e,?,?,s,?,w,?,o,?,n,v,u,e
x,s,w,?,a,f,c,b,n,e,?,?,s,w,w,?,o,?,n,?,m,e
x,s,w,?,p,f,c,n,k,?,?,?,s,w,?,w,?,?,k,?,?,p
x,?,?,t,a,f,c,b,n,e,r,s,y,w,w,w,o,?,n,s,g,e
f,?,w,t,a,?,w,?,p,t,b,s,s,w,?,w,o,?,?,?,d,e
x,y,w,t,?,?,c,b,?,e,c,s,s,?,w,w,?,p,k,n,?,?
b,y,w,?,?,f,c,b,?,e,?,?,s,w,w,w,o,?,k,s,g,e
?,?,?,t,a,?,?,b,g,?,c,s,s,w,w,?,?,p,n,n,g,e
x,s,y,t,a,f,?,b,g,?,c,s,s,w,w,?,o,p,n,s,g,e
x,?,n,t,p,f,c,n,p,e,e,s,?,w,w,w,o,p,k,?,?,p
b,s,?,t,?,f,c,?,?,e,c,s,?,w,w,?,?,?,?,?,g,e
?,?,g,f,n,f,c,n,n,e,?,s,s,w,w,?,o,p,k,y,u,?
x,y,w,t,p,f,c,?,k,e,e,?,?,w,?,w,o,p,k,s,u,p
x,y,y,t,?,?,c,b,n,e,r,s,?,w,w,w,o,p,n,y,p,e
f,f,?,f,n,?,c,n,?,?,e,s,s,?,?,w,o,p,k,v,u,e
b,?,w,?,l,?,?,b,k,e,?,s,?,w,w,?,?,p,n,n,?,e
x,f,w,t,l,f,w,n,w,?,?,s,s,w,w,w,?,p,n,?,d,?
x,y,w,t,l,f,c,?,w,e,c,s,s,?,w,?,o,?,k,s,g,?
?,?,?,t,?,f,?,b,n,e,c,s,s,w,w,?,?,p,?,?,g,e
x,y,?,?,l,f,c,?,n,e,r,s,y,w,w,w,o,p,k,s,?,?
?,?,y,?,a,?,?,b,p,?,r,?,y,w,w,w,o,?,k,?,p,e
f,?,y,?,?,f,?,?,w,?,?,s,?,w,w,?,o,p,k,?,p,e
x,s,?,t,?,f,c,b,w,?,?,?,?,w,?,?,o,p,k,s,g,e
x,?,?,?,a,?,c,?,?,e,?,?,s,w,w,?,?,?,n,n,m,e
?,?,w,t,p,f,c,n,n,e,e,?,s,?,w,w,?,p,?,v,?,?
f,f,w,?,?,f,?,?,?,?,b,s,s,w,?,w,?,?,u,v,?,e
x,s,?,t,?,f,c,b,w,e,c,s,s,?,?,w,o,p,n,s,?,e
x,s,w,?,l,f,w,?,p,t,b,s,?,w,w,?,o,p,u,v,d,e
x,y,w,t,a,?,c,b,n,e,?,?,s,w,w,?,?,p,k,s,?,?
f,y,y,?,l,f,c,b,?,?,r,s,y,?,w,?,o,p,k,y,p,?
x,?,n,?,n,?,w,b,p,?,?,f,s,w,w,w,?,e,k,s,?,e
f,y,?,t,a,f,?,b,w,e,r,s,?,w,w,?,?,p,?,y,?,e
?,s,?,t,p,?,?,n,?,e,e,?,s,w,w,w,?,p,n,?,g,p
s,?,n,f,n,?,c,n,?,e,e,s,s,w,?,?,?,p,n,v,?,e
b,y,y,t,l,f,?,b,?,?,c,?,s,w,w,?,o,p,n,s,m,?
b,s,?,t,l,f,c,b,n,?,?,s,s,w,w,w,o,p,n,s,g,e
?,y,w,?,l,f,c,?,?,e,?,?,?,?,w,?,o,p,?,n,?,e
f,?,n,f,n,f,?,n,k,?,?,s,?,w,?,w,o,p,n,?,?,e
?,s,?,t,?,?,?,?,w,e,c,?,s,w,w,w,?,?,k,n,m,?
b,y,w,t,?,f,c,b,?,e,c,s,s,?,w,w,o,p,?,?,?,e
b,y,w,t,a,f,c,?,g,e,c,s,?,?,?,w,?,p,n,n,m,?
f,y,n,t,?,f,c,b,w,e,?,s,y,w,?,w,o,p,n,s,g,?
x,y,w,t,p,f,c,n,?,e,e,s,s,w,w,w,?,p,k,v,g,p
x,s,w,t,a,?,?,?,?,e,c,s,s,w,?,w,o,p,n,?,g,?
?,y,w,t,a,f,?,b,n,e,?,s,s,?,?,w,o,p,?,?,m,?
?,f,w,t,l,?,w,n,?,t,b,?,s,w,w,w,o,p,?,v,d,e
?,f,?,?,n,f,c,n,g,e,e,s,s,?,w,w,o,?,k,v,u,e
f,?,g,?,?,f,?,b,?,t,e,?,s,w,?,w,o,e,k,a,g,e
x,y,y,t,a,f,c,b,g,e,c,s,s,w,?,w,o,p,n,?,m,?
b,s,w,t,a,?,c,b,k,?,c,s,s,w,w,w,o,?,n,?,m,e
f,?,n,t,p,f,c,n,w,?,e,s,?,w,w,?,o,p,?,?,?,p
x,?,w,t,l,f,c,b,?,e,c,s,s,w,w,?,o,p,k,n,?,?
f,s,n,t,p,f,c,n,w,e,e,?,s,?,w,w,?,p,k,?,?,p
x,y,w,t,?,f,?,b,?,e,?,s,s,w,?,w,o,p,?,?,?,e
?,y,y,?,?,f,?,b,k,e,c,s,?,w,w,w,?,p,n,n,m,e
f,?,y,t,?,f,c,b,n,e,?,s,?,w,w,w,o,p,n,?,p,e
?,?,n,t,a,f,?,b,w,e,?,s,y,w,?,?,o,p,n,s,p,e
f,y,n,?,?,f,c,?,w,e,r,s,y,w,w,w,?,p,?,y,g,e
x,y,w,?,a,f,c,b,w,e,c,?,s,w,w,w,?,p,?,n,?,e
f,f,?,f,n,f,w,?,?,t,e,?,?,w,w,w,o,e,k,?,g,e
x,s,y,t,l,f,c,b,?,?,?,?,s,?,?,w,o,?,n,n,m,?
x,y,w,t,p,f,?,n,w,e,?,?,s,w,?,w,?,p,?,?,g,p
?,?,y,t,?,f,c,b,?,?,c,s,s,w,w,w,?,p,n,?,?,e
?,f,n,?,n,f,?,n,p,e,?,s,?,w,w,w,o,?,n,v,u,e
?,s,y,t,l,f,c,b,?,?,c,s,s,w,w,w,?,p,k,?,m,e
b,y,w,t,l,?,c,?,?,e,c,s,?,?,?,w,?,?,?,n,m,e
?,y,?,t,a,f,c,b,?,e,r,s,?,w,w,w,o,p,k,?,?,e
b,y,?,t,?,f,c,?,g,e,?,s,s,w,w,?,?,p,k,s,m,e
b,?,w,t,a,f,?,?,g,e,c,s,?,w,w,w,o,?,k,s,g,e
x,y,n,t,l,f,c,?,n,?,?,s,?,w,w,w,o,p,?,y,p,e
f,?,?,f,n,f,?,n,p,?,e,s,s,?,w,?,?,p,?,y,?,e
x,f,g,?,n,f,?,n,g,?,?,?,s,w,w,?,?,p,k,?,u,e
b,y,?,?,?,?,c,b,?,e,?,s,?,?,?,?,?,?,?,?,?,?
x,s,y,?,?,?,c,b,n,e,c,?,s,w,w,w,o,p,k,?,?,?
b,y,?,t,l,f,c,b,?,e,c,s,s,?,w,?,?,p,n,s,g,e
?,s,?,t,a,f,c,b,?,e,c,s,s,w,?,w,?,?,k,s,?,e
b,s,?,?,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,?,m,e
x,s,y,t,?,?,c,b,?,e,?,s,s,w,w,w,o,p,k,s,m,?
