@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
s,f,g,f,n,f,c,n,k,e,?,s,s,w,w,w,?,p,n,?,u,e
f,f,w,f,n,?,w,b,k,?,e,?,s,w,w,w,o,e,n,a,g,?
x,s,?,t,p,f,c,?,n,?,e,s,s,?,w,w,o,p,k,s,g,p
x,y,?,t,p,?,c,n,?,e,e,s,s,w,w,w,o,p,?,s,u,p
x,?,n,?,p,?,c,n,k,?,e,s,?,w,w,w,o,p,n,?,u,?
?,s,y,?,?,f,c,?,?,e,c,s,s,w,w,w,?,p,?,s,m,e
x,?,n,t,p,f,c,n,?,e,e,s,s,w,w,w,o,p,?,v,g,?
?,y,?,?,?,f,c,b,k,e,?,s,?,?,w,?,o,?,n,?,m,e
b,?,w,?,a,f,c,?,?,e,c,s,s,w,w,?,o,?,n,?,m,?
b,s,?,?,l,f,c,?,g,e,c,?,s,w,w,w,o,?,k,?,?,e
f,s,w,t,p,?,?,?,?,?,?,s,s,w,w,?,o,?,n,?,g,p
?,y,?,t,a,?,c,b,?,e,c,?,?,w,w,?,o,p,?,n,m,e
?,y,?,t,l,f,?,b,?,e,c,s,s,w,?,w,?,p,n,n,m,e
f,f,n,?,n,?,c,n,k,?,e,s,s,w,w,w,o,p,?,y,u,e
x,s,?,?,a,f,?,?,n,?,?,s,s,w,?,w,o,?,?,v,d,e
b,s,y,t,?,f,c,b,g,?,c,s,s,w,?,w,?,p,n,n,m,e
x,?,w,?,?,f,?,?,?,e,?,s,s,?,w,?,o,p,n,s,u,p
?,?,y,?,l,?,c,?,n,e,c,?,s,?,w,w,?,?,n,n,m,?
x,y,n,t,l,f,c,b,p,e,r,?,?,w,w,w,?,p,n,?,p,e
b,y,?,?,l,?,c,b,n,?,c,s,?,w,w,w,o,?,n,s,m,?
x,f,?,t,l,f,w,n,w,t,b,s,s,w,?,w,o,?,n,v,?,e
s,f,?,f,?,f,c,n,k,?,e,s,s,w,w,w,o,?,k,v,u,e
x,y,?,t,p,f,c,n,w,e,e,s,s,w,w,?,o,?,n,s,u,?
x,?,y,t,?,?,w,?,p,t,?,s,s,w,w,?,o,p,n,v,d,e
b,?,y,t,?,?,c,b,k,e,?,s,s,w,w,w,o,p,?,s,m,?
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,s,g,?
x,y,y,?,l,f,?,b,n,e,r,s,y,?,?,w,o,p,k,?,p,e
x,f,?,?,n,?,?,?,g,e,e,?,s,w,w,w,?,?,?,?,u,e
x,?,w,t,?,f,?,?,?,?,?,s,s,w,?,?,?,p,?,?,?,?
?,?,y,t,a,f,c,?,?,e,c,?,s,?,w,?,o,?,k,n,m,?
?,y,?,t,a,f,c,?,n,e,?,s,s,?,w,w,o,p,n,?,g,e
?,y,?,t,?,?,c,b,k,?,c,s,?,w,w,?,?,p,k,s,m,e
?,?,w,t,?,f,?,?,w,e,c,s,?,w,?,w,?,p,?,n,m,e
x,y,y,?,l,f,c,?,?,e,?,s,y,w,w,w,o,p,n,s,?,e
f,y,y,t,l,f,c,?,w,?,?,s,y,?,w,w,o,p,?,s,p,e
?,y,n,?,a,f,c,?,w,e,r,s,?,w,w,w,?,p,k,s,g,e
x,s,?,t,l,?,?,b,?,e,?,s,s,w,?,w,?,p,k,s,g,e
?,?,w,t,l,f,?,b,k,e,c,?,s,?,w,w,?,p,n,n,m,e
x,?,n,?,?,f,c,n,k,?,?,s,s,?,?,w,o,p,n,v,u,p
x,s,?,t,p,f,?,n,k,e,e,s,?,w,w,?,o,p,k,v,?,?
b,?,y,?,a,?,c,b,?,?,c,s,s,w,w,w,?,p,k,s,m,e
f,?,g,?,?,f,w,?,n,t,?,s,?,w,?,w,o,e,n,?,g,?
b,s,w,t,?,f,c,b,w,e,?,s,?,w,?,w,o,p,?,?,?,e
x,?,y,t,l,f,c,b,k,e,?,s,?,w,w,w,?,p,k,n,?,?
x,y,?,?,a,f,?,b,p,?,?,s,y,w,?,w,o,p,k,y,p,e
s,f,g,?,n,?,?,?,?,?,e,s,s,?,w,w,o,?,n,v,u,e
b,y,y,t,a,f,c,?,k,e,?,s,?,w,w,w,?,p,?,?,m,e
b,?,y,t,l,f,c,?,g,e,c,s,?,w,?,?,o,?,n,?,m,?
?,?,y,t,l,f,c,b,g,e,c,s,s,w,?,?,?,p,n,n,m,e
b,y,w,t,?,?,?,b,n,e,c,s,?,w,w,w,o,p,n,s,g,e
?,s,n,f,n,f,?,b,k,?,e,s,?,w,w,w,o,e,k,a,g,e
x,s,w,t,l,?,?,?,n,e,c,s,?,w,w,?,o,?,?,s,g,?
f,y,?,t,a,f,c,b,?,e,r,s,?,?,w,w,?,p,?,s,?,e
?,?,y,t,a,f,c,b,?,e,c,?,?,w,w,w,o,p,k,n,g,e
x,f,?,f,n,f,?,?,p,e,e,s,s,?,w,w,o,p,?,?,u,e
f,f,?,?,?,?,w,n,p,t,?,s,s,?,w,?,?,p,?,v,?,e
b,?,w,t,l,?,c,b,g,e,c,s,s,w,w,w,o,?,n,?,m,?
f,f,?,t,?,?,w,n,w,t,b,s,s,w,w,w,?,p,?,?,d,?
?,y,?,?,a,f,c,b,p,e,r,?,y,w,w,w,o,?,k,s,p,?
b,?,y,?,?,f,c,?,k,e,?,s,s,w,?,w,o,p,k,s,g,e
?,s,?,?,l,f,w,n,?,t,?,?,?,w,w,w,o,p,?,v,d,e
?,s,w,?,l,f,w,?,?,t,b,s,s,w,w,?,o,p,u,v,?,e
f,?,n,t,?,f,?,?,?,e,r,s,y,w,w,w,?,?,n,y,?,?
x,?,n,?,p,f,c,n,w,e,?,s,?,w,w,?,?,p,n,?,?,p
?,y,?,?,a,f,c,b,n,e,r,?,?,w,w,?,o,p,?,?,?,?
x,s,?,f,?,?,w,b,?,t,e,f,?,?,?,w,?,e,?,s,?,e
x,?,?,?,p,f,?,n,w,e,e,s,s,w,w,w,?,p,k,s,g,?
f,f,g,?,n,f,?,n,n,e,e,s,s,?,w,w,?,?,n,?,u,?
x,f,g,f,n,f,w,b,?,t,e,s,s,?,w,w,o,e,n,s,?,e
x,?,y,t,l,f,c,b,?,e,?,s,y,?,w,w,o,?,k,s,g,e
x,?,n,f,n,f,w,?,k,t,e,?,s,w,w,?,o,e,k,s,g,e
b,s,w,t,a,f,?,?,?,e,?,s,s,w,w,?,?,?,k,s,g,?
x,s,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,?,s,?,?
f,y,n,t,l,f,c,?,?,?,r,s,?,w,w,w,o,?,k,y,g,?
?,f,?,f,?,f,c,n,n,e,e,?,s,?,w,?,o,p,n,?,?,e
x,f,n,?,n,?,c,n,n,e,e,s,s,?,w,w,?,?,n,y,u,e
b,s,?,t,?,f,c,b,?,e,c,s,s,w,w,w,o,?,k,s,g,e
x,y,y,t,a,?,?,b,?,?,c,s,s,w,w,w,?,p,k,s,?,?
x,y,y,t,?,f,c,b,g,e,c,s,s,w,w,w,?,p,?,?,m,e
x,s,n,f,n,f,w,b,n,t,e,?,s,w,w,w,?,e,n,?,g,e
?,s,w,t,?,f,c,b,?,?,?,?,s,w,w,w,o,p,n,s,g,e
?,y,n,t,l,?,c,?,p,e,r,?,y,?,w,w,?,?,n,s,g,e
x,s,y,t,a,f,c,?,n,e,c,?,s,w,?,w,o,p,k,n,g,e
?,?,w,t,a,f,?,b,?,e,c,s,?,?,w,?,?,p,n,?,g,e
x,?,w,t,a,f,?,b,g,e,c,?,s,w,?,w,o,p,?,s,g,?
x,f,n,?,n,f,w,?,p,?,e,f,?,?,?,?,o,e,k,s,g,e
?,s,?,t,l,f,?,b,n,?,c,s,s,?,?,w,o,p,?,n,g,?
f,?,y,t,l,f,?,b,?,e,?,s,y,?,?,w,o,p,?,s,g,?
?,y,y,t,a,f,?,b,n,e,r,s,y,w,w,w,?,?,k,y,p,e
b,y,w,t,l,f,c,b,g,e,c,?,s,w,w,?,?,p,?,?,g,e
x,y,y,t,a,f,c,b,n,?,?,s,s,w,w,w,o,?,k,n,m,?
?,?,y,?,?,f,c,b,w,e,r,?,y,w,w,w,o,p,?,?,g,e
?,y,w,?,l,f,c,?,n,e,c,s,s,w,w,w,o,p,?,s,?,?
b,y,w,?,a,f,c,b,?,e,c,s,?,w,?,w,o,p,?,?,m,e
x,s,y,?,?,f,c,b,?,e,c,s,s,w,?,w,o,p,k,n,m,e
x,s,y,t,?,f,c,?,?,e,?,s,?,w,w,w,o,p,k,n,?,e
s,f,g,f,n,f,c,n,?,e,?,s,?,w,w,w,o,p,k,y,?,?
x,f,w,?,a,f,?,n,w,t,b,s,s,w,w,?,?,?,u,?,d,e
x,s,y,?,a,?,c,?,n,e,c,s,s,?,?,w,?,p,?,n,?,e
x,y,w,t,?,?,?,?,?,e,?,?,s,w,w,w,?,p,?,?,u,p
x,y,?,t,l,?,c,?,?,?,?,s,?,?,?,w,o,p,n,s,g,?
s,f,g,?,n,f,?,n,p,?,e,s,s,w,?,?,o,p,n,?,u,e
?,?,?,?,?,?,c,?,?,e,r,s,y,w,w,?,?,p,k,?,g,e
x,?,y,t,?,f,w,n,?,t,b,s,s,w,w,?,o,?,?,?,d,?
?,f,n,f,?,?,c,n,?,e,e,s,?,w,?,w,o,?,n,?,u,e
x,s,?,t,?,f,c,n,k,e,e,s,s,?,w,w,o,p,?,v,?,?
x,y,?,t,a,f,c,b,g,e,c,?,s,w,w,w,o,p,n,n,m,?
f,?,?,?,?,?,c,n,p,e,?,s,s,?,?,?,o,p,k,v,g,p
f,s,g,?,n,?,w,?,?,t,e,s,?,?,w,w,o,e,n,a,g,?
x,s,y,t,l,f,?,b,g,e,?,?,s,w,?,w,o,p,n,?,m,e
?,?,w,?,n,f,w,b,n,?,e,s,f,w,w,w,o,e,k,s,?,e
b,?,y,t,a,f,?,b,?,e,?,s,s,w,w,w,?,p,n,?,g,e
f,f,g,?,n,f,w,b,h,?,e,s,s,w,w,w,o,e,n,?,g,?
?,s,w,t,l,f,c,b,n,?,c,s,?,w,?,?,o,p,?,n,g,?
?,s,w,?,l,f,c,?,?,?,c,?,s,w,w,w,o,p,n,?,m,?
b,s,w,t,l,f,c,b,w,e,?,s,s,w,w,w,?,?,?,s,g,e
?,y,w,?,l,f,c,b,w,e,c,s,?,w,w,w,o,?,n,s,m,e
?,s,?,t,l,f,?,?,w,?,?,s,s,?,w,w,?,?,u,?,?,e
x,?,?,t,l,f,?,b,g,?,c,s,s,w,w,w,?,p,?,?,m,e
f,s,w,t,a,?,w,?,p,t,b,s,s,w,w,w,o,p,n,v,d,?
x,y,?,?,?,?,c,n,?,e,e,?,s,?,w,w,?,p,n,?,u,p
?,?,?,?,l,f,w,n,w,t,b,?,?,w,w,w,o,p,n,?,d,?
x,y,?,t,a,f,c,b,n,?,c,s,s,?,?,w,o,?,n,s,g,e
x,s,n,t,?,f,?,?,p,e,e,s,s,w,?,w,o,p,n,v,?,p
b,s,y,?,l,f,c,?,w,e,c,s,?,w,?,w,o,?,?,?,?,e
?,y,n,t,?,f,c,?,w,e,r,?,y,?,w,w,o,p,?,y,p,e
b,y,y,t,l,f,c,b,?,e,c,s,?,w,w,w,?,p,k,?,m,e
s,f,n,f,n,f,?,n,k,?,e,s,s,w,?,w,o,p,n,v,?,?
f,y,n,t,a,f,c,b,?,e,r,s,y,w,w,w,o,p,?,y,p,?
x,y,y,?,?,?,?,b,k,e,?,s,s,w,w,w,o,p,?,n,g,e
?,?,?,f,n,f,?,b,k,?,e,f,f,w,w,w,?,e,k,s,g,?
f,f,?,f,n,f,w,?,k,t,e,?,?,w,?,w,o,?,n,?,?,?
x,?,y,t,l,f,?,?,w,e,?,s,?,w,w,w,o,?,n,n,?,e
b,s,y,t,?,f,?,b,k,e,c,?,?,w,w,w,?,?,k,n,g,?
b,?,w,?,a,f,c,b,g,e,c,s,s,w,?,?,o,p,k,n,m,e
?,y,w,t,a,f,c,?,w,e,c,s,s,w,w,w,?,p,n,s,?,e
x,s,n,?,n,f,w,?,?,t,?,f,s,?,w,w,o,e,n,?,?,e
?,y,w,t,l,f,?,b,g,e,?,?,s,w,w,w,o,p,n,?,g,e
s,f,n,?,n,f,c,n,k,e,e,s,s,?,w,w,o,p,k,v,u,e
x,s,?,t,?,f,w,?,w,t,b,?,s,w,w,?,o,p,u,?,?,e
x,y,n,t,?,?,c,?,w,e,r,?,y,w,w,?,?,?,k,?,g,e
b,y,?,?,a,?,c,b,k,?,?,s,s,?,w,w,?,p,n,n,?,?
x,y,w,t,a,f,c,?,k,e,?,?,s,w,w,w,o,p,n,n,g,?
b,?,?,t,a,f,c,?,n,e,?,s,s,?,?,w,?,p,k,s,m,?
b,s,y,?,?,f,?,?,g,e,c,s,s,?,?,w,o,p,?,?,g,e
b,s,y,t,?,f,?,b,g,?,c,s,?,w,?,?,o,p,k,s,?,e
b,?,y,?,a,?,c,?,?,?,c,s,s,w,w,w,o,p,?,n,g,e
?,f,n,f,n,f,?,?,k,e,e,s,s,?,w,w,?,p,?,y,u,?
?,y,?,t,l,?,c,?,n,?,r,?,?,w,w,w,o,?,n,?,g,?
x,y,?,?,?,f,c,b,k,e,c,?,s,w,w,w,o,p,n,s,g,e
?,?,y,t,l,?,?,?,w,e,?,s,?,w,w,?,o,p,n,y,p,?
b,?,w,t,a,?,c,?,?,e,?,?,s,w,w,?,o,?,?,?,g,e
?,?,w,t,?,?,c,b,w,e,c,s,?,?,?,w,?,p,?,s,m,?
x,?,n,t,l,f,c,b,w,e,?,s,y,w,?,w,?,p,k,y,g,e
b,s,?,t,a,f,c,b,?,e,c,s,s,w,w,?,o,p,k,s,g,e
?,?,?,f,n,f,c,n,?,e,e,s,s,w,?,w,?,p,n,?,u,e
b,?,y,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,?,g,e
x,f,?,?,l,f,w,?,n,t,b,s,s,w,w,?,o,p,u,v,d,e
?,?,y,?,a,?,c,?,?,?,c,?,s,w,w,?,?,p,k,s,g,e
?,y,?,t,l,f,?,b,p,e,r,s,y,w,w,?,o,p,n,?,g,e
b,y,?,t,l,?,c,?,?,e,c,s,?,w,w,?,?,p,?,n,m,e
b,y,?,t,a,f,c,?,k,?,c,s,s,w,w,w,?,p,k,n,m,e
b,?,y,t,?,?,c,b,g,e,c,s,s,w,?,?,o,p,?,s,?,e
?,y,?,?,?,f,c,b,g,?,c,s,s,?,?,w,?,p,n,n,m,?
?,?,?,t,?,f,c,b,?,?,?,s,?,w,w,w,o,p,n,n,g,e
x,y,w,t,p,f,?,?,p,e,e,?,?,w,w,w,o,p,?,v,?,p
s,f,n,f,n,f,c,n,g,e,?,?,s,w,w,w,o,?,n,?,?,e
?,f,?,?,?,?,?,?,g,?,?,s,s,w,?,w,o,?,k,?,u,e
x,?,y,t,?,f,?,?,?,e,c,s,s,w,?,?,o,p,n,?,m,e
f,y,n,t,a,?,c,b,p,e,r,s,?,w,?,w,?,p,k,s,?,e
?,?,w,t,p,?,c,n,k,e,e,?,s,w,?,w,o,?,k,s,g,p
b,s,?,t,l,?,c,?,g,e,c,?,s,w,w,?,o,p,?,s,?,?
f,f,g,?,?,f,c,n,p,e,?,?,s,w,?,?,o,p,?,?,u,e
?,y,?,t,l,?,c,b,g,e,c,s,s,w,w,w,o,?,n,n,g,e
?,y,?,?,?,f,?,b,?,?,?,?,y,w,w,w,o,?,n,y,?,e
x,f,?,?,n,f,w,b,p,?,e,s,?,?,w,w,?,e,k,s,?,?
x,?,w,t,l,f,w,n,w,?,b,s,?,w,?,?,o,p,n,v,d,e
?,s,?,t,l,?,c,b,w,?,c,?,?,w,?,w,o,p,n,s,m,e
?,?,y,t,a,f,w,n,w,?,b,s,s,w,w,w,o,p,?,?,d,?
x,?,y,t,?,?,c,b,k,?,?,s,?,w,w,w,o,?,n,n,m,e
f,f,?,f,?,f,c,n,?,e,e,s,s,w,w,?,o,p,n,y,u,e
?,?,y,?,a,?,c,b,?,e,c,?,?,w,w,w,o,p,k,?,g,e
x,s,w,t,l,?,?,?,?,e,?,s,s,?,?,w,?,p,n,n,m,?
?,?,?,t,?,?,?,b,n,e,?,s,s,w,w,?,o,p,n,s,m,?
?,s,w,?,a,f,?,n,?,t,?,s,s,w,?,w,o,?,n,?,d,e
?,y,y,t,?,?,c,b,w,?,c,?,s,w,?,w,o,p,?,s,?,e
b,?,w,t,?,?,c,b,w,e,?,?,s,w,w,w,o,?,k,s,g,e
?,?,w,t,a,?,c,?,g,e,c,?,s,w,w,w,?,p,k,n,g,e
x,f,?,f,?,f,?,?,h,?,e,?,s,w,?,w,?,?,k,s,g,e
f,?,n,t,l,?,c,b,n,e,r,s,y,?,?,w,o,?,?,y,?,e
x,?,w,t,p,f,?,n,k,e,e,s,s,w,?,w,o,p,?,?,?,p
b,s,?,t,?,f,?,b,n,e,c,s,?,w,w,w,o,p,?,?,g,e
?,?,?,t,a,f,c,b,k,?,c,?,?,?,w,w,?,p,k,?,m,?
?,y,?,t,l,?,c,?,?,e,c,?,?,w,w,w,o,p,n,n,g,e
b,y,w,?,?,?,?,b,w,e,?,s,s,w,w,w,o,p,k,?,g,e
x,s,y,t,a,f,c,?,w,e,?,s,s,w,w,w,?,p,?,s,?,e
?,s,w,t,l,f,c,?,w,e,c,s,s,w,w,w,?,p,k,n,m,e
?,f,?,?,?,f,w,n,n,?,b,s,s,w,w,?,?,?,n,v,d,?
?,?,g,f,?,f,c,?,n,e,e,s,s,w,?,?,o,p,?,y,u,?
f,y,y,?,a,?,c,b,n,e,r,?,y,?,?,w,o,p,n,s,g,e
b,?,w,?,l,f,c,b,n,e,?,s,?,w,w,w,o,p,k,n,?,?
x,s,y,t,a,f,c,b,g,e,?,s,?,w,?,w,o,?,k,s,?,e
?,y,?,t,a,f,?,b,k,e,c,s,?,?,?,w,o,?,k,?,?,e
x,y,w,?,?,f,?,b,w,?,c,s,s,w,w,w,o,p,?,s,?,e
s,?,g,f,n,f,c,n,p,?,e,s,s,w,?,w,o,p,n,v,u,e
?,s,w,t,a,f,c,b,n,e,c,s,?,w,w,?,o,p,?,n,m,e
x,s,w,t,p,?,c,n,k,e,e,s,s,w,?,?,?,?,k,?,?,p
?,y,y,t,a,f,c,b,n,e,r,s,?,w,w,w,o,p,n,?,g,e
?,f,w,t,?,f,?,n,?,?,b,s,s,w,?,?,o,p,n,v,?,?
x,y,w,t,l,f,c,b,g,e,c,s,?,w,?,w,o,p,?,n,?,e
b,y,?,t,l,f,?,?,n,e,c,?,?,?,w,w,o,p,k,s,g,?
x,s,w,t,?,f,c,?,g,e,?,?,s,w,w,w,o,?,n,n,g,e
x,s,y,?,a,?,?,?,?,?,?,s,s,w,w,w,o,p,n,s,g,e
?,y,n,t,p,?,?,?,?,?,e,s,?,w,w,w,o,?,k,v,u,p
?,s,y,t,a,?,c,?,?,e,?,s,s,w,?,w,o,?,n,n,g,e
x,f,g,f,n,f,c,?,n,e,e,s,?,w,w,w,?,p,k,y,u,e
?,y,w,?,p,?,c,n,k,?,?,s,s,w,?,w,o,?,k,?,u,?
x,y,?,t,l,?,c,?,?,e,r,s,y,w,?,?,o,p,n,?,p,?
?,?,n,f,?,?,c,n,k,e,?,s,?,?,w,w,o,p,k,v,u,e
b,s,?,t,?,f,?,b,?,e,c,s,s,w,w,w,?,p,n,?,g,?
x,f,w,?,l,f,?,n,w,t,b,s,s,w,w,w,o,p,?,v,d,?
x,y,w,t,?,?,?,b,w,e,c,s,s,?,w,w,o,p,k,s,g,e
b,y,?,t,l,f,c,?,n,?,?,s,s,?,?,?,o,p,?,s,?,e
x,?,y,?,l,?,c,b,n,e,r,?,y,w,w,?,?,?,?,?,g,?
f,y,y,t,?,f,?,b,p,?,r,s,y,w,w,w,o,p,k,s,p,e
?,?,y,t,a,?,c,?,w,?,?,s,y,w,w,w,?,p,k,y,?,?
x,s,w,?,l,f,c,b,w,e,c,s,s,w,?,w,?,p,?,s,?,e
x,?,w,?,a,f,c,b,w,e,?,?,s,w,w,w,o,p,?,n,m,?
x,s,w,t,?,f,c,n,n,e,e,s,s,?,w,w,?,p,k,v,u,p
f,?,w,t,a,?,?,n,?,t,b,s,s,w,w,w,o,?,?,v,?,e
?,s,w,t,l,?,?,b,w,?,?,s,s,w,w,w,?,p,?,s,?,e
?,?,w,?,l,f,w,n,p,t,b,?,s,?,w,w,o,p,u,v,d,e
x,y,w,?,?,f,?,?,n,e,?,s,s,w,?,w,o,p,k,?,m,e
f,?,y,t,l,f,c,?,w,e,?,?,y,?,w,?,?,p,k,y,p,e
x,s,n,f,n,f,w,b,p,t,?,?,?,w,w,w,?,?,?,?,g,?
f,y,y,t,a,f,c,b,w,e,?,s,y,?,w,w,o,p,n,y,g,e
x,?,n,t,?,f,c,?,p,e,e,s,?,?,?,w,o,p,n,s,g,p
s,?,?,f,n,f,c,?,g,?,e,s,s,w,w,w,o,p,n,v,u,e
b,y,y,t,?,?,c,b,w,?,?,s,?,w,?,?,o,p,?,s,m,e
b,s,w,t,?,f,c,?,n,e,?,?,s,w,?,w,?,p,n,?,?,e
b,?,w,t,l,f,c,b,k,?,c,?,s,?,?,w,o,p,n,?,m,?
f,f,n,f,n,f,?,n,?,e,e,s,s,?,?,w,?,p,n,v,?,e
x,s,w,t,a,f,c,?,w,e,?,?,s,w,w,w,?,p,k,?,m,e
b,?,w,?,l,?,?,b,g,?,c,s,?,w,w,w,o,p,k,n,g,e
?,?,w,t,?,f,c,b,g,e,c,?,s,w,?,w,?,?,n,n,?,e
f,?,?,?,l,f,c,b,w,?,r,?,?,?,?,w,o,p,?,s,g,e
x,?,w,t,?,?,?,n,k,e,e,s,s,?,w,w,o,p,k,v,g,p
?,s,?,t,a,?,c,b,?,?,c,s,?,?,?,w,o,p,?,?,?,?
x,y,w,t,a,?,?,?,?,e,?,s,s,?,w,?,o,p,n,s,m,?
?,?,w,?,l,f,?,n,w,?,b,?,?,w,w,w,o,p,u,?,d,?
f,f,g,?,n,f,c,?,g,?,e,?,s,w,w,w,o,p,k,v,u,?
f,s,g,?,?,?,w,b,p,t,e,s,s,w,?,w,o,?,k,a,?,e
x,y,y,t,?,f,c,?,g,e,c,?,s,w,w,w,o,p,?,s,m,?
b,s,w,t,a,f,c,b,k,?,c,s,?,w,w,w,o,?,n,s,?,e
f,y,?,t,p,f,?,n,w,e,?,s,s,?,w,w,?,?,k,s,?,p
x,s,w,t,l,?,c,b,n,e,?,s,s,w,w,w,o,p,?,?,m,e
?,?,?,t,p,?,?,n,w,?,?,s,?,w,w,?,o,?,k,v,?,p
x,y,w,t,l,f,?,?,k,?,c,s,s,w,w,w,o,?,n,s,g,e
x,y,y,t,a,f,c,?,k,?,c,s,s,w,w,w,o,p,n,n,?,?
f,?,y,t,a,f,?,?,n,e,r,s,?,w,w,w,o,p,n,?,p,e
x,y,?,t,?,?,c,b,w,e,?,s,?,w,w,?,?,?,n,s,p,?
f,?,?,t,?,f,c,b,w,e,r,?,?,w,w,w,o,?,n,y,?,e
x,?,?,?,a,f,?,?,w,e,c,s,?,w,w,?,o,?,n,n,m,e
f,f,n,f,n,f,w,b,h,t,e,s,s,w,w,w,o,e,k,s,g,e
?,?,?,t,?,?,?,b,?,?,c,?,s,w,w,?,o,p,n,n,?,e
x,y,?,?,p,f,c,n,w,e,e,s,s,w,w,w,o,?,n,s,?,?
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,m,?
s,f,n,f,?,?,c,n,p,e,?,?,s,w,?,w,o,p,n,?,?,e
x,s,y,?,l,?,?,b,k,?,?,s,s,w,w,?,o,?,k,s,?,e
b,y,w,t,l,?,c,b,?,e,c,s,s,?,?,w,o,p,?,n,m,?
?,y,n,?,a,f,c,b,n,e,r,?,?,?,w,w,?,p,k,s,g,e
b,y,?,t,a,f,c,b,g,?,c,?,?,?,w,w,?,p,?,s,m,e
b,y,w,t,a,?,?,?,g,?,c,s,?,w,?,w,o,?,k,?,?,?
x,?,n,t,l,f,c,b,n,e,?,?,?,w,?,w,o,p,n,?,p,e
f,f,g,f,?,?,c,n,p,e,?,s,?,?,w,w,o,p,?,y,u,e
x,?,?,?,n,f,?,?,g,e,e,?,s,?,?,?,?,p,k,?,?,?
?,y,y,?,l,f,?,b,n,e,?,?,s,?,w,w,?,?,k,s,?,e
x,?,?,?,l,f,c,b,n,?,?,s,s,w,w,w,o,?,?,s,m,e
b,y,?,t,?,?,c,b,?,e,?,s,?,?,w,w,o,p,?,?,g,e
x,s,w,t,a,f,?,?,g,?,c,s,s,?,w,w,?,p,?,s,m,e
b,?,y,t,a,f,c,b,?,?,c,?,s,?,?,?,o,?,?,?,m,?
x,?,y,?,a,?,?,b,?,e,?,?,s,w,?,w,o,p,k,s,m,e
