@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
?,s,w,?,l,f,c,?,k,?,?,?,s,w,?,w,o,p,n,n,m,e
x,y,n,t,?,?,c,n,?,e,e,?,s,?,w,w,o,p,n,v,?,p
x,s,w,?,?,?,c,?,?,?,e,s,s,w,w,w,?,p,?,?,?,?
b,y,y,t,?,f,?,?,w,e,c,s,?,?,w,w,o,p,?,s,m,e
f,f,g,f,?,f,w,?,?,t,e,s,?,w,w,w,?,e,n,a,?,e
b,s,?,?,?,f,c,b,?,e,?,s,s,w,w,w,o,p,n,?,g,e
x,s,?,?,l,?,c,b,k,e,c,?,s,w,?,w,?,p,k,n,?,e
x,y,n,?,a,f,c,?,p,e,r,?,y,?,w,?,o,p,k,y,?,?
s,?,?,f,n,f,?,n,k,e,e,s,s,w,?,w,?,p,?,?,?,e
?,?,y,?,a,f,c,?,?,e,?,s,s,w,w,w,o,p,?,s,m,e
b,?,y,t,l,f,c,b,g,e,?,?,s,w,w,w,?,p,n,?,m,e
b,y,y,?,l,f,c,b,g,e,?,s,s,w,w,w,o,p,n,n,m,e
b,y,w,?,l,f,c,b,?,e,c,s,?,?,w,w,?,?,n,s,g,e
f,s,?,f,?,?,w,b,k,t,e,s,s,?,w,w,o,e,k,a,?,e
x,s,w,t,l,f,?,b,?,e,c,s,s,w,w,?,?,p,k,?,g,?
f,?,y,t,a,f,c,b,w,e,?,?,y,w,w,?,o,p,?,s,g,e
x,?,y,t,a,?,c,?,w,e,c,s,s,w,w,w,?,p,k,n,?,e
x,f,g,f,n,f,c,n,?,e,e,?,s,w,w,w,o,?,n,v,?,e
f,?,y,?,l,f,?,n,p,t,b,?,s,w,?,w,?,?,n,?,?,e
b,?,?,?,l,?,c,?,g,e,c,s,s,w,w,w,o,p,n,?,?,e
f,f,y,t,l,f,w,n,?,t,b,s,?,w,?,?,o,p,n,v,?,e
x,y,n,t,a,f,c,b,p,?,r,?,y,w,w,?,o,p,k,s,p,?
b,s,y,?,a,f,c,b,k,?,c,s,s,w,?,w,?,p,k,s,g,?
?,s,?,?,l,f,w,n,p,t,b,?,?,?,w,w,o,p,?,?,d,e
?,?,w,t,l,f,?,n,n,t,b,s,s,?,?,w,o,p,?,?,?,e
f,?,?,t,l,f,c,b,p,e,?,s,y,?,w,?,o,?,n,y,p,?
x,y,n,t,p,?,c,?,w,?,?,s,?,w,?,w,o,?,n,v,u,?
f,?,n,t,a,f,c,b,n,?,r,s,y,w,?,w,o,?,?,?,?,e
?,s,n,f,?,f,w,b,?,t,e,?,?,w,w,?,o,?,?,?,?,?
x,y,?,t,p,f,?,n,w,?,e,s,s,?,?,w,?,p,?,s,?,p
f,f,g,?,?,f,c,n,n,e,?,s,?,?,w,w,o,p,n,y,u,e
x,f,g,f,?,f,w,b,?,t,e,s,s,w,w,?,?,e,?,s,g,e
x,?,y,?,?,f,c,b,?,e,?,s,y,?,w,w,o,p,?,s,g,e
x,s,?,?,n,f,?,b,?,t,e,?,s,w,?,?,o,?,k,s,g,?
b,?,?,?,a,f,c,?,?,e,c,s,s,w,w,w,o,p,?,s,g,e
x,s,w,t,l,?,?,b,n,?,c,s,?,?,?,w,o,p,?,s,g,?
f,y,n,t,l,f,?,?,w,e,r,s,y,?,?,w,?,p,?,y,g,e
s,f,n,f,n,f,c,?,n,e,e,s,s,w,w,w,?,p,n,v,u,?
x,f,n,f,n,f,?,n,?,e,?,s,s,w,w,w,o,?,?,y,?,e
b,?,w,t,?,f,c,b,k,e,c,s,?,w,w,w,?,p,k,s,g,e
x,?,y,?,a,?,?,b,?,?,?,?,s,w,?,w,?,p,k,s,g,?
x,y,?,t,l,f,c,b,g,?,c,s,?,?,w,w,?,p,?,?,m,e
?,s,n,f,n,?,?,b,n,t,e,?,s,w,?,w,o,e,n,a,g,e
x,s,?,t,a,f,c,?,?,e,?,s,?,w,w,w,?,?,n,s,g,e
f,?,n,t,l,?,?,?,?,e,r,s,y,w,w,?,?,p,n,s,g,e
?,s,?,t,a,f,c,?,n,?,c,?,s,w,?,?,o,p,?,n,g,e
?,s,w,t,a,?,c,?,?,e,?,s,s,w,w,w,o,p,n,?,?,?
x,y,w,t,a,?,c,b,g,e,c,s,s,w,w,w,?,p,?,s,?,e
?,f,n,f,n,f,w,?,?,t,e,f,?,w,w,w,?,?,k,?,g,e
b,s,y,t,l,f,c,b,?,?,?,s,s,w,w,w,o,p,k,?,?,?
?,y,y,t,l,f,c,b,w,e,r,s,y,?,w,w,o,?,?,s,g,e
?,y,y,t,a,f,c,b,n,e,r,?,y,w,w,?,?,p,?,y,p,e
?,y,?,t,l,f,c,?,g,?,c,s,s,w,w,w,o,p,n,n,?,?
x,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,?,k,?,m,e
x,?,y,t,?,f,c,b,w,e,?,s,y,w,w,?,?,p,n,y,?,e
b,?,w,t,l,?,c,b,n,e,c,?,s,w,w,w,?,p,k,s,m,e
b,?,?,?,a,f,c,b,g,e,c,?,s,w,?,w,?,?,n,s,m,e
x,s,y,t,?,f,?,b,k,e,c,?,?,?,w,w,o,?,k,n,m,?
x,s,y,t,l,?,c,b,w,?,c,s,s,w,w,w,?,p,k,n,?,e
s,f,?,f,?,f,c,n,?,e,e,s,s,?,w,w,o,p,?,y,?,?
?,f,w,?,?,f,?,n,w,t,?,s,s,w,w,w,?,p,u,?,d,e
x,s,?,?,a,f,c,?,?,?,c,s,?,?,?,w,?,p,k,n,m,e
x,y,w,t,p,f,c,?,n,e,e,s,s,?,w,w,o,p,n,v,u,p
x,y,y,?,l,f,?,b,p,e,r,s,y,w,w,?,?,p,n,s,g,?
s,f,g,f,n,?,c,n,p,?,?,s,s,w,w,?,o,p,?,y,u,e
x,y,y,t,l,f,c,?,w,e,r,s,?,?,?,w,?,p,k,y,g,?
x,?,?,t,l,?,?,n,p,t,?,s,s,w,?,?,?,p,?,v,d,e
s,f,n,f,n,f,c,n,?,?,?,s,?,w,?,w,o,?,?,?,u,e
x,s,w,t,p,f,c,?,k,?,e,?,s,?,w,w,?,p,k,?,g,p
x,y,w,?,a,f,c,b,g,e,c,?,s,w,w,?,o,p,n,?,m,e
f,y,n,?,p,?,c,?,p,e,?,s,s,?,w,w,o,p,k,v,g,p
f,?,?,f,?,f,w,?,k,t,?,?,s,w,w,w,o,e,n,a,g,?
x,s,?,?,l,f,c,b,g,?,c,s,s,?,w,w,?,p,n,?,m,?
?,s,w,?,n,f,w,b,n,t,e,s,f,w,w,w,o,e,?,s,g,?
b,?,y,t,a,f,c,?,w,e,c,s,?,w,w,w,?,?,n,n,?,?
f,f,g,f,n,f,?,b,?,?,e,?,s,w,w,w,o,e,?,a,g,e
x,?,w,?,l,?,c,b,?,e,?,s,?,w,w,w,o,p,k,?,g,?
b,?,?,t,l,f,?,b,n,e,c,?,s,?,w,w,o,p,?,?,m,e
b,s,?,?,l,f,?,b,?,?,c,?,?,?,w,?,?,p,?,s,g,e
?,?,w,t,?,f,c,b,w,e,c,s,s,w,w,?,o,p,n,?,m,e
f,s,w,?,?,?,?,?,w,?,b,?,?,w,w,w,?,p,u,v,?,e
?,y,?,t,l,f,?,?,g,e,?,s,s,w,?,w,o,p,?,s,m,e
f,s,w,?,a,f,w,n,p,?,b,s,s,w,w,w,o,p,?,?,d,e
x,?,w,?,p,f,c,n,w,e,e,?,?,w,w,w,o,p,?,v,u,?
f,?,w,t,l,f,?,?,w,t,?,?,s,w,w,w,o,p,n,?,d,e
x,y,y,t,a,f,c,b,n,e,c,?,s,?,w,w,o,?,n,s,g,e
?,s,n,t,p,f,c,?,p,e,e,s,?,w,w,w,?,?,n,v,g,?
b,?,y,?,l,?,c,b,w,e,c,s,s,?,?,w,o,?,n,n,g,?
x,y,n,?,a,f,c,b,w,e,r,?,y,?,?,?,o,p,?,?,?,e
?,y,y,?,l,f,c,?,g,e,c,?,s,w,?,w,?,?,k,?,?,?
s,f,?,?,n,f,c,n,k,e,e,s,s,w,?,w,o,p,n,v,u,e
?,y,n,?,?,f,?,b,w,?,?,s,y,?,w,w,o,?,?,y,p,e
x,?,y,t,?,f,?,b,k,e,c,s,?,w,w,?,?,?,k,?,g,?
x,?,g,f,n,?,?,?,k,t,e,?,f,w,w,w,o,e,?,s,g,?
f,f,w,f,?,f,w,b,k,?,?,s,f,w,?,w,o,e,n,a,?,e
?,y,?,t,l,?,c,b,?,?,?,?,s,w,w,?,?,?,n,?,?,e
?,s,y,?,l,f,c,b,k,e,c,s,?,?,?,w,o,p,k,n,g,e
b,?,w,t,a,f,c,b,?,e,?,s,s,w,w,w,o,?,k,n,m,e
x,y,w,t,?,f,c,?,w,e,?,s,s,w,w,?,o,p,?,s,g,e
x,s,n,?,n,?,?,b,p,t,e,f,?,w,w,?,o,?,?,a,g,e
x,y,?,?,l,f,c,?,g,?,c,s,s,w,w,?,o,?,n,?,g,e
?,f,n,?,n,f,c,n,k,?,e,s,s,?,w,?,o,?,k,v,?,e
x,s,w,t,?,?,w,n,w,t,?,s,s,w,w,w,o,p,?,v,d,e
?,y,n,t,l,f,c,b,?,e,?,s,y,w,w,?,o,p,k,s,g,e
?,y,y,t,?,f,c,b,k,e,?,s,?,w,?,?,o,p,?,n,g,e
x,y,?,t,a,f,c,b,k,e,c,s,s,w,w,w,?,?,?,n,g,e
b,y,?,t,?,?,c,b,?,e,c,s,?,w,w,?,o,p,k,s,m,e
b,s,y,t,?,f,c,?,?,e,c,s,?,?,w,w,o,?,k,s,g,e
b,?,y,?,l,f,?,b,g,e,c,s,s,w,w,w,o,?,k,?,m,?
b,?,y,t,a,?,c,?,n,e,c,s,s,?,w,w,o,?,k,n,g,e
x,f,n,f,n,?,c,?,k,?,e,s,s,?,?,?,o,p,?,y,u,?
f,y,n,t,l,f,c,b,?,e,?,s,y,?,w,w,o,?,n,y,g,e
?,y,w,?,a,f,c,?,?,e,c,?,?,w,?,?,o,?,?,s,g,e
?,y,y,?,?,f,c,b,?,e,r,s,?,w,?,?,o,p,?,y,p,?
b,?,w,t,a,f,?,b,w,e,c,s,s,?,?,?,o,p,n,s,?,e
b,s,?,?,?,f,c,b,?,e,?,s,s,w,?,w,o,p,?,s,m,?
x,y,n,?,l,f,c,b,w,e,r,?,?,w,w,w,o,p,k,?,g,?
b,s,w,t,a,f,c,b,k,e,?,s,s,w,?,?,?,p,?,s,?,e
x,f,g,f,n,f,c,?,g,e,e,?,s,w,w,w,o,p,n,y,?,?
b,s,y,t,l,f,c,?,?,?,c,?,s,?,?,w,?,p,?,s,g,e
x,?,?,t,l,f,w,n,n,t,b,s,s,w,w,?,?,p,u,v,d,e
?,?,y,?,a,f,c,?,w,e,?,?,?,?,w,?,?,p,k,s,?,e
f,y,?,t,?,f,?,b,p,e,r,?,y,w,w,w,?,p,?,s,g,?
b,y,?,t,l,f,c,?,?,e,c,?,?,w,?,w,o,p,k,n,m,e
b,y,w,?,a,?,c,b,?,?,c,s,s,w,w,w,o,?,k,?,?,?
?,y,y,t,a,f,?,?,g,e,?,s,s,w,w,w,o,p,n,?,?,?
?,y,y,t,l,f,c,b,g,e,c,s,?,?,w,?,o,p,?,?,?,e
?,s,?,t,?,f,c,?,g,e,c,s,?,w,?,w,?,?,n,n,?,?
x,y,w,t,p,?,c,n,p,e,e,s,?,w,w,?,o,p,n,?,u,p
s,?,n,?,n,f,c,n,g,e,e,s,s,w,?,w,o,?,n,y,u,e
f,f,n,f,n,?,c,?,g,?,e,s,?,?,?,?,o,p,?,?,?,?
?,s,y,t,a,f,?,b,g,e,c,?,s,w,?,w,?,?,n,?,m,e
?,?,n,?,a,f,c,b,p,e,?,s,y,w,?,?,o,p,k,?,p,e
?,?,w,t,p,f,c,n,k,e,e,s,s,w,?,w,o,?,k,s,g,p
?,s,w,t,l,f,?,?,g,e,?,s,?,w,?,w,o,?,?,?,?,?
f,?,g,f,n,f,c,n,p,?,e,?,s,w,?,w,o,p,?,v,?,e
b,y,?,t,l,f,c,?,g,e,c,?,?,w,w,w,o,?,n,n,g,e
x,?,n,?,a,?,?,?,w,e,?,s,y,?,w,w,?,p,n,y,?,?
x,f,w,f,?,f,w,b,p,?,e,s,f,?,?,w,?,?,k,s,g,e
x,?,w,t,l,?,w,n,w,t,b,?,s,w,?,?,o,p,n,v,d,e
b,s,w,?,l,f,c,?,w,e,c,s,s,w,?,w,o,p,n,s,m,e
?,s,y,?,a,f,w,?,w,t,b,?,?,w,w,w,o,p,?,v,?,e
?,?,?,t,?,f,c,b,k,?,?,s,s,?,w,w,o,p,n,n,m,e
f,?,g,f,n,f,?,n,?,e,e,s,s,w,w,w,o,p,?,y,?,e
b,?,y,?,a,f,c,b,?,?,c,s,s,w,w,w,o,p,?,s,g,e
x,?,w,t,l,f,c,?,g,?,c,?,s,w,w,w,?,p,?,?,?,e
x,y,?,t,l,f,c,?,n,?,c,?,s,w,?,w,?,p,n,s,?,?
f,s,w,?,a,f,w,n,?,?,b,s,?,w,w,?,o,p,?,v,?,e
x,y,?,t,l,?,c,b,w,e,c,s,s,w,?,w,o,p,n,?,g,e
b,s,?,?,l,f,c,?,w,e,c,s,?,w,w,w,o,p,?,s,?,e
x,?,w,t,?,f,?,b,g,e,c,?,s,w,w,w,o,?,k,n,g,e
?,f,w,f,n,f,w,b,h,t,e,f,?,w,w,w,o,e,?,s,?,e
?,y,?,?,?,f,c,b,?,e,r,?,y,w,w,w,o,?,?,y,p,e
x,?,w,?,p,?,?,?,?,e,e,s,?,w,w,?,o,?,?,?,u,p
b,s,?,t,a,f,c,b,n,e,c,s,?,w,w,?,o,p,n,n,g,?
b,s,?,t,?,f,c,b,?,e,?,s,?,w,w,w,o,?,?,s,m,e
b,y,w,t,l,?,c,b,n,e,c,?,s,w,w,w,o,p,n,n,g,e
?,?,w,t,?,f,c,b,w,e,c,?,?,?,?,w,?,?,k,?,?,?
x,s,y,t,a,f,?,b,?,e,c,?,s,w,w,w,?,p,?,?,?,e
?,s,w,?,l,?,c,?,w,e,c,?,?,w,?,w,o,?,k,n,?,?
x,?,?,t,a,f,w,?,n,t,b,s,?,w,?,w,o,p,n,v,d,e
x,f,g,f,n,?,c,?,n,e,?,s,?,?,w,?,o,p,?,y,u,e
f,y,y,t,?,?,c,b,?,?,r,s,y,w,?,w,o,p,n,s,?,?
b,s,w,t,l,f,c,?,?,e,?,s,?,w,w,?,o,?,k,?,m,e
x,s,y,?,a,f,?,b,?,e,c,s,s,w,w,?,o,?,k,s,g,e
x,?,y,t,?,f,c,b,k,?,c,s,s,?,w,?,o,p,k,s,g,e
?,?,w,t,l,f,?,?,w,e,?,s,s,?,w,w,o,p,n,?,?,e
?,f,g,?,?,f,?,n,p,e,?,s,s,w,w,?,o,p,n,v,u,e
?,s,?,t,a,f,c,b,n,e,c,s,s,?,w,?,?,p,n,?,?,e
?,s,w,t,p,f,c,n,?,e,e,s,?,w,w,?,o,?,k,?,g,p
x,y,y,t,a,f,c,?,?,?,r,s,y,w,w,w,?,p,n,s,?,e
f,f,?,t,a,f,w,?,p,?,b,?,s,w,w,?,o,p,?,v,d,e
x,y,w,?,?,f,?,b,g,e,?,s,s,w,?,?,?,p,k,n,m,e
b,y,w,?,l,f,c,?,n,e,?,s,s,w,w,?,?,p,k,s,g,?
x,s,w,?,a,?,?,?,?,e,?,?,s,w,w,w,o,p,?,n,?,e
x,s,y,t,a,?,c,b,?,e,c,s,?,w,w,?,?,?,?,s,g,?
x,y,?,t,?,f,?,n,?,e,e,s,s,w,?,?,o,p,k,v,?,p
b,?,?,t,a,f,?,?,n,e,?,s,?,w,?,w,o,p,n,n,g,?
?,?,g,f,n,f,?,?,n,e,e,s,s,w,w,?,o,p,?,y,u,?
x,y,w,?,p,f,c,?,k,?,e,s,s,w,w,?,?,p,k,s,?,p
x,?,y,t,l,f,c,b,n,e,r,s,?,?,?,w,o,p,n,y,p,e
f,?,n,f,n,f,c,n,?,e,?,?,?,w,?,w,o,?,k,v,u,e
b,s,w,t,?,f,?,b,k,?,c,?,s,?,?,w,o,p,n,?,g,?
x,f,w,?,?,?,w,?,w,t,b,s,?,w,w,w,o,?,n,v,d,e
x,?,w,t,?,f,?,?,w,e,c,?,s,w,w,w,o,p,?,s,g,e
b,?,y,t,?,f,c,?,?,?,c,s,s,w,?,w,o,p,n,s,?,e
x,y,y,t,?,f,c,b,n,e,?,?,?,w,w,w,o,p,k,?,g,?
f,?,y,t,?,?,?,b,?,e,r,?,y,w,w,?,o,p,k,s,?,e
f,y,?,?,a,f,c,b,?,e,?,s,?,w,?,w,?,p,?,?,p,e
x,s,w,t,l,?,?,b,w,?,c,?,s,?,w,w,o,?,k,s,g,?
x,?,w,t,a,f,?,b,w,?,c,s,s,w,w,w,o,?,n,?,m,e
x,s,?,?,?,f,c,n,n,e,e,s,s,w,w,w,?,p,k,v,u,p
f,f,?,?,a,f,?,?,p,?,b,s,s,?,w,w,?,p,u,v,d,e
x,s,?,t,l,f,c,?,w,?,c,s,s,w,w,w,o,?,?,s,?,?
x,?,?,t,l,?,?,n,?,t,?,s,s,?,w,w,o,p,u,v,d,e
x,y,?,t,a,?,?,b,n,e,c,s,?,w,w,?,o,p,k,?,m,e
f,?,?,t,l,f,c,b,?,e,r,?,y,w,?,?,o,p,k,y,p,e
?,s,n,?,n,?,w,?,p,t,?,f,s,w,w,?,o,?,k,s,?,?
f,y,?,t,?,f,c,b,w,e,?,s,?,w,w,w,o,?,n,y,?,e
x,s,n,?,p,f,c,n,p,?,e,s,?,?,?,?,o,p,?,?,g,p
?,f,n,f,n,?,?,n,g,?,e,s,s,w,w,w,o,?,?,v,?,e
b,y,y,t,?,f,c,b,w,?,c,s,s,?,?,w,?,p,n,s,m,?
b,?,w,?,?,?,c,?,n,e,c,s,s,w,?,w,?,p,n,?,?,e
b,y,?,t,?,?,?,b,k,e,c,?,?,w,?,w,?,?,n,?,m,e
f,f,n,f,n,f,c,n,k,?,e,s,s,w,w,w,o,p,?,v,u,?
x,?,w,t,a,f,?,b,w,e,c,s,s,w,w,?,?,p,?,n,?,e
b,?,?,t,?,f,?,b,g,e,?,s,?,?,?,w,?,?,?,n,g,e
b,y,w,t,a,f,?,b,?,?,c,s,?,w,?,w,o,p,n,n,m,e
f,?,?,?,l,?,c,b,w,e,r,?,y,w,w,w,?,p,?,s,g,?
?,y,w,?,?,f,?,?,k,e,e,s,s,w,?,w,?,?,k,v,g,p
?,s,w,t,a,f,?,b,n,e,?,s,?,?,?,w,?,p,n,n,g,?
x,y,w,?,?,f,c,b,n,e,?,?,s,w,w,w,o,p,n,?,?,?
?,f,?,t,l,f,w,n,w,?,b,s,?,?,w,?,o,p,u,?,d,e
f,f,g,f,n,f,c,n,g,?,e,s,s,?,?,w,?,p,?,?,u,e
f,s,g,?,n,?,w,b,p,t,e,s,?,?,w,w,o,e,k,a,?,e
?,y,y,t,a,?,c,b,g,e,?,s,?,?,w,w,o,p,?,?,?,?
b,s,w,?,a,f,c,b,k,e,?,?,s,w,w,w,?,?,n,?,m,e
f,y,n,t,p,f,c,n,w,?,?,?,s,w,w,w,o,p,?,s,u,?
x,?,?,t,?,f,c,b,n,e,c,s,s,?,w,w,o,p,k,n,m,e
?,s,n,?,p,?,c,n,w,e,e,?,?,w,?,?,?,p,k,v,u,p
x,y,w,?,l,?,c,b,k,e,c,?,s,w,?,w,?,p,n,s,g,?
x,?,y,t,a,f,?,b,k,e,?,s,s,w,?,w,?,?,n,n,?,?
?,y,y,t,?,f,?,b,n,?,r,?,y,?,w,w,?,?,?,?,p,?
x,y,n,t,a,f,c,b,w,e,?,s,y,?,?,w,o,p,n,s,p,?
f,?,?,t,a,f,c,b,w,e,r,?,y,?,w,w,o,?,n,y,g,e
?,y,?,t,a,f,c,b,w,e,c,?,?,?,w,?,o,?,n,?,m,e
f,f,n,f,?,f,w,b,h,t,e,s,s,w,w,w,?,e,k,?,g,e
x,s,y,?,?,?,c,b,k,e,c,?,s,w,?,w,o,?,n,n,?,e
x,?,w,t,p,f,c,n,w,e,e,s,s,w,w,?,o,p,n,?,g,p
b,?,y,t,?,?,?,b,n,e,c,s,?,w,w,w,o,p,?,n,m,e
?,f,n,?,n,f,c,n,p,e,e,s,?,w,?,?,o,p,n,?,u,e
x,s,y,t,l,f,?,?,k,e,c,s,s,w,?,w,?,p,k,s,m,e
?,?,w,?,l,f,c,?,?,e,c,s,s,w,?,w,?,p,k,n,?,?
f,y,n,t,a,f,c,b,n,e,r,s,y,?,w,w,o,p,k,s,?,e
b,?,y,t,?,f,c,b,g,?,c,s,?,w,w,?,?,p,k,s,m,e
b,y,?,t,a,?,?,b,g,?,c,?,?,w,?,w,?,?,?,?,?,?
?,y,?,?,l,f,c,b,n,?,r,s,y,?,w,w,o,p,n,y,?,?
f,?,?,f,n,f,c,n,?,?,?,?,?,w,w,w,?,p,n,?,u,?
x,f,g,f,?,f,?,?,g,e,e,?,s,w,?,?,o,p,?,?,u,?
b,y,?,t,l,?,c,?,n,e,c,s,?,w,w,w,o,p,?,s,g,?
?,s,?,t,l,f,?,b,n,e,c,?,s,w,?,w,?,p,k,s,m,e
b,?,w,t,?,?,c,b,?,?,c,?,s,?,?,w,?,p,n,s,g,e
x,?,w,t,a,?,?,?,?,?,?,?,s,w,w,w,o,?,k,?,m,e
?,?,y,t,a,f,?,b,?,e,?,s,s,?,w,w,o,p,n,?,?,?
x,s,y,t,a,f,c,b,?,?,c,s,s,?,?,w,?,p,k,?,m,e
