@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
4.828,?,?,0.0,?,?,?,40.0,0.0,2.0,?,?,3.203,1.261,9.749,4.0,1.004,?,?,0.0,?,?,0.0,?,?,2.247,0.014,?,0.0,?,0.0,?,?,?,3.677,?,0.0,8.114,?,?,1
?,?,?,0.0,0.0,0.0,?,?,1.0,?,?,?,3.309,1.705,?,?,?,1.119,?,?,?,?,?,?,0.0,2.166,?,?,?,?,?,?,0.0,?,?,?,0.0,?,?,?,?
4.521,2.7124,?,0.0,?,0.0,?,?,1.0,?,0.0,0.0,?,?,?,?,?,1.114,0.0,?,?,?,?,0.0,?,2.154,0.014,?,0.0,2.593,0.0,0.0,?,1.0,3.587,?,?,8.061,?,?,?
?,?,0.0,0.0,?,0.0,2.0,46.7,0.0,2.0,?,?,?,?,?,4.0,1.02,1.111,0.0,0.0,?,1.0,?,?,?,2.194,-0.026,0.0,?,1.544,?,?,0.0,1.0,3.662,2.926,?,?,?,0.0,?
4.863,?,0.0,0.0,0.0,0.0,3.0,?,0.0,?,0.0,?,3.335,?,9.967,6.0,?,?,0.0,?,?,1.0,?,?,?,2.283,?,?,?,1.568,?,2.0,0.0,1.0,?,2.864,?,8.33,0.0,?,1
?,3.2457,?,?,0.0,?,2.0,?,1.0,?,0.0,?,?,1.185,9.911,4.0,1.011,1.116,0.0,?,?,1.0,0.0,0.0,0.0,?,0.014,?,?,1.563,0.0,?,?,?,3.73,?,0.0,8.28,?,0.0,?
5.068,3.3983,0.0,?,0.0,0.0,2.0,?,0.0,4.0,?,?,?,1.59,10.257,?,1.03,?,?,?,1.202,1.0,0.0,?,0.0,2.343,0.001,?,?,2.147,0.0,0.0,0.0,0.0,?,2.833,?,8.593,?,0.0,1
5.074,3.092,0.0,0.0,?,?,2.0,38.1,?,?,?,-0.98,?,?,?,14.0,?,?,?,0.0,1.215,1.0,?,0.0,?,2.354,0.0,?,23.965,?,?,?,0.0,0.0,3.795,?,?,8.789,?,0.0,?
4.914,3.2253,0.0,0.0,?,?,2.0,?,0.0,?,0.0,-0.952,3.571,1.59,10.236,10.0,1.03,1.121,0.0,0.0,1.202,?,?,?,?,?,0.001,?,?,?,?,?,?,0.0,?,2.833,0.0,8.591,2.0,0.0,1
5.047,2.7377,0.0,0.0,0.0,?,3.0,?,?,?,0.0,-2.685,?,?,10.531,?,?,?,0.0,?,?,?,?,?,0.0,?,-0.001,?,32.533,?,?,0.0,0.0,?,?,3.321,?,8.796,2.0,?,1
?,2.1244,?,0.0,0.0,?,2.0,?,0.0,?,?,-0.288,?,0.5,10.239,?,?,?,?,?,?,2.0,?,?,0.0,?,0.0,0.0,11.596,3.928,?,0.0,?,0.0,3.681,2.313,?,8.7,?,?,1
?,?,?,0.0,0.0,?,?,43.8,?,3.0,0.0,?,?,1.185,9.882,6.0,?,1.117,0.0,?,1.207,?,0.0,0.0,0.0,2.236,0.015,0.0,10.231,?,?,1.0,?,2.0,?,?,?,8.3,?,?,1
5.313,3.4571,1.0,?,?,?,2.0,35.3,0.0,?,0.0,?,?,1.16,10.388,?,?,1.118,0.0,0.0,1.219,1.0,?,0.0,?,?,-0.008,0.0,?,?,?,?,0.0,2.0,?,?,0.0,?,?,0.0,?
4.77,2.5385,?,0.0,?,?,0.0,38.5,3.0,0.0,0.0,?,?,?,9.882,0.0,0.964,1.128,?,0.0,1.274,1.0,0.0,0.0,?,?,?,?,0.0,?,0.0,0.0,0.0,0.0,3.521,?,?,7.934,?,0.0,1
?,2.18,?,0.0,?,?,0.0,31.6,0.0,?,0.0,0.0,?,0.802,?,2.0,?,1.142,?,?,1.149,1.0,0.0,?,0.0,?,?,0.0,0.0,?,0.0,0.0,0.0,?,3.159,2.119,?,?,0.0,?,1
?,2.5866,?,?,?,?,?,?,?,2.0,?,-0.135,?,?,9.928,?,0.99,1.139,?,0.0,?,?,0.0,0.0,0.0,2.249,?,0.0,10.635,?,?,?,?,?,3.434,2.258,0.0,7.93,?,?,1
?,?,?,?,?,0.0,?,47.4,?,4.0,0.0,?,4.133,0.393,?,15.0,1.009,1.102,0.0,?,?,3.0,0.0,0.0,0.0,?,?,0.0,?,?,0.0,3.0,?,?,4.44,2.318,?,9.576,?,0.0,?
4.607,?,0.0,?,?,?,?,?,?,1.0,0.0,0.0,?,?,?,2.0,?,?,0.0,0.0,?,?,?,0.0,?,2.194,?,0.0,10.118,?,?,0.0,0.0,0.0,?,?,0.0,8.116,?,?,?
5.814,2.4937,0.0,0.0,?,?,0.0,37.0,3.0,1.0,?,?,3.256,0.845,10.926,4.0,?,1.131,0.0,0.0,1.254,3.0,?,0.0,0.0,?,0.003,?,11.573,0.811,1.0,?,0.0,0.0,?,?,0.0,8.196,?,?,?
?,?,0.0,?,0.0,?,?,38.5,3.0,0.0,0.0,1.646,3.144,0.853,?,?,?,?,0.0,?,?,?,0.0,?,?,?,-0.006,?,?,0.986,2.0,0.0,0.0,?,?,1.658,?,8.065,?,?,?
5.814,?,0.0,0.0,?,?,0.0,34.5,3.0,?,0.0,?,?,?,?,?,?,1.136,0.0,?,?,?,0.0,?,?,?,?,0.0,0.0,0.811,1.0,0.0,?,1.0,?,1.97,?,8.05,?,?,1
?,2.9426,0.0,?,0.0,?,?,40.0,0.0,?,0.0,?,?,?,?,?,1.042,?,?,?,?,1.0,?,?,?,?,?,0.0,9.827,1.138,0.0,0.0,?,?,3.603,3.056,?,7.829,?,?,?
4.923,?,0.0,?,?,0.0,?,50.0,?,2.0,0.0,-0.199,?,0.664,?,?,1.019,?,?,?,?,?,0.0,0.0,0.0,?,-0.008,0.0,10.843,1.057,?,?,0.0,0.0,3.783,2.5,0.0,?,1.0,?,1
?,?,?,?,?,0.0,?,?,0.0,?,0.0,0.0,?,?,?,?,1.038,?,?,?,1.296,?,?,0.0,?,?,?,?,?,1.496,?,?,?,0.0,3.67,?,?,?,?,?,1
4.414,?,?,?,0.0,?,0.0,?,1.0,2.0,?,?,2.789,1.203,?,1.0,1.004,?,?,0.0,1.141,1.0,?,?,?,?,?,?,0.0,?,0.0,?,?,?,3.238,?,0.0,7.243,?,?,?
4.982,?,?,0.0,?,?,?,?,0.0,2.0,2.0,-0.601,3.38,0.762,?,?,?,?,0.0,?,?,?,?,?,?,2.424,?,0.0,?,?,0.0,?,2.0,1.0,3.853,2.833,1.0,?,?,0.0,?
?,2.7156,?,?,?,0.0,?,?,?,?,0.0,?,2.826,?,?,3.0,?,?,0.0,?,1.19,?,?,0.0,0.0,?,-0.074,?,?,0.918,0.0,?,2.0,?,?,2.452,?,?,?,0.0,?
4.802,?,?,?,1.0,?,2.0,?,?,0.0,2.0,?,3.174,?,?,0.0,?,?,0.0,?,?,?,0.0,0.0,1.0,?,0.013,?,?,?,0.0,0.0,?,1.0,?,?,1.0,8.357,?,0.0,?
?,3.2947,?,0.0,0.0,?,0.0,23.1,0.0,?,?,0.0,3.108,?,9.968,?,1.055,1.138,0.0,0.0,?,1.0,?,?,0.0,2.256,-0.081,0.0,?,?,?,?,?,?,4.681,3.274,0.0,?,0.0,?,?
?,?,?,?,?,0.0,?,?,3.0,?,9.0,0.0,?,1.654,?,?,?,1.163,0.0,?,1.12,?,?,?,0.0,?,-0.001,?,0.0,1.916,?,0.0,?,3.0,?,2.5,3.0,?,?,0.0,?
?,2.9046,?,0.0,?,?,2.0,?,?,?,2.0,-0.664,3.786,?,10.281,?,1.025,?,?,?,1.227,1.0,?,?,?,2.284,?,0.0,?,3.31,0.0,1.0,?,?,?,?,?,8.888,?,1.0,1
5.439,?,2.0,0.0,?,0.0,0.0,?,0.0,11.0,?,-0.945,?,?,?,?,?,?,?,0.0,1.154,?,?,0.0,0.0,2.466,0.0,0.0,35.388,5.533,0.0,0.0,?,5.0,4.61,3.182,?,?,0.0,0.0,1
4.739,?,0.0,0.0,?,0.0,1.0,?,0.0,?,1.0,-0.959,?,1.695,9.972,?,1.008,?,?,?,1.218,1.0,0.0,0.0,?,2.212,0.004,0.0,?,2.815,?,?,?,3.0,3.585,?,?,?,0.0,0.0,?
4.659,3.7176,2.0,?,?,0.0,?,?,0.0,4.0,0.0,?,?,2.128,?,4.0,?,?,?,?,1.174,?,0.0,?,0.0,?,?,0.0,?,?,?,?,4.0,6.0,?,?,2.0,8.992,?,?,?
?,2.8897,0.0,?,?,0.0,?,32.3,2.0,0.0,?,?,3.699,3.322,9.707,0.0,0.961,1.141,0.0,0.0,?,0.0,?,0.0,0.0,?,0.0,0.0,?,8.122,?,0.0,0.0,0.0,2.994,?,?,?,?,0.0,1
?,2.607,0.0,?,0.0,0.0,0.0,25.0,?,0.0,2.0,?,?,0.971,?,?,?,1.161,0.0,0.0,1.133,0.0,0.0,0.0,0.0,?,0.322,0.0,?,1.542,0.0,0.0,1.0,2.0,2.983,2.167,?,6.635,0.0,?,1
?,1.8227,?,?,?,0.0,?,?,0.0,0.0,?,?,?,?,6.594,?,0.975,?,0.0,0.0,?,0.0,0.0,0.0,?,1.414,?,0.0,0.0,?,?,?,0.0,1.0,?,2.167,?,?,0.0,0.0,?
3.618,?,?,?,?,0.0,?,?,?,?,0.0,?,?,?,7.853,?,0.97,1.161,?,0.0,1.129,0.0,0.0,?,?,1.732,0.33,?,?,?,0.0,0.0,?,1.0,?,1.9,?,?,?,?,?
?,1.8205,0.0,?,?,0.0,0.0,?,2.0,1.0,0.0,0.0,1.926,?,?,0.0,0.998,?,0.0,?,?,?,0.0,?,?,?,?,0.0,?,1.333,?,0.0,?,?,2.651,3.167,?,?,0.0,0.0,1
?,2.5101,?,?,0.0,0.0,0.0,?,?,1.0,?,?,?,0.811,?,0.0,0.988,1.156,0.0,0.0,1.118,0.0,0.0,?,?,1.732,?,0.0,0.0,?,0.0,?,?,?,2.97,?,?,6.539,0.0,?,1
?,3.1402,0.0,?,?,?,0.0,?,?,1.0,?,?,2.946,1.891,9.202,?,0.973,1.146,0.0,0.0,?,?,0.0,0.0,0.0,?,?,?,?,2.602,0.0,?,0.0,?,?,?,?,7.197,?,?,1
