@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
4.91,?,0.0,?,0.0,0.0,2.0,52.9,?,2.0,0.0,?,3.364,0.629,10.06,5.0,?,?,0.0,0.0,1.279,?,0.0,0.0,?,2.333,0.004,0.0,10.717,?,?,1.0,0.0,0.0,?,?,?,?,?,0.0,1
?,?,?,0.0,0.0,?,0.0,29.4,?,0.0,0.0,0.0,?,1.522,7.853,0.0,?,1.147,?,0.0,?,0.0,?,0.0,0.0,1.732,0.294,?,0.0,?,?,0.0,0.0,0.0,?,1.7,0.0,6.333,0.0,?,1
?,2.6272,0.0,0.0,?,?,0.0,30.0,?,?,0.0,0.0,?,?,8.755,0.0,?,1.145,?,0.0,1.213,?,0.0,?,?,1.902,-0.181,0.0,?,2.052,?,?,?,?,2.998,1.722,?,6.77,0.0,?,1
3.732,?,?,0.0,?,0.0,0.0,?,?,0.0,?,0.0,2.511,?,8.16,0.0,0.959,1.145,0.0,?,?,0.0,0.0,0.0,0.0,1.802,?,0.0,0.0,?,0.0,?,?,0.0,2.846,1.667,?,6.557,?,0.0,?
3.879,2.5951,0.0,?,0.0,0.0,0.0,?,2.0,?,?,?,2.908,?,?,?,0.96,1.143,0.0,0.0,1.202,0.0,0.0,?,?,1.902,?,0.0,0.0,3.685,0.0,0.0,?,?,?,1.611,0.0,?,0.0,?,1
3.942,?,1.0,?,0.0,0.0,0.0,31.6,2.0,?,0.0,?,3.44,2.777,9.207,?,0.969,1.141,0.0,0.0,1.22,0.0,0.0,?,0.0,1.95,0.003,0.0,0.0,?,0.0,?,0.0,0.0,3.542,1.739,0.0,?,?,1.0,1
3.966,2.852,?,0.0,?,?,?,32.0,?,0.0,0.0,0.0,4.075,?,9.522,?,0.965,?,0.0,0.0,1.243,0.0,?,?,0.0,1.97,0.0,1.0,0.0,6.909,?,0.0,0.0,0.0,6.866,1.603,0.0,?,0.0,?,1
3.732,?,0.0,?,1.0,0.0,0.0,?,2.0,0.0,1.0,0.0,?,?,?,0.0,0.969,?,0.0,0.0,?,0.0,?,?,?,?,-0.195,0.0,0.0,2.488,0.0,0.0,1.0,?,2.858,?,?,6.599,?,?,?
4.0,2.6264,?,0.0,0.0,?,?,23.1,0.0,0.0,?,0.0,2.167,0.811,?,0.0,?,1.166,0.0,0.0,?,?,?,0.0,0.0,1.732,?,?,?,?,0.0,0.0,0.0,?,2.991,?,1.0,6.579,0.0,0.0,1
2.0,1.1521,0.0,?,0.0,0.0,0.0,16.7,?,1.0,?,?,1.549,0.0,4.174,0.0,?,?,?,?,?,0.0,?,?,?,1.0,-1.099,0.0,?,1.0,?,?,0.0,1.0,2.279,4.0,?,4.948,0.0,?,1
3.732,?,0.0,0.0,0.0,0.0,?,27.8,2.0,?,?,0.0,?,1.585,8.16,?,0.979,1.15,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,2.488,?,?,0.0,?,?,?,0.0,6.649,?,0.0,?
?,2.3699,0.0,0.0,?,0.0,0.0,?,?,1.0,0.0,?,2.273,?,8.482,0.0,?,?,0.0,0.0,?,1.0,0.0,0.0,0.0,2.17,?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.302,2.083,0.0,7.174,?,0.0,1
?,2.2525,0.0,?,0.0,0.0,0.0,?,?,?,?,0.0,?,1.0,?,0.0,1.031,1.166,0.0,0.0,?,?,?,0.0,0.0,1.618,-0.642,?,0.0,1.707,?,0.0,0.0,?,2.817,3.75,?,6.32,0.0,0.0,?
?,2.8042,?,?,0.0,?,0.0,23.1,2.0,2.0,0.0,?,2.449,0.971,8.597,1.0,1.015,1.16,?,0.0,?,0.0,?,0.0,0.0,1.848,0.391,?,?,?,0.0,0.0,0.0,?,?,3.367,0.0,6.782,0.0,0.0,1
4.303,?,0.0,0.0,0.0,0.0,0.0,25.0,2.0,2.0,0.0,0.0,2.608,?,8.815,?,1.005,1.156,?,0.0,1.056,0.0,?,?,?,?,-0.229,0.0,?,?,?,?,?,2.0,3.083,3.056,0.0,?,?,0.0,1
3.414,2.6294,0.0,0.0,0.0,0.0,0.0,?,?,1.0,?,0.0,2.333,1.0,?,1.0,?,1.13,?,?,1.215,0.0,?,0.0,0.0,?,-0.66,?,0.0,1.707,0.0,0.0,0.0,?,3.188,?,0.0,?,?,0.0,1
?,3.0057,0.0,?,0.0,?,?,25.0,?,2.0,?,0.0,2.608,1.459,8.755,1.0,?,?,0.0,?,1.104,0.0,?,?,?,1.902,-0.236,0.0,0.0,2.052,0.0,?,0.0,1.0,3.087,2.722,0.0,6.989,0.0,0.0,1
3.848,?,?,?,0.0,0.0,0.0,27.3,?,2.0,0.0,0.0,2.858,?,?,?,?,?,0.0,?,1.117,0.0,0.0,0.0,0.0,1.879,-0.076,?,0.0,?,?,0.0,0.0,?,2.997,?,?,7.074,0.0,0.0,?
3.414,?,0.0,0.0,?,0.0,0.0,30.0,1.0,1.0,?,?,2.263,?,7.408,?,?,1.146,0.0,0.0,1.142,0.0,?,0.0,0.0,?,-0.589,0.0,?,1.707,?,0.0,?,0.0,?,?,0.0,6.735,0.0,?,?
4.393,3.6458,?,0.0,0.0,?,0.0,37.0,3.0,?,0.0,2.487,3.233,2.187,?,1.0,?,?,0.0,?,?,?,0.0,0.0,0.0,?,?,0.0,10.02,?,?,?,?,?,3.39,2.303,0.0,8.029,0.0,?,?
4.562,?,0.0,0.0,?,0.0,0.0,?,3.0,?,0.0,0.259,2.634,?,?,2.0,0.984,?,?,0.0,1.206,?,0.0,?,0.0,2.0,?,0.0,10.144,1.521,0.0,0.0,0.0,0.0,?,2.667,0.0,7.403,0.0,0.0,1
4.0,?,?,0.0,0.0,0.0,0.0,30.0,2.0,?,?,0.167,2.279,0.811,8.318,0.0,?,?,0.0,0.0,1.195,?,0.0,0.0,0.0,?,-0.596,0.0,9.444,1.0,?,?,?,?,3.261,?,0.0,7.097,0.0,?,1
4.694,3.646,?,0.0,?,?,0.0,30.0,?,?,0.0,?,2.917,1.406,9.425,?,?,?,?,0.0,?,0.0,?,?,0.0,?,?,0.0,10.162,1.631,0.0,0.0,?,?,?,2.875,0.0,7.595,?,?,1
4.236,2.9879,?,0.0,0.0,?,0.0,33.3,0.0,?,0.0,-0.653,3.974,?,10.082,2.0,?,1.138,0.0,?,1.205,?,0.0,0.0,?,1.996,?,0.0,?,10.108,?,0.0,0.0,?,3.329,?,0.0,8.414,?,0.0,1
4.17,?,0.0,?,?,0.0,0.0,27.3,1.0,2.0,0.0,-0.245,?,?,8.597,1.0,1.028,?,?,?,1.112,0.0,?,0.0,0.0,1.848,?,0.0,9.59,?,0.0,?,0.0,0.0,?,3.233,?,?,0.0,0.0,1
4.214,?,0.0,?,0.0,0.0,0.0,?,2.0,?,0.0,?,?,?,?,1.0,?,1.149,0.0,0.0,1.138,0.0,?,?,0.0,1.902,-0.249,0.0,9.822,2.052,?,0.0,0.0,0.0,?,2.944,0.0,?,0.0,?,?
4.214,?,0.0,0.0,0.0,?,0.0,?,1.0,2.0,0.0,?,2.713,1.459,?,?,1.025,1.139,?,0.0,1.186,0.0,0.0,0.0,?,1.902,?,0.0,?,2.052,?,?,?,?,3.38,?,?,?,?,0.0,?
4.233,3.4039,0.0,?,0.0,0.0,0.0,?,?,3.0,0.0,-0.262,?,?,9.011,1.0,1.022,?,?,?,1.119,?,?,?,0.0,1.95,-0.087,?,?,?,0.0,?,0.0,0.0,3.349,2.833,0.0,?,0.0,0.0,1
4.334,?,0.0,0.0,?,?,0.0,?,?,?,0.0,?,2.838,1.557,8.944,3.0,1.013,1.139,?,?,1.164,0.0,0.0,?,0.0,1.97,0.149,?,?,?,?,?,0.0,0.0,?,2.952,0.0,7.596,0.0,0.0,?
4.372,3.3652,0.0,0.0,?,0.0,0.0,33.3,1.0,2.0,0.0,-0.177,3.139,?,9.253,3.0,0.993,1.139,0.0,0.0,?,?,?,?,?,?,-0.025,0.0,10.624,3.412,0.0,0.0,0.0,0.0,?,2.517,?,?,?,0.0,1
?,4.5881,0.0,0.0,0.0,1.0,0.0,30.8,6.0,3.0,0.0,?,?,1.907,?,?,0.989,1.144,?,?,1.169,?,0.0,0.0,?,?,0.001,0.0,11.278,3.598,0.0,?,?,?,?,2.461,0.0,?,0.0,0.0,1
4.446,?,0.0,?,?,0.0,0.0,?,?,4.0,0.0,-0.796,3.192,1.922,?,?,1.036,?,0.0,0.0,1.116,?,0.0,?,?,2.061,-0.028,?,20.804,?,0.0,?,0.0,0.0,3.431,3.133,0.0,8.008,0.0,0.0,1
?,?,0.0,0.0,?,0.0,?,31.8,2.0,?,0.0,-0.328,3.699,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,?,0.0,0.0,22.47,6.131,?,?,?,0.0,?,2.407,?,?,?,0.0,1
4.527,3.7942,0.0,?,0.0,?,?,32.5,4.0,?,?,?,4.14,?,10.56,?,0.981,?,?,0.0,1.184,?,0.0,?,0.0,2.13,?,0.0,23.699,?,0.0,?,0.0,?,3.393,2.086,?,?,?,?,1
?,?,?,?,0.0,?,?,?,1.0,2.0,?,-0.076,3.809,3.309,?,3.0,0.975,?,0.0,0.0,?,0.0,0.0,0.0,?,?,?,?,10.914,8.395,?,?,0.0,?,?,1.96,0.0,?,?,?,1
4.562,3.8122,0.0,?,0.0,0.0,?,33.3,?,2.0,?,-0.759,?,0.918,?,?,1.025,?,?,?,?,?,0.0,?,?,2.0,?,0.0,9.6,?,?,0.0,0.0,?,?,3.556,?,?,?,?,?
?,4.0061,0.0,?,?,0.0,0.0,?,1.0,?,0.0,?,2.847,?,?,?,1.013,?,?,0.0,1.189,0.0,?,?,0.0,2.053,0.149,?,?,1.776,?,0.0,?,?,3.523,?,?,7.747,0.0,0.0,1
4.655,?,?,?,?,?,?,35.0,1.0,?,0.0,0.094,3.204,?,9.765,?,1.02,1.135,?,0.0,1.157,?,0.0,?,?,2.256,?,0.0,?,2.989,?,?,?,?,3.542,?,?,?,?,0.0,1
4.644,?,?,0.0,?,0.0,0.0,31.6,?,?,?,?,?,?,9.467,?,1.021,?,?,0.0,?,0.0,0.0,0.0,?,2.084,0.049,?,10.469,2.732,0.0,?,0.0,?,3.525,?,0.0,7.886,0.0,?,?
4.646,?,?,?,?,?,0.0,?,?,?,?,?,?,?,?,10.0,?,1.137,?,0.0,1.184,?,?,0.0,?,?,?,0.0,?,?,0.0,0.0,?,?,?,?,0.0,8.578,?,?,1
4.468,?,?,?,?,?,?,?,?,?,?,?,?,2.252,?,?,1.025,?,?,?,?,?,?,0.0,?,?,-0.008,?,?,3.737,0.0,0.0,0.0,0.0,3.534,?,?,?,0.0,?,1
?,3.7287,?,0.0,0.0,?,0.0,?,?,2.0,0.0,?,?,0.918,9.184,0.0,?,1.142,?,0.0,1.19,0.0,?,?,?,?,-0.271,?,9.435,1.521,0.0,0.0,0.0,1.0,3.976,4.037,?,8.593,0.0,2.0,?
5.206,3.3847,0.0,0.0,?,?,?,30.8,1.0,2.0,?,?,?,2.9,?,0.0,0.979,?,?,0.0,1.187,0.0,?,?,0.0,2.218,0.0,?,10.57,?,?,?,?,?,3.47,2.167,?,?,0.0,0.0,?
?,3.8787,0.0,0.0,?,0.0,?,25.0,0.0,4.0,?,?,?,?,?,?,?,?,?,0.0,?,0.0,0.0,?,?,2.117,?,0.0,?,2.428,0.0,?,2.0,4.0,3.483,4.019,?,?,?,?,1
?,3.6206,?,0.0,0.0,?,0.0,28.6,?,3.0,0.0,?,2.612,?,8.597,0.0,1.124,1.149,?,0.0,?,0.0,0.0,0.0,0.0,1.848,?,?,?,1.542,0.0,?,?,1.0,3.427,?,0.0,?,0.0,0.0,1
?,3.3376,?,0.0,?,?,?,?,0.0,2.0,?,-1.072,?,1.459,?,?,1.071,1.148,?,0.0,?,0.0,?,?,?,?,-0.277,?,9.377,?,0.0,0.0,1.0,1.0,?,?,?,?,0.0,0.0,1
5.206,?,?,0.0,1.0,?,0.0,?,?,?,3.0,-0.919,3.965,?,10.627,2.0,?,1.147,0.0,?,?,0.0,?,0.0,0.0,?,0.0,?,?,?,?,0.0,4.0,1.0,3.473,2.306,?,?,?,0.0,1
4.17,2.6629,?,0.0,?,0.0,0.0,26.7,?,1.0,0.0,?,2.4,0.971,?,2.0,?,1.152,?,?,1.12,0.0,0.0,?,?,?,?,0.0,?,?,?,?,0.0,?,3.0,?,0.0,6.683,?,0.0,1
5.175,?,0.0,0.0,0.0,?,?,?,3.0,3.0,?,?,?,?,10.165,?,1.002,?,0.0,?,1.146,0.0,?,0.0,?,2.175,0.014,?,?,?,?,0.0,?,?,?,2.538,0.0,7.979,0.0,0.0,1
?,3.0034,?,?,0.0,?,?,42.1,?,1.0,0.0,?,3.093,1.187,9.631,?,?,1.12,0.0,0.0,?,?,?,0.0,?,2.2,?,0.0,?,1.487,0.0,1.0,?,1.0,3.639,?,0.0,8.009,0.0,0.0,1
4.607,?,0.0,0.0,?,0.0,2.0,42.1,1.0,1.0,0.0,0.0,3.093,?,?,?,0.987,1.12,?,?,1.242,1.0,?,?,0.0,?,?,0.0,?,?,?,?,0.0,1.0,3.635,?,0.0,?,?,0.0,1
4.807,?,?,?,0.0,0.0,?,42.1,2.0,?,?,?,3.1,0.881,9.833,?,0.987,?,?,0.0,?,?,?,0.0,?,2.246,-0.024,?,0.0,?,0.0,1.0,?,1.0,3.71,2.333,0.0,?,?,?,?
?,?,0.0,0.0,?,?,2.0,?,?,?,?,?,3.203,1.261,?,4.0,1.004,1.125,?,?,?,1.0,?,?,?,?,0.014,0.0,?,1.436,?,?,?,?,3.677,2.233,0.0,?,?,0.0,1
?,?,?,?,?,0.0,1.0,42.9,1.0,2.0,0.0,-0.242,3.309,1.705,?,?,?,1.119,0.0,0.0,?,1.0,0.0,0.0,?,?,?,?,?,2.905,0.0,0.0,?,0.0,3.573,2.485,?,8.245,?,0.0,1
4.521,?,0.0,0.0,0.0,?,?,45.0,?,?,?,?,3.203,?,?,?,?,1.114,?,0.0,1.268,1.0,?,?,0.0,2.154,0.014,0.0,?,?,?,0.0,0.0,1.0,3.587,?,0.0,8.061,0.0,?,?
4.607,?,0.0,0.0,0.0,0.0,2.0,46.7,0.0,?,0.0,0.0,?,?,?,4.0,1.02,1.111,?,0.0,?,1.0,?,0.0,?,2.194,?,0.0,10.036,?,0.0,1.0,0.0,?,3.662,?,?,8.143,0.0,?,1
4.863,3.3599,0.0,?,0.0,?,?,?,0.0,3.0,0.0,?,?,?,9.967,?,?,1.12,?,?,?,1.0,?,0.0,0.0,2.283,-0.008,?,?,?,?,2.0,0.0,?,3.743,2.864,0.0,8.33,?,0.0,1
4.923,?,?,0.0,0.0,0.0,?,44.4,?,2.0,0.0,-0.863,?,1.185,?,?,1.011,1.116,?,0.0,1.248,1.0,?,?,0.0,?,0.014,?,?,1.563,0.0,?,0.0,?,3.73,2.8,?,8.28,?,0.0,?
?,?,0.0,?,0.0,0.0,?,41.7,0.0,4.0,0.0,?,?,?,10.257,10.0,?,?,0.0,0.0,1.202,?,?,?,0.0,2.343,?,0.0,22.449,2.147,?,?,?,?,3.793,2.833,?,8.593,2.0,?,?
5.074,3.092,?,?,?,?,?,38.1,?,4.0,0.0,-0.98,3.869,2.066,10.59,?,?,1.129,0.0,?,?,?,0.0,0.0,?,?,0.0,0.0,?,3.873,?,0.0,?,0.0,?,2.467,?,?,2.0,?,1
?,?,?,0.0,0.0,?,2.0,41.7,?,4.0,0.0,-0.952,3.571,1.59,10.236,?,1.03,1.121,?,0.0,1.202,?,?,0.0,?,2.307,?,0.0,22.204,2.465,?,?,?,0.0,?,2.833,0.0,8.591,2.0,?,1
?,2.7377,0.0,0.0,0.0,?,3.0,50.0,?,?,?,?,3.634,1.06,?,12.0,?,1.104,0.0,?,?,3.0,0.0,?,0.0,2.454,-0.001,0.0,?,?,0.0,?,0.0,1.0,3.906,3.321,0.0,8.796,2.0,0.0,?
4.793,2.1244,0.0,?,0.0,0.0,?,?,?,2.0,0.0,?,3.699,0.5,?,?,?,1.104,?,0.0,1.28,2.0,0.0,0.0,0.0,?,0.0,0.0,?,3.928,0.0,0.0,0.0,0.0,?,2.313,?,?,?,?,?
?,3.1445,?,?,0.0,0.0,2.0,?,?,3.0,?,-0.986,?,?,9.882,6.0,?,1.117,?,0.0,?,?,?,0.0,?,?,?,?,?,?,?,?,?,?,3.712,3.2,?,?,0.0,?,?
?,?,1.0,?,?,?,?,?,?,?,?,0.0,3.509,?,?,?,?,?,0.0,0.0,?,?,?,?,0.0,2.311,-0.008,?,20.836,1.833,?,?,?,?,4.735,3.477,0.0,9.513,?,?,1
4.77,?,?,0.0,?,0.0,?,38.5,?,0.0,?,3.12,?,1.185,9.882,0.0,?,?,?,0.0,1.274,1.0,?,0.0,?,2.236,?,0.0,?,1.74,?,0.0,?,?,?,?,0.0,7.934,0.0,0.0,?
?,?,0.0,?,0.0,0.0,?,31.6,?,?,?,0.0,2.755,?,?,2.0,0.98,?,?,?,?,?,0.0,?,0.0,2.101,?,?,0.0,0.975,0.0,0.0,0.0,1.0,3.159,?,0.0,?,?,?,1
4.821,?,?,0.0,0.0,0.0,?,33.3,?,2.0,0.0,?,3.232,1.455,9.928,?,0.99,?,?,?,?,1.0,0.0,?,?,2.249,?,0.0,10.635,?,?,?,?,?,?,2.258,?,?,0.0,0.0,?
?,?,?,0.0,0.0,0.0,3.0,47.4,0.0,4.0,?,0.0,?,0.393,?,15.0,1.009,1.102,0.0,?,1.3,?,?,0.0,?,?,?,0.0,?,?,0.0,?,0.0,?,4.44,?,?,?,?,?,1
4.607,3.0422,0.0,0.0,0.0,0.0,2.0,?,?,1.0,?,0.0,3.127,?,?,2.0,?,1.11,0.0,0.0,?,?,?,?,?,2.194,?,0.0,?,1.544,?,0.0,?,0.0,?,?,0.0,8.116,0.0,?,1
5.814,?,0.0,0.0,0.0,?,0.0,?,3.0,1.0,0.0,?,?,?,?,4.0,0.978,?,?,?,?,3.0,?,?,0.0,2.62,?,?,?,?,1.0,?,?,0.0,?,?,?,?,?,?,?
?,2.2966,?,0.0,?,?,0.0,?,3.0,0.0,0.0,?,?,0.853,10.63,0.0,?,?,0.0,?,?,3.0,?,?,?,2.554,?,?,?,0.986,2.0,0.0,0.0,?,3.676,1.658,?,8.065,0.0,?,?
5.814,?,?,?,?,2.0,0.0,?,?,1.0,?,?,?,0.845,10.926,4.0,?,?,0.0,0.0,?,3.0,?,?,0.0,?,0.003,0.0,0.0,0.811,?,?,?,?,?,1.97,0.0,8.05,?,0.0,1
?,2.9426,0.0,?,?,?,0.0,40.0,0.0,2.0,?,0.417,?,?,?,1.0,1.042,?,0.0,?,?,?,?,0.0,0.0,2.236,?,0.0,9.827,?,?,0.0,0.0,0.0,?,3.056,0.0,?,0.0,?,?
4.923,2.7291,?,?,0.0,0.0,2.0,50.0,?,?,?,?,?,0.664,10.037,5.0,?,?,0.0,?,1.266,?,?,0.0,?,2.376,-0.008,?,?,1.057,?,0.0,0.0,?,3.783,?,?,?,1.0,0.0,?
4.414,?,0.0,0.0,?,0.0,?,?,0.0,2.0,?,0.0,?,?,?,1.0,1.038,1.114,0.0,?,?,1.0,0.0,0.0,0.0,?,?,?,9.774,1.496,0.0,?,?,0.0,?,2.881,?,?,0.0,0.0,?
?,2.3717,?,?,?,0.0,0.0,?,?,2.0,0.0,0.0,?,1.203,?,?,1.004,1.147,?,?,?,?,?,?,?,?,-0.074,0.0,0.0,?,?,?,0.0,?,3.238,2.405,0.0,?,0.0,?,?
4.982,2.8025,?,?,2.0,0.0,2.0,?,?,?,?,-0.601,?,0.762,10.226,?,1.033,1.109,?,0.0,?,3.0,?,?,0.0,?,0.004,0.0,?,?,?,?,2.0,1.0,3.853,?,?,8.508,?,?,1
4.651,2.7156,0.0,?,?,0.0,0.0,?,?,?,?,?,?,?,?,3.0,0.998,?,0.0,0.0,1.19,1.0,0.0,0.0,0.0,?,-0.074,0.0,?,0.918,0.0,0.0,?,?,?,?,?,7.624,0.0,?,1
?,3.0226,?,?,1.0,0.0,?,?,0.0,0.0,?,?,3.174,?,9.805,?,0.985,1.109,?,0.0,?,?,0.0,?,1.0,?,0.013,?,?,0.95,0.0,?,?,1.0,3.868,?,1.0,?,0.0,0.0,?
?,3.2947,1.0,?,0.0,?,0.0,?,?,3.0,?,0.0,3.108,0.917,?,4.0,1.055,1.138,?,0.0,1.188,1.0,0.0,0.0,0.0,?,-0.081,?,?,0.939,0.0,0.0,0.0,?,?,?,0.0,9.289,0.0,?,?
?,?,0.0,?,?,?,?,?,?,?,9.0,?,?,?,10.121,0.0,?,?,?,0.0,?,?,?,?,0.0,?,?,0.0,?,?,?,0.0,?,3.0,3.396,2.5,3.0,8.023,0.0,0.0,1
?,?,?,0.0,?,0.0,2.0,?,?,3.0,2.0,?,3.786,?,10.281,?,?,?,?,0.0,1.227,1.0,0.0,0.0,0.0,?,?,?,?,3.31,0.0,1.0,?,1.0,?,?,?,8.888,?,1.0,1
?,2.3629,2.0,?,?,0.0,?,23.5,0.0,?,?,-0.945,4.381,1.871,11.509,12.0,?,?,?,0.0,?,2.0,0.0,?,?,2.466,?,0.0,?,?,?,0.0,?,?,?,3.182,?,?,?,?,1
?,2.6454,?,?,?,0.0,1.0,?,0.0,?,?,?,3.394,?,9.972,2.0,?,?,0.0,0.0,?,?,?,0.0,0.0,2.212,?,?,10.379,?,0.0,0.0,?,?,3.585,2.764,?,?,?,0.0,1
4.659,?,?,?,?,?,?,23.1,0.0,?,?,?,?,2.128,10.094,4.0,1.042,?,?,?,1.174,?,0.0,0.0,0.0,?,?,0.0,?,4.56,?,0.0,?,?,?,3.333,?,?,0.0,0.0,1
?,?,?,0.0,?,?,0.0,32.3,2.0,?,0.0,?,?,3.322,9.707,0.0,0.961,?,?,0.0,?,0.0,?,?,0.0,?,?,?,0.0,?,?,0.0,?,?,2.994,1.55,?,7.896,?,?,?
?,2.607,?,0.0,0.0,0.0,0.0,25.0,?,?,?,?,2.373,?,?,0.0,?,1.161,?,?,?,0.0,0.0,0.0,?,1.848,0.322,0.0,0.0,1.542,?,?,1.0,?,?,2.167,1.0,6.635,0.0,0.0,?
?,1.8227,?,0.0,?,?,?,20.0,?,0.0,?,?,1.883,0.918,?,0.0,0.975,?,0.0,0.0,1.126,0.0,?,0.0,?,?,?,?,?,1.333,0.0,0.0,0.0,1.0,2.642,2.167,?,?,0.0,?,1
3.618,?,0.0,?,?,0.0,0.0,25.0,2.0,?,0.0,0.0,?,?,7.853,0.0,?,?,?,0.0,?,0.0,?,?,0.0,1.732,?,?,0.0,?,?,0.0,?,1.0,?,?,?,6.432,?,0.0,?
3.0,1.8205,0.0,?,?,0.0,?,22.2,?,?,0.0,?,?,?,6.594,?,0.998,?,0.0,?,?,0.0,?,?,?,1.414,0.826,0.0,0.0,?,0.0,?,0.0,?,?,3.167,?,5.86,?,0.0,1
?,2.5101,?,0.0,0.0,?,?,?,2.0,1.0,0.0,?,2.199,?,8.318,?,?,?,0.0,0.0,1.118,0.0,?,0.0,?,?,?,0.0,0.0,1.0,0.0,?,?,?,2.97,2.833,?,?,?,?,?
?,3.1402,0.0,0.0,0.0,0.0,0.0,29.6,3.0,?,?,?,?,?,?,2.0,0.973,1.146,0.0,0.0,?,?,0.0,0.0,?,2.042,0.038,?,?,?,?,?,?,?,3.096,2.093,?,?,?,?,?
?,2.6274,0.0,?,?,0.0,?,29.6,?,?,0.0,?,?,?,?,1.0,0.973,1.146,0.0,?,1.161,?,0.0,?,?,1.902,?,0.0,?,?,?,?,?,1.0,?,2.056,0.0,?,0.0,?,?
