@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {0, 1}


@data
3.618,2.1906,?,0.0,0.0,?,0.0,29.4,2.0,?,0.0,?,?,1.522,7.853,?,0.959,?,0.0,?,?,0.0,0.0,0.0,0.0,1.732,?,?,0.0,?,0.0,?,?,0.0,?,?,?,6.333,0.0,0.0,1
4.214,?,0.0,0.0,0.0,0.0,?,?,3.0,?,?,0.0,?,1.459,8.755,0.0,0.959,?,0.0,0.0,1.213,?,0.0,?,0.0,1.902,-0.181,?,0.0,?,0.0,?,?,0.0,2.998,1.722,0.0,6.77,0.0,?,1
3.732,?,0.0,0.0,0.0,0.0,0.0,30.0,2.0,?,0.0,?,?,1.585,8.16,0.0,0.959,?,?,0.0,1.196,0.0,?,0.0,0.0,?,-0.181,0.0,0.0,2.488,?,0.0,0.0,?,?,1.667,?,?,0.0,?,1
3.879,?,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,?,?,?,?,8.743,?,0.96,?,?,?,?,0.0,?,?,0.0,1.902,0.036,0.0,0.0,3.685,0.0,0.0,?,?,2.924,1.611,0.0,7.029,0.0,0.0,1
3.942,2.7719,?,0.0,0.0,0.0,?,31.6,2.0,?,0.0,0.0,3.44,?,9.207,?,0.969,1.141,0.0,0.0,1.22,0.0,?,1.0,0.0,1.95,0.003,0.0,0.0,5.294,?,0.0,0.0,0.0,3.542,1.739,0.0,8.127,0.0,1.0,?
3.966,?,1.0,0.0,0.0,0.0,?,32.0,2.0,0.0,0.0,0.0,?,?,?,?,?,1.138,?,0.0,1.243,0.0,1.0,?,?,1.97,0.0,1.0,0.0,6.909,?,?,0.0,?,?,1.603,?,11.578,?,?,?
3.732,2.3761,?,?,1.0,0.0,0.0,26.3,?,0.0,1.0,0.0,2.532,1.585,8.16,?,0.969,?,0.0,0.0,1.152,?,?,0.0,?,?,-0.195,?,0.0,2.488,0.0,?,?,?,?,2.0,1.0,?,?,0.0,1
?,2.6264,0.0,0.0,0.0,?,0.0,23.1,?,0.0,0.0,0.0,?,0.811,8.318,0.0,0.972,1.166,?,?,1.182,0.0,0.0,0.0,0.0,?,?,0.0,0.0,1.0,?,0.0,0.0,0.0,2.991,2.0,1.0,?,0.0,?,1
?,1.1521,?,0.0,0.0,0.0,?,?,1.0,1.0,0.0,0.0,1.549,?,4.174,0.0,1.016,?,0.0,?,0.93,?,0.0,?,0.0,1.0,-1.099,0.0,0.0,?,?,0.0,0.0,?,?,4.0,0.0,4.948,?,0.0,1
3.732,2.4062,0.0,0.0,?,?,0.0,27.8,2.0,1.0,?,0.0,?,?,8.16,?,?,?,?,?,1.134,?,0.0,0.0,0.0,1.802,?,0.0,0.0,2.488,?,0.0,0.0,?,?,?,0.0,6.649,0.0,0.0,?
4.0,?,0.0,0.0,?,0.0,0.0,30.0,?,1.0,0.0,?,2.273,1.0,?,?,?,1.146,?,0.0,1.09,?,?,0.0,?,2.17,?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,?,?,0.0,?,0.0,0.0,1
?,2.2525,0.0,0.0,?,0.0,?,20.0,2.0,2.0,?,?,?,1.0,7.408,0.0,?,1.166,?,?,?,0.0,?,0.0,0.0,1.618,-0.642,0.0,0.0,1.707,0.0,?,0.0,2.0,2.817,3.75,0.0,?,0.0,?,1
4.17,2.8042,0.0,0.0,0.0,0.0,0.0,?,2.0,?,0.0,0.0,2.449,0.971,8.597,1.0,1.015,1.16,?,0.0,1.044,?,?,0.0,0.0,?,0.391,0.0,?,1.542,?,0.0,?,2.0,3.047,3.367,0.0,6.782,0.0,?,1
4.303,2.9558,0.0,?,0.0,?,0.0,25.0,?,?,0.0,0.0,2.608,1.459,8.815,?,1.005,1.156,?,0.0,?,0.0,?,0.0,0.0,1.932,?,0.0,0.0,?,0.0,0.0,0.0,?,3.083,3.056,0.0,6.914,0.0,?,1
?,?,?,0.0,0.0,?,0.0,37.5,1.0,1.0,0.0,0.0,2.333,1.0,?,1.0,?,1.13,0.0,?,1.215,?,?,0.0,0.0,1.618,?,0.0,0.0,?,?,0.0,0.0,1.0,?,3.5,?,?,0.0,?,1
?,3.0057,0.0,?,0.0,0.0,0.0,25.0,?,2.0,?,0.0,?,1.459,8.755,1.0,1.005,?,0.0,?,1.104,0.0,0.0,0.0,0.0,1.902,-0.236,0.0,0.0,?,0.0,?,?,1.0,3.087,2.722,0.0,6.989,?,?,?
3.848,?,0.0,?,0.0,0.0,?,27.3,2.0,2.0,0.0,0.0,2.858,?,8.584,1.0,?,1.151,?,?,?,?,0.0,?,0.0,1.879,?,?,?,?,?,0.0,0.0,?,2.997,?,0.0,7.074,0.0,0.0,1
3.414,2.3729,0.0,0.0,0.0,?,?,?,1.0,?,0.0,0.0,2.263,1.0,7.408,1.0,?,?,?,?,?,?,0.0,0.0,?,?,-0.589,0.0,?,?,0.0,?,?,0.0,3.038,?,0.0,6.735,?,?,?
?,3.6458,?,0.0,0.0,0.0,0.0,37.0,3.0,?,0.0,2.487,3.233,2.187,?,1.0,?,1.131,?,0.0,1.259,0.0,0.0,?,0.0,2.048,0.013,0.0,10.02,3.684,?,0.0,0.0,?,?,?,0.0,8.029,0.0,0.0,1
?,?,0.0,0.0,?,0.0,0.0,31.3,3.0,?,0.0,?,2.634,0.918,?,2.0,0.984,?,0.0,0.0,1.206,0.0,0.0,0.0,0.0,2.0,?,0.0,?,1.521,?,0.0,0.0,?,3.375,2.667,?,7.403,0.0,?,1
?,2.9193,0.0,?,0.0,?,?,30.0,2.0,1.0,?,0.167,2.279,0.811,?,0.0,0.998,1.146,?,?,1.195,?,0.0,?,?,?,-0.596,0.0,9.444,?,?,?,0.0,0.0,3.261,?,0.0,7.097,0.0,?,1
4.694,3.646,0.0,0.0,0.0,0.0,0.0,?,?,?,0.0,-0.671,2.917,?,9.425,?,0.998,1.146,?,0.0,?,?,?,0.0,0.0,2.101,-0.077,?,10.162,?,?,0.0,?,1.0,3.417,2.875,0.0,?,?,0.0,1
4.236,?,0.0,0.0,0.0,0.0,?,33.3,0.0,?,0.0,?,?,3.574,10.082,2.0,0.972,1.138,?,0.0,1.205,?,0.0,?,0.0,?,?,0.0,10.389,10.108,0.0,?,0.0,?,?,1.987,0.0,?,?,0.0,1
4.17,?,?,0.0,0.0,?,?,27.3,1.0,2.0,0.0,-0.245,2.512,0.971,?,?,1.028,1.151,?,0.0,1.112,0.0,?,?,0.0,1.848,?,0.0,?,1.542,?,?,0.0,0.0,?,?,0.0,?,0.0,0.0,1
?,?,0.0,?,0.0,?,?,28.6,?,2.0,?,-0.211,2.662,1.459,?,?,?,1.149,0.0,?,1.138,0.0,0.0,?,?,?,?,0.0,9.822,2.052,0.0,0.0,?,0.0,3.344,?,0.0,?,?,0.0,?
4.214,3.7074,0.0,?,?,?,0.0,33.3,1.0,2.0,0.0,-0.329,?,1.459,?,?,1.025,?,?,?,1.186,0.0,?,0.0,0.0,1.902,-0.263,0.0,?,2.052,0.0,0.0,?,0.0,?,3.194,?,7.543,0.0,0.0,1
?,3.4039,?,?,0.0,0.0,?,?,1.0,3.0,?,-0.262,?,1.906,9.011,?,?,1.15,0.0,0.0,1.119,0.0,0.0,?,0.0,1.95,?,?,10.041,?,0.0,0.0,0.0,0.0,3.349,2.833,?,7.61,?,?,1
4.334,3.6943,0.0,0.0,?,?,0.0,?,1.0,2.0,?,-0.241,?,?,8.944,3.0,1.013,1.139,?,0.0,?,?,0.0,0.0,?,1.97,0.149,?,10.118,?,0.0,?,0.0,0.0,?,2.952,0.0,7.596,?,?,1
4.372,3.3652,?,?,?,?,?,?,1.0,2.0,0.0,-0.177,3.139,2.246,9.253,?,0.993,?,0.0,0.0,?,0.0,0.0,0.0,0.0,2.024,-0.025,0.0,10.624,3.412,0.0,0.0,?,?,?,?,0.0,7.788,0.0,?,1
5.392,?,?,?,0.0,?,?,30.8,?,?,0.0,?,?,?,?,13.0,0.989,?,?,0.0,1.169,?,?,?,?,?,0.001,?,11.278,3.598,?,?,?,1.0,?,2.461,?,?,?,?,1
?,3.6985,0.0,?,0.0,?,0.0,30.0,?,4.0,0.0,-0.796,3.192,1.922,9.523,6.0,1.036,1.146,0.0,0.0,?,?,0.0,?,?,?,?,0.0,?,?,0.0,0.0,0.0,?,3.431,3.133,?,8.008,?,?,1
?,?,0.0,0.0,0.0,0.0,0.0,31.8,2.0,4.0,0.0,-0.328,3.699,2.948,?,?,0.995,?,0.0,0.0,1.164,?,0.0,0.0,0.0,?,0.0,0.0,22.47,6.131,0.0,0.0,?,?,3.393,?,?,?,?,?,?
?,3.7942,?,0.0,?,0.0,?,?,4.0,4.0,?,?,4.14,3.427,?,?,?,?,0.0,0.0,1.184,?,?,0.0,?,2.13,?,0.0,23.699,?,?,0.0,?,0.0,?,2.086,0.0,8.693,0.0,?,?
4.347,3.1269,0.0,0.0,0.0,?,?,33.3,?,?,0.0,-0.076,?,3.309,?,?,?,?,0.0,?,?,0.0,0.0,0.0,?,2.019,?,?,?,?,?,0.0,?,?,3.358,?,?,?,0.0,0.0,?
4.562,3.8122,?,0.0,0.0,?,0.0,?,1.0,?,0.0,?,2.723,?,9.184,4.0,?,1.139,0.0,0.0,1.179,0.0,0.0,?,?,?,?,?,9.6,?,?,0.0,0.0,1.0,?,3.556,0.0,?,0.0,0.0,?
4.629,4.0061,0.0,?,?,?,0.0,?,?,2.0,0.0,?,2.847,1.379,?,?,1.013,1.139,?,?,1.189,?,?,?,0.0,?,0.149,0.0,?,?,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?
?,2.409,?,?,0.0,?,0.0,35.0,?,3.0,0.0,?,?,2.182,?,6.0,?,?,?,0.0,1.157,?,0.0,0.0,0.0,?,0.014,0.0,?,?,?,0.0,0.0,?,3.542,2.667,0.0,?,?,0.0,?
?,3.9071,0.0,?,?,0.0,?,?,2.0,?,0.0,-0.104,3.082,?,?,5.0,1.021,1.142,0.0,0.0,?,0.0,0.0,?,?,?,0.049,0.0,10.469,?,0.0,?,?,?,?,?,0.0,?,0.0,?,?
4.646,?,?,?,0.0,?,0.0,?,?,?,?,?,?,?,?,?,1.017,1.137,0.0,?,1.184,0.0,?,0.0,?,2.107,?,0.0,21.879,6.086,?,?,?,?,?,?,?,?,0.0,0.0,1
?,4.1984,?,0.0,0.0,?,?,?,?,?,?,?,?,2.252,?,6.0,1.025,1.139,0.0,?,?,?,?,?,?,?,?,?,21.27,?,?,?,?,0.0,3.534,2.944,?,8.196,0.0,0.0,1
4.562,?,?,0.0,0.0,0.0,?,25.0,?,?,?,?,?,?,9.184,0.0,1.134,1.142,?,?,1.19,0.0,0.0,?,0.0,?,?,0.0,?,?,?,0.0,?,1.0,?,?,0.0,8.593,0.0,?,?
5.206,3.3847,?,?,?,?,0.0,30.8,?,2.0,?,-0.947,3.713,?,10.416,0.0,0.979,?,?,0.0,?,?,?,0.0,?,?,?,?,10.57,?,?,0.0,?,?,?,2.167,?,?,0.0,0.0,1
?,3.8787,?,?,0.0,?,?,25.0,0.0,?,?,?,?,?,9.666,?,1.066,1.161,0.0,?,1.078,0.0,?,?,?,2.117,0.052,?,?,2.428,0.0,?,2.0,4.0,3.483,?,?,?,?,0.0,?
?,?,0.0,?,?,?,0.0,?,?,?,?,-1.426,2.612,0.971,8.597,?,?,?,?,?,1.095,0.0,?,?,0.0,?,?,?,17.905,?,?,0.0,?,1.0,3.427,4.733,0.0,7.521,0.0,?,?
4.214,3.3376,?,0.0,0.0,?,?,?,?,?,1.0,-1.072,?,1.459,8.755,2.0,?,?,0.0,0.0,?,0.0,?,?,0.0,?,-0.277,0.0,?,?,0.0,?,1.0,?,3.423,?,1.0,7.746,?,?,1
5.206,3.5794,0.0,0.0,?,0.0,?,?,1.0,3.0,?,-0.919,?,3.189,10.627,?,0.985,1.147,0.0,?,?,?,?,0.0,0.0,?,?,?,?,8.266,0.0,0.0,4.0,1.0,?,?,2.0,?,0.0,?,?
?,?,?,0.0,?,?,?,?,?,1.0,0.0,?,2.4,?,8.597,?,?,1.152,?,?,?,?,0.0,0.0,0.0,1.848,?,?,?,1.542,?,?,?,?,?,2.567,0.0,?,?,0.0,1
?,?,?,?,0.0,1.0,0.0,?,3.0,?,?,?,?,?,?,?,?,1.146,?,?,?,0.0,?,?,?,?,0.014,?,10.355,3.341,?,?,0.0,?,?,2.538,0.0,?,?,?,1
?,3.0034,0.0,0.0,?,?,2.0,?,1.0,1.0,0.0,?,3.093,1.187,9.631,?,?,1.12,?,0.0,?,1.0,0.0,0.0,?,?,-0.024,0.0,0.0,?,?,1.0,0.0,?,3.639,2.315,?,?,?,0.0,?
4.607,?,?,0.0,0.0,0.0,2.0,?,?,?,?,?,3.093,?,?,2.0,0.987,1.12,?,0.0,1.242,1.0,0.0,?,0.0,?,-0.024,?,0.0,1.544,?,1.0,?,?,3.635,?,?,?,0.0,?,1
?,?,0.0,?,0.0,0.0,3.0,42.1,?,?,?,?,?,0.881,9.833,?,?,?,?,0.0,1.272,?,?,?,?,2.246,-0.024,0.0,0.0,?,?,1.0,0.0,?,?,2.333,?,8.114,?,0.0,1
4.828,3.3386,?,0.0,?,0.0,2.0,?,?,?,?,?,?,?,9.749,4.0,?,?,?,0.0,?,?,0.0,?,?,?,0.014,?,?,?,?,2.0,0.0,0.0,?,2.233,0.0,?,?,?,?
4.543,2.7023,0.0,0.0,0.0,?,?,?,?,?,0.0,?,?,?,9.722,3.0,1.003,1.119,?,?,?,1.0,?,?,0.0,?,?,?,10.395,2.905,0.0,0.0,0.0,0.0,?,?,?,8.245,0.0,0.0,1
?,?,?,?,?,0.0,1.0,45.0,?,1.0,?,?,?,1.661,9.466,?,?,?,0.0,?,?,?,0.0,0.0,0.0,?,0.014,?,0.0,?,?,?,?,1.0,?,2.317,?,8.061,?,?,1
?,?,0.0,?,0.0,?,?,46.7,?,?,?,0.0,?,?,9.631,4.0,?,?,0.0,?,?,?,?,0.0,0.0,?,?,0.0,10.036,?,?,1.0,?,?,3.662,?,?,?,?,0.0,?
4.863,3.3599,?,?,?,0.0,3.0,42.1,0.0,?,0.0,?,3.335,?,?,?,?,?,?,0.0,1.216,1.0,0.0,0.0,0.0,2.283,-0.008,?,?,1.568,0.0,?,0.0,?,?,2.864,?,8.33,0.0,?,?
4.923,3.2457,?,0.0,?,?,?,?,?,?,?,-0.863,?,1.185,?,?,?,1.116,?,?,?,?,?,0.0,0.0,2.267,0.014,?,?,?,0.0,?,0.0,?,?,2.8,0.0,8.28,?,0.0,1
5.068,3.3983,?,0.0,0.0,0.0,?,41.7,?,?,?,?,?,?,?,?,?,?,0.0,0.0,1.202,1.0,0.0,?,?,?,0.001,0.0,22.449,2.147,?,?,?,?,?,2.833,0.0,?,?,0.0,?
5.074,3.092,?,0.0,?,0.0,?,38.1,4.0,4.0,?,?,?,?,?,14.0,?,1.129,0.0,?,1.215,1.0,0.0,0.0,?,2.354,?,0.0,?,3.873,?,?,0.0,0.0,?,2.467,0.0,?,2.0,0.0,?
4.914,3.2253,0.0,0.0,?,?,?,41.7,0.0,4.0,0.0,-0.952,?,1.59,10.236,?,1.03,1.121,?,?,?,?,?,0.0,0.0,2.307,0.001,?,?,?,?,0.0,?,0.0,?,?,?,8.591,?,0.0,1
5.047,2.7377,?,?,?,0.0,3.0,50.0,0.0,5.0,0.0,-2.685,3.634,?,?,?,?,?,?,0.0,?,?,?,0.0,0.0,2.454,-0.001,0.0,32.533,?,0.0,?,0.0,?,?,3.321,?,?,2.0,0.0,?
4.793,2.1244,?,?,?,?,2.0,?,0.0,?,?,-0.288,3.699,0.5,10.239,7.0,0.998,1.104,?,?,1.28,?,?,?,?,2.247,?,?,?,3.928,?,?,?,?,3.681,?,?,?,?,?,1
?,3.1445,0.0,?,0.0,?,2.0,43.8,?,?,0.0,-0.986,3.261,1.185,?,6.0,1.04,?,?,?,?,1.0,?,?,?,?,?,?,?,1.74,?,1.0,0.0,2.0,3.712,3.2,0.0,?,?,0.0,1
5.313,3.4571,?,0.0,0.0,0.0,?,35.3,0.0,4.0,0.0,?,3.509,1.16,10.388,8.0,?,1.118,?,0.0,1.219,?,0.0,?,0.0,?,?,0.0,?,?,?,2.0,0.0,?,4.735,?,?,9.513,0.0,0.0,?
?,?,?,?,?,?,0.0,?,3.0,0.0,?,?,3.131,?,9.882,0.0,0.964,?,?,0.0,1.274,?,?,0.0,?,2.236,0.012,?,?,?,0.0,0.0,?,?,3.521,?,?,7.934,0.0,0.0,1
?,2.18,?,0.0,?,?,0.0,?,0.0,?,?,0.0,2.755,?,9.183,?,0.98,1.142,?,?,1.149,1.0,0.0,?,?,?,?,?,0.0,?,0.0,0.0,0.0,?,?,?,0.0,7.119,0.0,?,?
4.821,2.5866,0.0,?,0.0,?,?,?,?,?,?,?,3.232,1.455,?,?,?,1.139,0.0,0.0,?,1.0,0.0,?,0.0,2.249,-0.007,?,10.635,2.209,1.0,?,0.0,0.0,?,?,0.0,7.93,0.0,0.0,1
5.331,?,1.0,?,0.0,?,?,47.4,?,?,?,0.0,4.133,?,10.867,?,?,1.102,0.0,0.0,?,3.0,?,?,0.0,?,?,0.0,13.055,?,0.0,?,0.0,?,?,2.318,?,?,?,0.0,?
?,?,?,?,?,0.0,?,47.1,1.0,1.0,0.0,0.0,?,?,9.631,2.0,?,1.11,0.0,0.0,1.299,?,0.0,?,?,?,?,0.0,10.118,1.544,0.0,?,?,0.0,3.651,?,0.0,8.116,?,?,?
5.814,?,?,0.0,0.0,2.0,0.0,?,?,1.0,?,?,?,0.845,?,?,?,?,?,0.0,1.254,3.0,?,0.0,0.0,2.62,0.003,0.0,11.573,?,?,?,0.0,?,?,2.091,?,8.196,?,0.0,1
5.637,?,?,0.0,0.0,1.0,0.0,38.5,3.0,0.0,?,?,3.144,0.853,10.63,?,?,1.128,0.0,?,1.267,3.0,?,?,?,2.554,?,0.0,?,?,?,0.0,?,0.0,?,1.658,0.0,8.065,0.0,?,?
5.814,2.4328,0.0,0.0,?,?,?,34.5,3.0,?,0.0,?,3.227,?,?,4.0,0.975,?,0.0,?,?,?,?,?,?,2.62,?,?,?,0.811,?,?,?,?,3.693,1.97,?,8.05,?,?,?
4.732,2.9426,0.0,0.0,?,?,0.0,?,?,2.0,0.0,0.417,2.767,?,?,?,?,?,0.0,0.0,?,1.0,0.0,0.0,0.0,2.236,0.145,?,9.827,?,?,?,?,?,3.603,3.056,?,?,0.0,0.0,?
?,?,?,0.0,0.0,0.0,?,?,?,?,0.0,-0.199,?,?,?,?,1.019,1.104,?,?,?,3.0,?,?,?,?,?,?,10.843,?,?,0.0,0.0,?,3.783,?,0.0,8.33,1.0,?,1
?,?,?,0.0,?,0.0,0.0,?,?,2.0,0.0,?,?,1.203,?,1.0,1.038,?,0.0,0.0,?,1.0,?,?,0.0,?,-0.085,?,9.774,?,?,?,0.0,?,3.67,2.881,0.0,8.002,0.0,0.0,1
?,2.3717,?,0.0,0.0,0.0,0.0,?,?,?,0.0,?,2.789,1.203,?,1.0,1.004,1.147,?,?,1.141,?,0.0,?,0.0,2.152,-0.074,?,0.0,?,0.0,0.0,0.0,1.0,?,?,?,?,?,?,1
4.982,?,0.0,0.0,2.0,?,2.0,?,0.0,?,?,-0.601,3.38,?,?,?,?,1.109,?,0.0,?,3.0,?,0.0,?,?,?,0.0,?,1.027,0.0,0.0,?,1.0,3.853,?,1.0,8.508,?,?,1
4.651,2.7156,0.0,0.0,?,0.0,0.0,?,?,1.0,0.0,?,2.826,0.917,?,?,0.998,1.148,?,?,1.19,1.0,?,0.0,0.0,2.214,-0.074,?,?,0.918,?,?,?,?,3.482,?,1.0,7.624,0.0,?,1
?,3.0226,0.0,?,?,0.0,2.0,50.0,0.0,0.0,2.0,?,?,?,?,0.0,?,?,?,0.0,1.359,3.0,?,0.0,?,?,?,0.0,0.0,0.95,?,0.0,3.0,?,3.868,?,?,8.357,?,0.0,1
?,?,1.0,?,0.0,?,0.0,23.1,?,3.0,0.0,?,?,0.917,?,?,?,?,0.0,0.0,1.188,1.0,0.0,?,?,2.256,-0.081,0.0,?,?,?,0.0,0.0,0.0,4.681,?,0.0,9.289,0.0,?,?
?,2.731,?,0.0,6.0,?,0.0,?,3.0,3.0,9.0,0.0,3.525,?,?,?,1.007,?,0.0,?,?,?,0.0,0.0,0.0,2.303,-0.001,0.0,?,?,?,?,3.0,3.0,?,?,?,8.023,?,0.0,?
?,2.9046,1.0,?,?,?,?,?,2.0,3.0,?,-0.664,?,1.875,?,6.0,?,1.127,0.0,?,1.227,?,?,0.0,0.0,2.284,0.0,?,?,?,0.0,?,3.0,1.0,?,2.736,1.0,?,1.0,1.0,1
5.439,?,?,0.0,?,0.0,0.0,23.5,?,?,?,-0.945,?,?,11.509,?,?,?,0.0,?,?,2.0,0.0,0.0,?,2.466,0.0,?,?,5.533,0.0,0.0,?,?,4.61,3.182,4.0,?,?,0.0,?
?,?,?,?,?,0.0,1.0,?,0.0,?,1.0,-0.959,?,1.695,?,2.0,1.008,1.13,?,0.0,1.218,1.0,0.0,0.0,0.0,2.212,0.004,?,?,2.815,0.0,0.0,2.0,?,3.585,2.764,1.0,8.319,0.0,?,1
4.659,3.7176,?,0.0,0.0,0.0,?,23.1,0.0,?,0.0,?,?,2.128,10.094,4.0,1.042,1.144,0.0,0.0,?,?,?,0.0,?,2.125,-0.002,?,20.538,?,0.0,0.0,?,?,?,3.333,?,8.992,0.0,?,1
3.975,?,?,0.0,0.0,0.0,0.0,?,?,0.0,0.0,?,?,?,?,0.0,?,?,?,0.0,1.209,?,?,0.0,0.0,?,?,0.0,?,?,?,?,0.0,?,2.994,1.55,?,7.896,0.0,0.0,1
4.17,?,?,?,0.0,?,?,25.0,?,0.0,?,0.0,?,0.971,?,?,0.97,?,?,?,?,0.0,0.0,?,?,1.848,?,0.0,?,?,0.0,0.0,?,2.0,2.983,?,1.0,?,?,0.0,?
?,1.8227,?,0.0,0.0,?,?,?,?,0.0,?,?,1.883,?,?,?,0.975,1.174,0.0,?,1.126,0.0,?,0.0,?,1.414,0.764,0.0,?,?,0.0,0.0,0.0,1.0,2.642,2.167,?,5.834,?,?,1
?,?,0.0,0.0,?,?,?,25.0,?,0.0,?,?,?,1.522,7.853,?,?,1.161,0.0,0.0,1.129,0.0,0.0,?,?,?,?,0.0,?,?,?,?,?,1.0,2.848,1.9,1.0,6.432,0.0,0.0,?
3.0,1.8205,0.0,0.0,?,?,?,22.2,?,1.0,?,?,1.926,?,6.594,?,0.998,?,0.0,0.0,1.06,?,?,?,0.0,?,?,?,0.0,?,?,0.0,0.0,1.0,2.651,3.167,0.0,5.86,0.0,0.0,?
?,2.5101,0.0,?,?,?,?,25.0,?,1.0,?,0.0,2.199,0.811,8.318,0.0,?,?,?,?,1.118,?,?,0.0,?,1.732,-0.552,0.0,0.0,1.0,0.0,0.0,?,?,2.97,2.833,0.0,6.539,0.0,0.0,?
4.444,3.1402,0.0,?,0.0,0.0,0.0,?,?,1.0,0.0,?,?,1.891,?,?,?,?,0.0,0.0,?,0.0,?,0.0,?,2.042,0.038,?,0.0,?,0.0,?,?,1.0,3.096,?,0.0,?,0.0,?,1
3.879,2.6274,?,?,?,0.0,?,?,?,1.0,0.0,?,2.938,2.281,8.743,1.0,0.973,?,0.0,0.0,1.161,?,?,?,0.0,?,0.039,?,0.0,?,?,0.0,0.0,?,?,?,0.0,?,0.0,?,?
