@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
x,s,n,t,p,f,c,?,n,e,?,s,s,?,w,w,o,p,k,s,g,p
?,y,?,t,p,f,c,?,n,e,e,s,s,?,?,w,o,p,n,s,u,p
x,s,n,t,p,f,c,n,k,e,?,s,s,?,w,w,o,p,?,?,u,p
?,s,y,?,a,f,c,b,k,e,c,s,?,w,w,w,o,p,n,s,?,e
?,?,n,t,p,f,c,?,n,e,e,?,?,w,w,w,o,p,?,v,g,p
b,y,y,t,?,?,c,?,k,e,c,s,?,w,w,w,o,p,n,?,m,e
?,y,w,?,a,f,c,b,?,e,c,s,s,?,?,w,o,p,?,n,m,e
b,?,w,?,l,f,?,b,g,e,?,s,s,w,w,w,o,p,k,?,m,e
f,s,w,t,p,f,c,?,n,e,e,s,s,w,w,w,o,p,n,v,g,p
x,y,y,t,a,f,c,b,?,e,c,s,s,w,w,w,o,p,?,n,m,?
x,y,w,t,?,f,?,b,w,e,?,s,?,w,?,w,?,p,n,n,?,?
f,f,?,?,n,f,c,n,?,e,e,s,s,?,?,w,o,p,k,y,u,e
x,?,y,?,a,f,w,n,n,t,b,?,s,w,w,w,o,p,n,v,d,e
b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,?,m,e
x,y,w,t,?,f,c,?,k,e,e,s,?,w,w,?,o,?,n,s,u,p
x,y,y,t,l,f,c,b,?,e,c,s,s,w,w,w,?,?,n,n,m,e
x,y,n,t,l,f,c,b,p,e,r,s,y,?,?,w,o,p,n,y,p,?
b,?,y,t,l,f,c,b,n,e,c,?,s,w,w,?,?,?,?,s,m,e
x,f,y,t,l,f,w,n,w,t,b,s,s,w,w,?,o,p,n,v,d,?
s,f,g,?,n,?,c,n,?,e,?,s,s,w,w,w,?,?,k,v,u,?
x,?,n,t,p,?,?,?,w,e,e,s,s,w,w,w,o,p,n,s,u,p
x,?,y,?,a,f,w,?,?,t,b,s,s,w,w,w,o,p,n,v,d,?
b,s,y,t,l,f,c,b,k,e,?,s,s,w,w,?,o,p,?,s,m,e
?,y,y,t,a,f,c,b,n,?,c,s,s,?,w,w,?,p,n,s,?,?
x,y,y,t,l,f,?,b,n,e,r,s,y,w,?,w,o,?,k,?,p,e
x,?,n,?,n,f,?,n,?,e,e,s,s,?,w,w,o,p,k,y,?,e
x,y,?,t,p,?,c,n,p,e,e,s,s,w,w,w,o,?,n,v,?,p
x,s,y,t,a,f,c,b,?,e,?,s,s,w,?,w,?,p,?,n,m,?
x,?,?,?,?,?,?,b,n,?,c,s,?,w,w,w,o,p,n,?,g,e
x,y,y,t,l,f,c,b,k,e,c,s,?,w,?,w,?,p,?,s,m,?
x,s,w,t,l,f,c,b,?,e,c,s,s,w,?,w,o,p,n,n,m,e
x,y,y,?,?,f,c,b,n,e,r,s,y,w,w,?,?,?,?,s,p,e
?,?,?,t,?,f,c,b,w,?,?,s,y,w,w,?,o,p,k,s,p,e
x,y,n,t,?,f,c,b,?,e,r,s,y,?,w,?,o,p,k,?,?,?
x,s,w,t,l,f,?,b,?,e,c,s,s,w,w,w,o,?,k,s,g,e
b,s,w,?,l,f,c,b,k,e,c,s,?,?,w,w,o,?,n,n,?,e
?,y,n,?,p,?,c,n,k,e,e,s,?,?,w,?,o,p,n,v,?,p
x,s,?,t,?,?,c,n,k,e,?,s,?,w,w,w,?,p,?,?,u,?
b,y,y,t,a,f,c,b,w,e,c,s,?,?,w,?,o,p,k,s,m,?
f,f,g,f,n,f,w,b,?,?,e,s,s,w,w,?,o,e,n,a,g,?
b,s,w,t,a,f,?,b,w,e,c,s,s,w,w,w,o,p,?,n,g,e
x,?,y,t,l,f,?,?,k,e,?,?,s,w,w,w,o,p,?,?,g,e
?,?,n,t,a,f,c,b,p,?,?,s,y,w,w,?,o,p,?,y,p,e
s,f,g,f,n,f,c,n,?,e,?,s,s,w,w,w,o,p,n,v,u,e
b,y,y,t,a,?,c,b,k,e,c,s,?,w,w,w,o,p,?,?,?,e
?,?,?,t,l,f,c,?,g,e,?,s,s,w,w,w,o,?,n,?,m,?
b,y,y,?,l,f,c,b,g,?,?,s,s,w,w,w,o,p,n,n,m,e
b,?,?,t,l,f,c,b,n,e,c,s,s,w,w,w,?,?,n,s,g,e
f,s,?,f,n,f,?,b,?,t,e,s,?,?,?,w,?,e,k,a,g,e
x,s,w,t,l,?,c,?,n,e,c,?,s,w,w,w,o,p,k,s,?,e
f,?,y,t,a,f,?,b,?,e,?,s,y,w,?,w,o,p,?,s,?,e
x,y,y,t,a,?,?,b,w,e,c,s,s,?,w,w,o,p,?,n,g,e
x,f,g,f,n,?,?,?,p,e,e,s,s,?,?,?,o,p,n,?,u,e
?,f,y,t,l,?,w,n,p,?,b,s,s,w,?,w,o,p,n,v,d,e
b,y,w,t,l,f,c,b,?,e,?,s,s,w,w,w,?,p,n,s,m,e
f,f,y,t,?,f,w,?,w,?,?,s,s,w,?,w,o,p,n,v,?,?
x,y,n,t,a,?,c,b,p,e,r,s,y,w,w,?,o,p,k,s,p,e
?,s,y,?,a,f,c,b,k,e,?,s,?,w,w,?,o,p,k,s,g,?
?,?,y,t,?,f,w,n,?,t,b,s,s,?,w,w,o,?,n,v,d,e
x,s,w,?,l,f,?,n,n,t,b,s,s,w,?,w,o,p,u,?,d,e
?,?,n,t,?,f,c,b,p,e,r,s,y,w,w,?,o,?,n,y,p,e
x,?,n,t,p,?,c,n,?,e,e,s,s,w,w,w,o,?,n,v,u,p
?,y,n,t,a,f,c,b,?,e,r,?,y,w,w,w,o,?,n,?,?,e
x,?,n,f,n,f,w,b,k,t,?,f,s,w,w,?,o,e,n,s,g,?
x,y,?,t,p,f,c,n,w,e,e,s,s,w,w,w,o,p,k,s,g,p
?,f,?,?,n,?,c,n,?,?,e,s,s,?,w,?,o,p,n,y,u,e
x,?,g,f,n,f,w,?,n,?,e,s,s,?,w,?,?,e,n,s,?,e
x,y,y,t,l,f,c,b,w,e,?,s,y,w,w,w,o,?,k,s,g,e
x,?,n,f,n,?,?,b,k,t,e,s,s,?,w,?,o,e,k,s,g,?
b,s,w,t,a,?,c,b,w,e,c,s,s,w,w,w,o,p,?,?,g,e
x,s,w,t,l,f,?,b,n,e,c,s,s,w,w,w,o,p,n,s,g,e
?,?,n,t,l,f,c,b,w,?,r,s,?,w,?,?,o,p,k,y,g,e
s,f,n,f,n,f,c,n,n,e,?,s,?,w,w,?,o,p,n,v,u,?
x,f,?,f,n,f,c,n,n,e,?,s,?,w,w,w,o,p,n,y,u,e
?,?,w,t,l,f,?,b,k,e,c,s,s,w,w,w,o,?,k,?,g,e
?,y,y,t,a,f,c,b,?,?,c,s,s,w,w,w,o,p,k,s,g,?
x,y,y,t,l,?,?,b,?,e,c,s,s,w,w,w,o,p,k,n,m,?
x,?,n,f,n,f,w,b,n,t,?,s,?,w,w,?,o,e,?,?,g,e
x,?,w,t,a,?,c,?,?,e,c,s,?,w,?,w,o,p,n,?,g,e
f,y,n,t,?,f,c,b,p,?,?,s,?,?,?,w,o,p,n,s,g,?
?,s,y,t,a,f,c,b,n,e,?,?,s,w,?,w,o,p,k,n,g,?
b,s,w,t,?,f,c,b,g,?,c,s,s,w,w,w,o,p,?,s,g,e
x,?,w,?,a,?,?,b,g,?,c,s,s,w,w,w,?,?,k,s,g,e
x,f,n,f,?,f,w,b,p,?,e,f,s,w,?,?,?,e,k,s,g,e
?,s,y,t,l,f,c,b,n,e,?,?,s,w,?,w,o,p,k,?,g,e
?,y,?,t,l,f,c,b,w,e,r,s,y,w,w,w,?,?,?,s,g,e
x,y,y,t,a,?,?,b,n,e,r,s,y,w,w,w,o,p,k,y,?,e
b,y,w,t,?,f,?,b,g,e,c,s,s,w,w,w,o,?,n,n,g,e
x,y,y,t,?,?,?,?,n,e,c,s,s,w,w,w,o,?,?,?,m,e
?,y,?,?,a,f,c,b,w,e,r,s,?,w,w,w,?,p,n,y,g,e
b,y,w,t,l,?,c,b,n,e,c,s,s,w,?,?,o,p,k,s,m,e
b,y,w,t,a,f,c,b,?,?,c,s,?,w,w,w,o,?,n,s,m,e
x,?,y,t,a,f,c,b,k,e,c,s,?,w,w,?,?,p,k,n,m,?
?,s,y,t,l,f,c,?,?,?,?,s,s,w,w,w,?,?,?,?,g,e
s,?,g,f,n,f,c,n,g,e,e,?,s,?,w,w,o,p,k,y,u,?
x,f,?,t,a,f,w,?,w,t,b,s,s,w,w,w,o,p,u,v,d,e
x,s,y,t,a,f,c,b,?,?,c,s,s,w,?,w,o,p,k,n,m,e
x,y,w,t,p,f,c,?,n,?,e,s,?,w,w,?,o,p,n,v,?,p
x,y,y,t,l,f,c,b,p,?,r,s,?,w,?,w,o,p,n,s,g,e
s,?,g,f,n,f,?,n,p,e,?,s,?,?,?,w,o,p,n,?,?,e
x,y,y,t,l,f,?,b,w,e,?,s,y,w,w,w,o,p,?,y,?,e
x,s,y,t,l,?,w,n,p,?,b,s,s,w,w,w,o,p,u,v,?,e
s,f,n,f,n,?,c,n,k,e,e,s,s,w,w,?,o,p,n,?,u,e
x,s,w,?,p,?,?,n,k,e,e,s,s,w,w,w,o,?,k,v,g,p
x,y,w,t,a,f,c,b,g,e,?,s,s,w,w,w,o,p,n,n,m,e
?,y,n,t,p,?,?,n,?,e,e,s,s,w,w,w,o,p,k,v,g,p
f,s,g,f,n,f,w,b,k,t,e,s,?,w,?,w,o,e,?,a,?,?
x,s,?,t,?,f,?,b,g,e,c,?,s,w,w,w,o,p,?,s,?,e
x,s,w,f,?,?,w,b,?,t,e,s,?,w,w,w,o,e,k,s,g,?
b,s,y,t,a,?,c,b,w,e,c,s,s,w,w,w,o,p,?,?,g,?
?,f,g,?,n,f,w,b,h,t,?,s,s,w,w,w,o,e,n,a,g,e
x,s,w,t,l,f,c,b,n,e,c,s,s,?,w,w,o,p,?,n,g,?
b,s,w,t,l,f,c,b,n,e,c,s,s,?,w,?,o,p,n,s,?,e
b,s,w,t,?,f,c,b,w,e,c,s,?,w,w,w,o,p,n,s,?,e
b,y,w,t,l,f,?,b,w,e,c,s,s,w,w,w,o,p,?,s,m,e
f,s,w,?,l,f,w,n,?,t,b,s,s,?,?,w,o,p,u,v,d,e
x,?,y,?,l,f,c,b,g,e,c,s,s,w,?,w,o,?,k,?,?,?
f,s,w,t,a,f,w,n,p,t,?,s,?,w,w,w,o,p,n,?,d,e
x,y,w,t,p,f,c,n,w,e,?,s,s,w,w,w,o,p,n,v,u,?
f,?,w,t,l,?,w,n,w,t,?,s,?,w,w,w,o,p,n,?,d,e
x,y,y,?,?,f,c,b,n,e,c,s,?,?,w,w,?,p,n,s,g,?
?,s,n,t,p,f,c,n,p,?,e,s,s,w,w,w,o,p,n,v,?,?
b,s,y,?,l,f,c,b,?,e,?,?,?,?,w,w,o,p,n,?,g,e
x,y,?,t,a,f,c,b,w,e,r,?,y,w,?,?,?,p,k,?,p,?
b,y,y,t,l,f,c,b,g,e,c,s,?,?,w,w,o,p,?,?,m,e
s,f,n,f,?,f,c,?,k,e,e,s,s,w,w,?,o,p,?,?,u,e
f,y,n,t,a,f,c,b,w,e,r,s,y,w,?,w,o,?,k,y,p,e
x,y,y,t,a,f,?,b,k,e,c,s,s,w,w,?,o,p,k,n,?,e
x,?,g,f,n,f,w,b,?,t,e,f,f,?,?,w,o,e,k,?,g,e
f,f,w,f,n,?,w,?,?,t,?,?,?,w,w,?,o,e,n,a,g,e
x,y,?,t,l,f,c,b,w,e,c,?,s,?,w,w,o,p,n,n,m,e
b,?,y,t,l,f,c,b,?,e,c,s,?,w,w,w,?,p,k,n,g,?
b,y,?,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,n,m,e
x,?,w,t,a,f,c,b,?,e,c,s,s,w,w,w,o,p,n,s,g,e
x,s,n,?,n,f,w,b,p,t,?,f,s,w,w,w,?,?,n,a,g,e
x,?,w,t,l,?,c,b,?,e,c,s,s,w,w,w,?,p,n,?,?,e
s,?,n,f,n,?,?,n,?,e,e,s,?,w,w,w,o,p,k,v,u,?
x,s,w,?,a,f,w,n,w,t,b,?,s,w,?,w,o,p,u,?,d,e
x,y,n,t,?,f,c,b,w,e,r,s,?,w,w,w,o,p,k,?,g,e
b,y,y,t,?,?,c,?,k,e,c,?,?,w,?,?,?,p,n,?,g,?
x,?,w,?,a,f,?,b,k,?,c,s,s,w,w,w,?,p,n,n,g,e
?,y,?,t,a,f,c,b,n,e,c,?,?,w,w,?,?,p,k,s,m,e
b,s,y,t,a,f,?,b,g,e,c,?,s,w,?,w,o,?,k,s,g,e
b,s,y,t,?,f,c,b,g,?,c,s,s,w,w,w,o,p,?,s,m,?
b,y,y,t,a,f,c,?,n,e,c,?,s,?,w,w,o,p,k,n,?,?
x,f,n,f,n,f,c,?,k,e,e,?,s,w,w,w,?,p,n,y,u,e
?,y,n,t,?,f,?,b,?,e,r,s,?,?,w,w,o,p,n,y,g,?
x,y,w,t,a,?,?,b,?,e,c,s,s,w,w,w,?,p,n,s,g,e
f,y,y,t,l,f,c,b,w,e,r,s,y,?,w,w,o,?,n,?,p,e
?,s,w,t,a,f,c,b,w,?,?,s,s,w,w,w,?,p,?,s,g,e
b,s,w,t,a,f,c,b,?,e,?,s,s,w,w,w,o,p,k,s,?,e
?,?,n,t,l,f,c,b,?,e,r,s,y,w,w,w,o,p,?,y,g,e
?,?,w,t,a,f,c,b,k,e,c,?,s,?,w,w,o,p,k,s,g,e
?,f,g,f,n,?,c,n,g,e,e,s,s,w,w,w,o,p,n,y,u,?
b,?,y,t,l,?,c,b,k,e,?,s,s,w,?,w,?,p,n,s,g,e
x,f,y,t,l,f,w,n,n,t,b,s,?,w,w,w,?,p,u,v,d,e
b,y,y,t,a,?,c,b,w,e,c,s,s,w,w,?,?,p,?,?,?,?
f,y,y,t,l,?,?,b,p,e,?,s,y,?,w,w,o,p,n,?,g,e
b,y,w,t,l,f,?,?,w,?,c,s,s,?,w,w,o,p,k,n,m,?
b,y,?,t,a,f,?,?,k,e,c,s,s,w,w,?,o,p,k,n,m,e
?,y,y,t,a,?,c,b,g,?,c,s,s,?,w,w,o,?,?,s,g,e
x,y,y,t,l,f,c,?,g,?,c,s,s,w,w,w,o,?,n,n,m,e
b,?,y,t,?,f,?,?,g,e,c,s,s,w,?,w,o,p,n,n,?,e
?,?,w,t,p,f,c,?,p,e,e,s,?,w,?,w,o,p,n,v,u,p
s,f,?,f,n,f,c,n,g,e,e,s,s,w,?,w,?,p,n,y,u,e
f,f,n,f,n,f,c,n,g,e,e,s,s,w,w,w,?,p,k,?,u,e
x,s,y,t,a,f,c,b,g,e,c,s,s,w,w,w,?,p,n,s,m,?
f,y,n,t,a,?,c,b,?,e,r,s,y,w,?,?,o,p,k,s,p,e
x,y,w,t,p,f,c,n,k,?,?,s,s,w,w,w,o,p,k,s,?,p
b,?,w,t,l,f,?,b,g,e,c,?,?,w,?,w,o,?,n,s,m,?
f,?,?,?,?,f,c,n,p,e,?,s,s,w,w,w,o,p,k,v,u,e
b,y,y,t,l,f,c,?,g,?,c,s,s,w,w,w,?,p,n,?,g,?
x,?,n,t,a,f,c,b,w,e,r,?,y,w,w,w,?,p,n,y,p,e
x,?,w,f,?,f,w,b,p,t,e,?,?,?,w,w,o,e,k,s,?,e
x,s,w,?,l,f,w,n,w,t,b,s,s,?,w,w,o,?,n,v,d,e
b,s,?,t,?,f,c,b,w,e,c,?,s,w,w,w,o,?,n,s,m,e
f,s,y,t,?,f,?,n,w,t,b,?,?,w,w,w,o,p,n,?,d,e
x,s,y,t,?,?,c,b,k,e,c,?,s,w,w,w,o,p,n,n,m,?
f,f,g,f,n,f,c,?,?,e,e,s,s,w,?,w,o,p,n,y,?,?
b,s,y,?,a,f,c,?,n,e,c,?,s,w,w,w,?,p,k,s,g,e
x,?,w,t,l,f,?,b,g,?,c,s,s,w,?,w,o,p,n,?,m,e
?,y,?,t,?,f,c,b,n,e,c,s,s,w,w,w,o,p,?,s,m,?
f,s,w,t,a,?,w,?,n,t,?,s,s,?,w,?,o,p,n,v,d,e
x,y,?,t,l,f,c,b,?,e,c,s,s,w,w,w,o,p,n,s,g,e
b,s,w,t,l,?,c,b,w,e,c,?,s,w,w,w,o,p,k,s,g,e
?,?,w,t,?,f,c,b,g,e,c,s,s,w,w,w,?,p,k,?,g,e
?,f,?,f,?,f,w,b,?,t,e,?,s,?,w,w,o,?,?,s,g,?
f,y,n,t,l,f,c,b,n,?,r,s,y,?,w,w,o,p,?,y,p,e
x,s,w,t,p,f,c,n,k,e,e,s,s,w,w,w,o,p,n,?,u,p
b,s,w,t,a,f,c,b,n,?,c,s,s,w,w,?,?,p,n,?,?,?
?,s,w,t,a,f,c,b,?,?,c,s,s,w,w,w,?,p,k,?,?,?
?,y,w,t,l,f,c,b,?,e,c,s,s,w,w,w,o,p,?,n,g,e
b,y,?,t,a,f,c,?,w,e,c,?,s,w,w,w,o,p,k,n,g,e
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,g,e
b,s,?,t,l,?,?,b,w,e,c,s,s,w,w,w,o,?,k,n,m,e
?,?,?,?,a,f,w,n,n,t,b,?,s,w,w,w,o,?,n,v,d,e
x,?,g,f,n,?,c,n,?,e,e,s,s,?,?,w,o,?,n,y,u,e
f,y,?,t,a,f,c,?,n,e,r,s,y,w,w,?,o,p,n,s,g,e
b,s,w,t,l,f,c,b,?,e,c,s,s,w,w,w,o,?,k,n,m,e
?,?,y,t,?,?,c,b,?,e,c,?,s,w,w,w,o,p,k,?,?,e
x,?,y,t,?,f,c,b,k,e,c,s,s,w,w,w,o,p,k,s,g,?
x,y,w,t,l,f,c,?,w,e,c,?,s,w,w,w,o,?,n,s,g,?
s,f,g,f,n,f,c,n,p,e,e,s,s,w,w,?,o,p,n,v,u,?
?,s,w,?,a,f,?,b,n,e,c,?,s,?,w,w,o,p,n,n,m,e
x,s,w,t,?,f,c,n,k,?,?,s,s,w,w,?,?,p,k,s,g,p
?,?,y,t,a,f,c,b,n,e,r,s,y,w,w,w,o,p,n,?,g,e
f,f,?,t,a,?,w,n,?,t,b,s,s,?,?,w,o,p,n,?,d,?
x,?,w,t,l,f,?,b,g,e,c,s,s,w,w,w,?,p,k,n,m,?
b,y,?,t,l,f,c,b,n,?,?,s,s,w,?,w,o,p,k,s,g,e
x,s,?,t,a,f,?,b,g,e,c,s,s,w,w,w,o,p,n,n,g,e
x,s,y,?,a,?,c,?,g,e,c,s,s,?,w,w,o,?,n,?,?,?
x,y,?,t,p,f,c,n,p,e,?,?,s,w,w,w,o,p,k,v,u,p
b,?,?,t,a,?,c,?,n,e,c,s,?,w,w,w,?,p,n,?,g,e
x,f,?,f,n,?,?,n,n,?,e,s,?,?,w,?,o,p,k,y,u,e
x,y,w,?,p,f,c,n,k,?,e,s,?,w,w,w,o,p,k,s,u,p
x,y,y,t,l,?,c,b,?,e,r,s,y,w,w,w,o,p,?,y,?,e
f,f,n,?,n,?,c,n,k,e,e,s,s,w,?,w,o,p,?,v,u,e
b,s,?,t,l,f,c,?,k,?,c,s,s,w,w,w,?,p,n,n,g,e
x,?,w,t,l,f,w,?,w,t,b,s,s,w,w,w,o,p,n,v,d,e
x,y,w,t,l,f,c,b,?,e,c,?,?,w,w,w,o,p,k,s,g,e
b,y,y,t,l,f,c,b,?,e,c,s,?,w,w,?,o,p,n,s,g,?
x,y,?,t,l,?,c,b,?,e,r,s,y,w,w,w,o,p,k,s,g,e
?,y,y,?,a,f,c,b,p,e,?,s,y,w,w,w,o,p,k,s,?,?
f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,?,y,p,e
x,?,w,?,?,f,c,b,w,e,c,s,s,w,w,?,o,p,k,s,g,?
x,s,w,t,a,f,c,?,w,e,c,s,s,w,w,w,o,p,n,n,?,?
x,?,w,?,?,f,?,n,n,e,e,s,s,w,w,w,?,p,k,?,u,p
f,f,?,t,a,f,w,n,?,t,b,s,?,w,w,w,o,?,u,v,d,e
x,?,w,t,l,f,c,?,w,e,?,s,s,w,?,w,?,p,?,s,g,?
x,s,?,t,l,f,w,n,p,t,b,s,?,w,w,w,o,p,u,v,d,e
x,y,w,t,a,f,c,?,n,e,c,s,?,w,?,w,o,p,?,s,m,e
f,y,y,t,?,?,?,b,?,?,r,s,y,w,w,w,o,p,?,y,?,e
x,s,n,f,n,f,w,b,?,t,e,f,?,w,w,?,o,e,k,s,g,e
f,y,y,t,a,f,c,?,w,e,r,s,?,?,w,w,o,p,n,y,?,e
?,s,n,t,p,?,?,n,p,?,e,?,s,w,?,w,o,p,n,s,?,p
s,f,?,f,n,f,c,n,g,?,e,s,s,w,w,w,o,p,n,v,u,e
b,y,y,t,?,f,c,b,w,?,c,s,?,w,w,w,o,p,n,s,m,e
b,s,w,t,l,?,c,?,n,?,c,s,s,?,w,w,o,?,?,s,g,e
b,?,w,t,l,f,c,b,?,e,c,s,?,w,w,w,o,p,n,n,m,e
f,f,n,f,n,f,c,n,k,e,e,s,?,w,w,w,?,p,?,v,u,e
x,s,w,t,a,?,c,b,?,e,c,s,s,w,?,w,?,?,k,n,m,e
b,y,w,t,l,?,c,b,g,e,c,?,s,w,w,w,?,p,k,n,g,e
b,?,w,t,a,f,c,b,g,?,c,s,s,w,w,w,o,?,n,n,?,e
f,y,n,t,?,f,c,?,?,e,r,s,y,w,w,?,?,p,n,s,?,e
x,?,w,t,p,f,c,n,k,e,e,s,?,w,w,w,o,p,k,v,g,p
x,s,?,?,a,f,c,b,n,e,c,s,s,w,?,w,?,p,?,n,g,e
x,y,?,t,a,f,?,b,n,e,c,s,s,w,w,w,o,p,n,s,m,e
f,?,w,t,l,f,w,?,w,t,b,s,?,w,w,w,o,p,u,v,d,?
f,f,g,f,n,f,c,n,g,e,e,?,?,w,w,w,o,p,k,v,u,?
f,s,g,?,?,f,?,b,?,t,e,s,?,?,w,?,o,e,?,a,g,e
x,y,y,?,?,f,?,b,g,?,c,s,s,w,w,w,o,p,n,s,m,e
?,?,w,t,?,f,?,b,k,e,c,s,?,w,w,?,o,p,n,s,m,?
f,y,n,t,p,f,c,n,w,e,e,s,s,w,?,w,o,p,k,?,u,p
x,?,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,m,?
f,s,n,t,p,?,c,n,w,e,e,?,s,w,w,w,o,p,k,v,?,p
x,y,w,?,l,f,c,b,k,e,c,s,s,w,w,?,?,p,n,?,g,e
x,y,y,t,a,f,c,b,?,e,c,s,s,w,w,w,o,p,n,n,m,e
?,y,y,t,?,f,?,b,n,?,r,s,y,w,w,w,o,p,n,s,p,e
x,y,n,t,a,?,c,b,w,e,r,s,y,w,w,w,?,?,?,?,p,e
f,?,n,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,y,g,e
x,y,w,t,a,?,c,?,w,e,c,s,s,w,w,?,o,p,n,n,m,e
f,f,?,f,n,f,w,b,h,t,?,s,s,w,w,w,o,e,k,s,?,e
x,s,y,t,l,f,?,b,k,?,c,s,s,w,w,w,o,p,n,n,m,e
?,y,w,t,p,f,c,n,w,e,e,s,s,w,?,w,o,p,n,?,?,p
?,y,y,?,a,?,c,b,n,e,c,s,s,w,w,w,?,?,n,n,?,e
s,f,n,f,?,?,c,n,p,?,e,s,s,?,w,w,o,?,n,?,u,e
?,s,y,?,?,f,c,b,k,e,c,s,?,?,w,w,o,?,k,s,m,e
b,y,?,t,l,f,c,b,?,e,?,s,s,w,w,w,o,p,?,?,?,e
f,y,n,t,a,?,c,b,n,?,?,s,y,w,w,w,?,?,k,s,g,e
b,y,y,t,a,?,c,b,g,e,c,s,s,w,w,w,?,p,?,s,m,e
b,?,w,?,?,f,c,b,g,?,c,s,s,?,w,?,o,?,k,s,?,e
x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,w,?,p,n,y,p,e
f,?,g,f,n,f,c,n,p,e,e,s,s,?,w,w,o,p,n,y,u,e
?,f,g,f,?,f,c,n,g,e,e,s,s,?,w,w,?,p,k,y,u,e
?,y,y,t,l,f,c,b,n,?,c,s,s,?,w,w,o,p,?,?,?,e
x,s,y,t,?,?,?,b,n,?,c,s,s,?,w,?,o,p,k,s,?,?
b,y,w,t,l,?,c,b,k,e,c,?,s,?,w,w,o,p,n,s,g,e
x,s,w,t,a,f,c,b,g,e,c,s,?,w,?,?,o,p,k,s,m,e
?,s,y,t,a,f,c,b,g,e,c,s,s,w,w,w,?,p,n,n,?,e
x,?,y,?,a,f,c,b,k,e,c,s,s,w,w,?,o,?,k,s,m,e
