@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
f,y,n,t,l,f,c,b,?,e,?,s,y,w,w,w,?,?,n,s,g,e
x,s,y,t,a,f,c,?,n,e,c,s,s,w,w,w,o,p,k,?,g,?
b,s,w,t,a,f,c,b,g,e,c,?,s,?,w,w,o,p,n,s,g,e
x,y,w,t,a,f,?,b,?,e,c,s,s,?,?,?,o,p,k,?,g,?
x,f,?,f,n,f,w,?,p,t,?,f,s,w,w,?,o,?,k,s,g,?
b,s,y,?,l,f,c,b,n,?,c,s,?,w,?,?,?,p,k,?,g,e
f,y,?,t,l,f,c,b,w,e,r,s,y,w,w,w,o,p,n,s,g,e
x,?,y,t,a,?,c,?,n,?,?,s,y,?,w,w,o,p,k,y,?,?
b,y,?,t,?,f,c,b,g,e,?,s,s,w,w,w,?,?,n,n,g,e
x,?,y,t,a,?,c,b,n,e,c,?,s,w,?,w,o,?,k,n,m,e
x,y,y,t,?,f,c,b,w,e,?,s,y,w,w,?,?,p,n,y,g,e
b,y,w,t,l,f,?,b,n,e,c,s,s,w,w,w,o,p,k,s,m,e
?,y,w,?,a,f,c,b,g,?,c,s,?,w,w,w,o,?,n,s,m,e
x,s,y,t,?,f,c,b,k,e,c,s,s,w,w,w,o,p,k,n,m,e
x,?,?,t,?,f,c,b,w,?,c,s,s,w,w,w,o,p,k,n,g,e
?,f,?,f,n,?,c,n,?,e,e,s,?,?,w,w,?,p,k,?,u,e
?,f,?,t,a,?,w,n,?,t,b,s,s,w,w,w,o,p,?,v,?,e
?,s,y,t,a,?,c,b,n,e,c,?,?,w,?,?,o,?,k,n,m,e
?,y,w,t,p,f,c,n,?,e,?,s,?,w,w,w,o,p,n,?,u,p
x,y,y,t,l,?,c,b,p,e,?,s,?,w,w,w,o,p,n,s,g,e
?,f,g,f,n,f,c,n,p,e,e,s,s,w,w,w,o,p,n,y,u,e
x,y,y,t,?,?,c,b,?,e,r,s,y,?,w,w,?,p,k,y,?,e
x,?,?,t,?,f,w,n,p,t,?,s,s,w,w,w,?,p,u,v,?,e
s,f,?,f,n,f,?,n,k,e,?,s,s,w,w,?,o,?,?,y,?,e
x,s,w,t,?,f,c,n,k,e,e,s,s,w,w,w,o,?,k,v,?,p
x,y,w,t,?,f,c,b,g,e,c,?,s,?,?,w,o,?,n,n,m,?
f,y,n,t,p,f,?,n,p,e,e,s,?,w,?,w,?,p,?,v,?,p
f,s,g,f,n,f,w,b,k,t,?,s,?,?,w,w,o,e,n,?,?,e
x,?,y,t,?,f,c,b,g,?,c,s,?,w,w,w,?,p,?,s,?,e
?,?,w,?,n,f,w,b,n,t,e,s,f,w,w,w,o,e,k,s,g,e
b,s,y,t,a,f,c,?,w,e,c,s,?,?,w,w,o,p,?,n,g,e
f,f,g,f,n,f,w,b,h,t,e,?,s,?,w,w,o,?,?,?,?,e
x,s,?,t,l,f,?,b,?,e,c,s,?,w,w,?,o,p,k,n,?,e
b,s,w,t,l,f,c,b,n,?,?,s,s,w,w,?,o,p,?,s,m,e
b,s,w,t,l,?,c,b,w,e,c,s,s,w,w,w,o,p,n,s,?,e
b,y,w,t,?,f,c,b,w,e,c,s,?,w,w,w,o,?,n,s,m,e
f,s,w,t,?,f,w,n,w,t,b,?,s,w,w,w,o,p,u,?,d,e
?,y,y,?,?,f,?,b,g,e,c,?,?,w,w,w,o,p,k,s,m,e
?,s,w,t,a,f,w,n,p,t,?,s,s,w,w,w,o,p,?,v,d,e
x,y,w,t,p,f,?,?,w,e,?,s,?,w,w,w,o,p,n,v,u,p
f,f,w,t,l,?,w,?,w,t,b,s,s,?,w,?,?,p,n,v,d,e
x,y,?,?,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,?,g,?
x,s,n,t,p,f,?,n,?,e,e,s,?,?,w,w,o,?,n,v,g,?
?,s,y,?,?,f,c,?,w,e,c,s,s,w,?,w,o,?,n,n,?,e
x,y,n,t,?,f,c,?,w,e,r,s,?,w,w,w,o,?,?,y,p,?
b,y,y,?,l,f,?,b,g,e,c,?,s,w,w,w,?,p,k,n,m,e
s,f,n,f,n,f,c,n,k,e,e,s,s,w,w,w,o,p,?,?,u,e
f,y,?,t,?,f,?,b,w,e,?,?,y,w,w,?,o,p,?,?,p,e
x,y,y,?,?,f,c,?,k,e,c,s,s,?,w,w,o,?,k,n,g,?
?,f,g,f,?,f,?,b,k,t,e,f,f,w,w,w,o,e,k,s,g,e
f,f,w,f,n,f,w,b,k,t,e,s,f,w,?,w,?,e,?,a,g,e
?,y,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,n,n,m,e
b,s,y,t,l,f,c,b,k,?,?,s,s,w,?,w,o,?,k,?,?,e
b,y,w,t,a,f,c,b,g,e,c,s,s,w,?,w,o,p,?,n,m,?
?,y,w,t,a,?,?,b,w,e,c,s,?,w,w,w,o,p,n,s,g,e
x,?,n,f,n,f,?,?,p,t,e,f,s,w,w,w,o,e,n,a,g,e
x,y,?,t,l,f,c,b,g,e,?,s,s,w,w,w,?,p,n,s,?,?
s,f,n,f,n,f,c,n,k,e,e,?,s,w,?,w,o,?,k,?,u,?
x,?,w,t,a,f,w,?,w,t,b,s,s,w,w,w,o,p,?,v,d,?
x,y,n,t,?,f,c,?,w,?,r,?,y,w,w,w,?,?,k,s,?,e
b,y,y,t,a,f,?,b,k,e,c,s,s,w,w,w,o,p,n,n,g,?
x,?,w,t,a,f,?,b,k,e,?,s,?,w,w,w,o,p,n,n,g,e
b,y,w,?,a,f,c,b,?,e,c,s,s,?,w,w,o,?,k,?,?,e
b,s,?,t,a,f,c,?,g,e,c,?,s,w,w,w,o,p,k,s,g,e
?,s,y,t,?,f,c,?,g,e,c,s,?,w,w,?,o,p,k,s,m,?
b,y,y,t,?,f,c,b,n,?,c,?,?,w,w,w,o,p,k,n,?,e
x,?,?,f,n,f,c,?,?,e,?,s,s,?,w,w,o,p,?,y,u,e
f,y,?,t,l,f,?,b,?,e,r,?,y,w,?,w,o,p,n,y,g,e
x,y,w,t,a,f,?,?,k,e,c,?,s,?,w,w,o,?,n,s,g,e
f,?,y,t,l,f,c,b,w,e,r,s,?,w,?,w,o,?,?,y,p,?
b,s,?,t,a,f,c,b,w,e,c,s,s,w,?,w,o,?,n,s,g,e
b,s,w,?,?,f,c,b,w,e,c,s,s,w,w,?,o,?,k,s,?,e
x,?,n,t,l,f,c,?,w,e,r,s,y,w,w,w,?,p,k,y,g,?
b,s,?,t,a,f,c,?,k,e,?,s,?,w,w,w,?,p,k,?,g,?
x,f,?,f,n,f,c,?,g,e,e,s,s,?,w,?,o,?,n,y,u,e
b,?,y,t,l,f,?,b,k,e,?,?,s,w,w,w,?,p,n,s,?,e
x,?,y,t,l,f,w,n,n,?,?,s,s,w,w,?,o,p,u,v,d,e
?,y,y,t,a,?,c,b,w,e,?,s,s,?,w,w,o,p,k,s,g,?
f,y,y,?,?,f,?,?,?,?,r,s,y,w,w,w,o,p,?,s,?,?
b,y,w,t,?,f,?,?,w,?,c,s,s,w,w,w,o,p,?,?,m,e
?,y,w,t,a,?,c,?,k,e,c,s,s,?,w,w,o,?,?,n,?,?
b,y,y,t,a,?,c,b,g,e,c,s,s,w,w,w,?,p,n,s,g,e
x,y,y,t,l,f,c,b,g,e,c,s,s,w,?,?,?,p,n,n,m,e
b,s,y,t,l,f,?,b,g,e,c,s,s,w,w,?,o,p,?,n,?,e
x,y,w,t,?,f,c,n,p,e,e,s,s,w,w,w,?,?,n,v,u,p
?,?,n,f,n,f,c,n,g,e,e,?,s,w,w,w,o,p,n,?,u,e
?,f,n,f,n,f,c,?,?,e,e,s,s,w,w,w,o,?,?,v,u,e
x,?,y,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,?,?,m,e
f,y,?,t,a,f,?,b,p,e,r,s,y,w,?,w,?,?,k,?,p,e
x,y,w,t,p,?,c,n,?,?,e,s,?,w,w,w,o,p,k,s,?,p
b,s,?,t,?,f,?,b,g,e,?,s,s,w,w,w,o,?,?,?,m,e
f,?,g,f,n,f,c,n,?,?,e,s,s,w,w,w,o,p,?,v,?,e
b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,?,o,p,n,n,g,e
x,y,?,t,a,f,c,?,w,e,r,?,y,w,?,w,o,p,n,y,p,e
x,f,w,f,n,f,w,b,p,?,e,?,?,w,w,w,o,e,k,s,g,e
x,s,w,t,?,f,w,?,w,t,b,s,?,?,?,w,o,p,n,v,d,e
?,s,w,t,?,f,?,?,?,?,?,s,s,w,w,w,o,p,n,s,m,?
?,?,?,t,a,f,w,n,w,?,?,?,?,?,w,w,o,p,?,?,d,?
?,s,y,t,a,f,c,?,k,e,c,s,s,w,w,w,o,p,n,n,m,e
f,f,g,f,n,?,?,n,g,e,e,s,s,w,w,?,o,p,?,y,u,e
b,s,y,?,?,?,c,b,n,e,?,s,s,?,w,w,o,p,k,s,g,e
?,s,w,t,l,f,c,b,g,e,c,?,?,w,w,w,?,p,n,n,m,e
x,y,w,t,?,f,c,b,n,e,?,?,s,w,w,?,o,p,n,s,m,e
f,s,w,t,a,f,w,n,n,t,?,?,s,w,w,w,o,p,n,v,d,e
x,y,y,?,l,f,c,b,w,e,c,s,s,w,w,w,o,?,?,s,g,e
b,s,w,t,l,f,c,b,?,?,c,s,s,?,?,w,o,p,k,s,g,e
x,s,?,?,a,f,c,b,?,e,c,s,s,w,?,w,o,p,?,n,g,e
x,?,w,f,n,?,w,b,h,t,e,?,s,w,w,w,o,?,k,s,g,e
f,?,n,t,l,f,?,b,n,e,r,s,y,w,w,w,o,p,?,y,p,e
x,s,?,t,?,f,?,n,k,e,e,?,s,w,w,w,o,p,n,v,u,p
b,s,?,t,a,f,c,b,?,e,?,?,s,w,w,w,o,?,?,n,g,e
b,s,w,t,?,f,?,b,k,e,c,s,s,w,w,w,o,p,k,?,m,?
b,y,?,t,l,f,c,b,n,e,c,?,?,w,w,w,o,p,?,n,g,e
b,y,w,t,a,f,c,b,w,e,c,?,s,w,?,?,o,p,k,n,?,e
x,s,y,t,a,f,c,b,w,e,?,s,?,w,w,w,o,p,k,s,g,e
b,s,?,t,l,f,?,b,w,e,?,?,s,?,w,w,o,p,k,n,m,e
x,f,y,t,a,f,w,n,n,t,?,s,s,w,w,w,o,?,?,v,d,?
x,f,g,f,n,f,c,n,n,?,e,s,s,w,w,w,o,p,n,y,u,e
?,y,y,t,a,f,c,?,n,?,r,s,y,w,w,w,o,p,n,s,g,e
b,s,w,t,?,f,?,?,?,e,?,s,?,?,w,w,o,p,k,n,m,e
x,?,?,?,a,f,c,?,g,e,c,s,s,w,w,?,o,p,k,s,g,e
x,?,y,?,?,f,c,b,k,e,c,?,s,w,w,w,o,?,k,s,g,?
x,?,?,t,l,f,?,b,?,e,c,s,s,w,w,w,o,p,n,s,g,e
s,f,g,f,n,f,c,n,p,e,?,s,?,?,?,w,?,p,?,v,u,e
?,?,w,t,?,f,?,?,n,?,c,?,?,?,w,w,o,p,n,n,m,e
x,s,w,?,?,f,c,?,k,e,e,s,s,w,w,w,o,p,k,s,g,?
?,y,y,?,a,f,c,b,n,?,r,?,y,?,?,w,o,p,?,s,g,?
f,f,w,?,a,f,w,?,?,t,b,?,s,w,w,?,o,p,n,v,d,?
x,y,?,t,l,f,?,b,g,e,c,s,?,w,w,?,o,p,?,?,?,e
b,y,w,t,?,f,c,b,n,?,c,?,?,w,w,w,o,p,?,s,?,e
x,s,w,t,a,f,c,?,g,?,c,s,?,w,w,w,o,p,n,?,g,e
x,?,y,t,a,f,c,b,g,?,c,s,?,w,?,w,o,p,n,?,g,e
x,?,n,t,p,f,c,n,p,e,?,s,s,w,w,?,o,p,k,v,u,?
b,s,y,t,?,f,?,b,n,?,c,s,s,w,?,w,?,p,?,n,g,?
x,f,g,f,n,f,c,n,n,?,?,s,s,w,w,w,o,p,k,?,u,?
x,y,w,t,p,f,?,n,k,e,e,?,?,w,w,?,o,p,k,s,?,p
x,y,y,?,l,f,c,?,n,e,r,s,y,w,w,w,o,p,?,y,p,?
f,f,n,f,?,f,c,n,k,e,e,s,s,w,w,w,o,p,k,v,u,e
b,s,w,?,?,f,c,b,?,e,?,s,s,w,?,w,o,?,?,n,g,e
?,?,w,?,?,f,?,n,w,t,b,s,s,w,w,w,o,p,n,v,d,e
?,y,w,t,l,f,?,?,w,?,c,s,s,?,w,?,o,p,k,s,g,?
b,?,y,?,l,f,c,b,n,?,c,s,s,w,w,w,?,p,n,?,?,e
?,y,y,t,l,f,?,?,?,e,r,s,?,?,w,?,o,p,k,s,?,e
f,?,y,t,a,f,c,b,p,e,?,s,y,w,w,w,o,p,k,s,p,e
?,y,y,t,?,f,c,b,?,?,r,s,y,w,w,w,o,?,k,y,p,?
?,s,w,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,g,e
x,s,?,t,?,f,?,?,w,e,c,?,s,w,w,?,o,?,n,?,?,e
x,?,?,t,p,?,?,n,?,?,e,s,?,w,w,w,o,p,k,v,u,?
?,?,w,t,?,f,w,n,?,t,?,?,s,w,w,w,o,?,u,v,d,e
x,s,?,t,l,?,c,b,w,?,?,?,s,?,w,w,o,p,n,s,g,?
x,s,w,?,l,f,?,n,p,t,b,s,?,w,?,w,?,?,u,v,d,?
x,y,w,t,a,f,c,?,n,e,c,s,s,w,w,w,?,?,k,s,m,e
f,?,y,t,l,f,c,b,w,e,r,s,y,w,w,?,?,p,?,y,p,e
x,s,n,f,?,f,w,b,?,?,e,f,s,w,w,w,o,?,k,s,?,e
f,y,y,t,a,?,c,?,w,e,r,?,y,w,w,w,o,p,n,y,g,e
x,?,n,t,p,f,c,n,p,e,e,s,s,?,?,w,o,p,?,s,g,p
s,f,n,f,?,f,c,n,?,?,e,s,s,w,?,w,o,p,?,?,?,e
b,y,y,t,l,f,c,b,w,e,c,?,s,w,w,w,o,p,n,s,?,e
?,s,w,?,l,f,c,b,?,e,?,?,s,w,w,w,?,p,?,?,g,e
b,y,w,t,?,f,c,?,k,e,c,s,s,w,?,?,?,p,?,n,?,?
f,f,?,f,?,f,c,n,k,e,?,s,?,?,w,w,o,p,n,?,u,e
x,s,w,t,a,f,c,b,w,e,c,?,s,w,w,w,o,p,k,n,m,e
b,y,?,t,l,f,c,b,g,e,c,s,s,w,w,w,o,?,k,n,g,e
?,y,w,?,a,?,?,b,g,e,c,s,s,?,w,w,o,?,n,n,m,e
f,y,n,?,l,?,?,b,?,e,r,s,?,w,w,w,o,?,n,s,g,e
x,y,w,t,p,f,?,n,k,e,e,s,s,w,w,w,o,p,?,v,g,p
x,?,w,t,a,f,c,b,?,e,c,s,s,w,w,?,o,p,?,n,g,?
x,y,?,t,a,f,c,b,n,?,c,s,s,w,w,w,?,?,?,s,m,e
f,f,?,t,l,f,w,n,w,t,b,s,?,w,w,w,o,p,u,v,d,e
f,f,g,f,n,f,?,n,g,e,e,?,s,w,w,w,o,p,k,v,u,?
f,s,g,f,n,f,?,b,p,t,e,?,s,?,w,w,o,e,k,a,g,e
x,y,y,?,?,f,c,b,g,e,c,s,?,w,w,w,o,p,n,s,m,e
b,?,w,t,a,f,?,b,k,e,c,s,s,w,w,w,o,p,n,s,?,e
f,?,n,t,p,f,?,n,w,e,?,s,s,w,w,w,o,p,k,s,u,p
x,s,w,t,l,f,c,?,n,e,c,s,s,w,w,?,?,?,k,n,m,e
?,?,n,t,p,f,?,n,w,e,e,s,?,w,?,w,o,p,k,v,u,?
x,y,w,t,l,f,c,b,k,?,c,s,s,w,w,w,o,p,?,?,g,?
x,y,y,t,a,?,c,b,k,e,c,s,s,w,w,w,o,p,n,n,m,?
f,y,?,t,a,f,?,b,n,e,r,s,y,w,w,w,o,p,n,s,p,e
x,?,?,t,a,f,c,b,w,?,r,s,?,w,w,w,o,p,n,s,p,?
f,y,?,t,a,f,c,b,w,e,r,?,y,w,w,w,?,p,n,y,g,e
?,y,w,t,a,?,c,b,w,e,c,?,s,w,w,?,o,p,n,n,m,e
?,f,n,?,?,f,?,b,h,?,e,s,?,?,w,?,?,e,k,s,?,e
?,s,y,t,l,f,c,b,?,e,c,s,?,w,w,w,o,p,n,n,m,e
x,y,w,t,?,f,c,n,w,e,e,s,s,?,w,w,o,p,n,s,?,p
b,y,y,?,a,?,c,b,n,e,c,s,s,w,?,w,o,p,n,n,m,e
?,f,n,f,n,f,c,n,p,e,e,?,?,w,w,w,?,p,n,v,u,e
x,s,y,t,?,f,c,?,k,e,c,s,s,w,w,w,?,?,k,?,m,e
b,y,w,t,l,f,c,?,n,?,c,s,s,w,w,w,?,?,k,n,m,e
?,y,n,t,a,f,c,b,n,e,r,s,y,w,w,w,o,p,k,s,g,?
b,y,y,?,a,?,c,b,g,?,c,s,s,w,?,w,o,p,k,s,m,e
?,y,?,t,a,f,c,b,g,?,?,s,s,?,w,w,?,?,?,s,g,?
x,?,n,t,l,f,c,b,n,e,r,s,y,w,?,w,o,p,?,y,?,e
f,?,g,f,n,f,?,n,p,?,e,s,s,w,w,w,o,p,n,y,u,e
x,f,g,f,n,f,c,?,g,?,e,s,s,w,?,w,o,p,?,?,u,e
b,y,?,t,l,f,c,?,n,e,c,s,s,?,?,w,o,p,k,?,g,e
?,s,?,t,?,f,c,b,?,e,?,s,?,w,?,?,o,p,k,?,m,e
?,y,?,?,?,?,c,b,k,e,c,s,s,w,?,?,o,p,n,s,g,e
x,s,w,t,a,f,c,b,?,e,c,s,s,?,w,?,?,?,k,s,m,?
b,s,y,t,a,f,c,b,g,e,c,?,?,w,?,w,?,p,n,n,m,e
x,?,y,t,a,f,?,b,k,e,c,s,s,w,w,w,o,p,k,s,m,e
