@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
?,y,w,t,a,f,c,b,g,e,c,s,s,w,w,w,o,?,n,s,m,?
x,s,y,t,a,f,c,?,k,e,c,s,s,w,w,w,o,p,k,n,m,e
x,s,y,t,l,?,c,?,w,e,c,s,s,w,w,?,o,p,k,n,?,?
?,?,g,f,?,f,?,n,g,e,e,s,s,?,w,w,o,p,k,y,?,?
x,?,?,?,a,f,w,n,w,t,b,s,s,w,?,w,o,p,u,?,?,?
x,s,y,?,?,f,c,b,n,e,?,s,s,?,w,w,?,p,k,n,?,e
x,y,?,t,p,?,c,n,n,e,?,s,s,w,w,w,o,?,n,v,u,p
x,y,?,t,?,f,c,?,p,?,r,?,y,?,w,w,o,p,n,s,g,e
?,f,g,f,n,f,c,n,?,e,e,?,s,w,w,w,o,p,n,y,u,e
x,?,y,?,?,f,c,b,w,e,r,s,y,w,w,w,o,p,?,y,g,e
x,s,?,t,l,f,w,n,p,t,b,?,s,w,w,?,o,p,u,v,d,?
?,f,n,f,?,f,?,n,k,e,e,s,s,?,w,w,o,p,n,?,u,?
x,s,w,t,?,f,c,?,?,?,?,s,s,w,?,w,o,p,k,v,g,p
x,y,w,t,a,?,?,b,g,?,?,s,s,?,?,?,o,p,n,n,m,e
f,y,n,t,p,f,c,?,p,e,?,s,s,w,w,w,o,p,?,v,g,p
f,s,?,?,?,f,?,?,k,t,e,?,s,w,w,w,o,?,n,a,g,e
x,?,y,t,l,f,c,b,g,e,c,s,s,w,?,w,o,?,n,s,m,e
x,s,w,f,n,f,w,b,n,?,e,s,f,w,w,w,o,e,k,s,g,e
b,s,y,t,a,?,c,b,w,e,?,?,s,?,w,w,o,p,n,n,?,e
f,f,g,f,?,f,?,b,h,t,e,s,s,w,?,w,o,e,n,a,g,?
x,?,w,t,l,f,c,b,?,e,c,s,s,w,?,w,o,p,k,n,g,e
?,?,w,t,l,f,c,b,n,e,c,s,s,w,w,w,?,?,n,s,m,e
b,s,w,t,l,f,c,b,w,e,c,s,?,?,w,w,o,p,n,s,g,e
b,y,?,t,l,f,c,b,?,e,c,s,s,w,w,w,?,p,n,s,m,e
f,s,w,t,l,f,w,n,w,?,?,s,s,?,w,?,o,p,u,v,d,e
x,y,y,t,l,f,c,?,g,e,c,?,s,w,w,w,?,p,k,s,m,e
f,s,w,t,a,f,w,n,p,t,b,s,s,w,?,w,?,p,n,v,?,e
x,y,w,t,?,f,c,n,w,e,e,?,s,w,w,?,o,?,n,?,?,?
?,f,w,t,l,f,w,n,w,?,b,?,s,w,w,?,o,?,n,v,d,?
x,y,y,?,?,f,c,b,n,e,c,s,s,?,w,w,o,p,n,s,g,e
?,s,n,t,p,?,c,n,p,e,e,s,?,w,?,w,o,p,n,v,g,p
b,?,y,?,l,f,?,b,w,?,?,s,s,w,w,w,o,p,n,n,g,e
x,?,n,t,a,f,c,?,?,e,r,?,y,?,w,w,o,p,k,y,p,e
b,y,y,t,l,f,c,?,g,?,c,s,s,?,?,?,o,p,k,n,m,e
s,f,n,f,n,f,c,n,k,e,e,?,?,?,w,w,o,p,n,v,u,e
f,y,?,?,a,f,?,b,w,e,r,s,y,?,w,w,o,p,k,y,p,e
x,y,y,t,a,?,c,b,k,e,c,s,s,?,w,?,?,p,k,?,?,e
?,f,g,f,n,f,?,b,k,t,?,?,f,w,?,w,o,e,k,s,g,e
f,f,w,f,?,f,?,?,?,?,?,s,f,w,w,w,o,?,n,?,?,e
x,y,y,t,l,f,c,b,w,?,c,s,s,w,?,w,o,p,?,?,m,e
b,?,y,t,?,f,c,b,k,e,c,s,?,?,w,w,o,?,?,n,?,e
b,y,w,t,a,f,?,b,g,e,c,?,s,w,w,?,o,p,?,n,m,e
x,y,w,t,a,f,c,b,w,e,c,s,s,?,w,w,o,p,n,s,?,e
x,s,n,f,n,f,?,?,p,?,e,f,?,w,?,w,o,e,n,a,g,e
x,?,w,t,l,f,c,b,g,?,c,s,s,w,w,w,?,p,?,?,g,?
s,f,n,f,n,f,?,?,k,?,e,s,?,w,?,w,o,p,k,v,u,?
x,s,w,t,a,f,w,n,w,?,b,?,?,w,w,w,?,p,u,?,d,e
x,y,n,t,l,f,?,b,w,e,r,s,y,w,?,w,o,p,?,s,g,e
?,y,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,n,?,g,e
x,y,w,t,a,f,c,b,k,e,c,s,s,?,w,w,o,p,n,n,?,e
b,?,w,t,a,?,?,b,n,e,c,s,s,w,w,w,o,?,?,s,m,e
?,s,?,t,a,f,?,b,g,e,c,s,s,w,w,?,o,?,k,?,g,e
b,s,y,t,l,f,?,?,g,?,c,s,s,w,?,w,o,p,k,?,m,?
b,y,y,?,a,f,c,b,n,e,c,?,s,w,?,w,o,p,k,n,g,e
x,f,n,f,n,?,c,n,k,?,e,s,?,w,?,w,o,p,n,y,u,e
f,?,n,t,l,f,c,b,n,?,r,s,y,w,?,w,o,?,n,?,g,e
x,y,w,?,a,f,c,?,?,e,?,s,s,w,w,?,o,p,n,s,g,e
?,?,y,t,?,f,c,b,w,?,r,s,y,w,?,?,o,p,n,y,p,e
b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,?,s,g,e
b,s,?,?,a,f,?,?,w,e,?,s,s,w,w,w,o,?,k,s,m,e
x,y,n,t,?,f,c,b,w,e,r,?,y,w,?,w,?,p,k,y,g,e
b,s,w,?,a,f,c,b,?,e,?,s,s,w,w,w,o,p,k,s,g,e
x,f,?,f,n,f,c,n,g,?,e,s,?,w,w,w,o,p,n,y,u,e
b,?,y,t,?,?,c,b,k,?,c,s,?,w,w,w,o,p,n,s,g,e
x,f,y,t,l,f,w,n,n,t,?,?,s,?,?,w,o,p,u,v,d,e
b,?,?,t,a,f,?,?,?,?,c,s,?,w,?,w,o,?,k,?,g,e
f,y,y,t,?,f,c,?,?,e,?,s,y,w,w,?,o,p,n,?,g,e
b,y,w,t,l,f,c,b,?,e,c,?,s,w,w,w,o,p,k,n,m,e
b,y,w,?,a,f,c,b,k,e,c,s,s,?,w,w,o,?,k,n,m,e
b,y,y,t,a,f,c,b,g,e,c,?,s,w,w,?,o,p,n,s,g,?
x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,m,e
b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,g,?
x,y,w,t,p,f,c,n,p,e,e,s,s,?,w,?,o,p,n,?,u,p
s,f,n,f,n,f,c,?,?,e,e,s,s,w,?,w,o,p,n,y,u,?
f,f,n,f,n,f,c,n,?,e,e,?,s,w,w,w,o,p,k,v,u,e
x,s,?,t,a,f,c,b,?,e,?,s,s,w,w,w,o,p,n,?,m,e
?,?,n,?,a,f,c,b,p,e,r,s,y,?,w,w,o,p,k,s,p,e
x,y,w,?,p,f,c,n,k,e,?,s,s,?,w,w,o,?,k,s,g,p
b,s,?,t,l,f,c,?,g,e,c,s,s,w,?,w,?,p,n,s,?,e
f,f,?,f,n,?,c,n,p,e,e,s,s,w,w,?,o,p,k,?,u,e
b,y,?,?,l,f,c,b,g,?,c,?,s,?,w,w,?,p,n,n,g,e
x,y,n,t,a,f,c,b,w,e,r,s,y,w,w,?,o,p,?,?,p,e
x,?,w,f,n,f,w,b,p,?,e,?,f,w,w,?,o,e,k,s,g,e
x,s,?,t,l,f,w,?,w,t,b,?,s,w,w,?,o,p,n,v,?,e
b,s,w,?,l,f,c,b,w,e,c,s,s,?,?,w,?,p,n,s,?,e
f,s,y,?,a,f,?,n,w,?,b,s,s,w,w,w,?,p,n,?,d,e
x,?,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,?,n,n,m,e
?,f,g,?,?,?,c,n,g,?,?,s,s,w,w,w,o,?,n,y,u,e
b,s,?,t,a,f,c,b,n,e,c,s,s,w,?,w,o,p,k,?,g,e
x,s,w,?,?,f,c,b,g,?,c,s,s,w,?,?,o,p,n,?,m,e
x,y,w,t,l,f,c,b,n,?,c,?,s,w,w,w,?,p,n,s,m,e
?,s,w,t,a,?,w,n,n,?,b,?,s,?,w,w,o,p,n,v,?,e
x,y,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,g,e
?,s,w,t,l,f,?,b,w,e,c,s,s,w,w,w,o,p,k,s,g,e
x,s,w,t,a,f,?,b,g,e,c,?,s,?,w,?,o,?,k,n,g,e
x,f,?,f,n,f,w,b,h,?,e,?,s,w,w,w,o,e,k,s,g,e
f,y,n,t,l,f,c,b,n,e,r,s,y,w,w,w,o,?,k,y,?,?
x,?,w,t,p,f,c,?,k,?,e,s,s,w,w,w,o,p,n,v,?,p
b,s,?,t,?,f,?,b,?,e,c,s,s,w,?,w,o,p,n,n,?,?
b,s,?,t,a,f,c,b,k,?,c,s,s,?,w,w,o,p,k,s,?,e
b,y,w,t,l,?,c,b,n,e,c,?,s,w,w,w,o,p,n,n,?,e
b,y,?,t,a,f,c,b,?,?,c,s,?,w,w,w,o,p,k,n,g,e
x,s,?,t,a,f,c,?,w,?,c,s,?,w,w,?,o,?,?,?,?,e
b,s,w,t,l,?,c,b,w,e,c,s,s,?,w,w,o,p,k,n,m,e
?,f,?,t,?,f,w,?,n,t,b,s,s,w,w,?,o,p,n,v,?,e
x,f,?,f,n,f,?,?,n,e,e,?,s,w,?,?,o,p,?,y,u,e
f,y,y,t,?,f,c,b,n,e,r,?,y,w,w,w,o,p,n,s,g,e
b,?,?,t,l,f,c,b,?,e,c,s,s,w,w,w,o,p,k,n,m,e
x,s,y,t,a,f,c,b,g,e,c,?,s,w,?,?,?,p,?,s,g,e
x,y,?,t,a,f,?,b,k,?,c,s,s,w,w,w,o,?,k,s,g,e
x,y,?,t,l,f,c,?,w,e,c,s,s,w,w,w,o,p,n,s,g,e
?,f,g,f,?,f,c,n,p,e,e,s,s,w,w,?,o,p,n,v,?,?
x,s,w,t,?,f,?,b,n,e,?,s,s,w,w,?,o,p,?,n,m,e
x,s,w,t,p,f,c,n,?,?,e,s,s,w,?,w,o,p,?,s,g,p
?,y,y,?,?,f,c,b,n,e,?,s,y,w,?,?,?,p,n,s,?,e
?,f,w,t,a,f,w,n,?,t,b,s,?,w,w,w,?,p,n,v,d,e
?,y,w,t,l,f,c,b,?,?,?,s,?,?,w,?,o,p,k,n,m,?
b,y,w,t,?,?,c,b,n,e,c,s,s,w,?,?,o,?,k,s,g,e
x,?,w,t,a,f,c,?,?,e,c,s,s,w,w,w,o,p,?,n,g,?
x,s,y,?,?,f,?,b,g,e,c,s,s,w,w,w,o,?,n,s,g,e
x,y,n,t,?,?,c,n,p,e,e,s,s,w,w,w,o,p,k,v,u,p
?,s,y,?,?,f,?,b,n,e,c,s,s,w,w,w,o,p,n,?,g,e
x,?,?,f,?,f,?,n,n,e,e,?,s,?,?,w,o,p,k,y,u,?
x,y,w,t,p,f,?,?,k,e,e,?,?,w,w,?,o,p,?,?,u,p
x,y,y,t,?,f,c,b,n,e,?,?,y,w,w,w,o,p,n,?,p,e
f,f,n,f,n,f,c,n,?,e,e,s,?,w,w,w,o,p,?,v,?,e
b,s,w,t,l,f,?,b,k,e,c,s,s,w,w,w,o,p,n,n,g,?
x,?,w,t,l,f,w,n,w,t,b,s,s,w,w,?,o,p,n,?,?,e
x,y,w,t,?,f,c,b,?,e,c,s,s,?,w,w,o,p,k,s,g,e
?,y,y,t,l,?,c,b,n,e,c,s,s,w,w,w,o,?,n,s,g,e
?,y,?,t,l,f,c,b,n,e,r,s,?,w,w,w,?,p,k,?,g,e
?,y,y,t,a,f,?,b,p,e,r,s,y,w,w,w,o,?,k,s,p,e
?,y,y,t,?,f,c,b,w,e,?,s,y,w,w,w,o,?,?,y,p,e
x,s,w,t,l,f,?,b,?,e,c,s,s,w,w,w,o,?,k,s,g,e
?,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,n,n,m,e
x,s,w,?,p,f,c,?,n,e,e,s,s,w,w,w,o,?,k,v,u,p
?,f,w,t,a,f,w,n,p,t,b,s,s,w,?,w,?,p,u,v,d,e
x,?,w,t,l,f,c,b,?,?,c,s,s,w,w,w,o,p,n,?,g,?
x,?,w,?,?,f,w,n,?,t,?,s,s,w,w,w,o,p,u,v,d,e
?,y,w,t,a,f,c,b,n,e,?,s,s,w,w,w,o,p,k,s,m,e
f,y,?,t,?,f,c,b,w,e,r,?,y,w,w,w,o,p,k,y,p,e
x,s,n,f,n,f,w,b,p,t,e,f,s,?,w,w,o,?,?,s,?,e
?,y,y,t,a,f,?,b,w,e,?,s,y,w,?,w,o,p,n,y,?,?
x,s,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,n,s,g,p
s,f,?,?,n,?,c,n,g,e,e,s,s,?,?,?,o,p,n,v,?,?
b,y,y,t,l,f,c,b,w,e,c,s,?,w,w,w,o,?,n,s,m,e
b,s,w,t,?,f,?,b,n,e,c,s,s,w,w,?,?,p,?,s,g,e
b,y,w,?,l,f,c,b,k,e,c,s,?,?,w,w,o,?,n,n,m,e
f,?,n,f,?,f,c,n,k,?,e,s,?,w,w,w,o,p,n,v,u,e
x,s,w,?,a,f,c,b,w,e,c,?,s,w,w,w,?,p,k,n,m,e
b,y,w,t,?,f,c,b,g,e,c,s,s,w,w,w,o,?,k,?,g,e
b,y,w,?,?,f,?,b,g,e,c,s,s,w,?,w,o,p,n,?,m,?
?,y,n,t,l,?,c,b,w,e,r,?,?,w,w,w,o,?,n,s,g,e
?,y,w,t,p,f,c,n,k,e,?,s,?,w,w,w,o,p,k,v,g,p
?,s,w,?,a,f,c,?,n,e,c,s,s,w,?,w,o,p,n,?,g,e
x,y,w,t,a,f,c,b,n,e,?,s,s,w,w,w,o,p,?,?,?,e
f,?,w,t,l,?,w,n,w,t,b,s,?,w,w,w,o,p,?,?,d,e
f,f,g,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,k,v,u,e
f,s,?,f,n,f,w,b,p,t,e,s,s,w,w,w,o,e,k,a,?,?
x,y,?,t,a,f,c,b,?,?,?,s,s,w,w,w,o,?,n,s,m,e
b,?,w,t,?,f,?,b,?,?,?,?,?,?,?,w,o,?,n,s,m,?
f,y,?,t,p,f,c,n,w,e,?,?,s,w,w,w,o,p,k,s,u,p
?,s,w,?,l,f,c,b,n,e,?,s,s,?,w,w,o,p,k,n,m,?
f,s,n,t,p,f,c,n,?,e,e,s,s,w,w,w,?,p,?,v,?,p
x,?,w,t,?,f,?,b,k,e,c,s,?,?,w,?,?,p,?,s,g,e
x,y,?,?,a,f,?,b,?,e,c,s,s,w,w,?,o,p,n,n,m,e
f,y,y,t,a,f,c,b,n,e,r,s,y,?,w,w,o,p,n,?,p,e
x,y,n,?,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,s,p,e
f,y,n,?,a,f,c,?,w,e,r,s,?,w,w,?,o,?,n,y,g,e
x,y,w,t,a,f,c,b,?,e,?,s,s,w,w,w,o,p,n,n,?,?
f,?,n,f,n,f,w,b,?,t,e,s,s,w,w,w,?,e,k,s,?,?
?,s,y,?,l,?,c,b,k,e,c,s,s,w,w,w,o,?,?,n,?,e
x,y,?,t,p,f,c,n,w,e,e,s,s,?,w,?,o,?,n,s,g,p
b,y,y,t,a,f,?,b,n,e,c,s,s,w,w,w,o,p,n,n,?,e
?,f,n,f,n,f,c,n,?,e,e,s,s,w,w,?,o,p,?,?,?,e
x,s,?,t,?,f,?,b,?,e,?,s,s,w,?,w,o,?,k,s,m,e
b,y,?,t,l,f,c,b,n,e,c,s,?,w,?,w,?,p,k,n,?,e
?,y,n,t,a,?,c,b,n,e,r,s,y,w,w,w,o,p,k,?,g,e
?,y,y,t,?,f,c,b,g,e,c,s,s,?,?,w,o,?,k,?,m,?
b,y,w,t,a,f,c,b,g,e,c,s,?,?,?,w,?,p,k,?,?,?
x,y,n,t,l,f,c,b,?,?,r,?,?,w,w,w,o,?,n,y,p,e
f,f,g,?,?,f,?,n,p,e,e,s,s,?,w,?,?,p,n,y,u,e
x,f,g,?,?,f,c,n,g,e,e,s,?,w,w,w,o,p,k,y,u,e
b,y,?,t,l,f,c,?,n,e,?,s,s,w,w,w,?,?,k,s,g,e
x,s,y,t,?,?,?,?,n,e,c,?,s,w,w,?,?,?,k,?,m,e
b,?,w,t,l,f,c,b,k,e,c,s,s,w,w,w,o,?,n,s,?,e
x,s,w,?,?,f,?,?,?,e,c,s,s,?,w,w,o,p,k,s,m,?
b,s,y,t,a,?,c,b,?,e,c,s,s,?,w,?,o,p,n,n,m,e
?,?,y,?,a,f,?,?,?,e,c,s,?,w,w,?,o,p,k,s,m,e
