@relation dataset

@attribute cap.shape {b, c, f, k, s, x}
@attribute cap.surface {f, g, s, y}
@attribute cap.color {b, c, e, g, n, p, w, y}
@attribute bruises.3f {f, t}
@attribute odor {a, c, f, l, m, n, p}
@attribute gill.attachment {a, f}
@attribute gill.spacing {c, w}
@attribute gill.size {b, n}
@attribute gill.color {g, h, k, n, p, r, u, w, y}
@attribute stalk.shape {e, t}
@attribute stalk.root {b, c, e, r}
@attribute stalk.surface.above.ring {f, k, s, y}
@attribute stalk.surface.below.ring {f, k, s, y}
@attribute stalk.color.above.ring {b, c, g, n, p, w, y}
@attribute stalk.color.below.ring {b, c, g, n, p, w, y}
@attribute veil.color {w, y}
@attribute ring.number {n, o, t}
@attribute ring.type {e, l, n, p}
@attribute spore.print.color {h, k, n, r, u, w}
@attribute population {a, c, n, s, v, y}
@attribute habitat {d, g, l, m, p, u}
@attribute class {e, p}


@data
b,y,y,t,?,f,c,b,k,e,c,s,s,w,w,w,o,p,?,s,m,e
b,?,w,t,a,f,c,b,w,?,c,?,s,w,w,w,o,p,n,n,m,e
b,s,?,t,l,?,c,b,g,e,c,s,s,w,w,w,o,p,k,?,?,e
f,s,w,?,p,f,c,n,?,e,e,s,?,w,w,w,o,p,n,v,g,p
x,y,y,t,?,f,?,?,n,e,c,s,s,w,?,w,o,p,n,n,?,?
x,y,?,t,l,f,c,b,w,e,c,s,s,w,w,?,o,?,n,n,m,e
f,?,?,?,n,f,c,n,?,?,e,s,?,w,w,w,o,p,k,y,u,?
x,s,y,t,a,?,w,?,n,t,?,s,s,w,w,?,o,?,n,v,d,e
?,s,y,t,l,f,c,b,g,e,?,s,s,?,w,w,o,p,n,n,m,e
?,?,w,t,p,f,c,n,k,e,e,s,s,w,w,w,o,p,?,s,u,?
x,?,y,t,l,f,c,b,?,e,c,?,s,w,w,w,o,p,n,n,?,?
x,y,n,t,l,?,c,?,p,e,r,s,?,w,w,w,o,p,n,y,p,e
b,?,y,t,l,f,c,b,n,e,c,?,s,w,w,w,o,?,n,s,m,e
x,f,y,t,l,f,w,n,?,t,?,?,s,?,w,?,o,p,n,?,?,e
s,f,?,f,n,f,c,n,k,e,e,s,s,w,?,?,o,p,k,v,u,e
x,y,n,t,p,f,c,n,?,e,e,?,s,w,w,w,o,p,n,s,?,p
x,f,?,?,a,f,w,n,p,?,b,s,s,w,w,w,o,p,?,v,d,e
?,?,y,t,l,f,c,b,k,e,c,s,s,w,w,?,o,?,k,?,m,e
b,y,?,?,a,f,c,b,n,e,c,s,s,w,?,w,o,p,n,s,g,e
?,y,y,?,l,f,c,b,n,e,r,s,?,w,w,w,o,p,?,?,p,?
?,f,n,f,n,f,c,n,?,e,?,s,s,w,w,w,o,p,?,?,u,e
?,y,?,t,p,f,c,n,p,e,e,s,s,w,w,w,?,?,n,?,?,?
?,s,y,t,a,f,c,b,w,e,c,s,s,?,w,w,o,p,k,n,m,e
x,y,w,?,a,f,c,b,n,e,c,?,s,w,?,w,?,?,n,n,g,e
x,y,?,t,l,f,?,?,k,e,?,?,s,w,w,w,o,p,k,s,m,e
?,?,w,t,l,f,c,b,w,e,c,s,s,w,w,?,o,p,?,n,?,e
x,y,?,t,l,?,c,b,n,e,?,s,?,w,w,w,o,p,n,s,p,?
f,?,y,?,?,?,c,b,w,e,?,s,y,w,w,w,o,?,k,s,p,e
x,y,n,t,a,f,?,b,w,?,r,s,y,w,w,w,?,p,k,s,?,e
x,s,w,?,l,f,c,b,?,e,?,?,s,w,w,w,o,?,k,?,g,e
b,s,?,t,l,f,c,?,?,e,c,s,?,?,w,w,o,p,n,n,m,e
x,?,n,t,p,f,c,n,?,e,e,s,s,w,w,w,o,p,?,v,u,p
x,?,w,t,p,f,?,?,k,e,?,s,s,w,w,w,o,p,k,v,u,?
?,?,y,t,?,f,c,b,w,e,?,s,s,w,w,w,?,p,k,s,?,e
?,f,?,f,n,?,w,b,n,t,e,s,s,w,?,w,o,e,n,a,g,?
b,s,w,t,?,f,?,b,w,e,c,?,?,w,w,w,?,p,?,n,g,e
x,s,?,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,?,n,g,e
?,?,n,t,?,f,?,?,p,e,r,s,y,w,w,w,o,p,k,y,?,e
s,f,g,f,n,f,c,?,k,e,e,s,s,w,?,w,o,p,n,v,u,e
b,y,y,t,?,?,?,b,?,e,c,s,s,?,w,w,o,p,n,s,m,e
b,s,y,?,l,f,?,b,?,e,?,s,?,w,w,?,o,?,n,s,m,?
b,y,y,?,l,?,c,b,g,e,c,s,?,w,w,w,o,p,?,?,m,?
?,y,w,t,l,f,c,b,n,e,c,s,s,?,w,?,o,p,n,?,g,?
f,s,n,f,?,f,w,?,k,?,e,s,s,w,w,w,o,e,k,a,g,?
x,s,w,t,?,f,c,?,n,e,c,s,?,w,w,w,o,p,k,s,?,?
f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,?,g,e
x,y,y,?,a,f,?,b,w,e,c,s,s,?,w,w,o,p,k,n,g,e
x,f,g,f,n,?,c,n,p,e,e,s,s,w,w,w,?,p,?,v,u,e
f,f,y,t,l,f,w,n,p,t,b,s,?,w,w,w,?,p,n,v,d,e
b,y,?,?,l,f,?,b,g,e,c,s,s,?,w,w,o,p,n,s,?,e
f,f,y,t,l,f,w,n,w,?,b,?,s,w,?,w,o,p,n,?,d,e
?,y,n,t,a,f,?,b,?,e,?,s,y,w,w,w,o,p,k,s,p,e
?,?,y,t,a,f,c,b,?,e,?,s,s,w,w,?,o,p,k,s,g,e
f,?,y,t,l,f,w,n,p,t,b,s,s,w,w,w,o,p,n,?,d,e
x,s,?,t,?,f,w,?,n,t,b,s,s,w,w,w,o,p,u,v,d,e
?,y,n,t,l,f,c,b,?,e,r,s,y,w,w,w,o,p,n,y,p,e
x,y,n,t,?,f,c,n,?,?,e,s,s,w,w,w,o,p,n,v,u,p
f,y,n,t,a,f,?,?,n,?,r,?,y,w,w,w,o,p,n,y,g,e
x,s,n,f,n,f,w,b,k,t,e,f,?,w,w,w,o,e,n,s,g,e
x,y,w,?,p,f,c,n,w,e,?,s,s,?,?,w,o,p,k,s,g,p
f,f,g,?,?,f,c,n,?,e,e,s,s,w,w,?,o,p,?,y,u,e
x,f,g,?,n,f,w,b,n,?,e,s,s,w,w,?,o,e,n,s,g,e
x,y,?,t,l,f,c,b,w,e,r,s,y,?,w,w,o,p,k,s,g,e
x,s,n,f,n,f,w,b,k,?,e,s,?,w,w,w,o,?,?,s,g,e
b,s,?,t,a,f,c,b,?,e,c,s,s,?,w,w,o,p,?,s,?,e
?,s,w,t,l,f,?,b,n,e,c,s,s,w,w,w,o,p,n,?,?,e
?,?,n,t,l,f,?,b,w,e,r,s,y,w,w,w,?,p,k,y,?,e
s,?,n,?,n,f,?,n,n,e,e,s,s,w,w,w,o,p,n,v,u,e
x,f,n,f,n,f,c,n,n,e,e,s,s,w,w,w,?,p,n,y,u,?
b,s,w,t,l,?,?,b,k,e,c,s,?,w,?,w,o,p,k,s,?,?
x,?,y,t,a,f,c,?,g,e,c,?,s,?,w,w,?,p,k,s,?,?
x,y,y,t,?,f,?,b,g,e,c,s,s,?,?,w,o,?,k,n,m,e
x,s,n,f,n,f,w,b,n,t,?,s,s,w,w,w,o,e,n,a,?,?
x,s,w,t,a,f,c,b,g,?,c,?,s,w,w,w,o,p,?,?,?,e
f,y,n,t,l,?,c,b,p,?,?,s,y,w,w,?,o,?,n,s,g,e
x,s,y,t,a,f,c,b,n,e,c,s,s,?,w,w,o,p,k,?,g,e
b,?,?,t,?,?,c,b,g,e,c,s,s,w,w,w,o,p,?,?,g,?
x,?,?,t,?,f,c,b,g,e,c,s,s,?,w,w,o,p,k,s,g,e
x,f,n,?,n,f,w,?,p,?,e,f,s,w,w,w,o,e,k,?,?,e
?,s,y,t,l,?,c,b,n,e,c,s,s,w,w,w,o,p,k,n,?,e
f,y,y,t,?,f,c,b,w,e,?,s,y,w,w,?,o,p,n,s,g,e
x,y,y,?,a,f,c,?,n,e,?,s,y,w,w,?,o,p,?,y,p,e
b,y,w,?,l,?,c,b,g,e,c,s,s,w,w,?,o,p,n,n,g,e
x,?,y,t,a,?,c,b,n,e,?,s,s,w,w,w,o,?,?,?,m,e
x,?,y,t,a,?,c,b,w,e,r,s,y,?,w,w,?,p,n,y,g,e
b,y,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,?,s,?,e
b,y,w,t,a,f,?,b,g,e,c,s,s,w,w,?,?,?,n,s,?,e
x,s,y,t,a,f,c,b,k,?,?,s,s,?,w,w,o,?,k,n,m,e
x,s,y,t,l,f,c,?,w,e,c,s,s,?,w,w,o,?,k,n,g,e
?,?,g,f,?,?,c,n,g,e,e,s,s,w,w,w,o,?,k,?,u,e
x,?,w,t,a,f,w,n,?,t,b,s,s,w,w,w,o,p,?,?,?,e
x,s,y,t,a,?,c,b,?,e,c,s,s,w,w,w,?,p,k,n,m,e
x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,w,o,p,?,v,u,?
?,?,?,t,?,f,c,?,p,?,r,s,y,w,w,w,?,p,n,s,g,?
s,f,g,f,?,f,c,?,p,e,e,s,s,w,w,w,?,p,n,y,u,e
?,y,y,t,l,f,c,b,w,e,r,s,y,w,?,w,?,p,k,y,?,e
?,s,y,t,?,f,w,?,?,?,b,s,?,?,w,?,?,p,u,v,?,?
?,f,n,f,?,f,?,n,k,?,e,s,s,w,w,w,o,p,n,y,u,e
x,s,?,t,p,f,c,?,k,?,e,s,s,w,?,w,?,p,k,v,g,p
x,?,?,t,a,f,?,b,g,e,?,s,s,w,?,w,o,p,n,?,?,e
f,y,n,t,p,f,c,n,p,?,e,?,?,w,w,?,o,p,k,v,?,p
f,s,g,f,n,?,w,b,k,t,?,s,s,w,w,w,o,e,n,a,g,e
x,?,?,t,l,?,c,b,g,e,c,s,s,w,w,w,o,p,?,?,m,?
x,s,w,f,?,f,w,?,n,t,e,s,?,w,w,w,o,e,k,s,g,e
?,s,y,t,a,?,c,b,w,e,c,?,s,w,w,w,?,p,?,n,g,e
?,f,g,f,n,f,?,b,h,t,e,s,?,?,w,w,o,e,?,a,g,e
?,s,w,t,?,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,g,e
b,s,?,t,?,f,c,?,n,e,c,s,s,w,w,?,o,p,?,s,m,?
b,s,?,t,l,f,?,?,w,e,c,s,s,w,w,w,o,p,n,?,g,e
b,y,w,?,l,f,c,b,w,?,?,?,s,w,w,w,o,p,n,s,?,e
?,s,w,t,l,f,?,?,w,t,b,?,?,w,w,w,o,p,u,v,d,e
x,y,y,t,?,f,c,b,g,e,c,s,s,w,w,w,o,p,?,?,m,e
f,?,w,t,?,?,w,?,p,t,?,?,s,w,w,w,o,?,n,v,d,e
x,y,w,t,?,f,?,?,w,e,e,s,s,w,w,?,o,p,?,v,u,p
f,f,w,t,l,f,w,n,w,t,b,?,s,w,?,?,o,p,n,v,d,e
x,y,y,t,a,f,c,b,?,?,c,s,s,w,?,?,o,p,n,s,g,e
?,s,n,t,p,f,c,n,p,e,e,s,s,?,w,?,?,p,n,v,g,p
b,s,y,t,?,f,c,?,w,?,c,s,s,w,w,w,o,p,n,n,g,?
x,y,n,?,a,f,c,b,?,e,r,s,y,w,w,w,o,p,k,y,?,e
b,y,y,t,l,f,c,b,g,e,c,s,?,w,w,w,?,p,?,n,m,e
?,f,?,?,n,f,c,n,k,e,e,?,?,w,w,w,o,p,n,v,?,e
f,y,n,t,a,f,c,b,w,e,?,?,y,w,w,w,o,p,?,y,p,e
x,?,y,?,?,f,c,?,k,e,c,s,s,w,?,w,o,p,k,n,g,?
x,?,g,f,n,f,?,b,?,?,?,?,?,w,w,w,o,?,?,s,g,e
f,f,w,f,n,f,?,b,k,t,e,?,?,w,w,?,o,?,?,a,g,?
x,y,y,t,l,?,?,?,?,e,c,s,?,w,?,w,o,p,n,?,m,e
b,?,y,t,l,f,c,b,k,e,c,s,s,w,w,w,o,?,k,n,?,?
b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,?,o,p,?,n,?,?
x,y,?,t,a,f,c,b,w,e,?,s,s,w,w,?,o,?,?,s,g,e
x,s,n,f,?,f,w,b,p,?,e,f,?,?,?,?,?,?,n,?,?,e
x,y,?,t,l,f,c,b,g,e,c,s,s,?,w,?,o,p,n,s,g,e
s,f,n,f,n,f,c,n,k,e,e,s,s,w,w,?,o,p,?,v,?,e
x,s,w,t,a,?,w,n,w,t,b,s,s,w,w,w,?,p,?,v,d,?
?,y,n,?,l,?,c,b,w,?,r,s,y,?,w,?,o,p,k,?,?,e
b,y,y,t,a,f,c,b,k,e,c,s,?,w,w,w,?,p,n,n,g,e
x,y,w,t,?,f,c,b,k,e,c,s,s,w,w,w,?,p,?,n,?,e
b,y,w,t,a,?,c,b,?,e,c,s,?,w,w,w,o,p,?,s,?,?
b,s,y,t,a,?,c,b,?,e,c,s,s,w,w,w,o,p,k,?,g,e
?,s,y,?,l,f,c,b,g,e,c,s,s,w,w,w,?,?,?,s,m,e
b,?,y,t,a,f,?,?,?,e,c,?,s,w,w,?,?,p,k,n,g,e
x,f,n,f,n,f,c,n,k,?,e,?,s,w,w,w,o,?,n,y,u,e
f,y,n,t,l,f,c,b,n,e,r,s,y,?,w,w,o,p,n,y,g,e
x,y,w,t,a,f,c,?,k,e,c,s,s,?,?,w,o,p,n,s,g,?
f,y,y,?,l,f,c,b,w,?,r,s,y,w,w,?,o,p,n,y,p,e
b,s,w,t,a,f,c,b,w,?,c,s,s,w,w,w,o,p,n,s,g,e
?,?,w,t,?,?,c,b,w,e,c,s,s,w,w,?,o,p,?,s,m,e
x,y,n,t,?,f,c,b,w,e,?,s,y,w,w,w,?,?,?,y,g,?
?,s,w,t,a,f,c,b,k,e,c,s,s,w,w,w,?,p,k,s,g,e
x,f,g,f,?,f,c,n,?,e,e,s,s,?,w,?,o,p,?,y,u,?
b,s,y,t,l,f,c,b,k,e,c,s,?,?,w,w,o,?,n,?,g,e
x,f,y,t,l,f,w,n,n,t,b,s,s,w,w,?,o,p,u,v,d,e
b,?,?,t,a,?,c,b,?,e,c,s,s,w,w,w,?,p,k,s,?,e
f,y,y,t,?,f,?,b,p,e,?,?,y,w,w,w,o,p,n,s,g,?
?,y,?,t,?,f,c,b,w,e,c,s,s,w,w,?,o,p,k,n,m,e
b,y,?,t,a,f,c,?,k,e,c,s,?,?,?,w,o,p,k,?,m,e
b,y,y,?,a,?,c,b,g,e,c,s,s,w,w,w,o,p,n,s,g,e
?,y,y,t,l,f,c,b,g,e,c,?,s,w,w,?,o,p,n,n,m,?
b,s,y,t,l,f,c,b,g,e,?,s,s,w,w,?,?,?,n,n,g,?
x,y,w,t,p,f,c,n,p,?,e,s,s,w,w,?,?,p,n,v,u,p
s,?,n,?,n,f,c,n,g,e,e,s,s,?,w,w,o,p,n,y,?,e
f,f,n,?,n,?,c,?,g,e,e,s,s,w,?,w,o,p,k,v,?,e
x,s,y,t,a,f,c,b,g,e,c,s,?,w,w,w,o,p,?,?,m,?
?,y,?,t,?,?,c,?,p,e,?,s,y,?,w,w,?,?,k,?,p,e
x,y,w,?,?,f,?,n,k,e,?,s,s,w,w,?,?,p,k,s,g,p
?,s,?,t,l,f,c,b,g,?,c,?,?,w,?,?,o,p,n,?,m,e
?,f,g,f,n,?,c,n,p,e,e,s,s,w,w,w,o,?,k,v,u,e
b,y,y,t,?,f,c,b,?,e,c,s,?,w,w,w,o,p,n,n,?,e
x,y,n,t,a,?,c,?,w,e,r,?,y,w,?,w,?,p,n,y,p,?
?,f,w,f,n,?,w,b,p,t,e,s,f,w,w,?,o,e,k,s,g,e
?,s,w,?,l,f,w,n,w,t,?,s,s,w,w,w,o,?,n,v,d,?
b,s,?,t,l,f,c,?,w,e,c,s,s,w,w,?,?,p,n,s,m,?
f,s,y,?,a,f,w,n,w,t,b,?,s,w,w,w,o,p,n,v,?,e
x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,w,?,p,n,?,m,e
f,f,g,f,n,?,c,n,g,?,e,s,s,w,w,w,o,p,?,?,u,e
b,s,y,?,a,?,c,b,n,?,c,s,s,w,w,?,o,p,k,s,g,e
x,s,w,t,l,f,c,?,g,e,c,?,?,w,w,w,?,p,n,n,?,e
x,?,w,t,l,f,c,b,n,e,c,s,s,w,?,w,?,?,n,s,m,?
f,s,w,t,a,f,w,n,n,t,b,s,s,w,?,w,o,?,n,v,?,e
x,y,y,t,l,?,c,?,w,e,?,s,s,w,w,w,o,p,n,s,g,?
?,s,w,t,?,f,c,?,w,e,c,s,s,w,w,?,o,p,k,?,g,e
x,s,?,t,?,f,c,b,?,e,?,?,s,?,w,?,o,p,k,n,g,e
x,f,w,?,n,?,w,?,h,t,?,f,s,w,w,?,o,e,k,s,?,?
?,y,n,t,?,f,c,b,n,e,?,?,y,?,w,w,o,p,k,y,p,e
x,s,w,?,?,f,?,n,?,e,e,?,s,?,w,w,o,p,?,v,u,p
b,s,w,t,a,f,c,b,?,?,c,s,?,w,?,w,o,p,?,n,g,e
b,s,w,t,a,f,c,b,k,e,c,s,s,w,?,w,o,p,?,s,m,e
b,y,w,t,l,f,c,?,n,e,c,s,s,?,w,w,o,p,n,n,?,e
b,?,w,t,a,f,c,b,w,e,c,s,s,?,?,w,?,p,k,?,g,?
x,s,y,t,?,f,?,?,w,e,c,s,s,w,?,?,?,p,k,s,g,e
b,s,w,t,?,f,c,b,?,e,c,s,s,w,w,w,o,p,k,n,m,?
x,f,y,?,?,f,w,?,n,t,?,s,s,w,?,w,o,p,n,v,d,e
x,f,g,f,n,f,c,n,?,e,e,?,s,?,?,w,o,p,n,y,u,e
?,y,y,?,a,f,c,?,n,e,r,s,?,w,w,?,o,?,n,?,g,e
b,s,w,t,l,f,c,b,?,e,c,s,s,w,w,?,o,p,?,n,m,e
x,s,y,t,a,f,c,b,g,e,c,s,s,w,?,w,o,p,k,s,g,e
x,y,y,t,a,f,c,b,k,e,c,?,s,w,w,w,o,p,k,s,g,e
x,y,w,?,l,f,?,b,w,?,c,?,?,w,w,w,o,?,n,?,g,e
?,f,g,?,n,?,c,n,p,?,e,s,s,w,w,w,o,?,n,v,?,?
x,s,w,?,a,f,c,b,n,e,c,s,s,?,w,w,?,p,?,?,m,e
x,s,w,?,p,f,c,n,?,?,e,?,?,?,w,?,o,?,?,s,g,p
x,y,y,t,a,f,c,b,n,e,r,s,y,w,w,w,o,p,n,?,g,e
f,f,?,t,a,?,w,?,p,t,b,s,s,w,?,w,o,p,n,v,d,e
x,y,w,t,l,f,c,?,g,e,c,s,s,w,w,w,?,?,k,n,m,e
?,?,w,t,l,f,c,b,?,e,c,s,?,w,w,w,?,p,k,?,g,e
x,s,w,t,?,f,c,b,g,e,?,s,s,w,?,?,?,p,n,n,g,e
x,?,y,t,a,f,c,?,g,?,c,s,s,w,w,?,?,p,?,s,g,e
x,y,?,t,p,?,?,n,p,e,e,s,?,w,w,w,o,p,k,v,u,p
b,s,y,t,a,f,?,b,n,?,?,s,s,w,w,w,o,?,n,?,g,?
x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,w,o,?,k,y,u,?
x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,?,o,?,k,s,?,p
?,?,?,t,l,?,c,?,n,e,r,s,y,w,w,w,o,p,n,y,p,?
f,f,n,f,n,f,?,n,k,e,?,s,s,w,w,w,o,p,k,v,u,e
b,?,w,t,?,f,?,b,k,e,c,s,s,w,w,?,o,p,?,n,g,e
x,f,?,t,l,f,w,n,w,?,b,s,s,?,w,w,o,p,n,v,d,e
?,y,w,t,l,f,c,?,w,e,c,s,s,w,w,w,o,p,k,s,g,e
b,?,y,?,l,f,c,b,n,?,c,s,s,w,w,?,o,p,?,?,g,e
x,y,y,?,?,f,c,b,n,e,?,s,y,w,w,?,o,p,?,s,?,e
f,y,y,t,a,?,?,b,p,e,?,s,y,w,w,w,o,p,k,s,p,e
f,y,y,t,a,f,c,?,w,e,r,s,y,w,w,w,o,p,k,y,p,e
x,s,w,t,?,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,g,e
x,s,w,t,a,f,c,?,w,?,c,s,?,w,w,w,o,p,n,n,m,e
x,s,w,t,p,f,c,?,?,?,?,?,s,w,w,w,o,p,k,v,?,p
f,f,?,t,?,f,w,?,p,t,?,?,s,w,w,w,o,p,?,v,d,e
x,s,w,t,l,f,c,?,w,e,?,s,s,w,w,w,o,p,n,s,?,e
x,s,w,t,l,f,w,n,p,t,b,s,?,?,w,w,o,p,u,v,d,e
x,?,w,t,a,?,c,b,n,e,c,s,s,?,w,w,o,p,k,s,?,?
f,y,?,t,l,f,c,?,w,e,r,?,y,?,?,w,o,?,?,y,p,e
x,s,n,f,n,?,w,b,p,t,e,f,s,w,w,w,o,e,k,s,g,?
f,y,?,t,a,f,c,b,?,e,?,s,y,w,w,?,?,p,n,?,g,?
x,?,?,t,p,?,c,n,p,e,e,s,s,w,w,w,o,p,n,?,g,p
s,f,?,f,n,?,c,n,?,e,e,s,s,w,w,w,o,p,n,v,u,?
b,y,y,?,l,f,c,b,w,e,c,?,s,w,w,w,o,p,n,s,m,?
?,s,w,?,l,?,?,b,n,?,c,?,s,?,?,w,?,p,n,s,g,e
b,?,w,t,l,f,?,?,k,e,c,?,s,w,w,w,?,p,n,n,m,e
f,f,n,f,n,f,c,n,k,e,e,?,s,w,w,?,o,p,?,v,?,?
x,s,w,t,a,f,c,b,?,e,?,s,s,w,w,w,?,p,k,n,m,e
b,?,w,?,?,f,c,b,g,?,c,s,s,w,w,w,o,p,k,n,?,?
b,y,w,t,?,f,c,?,g,?,?,s,s,w,w,w,o,p,n,n,?,e
f,y,n,?,l,f,c,?,w,e,r,s,y,w,w,w,o,p,n,?,g,e
x,y,w,t,p,f,?,n,k,e,e,?,s,w,w,w,?,p,?,v,g,p
x,s,w,t,?,f,?,b,n,e,?,s,s,w,w,w,o,p,n,n,g,e
x,y,w,t,a,f,c,b,n,e,c,s,s,?,w,w,o,p,n,?,m,e
?,f,w,t,l,f,w,n,w,t,?,s,s,w,w,w,o,p,u,v,d,?
?,?,?,f,n,f,c,n,g,e,e,s,s,w,w,w,o,?,k,v,u,e
f,s,g,f,n,f,w,b,?,t,e,s,s,w,?,w,?,e,?,a,g,e
x,?,y,t,a,f,c,?,g,?,c,?,?,w,w,w,o,p,n,s,m,e
b,?,w,t,?,f,?,b,k,e,?,s,s,w,?,?,o,p,n,s,m,e
?,y,?,t,p,?,c,n,?,e,e,s,?,w,w,w,o,p,?,s,u,?
?,s,w,t,l,f,c,b,n,?,c,s,?,?,?,?,o,p,?,n,m,e
f,s,n,t,p,f,c,?,w,e,?,s,?,w,w,w,o,p,k,v,u,p
x,y,w,?,l,?,c,b,k,?,c,s,s,w,w,w,?,?,n,s,?,e
x,y,y,t,?,f,c,b,k,?,?,s,s,w,w,?,o,?,n,n,m,e
f,?,y,t,a,f,c,?,n,e,r,s,y,w,?,w,o,p,n,s,p,e
x,?,n,t,a,f,c,?,?,e,r,s,?,w,w,w,o,p,n,s,p,?
f,y,?,?,a,?,c,b,w,e,?,?,y,w,w,w,o,p,n,y,g,e
x,y,w,t,a,f,c,b,w,e,c,s,s,?,w,?,o,p,n,n,m,?
f,f,n,f,?,?,?,b,h,t,e,s,s,?,w,?,o,e,k,s,g,e
x,?,?,t,?,f,c,b,k,e,c,s,?,w,w,w,o,p,n,n,m,?
x,y,?,t,p,f,c,?,w,e,?,s,s,w,?,w,o,p,n,s,g,p
?,y,y,t,a,?,c,?,?,e,c,s,?,w,w,w,o,p,n,n,m,?
s,f,n,f,n,?,c,n,p,e,e,s,s,w,w,w,o,p,n,v,u,e
x,s,y,t,?,?,?,b,?,?,?,?,s,?,w,w,o,?,k,s,m,?
b,y,w,t,?,f,c,b,n,e,c,s,s,w,w,?,o,p,k,n,m,e
?,y,n,?,?,?,?,b,n,e,?,s,y,w,w,w,o,p,k,s,g,e
b,y,y,?,a,f,c,b,g,?,c,s,s,w,w,?,o,?,k,s,m,?
b,?,?,t,a,?,?,b,g,e,c,?,s,w,?,?,o,p,k,s,g,e
x,y,n,?,?,f,c,?,n,e,r,?,y,w,w,w,o,p,n,y,p,e
f,f,?,f,n,f,c,n,p,e,e,s,s,?,w,w,o,p,n,y,u,?
x,f,g,f,n,f,?,?,g,e,e,s,s,w,w,?,o,p,k,y,u,e
?,y,y,t,l,f,c,b,n,e,c,s,s,w,w,?,o,p,k,s,?,?
?,s,y,t,l,f,c,b,n,e,c,s,s,w,w,?,o,p,k,s,m,e
b,y,?,t,l,f,c,?,k,e,c,s,?,w,w,w,o,p,n,?,?,?
x,s,w,t,a,f,c,b,?,?,?,?,?,w,w,?,o,?,k,?,?,e
?,s,y,t,a,f,?,b,?,e,c,s,s,w,w,?,o,?,n,n,m,e
x,?,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,?,s,m,e
