@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
0.82268,1.6657,?,0.84493,?,0.32056,0.048803,0.43348,0.079282,0.18571,0.033338,0.013523,2.7502E-4,1.5377
?,1.6035,0.6025,?,?,0.31304,0.056079,?,?,?,0.02594,?,3.2134E-4,?
?,1.0544,?,0.63754,?,?,?,?,?,0.053494,0.0028534,8.7543E-4,2.9594E-5,?
0.50784,?,0.623,?,?,0.27687,?,3.2176,?,?,?,0.0013737,3.792E-5,?
?,?,0.68343,0.76364,0.56667,0.23896,0.10747,2.1022,0.024036,?,0.0064581,?,1.0648E-4,?
?,?,0.51662,0.77201,0.84211,?,0.11438,?,?,?,0.0066868,0.0017982,?,0.944
0.50964,?,?,0.72175,0.56491,0.21009,0.11264,?,?,?,0.0064077,?,?,0.73274
?,?,?,?,?,?,0.12438,?,0.025438,0.096215,0.0091723,?,5.1566E-5,0.75194
?,1.2291,0.693,?,?,?,0.098823,1.7774,?,?,?,?,1.2452E-4,?
0.47815,1.1032,0.52998,0.81654,0.8193,?,?,2.4268,?,0.042071,0.0017668,4.7564E-4,?,?
?,?,?,0.81465,?,0.37276,0.035424,?,?,?,0.014009,?,1.0856E-4,1.2269
0.83755,?,0.53329,?,?,0.27825,0.039592,0.28528,?,0.087838,?,?,5.6309E-5,?
?,1.8134,?,?,0.96667,0.49437,?,?,0.054653,0.14411,?,?,1.6275E-4,?
?,1.6637,0.49244,?,0.99298,0.57136,0.022152,0.089306,0.034444,?,0.010138,?,1.6513E-4,1.1047
?,1.7986,?,?,?,0.52669,?,?,0.027883,?,0.0085504,0.0031577,1.2091E-4,?
0.84563,1.7418,0.49818,0.92748,?,?,0.014708,0.039374,0.025028,?,?,?,2.9619E-4,?
?,2.0659,?,0.94868,?,0.60231,0.031671,?,?,?,0.017742,?,1.6133E-4,1.4016
0.86587,1.9999,0.52725,?,0.99474,?,0.0092956,?,?,?,?,?,?,?
?,1.6421,0.47458,?,?,?,?,?,0.018698,?,?,?,?,?
0.84285,?,0.51931,0.91339,?,0.60526,?,0.15027,0.038283,0.1156,0.013186,0.0048867,1.2558E-4,?
0.98502,6.0596,0.83612,?,0.98772,0.31546,?,?,?,?,?,0.0032908,2.2206E-4,?
0.98487,6.0229,?,0.96522,1.0,0.29509,0.024667,?,?,?,0.0093394,?,?,?
?,?,?,0.96861,0.97719,?,0.029032,?,?,?,?,?,1.3116E-4,0.94985
?,?,?,?,1.0,0.30777,0.014672,0.039178,0.019278,0.073118,?,?,9.7882E-5,0.66403
0.98592,6.0269,0.83884,?,0.96842,?,0.025004,0.11379,?,0.080869,?,?,9.1646E-5,0.64839
?,6.2904,?,0.97085,1.0,0.29288,0.023221,?,0.025859,0.089821,0.0080032,0.0024919,9.7883E-5,?
?,6.5173,?,?,?,0.28899,0.022056,0.08854,0.042124,?,?,?,?,1.098
0.98361,?,?,?,0.98421,0.32134,0.040164,0.29359,0.039243,0.11622,?,?,1.9465E-4,?
0.98643,?,0.84737,?,0.89649,0.29982,?,0.068643,?,?,0.0090645,0.0027526,1.4425E-4,?
0.986,?,0.83942,?,0.99298,0.31607,0.011769,0.025208,?,?,?,0.0060176,?,?
?,?,0.86069,?,?,0.26951,0.021697,0.08568,?,0.087108,?,0.0023055,9.7934E-5,0.7396
0.47821,?,0.34976,?,?,0.51298,0.030166,0.16561,0.082509,?,0.029213,?,6.7871E-4,1.5956
0.53941,1.278,?,?,?,?,0.034884,0.22147,?,0.15124,?,0.0076389,4.3953E-4,1.2541
0.54833,1.2733,?,?,0.99825,0.59707,0.017966,?,0.043685,?,0.015397,?,4.2441E-4,0.94617
?,1.3232,?,0.89009,?,0.43977,0.047907,0.4177,?,?,?,?,0.0015424,?
0.64803,1.392,0.41362,0.89752,0.96316,?,0.026737,0.1301,?,0.15033,?,?,?,?
?,1.2759,?,?,?,0.54283,0.028138,0.1441,?,?,?,?,2.0354E-4,1.1427
?,1.2825,?,?,?,0.46204,0.052403,?,0.067688,0.16198,0.025566,0.0091042,4.3085E-4,?
0.4659,?,?,0.94433,?,?,?,0.032299,?,0.10405,0.01071,?,?,0.56447
0.4867,?,0.37691,?,?,0.54006,0.032181,0.18848,?,?,?,0.009529,9.5661E-4,1.9018
?,?,0.32967,0.90459,1.0,?,?,0.13328,0.092156,?,?,?,9.0962E-4,?
?,1.5285,?,0.87291,0.97193,0.4865,?,0.21399,?,0.10191,0.01028,0.0035859,1.0051E-4,?
0.51577,1.2902,0.32454,0.9208,0.99474,0.62017,0.023879,0.10378,?,?,0.014732,0.0042129,5.6945E-4,1.1232
?,1.3539,0.35704,0.93647,?,?,?,?,?,0.13137,0.016966,0.0059817,3.532E-4,0.93682
?,?,0.39683,0.88375,0.99649,?,0.030576,?,0.062015,0.14621,0.02093,0.0063685,6.7747E-4,?
?,?,0.38458,?,?,?,?,?,?,0.18608,0.033467,?,0.0012682,2.2422
?,?,0.36748,?,0.97719,0.57995,0.051335,?,?,?,0.033899,?,0.0029358,2.5551
?,1.2438,?,?,0.97193,?,0.046323,0.39055,?,0.17465,?,?,?,1.5807
?,?,0.32151,?,?,0.58719,0.045933,?,0.076818,0.14622,0.020931,?,0.0014091,1.6749
?,?,?,0.91457,?,0.44764,?,0.55882,?,?,0.035373,0.0084315,?,?
0.55977,?,0.34301,?,0.97544,?,?,?,?,?,?,0.02381,5.9701E-4,2.413
?,1.2499,0.30101,0.94477,?,?,0.0494,?,?,?,?,?,2.6934E-4,?
0.23041,1.1294,?,?,?,0.6084,0.040722,0.3018,0.10957,?,?,?,4.2353E-4,?
0.46094,1.1366,0.22905,0.95565,0.97544,?,0.038286,?,?,0.22041,0.046329,0.016554,?,?
0.54913,?,?,0.93889,?,?,0.041539,0.31404,?,0.2605,?,0.02379,8.43E-4,2.203
?,?,?,?,0.99298,?,0.05426,0.53584,0.10967,0.21507,?,0.016252,6.1195E-4,?
0.38564,1.0471,?,?,?,?,?,0.47028,0.13563,0.24744,0.057693,0.022,8.6835E-4,1.9757
?,1.0573,0.26213,?,?,0.59302,0.04962,?,0.19067,?,?,?,0.0012501,?
0.51247,1.1116,?,0.57724,0.59298,0.16867,?,?,?,?,?,?,?,?
?,?,0.63983,?,?,?,0.13081,?,?,0.079722,?,0.0019123,7.3919E-5,?
0.43425,?,?,0.52398,?,?,0.13761,?,?,?,?,?,?,0.75496
0.38501,1.0656,0.63042,0.51223,?,?,?,2.7498,0.033373,?,?,?,2.1426E-4,1.0015
0.26758,1.1316,?,?,?,0.20311,?,?,0.017945,?,0.0050792,?,7.2478E-5,0.63273
0.24465,?,?,0.56524,?,0.21788,0.12522,2.854,?,0.127,0.015874,?,1.0798E-4,?
?,1.087,?,?,?,?,?,3.6093,?,0.089135,?,0.0021177,2.1044E-4,0.90082
0.4042,1.0965,0.65899,0.52833,0.68421,0.1771,0.13017,3.0837,0.029057,0.096836,?,0.0028927,1.265E-4,?
0.50692,1.127,?,0.53024,?,0.16792,?,?,?,0.057592,?,7.2847E-4,?,0.67289
0.47565,?,?,?,0.49649,?,0.12987,3.0697,0.023977,?,0.0070397,?,?,0.77399
?,1.1117,0.67175,?,0.62982,?,?,3.4028,?,?,?,?,1.6583E-4,?
0.36462,1.0811,?,0.49042,?,0.14118,0.1243,?,?,0.11692,0.013485,0.0046475,1.769E-4,?
0.52212,1.1191,0.70988,?,?,0.1412,?,3.1674,?,0.085964,?,?,?,0.82809
?,1.0405,?,?,0.63684,?,?,?,?,0.093312,0.008632,?,?,?
?,1.096,?,0.49446,0.53684,?,0.12815,?,0.021943,0.072882,0.0052838,0.0013391,2.2058E-4,?
0.44882,1.0118,0.6301,?,0.81053,?,0.11115,?,?,?,0.0078393,?,1.7545E-4,0.86
?,2.4765,0.61389,?,?,?,0.054511,0.54081,0.06489,0.14657,?,0.0067378,?,?
?,2.5959,?,?,?,?,?,0.10839,?,?,0.022814,?,?,?
?,?,?,?,?,?,0.025524,0.11857,?,?,?,0.0086548,?,1.8038
0.87863,2.4734,0.60898,0.87869,?,?,0.056994,?,0.076471,0.16369,0.026095,?,?,1.8363
?,?,?,?,?,?,?,0.38767,0.050806,?,0.017661,0.0064421,?,1.4027
0.91093,2.6184,?,?,?,?,?,0.080956,?,?,0.015815,?,?,1.3323
?,?,?,?,?,0.57504,0.0097927,0.017453,?,0.10029,?,0.0040505,4.4661E-5,0.77718
?,?,0.60125,0.93713,?,0.46172,?,?,?,?,0.031658,?,?,2.3052
0.8728,2.3151,?,0.90716,?,?,0.058029,?,?,0.17378,0.029313,0.011448,?,?
?,2.8883,?,?,0.96316,?,0.03571,?,0.047675,0.12917,0.016412,?,?,?
?,2.1732,?,0.93013,0.99825,?,0.049062,?,?,0.16601,?,?,?,1.7405
0.87259,?,?,0.93969,?,?,?,?,0.060388,0.14227,0.019839,?,3.1494E-4,?
?,1.5041,?,0.98803,?,?,?,?,?,0.12542,?,?,2.7091E-4,?
?,1.5437,0.36231,0.98616,1.0,0.79359,?,0.0050342,0.046731,?,0.014265,?,2.6442E-4,1.2681
0.75285,?,0.38474,0.98701,0.99649,?,0.004611,0.0038695,?,0.11723,?,?,?,?
?,1.5319,?,0.98479,?,?,0.0078079,?,?,0.11472,?,?,?,0.59895
?,?,0.28845,?,?,0.82125,?,0.0032593,0.080446,?,0.024394,?,6.7629E-4,?
?,?,?,?,1.0,?,?,?,?,?,0.021025,0.0058018,5.3019E-4,1.705
?,1.3743,?,0.98646,?,0.84494,0.005427,0.0053602,?,0.085949,?,0.0020334,1.2813E-4,?
?,1.4925,0.34048,0.98262,?,?,0.0061511,0.0068862,?,0.17102,0.028418,?,?,?
?,?,?,0.98776,0.99825,0.80848,?,?,?,0.12613,?,?,5.0106E-4,1.4395
?,?,0.33575,0.9851,?,0.80461,0.0036582,?,0.038211,?,?,?,1.6657E-4,1.1363
0.66351,1.4024,?,0.98529,1.0,?,?,0.0085907,0.068206,?,?,0.0049098,?,?
?,1.3988,?,0.98301,?,0.79998,?,?,?,0.17804,0.030726,0.0063197,?,2.5094
?,1.3574,?,?,?,?,?,0.0050608,?,0.13108,0.016892,?,?,?
?,2.455,?,0.96979,0.99825,?,0.0095958,0.016758,?,?,0.033823,0.0115,5.64E-4,1.6879
?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,0.61108,0.97034,?,0.5645,?,?,0.092547,?,0.034088,0.011708,4.6097E-4,?
0.91378,2.4132,0.60362,0.96618,0.99649,0.56153,?,?,0.10604,0.20316,?,0.013227,?,?
0.85897,?,?,0.97407,?,?,0.0068392,?,?,0.13848,0.018816,0.0073898,?,?
0.91296,2.4862,?,0.96188,?,?,?,?,?,?,?,?,?,?
?,2.8087,?,0.97091,?,?,?,0.0082485,0.052218,0.13491,0.017874,0.0057374,3.0246E-4,?
0.94058,?,?,?,?,0.42979,?,0.17738,0.038691,?,?,?,2.4816E-4,1.0843
0.89672,?,?,0.96488,?,?,?,0.012066,?,0.1512,?,?,?,?
?,2.2045,?,0.97701,0.99649,0.64214,?,?,0.102,?,?,0.012562,4.8437E-4,?
0.88246,?,?,?,0.99825,0.61897,0.0073021,?,?,?,0.03742,?,?,?
?,2.4038,?,?,?,?,0.0064679,0.0076137,?,?,?,?,?,?
?,1.0384,0.48465,0.78118,0.87018,0.30478,0.080722,1.1859,?,0.12619,0.015674,?,?,?
0.56324,?,0.474,0.77564,?,?,?,?,0.10401,0.17923,?,?,7.4739E-4,2.4883
?,?,?,?,0.9,0.31034,?,?,0.10125,?,0.031133,0.010102,6.8131E-4,2.4808
?,1.088,0.51739,0.7638,?,0.23802,?,1.0797,?,0.17976,0.031303,?,?,?
?,1.2341,?,?,?,?,?,?,?,0.12337,0.014993,?,1.3103E-4,?
?,1.0738,0.5242,?,0.85439,0.26309,?,?,0.067161,?,?,?,4.0634E-4,1.8527
?,?,0.55667,0.74395,?,0.27241,?,?,0.091322,0.16265,?,0.007318,8.0697E-4,?
0.51153,1.0767,?,?,?,0.28838,?,?,0.084711,?,?,?,3.9644E-4,2.0412
0.44271,?,?,?,?,?,?,1.1497,0.10151,0.1726,0.028929,0.0076406,8.4487E-4,2.389
?,?,0.58847,0.66502,?,?,0.10064,?,0.074621,?,?,0.0054026,6.2391E-4,?
0.92522,2.695,0.63571,0.92994,?,?,0.040707,?,?,0.15592,?,0.0096617,?,?
0.90557,?,?,?,?,0.55537,0.023542,0.10087,0.045897,?,0.017724,0.0066757,?,0.9943
0.91885,?,?,?,0.99123,0.52269,0.020081,0.07339,0.054145,?,?,0.013322,?,?
0.88965,?,?,0.90564,?,?,0.048934,0.43581,?,?,?,0.013364,2.6357E-4,?
?,?,0.70912,0.79489,?,0.33915,0.13457,?,0.052685,0.14875,?,?,?,?
?,?,0.64091,0.87687,?,0.42531,0.089364,?,?,0.12098,?,0.0047692,3.061E-4,?
0.86049,?,0.532,?,0.98772,?,?,0.21032,?,?,?,?,?,0.82059
?,2.4056,?,0.93186,?,0.51229,0.029398,?,?,?,0.0234,0.012336,?,?
0.86988,2.1277,0.53926,?,1.0,0.64927,0.027899,?,0.026849,0.096968,?,?,1.0402E-4,0.7271
0.86675,2.0417,?,?,?,?,0.028749,0.15043,0.031023,0.12007,?,?,6.947E-5,?
?,3.8162,0.74273,0.82566,0.94737,0.32925,?,3.8052,?,?,0.010193,?,4.4517E-5,0.52175
?,2.9367,0.66689,?,?,0.45676,0.030052,?,0.015159,0.071198,0.0050436,0.0017096,4.8527E-5,0.46762
0.61823,1.2435,0.33084,0.94147,0.9614,?,0.024255,0.10708,0.017543,0.09745,?,?,1.2841E-5,?
?,?,0.34897,0.93189,0.97368,0.60176,0.025375,?,?,?,?,?,2.4448E-5,0.37728
?,1.1599,?,?,0.85088,0.45154,?,?,?,?,?,?,2.5646E-5,?
?,?,?,?,0.92456,?,0.063396,?,0.026522,?,?,0.0044681,?,?
?,?,?,?,?,0.3885,?,?,0.027113,0.10182,?,?,?,0.65567
?,1.2441,?,0.90049,?,0.47758,?,?,0.02034,?,0.0083289,0.0033696,?,0.49195
?,?,0.30339,?,?,0.57323,0.041282,?,?,0.093704,?,?,?,0.54481
0.50771,1.1084,0.25071,0.93529,0.98596,0.64927,0.02595,0.12256,0.013493,?,0.0053745,?,?,?
?,1.2254,?,0.94269,0.95263,0.54871,0.058835,?,0.016202,?,0.0055761,0.0018797,7.1264E-5,0.43769
0.63548,1.202,0.47365,0.89373,0.86842,0.44347,0.077616,1.0964,?,0.10386,?,0.005084,3.1292E-5,?
?,1.2354,?,0.90929,0.89123,0.57594,0.070699,?,0.0093349,0.0592,?,0.0013047,2.2232E-5,0.26169
0.64604,?,?,0.9588,?,0.70641,0.02021,?,?,?,?,0.0037362,0.0012496,1.3596
?,?,?,?,0.99825,0.7824,?,?,0.020129,0.076722,?,0.0016389,1.2751E-4,0.60629
0.4443,?,?,?,?,?,?,?,0.029059,?,0.010427,0.003627,1.1748E-4,?
?,1.4266,0.29976,?,0.99825,?,?,0.032608,?,?,?,0.0017155,3.1351E-4,0.913
0.64168,1.4853,?,?,0.99825,?,0.017439,0.05535,0.02413,?,?,0.001194,?,0.82279
0.58232,?,?,0.95055,0.99825,0.71499,0.026876,0.13146,?,0.13204,?,?,0.0014697,?
?,1.2107,?,0.97104,0.99123,0.80094,?,?,0.020632,?,0.0054631,?,1.6174E-4,0.66423
0.67925,?,?,?,0.98246,?,0.012399,?,0.0075996,?,0.0019439,4.9059E-4,?,0.28857
?,1.0944,?,0.97545,?,0.81957,?,0.047259,?,?,?,0.001568,6.066E-4,1.0292
0.53283,?,0.25925,0.96727,1.0,0.77065,0.017745,0.057312,0.05341,?,0.014806,?,0.0012358,1.1886
?,1.2496,?,0.98317,1.0,0.82495,0.010372,0.01958,?,0.10274,?,0.0019794,0.0011976,?
0.35236,?,?,?,?,0.71333,?,0.057204,?,?,0.0097191,?,3.5728E-4,?
?,1.4597,?,?,?,?,0.016021,0.046715,0.012025,0.050266,0.0025203,5.1116E-4,?,0.49261
0.72162,?,?,?,?,0.60738,?,?,0.097628,?,0.032992,?,?,1.8296
?,?,?,0.95035,?,0.68138,0.025077,0.11445,?,0.23183,0.051004,0.023571,?,1.5025
?,?,0.49513,0.91036,?,0.60691,?,?,?,?,0.040954,?,7.191E-4,?
?,?,?,0.92597,0.96842,0.62529,?,0.37399,?,?,?,?,7.4416E-4,1.7493
0.75259,1.5852,?,?,?,?,?,0.35495,0.12959,0.25343,0.060352,?,6.3907E-4,1.813
?,?,0.42639,?,?,0.65478,?,0.27266,0.12607,?,0.056492,0.023259,?,1.8504
?,?,?,?,?,?,0.060707,0.67072,?,0.2522,?,?,?,?
0.83094,?,?,0.96016,0.99649,?,?,0.10345,?,0.24766,?,0.025308,?,1.7001
0.7885,1.638,0.43032,0.95417,?,?,0.026783,0.13055,?,0.21441,0.04395,0.013032,?,?
?,?,?,0.9828,?,?,0.0053647,?,0.029255,?,0.010553,?,9.1642E-5,0.88407
0.82775,?,0.48769,0.97383,0.99825,0.68405,?,?,?,?,0.0076781,0.0029651,6.8766E-5,0.68174
?,?,0.23975,0.9802,?,0.81411,0.0073087,0.009722,?,0.17933,?,?,8.4502E-5,?
0.29901,?,0.10761,?,1.0,0.84936,?,0.023912,0.032883,0.096034,0.0091383,?,?,?
0.48223,?,0.16908,?,1.0,?,0.008864,0.0143,?,0.11384,0.012794,0.0044407,1.4852E-4,?
?,?,?,?,0.99649,?,?,0.010071,?,?,0.013223,?,2.5724E-4,?
?,1.0698,0.13626,0.98017,0.99825,?,0.012913,0.030347,0.076267,0.18383,?,0.014159,2.6309E-4,?
?,1.1415,0.15235,0.98536,1.0,0.85572,?,0.009487,?,0.079283,?,?,?,?
?,2.0754,0.55373,?,?,?,?,0.070316,?,0.10946,?,?,?,1.0693
?,?,0.21485,?,?,?,0.0046582,0.0039492,0.04072,0.11304,0.012618,?,3.3322E-4,1.0368
0.40974,?,?,?,?,?,0.0042083,?,0.04953,?,0.021691,0.010419,?,?
?,1.6903,0.47477,0.97153,?,?,0.019154,0.066774,0.025981,?,0.010756,0.0045965,?,0.67306
?,?,0.20587,?,?,0.80193,?,0.012944,?,0.061786,?,9.1963E-4,1.5231E-4,0.85839
0.66906,?,0.30877,0.9877,1.0,0.85816,?,0.0042987,?,?,?,?,1.9057E-4,1.0378
0.8138,1.737,?,0.98956,?,?,?,?,?,0.10399,?,?,?,?
?,?,0.3298,?,1.0,?,?,?,0.02634,?,0.0066634,0.0017846,?,?
?,1.6549,0.40919,?,1.0,0.815,0.0048968,0.0043641,?,?,?,?,1.3606E-4,?
0.81354,?,0.41016,?,1.0,0.78909,0.0046348,0.0039096,?,0.096493,0.0092251,?,1.7007E-4,?
?,?,?,0.98047,1.0,0.6913,0.0092289,?,0.047961,?,?,?,8.0703E-4,?
0.75968,1.5763,0.38954,?,?,0.82323,?,?,0.034734,0.098208,0.0095526,?,?,1.1433
?,?,?,0.97695,1.0,?,0.010883,?,?,?,?,?,?,1.5053
?,?,0.42937,?,0.99649,?,?,0.049949,0.04703,0.11769,?,?,?,1.42
0.66551,?,?,0.98949,?,0.76603,?,0.0048816,?,0.074392,0.0055037,?,5.245E-5,?
0.946,3.3475,0.7081,0.96212,?,?,?,?,0.054986,0.13106,0.016886,?,?,1.3088
0.93038,?,?,0.95738,?,0.50964,?,0.13377,0.050703,?,0.014972,?,3.2166E-4,?
?,?,0.62862,?,?,?,?,?,0.10351,?,?,?,5.7453E-4,1.9702
?,2.1536,?,?,1.0,0.65619,?,0.075203,?,?,0.033878,0.013211,?,1.4606
0.91328,?,?,0.98179,?,?,0.006726,?,0.093484,0.19225,?,?,?,1.6701
0.91996,?,0.63083,0.97894,?,?,0.010311,0.019349,0.1125,?,0.037671,0.011205,7.8875E-4,?
0.91677,2.6955,?,?,?,0.59459,0.0049218,?,0.10467,0.1876,0.033997,0.0096762,?,2.0585
?,?,0.64656,0.96685,?,0.55519,0.022351,0.090925,0.068514,0.1525,?,0.0070313,4.1076E-4,?
?,?,?,0.98425,?,?,0.010195,0.018915,?,?,?,?,0.0012638,2.4685
?,?,0.65845,?,0.99825,0.52299,?,0.024437,0.064788,0.16842,0.027581,?,2.4357E-4,1.2406
?,2.141,?,0.98483,?,?,0.009048,?,?,?,0.040405,?,?,2.1073
0.93323,?,?,0.95791,?,0.48142,0.022654,?,?,0.17561,0.029915,?,3.9957E-4,?
0.8375,?,?,0.968,?,?,?,?,0.0051195,0.035621,0.0012673,?,?,?
?,?,?,0.9557,0.99649,?,0.028422,0.14702,?,0.051082,?,?,4.0071E-5,?
0.84579,2.0052,?,0.96585,0.99825,0.65149,?,0.07266,0.0050343,0.036189,?,3.5119E-4,8.7642E-6,?
0.74053,?,?,0.9666,?,?,?,0.11404,?,?,?,?,2.9454E-5,0.38449
0.82924,1.8903,0.47248,0.96435,0.99825,0.661,0.023836,0.10341,0.0057361,?,?,?,1.3273E-5,0.27099
?,1.9016,0.47622,?,1.0,0.69746,0.025026,0.11398,?,?,0.0011153,?,3.7442E-5,?
?,2.0918,?,?,1.0,?,?,?,?,0.044849,0.0020074,5.0789E-4,?,0.34316
?,?,0.47835,?,0.99298,?,?,0.26364,0.0050219,?,0.0011564,2.9213E-4,?,0.26037
?,1.8186,0.45353,?,1.0,?,0.030371,?,?,0.04345,?,?,2.9147E-5,0.36533
?,?,0.46197,?,0.99298,0.60913,?,?,?,?,?,?,1.6802E-5,0.27688
?,1.8829,?,?,0.99298,0.58011,0.043787,0.34894,?,0.061975,0.0038262,?,?,0.28509
0.85451,2.06,0.51569,0.968,?,0.60909,0.025453,0.11791,?,?,0.0020163,?,?,0.32598
0.50924,?,0.27943,?,?,0.4092,?,0.047113,?,?,0.028511,0.006963,0.0015453,?
?,1.2066,0.25595,0.93945,0.97895,?,?,0.065765,?,0.19841,0.037876,0.0073471,0.0023476,?
?,1.1011,?,?,0.99298,0.53189,0.012818,0.029901,?,?,0.04047,0.0090273,?,?
