@relation dataset

@attribute eccentricity real
@attribute aspect_ratio real
@attribute elongation real
@attribute solidity real
@attribute stoc_convexity real
@attribute iso_factor real
@attribute max_in_depth real
@attribute lobedness real
@attribute avg_intensity real
@attribute avg_contrast real
@attribute smoothness real
@attribute third_moment real
@attribute uniformity real
@attribute entropy real


@data
?,1.2323,0.60663,?,0.62105,0.24135,?,2.8155,?,0.096215,0.0091723,?,5.1566E-5,0.75194
0.71847,1.2291,0.693,0.75574,0.66667,?,0.098823,?,?,?,0.0053299,0.0013612,?,?
0.47815,?,0.52998,?,?,0.33753,0.11547,2.4268,?,0.042071,0.0017668,4.7564E-4,1.4404E-5,0.30832
?,1.7011,?,?,0.97018,?,?,?,0.038846,?,?,?,?,1.2269
?,?,?,?,?,0.27825,?,0.28528,?,?,?,0.0028187,5.6309E-5,?
0.84315,1.8134,?,?,0.96667,0.49437,?,?,0.054653,0.14411,?,0.0082654,?,1.495
0.82602,1.6637,0.49244,?,0.99298,?,0.022152,?,0.034444,0.1012,?,?,?,?
0.86486,1.7986,0.55606,0.87745,0.97018,?,?,0.15898,?,?,0.0085504,?,?,?
?,?,?,0.92748,?,0.62301,0.014708,0.039374,?,0.077667,?,0.002105,?,?
0.87163,?,?,?,1.0,?,0.031671,0.18255,?,0.1344,?,?,1.6133E-4,1.4016
?,?,?,0.97215,?,?,0.0092956,?,0.021192,0.073946,?,?,?,?
0.82373,1.6421,?,0.85777,0.98421,0.50374,0.020049,?,0.018698,0.075567,?,0.0023517,?,?
?,1.8572,0.51931,?,?,0.60526,?,0.15027,0.038283,?,?,?,?,1.1185
?,?,0.83612,?,0.98772,0.31546,0.02322,0.098133,?,0.10661,0.011238,0.0032908,?,?
?,6.0229,0.83628,?,?,0.29509,?,?,?,0.097095,?,0.0027833,?,0.85025
0.98853,6.628,?,0.96861,?,?,?,?,0.032722,?,?,?,?,?
?,5.8308,0.82878,?,1.0,?,0.014672,0.039178,?,?,?,0.0014657,?,?
?,6.0269,0.83884,?,0.96842,?,?,0.11379,0.021226,0.080869,?,?,?,?
?,6.2904,?,0.97085,1.0,0.29288,?,?,0.025859,0.089821,?,?,?,0.8112
?,?,0.84726,?,?,0.28899,?,?,?,?,?,0.0043818,2.0215E-4,?
?,?,?,0.95488,?,?,?,0.29359,0.039243,0.11622,0.013327,0.0043872,1.9465E-4,1.0006
?,?,?,?,0.89649,0.29982,0.019421,0.068643,?,0.095642,0.0090645,0.0027526,?,?
?,?,?,0.97837,?,0.31607,0.011769,?,0.051048,?,0.017961,0.0060176,3.128E-4,1.166
?,?,0.86069,?,0.99474,?,0.021697,0.08568,0.024361,0.087108,?,0.0023055,?,?
?,1.2059,?,?,0.99649,?,0.030166,?,?,?,?,?,6.7871E-4,?
?,?,0.32286,0.91793,0.97368,0.63545,0.034884,?,0.060967,0.15124,?,?,4.3953E-4,1.2541
?,1.2733,0.31093,0.93409,?,0.59707,?,0.058744,?,0.12505,0.015397,0.0051037,?,?
?,1.3232,0.40145,?,?,0.43977,?,0.4177,?,?,0.035592,0.0091838,0.0015424,?
?,?,0.41362,?,0.96316,?,?,?,?,0.15033,?,0.0078269,?,1.184
0.54029,?,?,?,0.97719,?,?,?,?,0.14256,?,?,2.0354E-4,?
?,1.2825,0.38769,?,0.96667,?,0.052403,?,?,?,?,0.0091042,?,1.3596
0.4659,1.2195,0.27095,?,?,?,?,?,0.024332,0.10405,?,0.0047135,4.6307E-5,0.56447
0.4867,1.2165,0.37691,?,?,0.54006,0.032181,0.18848,?,?,?,?,9.5661E-4,1.9018
?,1.2199,0.32967,?,?,?,0.027061,?,0.092156,0.18249,?,?,9.0962E-4,?
?,1.5285,0.46455,0.87291,?,0.4865,0.034289,?,?,0.10191,?,0.0035859,?,?
?,1.2902,?,?,?,?,0.023879,0.10378,0.047501,0.12228,?,0.0042129,5.6945E-4,1.1232
0.59837,?,?,0.93647,0.99825,0.64448,0.019818,0.071484,0.045326,?,?,0.0059817,?,?
?,1.2821,0.39683,0.88375,0.99649,0.49492,?,?,?,?,0.02093,?,?,1.2659
0.44941,1.1374,?,?,0.97368,0.54595,0.047809,?,0.11385,?,0.033467,?,?,?
?,1.1876,0.36748,?,?,0.57995,?,?,0.13764,0.18732,?,0.0061636,0.0029358,?
?,?,?,?,?,0.51113,?,?,0.083154,0.17465,?,0.0094574,?,1.5807
0.32175,?,0.32151,?,?,0.58719,0.045933,?,?,0.14622,?,0.0048174,0.0014091,?
?,1.37,?,?,0.96491,0.44764,0.055411,0.55882,0.1203,?,0.035373,0.0084315,?,2.2137
?,1.3442,?,0.9298,?,0.57879,0.053564,0.52218,?,?,?,?,5.9701E-4,?
?,?,0.30101,?,?,?,?,?,?,?,0.050382,0.025877,?,1.4463
0.23041,1.1294,?,0.94201,?,?,0.040722,?,0.10957,0.23571,?,0.02418,?,1.6648
?,1.1366,0.22905,?,0.97544,0.71234,0.038286,?,?,0.22041,?,?,6.4766E-4,?
0.54913,?,0.31283,0.93889,?,0.5933,0.041539,0.31404,0.15188,?,?,0.02379,8.43E-4,2.203
?,?,?,0.95426,0.99298,0.70006,0.05426,0.53584,?,0.21507,0.044212,0.016252,?,1.8452
?,?,0.23328,0.95176,?,?,?,0.47028,?,?,0.057693,0.022,8.6835E-4,?
?,1.0573,0.26213,0.93923,0.96667,0.59302,?,?,0.19067,0.28081,0.073089,0.023825,?,2.6604
?,1.1116,0.65626,0.57724,?,0.16867,?,2.2776,0.016001,0.061238,?,8.7861E-4,?,?
0.54893,1.1111,?,0.56623,0.6,0.15743,0.13081,?,?,?,0.0063155,0.0019123,7.3919E-5,?
?,1.095,0.68828,?,0.54211,?,0.13761,?,?,0.073202,0.0053299,?,?,0.75496
?,1.0656,0.63042,?,0.59123,0.13705,0.12292,2.7498,?,0.098907,0.0096879,?,?,1.0015
?,1.1316,?,?,?,?,?,?,0.017945,?,0.0050792,0.0014652,7.2478E-5,0.63273
0.24465,?,?,?,0.79474,0.21788,?,?,?,0.127,0.015874,0.006587,?,?
?,?,0.68174,0.50961,0.6614,?,?,?,?,?,?,?,?,0.90082
?,?,?,0.52833,?,0.1771,0.13017,3.0837,0.029057,?,?,?,?,0.82383
?,1.127,?,?,0.75263,0.16792,0.13006,?,0.015279,?,0.0033059,7.2847E-4,?,?
0.47565,?,?,?,0.49649,0.14133,0.12987,3.0697,0.023977,0.0842,?,0.0020845,1.1284E-4,?
?,1.1117,0.67175,?,0.62982,?,0.13674,3.4028,?,?,?,?,?,?
?,?,?,?,?,?,?,2.8118,0.037866,?,?,?,?,0.9229
0.52212,?,0.70988,0.50678,0.64912,0.1412,0.13192,3.1674,?,?,?,0.0021793,1.485E-4,?
?,1.0405,0.6901,0.48549,?,0.13165,?,2.5565,0.027997,?,?,0.0026591,1.2469E-4,?
?,1.096,?,?,?,?,?,2.9887,0.021943,0.072882,?,?,?,?
0.44882,?,0.6301,?,0.81053,?,?,2.2486,?,0.088889,0.0078393,0.0022734,1.7545E-4,?
?,?,?,?,?,0.40448,0.054511,0.54081,?,0.14657,?,?,3.7204E-4,1.6461
?,?,0.63023,?,1.0,?,?,?,0.067044,?,?,0.0075708,?,1.6221
?,1.9848,0.50917,?,?,?,0.025524,0.11857,?,?,?,?,4.265E-4,1.8038
?,2.4734,?,?,?,0.45758,0.056994,0.59119,?,0.16369,0.026095,0.0087482,3.4348E-4,1.8363
?,2.8218,0.66081,?,?,?,?,0.38767,?,0.13408,?,?,?,1.4027
0.91093,2.6184,0.63236,?,?,?,0.021091,0.080956,0.05094,0.12676,0.015815,?,3.1804E-4,1.3323
0.92479,?,0.62255,?,0.97895,0.57504,0.0097927,?,?,?,0.009958,0.0040505,4.4661E-5,0.77718
?,2.3499,?,?,?,?,?,?,0.096235,?,?,?,5.0824E-4,2.3052
?,?,0.58751,?,0.98772,?,0.058029,0.61287,0.07597,0.17378,0.029313,0.011448,2.5642E-4,?
0.93377,?,?,0.93026,0.96316,0.43032,?,?,0.047675,0.12917,?,?,?,1.321
?,?,?,?,0.99825,?,?,?,0.072246,0.16601,0.02682,0.010288,2.503E-4,1.7405
?,?,0.56922,?,0.99474,0.52611,?,0.36199,0.060388,0.14227,0.019839,0.0062705,3.1494E-4,1.4969
?,?,?,0.98803,?,0.82342,0.0040421,0.0029736,0.050064,0.12542,?,?,2.7091E-4,?
?,1.5437,0.36231,?,?,?,?,?,?,?,0.014265,?,2.6442E-4,?
0.75285,?,?,0.98701,?,0.78037,0.004611,0.0038695,?,?,?,0.0038164,?,1.3539
?,1.5319,?,?,?,?,?,?,0.027888,0.11472,0.01299,0.0060166,?,0.59895
?,1.3612,0.28845,?,?,?,?,0.0032593,0.080446,0.15813,0.024394,0.0066506,?,1.8274
0.62033,1.3105,0.26312,?,?,?,?,?,?,?,0.021025,?,?,?
?,1.3743,?,0.98646,?,?,?,0.0053602,0.026853,0.085949,?,0.0020334,1.2813E-4,?
0.70115,?,?,0.98262,?,0.78473,0.0061511,0.0068862,0.08405,?,?,?,?,1.7782
0.70275,?,?,0.98776,0.99825,0.80848,?,0.002564,?,0.12613,0.015659,?,?,1.4395
?,?,0.33575,?,1.0,0.80461,0.0036582,0.0024356,?,0.10889,0.011717,0.003581,1.6657E-4,1.1363
?,1.4024,0.31179,0.98529,?,0.81091,?,0.0085907,0.068206,0.13895,?,?,?,?
0.67362,1.3988,0.30608,0.98301,1.0,?,0.0087621,?,0.1196,0.17804,?,0.0063197,?,?
?,1.3574,0.28063,?,?,0.81381,0.0052732,?,0.058531,0.13108,?,?,4.8306E-4,1.5136
0.91298,?,0.61097,0.96979,0.99825,0.5621,?,?,?,?,0.033823,0.0115,5.64E-4,?
?,2.5213,?,0.97227,?,?,?,0.011208,?,?,?,?,5.7194E-4,1.7187
0.91355,2.457,?,0.97034,0.97544,?,0.0077029,0.010799,0.092547,?,?,0.011708,4.6097E-4,?
0.91378,?,0.60362,0.96618,?,0.56153,0.0091377,0.015197,?,0.20316,0.039637,?,7.2984E-4,?
0.85897,1.9723,0.51434,0.97407,0.99825,?,?,?,?,?,?,0.0073898,?,?
0.91296,2.4862,?,0.96188,1.0,?,0.010684,0.020775,?,?,?,0.0048636,?,1.6875
?,2.8087,0.65774,?,?,0.58194,?,?,?,?,0.017874,0.0057374,?,1.2161
0.94058,3.0366,0.69248,0.93952,0.99474,0.42979,?,?,0.038691,0.1076,0.011445,?,2.4816E-4,?
0.89672,?,0.57689,0.96488,?,?,?,0.012066,0.062778,?,?,?,3.1192E-4,?
?,?,?,?,?,0.64214,0.0053433,?,?,?,0.036988,0.012562,?,2.0484
0.88246,2.1,0.5486,?,?,0.61897,0.0073021,0.0097043,?,0.19717,?,0.012995,4.9125E-4,?
?,?,?,?,?,?,0.0064679,0.0076137,?,?,?,?,?,1.5332
?,?,0.48465,?,?,?,0.080722,1.1859,?,0.12619,0.015674,0.0058992,1.9037E-4,1.489
?,1.1928,?,?,?,0.34791,?,0.87668,0.10401,0.17923,?,0.0094494,?,?
?,?,?,?,?,0.31034,?,0.9822,0.10125,0.17926,?,?,6.8131E-4,2.4808
0.60319,?,0.51739,?,0.90175,?,0.077022,1.0797,0.10994,0.17976,0.031303,?,?,?
?,?,?,0.7882,?,?,?,?,?,?,0.014993,0.0056501,?,1.2646
?,1.0738,0.5242,0.71586,0.85439,0.26309,0.065312,?,0.067161,0.14275,0.019969,0.0059582,4.0634E-4,1.8527
0.53693,1.0751,?,?,0.77544,?,?,?,?,0.16265,0.025773,?,?,2.2704
0.51153,?,0.47053,0.77952,0.90702,?,?,?,0.084711,0.17213,0.028776,?,3.9644E-4,2.0412
0.44271,?,0.49548,?,0.87018,0.26478,0.079481,?,0.10151,0.1726,?,0.0076406,?,2.389
0.30574,1.1176,0.58847,?,?,?,0.10064,1.8435,?,0.14273,0.019966,?,?,?
?,?,0.63571,?,?,?,?,?,0.055742,0.15592,?,?,3.0237E-4,?
0.90557,?,?,?,0.97368,?,?,0.10087,?,?,?,0.0066757,?,0.9943
?,2.638,0.62859,?,?,?,0.020081,0.07339,0.054145,?,?,?,1.6644E-4,0.8989
?,2.3863,0.59051,0.90564,0.98421,?,0.048934,?,0.062886,?,0.029562,?,?,1.0734
?,?,0.70912,0.79489,?,0.33915,0.13457,?,0.052685,0.14875,?,0.008569,2.5614E-4,1.0503
?,2.7054,0.64091,?,?,?,?,1.4534,0.042216,0.12098,?,?,3.061E-4,1.0097
0.86049,2.0997,0.532,?,?,0.5343,?,?,0.040254,0.13592,?,0.0080226,?,?
0.89808,?,0.59137,?,0.98596,0.51229,?,0.15729,?,?,?,?,7.6339E-5,0.78887
0.86988,?,?,0.96257,?,?,?,?,?,0.096968,0.0093152,0.0032376,?,0.7271
0.86675,2.0417,0.52999,0.94477,?,0.55141,?,?,?,?,0.014211,0.0064538,?,0.64966
?,?,0.74273,?,?,0.32925,0.1446,?,?,0.10148,?,?,?,?
0.93396,?,?,?,?,?,0.030052,?,?,0.071198,?,0.0017096,?,?
?,1.2435,?,0.94147,?,0.64089,?,0.10708,?,0.09745,?,0.0051286,1.2841E-5,0.37324
0.61717,?,0.34897,0.93189,?,?,?,0.11719,?,?,0.0049035,?,2.4448E-5,?
0.62404,?,0.47899,0.91562,?,0.45154,0.097205,1.7197,?,0.076408,?,0.0024109,?,?
0.48229,?,?,0.91741,?,?,0.063396,0.73147,0.026522,0.105,0.010904,?,6.7833E-5,0.63468
0.5684,1.1876,0.48001,?,0.79474,?,?,1.4469,0.027113,0.10182,?,?,?,?
?,1.2441,0.50214,0.90049,0.86667,0.47758,0.092591,?,?,0.091645,0.0083289,0.0033696,?,?
0.58637,?,0.30339,?,0.92105,0.57323,0.041282,0.31016,?,0.093704,0.0087041,0.0032291,1.0441E-4,?
?,?,?,0.93529,0.98596,?,0.02595,0.12256,?,0.073509,?,?,?,0.3475
?,?,0.41835,0.94269,0.95263,?,?,?,0.016202,0.074883,?,?,?,0.43769
?,?,0.47365,0.89373,0.86842,0.44347,0.077616,1.0964,0.022403,?,0.010672,0.005084,?,0.48911
?,1.2354,?,0.90929,0.89123,?,0.070699,?,0.0093349,?,?,?,?,?
0.64604,?,?,0.9588,?,?,?,?,0.059026,?,?,0.0037362,?,?
0.55457,1.2955,?,?,?,?,0.012063,?,?,0.076722,?,0.0016389,1.2751E-4,?
0.4443,1.2035,0.19432,0.98319,?,?,?,?,?,?,?,0.003627,?,0.73255
?,?,?,?,0.99825,0.78457,?,0.032608,?,?,0.0070888,0.0017155,?,?
0.64168,?,0.3362,0.95562,?,?,0.017439,?,0.02413,?,0.0055403,0.001194,?,0.82279
0.58232,1.343,?,?,0.99825,?,0.026876,?,?,?,0.017136,?,0.0014697,1.6315
0.44567,1.2107,?,0.97104,?,?,0.016177,?,?,?,?,0.0013865,?,?
?,?,?,0.97307,?,?,?,0.02798,0.0075996,?,0.0019439,4.9059E-4,?,?
?,?,?,0.97545,?,0.81957,?,?,0.033007,0.087092,0.0075278,?,6.066E-4,1.0292
0.53283,1.3078,?,?,1.0,?,?,0.057312,0.05341,0.12259,0.014806,?,0.0012358,?
?,?,?,?,1.0,?,?,?,0.047482,0.10274,?,?,?,1.341
0.35236,1.146,0.20076,?,0.99649,?,0.017729,0.057204,0.033249,0.099068,0.0097191,0.002653,?,?
?,?,0.3304,0.97406,?,0.75323,?,?,?,?,0.0025203,?,?,?
?,1.4686,0.43475,?,?,?,0.046324,0.39055,?,?,?,0.0097255,?,1.8296
?,1.3808,?,?,?,0.68138,?,0.11445,?,0.23183,?,?,?,1.5025
0.81957,?,0.49513,?,0.98421,?,?,?,?,0.20665,0.040954,?,?,?
0.83029,1.633,?,0.92597,?,?,?,?,?,?,0.065523,?,7.4416E-4,1.7493
?,1.5852,?,0.91036,?,?,0.044162,?,?,?,?,0.026003,?,?
0.7831,?,?,?,?,?,?,0.27266,?,0.24469,?,0.023259,6.6766E-4,?
?,?,?,?,?,?,?,0.67072,?,0.2522,0.059803,?,9.264E-4,1.7489
?,?,?,?,?,0.65605,0.023841,0.10345,?,0.24766,0.057789,?,?,?
?,1.638,0.43032,0.95417,?,?,0.026783,0.13055,0.12808,0.21441,0.04395,0.013032,0.0010116,?
0.73365,?,0.34887,?,1.0,0.80144,?,0.005238,0.029255,0.10327,0.010553,?,9.1642E-5,?
0.82775,1.842,0.48769,?,0.99825,?,?,0.047706,0.022041,0.087963,0.0076781,?,?,0.68174
?,?,?,?,?,0.81411,0.0073087,?,0.056955,?,0.031157,?,8.4502E-5,0.98858
0.29901,1.0375,?,?,1.0,?,?,0.023912,?,?,0.0091383,?,1.8734E-4,1.0837
0.48223,?,?,0.97886,?,?,0.008864,0.0143,0.037174,0.11384,?,?,?,1.0089
0.5895,1.2708,?,?,?,?,?,0.010071,0.041688,0.11576,?,?,2.5724E-4,?
?,?,?,0.98017,0.99825,0.81953,?,?,0.076267,?,0.03269,?,?,1.4955
0.482,1.1415,0.15235,?,1.0,0.85572,0.0072199,?,0.021863,?,0.0062465,0.0017479,1.3143E-4,?
?,2.0754,?,?,0.98421,?,0.019656,?,0.037553,?,?,0.0038499,?,?
0.58138,1.2486,0.21485,0.98704,1.0,?,0.0046582,0.0039492,0.04072,0.11304,0.012618,?,?,1.0368
0.40974,1.0732,?,0.98155,?,?,?,0.0032232,0.04953,?,0.021691,0.010419,1.0258E-4,1.1781
0.82556,?,?,0.97153,1.0,?,?,?,?,?,0.010756,?,?,0.67306
0.60267,?,?,0.98883,1.0,0.80193,0.0084333,0.012944,0.017777,0.061786,?,9.1963E-4,1.5231E-4,?
0.66906,1.2751,0.30877,?,?,0.85816,?,0.0042987,?,0.094241,0.0088032,0.0025337,?,1.0378
?,1.737,0.42956,?,?,?,?,0.013502,?,?,0.010699,?,1.5394E-4,1.0284
?,1.4779,?,0.99388,?,0.8423,0.0029668,0.0016019,0.02634,0.081903,0.0066634,0.0017846,1.939E-4,?
?,?,0.40919,0.98964,?,?,0.0048968,0.0043641,0.028693,0.091008,0.0082145,?,1.3606E-4,?
0.81354,1.6924,0.41016,0.99256,?,0.78909,?,0.0039096,?,0.096493,0.0092251,?,?,1.0171
?,1.873,?,?,?,0.6913,0.0092289,?,?,0.1039,0.010681,0.0024623,?,1.6203
0.75968,1.5763,0.38954,?,?,0.82323,0.005582,0.0056708,?,0.098208,?,0.0027074,2.3404E-4,1.1433
0.8031,?,0.40268,?,?,?,0.010883,0.021558,0.046764,?,?,?,?,1.5053
?,?,0.42937,0.96802,0.99649,0.79209,?,?,?,0.11769,0.013661,0.0041812,?,1.42
?,?,0.26804,0.98949,?,?,0.005179,0.0048816,?,0.074392,0.0055037,?,5.245E-5,0.62317
0.946,3.3475,?,?,?,0.45671,0.035434,0.22851,0.054986,?,?,0.0047646,5.1238E-4,?
?,2.8852,?,?,?,0.50964,0.027111,?,0.050703,?,?,0.0041932,?,1.3848
0.91549,2.6796,?,?,1.0,?,?,0.066276,?,0.19882,0.038028,0.012751,5.7453E-4,?
?,?,?,0.9788,1.0,0.65619,?,?,?,?,?,0.013211,?,?
?,?,?,?,1.0,0.60313,0.006726,0.0082335,?,?,?,0.012245,?,?
?,2.6668,?,0.97894,1.0,?,?,?,0.1125,0.19785,?,?,?,?
0.91677,?,0.62998,?,?,?,?,0.0044087,?,?,0.033997,?,8.5264E-4,?
0.91397,?,?,0.96685,?,?,0.022351,?,0.068514,0.1525,?,?,4.1076E-4,1.5681
?,?,?,0.98425,?,0.65133,?,?,0.14482,0.22485,?,0.013423,0.0012638,2.4685
0.92081,?,?,?,?,?,0.011587,0.024437,0.064788,?,?,0.01122,2.4357E-4,1.2406
?,?,0.54004,?,?,0.69313,?,0.0149,0.11927,0.2052,0.040405,?,0.0010933,2.1073
0.93323,3.222,0.69174,0.95791,1.0,?,0.022654,0.093403,?,?,?,0.011062,?,?
0.8375,1.9512,0.4905,0.968,0.98246,0.65138,0.016224,?,?,?,?,?,?,0.23514
0.83275,?,?,?,0.99649,0.67019,0.028422,?,?,?,?,7.3282E-4,?,0.32567
?,?,0.49931,?,0.99825,?,?,0.07266,0.0050343,0.036189,?,?,8.7642E-6,0.22547
0.74053,?,0.3892,?,?,?,0.025032,0.11404,0.0083497,?,0.0020561,5.4932E-4,?,0.38449
0.82924,1.8903,?,0.96435,0.99825,0.661,0.023836,?,0.0057361,0.037634,?,?,1.3273E-5,0.27099
?,?,?,?,?,0.69746,0.025026,?,?,0.033415,?,?,?,0.29502
?,2.0918,0.51732,?,1.0,?,?,?,?,0.044849,0.0020074,?,2.9215E-5,0.34316
?,1.9126,?,?,0.99298,?,?,0.26364,?,?,0.0011564,?,1.5463E-5,0.26037
?,?,0.45353,0.94929,?,0.63343,0.030371,0.16787,?,?,?,4.5429E-4,?,?
0.80728,1.857,?,?,?,0.60913,0.028443,?,?,?,?,0.0013452,?,0.27688
0.80393,?,?,0.93066,?,?,?,0.34894,?,?,0.0038262,?,1.8914E-5,0.28509
0.85451,2.06,?,0.968,?,?,?,0.11791,0.0079224,?,0.0020163,?,2.6189E-5,0.32598
0.50924,1.2166,0.27943,?,0.99123,0.4092,?,0.047113,?,?,0.028511,?,?,?
0.52914,1.2066,0.25595,?,?,0.51693,0.019009,0.065765,?,0.19841,0.037876,0.0073471,?,2.7085
?,?,?,0.94995,0.99298,0.53189,?,?,?,?,?,?,0.0018094,?
?,1.2318,0.25226,0.94783,0.99123,0.54965,0.015115,?,0.059148,0.13996,0.019211,0.0057336,4.2099E-4,?
?,1.1428,?,0.93638,0.99123,0.47846,0.019721,?,0.1074,?,?,?,?,1.9019
?,1.2022,?,0.94544,0.99825,?,?,0.09443,?,?,0.021485,?,7.3522E-4,?
