@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
7.1,?,0.29,12.4,?,62.0,?,0.9969,?,?,9.2,?
6.0,0.34,0.66,?,?,?,?,0.9979,3.14,0.5,8.8,?
?,?,?,1.2,?,?,80.0,0.9913,?,0.36,11.4,?
?,0.36,?,10.5,0.038,?,?,0.9956,2.89,0.3,10.1,4.0
6.0,?,0.66,15.9,0.046,26.0,164.0,?,3.14,?,8.8,6.0
7.4,0.25,?,?,?,?,?,?,3.0,?,?,?
7.1,?,0.32,?,0.054,?,162.0,?,?,0.41,9.4,5.0
6.0,0.21,?,12.1,?,?,?,?,3.34,?,?,?
?,0.305,?,?,?,?,?,?,2.99,?,9.0,?
?,0.25,0.37,13.5,?,?,192.0,?,?,?,?,?
7.3,?,0.32,?,0.051,?,?,?,?,?,?,6.0
7.1,0.12,?,?,?,?,162.0,?,?,?,9.4,?
7.1,0.23,?,?,0.04,60.0,?,0.999,3.16,0.59,?,6.0
?,?,?,16.5,?,60.0,?,?,?,?,?,?
6.9,?,0.28,?,?,37.0,187.0,?,3.27,0.6,10.3,?
?,0.17,?,?,0.082,?,?,0.9959,?,?,8.8,6.0
?,?,?,?,0.052,45.0,255.0,?,3.04,0.52,?,?
7.2,0.31,0.5,?,0.056,68.0,?,0.9982,?,0.47,?,5.0
6.7,?,0.34,?,0.049,?,?,?,3.22,0.51,?,5.0
?,?,?,9.2,?,29.0,?,0.9968,?,?,9.1,?
?,0.485,?,?,0.065,8.0,?,0.994,?,?,?,?
6.0,0.31,?,3.3,0.041,25.0,143.0,0.9914,3.31,0.44,?,?
?,?,?,?,?,?,?,0.9911,?,?,11.8,6.0
?,0.31,?,13.3,0.056,?,?,?,3.01,0.47,9.2,?
?,?,?,?,?,?,196.0,?,3.04,0.5,?,5.0
?,?,?,?,0.046,21.0,?,?,?,0.51,?,?
?,?,0.32,12.2,?,?,138.0,?,3.01,0.54,?,?
7.4,?,?,?,?,?,?,?,?,0.34,?,5.0
6.9,?,?,5.0,0.058,?,?,?,3.29,?,?,6.0
?,?,?,1.6,?,?,?,?,?,0.36,?,?
?,?,?,1.1,?,?,143.0,0.9912,?,0.48,?,?
?,?,0.23,?,?,?,?,0.994,3.14,?,?,?
?,?,0.32,7.6,0.038,48.0,?,?,?,?,9.7,?
6.1,0.3,?,?,?,?,?,0.9924,?,?,10.9,?
?,0.3,?,?,0.046,46.0,?,0.9924,3.31,?,10.9,6.0
5.7,0.26,?,?,?,?,?,?,3.39,0.37,10.6,5.0
6.5,?,0.32,?,0.038,48.0,?,0.9958,?,0.54,?,7.0
6.5,?,?,13.1,?,59.0,241.0,0.9979,?,?,9.0,5.0
6.6,?,0.27,15.8,?,?,188.0,?,3.24,?,?,5.0
?,?,?,?,?,?,203.0,0.9961,?,?,?,5.0
?,0.27,0.31,?,0.036,44.0,179.0,0.9979,3.26,?,?,?
?,?,0.4,?,0.027,?,?,?,3.12,0.38,?,?
?,0.37,?,?,0.045,?,?,0.9975,3.16,?,?,5.0
?,0.19,?,?,?,30.0,96.0,?,?,0.54,10.8,?
?,0.28,?,?,?,?,79.0,?,3.23,0.52,?,6.0
?,0.31,?,2.2,0.045,?,?,0.9927,3.3,0.43,?,?
?,0.37,?,10.5,0.045,49.0,?,0.9975,?,?,8.7,?
7.9,0.21,0.4,?,?,38.0,?,0.992,3.21,?,10.8,?
?,?,0.41,?,?,24.0,?,0.9947,3.18,?,9.7,?
8.1,0.2,?,2.0,?,19.0,87.0,0.9921,3.12,?,?,6.0
6.3,0.255,0.37,?,?,?,114.0,?,?,?,10.9,6.0
?,?,?,?,0.044,?,?,0.9918,3.28,?,10.1,?
?,?,0.14,5.2,?,?,?,?,?,?,?,?
6.3,?,?,?,?,19.0,80.0,?,?,?,12.0,?
6.9,0.25,0.3,?,0.054,?,?,0.994,2.99,?,9.4,?
?,0.22,?,8.0,?,?,?,?,3.12,?,?,7.0
?,0.18,0.46,10.2,?,?,135.0,?,3.14,?,?,6.0
?,0.25,?,?,?,23.0,116.0,?,?,?,9.4,6.0
7.2,?,?,?,?,?,?,0.9919,?,0.45,10.4,5.0
8.2,?,0.4,?,?,?,?,0.9966,?,0.84,?,?
?,0.24,?,?,0.066,48.0,198.0,?,?,?,8.9,6.0
7.4,0.24,?,14.0,?,?,198.0,?,?,0.42,?,6.0
?,?,0.24,?,?,38.0,?,0.9898,?,?,12.4,?
?,0.44,?,?,?,?,?,?,3.36,?,12.1,8.0
?,0.44,?,1.4,0.036,43.0,119.0,?,3.36,?,?,8.0
6.1,?,0.24,1.5,?,?,?,?,?,?,?,7.0
?,0.22,?,?,?,27.0,?,0.998,?,?,?,?
?,?,?,4.8,?,?,?,?,3.28,0.39,10.6,5.0
?,?,?,?,?,48.0,?,?,?,?,?,?
6.7,?,0.35,13.1,?,?,?,?,?,?,?,?
?,0.23,0.36,13.0,?,?,177.0,?,?,?,?,5.0
8.4,?,?,8.7,?,39.0,?,?,?,0.59,?,6.0
?,0.46,0.18,2.4,0.034,25.0,?,0.9896,?,0.44,12.6,?
7.5,0.29,?,?,0.055,?,?,?,?,0.54,9.3,?
9.8,?,0.48,?,0.034,?,?,?,2.87,0.29,?,?
7.1,?,0.46,?,?,?,?,?,?,?,?,?
?,0.19,0.45,?,?,17.0,96.0,0.9917,3.13,?,?,?
?,0.48,0.37,?,?,?,100.0,?,?,0.39,11.4,4.0
?,0.22,0.43,4.55,0.038,?,?,?,3.35,0.33,?,7.0
?,?,?,17.7,?,?,?,?,3.09,0.64,?,5.0
6.9,0.23,?,?,?,50.0,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,0.41,12.6,4.0
?,?,0.3,?,?,57.0,170.0,0.9972,3.28,?,9.4,?
?,0.67,?,?,0.06,?,?,?,3.11,0.35,?,?
?,0.25,?,5.5,?,41.0,?,0.995,?,0.68,?,6.0
6.4,?,0.31,?,?,?,?,?,?,?,?,?
?,?,0.15,?,?,?,?,0.9936,?,?,?,5.0
?,?,0.4,?,0.048,?,167.0,1.001,?,0.5,8.7,5.0
6.9,0.27,?,14.0,?,?,?,?,3.18,?,9.6,?
?,?,?,11.9,?,?,226.0,?,?,0.63,?,5.0
?,?,?,11.9,0.043,66.0,230.0,?,3.02,?,?,?
6.7,?,?,?,?,?,166.0,?,3.12,?,9.9,?
?,?,?,4.2,?,?,?,?,3.15,0.5,?,?
6.8,?,0.35,?,0.034,?,?,0.9906,?,?,12.7,?
6.5,?,?,?,?,?,210.0,?,3.09,?,?,4.0
6.6,0.28,?,?,0.052,55.0,211.0,0.9962,3.09,0.55,?,?
6.8,0.28,0.4,?,?,48.0,?,1.001,?,?,8.7,?
6.8,?,?,8.0,0.045,28.0,?,0.9928,?,0.37,?,?
?,?,?,?,?,?,?,?,?,?,?,5.0
6.4,?,0.44,3.6,?,75.0,?,?,?,?,?,?
?,?,?,3.5,0.197,76.0,?,?,?,?,?,?
6.4,0.29,0.44,3.6,?,?,?,?,3.01,?,?,?
?,0.26,?,?,0.052,?,?,0.9961,?,0.47,8.9,5.0
7.1,?,?,?,0.05,?,?,?,?,?,8.8,?
?,?,0.24,?,0.052,?,?,?,?,0.47,?,5.0
6.8,0.27,?,?,?,?,?,?,?,?,?,5.0
?,0.32,0.24,13.1,0.05,?,204.0,0.998,3.1,0.49,8.8,?
?,0.54,?,?,0.05,?,?,?,3.2,?,9.6,?
?,?,?,?,?,39.0,134.0,?,?,0.53,?,?
5.8,0.28,?,?,?,36.0,114.0,0.9924,?,?,?,4.0
6.4,?,0.5,11.6,0.042,?,?,?,3.15,0.43,?,?
7.0,?,?,8.3,?,?,126.0,0.9958,?,?,?,?
?,?,?,?,0.049,?,124.0,0.9968,?,?,?,?
?,0.57,?,?,?,?,?,0.9938,3.32,?,?,5.0
?,?,?,?,?,?,170.0,?,3.22,0.77,9.5,?
5.6,?,?,?,?,12.0,68.0,?,3.31,0.34,?,5.0
?,?,?,1.4,0.038,?,111.0,?,3.32,0.59,?,?
?,?,?,?,?,?,126.0,0.9958,?,?,?,5.0
?,0.13,?,?,0.051,31.0,122.0,?,?,0.37,9.7,6.0
?,0.25,0.25,?,0.03,?,?,?,?,?,11.1,7.0
5.8,?,0.24,9.2,?,55.0,?,?,3.31,?,9.4,5.0
7.5,0.27,?,7.0,0.036,45.0,164.0,0.9939,?,0.33,?,?
?,0.26,?,9.2,?,55.0,152.0,?,3.31,?,?,5.0
?,0.28,?,?,?,60.0,167.0,0.9989,3.31,?,9.4,5.0
7.5,?,?,?,?,?,?,0.9938,3.04,?,?,?
?,?,?,7.0,0.036,?,164.0,?,3.03,0.33,?,5.0
?,0.685,?,9.5,?,?,?,?,?,0.55,?,6.0
6.2,?,?,?,?,35.0,?,0.9912,?,?,11.1,?
?,0.19,?,0.8,?,?,?,0.9936,?,0.39,?,?
6.3,?,0.22,?,0.046,?,?,0.9929,?,0.54,10.4,6.0
7.1,0.24,0.41,?,?,?,?,?,3.32,?,?,5.0
6.4,?,?,2.4,0.048,41.0,200.0,?,?,0.5,9.7,?
?,0.25,0.32,?,0.041,66.0,272.0,0.9969,3.17,?,?,6.0
?,0.17,?,?,?,?,200.0,0.9938,?,?,?,?
?,0.24,?,?,0.046,?,?,?,?,?,?,5.0
?,?,0.08,?,0.062,26.0,?,?,?,0.46,8.9,?
8.3,0.28,?,?,?,38.0,?,0.9976,?,?,?,?
8.2,?,?,7.8,0.039,?,208.0,?,?,?,9.5,6.0
?,?,0.38,14.3,?,55.0,?,0.9979,3.09,?,9.0,6.0
7.2,?,0.38,?,?,55.0,?,?,?,0.44,?,6.0
?,?,?,?,?,?,194.0,?,?,0.44,9.0,?
7.2,?,?,14.3,?,?,?,?,3.09,?,9.0,6.0
6.8,?,?,?,?,?,221.0,0.9972,3.27,?,?,6.0
7.0,?,?,1.4,?,?,120.0,0.9918,3.34,?,?,?
?,?,0.21,?,0.039,28.0,159.0,?,?,?,?,?
?,?,?,13.7,?,?,?,?,3.2,?,?,?
7.7,?,?,7.8,?,?,90.0,?,3.13,?,10.4,5.0
?,?,?,2.4,0.026,?,?,0.9903,3.15,?,11.4,?
?,0.24,?,2.7,?,?,218.5,0.9934,3.3,?,9.7,?
?,0.4,?,11.2,?,?,142.0,?,?,0.46,?,?
6.1,0.18,?,?,?,20.0,?,0.9923,?,?,?,?
6.8,0.21,0.27,?,?,?,139.0,?,3.16,?,?,?
5.8,?,0.27,?,?,12.0,?,?,?,?,10.9,?
?,?,0.26,?,?,12.0,?,0.9905,3.25,?,?,?
6.1,?,?,?,?,18.0,?,?,3.38,?,?,?
5.9,0.21,0.28,?,?,?,199.0,?,?,?,?,4.0
?,?,?,16.2,?,?,?,?,?,?,9.8,?
?,?,?,?,0.043,40.0,?,?,3.14,?,?,5.0
5.8,?,?,3.5,0.029,?,?,?,?,0.43,?,?
?,0.24,0.39,1.5,0.054,?,?,?,?,?,9.3,6.0
6.7,0.26,?,1.1,?,?,147.0,?,3.32,?,9.6,?
6.3,0.35,0.3,?,?,8.0,?,?,?,0.41,?,7.0
?,?,?,?,?,8.0,97.0,0.9927,3.27,?,?,7.0
?,0.23,0.39,?,0.032,23.0,?,0.9912,3.32,?,11.8,6.0
5.8,0.36,?,?,0.037,3.0,?,0.9904,3.28,?,?,?
6.9,?,?,?,?,?,108.0,0.9939,?,0.42,10.2,?
?,0.29,?,?,?,?,?,0.9996,2.93,?,8.9,?
6.9,?,?,8.2,?,?,?,?,3.17,0.33,10.2,5.0
?,0.29,?,?,?,?,?,?,?,0.59,9.6,?
?,0.24,?,?,0.038,?,167.0,?,3.1,0.48,?,?
?,0.29,0.4,?,?,?,?,?,?,0.47,8.9,5.0
?,?,0.26,?,?,32.0,180.0,0.9965,?,0.51,?,?
5.3,?,0.07,?,0.043,34.0,?,0.9944,?,?,?,?
?,0.585,0.07,7.1,0.044,34.0,?,0.9945,?,0.57,9.7,?
?,?,?,?,0.045,?,147.0,?,3.34,0.57,9.7,?
6.9,?,?,?,?,?,180.0,?,3.25,0.51,?,6.0
5.2,?,0.07,?,0.044,?,147.0,0.9944,?,0.58,9.7,?
?,0.25,?,?,?,44.0,?,?,?,?,9.3,?
?,?,?,?,0.057,30.0,?,?,3.24,0.38,9.0,?
?,?,0.54,10.7,?,?,?,?,?,?,9.5,?
6.6,0.19,?,8.9,0.046,51.0,169.0,?,?,?,?,?
6.7,?,0.41,?,?,?,?,0.9954,?,?,?,6.0
7.7,?,?,?,?,9.0,?,?,?,?,?,?
?,0.32,?,?,?,?,67.0,?,?,?,?,4.0
7.0,0.3,?,?,?,?,?,?,3.26,0.68,12.4,7.0
?,?,?,?,?,?,?,0.99,3.19,?,12.6,8.0
?,0.31,0.58,5.0,?,36.0,114.0,0.9909,3.3,0.6,12.3,8.0
6.8,?,?,5.1,?,?,201.0,?,?,0.65,?,?
?,?,0.3,?,?,?,196.0,0.9982,3.19,?,9.3,5.0
?,?,?,15.4,0.055,?,?,?,?,?,?,5.0
7.3,?,?,7.2,0.056,?,180.0,0.9961,?,0.47,8.8,5.0
?,?,0.33,15.7,?,51.0,?,0.9978,3.22,?,?,?
7.2,0.23,0.39,14.2,?,?,?,0.9979,?,0.48,?,?
?,0.23,0.39,14.2,?,?,?,?,?,?,9.0,?
7.2,?,?,?,0.058,?,?,?,2.98,?,?,7.0
?,?,?,14.2,?,?,192.0,?,2.98,?,9.0,7.0
?,0.15,?,5.8,0.041,?,?,?,3.52,?,?,6.0
7.4,0.28,?,19.8,?,?,195.0,1.0,?,?,?,5.0
?,0.28,0.22,?,?,?,157.0,?,?,?,?,?
?,?,?,1.6,?,?,?,0.9968,3.23,0.38,8.5,?
6.3,0.33,0.27,?,0.046,?,?,?,3.37,?,?,6.0
?,0.39,?,10.6,?,33.0,?,0.9976,3.09,?,9.4,?
?,0.19,?,3.8,0.041,?,?,?,3.19,0.6,?,7.0
7.5,0.17,0.44,?,0.046,65.0,146.0,?,3.17,?,?,6.0
?,?,?,2.1,0.043,?,122.0,?,3.15,?,?,6.0
?,?,?,?,?,?,?,?,?,0.67,?,6.0
?,?,0.35,?,?,?,?,?,?,0.38,?,?
6.1,?,0.0,?,?,36.0,?,0.9914,?,?,10.8,?
?,?,?,?,0.055,42.0,?,?,?,?,11.1,?
7.3,?,?,?,?,?,?,?,?,?,9.9,6.0
7.3,?,?,?,?,41.0,?,?,3.2,0.41,?,?
7.2,?,?,6.7,0.058,40.0,163.0,0.995,?,0.41,9.9,?
?,0.4,0.24,6.7,0.058,41.0,166.0,?,3.2,0.41,9.9,6.0
6.2,0.33,0.27,4.9,0.036,?,?,?,?,0.42,?,?
?,?,?,4.8,?,36.0,?,?,?,?,10.4,?
?,0.36,0.27,2.1,0.035,16.0,?,?,?,?,?,7.0
5.0,0.55,0.14,8.3,?,?,?,0.9918,?,0.51,?,8.0
?,0.25,0.41,?,0.042,?,149.0,0.9954,3.36,?,?,6.0
?,0.36,0.21,6.7,?,?,166.0,?,3.29,?,10.0,?
?,?,?,?,0.04,?,?,0.9941,3.29,?,?,?
?,?,0.6,1.1,?,?,?,0.9934,?,?,?,?
?,0.25,?,4.7,?,34.0,?,0.9927,?,?,?,6.0
?,?,?,7.7,0.031,36.0,?,?,?,?,10.5,?
5.9,?,?,?,?,?,133.0,0.9933,?,?,?,7.0
?,0.125,?,3.3,0.04,10.0,69.0,0.9934,?,0.59,?,?
?,0.1,?,1.1,?,?,?,?,3.61,0.61,10.3,?
?,?,?,?,0.031,?,?,0.9938,3.19,0.37,?,?
6.8,?,?,4.7,0.031,34.0,134.0,0.9927,?,?,10.6,6.0
6.8,?,0.44,9.3,0.031,35.0,?,?,?,0.36,?,?
?,0.41,?,2.0,?,11.0,?,?,?,?,?,?
7.5,0.27,0.31,5.8,0.057,?,?,0.9946,3.18,0.59,10.5,5.0
?,0.26,0.41,?,?,38.0,216.0,?,?,?,?,6.0
6.4,0.34,?,?,?,?,?,0.9944,3.19,0.65,?,?
6.5,?,0.35,15.4,?,?,?,0.9978,?,0.5,?,?
7.2,?,?,?,?,?,?,0.992,3.17,0.51,10.4,?
?,0.32,?,4.8,0.03,?,?,?,?,0.6,12.5,?
?,0.24,?,?,0.032,?,?,?,?,?,?,?
6.3,0.23,?,?,?,16.0,91.0,?,3.28,0.4,?,6.0
6.5,0.28,0.34,9.9,0.038,?,?,?,3.11,?,?,?
5.6,0.26,?,5.7,?,?,?,0.9923,3.25,0.38,?,?
6.3,0.23,0.3,1.8,?,?,?,0.9906,?,0.4,?,?
?,?,?,?,?,?,?,0.991,?,?,11.2,?
5.8,?,?,?,?,?,?,0.9972,3.28,0.42,9.3,6.0
?,?,0.4,1.3,0.047,?,?,0.9945,?,?,?,?
?,0.18,0.35,?,?,49.0,?,?,?,?,10.2,7.0
7.4,?,?,?,?,27.0,?,0.9964,?,0.55,?,?
?,0.24,0.36,?,0.047,?,129.0,0.9948,?,0.54,?,6.0
6.4,0.26,?,?,0.044,?,?,0.9962,?,?,9.1,6.0
?,?,?,3.0,0.053,46.0,?,0.9931,3.29,?,?,5.0
?,?,?,3.0,?,?,145.0,0.993,3.29,?,10.0,?
?,0.145,0.33,4.6,?,?,?,0.9942,?,0.4,9.6,6.0
?,?,?,1.3,0.031,20.0,68.0,0.9906,3.36,0.51,?,?
?,0.19,0.41,15.6,?,?,155.0,?,?,?,8.8,?
?,0.18,?,13.6,0.052,?,?,0.998,3.15,?,10.0,6.0
?,0.17,?,?,0.054,?,137.0,?,3.15,?,?,?
6.3,0.12,?,?,0.044,?,146.0,?,3.27,0.74,11.4,?
7.3,0.33,?,6.85,?,?,?,0.992,?,?,?,?
5.5,?,?,?,0.071,27.0,?,?,?,0.51,9.6,6.0
?,?,?,6.85,?,?,?,0.992,?,?,?,7.0
5.8,?,?,4.4,?,?,?,?,?,?,?,6.0
7.3,?,0.37,?,0.063,?,191.0,0.9978,2.89,?,?,?
?,?,0.37,14.3,?,48.0,?,?,?,0.38,9.0,?
6.1,0.36,?,1.1,0.05,?,?,0.9927,?,0.78,?,6.0
10.0,0.2,?,?,0.05,?,152.0,?,?,?,10.4,?
?,0.24,?,4.7,0.04,?,?,?,?,?,?,6.0
?,?,0.32,?,0.047,?,?,0.9968,3.28,?,?,6.0
?,0.365,0.14,?,?,24.0,?,?,3.15,0.43,?,?
6.8,?,?,5.3,0.05,40.0,127.0,?,?,?,9.7,6.0
?,0.22,0.37,?,?,?,?,?,2.89,0.38,?,?
?,?,?,2.3,?,?,102.0,?,?,?,?,7.0
?,?,0.32,?,?,29.0,?,?,3.4,0.71,?,7.0
6.0,?,0.27,?,?,?,143.0,?,3.49,0.62,?,?
?,0.33,?,?,?,39.0,148.0,?,?,0.45,?,6.0
7.7,?,0.48,2.3,?,36.0,178.0,0.9931,?,0.64,?,?
?,?,?,?,0.044,?,?,0.9941,3.17,0.29,11.6,?
?,?,0.21,?,?,?,?,?,?,?,?,?
?,0.29,?,2.3,?,?,?,?,?,?,?,?
?,0.905,?,?,0.048,17.0,204.0,?,?,?,?,5.0
7.2,?,0.27,?,0.048,30.0,149.0,0.9936,?,0.51,9.2,?
?,?,?,?,0.027,?,89.0,0.9893,?,0.38,12.5,7.0
?,0.33,?,?,0.027,?,?,?,3.51,?,12.5,?
6.4,0.31,?,?,?,?,?,?,?,?,10.4,?
?,?,?,1.4,0.045,?,98.0,0.9924,?,0.46,?,?
?,?,?,?,0.049,?,?,?,3.22,?,?,6.0
6.4,0.31,0.28,?,?,12.0,119.0,?,?,?,?,7.0
7.3,0.2,?,?,?,21.0,?,?,3.15,0.46,?,7.0
?,0.28,0.26,12.5,0.046,?,179.0,?,?,0.52,9.0,6.0
7.5,?,?,9.6,?,?,157.0,?,3.12,?,?,6.0
7.2,0.27,0.27,2.4,0.048,30.0,?,0.9936,?,?,9.2,6.0
6.0,?,?,?,0.027,20.0,?,0.991,?,0.39,?,?
5.1,?,?,1.6,?,18.0,89.0,0.9893,3.51,?,12.5,7.0
?,0.17,?,1.5,0.026,24.0,115.0,?,?,?,?,?
?,?,?,?,?,?,?,0.9941,?,?,?,?
?,0.21,?,5.4,0.047,?,140.0,0.995,3.39,?,?,6.0
?,?,?,14.9,0.032,?,?,0.9983,3.18,0.61,?,7.0
7.0,0.3,?,?,0.032,?,?,?,?,0.61,9.3,7.0
6.5,0.36,?,1.1,0.031,?,66.0,0.9916,?,?,10.6,?
?,0.55,?,9.8,?,?,?,0.9957,?,?,?,6.0
7.3,0.24,?,?,?,?,69.0,?,?,?,?,6.0
?,?,?,11.8,0.044,62.0,?,0.9976,3.19,0.44,?,5.0
?,?,?,1.3,?,?,168.0,?,3.18,?,10.0,5.0
8.2,?,?,1.8,?,?,93.0,0.9917,3.09,0.39,?,5.0
6.3,0.2,?,?,?,35.0,107.0,?,?,?,11.4,6.0
?,?,?,?,0.048,?,168.0,?,?,?,9.4,?
