@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
6.2,?,0.33,?,?,?,82.0,0.991,3.32,?,10.9,?
?,?,?,?,0.045,?,?,?,?,0.35,?,?
?,?,?,0.9,0.147,?,132.0,?,3.05,0.38,?,6.0
6.9,?,?,?,?,?,191.0,0.9908,3.13,?,?,?
7.2,?,?,11.9,0.043,37.0,?,?,?,0.5,?,?
6.0,?,0.26,?,?,?,147.0,0.9972,?,?,?,?
?,?,?,4.6,0.044,?,?,0.9931,?,?,?,?
7.4,0.2,?,?,?,?,?,?,?,?,?,?
?,?,0.24,4.9,0.092,?,?,0.9951,?,0.46,?,6.0
?,?,0.26,12.4,0.048,50.0,147.0,0.9972,?,0.36,8.9,6.0
7.0,0.47,0.07,1.1,?,?,?,?,?,?,?,?
6.6,0.38,0.15,?,0.044,?,78.0,0.9931,?,?,?,?
?,0.24,?,1.4,?,?,?,?,3.15,?,10.3,?
6.2,?,?,1.2,0.064,?,?,?,?,0.54,?,?
?,0.26,?,?,?,?,?,0.9903,3.22,?,12.6,?
6.7,?,?,?,0.041,81.0,?,?,?,0.42,?,?
6.7,0.23,?,?,0.046,30.0,?,?,3.33,?,?,?
?,?,?,?,?,?,?,?,3.13,0.35,9.5,?
6.2,?,?,?,?,48.0,?,?,?,?,?,?
?,0.3,0.23,?,0.061,?,?,?,?,0.6,?,?
?,?,?,4.8,?,31.0,201.0,?,?,0.71,?,5.0
?,0.23,?,1.0,0.054,9.0,72.0,?,?,?,?,?
6.7,?,0.31,?,?,?,?,?,?,?,?,?
7.4,?,0.29,?,0.05,?,?,0.9962,3.13,0.35,9.5,5.0
?,?,?,?,0.043,?,87.0,0.9898,3.26,0.37,?,7.0
7.0,0.32,?,?,0.042,?,69.0,?,3.31,0.65,?,7.0
?,0.18,0.3,8.8,?,?,?,?,2.94,?,?,?
6.7,?,?,?,0.06,?,?,0.9949,?,?,9.0,?
6.8,0.22,?,?,?,?,114.0,0.9929,?,?,10.6,6.0
7.1,?,0.34,?,?,?,?,?,3.21,?,?,6.0
?,0.34,?,?,?,?,?,?,?,?,10.0,?
?,?,0.3,?,?,42.0,207.0,?,?,?,9.5,?
?,0.43,0.61,11.8,?,54.0,?,0.9974,3.11,0.45,?,5.0
?,0.44,?,?,?,?,?,0.9975,3.12,?,8.7,6.0
?,0.39,0.63,?,?,55.0,156.0,0.9974,?,0.44,8.7,?
?,?,?,13.3,?,?,?,?,?,?,?,6.0
7.1,0.43,?,11.8,?,54.0,?,?,?,?,?,5.0
?,?,0.62,?,0.044,?,?,0.9975,?,0.46,?,6.0
7.2,0.39,?,11.0,0.044,55.0,?,?,?,?,?,?
6.1,?,?,?,?,?,?,?,?,?,?,?
6.9,?,0.33,1.7,?,47.0,?,0.99,?,0.4,?,7.0
6.9,?,?,1.8,?,48.0,136.0,?,?,?,12.6,7.0
7.5,?,?,1.7,?,?,?,0.9916,3.21,?,11.5,?
7.1,?,?,?,?,62.0,?,0.9969,3.04,?,?,?
?,0.34,0.66,?,?,?,?,?,?,0.5,8.8,?
?,?,0.36,1.2,0.034,15.0,?,?,2.95,?,11.4,?
?,0.36,?,?,?,?,?,?,?,?,?,?
?,?,?,15.9,?,?,?,0.9979,?,0.5,?,6.0
?,?,0.37,13.5,0.06,?,?,?,3.0,?,?,?
7.1,?,?,?,?,?,?,?,?,?,9.4,?
?,?,?,12.1,0.05,?,?,?,?,?,?,5.0
?,0.305,0.4,?,?,44.0,?,?,?,?,?,5.0
7.4,0.25,0.37,?,?,52.0,192.0,?,?,?,9.1,?
?,0.13,?,14.4,?,34.0,109.0,0.9974,3.2,0.35,?,6.0
?,?,?,?,0.054,?,?,0.9962,?,?,?,5.0
?,?,?,?,?,?,171.0,0.999,3.16,0.59,?,6.0
?,?,?,?,?,60.0,171.0,0.999,3.16,0.59,?,6.0
?,?,0.28,?,?,37.0,187.0,?,?,?,10.3,?
6.5,?,0.54,8.5,?,?,?,0.9959,2.89,?,?,6.0
?,0.27,?,18.75,?,45.0,?,1.0,3.04,?,?,?
?,?,?,13.3,0.056,?,195.0,?,?,?,?,5.0
?,?,0.34,?,?,?,?,0.9968,?,?,9.1,?
?,?,0.34,9.2,?,?,?,?,?,?,?,5.0
5.5,?,0.0,1.5,0.065,8.0,103.0,?,?,?,?,?
?,?,0.24,3.3,?,?,?,?,?,?,?,?
?,0.14,?,?,?,16.0,85.0,?,3.19,?,11.8,?
7.2,?,0.5,13.3,?,?,?,?,3.01,?,9.2,?
?,?,?,?,0.06,?,196.0,?,?,?,?,5.0
?,?,0.04,?,0.046,?,?,0.9934,?,?,10.2,?
7.8,?,0.32,?,0.054,42.0,138.0,0.9984,?,0.54,8.8,?
7.4,0.16,?,6.85,0.059,31.0,131.0,?,3.29,0.34,?,?
?,?,?,?,0.058,14.0,146.0,?,?,?,9.1,?
?,?,?,?,0.092,?,?,?,3.21,?,?,?
?,?,0.36,?,?,63.0,143.0,0.9912,3.27,?,?,6.0
7.4,?,0.23,?,?,?,?,0.994,3.14,?,?,?
?,?,?,?,?,?,?,0.9958,?,?,9.7,?
?,0.3,?,2.8,?,47.0,?,0.9924,?,?,10.9,7.0
?,0.3,?,?,0.046,?,184.0,?,?,?,?,?
?,0.26,0.25,10.4,?,7.0,?,?,3.39,?,?,?
?,?,?,7.6,0.038,?,?,0.9958,?,0.54,?,?
?,?,?,?,?,59.0,?,0.9979,3.23,0.57,?,5.0
?,?,?,?,?,46.0,?,?,?,?,?,5.0
6.8,0.27,?,8.1,?,55.0,203.0,?,3.19,0.52,?,?
?,?,?,?,0.036,?,?,0.9979,?,0.56,?,?
?,?,?,?,0.027,36.0,?,0.992,?,0.38,?,6.0
?,0.37,?,?,?,?,155.0,?,?,?,8.7,5.0
?,?,?,?,0.035,?,96.0,?,3.15,?,10.8,7.0
?,0.28,?,1.9,?,?,79.0,?,?,0.52,?,?
6.3,0.31,0.34,?,0.045,?,77.0,?,?,?,?,?
?,?,0.67,10.5,0.045,49.0,?,0.9975,?,?,?,?
7.9,?,?,1.2,0.039,?,?,?,?,0.54,?,?
8.5,0.21,?,?,?,24.0,99.0,0.9947,3.18,?,9.7,?
?,?,?,2.0,?,?,?,?,?,0.54,?,?
?,?,?,?,?,?,?,0.9905,?,?,?,?
?,?,0.27,?,?,53.0,168.0,0.9918,3.28,?,?,?
6.4,0.595,?,5.2,?,15.0,?,0.9951,3.38,0.36,?,?
?,0.34,?,4.6,?,?,?,?,3.38,?,12.0,7.0
6.9,?,?,?,?,?,116.0,?,?,?,?,?
7.9,?,0.38,8.0,?,?,?,?,3.12,?,?,?
?,?,0.46,?,0.055,?,?,?,3.14,0.43,9.9,6.0
?,?,?,4.1,?,?,116.0,0.994,?,?,?,?
?,?,0.41,?,?,41.0,?,0.9919,?,?,10.4,5.0
8.2,?,?,?,0.049,?,?,0.9966,3.06,?,?,6.0
?,?,0.42,14.0,?,?,?,0.9979,2.89,?,?,?
?,0.24,?,?,0.066,48.0,198.0,0.9979,?,?,?,?
6.1,?,?,?,0.036,38.0,124.0,?,?,0.42,12.4,7.0
?,?,?,?,?,?,119.0,0.9894,?,0.33,12.1,8.0
5.2,0.44,0.04,?,0.036,?,?,0.9894,3.36,0.33,?,?
?,0.32,?,?,?,?,124.0,?,?,0.42,?,?
?,0.22,?,?,?,?,?,0.998,2.98,0.4,9.1,?
6.3,0.36,0.3,?,0.049,?,?,0.9932,?,0.39,?,?
7.4,?,?,14.0,0.066,48.0,198.0,?,?,?,?,?
?,?,0.35,?,?,?,?,?,?,0.5,9.5,?
?,?,0.36,?,0.051,?,177.0,0.9972,3.16,0.49,9.8,5.0
8.4,?,?,?,?,39.0,197.0,?,3.14,?,9.6,6.0
6.7,0.46,?,?,?,25.0,?,0.9896,?,?,?,?
?,?,0.31,?,?,?,?,0.9968,?,?,9.3,5.0
?,0.42,?,?,?,?,110.0,0.9958,2.87,0.29,?,?
?,?,?,?,?,?,?,0.9906,3.12,0.54,?,?
?,?,?,?,0.045,?,?,?,?,?,?,?
?,?,?,?,?,?,?,0.9902,3.03,?,?,4.0
?,?,0.43,?,?,?,?,?,?,?,11.5,?
?,?,0.31,?,?,33.0,?,0.999,?,?,10.2,5.0
6.9,0.23,?,7.5,0.04,?,?,?,3.11,?,11.4,?
?,?,?,?,?,?,?,?,?,?,12.6,?
?,?,0.3,12.9,?,?,170.0,?,3.28,?,?,?
?,?,?,?,0.06,?,?,?,3.11,?,8.7,?
?,0.25,?,?,?,?,?,?,?,?,?,6.0
?,0.33,?,?,0.048,42.0,?,?,?,0.66,?,?
?,0.34,?,1.2,?,?,?,?,3.09,?,?,5.0
?,?,0.4,?,0.048,48.0,167.0,1.001,2.93,?,?,?
6.9,?,?,?,?,?,?,?,3.18,?,9.6,6.0
?,?,?,?,0.043,?,226.0,?,?,?,?,?
6.8,?,?,?,?,?,230.0,?,3.02,0.63,?,5.0
?,?,0.41,9.4,?,?,?,?,?,0.61,9.9,?
5.9,?,0.23,?,?,42.0,?,?,?,?,?,?
?,?,?,?,?,26.0,?,?,?,?,?,?
6.5,0.28,?,?,?,?,?,?,?,0.54,?,4.0
?,0.28,0.28,8.5,0.052,?,211.0,?,3.09,?,?,?
?,0.28,0.4,22.0,?,?,?,?,?,0.5,8.7,5.0
?,?,?,8.0,0.045,?,123.0,?,?,?,?,?
?,?,0.34,5.1,?,34.0,?,?,3.36,?,9.6,?
6.4,0.29,?,3.6,?,?,?,0.9942,3.02,0.41,9.1,5.0
6.4,0.3,?,3.5,0.197,?,180.0,0.9942,3.02,?,9.1,6.0
?,0.29,?,3.6,?,75.0,?,0.9942,?,?,?,?
?,0.26,?,7.8,?,54.0,214.0,0.9961,?,?,?,5.0
?,?,0.24,?,?,?,204.0,?,?,0.49,8.8,5.0
?,0.26,?,?,?,?,?,0.9961,?,?,?,5.0
?,?,?,16.1,0.049,?,196.0,?,3.15,0.5,?,?
?,?,0.24,13.1,?,52.0,?,?,3.1,?,?,?
?,0.54,?,?,0.05,?,?,0.9973,?,0.5,?,?
?,0.26,0.34,13.9,?,?,134.0,?,3.33,?,?,?
?,?,0.35,?,?,36.0,114.0,?,3.28,0.5,?,?
?,?,?,?,?,45.0,153.0,?,?,?,?,5.0
?,?,0.32,8.3,?,?,?,0.9958,3.21,?,?,?
?,0.44,0.88,6.2,?,?,?,?,2.99,?,9.9,?
6.8,0.57,?,2.2,?,15.0,?,?,?,?,?,?
6.1,?,0.31,0.9,0.048,?,170.0,?,3.22,?,?,?
?,0.245,?,9.7,0.032,?,?,?,?,?,?,?
?,0.18,?,1.4,?,?,111.0,?,?,?,?,?
?,0.16,0.32,?,0.045,38.0,?,0.9958,?,?,?,?
?,0.13,0.29,?,?,?,122.0,0.9944,?,0.37,9.7,?
?,?,?,1.4,0.03,?,105.0,?,3.3,0.44,11.1,?
5.8,?,?,?,0.044,?,?,?,3.31,?,9.4,5.0
7.5,0.27,?,?,?,?,?,0.9939,3.03,?,?,?
5.8,0.26,?,?,?,?,152.0,0.9961,3.31,0.38,?,5.0
?,0.28,?,?,?,?,?,?,3.31,0.44,9.4,?
7.5,?,?,?,?,43.0,161.0,?,3.04,?,?,?
?,0.27,?,7.0,0.036,?,?,?,3.03,0.33,11.0,?
?,?,?,9.5,0.07,?,172.0,?,3.0,?,?,6.0
6.2,0.25,?,1.4,0.03,?,105.0,?,?,0.44,11.1,?
6.5,?,?,0.8,0.043,?,144.0,?,3.42,0.39,?,?
?,?,?,1.8,?,?,140.0,0.9929,3.39,?,10.4,6.0
7.1,?,0.41,?,?,39.0,145.0,0.9998,?,?,?,5.0
?,?,?,2.4,?,41.0,?,?,?,?,9.7,6.0
?,?,?,?,0.041,?,272.0,?,3.17,?,?,?
6.4,?,0.32,?,0.048,41.0,?,?,3.5,?,?,?
7.1,?,?,17.8,?,?,?,0.9998,3.32,?,8.7,?
6.8,0.64,0.08,9.7,?,?,?,?,3.37,?,8.9,4.0
?,0.28,?,?,0.041,?,?,?,3.34,0.51,9.6,?
8.2,0.27,?,?,0.039,?,?,?,3.31,0.51,9.5,6.0
7.2,?,?,?,0.058,?,?,?,?,?,?,6.0
?,?,0.38,14.3,?,?,?,0.9979,?,?,9.0,6.0
?,?,?,?,0.058,55.0,194.0,0.9979,?,0.44,9.0,?
7.2,?,0.38,?,?,?,194.0,0.9979,?,?,9.0,?
6.8,0.52,?,13.2,?,?,?,?,3.27,0.5,9.6,?
?,?,?,?,?,?,120.0,0.9918,3.34,0.41,11.1,?
?,0.25,?,15.55,?,?,?,?,3.48,0.64,9.6,?
7.3,?,0.23,?,?,49.0,197.0,?,?,?,8.7,?
7.7,?,0.26,?,0.031,23.0,90.0,?,3.13,0.5,10.4,?
?,?,0.37,2.4,0.026,23.0,?,0.9903,3.15,?,?,?
?,0.24,0.34,?,0.047,64.5,?,0.9934,?,?,9.7,6.0
6.9,0.4,?,?,0.043,40.0,142.0,0.9975,3.14,?,?,?
6.1,?,0.36,?,0.038,20.0,249.5,0.9923,3.37,?,?,6.0
6.8,0.21,0.27,2.1,0.03,?,?,0.99,?,?,?,7.0
5.8,?,0.27,?,?,?,77.0,?,?,?,?,?
?,?,?,?,?,12.0,?,0.9905,?,?,10.9,7.0
?,?,?,?,?,18.0,?,?,?,0.45,10.0,?
5.9,0.21,?,?,?,40.0,199.0,?,?,?,?,?
8.5,0.26,?,?,?,?,?,0.998,3.02,?,9.8,3.0
?,?,0.56,11.2,?,40.0,?,?,?,?,8.7,5.0
?,?,?,?,?,5.0,?,?,?,?,11.7,?
?,?,0.39,?,?,37.0,?,?,?,?,9.3,?
6.7,?,?,?,0.04,45.0,147.0,?,?,0.58,?,?
?,0.35,?,?,?,?,97.0,0.9927,?,0.41,?,7.0
6.3,0.35,0.3,5.7,?,?,97.0,?,?,?,?,7.0
?,?,0.39,1.8,?,?,118.0,?,?,0.5,?,?
?,?,?,0.9,?,3.0,?,0.9904,?,0.34,?,?
?,0.115,0.35,?,?,?,108.0,0.9939,?,?,?,6.0
?,0.29,?,19.45,?,36.0,?,0.9996,?,0.47,8.9,?
6.9,?,?,8.2,0.036,15.0,?,?,3.17,0.33,10.2,?
7.2,?,?,?,0.045,?,?,?,3.08,0.59,9.6,6.0
6.2,?,?,?,0.038,?,167.0,?,?,?,?,6.0
?,?,0.4,19.45,?,?,156.0,0.9996,2.93,?,8.9,5.0
?,?,0.26,?,0.053,32.0,?,?,3.25,?,9.2,?
?,?,?,?,?,?,149.0,?,3.34,0.57,?,?
5.3,?,?,?,?,34.0,145.0,0.9945,3.34,0.57,?,6.0
?,?,?,?,?,36.0,147.0,0.9944,3.34,?,9.7,?
6.9,?,?,?,0.053,32.0,180.0,?,?,0.51,?,6.0
5.2,?,?,?,?,33.0,147.0,0.9944,3.33,?,9.7,?
5.8,0.25,?,13.1,?,44.0,148.0,0.9972,?,0.38,9.3,5.0
?,?,?,5.1,?,?,123.0,?,?,?,?,5.0
7.0,?,0.54,10.7,?,59.0,?,?,?,?,9.5,5.0
6.6,?,0.41,8.9,0.046,51.0,169.0,?,?,?,9.8,?
?,?,0.41,?,?,?,166.0,?,3.14,?,?,?
?,?,?,?,?,?,?,?,?,?,10.6,5.0
6.8,?,?,?,?,14.0,?,?,?,?,10.6,?
?,?,?,?,?,?,?,?,3.26,?,?,7.0
?,0.24,0.36,?,0.034,?,?,0.99,?,0.38,?,?
?,0.31,0.58,5.0,?,36.0,?,0.9909,?,0.6,?,8.0
6.8,?,0.37,5.1,?,46.0,201.0,0.9938,?,?,?,4.0
?,?,?,15.6,?,?,?,?,3.19,0.49,?,5.0
?,?,?,?,0.055,46.0,?,?,3.12,?,8.8,?
7.3,0.32,?,7.2,0.056,47.0,180.0,?,?,?,?,?
6.5,0.28,?,?,0.053,51.0,190.0,?,3.22,?,?,?
?,?,0.39,14.2,0.058,?,?,0.9979,2.98,?,?,?
7.2,0.23,?,14.2,?,49.0,?,?,?,0.48,?,?
?,0.23,0.39,?,?,?,192.0,0.9979,2.98,0.48,9.0,7.0
?,0.23,?,?,?,49.0,?,?,2.98,0.48,9.0,?
?,?,?,5.8,?,53.0,?,?,3.52,0.46,?,?
?,?,0.42,?,?,?,?,?,?,0.44,9.1,?
?,0.28,?,?,?,?,?,0.9957,3.44,?,?,7.0
?,?,0.38,1.6,?,?,?,0.9968,?,?,8.5,?
?,0.33,?,1.2,?,?,175.0,0.9934,?,?,9.4,6.0
8.3,?,?,?,?,33.0,?,?,3.09,?,?,?
?,?,?,?,?,82.0,187.0,0.9932,?,?,?,7.0
?,?,0.44,11.3,?,?,?,?,?,?,?,?
?,0.17,?,?,?,27.0,122.0,?,3.15,?,10.3,?
?,?,?,?,?,?,?,?,?,?,?,6.0
?,0.2,0.35,?,?,?,?,?,3.13,0.38,10.5,?
?,?,?,1.6,?,36.0,?,0.9914,?,?,?,6.0
6.0,?,?,1.3,0.055,?,?,?,3.32,0.43,?,?
7.3,?,?,?,?,?,?,0.9949,?,?,?,?
?,?,0.24,?,0.057,?,163.0,?,3.2,?,?,?
?,0.43,?,?,?,?,?,?,3.2,0.41,?,?
?,0.4,0.24,6.7,?,?,166.0,0.995,3.2,0.41,9.9,?
6.2,?,0.27,?,0.036,?,?,?,3.2,?,?,?
6.2,0.31,?,4.8,?,?,?,?,?,?,?,6.0
6.1,0.36,?,?,?,16.0,?,?,?,0.71,?,?
?,?,?,?,?,?,?,?,?,?,?,?
7.8,?,?,?,?,?,149.0,?,?,?,10.0,?
?,0.36,?,6.7,?,?,?,?,3.29,0.63,?,6.0
5.8,?,0.21,?,?,50.0,167.0,?,?,?,?,5.0
?,0.28,?,?,?,?,?,0.9934,?,?,9.1,?
6.8,?,?,?,?,?,?,0.9927,?,0.38,10.6,?
6.6,0.24,?,?,?,36.0,135.0,0.9938,?,0.37,?,?
?,0.3,0.47,?,?,?,133.0,0.9933,3.52,?,?,?
?,0.125,?,?,?,?,?,0.9934,3.54,0.59,10.1,?
6.0,?,?,1.1,?,?,?,0.9927,?,0.61,?,7.0
?,?,0.35,7.7,?,?,?,0.9938,3.19,?,?,5.0
6.8,?,0.34,4.7,?,34.0,134.0,0.9927,?,0.38,?,?
?,?,?,9.3,?,35.0,137.0,0.9946,?,?,?,?
8.3,0.41,?,2.0,0.046,?,?,?,3.02,?,?,5.0
?,?,0.31,5.8,0.057,?,?,0.9946,?,?,10.5,?
?,?,?,15.15,?,38.0,?,0.9976,?,?,?,6.0
?,0.34,0.23,?,?,?,?,?,3.19,?,?,?
?,0.28,0.35,?,?,55.0,?,0.9978,?,?,9.6,6.0
?,?,?,?,0.036,?,?,0.992,3.17,?,?,?
?,0.32,?,?,?,34.0,101.0,0.9912,3.36,?,12.5,?
?,0.24,0.34,?,?,?,?,?,?,?,10.6,5.0
6.3,0.23,?,1.8,0.033,?,?,0.9906,?,0.4,11.8,?
6.5,?,?,?,?,30.0,133.0,?,3.11,?,?,5.0
?,0.26,0.26,5.7,?,?,80.0,?,?,0.38,?,5.0
6.3,0.23,?,?,?,?,?,?,?,0.4,?,?
?,0.23,0.33,?,?,15.0,?,?,?,?,11.2,?
?,0.27,0.27,12.3,?,?,170.0,0.9972,?,0.42,9.3,6.0
5.9,?,0.4,?,0.047,?,?,?,?,?,?,?
?,?,?,?,?,?,141.0,?,3.43,?,10.2,7.0
?,?,?,7.8,0.045,?,?,?,?,?,?,7.0
8.0,0.24,?,?,?,17.0,?,?,?,0.54,10.0,?
?,?,?,9.7,?,?,140.0,0.9962,?,0.47,?,6.0
?,0.31,?,3.0,?,?,144.0,0.9931,3.29,?,?,5.0
5.4,?,0.47,?,0.052,47.0,145.0,?,3.29,0.75,10.0,?
?,0.145,0.33,?,0.05,?,?,?,3.28,0.4,?,?
?,0.34,?,1.3,0.031,?,68.0,?,?,?,11.2,?
?,?,?,?,0.056,75.0,?,?,3.2,0.44,?,?
?,0.18,?,?,?,?,?,0.998,3.15,?,?,?
7.6,0.17,?,11.2,?,?,?,?,?,?,?,5.0
?,0.12,0.36,?,?,47.0,?,0.9914,?,?,11.4,7.0
?,?,?,?,?,32.0,?,?,3.03,0.3,?,?
5.5,0.335,0.3,?,?,?,?,?,?,0.51,?,6.0
?,0.33,?,?,0.038,32.0,138.0,0.992,3.03,0.3,?,?
?,?,?,?,0.047,38.5,245.0,?,3.25,?,?,6.0
7.3,?,?,14.3,0.063,48.0,?,?,?,?,?,?
7.3,?,?,?,?,?,?,?,2.89,0.38,9.0,6.0
?,?,?,1.1,0.05,?,?,0.9927,3.15,0.78,?,?
10.0,0.2,0.39,?,0.05,?,152.0,?,?,0.42,10.4,6.0
?,?,?,?,0.04,43.0,?,?,3.2,0.59,?,6.0
?,0.24,0.32,14.9,0.047,?,?,?,?,?,?,?
7.1,0.365,?,1.2,?,24.0,?,0.9941,3.15,?,8.9,5.0
?,?,0.3,?,0.05,?,?,?,?,?,?,6.0
7.3,0.22,0.37,?,?,?,?,?,2.89,?,?,?
?,?,?,?,0.037,18.0,102.0,?,?,?,11.4,?
?,0.26,0.32,?,?,?,113.0,?,3.4,0.71,12.3,?
?,?,0.27,1.5,?,?,143.0,?,3.49,0.62,10.8,6.0
?,?,?,?,0.053,39.0,?,?,?,?,9.4,6.0
?,0.29,?,?,?,36.0,?,0.9931,?,0.64,?,6.0
7.1,0.39,0.35,12.5,0.044,?,72.0,?,?,0.29,11.6,?
?,0.33,0.21,?,?,39.0,148.0,0.9927,?,0.45,?,?
7.7,0.29,?,2.3,0.049,?,178.0,0.9931,?,?,?,?
?,?,?,0.8,0.048,?,204.0,0.9934,?,0.56,10.0,5.0
?,0.27,?,2.4,?,?,?,?,?,0.51,?,6.0
?,?,?,1.6,?,?,89.0,0.9893,?,0.38,12.5,7.0
5.1,?,?,?,?,?,89.0,0.9893,?,0.38,12.5,7.0
?,?,?,1.5,0.037,?,?,0.9919,?,?,?,?
?,?,0.44,?,?,21.0,?,?,3.15,0.46,?,?
?,0.32,0.5,2.6,0.049,?,155.0,?,?,?,?,?
6.4,?,0.28,1.5,?,?,119.0,?,?,?,?,?
?,?,0.44,1.4,?,?,?,?,3.15,0.46,?,?
?,?,?,12.5,?,?,?,?,3.1,0.52,9.0,?
?,?,0.28,9.6,?,?,?,?,?,?,?,?
7.2,?,?,?,?,?,?,?,?,?,?,6.0
6.0,0.36,?,?,?,?,125.0,?,?,0.39,?,?
5.1,?,0.22,1.6,?,?,89.0,?,?,0.38,12.5,?
?,0.17,?,?,?,?,115.0,?,3.48,?,?,?
?,0.39,?,5.9,?,82.5,260.0,?,3.12,?,?,?
?,?,0.32,?,?,29.0,140.0,?,?,?,9.7,6.0
?,?,?,14.9,?,?,?,?,?,0.61,?,7.0
?,0.3,?,?,?,60.0,?,?,?,?,9.3,?
6.5,?,?,1.1,0.031,13.0,?,0.9916,?,?,10.6,5.0
?,?,?,9.8,0.031,?,?,?,?,0.47,10.2,?
7.3,?,?,?,0.021,?,?,?,3.08,0.56,?,?
?,?,?,?,?,?,163.0,?,?,0.44,8.8,?
?,0.27,?,1.3,0.04,?,?,?,3.18,?,10.0,?
?,?,0.42,?,0.031,30.0,?,0.9917,3.09,?,?,?
?,?,?,?,0.037,?,107.0,?,?,0.5,11.4,?
?,0.26,0.27,?,0.048,?,168.0,?,?,0.44,9.4,?
?,?,?,?,?,32.0,?,?,3.3,0.41,?,6.0
?,?,?,?,0.037,35.0,107.0,?,?,0.5,?,6.0
?,?,0.51,11.8,0.044,?,163.0,?,?,?,?,5.0
6.1,?,?,?,?,22.0,108.0,0.9934,?,0.52,?,?
7.1,?,0.31,18.2,?,55.0,252.0,?,?,0.56,8.7,5.0
