@relation dataset

@attribute att_1 real
@attribute att_2 real
@attribute att_3 real
@attribute att_4 real
@attribute att_5 real
@attribute att_6 real
@attribute att_7 real
@attribute att_8 real
@attribute att_9 real


@data
181.62,?,7.0,-0.392,3.629,0.863,?,1.0,3.573
181.62,324.873,7.0,-0.875,3.595,0.945,2.0,?,6.43
3.24,3.124,0.0,2.193,2.048,1.241,?,0.0,4.385
61.35,?,2.0,1.628,2.231,0.75,2.0,0.0,?
111.56,99.4,2.0,0.658,3.426,?,4.0,?,2.685
16.13,19.91,0.0,1.272,2.473,1.256,2.0,?,4.733
75.01,128.306,1.0,1.146,3.505,1.232,3.0,1.0,3.674
63.87,?,0.0,0.198,1.975,0.858,2.0,0.0,?
83.67,84.184,?,0.349,?,2.092,1.0,1.0,5.76
114.76,56.999,?,-0.755,?,1.033,?,1.0,5.13
96.3,102.044,1.0,?,2.434,1.256,3.0,2.0,5.12
93.21,?,?,-0.147,?,?,2.0,0.0,5.9
75.99,73.774,1.0,0.787,2.266,?,2.0,0.0,5.551
?,65.155,1.0,?,2.72,1.265,?,0.0,6.52
56.79,76.155,1.0,1.064,2.72,?,1.0,0.0,6.883
38.33,54.156,?,2.222,2.725,?,1.0,0.0,5.942
70.14,50.908,3.0,?,1.401,0.647,?,0.0,3.979
47.36,21.135,1.0,0.18,1.627,?,2.0,0.0,2.188
73.58,63.842,2.0,0.894,3.136,1.388,3.0,0.0,3.008
12.03,18.011,1.0,1.859,1.989,1.062,1.0,0.0,5.79
20.23,42.683,1.0,-0.814,1.0,2.353,?,0.0,0.989
69.48,142.262,?,4.096,3.884,?,2.0,1.0,5.742
65.82,?,0.0,3.692,3.883,1.087,3.0,0.0,6.756
?,144.333,4.0,0.16,3.323,0.833,4.0,0.0,?
76.66,108.311,?,2.087,3.468,?,2.0,0.0,4.652
52.6,72.29,0.0,2.005,2.468,?,0.0,2.0,3.77
35.53,47.145,0.0,3.967,?,1.533,0.0,1.0,?
55.84,75.414,0.0,1.907,?,1.439,1.0,2.0,3.536
29.54,?,0.0,?,2.828,1.243,1.0,1.0,4.339
29.46,53.683,1.0,-0.081,1.577,?,?,?,0.59
?,47.145,0.0,0.538,1.952,?,0.0,1.0,2.511
?,64.683,?,0.224,2.108,1.904,0.0,0.0,1.888
65.57,?,1.0,0.489,1.999,?,0.0,0.0,7.699
90.51,65.67,1.0,?,1.929,1.402,?,1.0,4.107
87.43,55.411,2.0,?,1.575,?,?,0.0,?
115.41,71.512,0.0,1.919,2.72,1.291,1.0,0.0,7.671
115.41,71.512,0.0,1.602,2.687,1.288,1.0,0.0,7.341
133.44,75.193,?,0.906,3.034,0.941,3.0,1.0,7.858
9.23,?,0.0,?,2.225,0.58,0.0,0.0,7.012
29.46,53.683,1.0,3.028,?,0.548,0.0,?,?
29.46,53.683,1.0,2.736,2.183,0.62,0.0,0.0,5.527
100.87,112.494,0.0,3.275,2.661,1.243,2.0,0.0,?
?,53.683,1.0,2.736,2.187,?,?,0.0,?
35.25,43.897,2.0,?,2.056,1.081,1.0,0.0,5.571
41.57,57.28,1.0,1.838,2.611,1.175,2.0,0.0,3.155
96.31,?,1.0,1.126,3.536,1.157,?,0.0,3.594
35.25,43.897,2.0,?,2.046,1.081,?,0.0,5.642
29.46,53.683,1.0,1.246,2.046,1.114,0.0,?,?
9.23,11.0,0.0,1.859,1.989,1.164,0.0,0.0,?
35.25,43.897,2.0,1.246,2.031,1.081,1.0,0.0,4.011
29.46,53.683,1.0,1.246,2.031,?,0.0,0.0,3.68
75.74,?,3.0,2.195,4.365,1.086,2.0,0.0,5.132
94.89,20.765,0.0,2.492,2.659,?,0.0,0.0,6.79
?,86.378,2.0,3.185,2.93,1.13,?,0.0,4.485
102.02,101.265,3.0,2.273,2.459,1.086,5.0,0.0,?
0.0,0.0,0.0,3.562,2.031,?,0.0,0.0,?
0.0,0.0,0.0,3.259,1.975,1.111,?,0.0,4.53
20.23,42.683,1.0,2.193,1.975,1.02,0.0,0.0,?
0.0,0.0,0.0,2.942,1.924,1.063,?,?,3.524
103.35,161.259,2.0,2.401,?,0.798,1.0,0.0,4.14
0.0,0.0,?,3.562,?,1.15,?,?,4.317
0.0,0.0,0.0,3.21,?,0.788,0.0,0.0,?
20.23,42.683,1.0,1.859,1.924,0.949,0.0,?,3.71
12.89,16.786,?,2.66,2.408,0.976,1.0,0.0,3.618
0.0,0.0,0.0,3.677,2.344,?,0.0,0.0,4.98
28.24,0.0,0.0,3.169,2.238,0.711,?,0.0,?
0.0,0.0,?,2.942,1.918,1.063,0.0,0.0,3.653
26.02,32.897,2.0,1.859,1.918,0.917,1.0,0.0,5.168
?,42.683,1.0,1.859,1.918,0.949,?,0.0,?
45.82,50.747,0.0,2.241,2.108,0.942,?,?,4.04
0.0,?,?,3.677,?,0.868,0.0,0.0,?
0.0,0.0,?,2.942,1.908,1.063,?,0.0,3.791
?,42.683,1.0,1.859,?,0.949,0.0,0.0,3.863
84.32,?,2.0,0.139,?,1.267,2.0,1.0,?
28.24,?,?,?,2.224,?,0.0,0.0,4.756
0.0,0.0,0.0,?,?,1.5,0.0,0.0,4.002
?,?,0.0,1.672,1.225,0.562,?,0.0,3.28
35.53,47.145,0.0,4.579,3.875,0.927,0.0,1.0,8.067
17.07,25.145,0.0,1.442,1.509,1.157,0.0,1.0,?
?,0.0,?,3.291,1.549,?,0.0,0.0,4.927
0.0,0.0,0.0,2.957,1.509,?,0.0,0.0,?
?,0.0,0.0,2.604,?,0.505,?,0.0,3.46
0.0,44.88,0.0,?,1.509,0.731,0.0,0.0,?
0.0,0.0,0.0,6.166,?,0.57,0.0,0.0,?
0.0,0.0,?,2.226,1.265,2.5,0.0,0.0,3.643
0.0,0.0,0.0,1.817,1.225,?,0.0,0.0,3.254
0.0,0.0,0.0,3.558,1.978,1.0,0.0,0.0,6.72
12.53,11.0,0.0,?,?,0.543,?,0.0,6.508
?,61.404,?,3.429,?,1.08,0.0,0.0,5.3
12.53,11.0,0.0,4.214,2.687,?,0.0,0.0,6.21
?,0.0,0.0,5.124,2.515,0.456,0.0,0.0,6.777
?,0.0,?,5.469,2.573,0.465,?,0.0,6.623
0.0,0.0,0.0,?,1.401,0.501,0.0,0.0,3.485
0.0,0.0,0.0,1.672,?,0.562,?,0.0,2.642
0.0,0.0,0.0,2.604,1.559,?,0.0,0.0,3.655
0.0,0.0,0.0,2.604,1.43,0.505,0.0,0.0,3.842
0.0,?,0.0,2.226,1.401,0.826,0.0,0.0,3.339
12.53,11.0,0.0,0.408,1.689,1.038,0.0,0.0,3.587
0.0,?,?,2.081,1.509,0.685,0.0,0.0,4.322
0.0,?,0.0,1.817,1.334,0.718,0.0,0.0,2.49
18.46,22.0,0.0,1.466,2.15,1.22,0.0,0.0,2.937
?,94.527,2.0,-0.297,1.604,?,0.0,0.0,3.044
0.0,?,0.0,4.634,2.018,?,?,0.0,?
?,?,?,4.063,1.96,0.499,0.0,0.0,4.75
?,?,?,3.909,2.12,0.281,?,0.0,?
0.0,?,0.0,6.232,2.728,?,0.0,0.0,7.61
0.0,0.0,0.0,?,?,0.469,0.0,?,?
20.23,?,1.0,?,?,0.602,0.0,?,5.632
0.0,0.0,0.0,4.634,?,0.461,0.0,0.0,4.874
20.23,42.683,1.0,?,2.027,0.409,?,0.0,4.495
0.0,0.0,0.0,4.926,2.074,0.478,0.0,0.0,4.674
26.02,32.897,?,?,2.031,0.366,1.0,0.0,4.761
20.23,42.683,1.0,3.314,2.031,0.409,0.0,?,4.864
?,?,0.0,6.47,?,?,?,0.0,8.44
0.0,0.0,?,5.472,2.676,0.577,0.0,0.0,5.64
55.05,61.747,0.0,?,?,0.603,?,0.0,5.878
45.82,50.747,0.0,?,2.165,0.478,?,?,4.434
92.35,174.455,1.0,3.84,3.373,0.802,?,1.0,4.257
20.23,42.683,1.0,2.461,?,0.737,0.0,0.0,5.691
?,0.0,0.0,3.795,1.975,0.657,0.0,0.0,5.42
39.94,104.289,?,?,3.357,1.002,3.0,?,4.713
0.0,0.0,0.0,?,1.975,0.499,0.0,0.0,4.83
26.02,?,2.0,2.729,1.975,0.462,1.0,0.0,?
?,42.683,1.0,2.729,1.975,?,?,0.0,4.797
45.82,50.747,0.0,3.11,2.16,0.478,1.0,0.0,4.66
0.0,0.0,0.0,5.989,2.733,0.529,0.0,0.0,6.989
26.02,32.897,2.0,?,?,?,1.0,0.0,4.742
29.46,53.683,1.0,?,2.887,0.614,0.0,0.0,?
45.82,50.747,0.0,2.842,2.154,0.726,1.0,0.0,4.268
75.13,100.774,?,4.512,3.662,0.702,5.0,0.0,6.65
0.0,0.0,0.0,3.478,?,0.575,0.0,0.0,?
41.57,57.28,1.0,?,3.292,1.014,2.0,0.0,?
42.52,?,?,4.746,2.905,0.916,0.0,0.0,4.711
45.82,50.747,0.0,2.509,2.119,0.617,1.0,?,4.31
0.0,0.0,0.0,5.472,2.703,0.577,0.0,0.0,6.209
?,0.0,0.0,4.416,2.605,0.723,0.0,0.0,5.626
0.0,0.0,0.0,5.989,2.758,0.529,0.0,?,8.16
0.0,0.0,?,?,?,0.529,0.0,0.0,6.99
?,48.531,0.0,4.27,?,0.867,3.0,0.0,6.212
0.0,0.0,0.0,3.945,2.344,?,0.0,0.0,5.5
?,0.0,0.0,3.478,1.918,0.575,0.0,0.0,4.304
45.82,50.747,0.0,?,2.108,0.617,?,0.0,3.84
0.0,?,0.0,?,2.591,?,0.0,?,5.641
0.0,0.0,0.0,3.945,?,0.678,0.0,0.0,5.009
0.0,0.0,0.0,2.876,?,0.699,0.0,0.0,3.918
0.0,?,0.0,3.478,1.908,0.575,0.0,0.0,4.787
72.68,?,1.0,?,?,1.424,4.0,1.0,2.572
22.0,73.15,?,3.983,3.431,0.951,?,0.0,4.9
61.82,73.324,0.0,?,2.405,1.546,4.0,?,3.028
0.0,59.84,0.0,1.817,1.43,1.988,0.0,0.0,2.018
65.72,101.271,2.0,-0.234,1.975,1.091,2.0,1.0,3.716
?,132.193,?,1.671,3.501,1.095,3.0,?,?
43.24,?,0.0,4.396,3.542,0.91,3.0,0.0,4.579
39.72,65.971,1.0,?,3.767,?,1.0,0.0,5.754
64.16,92.47,?,3.613,4.245,1.175,4.0,2.0,4.835
?,78.204,0.0,4.832,4.074,0.962,1.0,2.0,8.582
?,123.084,0.0,?,?,0.994,1.0,?,8.678
59.32,?,?,4.794,3.99,0.645,1.0,2.0,9.945
59.32,?,0.0,3.907,?,0.908,?,2.0,9.063
114.19,100.652,3.0,0.821,3.06,1.082,?,?,2.533
75.39,?,0.0,2.981,?,?,1.0,2.0,?
98.18,62.119,0.0,0.796,1.84,?,?,2.0,6.251
59.32,93.164,0.0,4.279,3.962,0.907,1.0,2.0,9.133
59.32,?,0.0,4.115,3.934,0.76,?,?,10.047
?,60.144,0.0,3.3,3.469,1.102,?,?,?
49.57,?,0.0,-0.259,1.989,?,3.0,1.0,3.34
237.75,223.047,8.0,0.083,3.249,1.04,7.0,?,2.928
43.09,?,2.0,-0.38,1.401,1.151,1.0,1.0,2.649
?,?,6.0,1.632,5.369,1.145,6.0,?,4.27
48.02,61.166,2.0,2.589,2.919,0.826,2.0,?,4.234
43.09,58.042,?,2.481,2.133,0.506,1.0,1.0,2.348
84.13,?,4.0,-1.434,1.225,0.335,2.0,0.0,?
70.14,50.908,3.0,1.294,2.203,0.591,2.0,0.0,3.476
26.02,32.897,2.0,0.202,1.334,?,1.0,0.0,?
?,65.794,?,-1.053,1.334,1.61,2.0,0.0,?
68.01,92.593,?,-0.283,?,?,?,?,3.775
26.02,32.897,2.0,2.729,?,0.462,1.0,0.0,5.16
26.02,32.897,2.0,3.314,2.018,0.366,1.0,0.0,5.43
26.02,32.897,2.0,2.127,1.924,0.597,1.0,0.0,6.409
?,?,4.0,0.893,1.918,0.732,2.0,0.0,4.263
26.02,32.897,2.0,1.506,1.857,0.815,1.0,0.0,5.371
90.37,131.635,3.0,0.332,?,1.313,3.0,1.0,2.072
129.62,165.834,6.0,2.703,3.078,?,7.0,0.0,4.404
12.53,11.0,0.0,-0.564,1.5,1.733,?,0.0,?
12.53,11.0,0.0,?,2.274,1.026,0.0,0.0,4.018
74.92,138.783,1.0,3.16,?,1.14,?,1.0,5.301
26.3,81.025,0.0,?,3.936,0.991,0.0,1.0,8.112
58.2,116.232,?,3.508,3.281,0.803,2.0,1.0,7.802
41.13,61.166,2.0,3.988,3.169,0.627,2.0,0.0,7.478
17.07,25.145,0.0,4.912,2.659,0.491,?,?,6.394
34.14,50.29,?,1.415,2.074,1.108,0.0,0.0,5.001
34.14,50.29,?,?,2.415,0.866,0.0,?,5.545
58.2,86.311,2.0,3.652,3.557,1.237,2.0,2.0,4.249
37.3,67.828,1.0,3.696,3.117,?,?,?,5.17
73.22,61.166,2.0,-1.202,1.795,?,2.0,1.0,?
120.73,148.22,1.0,?,?,1.16,4.0,1.0,?
41.13,61.166,2.0,-1.095,?,?,2.0,0.0,1.188
182.83,315.561,5.0,1.662,5.831,1.351,?,1.0,3.884
203.06,?,6.0,0.957,?,1.345,0.0,1.0,4.566
?,50.29,0.0,0.076,1.84,1.493,0.0,?,3.788
?,28.269,?,-0.273,1.401,2.073,1.0,1.0,0.704
?,153.195,3.0,0.559,2.137,0.767,0.0,?,3.669
?,25.145,0.0,1.769,1.989,0.927,0.0,0.0,3.976
66.05,93.43,1.0,?,2.09,0.784,?,?,4.024
32.67,47.536,0.0,3.223,2.773,0.881,?,0.0,4.403
54.57,?,0.0,4.789,3.58,1.505,0.0,0.0,?
?,?,?,1.749,3.666,1.085,3.0,0.0,?
42.52,44.313,0.0,1.473,?,?,?,0.0,4.072
?,44.313,0.0,?,2.643,1.055,0.0,0.0,?
54.74,39.247,0.0,3.115,2.706,?,?,0.0,?
?,61.166,2.0,-0.31,1.918,0.578,2.0,1.0,4.221
30.21,?,0.0,2.265,?,0.923,?,1.0,4.032
60.13,76.448,0.0,2.288,2.848,1.591,4.0,0.0,3.22
38.77,22.156,0.0,?,2.639,0.859,0.0,0.0,?
118.65,210.6,1.0,3.773,3.759,0.95,1.0,2.0,?
54.37,92.973,1.0,3.374,3.061,0.91,0.0,1.0,3.599
?,?,1.0,4.548,3.101,1.137,0.0,1.0,4.56
115.14,206.609,3.0,?,2.333,1.496,1.0,?,2.736
46.53,78.828,?,2.086,2.455,?,0.0,1.0,3.047
46.53,78.828,1.0,2.354,2.455,0.743,?,1.0,3.783
104.06,189.34,3.0,1.929,3.197,1.021,0.0,2.0,?
57.53,110.512,2.0,1.643,2.09,?,?,1.0,3.068
76.21,117.511,3.0,1.119,2.25,?,2.0,1.0,3.644
50.94,76.132,1.0,3.77,3.091,1.081,3.0,0.0,4.01
67.79,?,2.0,2.347,3.243,1.4,1.0,1.0,3.917
84.58,?,?,0.925,?,1.263,?,?,3.902
81.95,157.061,?,1.358,3.325,1.248,?,0.0,3.277
57.28,71.694,3.0,?,3.455,1.069,2.0,0.0,?
94.83,178.34,3.0,1.661,3.391,0.942,0.0,0.0,3.961
?,42.683,1.0,0.8,1.401,1.698,0.0,0.0,?
?,42.683,1.0,1.209,?,0.476,?,?,3.002
52.49,103.377,3.0,-0.917,1.84,?,1.0,0.0,?
40.46,85.367,2.0,-1.053,1.334,?,0.0,0.0,?
29.46,53.683,1.0,-0.081,1.678,1.952,0.0,0.0,?
38.69,64.683,1.0,?,?,1.971,0.0,0.0,1.53
336.43,551.098,?,?,?,1.373,?,0.0,3.077
115.38,179.269,3.0,1.228,3.039,0.787,2.0,1.0,?
347.32,571.952,18.0,-6.446,4.624,1.39,5.0,0.0,?
97.99,195.878,4.0,-1.204,2.214,1.066,0.0,1.0,3.177
?,?,6.0,1.442,?,1.205,0.0,?,5.291
20.23,42.683,1.0,2.461,1.975,0.737,0.0,0.0,4.852
20.23,42.683,1.0,2.296,?,0.521,?,0.0,4.464
20.23,42.683,?,?,1.924,?,0.0,0.0,4.426
66.05,?,?,1.348,2.119,?,1.0,0.0,4.016
20.23,?,1.0,3.127,2.605,0.797,0.0,?,4.668
40.46,85.367,2.0,3.635,?,1.03,?,?,4.962
20.23,42.683,1.0,2.637,2.344,0.758,?,0.0,4.61
20.23,42.683,1.0,1.506,1.857,0.853,0.0,0.0,?
?,?,1.0,2.127,1.908,0.633,0.0,0.0,4.238
20.23,42.683,1.0,?,2.57,0.797,0.0,0.0,?
56.15,36.022,2.0,-0.665,1.726,0.676,2.0,0.0,?
61.52,41.93,?,3.447,2.307,0.662,1.0,?,4.932
44.45,16.786,0.0,?,2.427,0.757,?,1.0,6.099
44.45,16.786,0.0,?,2.281,0.701,1.0,1.0,6.54
88.9,33.571,?,?,2.456,0.568,2.0,2.0,6.399
44.45,16.786,0.0,3.265,?,?,1.0,1.0,6.131
64.18,0.0,0.0,-0.049,1.155,1.5,?,1.0,4.56
50.93,0.0,?,0.552,2.485,1.147,3.0,0.0,2.54
79.93,?,1.0,?,?,?,1.0,0.0,?
118.06,85.367,4.0,-0.081,1.768,1.061,0.0,0.0,?
?,105.331,1.0,?,?,?,5.0,0.0,4.168
165.15,?,0.0,0.575,2.608,1.809,3.0,0.0,3.85
119.33,134.931,0.0,0.289,2.587,1.989,2.0,0.0,3.339
91.64,101.494,0.0,2.239,?,0.884,2.0,0.0,5.441
134.73,159.536,2.0,1.649,?,?,?,1.0,?
111.87,144.177,1.0,1.748,2.377,0.839,2.0,0.0,4.79
?,152.241,0.0,?,2.527,0.825,3.0,0.0,4.39
157.69,194.924,1.0,1.543,2.527,0.647,3.0,0.0,?
45.82,50.747,0.0,2.574,?,1.014,1.0,0.0,3.978
71.84,83.644,?,1.969,2.168,?,2.0,0.0,4.489
91.64,101.494,0.0,2.239,2.334,0.884,?,?,3.718
?,101.494,0.0,?,2.334,0.543,2.0,?,5.402
111.87,144.177,1.0,1.395,2.334,?,2.0,?,4.606
?,?,0.0,1.886,2.287,0.769,2.0,0.0,3.591
?,50.747,?,?,2.141,1.014,?,0.0,?
45.82,?,0.0,?,2.141,0.726,1.0,0.0,?
45.82,?,?,3.11,?,0.478,1.0,0.0,4.62
?,50.747,0.0,?,2.048,0.842,1.0,0.0,3.615
45.82,50.747,0.0,2.241,2.09,0.942,1.0,0.0,4.14
0.0,0.0,0.0,3.958,2.488,0.802,?,0.0,3.575
7.76,0.0,0.0,2.122,2.7,1.053,2.0,0.0,5.01
9.23,11.0,0.0,?,2.692,0.941,0.0,0.0,5.433
0.0,0.0,0.0,3.876,2.539,0.837,0.0,?,4.909
?,?,?,?,2.614,0.752,1.0,0.0,4.7
15.79,0.0,1.0,1.834,2.176,0.81,?,0.0,?
0.0,0.0,?,5.551,3.231,0.689,0.0,0.0,6.004
?,0.0,?,4.76,2.868,0.7,0.0,0.0,6.281
0.0,0.0,0.0,?,2.7,0.758,?,0.0,5.406
0.0,?,0.0,4.332,2.727,0.758,0.0,?,6.7
?,?,?,3.743,2.995,0.783,0.0,0.0,4.737
