@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real


@data
1.4895,?,?,1.7895,1.5403,?,?,-0.14537,-0.5935600000000001,-0.23315999999999998,0.31218,-0.29103,-0.27518000000000004,0.75143,?,-0.9447399999999999,-0.15843,-1.7734,-0.29911,?,?,-1.081,-1.4324,-0.4775,-0.37114,?,-0.6066,-0.11823,-0.26974000000000004,-0.44033,-0.67335,?,0.050869,-0.22559,-0.42105,?,?,-0.65489,-0.36906,-0.26431,?,?,?,?,?,?,?,-0.48278000000000004,1.4401,0.34553,?
?,?,2.1168,1.7895,1.5403,-0.3185,-1.2477,?,?,?,0.31218,-0.29103,?,?,-0.23431999999999997,-0.9447399999999999,?,-1.7734,-0.29911,-0.28811,?,?,-1.4324,?,-0.37114,?,?,-0.11823,-0.26974000000000004,?,?,0.75143,0.050869,-0.22559,-0.42105,?,-0.41641000000000006,?,?,-0.26431,?,?,?,1.8323,?,2.6676,1.6575,?,1.4401,?,-1.5559
1.8653,0.81513,?,2.2091,1.949,-0.25149,?,-0.41777,?,-0.23315999999999998,?,-0.34644,-0.30091999999999997,0.75143,-0.2462,-0.8436,?,-1.5374,?,-0.28811,?,?,-1.8086,-0.4775,?,?,-0.5826,-0.11823,?,-0.44033,-0.67335,0.75143,?,-0.22559,-0.42105,-0.35231999999999997,-0.41641000000000006,?,-0.36906,?,-0.41368999999999995,-0.16374,?,2.2568,0.97559,?,2.0549,-0.48176,1.8392,0.4623,-1.9934
?,0.8165,2.1916,?,1.9896,?,?,?,-0.68357,?,0.56835,?,-0.31184,0.45319,?,-0.9683700000000001,?,?,0.22395,?,-0.46736000000000005,?,-1.6671,-0.4775,?,-0.52965,-0.51259,?,-0.27213000000000004,0.15266,?,?,?,-0.22559,?,-0.35231999999999997,-0.41641000000000006,-0.65489,-0.36906,-0.26431,-0.41368999999999995,-0.16374,?,?,?,2.9223,?,?,?,?,-2.0131
1.6811,?,2.342,?,?,-0.48433999999999994,-1.4379,-0.14537,-0.63645,-0.23315999999999998,-0.037146,?,?,?,-0.22912,-1.3323,-0.15829000000000001,?,?,?,?,-1.081,-1.0999,?,-0.42535,-0.75826,-0.49026000000000003,?,-0.28379,1.2398,-0.67335,?,-0.09248200000000001,-0.22559,-0.42105,?,-0.41853,-0.65677,?,-0.26431,?,-0.16374,?,2.0611,0.98261,2.989,1.975,?,?,0.060483,-1.7868
1.4895,?,2.1109,1.7895,1.5403,?,?,-0.14537,-0.5935600000000001,-0.23315999999999998,?,?,-0.27521999999999996,0.75143,-0.23426,-0.9447399999999999,-0.15843,?,-0.29911,?,?,-1.081,-1.4324,?,?,?,?,-0.11823,-0.26969,-0.44033,?,?,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.41641000000000006,?,?,-0.26431,-0.41368999999999995,-0.16374,0.026975,1.8323,0.9774299999999999,2.6676,?,?,1.4401,?,-1.5559
1.4895,0.81688,?,?,?,-0.3185,-1.2477,?,-0.5935600000000001,?,?,?,?,?,?,?,?,?,?,-0.28811,?,-1.081,-1.4324,-0.4775,-0.37114,?,?,?,?,-0.44033,?,0.75143,?,-0.22559,-0.42105,?,?,-0.65489,?,?,?,?,0.026975,1.8323,0.9774299999999999,?,1.6575,?,?,0.34553,-1.5559
1.4895,?,2.1109,1.7895,?,?,-1.2477,?,?,?,0.31218,-0.29103,-0.27526,?,-0.23431999999999997,-0.9447399999999999,-0.15843,?,?,?,?,-1.081,-1.4324,?,?,-0.71312,-0.60902,?,?,-0.44033,?,?,?,-0.22559,-0.42105,?,?,-0.65489,-0.36906,-0.26431,-0.41368999999999995,-0.16374,0.026975,?,0.9774299999999999,2.6676,?,?,1.4401,0.34553,-1.5559
?,0.81688,2.1109,1.7895,1.5403,-0.3185,?,?,-0.5935600000000001,?,0.31218,?,-0.27529000000000003,0.75143,-0.23392,-0.9796600000000001,-0.15832000000000002,-1.3014,-0.27203,?,?,?,?,?,?,-0.69055,-0.60624,-0.11823,-0.28001,-0.44033,-0.67335,?,0.050869,?,?,-0.35231999999999997,?,?,?,-0.26431,-0.38506,?,0.026975,1.8656,0.9780399999999999,?,1.7026,-0.30016,?,0.30639,?
1.4895,?,2.1109,?,1.5403,-0.3185,-1.2477,-0.14537,?,?,?,-0.29103,-0.27526,0.75143,-0.23431999999999997,-0.9447399999999999,-0.15843,-1.7734,-0.29911,-0.28811,?,?,-1.4324,?,?,?,?,?,-0.26966,-0.44033,-0.67335,0.75143,0.050869,?,-0.42105,?,-0.41641000000000006,-0.65489,-0.36906,-0.26431,?,-0.16374,0.026975,?,0.9774299999999999,?,?,?,1.4401,0.34553,?
?,?,2.1109,?,1.5403,-0.3185,?,?,-0.5935600000000001,-0.23315999999999998,?,?,-0.27529000000000003,0.75143,-0.23392,?,-0.15832000000000002,-1.3014,-0.27203,-0.28811,-0.44497,?,-1.4349,-0.4775,?,?,-0.60624,?,?,-0.44033,-0.67335,0.75143,?,?,-0.42105,?,?,?,-0.33784000000000003,?,-0.38506,?,?,1.8656,0.9780399999999999,2.7129,?,?,1.4851,0.30639,-1.5892
1.4895,0.81688,?,?,?,-0.3185,?,?,?,-0.23315999999999998,0.31218,-0.29103,?,0.75143,-0.23426,-0.9447399999999999,-0.15843,-1.7734,-0.29911,?,?,-1.081,?,?,-0.37114,?,-0.6078100000000001,-0.11823,-0.26969,-0.44033,-0.67335,0.75143,0.050869,?,-0.42105,?,-0.41641000000000006,?,?,-0.26431,-0.41368999999999995,-0.16374,0.026975,?,0.9774299999999999,2.6676,1.6575,?,1.4401,0.34553,?
?,?,2.1109,?,1.5403,-0.3185,-1.2477,?,-0.5935600000000001,?,0.31218,-0.29103,-0.27526,?,?,?,?,-1.7734,-0.29911,-0.28811,?,?,-1.4324,?,-0.37114,-0.71312,?,?,-0.26966,-0.44033,?,0.75143,0.050869,?,?,-0.35231999999999997,?,-0.65489,-0.36906,-0.26431,-0.41368999999999995,-0.16374,0.026975,1.8323,?,2.6676,1.6575,-0.48278000000000004,1.4401,0.34553,-1.5559
1.4895,?,2.1109,?,1.5403,?,?,-0.14537,?,?,?,-0.29103,-0.27526,?,-0.23431999999999997,?,?,-1.7734,?,-0.28811,-0.42527,?,?,?,-0.37114,?,-0.60902,-0.11823,?,-0.44033,-0.67335,?,0.050869,?,-0.42105,-0.35231999999999997,?,-0.65489,?,?,-0.41368999999999995,-0.16374,?,1.8323,?,2.6676,1.6575,?,1.4401,0.34553,?
-0.92465,0.1644,-0.8222700000000001,-0.9038799999999999,?,-0.58268,0.89128,0.12703,?,?,-0.16710999999999998,?,?,0.75143,-0.18865,-0.30124,-0.15577,-0.47533000000000003,-0.16644,?,-0.39185,-1.2384,-0.30182,?,-0.13283,?,?,?,?,-0.44033,-0.67335,?,?,-0.22559,?,-0.35231999999999997,-0.17282999999999998,-0.098276,?,?,?,-0.16374,0.09661,-0.35819,?,-0.39026,-0.39204,-0.28435,?,?,?
0.76357,?,0.50479,0.4188,0.20162,?,-0.4782,-0.55397,?,?,-0.68179,-0.31214000000000003,-0.19261,?,-0.12559,?,0.067424,0.58673,0.8472299999999999,-0.28811,?,?,?,?,1.5813,0.18967,0.34393,-0.10121000000000001,?,-0.24266999999999997,3.3686,-2.5292,-0.09248200000000001,-0.22559,?,?,?,?,?,?,0.15575,-0.16374,1.0019,?,?,?,?,?,?,-0.46486000000000005,?
2.0094,0.83152,?,1.7173,1.4643,?,-1.7638,-0.82637,-0.70995,-0.36924,0.79064,-0.31214000000000003,-0.15504,-2.9766,-0.20911,-1.5228,0.091245,?,0.41921,-0.28811,-0.47803,0.020912,0.11534000000000001,0.099548,0.6714100000000001,?,-0.10192999999999999,?,-0.08744400000000001,1.6351,?,-2.9766,-0.09248200000000001,?,0.38006,0.16218,0.58968,0.23983000000000002,?,?,?,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.5454100000000001,2.4793,2.5641,2.2579,-0.46486000000000005,?
2.0094,0.83152,?,?,?,1.1749,-1.7638,?,-0.70995,-0.64141,0.26056,?,?,?,-0.13474,-1.5881,0.14201,0.58673,0.41921,?,?,1.4901,?,1.9269,1.2097,0.18967,?,-0.05064,-0.047594,?,2.5475,-3.1754,-0.09248200000000001,?,?,?,?,0.13812,0.32226,-0.26431,?,-0.16374,?,2.4111,?,-0.5454100000000001,2.4793,1.5386,2.2579,?,?
?,0.049866,?,?,-0.74229,-0.67373,?,0.12703,-0.024604,?,?,?,-0.08129,0.75143,?,-0.52663,-0.15538,-0.47533000000000003,-0.20247,-0.28811,?,-1.3564,?,-0.4775,?,-0.7492300000000001,?,?,-0.29207,?,-0.67335,0.75143,?,?,-0.42105,-0.35231999999999997,-0.13047,?,-0.069641,?,?,-0.16374,?,-0.42933999999999994,?,-0.49553,?,-0.34829,0.25801999999999997,?,-0.18459
0.027384,-0.0054026000000000005,0.031049,?,0.3984,1.3618,?,?,?,?,?,-0.35963,?,-1.1374,0.20390999999999998,-0.071851,-0.13413,1.2948,?,2.1163,1.6183,?,0.62454,0.9651200000000001,0.30074,?,?,?,?,?,?,?,-0.09248200000000001,2.6549,0.17978,?,?,?,-0.085825,?,?,?,?,-0.57834,0.20232,-0.5454100000000001,?,-0.4899,-0.78459,?,?
-0.29486,0.23606,2.7381,-0.46663000000000004,?,?,0.38511999999999996,1.7614,3.9866,-0.64141,-0.066353,?,?,?,?,?,-0.15819,?,?,?,?,?,?,?,?,-0.92338,-1.7151,-0.11823,-0.2751,-0.44033,0.14765999999999999,0.10525,-0.09248200000000001,-0.22559,?,-0.35231999999999997,-0.40052,?,?,?,-0.40203,0.86159,-0.11229000000000001,?,0.48399,?,?,-0.4899,?,?,0.060824
1.7808,0.49368,2.7381,1.4195,?,?,?,-0.28157,-0.58499,-0.64141,-0.7770199999999999,?,-0.38314000000000004,0.75143,-0.207,2.0155,-0.15958,?,?,?,?,0.020912,?,?,?,0.022012,?,?,0.14537,?,-0.67335,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,?,-0.52868,-0.33205999999999997,?,-0.39037,?,?,-0.17069,-1.9409,3.4576,-0.14277,-0.4899,1.1516,-0.46486000000000005,?
-0.94919,-0.22744,?,-0.92063,?,?,?,?,4.8909,-0.64141,?,?,4.141,-2.6783,5.2741,?,-0.15850999999999998,-2.2087,?,?,?,?,-1.5852,-0.4775,-0.44785,-0.9771200000000001,?,?,-0.22329000000000002,2.9199,1.5371,?,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,?,-0.65677,-0.37137,-0.26431,-0.41368999999999995,?,-0.11229000000000001,-0.57834,?,3.4576,?,-0.4899,?,?,?
1.0871,0.36227,2.7381,?,?,?,-1.5766,-0.41777,-0.431,?,-0.37055,-0.33325,-0.20263,?,?,0.0345,-0.15812,?,?,0.51334,?,?,?,-0.4775,?,-0.20154,?,-0.11823,?,?,?,0.75143,-0.09248200000000001,?,-0.42105,-0.35231999999999997,-0.30839,?,-0.26500999999999997,?,-0.31932,?,-0.11229000000000001,0.36806,-0.20364000000000002,?,0.14502,?,?,2.7093,?
?,?,?,0.13805,?,2.106,-0.90907,?,?,?,-0.12728,?,?,?,0.8640899999999999,?,-0.15817,-2.1728,-2.3938,-0.28811,-0.40874,-0.8605799999999999,-2.3048,-0.4775,-0.46998,-0.9662799999999999,-1.6754,-0.11823,?,?,-0.67335,0.75143,-0.09248200000000001,?,?,?,?,-0.65677,?,-0.26431,-0.41368999999999995,-0.16374,?,?,?,3.4576,?,-0.4899,0.35006,3.0051,-1.2709
1.6022,0.48181,?,?,?,2.1845,-1.5935,1.0804,-0.51517,?,?,?,-0.23496999999999998,0.0058338999999999995,?,?,?,-1.1126,?,-0.28811,?,-0.8605799999999999,-0.7708699999999999,-0.4775,-0.6047600000000001,?,-0.76332,-0.11823,?,1.0421,-0.67335,0.0058338999999999995,?,-0.22559,?,?,-0.38993,?,-0.34362,-0.26431,?,0.6907,-0.11229000000000001,?,0.57545,3.4576,0.83449,?,?,3.2312,-1.9446
-0.32655,0.83152,?,?,-0.64018,?,0.64673,-0.55397,-0.21334,-0.64141,-0.47339,-0.36491,?,-2.5292,?,-0.63679,-0.13373,0.58673,1.238,1.8491,1.2489,?,?,?,0.20694,?,0.93906,?,0.34205,?,3.4949,?,?,-0.22559,-0.42105,?,-0.19083,0.22853,-0.12744,8.1355,?,?,-0.11229000000000001,-0.57834,0.99018,?,-0.55678,?,-0.78459,-0.46486000000000005,?
-0.8849100000000001,?,?,?,?,-0.67001,1.1994,?,?,-0.64141,?,?,4.8909,?,?,-1.3705,-0.15835,-2.2338,-2.7018,-0.28811,-0.30635,-0.7136600000000001,-1.6193,?,-0.4631,?,-1.7303,?,-0.24943,-0.44033,1.7897,-1.1871,?,-0.22559,?,?,?,-0.65677,?,?,-0.41368999999999995,-0.16374,?,-0.57834,0.99018,3.4576,?,?,-0.78459,-0.46486000000000005,0.93219
?,0.67688,?,-0.26232,-0.33954,?,-1.6885,?,?,-0.36924,0.8112199999999999,-0.21714,?,?,0.9947,-1.4284,?,0.58673,?,-0.28811,-0.44696,?,?,-0.4775,-0.5828399999999999,?,?,-0.11823,-0.30856,-0.14384,?,0.60231,-0.09248200000000001,?,-0.42105,?,-0.20565999999999998,-0.12370999999999999,-0.17368,-0.26431,?,?,-0.11229000000000001,?,0.8220000000000001,3.4576,-0.017837000000000002,-0.4899,-0.11623,6.7657,-1.9505
-0.6237199999999999,?,?,?,?,0.25805,0.55486,1.7614,?,?,-0.07652,0.38976,4.1654,0.05554,4.5596,-1.4172,?,-1.679,?,-0.28811,-0.38073,?,-2.1582,-0.4775,-0.47663,-0.92338,?,?,?,-0.44033,?,0.05554,-0.09248200000000001,-0.22559,?,?,-0.40158,?,-0.35286999999999996,-0.26431,?,?,?,-0.24819000000000002,0.26397,?,-0.47296000000000005,-0.4899,?,0.49538000000000004,0.25277
?,0.49368,2.7381,1.4195,1.1747,1.2315,-1.5279,?,-0.58499,?,?,-0.35436,?,?,?,2.0155,?,?,?,-0.28811,?,?,0.034498,-0.4775,-0.46011,0.022012,?,-0.11377000000000001,0.14537,-0.44033,-0.67335,?,-0.09248200000000001,?,?,?,-0.38251999999999997,-0.52868,?,-0.26431,?,?,?,?,?,3.4576,?,-0.4899,1.1516,-0.46486000000000005,-1.0176
-1.0414,?,2.7381,?,-1.1869,-0.7195,?,0.80803,?,-0.7775,-1.1934,?,?,-2.8771,5.716,-1.6569,?,-1.8097,-2.2645,-0.28811,?,?,?,-0.4775,-0.48139,-0.8819,-1.3955,-0.11823,-0.28363,1.5363,2.6739,?,-0.09248200000000001,?,-0.42105,-0.35231999999999997,?,-0.65677,-0.37137,-0.048934,?,-0.16374,-0.11229000000000001,?,?,?,?,-0.4899,-0.78459,-0.46486000000000005,?
?,?,2.7381,-0.8516600000000001,0.23795,3.9698,?,?,?,-0.5053300000000001,-0.6096199999999999,?,-0.098582,?,1.0694,0.19458,-0.15736,0.58673,?,1.3148,?,?,?,-0.4775,?,?,-0.1571,?,-0.10177,?,-0.67335,0.75143,-0.09248200000000001,?,?,-0.35231999999999997,?,0.2841,-0.2153,-0.26431,?,?,-0.11229000000000001,?,-1.8607,3.4576,?,?,0.34549,1.1393,?
0.15759,-0.18303,?,?,-0.18615,?,-0.67061,2.8510000000000004,?,-0.5053300000000001,-0.24361,0.8014,1.6762,0.5526,?,-1.1263,?,?,?,-0.28811,-0.32445,?,-2.1642,-0.4775,?,-0.9335899999999999,-1.6484,-0.11823,-0.26013000000000003,-0.44033,-0.42073999999999995,?,-0.09248200000000001,-0.22559,?,?,-0.3857,-0.51927,-0.33553,-0.26431,?,?,?,0.41663999999999995,0.033593,?,-0.4612,?,0.13227,2.6768,-0.9512299999999999
-0.21702,-0.9832799999999999,2.7381,-0.87702,-0.49921000000000004,1.3224,-0.072214,2.8510000000000004,1.5968,-0.5053300000000001,-0.12030999999999999,0.8014,1.4166,?,?,-1.3197,-0.1582,-1.7397,-2.2916,?,-0.37217,?,?,-0.4775,-0.48951999999999996,?,?,?,-0.27214,-0.44033,?,?,?,-0.22559,0.17978,0.41943,?,-0.51927,?,-0.26431,-0.39249,1.2034,?,?,-0.53132,3.4576,-0.49463,?,-0.16176,?,-0.38185
?,?,?,-0.91404,?,0.83839,0.25206999999999996,?,?,-0.5053300000000001,-0.5831,?,1.0467,?,?,?,-0.15817,?,?,?,-0.39555,-1.081,-1.7728,-0.4775,-0.4882,?,-1.6003,-0.11823,?,?,-0.48389,0.60231,?,-0.22559,?,0.67667,?,?,?,-0.26431,-0.39249,1.2034,?,?,?,3.4576,?,-0.4899,-0.29641,1.2576,-0.085832
0.6113,-0.82558,2.7381,?,?,3.139,?,-0.28157,?,-0.5053300000000001,?,-0.32269000000000003,?,0.5029,?,-0.16682,?,0.58673,-0.94996,?,?,?,?,?,-0.61864,0.18967,-0.63447,-0.080794,?,-0.44033,-0.35758,?,-0.09248200000000001,?,?,2.3488,-0.33486,?,-0.29275999999999996,?,-0.35219,1.2034,-0.11229000000000001,0.38199,-0.9969,?,?,-0.45065,0.66573,3.2755,?
-0.5092,?,?,?,-0.69029,0.59125,0.38385,-0.14537,?,-0.5053300000000001,?,-0.26992,0.26413000000000003,?,1.9882,-1.1128,-0.15833,?,-1.9159,0.7804800000000001,-0.3152,-1.081,?,-0.83815,-0.49503,?,?,-0.11407,-0.26213000000000003,1.141,?,-0.093579,?,-0.22559,-0.22077,?,-0.37828,?,?,-0.26431,-0.38294,1.2034,?,?,-1.8538,3.4576,?,-0.4899,?,0.51331,?
-0.56429,-1.4313,2.7381,?,?,1.837,?,?,?,-0.5053300000000001,-1.1328,?,-0.010402,0.25437,2.4351,-1.1468,-0.15828,?,-1.6517,-0.28811,-0.35952,?,-0.24856999999999999,-0.4775,-0.5058199999999999,-0.39714,-0.98116,?,?,?,?,?,-0.09248200000000001,-0.22559,0.17978,0.033554,-0.38464,?,-0.33553,?,?,0.51981,-0.11229000000000001,-0.29606,?,?,-0.55208,?,-0.36071,2.4996,-0.4006
?,-2.3652,2.7381,-0.9864700000000001,?,?,0.47284,?,?,?,-0.9662700000000001,?,0.16633,-0.093579,1.7238,-1.1731,?,0.1147,?,?,-0.33266,?,?,-0.83815,-0.50089,?,?,?,?,1.141,?,-0.093579,-0.09248200000000001,?,-0.020493,0.16218,?,?,-0.34825,?,-0.39673,0.51981,-0.11229000000000001,-0.33803,?,?,-0.55678,?,-0.36880999999999997,0.48618,?
-0.20911999999999997,-0.044239,2.7381,-0.9446700000000001,-0.43788999999999995,?,-1.0181,-0.28157,0.058418,?,-1.1196,?,-0.17232,0.60231,1.3163,-0.76962,?,?,?,?,-0.23201999999999998,-1.081,-0.19216,-0.4775,?,?,-0.51085,-0.11823,-0.25974,-0.44033,-0.48389,0.60231,?,?,?,-0.35231999999999997,-0.3158,?,?,?,-0.31508,?,?,-0.14417,0.2306,3.4576,?,?,-0.11813,?,?
-0.18698,?,2.7381,-0.9339299999999999,?,?,-0.17954,?,?,-0.5053300000000001,-0.78864,-0.31214000000000003,0.12039000000000001,?,?,?,-0.15834,0.58673,-1.4747,?,-0.18409,-0.5300199999999999,-0.25975,-0.83815,-0.52491,0.08298,-0.92376,-0.089869,-0.23924,0.053826,-0.54705,0.40349,-0.09248200000000001,?,?,-0.35231999999999997,?,?,-0.31472,?,-0.35219,1.2034,?,-0.17869000000000002,?,3.4576,-0.55678,?,-0.011758,1.09,-0.32126
-0.24431,0.035031,2.7381,?,-0.5118199999999999,?,-0.89712,?,?,?,?,?,?,?,1.0555,?,-0.1583,0.58673,?,?,?,-0.7136600000000001,-0.012969,-0.95837,-0.53423,-0.39714,?,?,?,?,?,?,-0.09248200000000001,?,?,?,?,-0.48441999999999996,?,?,-0.36386,?,?,-0.083851,0.23315999999999998,?,-0.54918,?,-0.12880999999999998,?,-1.3255
?,?,?,?,?,?,?,-0.28157,0.38531,-0.64141,?,-0.31214000000000003,0.099719,?,0.93965,-0.80014,-0.15829000000000001,?,?,0.35305,?,?,?,?,-0.52977,?,?,?,?,?,?,?,-0.09248200000000001,-0.22559,?,1.4484,-0.34545,?,?,?,-0.35961,?,?,?,?,3.4576,-0.5491,-0.48031,-0.14528,?,?
-0.23310999999999998,?,?,?,?,-0.5517,?,-0.41777,?,?,-0.63648,?,?,-1.1871,-0.081072,-0.31306999999999996,?,0.58673,0.53332,?,?,0.75548,?,?,0.33769,?,0.57848,?,?,-0.44033,?,?,-0.09248200000000001,?,0.78062,?,?,0.30953,-0.098541,2.2125,?,?,-0.11229000000000001,-0.57834,?,?,?,?,?,-0.46486000000000005,?
?,?,?,?,-0.46839,0.29399000000000003,0.30236,-0.28157,?,?,?,-0.33852,?,?,?,-0.45342,?,?,1.3919,?,?,2.2246,0.84115,1.9269,0.33813000000000004,0.81101,?,?,?,?,2.6107,?,-0.09248200000000001,-0.22559,-0.42105,?,?,0.41973,?,8.7816,-0.15495,?,-0.11229000000000001,-0.57834,0.8042199999999999,-0.49058,-0.55678,-0.4899,?,-0.46486000000000005,?
?,?,2.7381,?,1.1709,?,-1.5702,-0.14537,?,?,-0.77995,?,?,0.75143,?,1.4878,?,?,-0.35514,-0.28811,0.020497,?,?,-0.4775,-0.06769299999999999,?,-0.69924,?,?,-0.44033,?,0.75143,?,?,?,?,?,-0.65677,-0.37137,-0.26431,?,?,?,1.9649,?,3.4576,2.0261,-0.4899,?,?,?
