@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
?,?,0.45,0.195,?,0.481,0.2895,0.315,?
?,?,?,?,1.0075,0.4425,0.221,0.28,14
?,?,0.475,?,?,0.3625,0.189,?,?
0,?,0.47,0.15,0.922,0.363,0.194,?,?
0,?,?,0.14,?,0.282,?,0.285,10
?,?,?,0.17,?,0.4695,?,0.345,13
?,0.575,?,0.14,?,?,0.252,?,8
2,0.62,0.51,?,1.615,0.5105,?,?,?
?,0.52,?,?,0.9885,?,?,?,15
?,0.595,?,?,1.3175,0.408,0.234,0.58,?
?,0.58,0.45,0.14,?,0.38,?,0.36,13
0,0.57,0.465,?,?,?,?,0.44,?
2,0.625,0.465,0.14,1.195,?,0.205,0.4,12
?,?,?,?,0.8645,0.3305,0.2075,?,?
?,?,0.355,0.13,0.517,?,0.114,?,8
0,0.575,0.45,0.16,0.9775,?,0.231,0.33,?
?,0.565,0.425,?,0.8115,0.341,?,?,14
2,?,?,0.15,0.755,0.307,?,?,11
2,?,0.465,0.175,1.115,0.4015,?,0.39,?
?,0.625,0.495,?,?,?,?,?,9
?,0.695,?,?,?,?,?,0.485,14
?,?,0.535,0.195,?,0.5755,0.388,0.48,?
?,?,0.435,?,?,0.269,?,0.25,?
?,?,?,0.13,?,?,0.132,0.145,7
2,0.47,0.37,?,0.5225,0.201,?,0.165,6
?,0.475,0.375,0.125,?,0.2775,?,?,9
?,0.36,?,0.095,?,?,0.046,0.075,?
2,?,0.435,0.145,0.843,?,?,0.255,?
?,?,?,0.16,0.883,?,?,0.335,14
2,0.53,0.415,0.14,0.724,0.3105,?,?,?
2,0.605,?,0.16,1.1735,0.4975,?,0.345,11
0,0.52,0.41,?,?,0.291,0.1835,?,?
0,?,?,0.165,?,?,0.183,?,10
0,?,?,0.125,?,?,?,0.22,?
0,0.51,?,0.135,0.6335,0.231,?,?,?
?,?,0.395,0.105,0.3635,?,0.098,0.13,?
?,0.495,0.395,?,?,0.2375,?,0.155,?
?,?,?,?,0.431,?,0.107,?,?
1,?,?,0.08,?,?,0.0635,?,?
2,0.425,?,0.105,0.393,0.13,0.063,?,?
?,0.545,0.41,0.125,?,?,0.146,0.21,10
0,0.53,?,?,0.5915,?,0.1585,?,10
0,?,?,?,?,0.2555,0.102,0.22,10
2,0.44,0.34,0.105,?,?,?,0.165,9
?,?,?,0.15,?,?,0.172,?,?
2,?,0.305,0.085,?,?,?,0.085,?
0,0.47,0.365,0.105,0.4205,0.163,?,0.14,8
?,?,?,0.085,?,?,0.0575,0.085,?
?,0.515,?,0.14,0.766,0.304,0.1725,0.255,13
2,0.37,0.265,?,0.214,0.09,0.051,?,?
?,0.36,0.28,0.08,?,0.081,0.0505,0.07,5
1,?,0.195,0.06,?,0.0285,?,?,?
1,?,0.275,?,?,0.1075,?,?,?
?,?,?,?,?,0.112,?,0.08,?
2,0.7,?,0.16,1.7255,?,0.2635,0.54,?
2,0.71,0.54,0.165,1.959,?,?,0.78,?
2,?,?,0.165,1.262,0.4835,?,0.41,16
?,?,?,?,?,?,0.063,0.129,?
?,?,0.26,0.09,?,?,?,?,6
?,0.35,0.26,0.095,0.211,?,0.056,?,6
1,0.265,0.2,?,0.0975,?,0.0205,0.028,?
?,?,?,0.115,?,0.1635,?,0.1355,7
0,0.305,0.23,?,0.156,?,0.0345,0.048,?
2,?,0.255,?,?,0.094,0.0295,?,?
?,0.405,0.325,?,0.3555,?,0.063,?,8
2,?,0.285,0.095,?,?,?,0.0925,?
0,?,0.445,?,?,0.341,0.2055,?,?
?,0.55,?,0.145,0.741,0.295,0.1435,0.2665,?
?,0.65,?,?,1.3445,?,0.306,?,15
2,0.56,0.455,0.155,?,0.34,?,?,10
2,0.475,0.375,0.13,?,0.2075,0.1165,?,?
0,0.49,0.38,?,?,?,?,0.174,9
2,?,0.35,0.12,0.515,0.224,?,0.1565,?
1,0.28,0.205,0.08,?,0.052,?,0.042,?
1,0.175,0.13,?,0.0315,0.0105,?,0.0125,4
1,?,?,0.095,0.03,?,0.008,0.01,3
2,?,?,?,?,?,?,0.325,14
?,?,0.5,0.185,?,0.469,0.2585,0.335,?
0,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,?
0,0.605,?,0.16,?,0.37,?,?,9
0,0.565,?,?,?,?,0.1495,0.31,?
?,0.515,0.405,0.13,?,0.32,0.131,0.21,?
0,0.575,?,0.19,?,?,0.2425,0.34,?
2,?,?,?,?,0.546,?,?,15
?,0.58,?,?,?,0.374,?,?,12
0,0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,12
?,0.605,0.465,?,1.056,0.4215,?,?,?
?,0.605,?,?,1.222,0.53,?,0.28,?
?,0.61,0.485,?,1.2445,?,0.297,?,11
0,0.725,?,0.21,2.141,0.65,0.398,1.005,17
0,?,?,0.23,1.752,?,0.2895,?,?
2,0.725,?,0.19,2.55,1.0705,0.483,0.725,13
?,?,?,?,2.124,?,0.4515,0.85,19
0,0.68,0.57,0.205,1.842,0.625,0.408,0.65,?
?,?,0.56,0.22,1.981,?,?,0.76,13
0,?,0.515,0.175,1.6185,?,?,?,?
2,0.695,?,0.215,1.9565,0.7125,?,?,?
0,0.53,0.395,0.145,?,0.308,0.169,0.255,6
?,0.525,?,0.155,1.065,0.486,0.233,0.285,?
?,?,?,?,0.776,0.32,?,0.22,?
1,?,0.16,?,0.048,?,?,0.015,?
1,0.36,?,0.09,?,?,?,0.075,?
?,?,0.21,?,0.125,0.06,?,?,?
1,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,?
1,?,0.16,0.045,?,?,0.015,0.015,3
2,?,?,0.15,0.97,?,0.2165,?,10
?,0.57,0.48,?,0.9395,0.399,0.2,0.295,?
2,0.64,?,?,1.368,0.515,0.266,0.57,?
0,?,?,?,1.0235,?,0.268,?,9
0,0.62,0.475,0.175,1.0165,?,?,0.325,9
0,0.645,?,?,1.5675,?,?,0.46,11
2,0.62,?,?,1.218,0.5455,0.2965,0.355,12
0,?,0.48,0.15,?,0.392,0.336,?,11
0,?,?,0.185,1.383,?,?,0.38,9
0,0.63,0.48,?,?,?,?,0.315,?
0,?,0.46,0.17,0.9325,?,0.271,0.29,?
2,0.615,?,0.18,1.1595,0.4845,0.2165,0.325,12
?,0.61,?,0.17,1.0225,0.419,0.2405,?,11
?,0.58,?,0.15,?,0.276,0.1815,0.36,?
1,0.355,0.275,?,?,0.092,?,0.15,?
?,0.51,0.4,0.14,0.8145,0.459,?,?,?
?,0.5,?,?,?,0.346,0.1535,0.245,?
0,?,0.41,0.15,0.644,0.285,0.145,0.21,10
2,?,0.5,?,?,?,?,?,?
2,0.56,0.45,0.16,0.922,?,0.178,0.26,14
?,0.585,0.46,0.185,0.922,0.3635,?,?,9
0,0.45,?,0.12,0.4165,0.1655,?,0.135,?
?,?,0.4,0.165,?,0.254,0.205,?,?
?,0.5,0.4,0.145,?,?,0.1465,?,?
0,0.53,?,0.17,0.8155,0.2985,0.155,0.275,12
2,0.42,0.335,?,0.369,?,0.071,?,?
0,?,?,0.14,0.482,0.186,?,?,8
1,0.4,?,?,0.315,?,0.067,?,?
1,0.435,?,0.11,?,0.1495,?,0.12,7
0,0.525,?,?,?,0.2755,?,0.31,12
1,0.37,0.28,?,0.2655,0.122,?,?,6
?,?,0.365,0.145,0.6345,0.1995,?,?,9
?,0.335,0.25,0.09,0.181,?,0.0415,?,?
0,?,?,?,?,?,0.0785,0.12,?
2,?,0.405,0.14,0.6155,0.241,0.1355,0.205,8
0,0.485,0.395,?,?,?,0.128,?,?
?,0.55,0.405,?,?,0.244,?,?,9
?,0.45,?,0.13,?,?,0.111,0.135,7
?,0.405,?,0.12,?,?,0.07,0.11,6
?,0.47,0.36,0.135,?,0.1665,0.115,?,9
?,?,0.305,0.13,0.32,0.1305,0.0755,0.105,?
0,0.445,?,?,?,0.1785,0.1125,0.14,?
0,?,0.35,0.145,0.5175,?,?,0.18,10
?,0.49,?,0.15,0.5755,0.22,?,0.19,8
?,0.445,?,?,0.485,0.181,0.125,?,10
?,0.425,?,0.105,0.3265,?,0.0785,0.1,9
?,?,0.37,?,0.45,?,?,?,8
0,0.39,0.29,?,0.3055,0.121,0.082,0.09,?
1,0.365,0.27,0.085,0.205,?,0.0485,0.07,6
0,0.58,?,0.165,?,?,0.2095,0.35,10
0,?,?,?,0.783,0.2935,?,0.245,?
2,0.555,0.445,0.135,?,0.336,?,0.275,?
2,0.565,?,0.175,?,0.31,0.193,?,13
?,0.625,?,0.215,1.4455,0.496,?,?,21
1,?,?,0.075,?,?,0.029,0.035,6
1,?,0.35,0.135,0.435,0.1815,?,0.125,?
?,0.295,?,?,0.124,?,0.032,?,8
1,0.075,0.055,?,?,0.001,?,?,0
1,?,0.1,?,0.013,0.0045,0.003,0.004,?
1,0.11,0.09,0.03,0.008,?,0.002,0.003,2
1,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,?
2,?,?,0.16,0.9425,0.3495,?,?,16
?,?,?,0.07,0.1,?,?,0.035,?
?,0.23,?,?,0.0645,0.026,?,?,4
?,0.3,?,?,?,0.0435,?,0.04,7
1,0.33,0.255,?,?,0.063,?,0.06,?
1,?,0.26,0.085,?,0.0705,0.0345,0.06,9
1,0.32,0.245,0.08,0.1585,0.0635,?,0.05,?
?,?,0.275,0.085,0.1975,0.0745,0.0415,0.07,?
1,?,?,0.075,0.156,?,0.038,?,6
?,0.345,0.27,0.11,?,?,?,0.07,6
?,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,6
2,0.59,?,0.18,1.1235,0.4205,?,0.36,12
0,0.595,?,0.155,1.0605,0.5135,0.2165,0.3,11
?,?,?,0.185,1.094,?,?,?,14
2,0.6,0.495,0.165,1.2415,?,0.2775,?,14
2,0.56,0.45,0.175,?,0.3835,0.2065,?,14
2,?,?,0.185,1.07,?,?,?,?
2,0.545,0.46,0.16,0.8975,0.341,?,?,9
?,0.635,?,?,1.415,0.605,?,?,14
0,0.59,?,?,?,0.4775,?,0.295,?
0,?,?,0.155,0.928,?,?,0.26,?
0,?,?,0.125,0.865,0.3675,?,0.27,11
2,?,0.42,0.165,?,0.319,?,?,?
1,0.245,0.195,0.06,?,?,?,0.026,3
?,0.27,0.2,0.08,?,0.0465,?,0.04,?
0,0.46,0.38,?,0.639,0.3,0.1525,?,10
?,?,?,0.15,0.895,0.3615,0.186,?,?
?,?,?,0.11,0.2925,0.1225,?,?,7
2,?,0.39,0.15,0.6355,?,?,0.255,?
0,?,0.36,0.125,0.4995,0.2035,0.1,0.17,12
?,?,?,?,1.779,0.4535,0.2855,0.55,?
?,0.59,0.5,0.2,1.187,0.412,0.2705,?,?
2,0.62,0.485,0.205,1.219,?,0.2505,?,13
?,0.63,0.505,0.225,1.525,?,?,0.45,?
2,0.63,?,0.155,1.259,?,0.197,0.41,12
2,?,0.54,0.215,1.844,?,?,0.585,21
0,0.66,0.53,?,?,0.493,?,0.49,?
2,0.61,?,0.24,1.642,?,?,0.69,17
2,0.635,?,?,?,?,0.3115,0.43,?
0,?,?,?,0.712,?,0.1605,?,10
?,0.535,?,?,0.8415,0.314,0.1585,?,?
1,0.36,0.285,?,0.2415,0.0915,?,0.075,6
?,?,0.355,0.12,?,?,?,?,?
2,0.485,?,?,0.6295,?,?,0.225,13
2,?,0.38,?,?,0.325,?,0.31,13
?,0.535,0.415,0.17,0.879,?,0.1965,0.285,?
?,0.53,?,0.155,0.699,0.288,0.1595,?,9
0,?,?,0.155,0.6445,0.242,0.1325,?,16
2,?,0.355,0.125,0.4775,?,0.0815,0.19,8
0,0.535,?,0.16,0.8105,0.3155,0.1795,?,9
?,0.54,?,?,?,?,?,0.325,?
0,?,0.505,?,1.2765,0.501,?,0.355,?
?,?,0.475,0.165,1.116,0.428,0.2205,?,14
0,?,?,0.175,1.013,0.342,?,0.35,?
2,?,?,?,1.0575,0.384,?,0.375,25
1,?,?,0.085,0.128,0.049,?,?,5
?,0.275,0.205,?,0.1105,0.045,0.0285,?,5
?,?,0.21,?,?,0.039,?,0.03,?
2,?,?,0.14,0.549,0.2215,0.1275,?,10
2,?,0.28,?,0.234,0.0905,?,?,?
0,0.405,0.305,0.095,0.3485,?,?,0.1,?
?,0.54,?,?,0.892,?,?,?,12
?,0.37,?,0.1,?,0.1065,?,0.074,?
2,0.36,?,0.1,?,?,?,0.0715,?
0,0.47,0.36,?,?,0.182,0.114,0.15,?
?,?,0.145,?,0.037,0.0125,0.0095,0.011,?
1,0.165,0.12,0.03,0.0215,0.007,0.005,0.005,2
2,0.645,?,?,1.5415,0.471,0.369,0.535,?
?,0.55,?,0.125,0.7605,0.2505,0.1635,?,?
2,0.57,?,0.145,?,?,?,0.275,9
0,0.63,0.485,0.19,?,?,0.3055,0.39,20
2,0.56,0.44,0.14,?,?,0.2045,0.265,?
2,0.595,?,0.195,?,?,0.3235,0.345,?
0,0.62,0.47,?,?,0.381,0.27,?,?
?,?,0.485,?,1.3,?,0.2945,0.46,22
?,?,0.355,0.11,0.4585,?,0.067,?,?
0,?,?,0.19,?,0.576,?,?,13
?,0.45,0.35,?,?,?,0.1015,0.12,?
0,0.58,?,?,0.8365,0.315,0.1385,0.32,17
?,0.33,?,?,0.172,0.066,0.0255,?,?
1,?,?,0.06,0.0965,?,0.022,0.03,4
1,?,?,?,?,?,0.0065,0.015,?
2,?,0.31,0.1,0.2845,?,0.075,0.1,10
1,?,0.205,0.07,0.1055,0.039,0.041,0.035,?
2,0.335,?,?,0.222,?,0.056,?,?
?,?,0.275,?,0.251,?,0.053,0.08,?
1,0.32,0.255,?,0.1755,0.073,0.0415,0.065,?
2,?,?,0.13,?,?,?,0.205,?
?,0.36,?,?,0.241,0.0865,0.053,0.095,7
?,?,0.28,0.09,?,?,0.04,0.09,7
2,0.5,0.38,0.155,?,0.2135,0.161,0.2,11
0,0.4,?,?,?,?,0.0565,0.095,?
1,?,0.22,?,?,?,?,0.035,4
?,0.235,0.175,0.04,0.0705,?,?,0.02,?
?,0.74,0.6,0.195,?,0.598,?,0.71,15
2,0.62,0.465,?,?,?,0.3175,0.355,?
?,0.6,0.475,0.19,1.0875,0.403,?,0.325,13
2,?,0.45,0.185,?,0.473,?,0.425,15
2,0.62,0.475,0.185,?,?,?,0.33,?
0,0.565,?,0.195,?,0.406,0.2505,?,?
2,0.575,?,?,?,?,?,?,13
?,0.62,?,0.205,1.3475,0.4775,0.2565,0.48,13
2,0.62,0.465,0.185,1.274,0.579,?,?,?
0,?,0.375,?,0.568,0.2325,0.1495,?,11
?,?,0.425,0.155,?,0.3005,0.152,0.24,7
2,0.49,0.39,?,?,0.2795,?,0.18,?
0,0.525,0.42,0.16,0.756,0.2745,0.173,?,?
?,0.34,0.26,?,?,?,0.0555,0.055,5
1,?,?,0.115,0.2715,0.092,0.074,0.09,?
2,0.61,0.48,0.15,1.2,0.56,0.2455,?,13
?,0.61,?,?,1.153,0.536,0.2905,0.245,7
0,0.585,0.45,0.17,0.8685,?,0.1635,?,21
2,0.57,0.46,0.14,0.9535,0.4465,0.2065,?,11
?,0.58,?,0.17,0.93,?,?,0.22,?
2,0.635,?,?,1.275,0.509,0.286,?,15
?,0.7,0.58,0.205,?,0.7415,0.49,0.58,19
2,?,0.525,?,1.587,?,?,0.395,12
0,0.645,0.525,0.19,?,0.7035,0.3885,?,17
2,?,?,0.215,?,?,0.472,0.7,16
0,0.685,0.545,0.18,?,0.7495,0.392,0.485,?
2,0.605,0.49,0.18,?,0.48,0.287,?,?
0,?,?,?,?,?,?,0.34,?
0,0.65,0.525,?,1.4225,0.61,?,0.445,19
0,0.6,0.48,?,1.029,0.4085,0.2705,?,?
?,?,?,0.175,1.186,0.4985,?,0.35,11
2,0.63,0.515,?,?,?,0.244,0.355,18
?,0.58,?,?,?,0.4405,0.1655,?,?
0,?,0.455,0.12,1.0735,?,?,0.265,?
?,0.63,?,?,1.13,?,0.2765,?,11
0,0.69,?,0.215,?,0.68,?,0.47,16
?,?,0.545,0.165,?,0.6645,?,0.415,15
0,0.66,0.565,?,1.7605,0.692,?,?,15
0,0.68,0.58,0.2,1.787,0.585,?,0.6,18
0,0.7,?,0.17,1.31,?,0.314,0.42,?
2,0.685,?,0.15,?,0.4635,?,0.4,12
0,?,0.545,0.195,1.7345,0.6845,?,0.605,?
2,0.63,?,?,1.1775,?,0.3365,0.285,10
0,?,?,0.16,?,0.4995,?,?,9
2,0.565,0.465,?,?,?,0.183,?,?
0,0.61,0.495,0.185,1.1085,?,?,?,?
?,?,0.47,?,1.1405,0.3755,0.2805,0.385,14
2,0.535,?,?,0.791,0.33,0.189,?,9
2,?,?,0.135,0.663,0.313,0.137,0.2,9
2,0.47,?,0.12,?,0.226,?,0.195,11
?,?,0.425,0.135,?,?,0.21,?,?
0,0.455,0.37,?,0.4925,0.216,?,0.135,?
?,?,0.42,?,?,?,0.152,?,?
2,0.46,0.38,0.135,?,?,0.1225,0.145,9
2,0.49,?,0.125,?,0.239,0.1435,0.22,?
?,?,0.375,0.12,0.471,0.222,0.119,0.14,8
1,0.415,0.325,0.1,?,0.1535,0.0595,0.105,?
2,0.475,0.375,0.125,0.593,0.277,0.115,?,9
0,?,?,0.125,?,0.252,0.137,0.18,?
1,0.365,0.295,0.095,0.25,0.1075,?,0.08,?
1,?,0.275,0.095,?,0.0755,0.0535,0.07,5
?,0.39,0.31,0.1,0.302,?,0.064,?,10
0,?,?,0.14,?,?,?,?,9
?,?,0.38,0.145,0.5865,0.2385,0.144,0.185,7
?,0.535,0.44,0.15,0.6765,?,?,0.26,?
2,0.585,?,?,0.987,0.4355,0.2075,?,?
0,0.485,0.365,?,0.5885,?,0.131,?,?
2,0.515,?,0.135,0.7225,?,0.1625,?,8
0,0.435,?,?,?,?,?,?,6
?,?,0.415,0.14,0.6935,0.3115,0.152,?,9
1,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,6
?,?,0.44,0.15,0.8425,0.3685,0.1985,0.24,?
?,0.45,?,0.115,?,?,?,0.15,7
2,0.59,0.485,?,0.911,?,0.182,0.29,?
2,0.555,?,0.145,0.915,?,0.246,0.285,10
2,0.57,0.44,0.095,0.827,?,0.2215,0.235,?
2,0.59,?,0.165,1.1045,0.4565,0.2425,0.34,14
2,0.585,0.475,0.12,0.945,0.41,0.2115,?,?
0,0.58,?,0.12,0.9935,?,0.2385,0.28,10
2,0.545,?,0.12,0.8565,0.3475,?,0.24,11
?,?,?,0.17,1.2385,?,?,?,13
0,?,0.47,?,1.0325,0.3605,?,0.36,?
?,?,0.5,?,1.3135,?,0.267,?,19
2,0.63,0.515,0.165,?,?,0.349,?,?
0,0.63,0.5,?,?,0.367,0.199,?,15
2,0.545,0.41,?,0.625,?,0.16,0.235,?
0,?,?,?,?,0.518,0.358,?,13
?,0.49,0.38,?,0.529,0.2165,?,?,10
0,0.49,0.39,0.135,?,0.2465,?,?,?
1,?,?,0.07,?,?,0.0235,?,7
?,0.26,0.2,?,?,0.037,?,?,5
?,0.58,?,0.175,?,?,?,?,?
?,?,?,?,1.0915,0.3935,0.2435,?,17
2,0.6,0.5,?,1.015,0.3995,?,?,18
?,?,?,0.125,?,0.344,?,0.375,20
0,0.575,0.45,0.17,?,0.3775,?,0.385,?
?,0.57,0.45,0.175,?,0.38,0.1665,0.295,?
?,?,0.47,?,1.036,0.4375,0.196,0.325,19
2,?,0.455,?,0.9065,0.342,0.156,0.32,?
2,0.545,0.42,?,0.7505,0.2475,?,0.255,21
?,?,0.345,0.1,0.366,0.122,?,0.12,?
2,?,?,0.15,0.662,0.2815,0.137,0.22,10
1,0.36,?,?,0.217,0.084,?,0.09,?
?,0.385,0.305,0.095,0.252,0.0915,?,0.09,13
2,?,?,0.09,?,0.143,?,?,8
2,0.5,?,0.165,0.6885,0.249,0.138,0.25,12
?,0.36,?,?,0.2335,?,0.0525,?,9
1,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,7
0,?,0.425,0.14,?,0.275,?,?,?
1,0.395,0.295,0.1,0.2715,?,0.0325,0.085,9
?,0.41,?,0.105,?,?,0.077,?,?
?,?,?,0.19,0.714,0.283,?,0.275,8
2,0.565,0.435,0.185,0.9815,0.329,?,0.39,12
?,0.565,?,?,?,0.354,0.1575,?,15
2,?,0.5,?,1.098,?,0.232,0.375,11
0,?,?,0.15,0.8205,0.365,0.159,0.26,17
2,0.725,0.565,?,1.891,0.6975,0.4725,0.58,15
?,0.675,?,?,?,0.592,?,0.42,?
0,0.665,0.555,0.195,1.4385,?,?,0.36,16
0,?,0.49,0.155,0.9245,0.405,0.2195,0.255,?
0,?,?,0.175,?,0.57,0.3045,?,13
2,?,?,0.14,0.8375,0.3485,?,0.24,10
?,0.64,0.54,0.175,?,?,?,0.39,14
1,0.36,0.28,0.105,0.199,0.0695,?,0.08,8
1,0.415,?,?,0.2965,?,?,0.0995,9
0,0.525,?,?,?,?,0.1525,?,?
2,?,0.285,0.1,0.2665,?,0.061,0.075,10
0,?,0.465,0.17,?,?,0.224,0.265,11
?,0.24,0.185,0.07,?,0.026,0.018,0.025,5
1,0.22,0.165,0.055,?,?,0.012,?,4
1,0.255,0.195,0.07,?,0.0255,?,?,5
1,?,?,0.05,0.0235,0.008,?,?,?
?,?,0.55,0.19,1.3905,0.5425,0.3035,?,11
?,0.655,0.53,0.195,?,?,0.2735,?,?
0,?,?,0.21,?,0.5975,0.305,0.625,?
2,?,0.555,0.2,1.4385,0.545,?,?,20
0,?,0.44,?,0.7835,?,0.1715,?,?
?,0.515,0.405,?,0.646,0.2895,0.1405,0.177,9
1,0.43,?,?,?,0.151,0.0645,0.1045,?
0,?,0.405,?,0.627,?,0.1415,?,10
?,?,0.415,0.16,0.7715,0.272,0.1455,?,9
?,0.53,0.415,0.175,0.7395,?,?,0.2645,16
0,0.465,?,0.115,?,0.1565,0.091,0.1345,?
2,0.665,0.54,0.175,1.347,0.4955,?,?,16
2,0.735,0.59,0.225,?,0.637,?,0.58,?
2,?,0.545,?,1.32,0.5305,?,?,15
?,0.7,0.585,0.185,1.8075,0.7055,0.3215,?,?
2,0.575,?,0.155,?,0.3605,0.2445,?,16
2,0.57,?,?,0.849,?,0.1765,0.24,?
0,0.58,0.46,?,0.9955,0.429,0.212,0.26,18
?,?,0.48,0.145,1.0115,?,0.237,?,11
0,?,?,0.14,0.908,0.381,?,0.315,?
?,?,0.45,0.13,0.92,0.378,0.2385,0.29,10
?,0.625,?,?,1.2415,0.5235,?,?,14
2,?,?,?,0.8075,0.3485,0.1795,0.235,?
0,0.57,0.455,?,1.0595,0.44,0.2195,0.285,?
2,0.59,0.455,?,?,0.475,?,?,13
2,0.58,0.46,0.13,0.921,0.357,?,?,?
?,?,0.51,?,?,?,?,?,10
?,0.655,0.53,?,1.2635,?,0.2635,0.415,?
2,0.625,0.5,?,?,?,?,0.37,16
0,?,0.5,?,0.953,0.3445,0.2235,0.305,14
0,0.64,0.52,0.175,1.248,?,0.2595,0.48,11
0,0.605,?,?,1.0105,?,?,0.3,18
