@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
?,?,?,0.055,?,?,0.015,?,?
?,0.21,?,?,?,?,0.0125,0.015,?
1,?,?,?,0.203,0.0875,0.045,0.075,6
2,0.47,0.37,?,?,0.293,?,0.14,8
0,0.46,0.375,?,0.4605,0.1775,?,?,6
1,?,?,?,0.161,?,0.0255,0.045,5
0,0.525,?,0.16,0.8355,0.3545,?,0.245,8
?,?,?,0.12,0.595,?,?,?,7
2,?,0.32,?,0.303,0.1335,0.06,?,6
?,0.485,0.36,?,?,?,?,?,9
0,0.47,?,?,?,?,0.1055,?,9
?,?,?,?,0.385,?,?,0.11,?
0,?,0.4,0.14,?,0.2565,0.1755,0.22,7
?,0.445,0.35,?,?,?,?,?,?
?,0.47,?,0.135,?,?,?,0.17,7
1,?,0.19,?,?,?,0.014,?,3
?,?,?,0.125,?,0.246,?,?,?
?,?,?,?,0.4115,?,?,0.135,6
?,?,?,0.11,?,0.305,0.16,0.175,8
0,?,?,?,?,?,?,0.2,?
2,0.425,?,?,0.3785,?,0.08,?,?
?,?,0.4,?,?,?,?,0.185,7
2,?,0.355,0.12,?,0.234,?,?,?
?,?,?,0.16,?,?,?,0.32,11
0,?,?,?,1.285,0.416,?,0.485,?
?,?,0.39,?,0.5305,?,?,?,?
?,0.31,0.235,0.07,0.151,0.063,?,?,?
?,0.555,?,?,?,0.264,0.168,0.275,12
0,0.4,0.32,0.11,?,?,0.0985,0.1,7
?,0.595,0.475,0.17,?,0.48,?,?,?
2,?,?,?,?,?,?,?,10
0,?,0.45,0.195,1.098,0.481,?,0.315,?
?,?,?,?,?,?,0.221,?,14
?,0.595,?,0.14,0.944,0.3625,?,?,?
?,?,?,0.15,0.922,0.363,0.194,?,?
?,0.555,0.425,0.14,0.788,0.282,0.1595,?,10
?,?,?,?,?,?,0.2355,?,?
?,?,0.445,0.14,?,?,0.252,0.285,?
2,?,?,?,?,?,0.192,?,?
?,0.52,?,?,?,?,?,?,15
?,?,?,0.16,1.3175,?,?,?,?
2,?,0.45,?,1.013,?,0.216,0.36,?
0,?,?,0.18,?,?,0.2225,0.44,?
2,?,?,0.14,?,?,?,?,12
2,0.56,?,0.16,?,0.3305,?,?,?
?,?,0.355,0.13,?,?,0.114,0.165,?
?,?,0.45,?,?,0.3135,?,0.33,?
?,0.565,?,?,?,?,?,?,?
2,0.555,0.44,0.15,0.755,?,?,?,11
?,?,?,?,1.115,?,?,?,?
0,0.625,0.495,?,?,?,?,0.39,9
?,?,?,0.19,?,?,?,?,?
?,0.665,?,?,?,0.5755,?,?,?
?,?,?,?,?,0.269,?,?,?
?,0.47,0.375,0.13,?,?,?,?,?
2,?,?,?,0.5225,?,0.133,0.165,6
0,?,?,?,0.5785,?,?,?,?
1,0.36,?,?,?,0.105,?,0.075,?
2,?,0.435,?,?,?,0.1915,0.255,14
?,?,?,?,?,0.316,0.164,?,14
2,0.53,?,?,0.724,?,0.1675,0.205,?
2,0.605,?,?,?,?,?,0.345,11
?,?,?,?,0.727,?,?,0.235,?
0,?,0.43,?,?,?,?,?,?
0,?,?,?,0.6675,?,?,?,?
0,?,?,0.135,?,0.231,0.179,?,8
?,0.435,?,0.105,?,0.136,0.098,?,8
?,?,0.395,0.125,?,?,?,?,?
2,0.465,0.36,?,?,?,?,0.175,?
1,?,?,?,?,?,0.0635,?,?
?,?,?,?,0.393,0.13,?,?,8
?,?,0.41,?,0.6935,0.2975,?,?,?
0,?,?,?,?,0.233,0.1585,?,?
?,?,0.375,0.135,?,0.2555,?,0.22,?
2,?,0.34,?,0.402,0.1305,?,?,?
0,0.56,0.43,0.15,?,0.3465,0.172,?,8
?,?,?,?,?,0.1145,?,?,7
?,0.47,?,?,?,0.163,?,0.14,8
?,?,?,?,?,?,0.0575,?,6
?,?,?,?,?,0.304,0.1725,0.255,13
2,?,?,?,0.214,?,0.051,0.07,?
1,?,?,?,0.1755,0.081,0.0505,?,?
1,?,?,0.06,?,0.0285,?,0.03,4
?,0.375,0.275,0.09,?,?,0.0545,?,?
?,?,?,?,0.2505,0.112,?,0.08,?
2,0.7,0.535,?,?,?,?,?,18
2,0.71,0.54,0.165,?,0.7665,0.261,?,?
?,0.595,?,?,?,0.4835,?,?,?
?,?,0.35,0.125,0.4035,?,0.063,?,?
0,?,0.26,?,0.1915,0.085,?,?,6
1,0.35,0.26,?,?,?,?,0.068,?
?,?,?,0.065,0.0975,?,0.0205,?,?
0,?,0.33,?,0.406,?,?,0.1355,?
0,?,?,?,0.156,?,0.0345,?,6
?,?,?,?,?,?,0.0295,0.063,?
0,?,?,?,0.3555,?,?,?,?
?,?,?,0.095,?,?,0.0575,0.0925,?
?,0.565,0.445,0.155,?,?,0.2055,0.2475,?
0,0.55,?,?,0.741,0.295,0.1435,?,?
2,?,0.52,?,1.3445,0.519,?,?,15
?,?,0.455,0.155,?,0.34,?,?,10
?,?,0.375,?,?,?,?,0.17,?
0,?,0.38,?,?,?,0.1075,?,9
2,?,0.35,?,0.515,0.224,?,0.1565,9
?,?,?,?,?,0.052,?,?,?
?,?,0.13,?,?,?,?,0.0125,?
?,0.17,0.13,0.095,0.03,?,?,0.01,3
?,0.59,0.475,?,?,0.4415,?,?,?
0,?,0.5,?,?,?,?,0.335,?
?,0.635,0.515,?,?,0.5065,0.305,0.45,?
?,?,0.485,?,?,0.37,?,0.355,9
?,?,?,0.135,0.9885,0.387,0.1495,?,11
2,0.515,?,0.13,0.722,0.32,?,?,9
?,?,0.46,?,?,?,?,0.34,12
2,?,?,0.215,1.514,0.546,?,?,?
0,?,0.455,?,0.9075,?,?,0.285,?
0,0.575,?,0.165,?,?,0.1785,0.44,?
?,?,0.465,?,1.056,?,?,0.34,12
?,0.605,?,?,?,0.53,?,?,?
2,0.61,0.485,?,1.2445,0.544,0.297,0.345,11
0,?,?,?,?,?,0.398,?,17
?,?,?,0.23,?,0.5605,?,?,15
?,?,0.57,?,?,?,?,0.725,?
0,?,?,0.175,?,0.765,0.4515,?,?
?,?,?,?,?,0.625,0.408,?,?
2,?,0.56,0.22,1.981,?,?,?,13
0,?,?,0.175,?,0.5125,?,?,?
2,0.695,?,?,?,?,0.541,?,13
?,0.53,0.395,?,0.775,0.308,0.169,0.255,?
?,?,0.435,?,?,0.486,?,0.285,7
?,0.52,0.405,0.115,?,0.32,?,?,?
?,?,0.16,?,?,?,0.018,?,?
?,?,0.26,?,?,0.0645,?,?,?
?,?,?,0.06,?,?,?,0.035,4
?,0.315,0.245,?,?,?,0.0475,0.05,?
1,0.225,0.16,?,?,?,?,?,?
?,?,?,?,?,?,?,?,10
2,?,?,0.18,?,?,?,0.295,?
?,?,?,?,?,0.515,0.266,?,?
0,0.56,?,0.16,1.0235,?,?,?,9
?,0.62,?,?,?,?,0.214,0.325,?
0,?,0.51,?,1.5675,0.621,?,?,?
?,0.62,?,?,?,?,?,?,?
0,0.63,?,0.15,?,?,?,0.285,?
0,?,?,0.185,1.383,?,0.3315,0.38,9
0,?,0.48,0.16,1.199,0.5265,0.335,?,?
0,0.585,0.46,0.17,?,?,?,?,8
?,0.615,0.48,0.18,1.1595,?,?,?,12
?,0.61,0.485,0.17,?,0.419,?,0.36,11
2,?,?,0.15,?,?,0.1815,0.36,13
1,?,?,0.085,?,0.092,?,?,?
?,?,?,0.14,0.8145,?,?,0.195,?
2,?,?,0.155,0.772,0.346,?,?,11
0,?,?,?,?,?,0.145,?,?
2,0.64,0.5,0.185,?,0.4445,0.2635,?,15
2,?,0.45,?,?,?,0.178,?,14
?,0.585,?,0.185,0.922,0.3635,0.213,0.285,?
?,?,0.345,0.12,0.4165,0.1655,?,0.135,8
?,0.5,0.4,?,?,?,?,?,12
0,0.5,0.4,0.145,0.63,0.234,?,0.23,?
?,0.53,0.435,0.17,?,?,?,0.275,12
?,?,?,?,?,0.171,?,0.12,7
0,?,?,?,0.482,0.186,0.1085,?,8
?,0.4,?,0.11,?,?,?,0.12,?
?,0.435,?,?,?,?,?,0.12,?
0,0.525,?,?,0.8325,0.2755,?,0.31,12
1,?,0.28,?,?,0.122,?,?,?
0,?,?,0.145,0.6345,?,?,?,?
?,?,?,?,?,?,0.0415,0.06,?
?,0.415,0.325,?,0.38,0.1595,0.0785,?,11
2,?,?,0.14,0.6155,?,0.1355,0.205,?
?,0.485,0.395,?,?,?,?,?,?
?,0.55,?,0.14,?,?,?,?,9
2,0.45,?,?,?,?,?,?,?
1,0.405,?,?,?,?,0.07,?,6
2,?,?,?,0.501,?,?,0.165,?
?,0.415,0.305,?,?,?,?,?,7
0,?,0.325,?,?,0.1785,?,?,8
?,0.47,?,0.145,?,?,0.1235,?,?
?,?,?,0.15,?,?,?,0.19,?
0,?,0.355,?,0.485,?,0.125,0.155,?
1,?,?,0.105,?,?,?,0.1,9
?,?,?,0.135,0.45,?,0.1055,?,?
?,?,?,0.125,0.3055,?,0.082,?,6
?,?,?,0.085,0.205,?,0.0485,?,6
0,0.58,0.465,?,?,?,0.2095,0.35,10
0,?,0.415,?,?,?,?,0.245,?
2,?,0.445,0.135,?,0.336,?,?,12
?,0.565,0.44,?,0.9025,0.31,0.193,?,13
?,0.625,?,?,1.4455,0.496,?,0.435,21
?,0.275,?,?,?,0.0485,?,?,?
1,?,?,0.135,?,?,0.083,0.125,?
?,?,?,0.08,?,0.0485,?,0.04,?
1,0.075,?,?,?,?,?,0.0015,?
1,?,0.1,0.03,?,?,0.003,0.004,?
?,?,0.09,0.03,?,0.0025,0.002,?,2
1,?,?,0.035,0.021,?,?,0.005,4
?,?,0.425,0.16,0.9425,?,?,?,?
1,?,?,0.07,?,0.034,?,?,?
1,0.23,?,0.065,?,?,?,?,?
?,?,?,?,0.1275,?,?,0.04,7
?,?,0.255,?,0.1655,?,?,0.06,7
?,?,?,0.085,?,?,0.0345,?,9
1,?,?,0.08,0.1585,0.0635,0.0325,?,12
?,?,?,?,0.1975,?,?,?,?
?,0.305,?,?,?,0.0675,?,0.045,?
?,?,0.27,0.11,0.2135,0.082,?,0.07,?
?,0.33,?,?,?,0.0655,?,0.06,6
?,0.59,?,?,1.1235,?,?,0.36,12
0,?,0.455,0.155,?,?,0.2165,?,11
?,?,?,?,?,0.4485,0.217,?,14
?,0.6,?,0.165,?,?,0.2775,0.34,14
2,0.56,0.45,0.175,1.011,0.3835,?,0.37,?
?,?,?,?,?,?,?,?,18
?,?,?,?,?,?,?,0.345,?
?,0.635,?,0.17,1.415,0.605,0.297,0.365,14
0,?,0.475,0.16,?,?,?,?,?
0,?,?,?,?,0.394,?,?,?
?,?,?,?,0.865,0.3675,?,?,11
?,0.53,?,?,?,0.319,?,?,?
1,0.245,0.195,?,?,?,?,?,3
2,?,?,0.08,0.1205,?,?,0.04,?
0,?,?,?,0.639,0.3,?,0.16,?
?,0.52,0.45,?,0.895,?,0.186,?,13
2,0.35,0.275,?,0.2925,0.1225,?,?,?
?,0.47,?,0.15,0.6355,?,?,?,8
?,0.45,?,?,?,0.2035,0.1,?,?
0,0.64,0.525,0.215,?,?,?,?,21
?,?,0.5,0.2,1.187,0.412,0.2705,?,?
?,0.62,0.485,?,1.219,?,?,?,?
2,0.63,0.505,?,1.525,0.56,?,?,14
2,?,?,?,?,?,?,0.41,?
?,?,0.54,0.215,1.844,?,?,?,21
?,?,?,0.185,1.3485,0.493,0.245,0.49,?
?,?,?,?,?,?,0.3345,0.69,?
2,?,?,?,?,?,0.3115,0.43,?
?,?,?,0.135,0.712,?,?,0.25,?
?,?,?,0.185,?,?,?,?,?
1,?,?,?,0.2415,?,?,?,?
0,0.455,0.355,?,?,0.177,?,?,?
2,0.485,0.395,?,0.6295,0.2285,?,?,?
?,?,?,?,0.9565,0.325,?,?,13
0,?,?,?,?,?,?,0.285,?
2,?,?,0.155,?,?,?,?,?
?,?,0.4,0.155,?,0.242,?,?,?
?,?,?,0.125,0.4775,0.132,0.0815,?,8
?,0.535,0.435,?,?,0.3155,?,0.24,?
2,0.54,0.435,?,0.996,0.3835,0.226,0.325,?
0,?,0.505,?,?,0.501,?,?,?
?,0.61,0.475,?,?,?,0.2205,?,?
0,0.565,?,?,?,0.342,0.207,0.35,18
?,?,?,0.195,?,?,?,?,?
?,0.295,?,?,?,?,?,0.04,?
1,?,0.205,?,?,?,0.0285,?,5
?,?,0.21,0.085,0.1065,0.039,0.0295,?,3
2,0.49,0.395,?,?,0.2215,0.1275,0.15,10
2,0.37,0.28,0.105,0.234,?,?,0.075,8
?,?,?,0.095,?,?,?,0.1,8
0,0.54,?,?,0.892,?,0.174,?,?
2,0.37,0.28,0.1,?,?,?,?,7
?,?,0.27,?,?,0.0885,?,?,5
?,?,0.36,0.13,?,?,?,?,?
?,0.2,?,?,0.037,0.0125,0.0095,0.011,?
?,?,?,0.03,0.0215,0.007,?,?,?
2,0.645,0.515,?,?,?,0.369,0.535,12
?,?,?,?,0.7605,0.2505,0.1635,?,?
?,0.57,?,?,?,?,0.2355,0.275,9
?,0.63,?,0.19,1.2435,?,0.3055,0.39,20
2,?,0.44,?,?,0.443,?,?,?
2,?,?,?,?,0.4595,0.3235,?,18
0,?,?,?,1.2255,?,0.27,?,?
?,0.63,0.485,0.175,1.3,0.4335,?,0.46,22
1,0.45,?,0.11,?,0.194,0.067,0.14,7
?,?,?,?,?,?,?,0.39,?
2,?,0.35,?,?,0.1465,?,0.12,?
?,0.58,0.455,0.155,?,?,0.1385,0.32,17
1,?,?,?,?,?,0.0255,?,?
1,?,0.21,?,?,?,0.022,?,?
?,0.19,?,?,?,0.0165,?,0.015,?
2,?,0.31,?,?,0.1065,0.075,?,?
?,0.265,?,0.07,?,?,?,?,?
?,?,?,?,?,?,0.056,?,6
1,?,?,?,0.251,?,?,0.08,?
?,0.32,0.255,?,?,0.073,0.0415,0.065,6
?,0.51,?,?,?,?,?,0.205,11
?,?,?,?,?,?,?,?,?
?,?,?,?,0.2255,?,?,?,?
2,?,0.38,?,0.5955,?,?,?,?
0,0.4,0.325,?,?,0.134,0.0565,?,7
?,?,0.22,0.08,?,0.0475,?,?,?
?,?,0.175,?,?,?,?,0.02,?
0,0.74,?,?,?,0.598,?,?,?
?,?,?,?,?,?,0.3175,?,?
?,0.6,0.475,?,?,?,?,0.325,13
2,0.59,?,?,?,?,?,0.425,?
?,0.62,0.475,?,?,?,?,0.33,?
0,?,?,?,?,?,0.2505,?,?
?,?,?,?,?,0.581,?,0.3,?
?,0.62,?,?,?,?,?,?,?
?,?,?,?,?,?,0.3065,?,?
0,0.505,0.375,0.18,0.568,?,0.1495,0.17,11
?,?,?,0.155,0.746,?,0.152,0.24,7
2,0.49,?,?,?,0.2795,0.2185,0.18,12
0,0.525,?,0.16,?,?,0.173,0.275,8
1,0.34,?,?,0.2,0.08,0.0555,?,5
?,?,?,?,?,0.092,?,?,?
2,0.61,?,?,?,?,?,?,13
?,?,?,0.185,?,0.536,0.2905,?,?
?,?,?,?,?,0.3325,?,0.27,?
?,?,0.46,?,?,0.4465,?,0.245,?
?,0.58,?,0.17,?,?,0.259,?,8
2,?,0.515,?,?,0.509,0.286,?,?
?,0.7,?,0.205,2.13,?,?,?,?
2,?,0.525,0.185,1.587,0.6935,?,?,?
0,?,0.525,0.19,?,?,0.3885,0.395,?
?,?,0.585,?,?,0.9265,0.472,?,?
?,?,?,0.18,1.768,?,?,?,?
?,0.605,?,?,1.227,0.48,0.287,?,?
0,0.59,?,?,?,?,?,?,?
?,0.65,?,?,1.4225,0.61,?,0.445,?
?,?,0.48,?,?,?,?,?,?
0,?,?,0.175,?,?,?,?,11
?,?,0.515,0.16,?,0.4215,?,0.355,?
?,?,?,0.145,?,?,?,0.265,10
0,0.58,?,0.12,?,0.479,?,?,?
?,?,?,?,1.13,0.458,?,?,?
?,0.69,0.56,0.215,1.719,?,?,0.47,?
?,0.65,0.545,?,?,0.6645,0.3455,0.415,15
0,?,0.565,?,1.7605,?,?,?,?
?,0.68,?,0.2,1.787,?,?,?,?
0,?,?,0.17,1.31,0.5095,?,0.42,?
2,?,0.52,?,?,?,?,0.4,?
?,?,?,0.195,?,?,0.3695,0.605,?
?,0.63,0.49,?,1.1775,0.4935,?,?,10
0,0.585,0.45,?,?,?,0.2875,?,?
2,?,?,?,?,?,?,0.37,?
?,?,?,?,?,0.3705,?,0.33,?
?,?,?,0.18,?,0.3755,?,0.385,?
?,?,?,0.145,0.791,?,?,0.25,?
?,0.485,?,?,0.663,?,0.137,?,?
?,?,0.375,?,0.5565,0.226,0.122,?,?
2,?,?,?,?,?,?,?,9
0,?,0.37,?,?,?,?,?,8
2,?,0.42,?,?,?,0.152,?,11
?,?,?,?,?,?,0.1225,?,?
?,0.49,0.42,?,0.609,0.239,0.1435,0.22,?
1,0.465,0.375,0.12,0.471,?,?,0.14,8
?,0.415,?,?,?,?,?,0.105,9
2,?,?,0.125,0.593,0.277,?,0.18,?
?,?,?,?,?,?,0.137,?,?
?,0.365,0.295,?,0.25,?,0.0545,0.08,?
?,?,?,?,?,?,0.0535,0.07,?
1,0.39,?,0.1,0.302,0.116,0.064,0.115,?
0,?,?,0.14,?,0.3165,0.176,0.24,?
?,0.47,?,0.145,0.5865,?,0.144,?,7
?,?,?,?,0.6765,0.256,?,?,?
2,?,0.455,0.15,0.987,?,0.2075,0.31,10
0,0.485,?,0.12,?,?,?,0.175,8
?,?,?,?,?,0.295,?,0.235,8
?,?,?,?,0.4335,?,?,?,6
?,?,0.415,?,?,?,?,0.2,?
1,0.44,?,0.12,?,0.1655,?,?,?
?,?,?,0.15,?,?,0.1985,0.24,?
?,?,0.355,0.115,?,?,?,0.15,?
?,?,?,0.12,?,0.39,?,?,?
?,0.555,0.45,?,?,0.4,0.246,?,?
2,0.57,0.44,0.095,0.827,?,0.2215,0.235,7
?,?,0.5,0.165,1.1045,0.4565,0.2425,0.34,?
?,?,0.475,?,?,?,0.2115,?,?
0,?,?,0.12,0.9935,?,0.2385,0.28,?
?,?,0.44,0.12,0.8565,?,?,0.24,?
?,?,0.495,0.17,?,?,0.2465,0.39,?
?,0.62,0.47,?,1.0325,?,?,?,14
?,0.63,?,?,?,?,?,0.4,?
?,0.63,?,0.165,?,?,0.349,0.45,?
?,?,?,?,1.005,0.367,?,?,?
2,0.545,0.41,?,0.625,0.223,?,0.235,?
?,?,?,?,1.5015,?,?,0.505,13
?,?,?,?,0.529,0.2165,0.139,?,10
?,?,?,?,0.5785,?,?,?,12
?,?,?,0.07,?,0.036,?,0.035,7
?,?,?,?,?,0.037,?,?,5
?,?,0.45,0.175,?,?,?,0.32,12
?,0.61,?,0.165,1.0915,0.3935,?,0.33,17
2,?,0.5,0.16,?,?,?,0.33,18
?,0.56,?,0.125,?,?,?,0.375,?
0,?,?,?,?,?,?,?,?
0,0.57,?,0.175,0.9555,?,?,?,?
2,0.6,?,?,?,?,?,?,19
?,?,0.455,?,?,0.342,?,?,17
2,0.545,0.42,?,?,0.2475,?,0.255,21
?,?,?,?,?,?,?,?,12
?,0.5,?,0.15,0.662,0.2815,?,?,?
1,0.36,?,?,?,?,0.0435,?,?
?,0.385,0.305,?,0.252,?,?,?,?
?,0.39,?,?,0.3055,?,?,?,?
2,0.5,?,0.165,?,0.249,?,0.25,12
?,?,?,0.11,0.2335,?,?,?,9
?,?,?,?,?,?,?,0.07,7
0,?,0.425,0.14,0.85,?,?,0.285,18
?,0.395,?,?,0.2715,0.134,?,0.085,?
0,0.41,0.325,0.105,0.3635,?,0.077,?,?
?,0.56,?,?,?,?,0.129,?,?
2,0.565,0.435,?,?,0.329,?,?,?
2,?,0.455,?,?,?,?,0.375,?
2,0.605,?,?,1.098,?,?,?,?
0,?,?,?,?,?,?,0.26,?
?,0.725,0.565,?,1.891,?,0.4725,0.58,?
?,?,?,0.16,?,0.592,?,?,15
?,?,?,0.195,1.4385,?,?,?,?
0,?,?,?,?,?,0.2195,0.255,?
?,?,?,0.175,1.2915,?,?,0.33,?
?,?,0.47,?,?,?,0.1735,?,10
?,0.64,?,?,?,?,?,?,?
1,?,?,0.105,0.199,?,0.045,?,?
1,?,0.31,?,0.2965,?,?,0.0995,?
?,?,?,?,?,?,0.1525,?,10
?,?,?,?,0.2665,?,?,?,10
?,?,0.465,0.17,0.9915,0.3865,0.224,0.265,11
?,?,0.185,?,?,0.026,?,?,5
?,?,0.165,0.055,?,0.0215,0.012,?,?
?,0.255,0.195,?,0.0735,?,0.02,?,5
?,0.175,?,?,0.0235,?,0.0035,0.008,?
?,0.67,0.55,?,1.3905,?,?,0.4,11
2,0.655,0.53,0.195,?,0.567,?,?,12
?,0.68,?,?,1.7445,?,0.305,0.625,?
2,0.675,?,0.2,1.4385,?,0.2665,0.465,20
?,?,?,?,?,?,0.1715,0.2185,?
?,?,0.405,?,0.646,?,?,?,?
?,0.43,0.34,0.12,?,?,?,?,?
0,0.52,?,0.12,0.627,?,?,?,?
?,?,0.415,0.16,?,?,?,?,?
2,?,0.415,0.175,0.7395,0.261,0.1395,0.2645,16
0,?,?,0.115,?,?,?,?,8
2,?,?,0.175,?,0.4955,?,0.415,?
?,0.735,?,0.225,?,?,0.3405,0.58,?
?,0.66,?,0.185,1.32,?,?,?,15
?,?,0.585,?,?,0.7055,?,0.475,?
?,0.575,?,?,?,?,0.2445,0.3,16
2,0.57,?,0.125,0.849,0.3785,?,0.24,?
?,?,?,?,0.9955,?,?,?,?
2,?,0.48,?,?,0.4235,?,?,?
?,0.585,?,?,?,0.381,0.1615,0.315,12
2,?,?,?,0.92,?,?,?,?
0,0.625,0.515,0.15,?,?,0.3065,0.36,?
?,?,?,?,0.8075,0.3485,0.1795,?,10
?,?,0.455,?,1.0595,0.44,0.2195,?,13
2,?,?,0.145,?,?,?,0.285,?
?,0.58,?,0.13,?,?,0.181,0.29,12
?,0.655,0.51,0.155,?,?,?,?,?
?,0.655,0.53,0.175,?,0.486,0.2635,?,14
?,0.625,0.5,0.195,?,0.5875,0.2185,?,16
?,?,?,?,?,?,?,?,?
?,?,?,?,1.248,?,?,?,11
0,?,0.485,0.165,1.0105,?,?,0.3,18
?,0.615,0.525,?,?,?,0.2315,0.345,?
?,?,0.45,?,?,?,0.202,?,9
?,0.58,?,?,?,?,?,?,?
?,0.62,?,0.225,?,?,?,?,?
0,?,0.47,0.225,1.115,?,?,?,?
?,?,?,0.19,?,0.4385,?,?,?
?,?,?,?,?,?,?,0.42,16
2,?,?,?,?,?,?,?,?
2,?,?,?,?,0.3325,?,?,11
?,?,0.455,0.225,1.055,?,?,?,?
2,0.56,?,?,0.889,?,0.204,?,10
?,0.56,?,0.155,?,0.3005,?,?,?
?,?,?,?,?,?,0.245,0.34,9
0,?,?,?,0.5185,0.221,?,0.135,?
0,?,0.38,?,?,0.249,?,0.21,9
2,?,0.22,0.085,?,?,?,0.045,?
0,0.275,0.195,?,0.08,?,0.0215,0.025,?
?,?,0.195,0.08,0.1,?,0.0195,?,5
?,0.4,0.29,0.115,?,?,0.0575,0.075,8
?,?,?,?,?,?,?,0.03,?
2,?,0.23,?,0.147,0.06,0.034,?,?
0,0.345,?,0.09,0.203,0.078,?,0.055,?
?,0.21,?,0.05,?,?,?,?,?
0,?,0.27,?,?,?,?,?,?
1,0.365,0.26,?,?,0.0935,0.0445,0.07,?
?,?,?,?,0.035,?,?,0.01,?
?,?,?,?,?,?,?,?,?
?,?,0.125,0.04,?,?,0.006,0.005,?
?,?,?,?,?,0.0065,0.003,0.005,?
0,?,?,?,0.733,?,0.159,0.235,?
0,?,?,?,?,?,?,?,?
?,0.385,0.3,0.095,0.24,?,?,0.085,?
?,0.53,?,?,?,?,?,?,?
?,?,?,0.13,?,?,?,?,?
1,?,0.37,?,?,?,0.1055,?,?
?,0.435,0.335,0.11,?,0.1695,0.086,?,?
?,0.47,0.37,?,?,?,?,0.145,?
?,?,0.38,?,?,?,0.08,?,?
?,0.52,0.405,?,0.5775,?,?,?,10
2,0.29,0.23,0.075,?,0.043,?,0.04,?
?,0.275,?,0.07,?,?,0.02,?,4
0,?,0.29,?,0.2705,0.093,?,?,9
0,0.5,?,0.14,?,0.242,0.1415,?,14
?,?,?,0.115,?,0.1585,?,?,10
2,?,0.325,0.115,?,0.1,0.057,0.1135,?
2,?,0.35,?,0.3615,0.1565,0.0695,0.117,7
0,0.38,?,?,0.257,0.099,?,?,9
2,0.32,?,0.075,?,?,?,?,10
2,?,?,0.065,?,?,0.018,0.027,?
2,0.205,?,0.045,?,?,?,?,6
0,0.565,?,?,?,0.3605,0.1555,0.23,?
?,?,0.425,?,?,0.3695,?,0.255,10
1,?,?,?,1.1625,0.495,?,?,?
?,0.615,?,?,0.9885,?,0.195,0.345,?
?,0.56,?,?,?,?,0.1735,?,11
?,?,0.37,?,?,0.2075,0.131,0.155,12
?,?,0.39,0.125,?,0.287,?,?,?
?,0.5,0.385,?,0.6265,?,?,?,?
?,0.525,?,?,?,?,?,0.255,13
?,?,?,0.165,1.1905,?,0.298,?,?
0,?,0.53,0.17,?,?,?,?,?
