@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
?,?,0.48,?,?,0.474,0.261,?,?
0,0.605,?,?,1.098,?,?,?,12
?,?,?,?,1.0075,?,?,?,?
?,0.595,?,0.14,?,?,?,0.315,8
?,0.6,0.47,?,0.922,?,?,?,9
?,?,?,0.14,?,0.282,?,0.285,?
?,?,0.475,0.17,?,?,0.2355,0.345,?
0,?,?,?,?,?,?,?,8
2,?,?,?,?,?,?,?,?
?,0.52,0.425,0.165,?,?,0.225,0.32,15
?,?,0.475,0.16,?,0.408,0.234,?,20
?,?,?,?,?,?,?,?,13
0,?,0.465,0.18,?,0.339,?,0.44,?
2,0.625,?,0.14,?,0.4825,?,?,?
?,?,?,?,0.8645,?,0.2075,0.26,?
?,?,?,0.13,?,0.2205,?,0.165,?
0,?,?,?,?,?,?,?,?
2,0.565,?,?,?,?,0.1675,?,?
2,?,?,0.15,0.755,?,?,?,?
?,?,?,0.175,1.115,?,?,?,?
?,0.625,0.495,0.165,1.262,?,0.318,0.39,9
?,0.695,0.56,?,?,?,?,0.485,?
?,?,?,0.195,?,?,?,0.48,?
?,0.535,?,?,?,0.269,0.1385,0.25,?
?,?,0.375,?,?,?,?,?,7
?,?,?,0.13,?,?,0.133,0.165,?
?,?,0.375,?,?,?,0.085,0.155,?
?,?,0.265,?,?,0.105,?,?,?
?,0.55,?,?,0.843,0.328,?,?,?
?,?,?,0.16,?,0.316,?,?,?
?,?,?,?,?,?,0.1675,?,?
?,?,0.47,0.16,?,?,?,?,?
0,0.52,0.41,?,?,?,?,?,?
?,?,0.43,?,?,0.2935,0.183,?,?
?,?,?,?,?,0.261,0.1315,0.22,?
?,?,?,?,?,?,?,?,?
?,0.435,?,0.105,0.3635,0.136,?,0.13,8
?,?,?,?,0.5415,0.2375,0.1345,0.155,8
?,?,0.36,0.105,?,0.172,?,?,?
?,?,0.32,?,0.3325,?,?,0.105,?
2,?,?,?,?,0.13,0.063,?,?
?,0.545,?,0.125,0.6935,0.2975,0.146,?,?
0,?,0.415,0.115,?,?,0.1585,?,?
?,?,0.375,?,0.6125,?,?,?,?
2,?,0.34,?,?,?,0.0955,?,?
0,?,?,?,?,?,?,?,?
2,?,?,0.085,?,?,?,?,7
?,?,?,0.105,?,?,?,?,?
1,?,?,?,?,0.103,?,0.085,6
0,?,?,0.14,?,?,?,?,?
?,0.37,?,?,0.214,?,?,?,?
?,?,0.28,?,?,0.081,?,?,?
?,?,0.195,0.06,?,0.0285,?,?,?
?,0.375,0.275,?,?,?,0.0545,0.07,?
1,0.385,0.29,0.085,?,?,?,?,?
?,?,?,?,1.7255,?,0.2635,0.54,?
?,0.71,?,?,?,?,?,?,17
?,?,?,?,1.262,?,0.283,0.41,16
0,0.44,?,?,?,?,0.063,?,8
?,0.325,?,?,0.1915,?,0.036,?,?
?,?,?,?,?,?,?,0.068,6
?,?,0.2,0.065,0.0975,?,?,?,6
0,0.425,0.33,?,?,0.1635,0.081,?,?
?,?,?,0.08,?,0.0675,0.0345,?,6
2,0.345,?,?,?,?,0.0295,?,?
?,?,?,0.11,0.3555,0.151,?,?,?
?,0.375,?,?,0.253,0.096,?,?,?
?,?,?,0.155,?,0.341,?,?,?
0,0.55,?,0.145,?,?,0.1435,?,?
?,?,0.52,?,?,0.519,0.306,?,15
2,0.56,?,?,0.797,?,0.19,?,?
?,?,?,0.13,0.5175,?,?,?,?
?,?,?,0.125,?,?,?,?,?
?,?,?,?,?,0.224,?,?,9
?,?,0.205,0.08,?,?,0.039,?,?
1,?,?,0.055,0.0315,?,0.0065,?,?
?,0.17,?,0.095,0.03,?,0.008,?,?
?,?,0.475,0.145,?,0.4415,0.262,?,14
0,0.605,?,?,1.1185,0.469,?,?,?
?,0.635,?,0.19,1.3715,0.5065,?,0.45,9
0,0.605,?,?,1.0565,0.37,0.2355,0.355,9
0,?,?,?,?,0.387,?,?,?
?,0.515,?,?,0.722,0.32,?,?,?
?,?,?,?,?,?,?,?,12
?,?,?,?,1.514,0.546,?,?,15
0,?,?,?,?,?,?,?,?
?,?,?,?,1.124,0.2985,0.1785,?,?
2,?,?,?,?,0.4215,?,0.34,?
?,0.605,?,?,?,0.53,?,0.28,12
?,?,?,0.175,?,?,?,?,11
0,?,0.56,?,?,?,?,1.005,?
0,0.65,0.545,?,1.752,?,?,?,?
?,?,0.57,?,2.55,?,?,?,?
0,?,0.575,0.175,2.124,?,?,0.85,?
0,0.68,0.57,?,?,?,?,?,19
?,?,0.56,?,1.981,?,?,?,13
?,?,0.515,0.175,1.6185,0.5125,0.409,?,?
2,?,?,?,?,0.7125,?,0.59,13
0,0.53,0.395,?,0.775,?,0.169,0.255,?
?,0.525,?,?,?,?,0.233,0.285,?
?,0.52,?,?,0.776,?,?,?,?
1,?,0.16,0.04,?,?,0.018,?,?
1,0.36,?,?,0.1785,?,?,?,?
?,?,0.21,?,0.125,?,?,0.035,?
?,0.315,0.245,0.085,?,0.053,?,0.05,7
?,0.225,0.16,?,?,?,0.015,0.015,3
2,0.58,0.475,0.15,?,0.385,0.2165,0.35,10
2,?,0.48,0.18,0.9395,?,0.2,?,?
?,?,?,0.175,1.368,?,0.266,0.57,20
?,?,?,?,?,0.429,0.268,0.3,9
?,0.62,0.475,0.175,?,?,?,?,?
?,0.645,0.51,0.2,?,0.621,0.367,0.46,11
?,0.62,?,?,?,?,0.2965,?,?
0,0.63,?,?,1.0525,?,0.336,?,11
0,0.63,0.5,0.185,?,?,?,0.38,?
?,0.63,?,?,1.199,?,0.335,0.315,?
?,?,?,?,0.9325,?,?,?,?
2,?,0.48,?,?,?,0.2165,0.325,?
?,?,0.485,?,?,0.419,0.2405,0.36,11
2,0.58,?,0.15,?,?,?,?,?
?,?,0.275,0.085,0.22,?,?,0.15,?
0,0.51,0.4,?,0.8145,?,?,0.195,9
2,?,?,?,?,0.346,?,?,11
0,0.505,?,0.15,0.644,?,?,?,10
2,?,0.5,?,?,0.4445,0.2635,0.465,?
?,?,?,?,?,?,?,0.26,14
?,?,0.46,0.185,?,?,?,0.285,?
0,?,0.345,?,?,?,?,0.135,?
2,?,?,?,?,0.254,0.205,?,?
0,?,?,0.145,?,0.234,0.1465,0.23,?
?,?,?,0.17,0.8155,0.2985,?,?,12
?,?,0.335,?,?,?,0.071,0.12,?
0,?,0.34,?,0.482,?,?,0.16,8
?,?,0.3,0.11,?,0.109,0.067,?,?
?,?,?,0.11,0.3795,0.1495,0.085,?,7
?,?,?,?,0.8325,?,?,?,12
?,?,?,?,?,?,0.052,?,?
?,?,0.365,0.145,?,?,0.1625,?,?
2,?,?,0.09,0.181,0.0755,?,0.06,?
?,?,?,?,0.38,?,?,0.12,11
2,0.5,?,?,0.6155,0.241,0.1355,?,?
?,?,?,0.16,?,0.2475,?,0.235,13
2,?,?,0.14,0.8025,?,0.1635,0.255,9
2,0.45,?,0.13,0.46,?,?,?,7
1,?,?,?,?,?,?,?,6
?,?,0.36,?,0.501,0.1665,?,0.165,?
?,0.415,0.305,0.13,?,0.1305,0.0755,0.105,?
?,?,0.325,0.125,0.455,0.1785,?,0.14,8
?,?,0.35,?,?,0.187,?,?,10
?,0.49,?,?,?,?,?,0.19,8
?,?,?,?,0.485,0.181,?,0.155,10
?,0.425,?,0.105,0.3265,0.1285,0.0785,0.1,?
0,?,0.37,0.135,?,0.1715,0.1055,0.155,8
0,0.39,?,0.125,?,0.121,?,0.09,?
?,0.365,?,0.085,0.205,?,?,0.07,6
0,?,?,?,?,0.404,0.2095,?,?
?,?,0.415,0.16,?,?,0.158,0.245,?
?,0.555,?,0.135,0.836,?,?,0.275,?
2,?,?,0.175,0.9025,0.31,?,?,13
2,0.625,0.505,0.215,1.4455,0.496,?,?,?
?,?,?,?,?,?,0.029,?,?
1,?,?,0.135,?,0.1815,0.083,?,?
?,?,0.225,?,0.124,?,0.032,?,?
1,0.075,?,0.01,0.002,0.001,5.0E-4,0.0015,0
1,?,?,?,?,?,0.003,0.004,?
1,?,0.09,0.03,?,?,0.002,0.003,2
?,?,?,?,?,?,?,0.005,4
?,?,0.425,?,?,?,0.2185,?,?
?,0.27,?,0.07,?,?,?,?,4
?,?,?,0.065,?,0.026,?,0.02,?
1,0.3,0.23,?,?,0.0435,?,0.04,?
1,?,?,?,?,0.063,?,?,?
?,?,?,0.085,?,0.0705,?,?,?
?,0.32,?,?,?,?,?,?,?
?,0.36,?,?,0.1975,0.0745,0.0415,0.07,?
1,?,?,0.075,?,?,?,?,6
?,?,0.27,?,0.2135,?,?,0.07,?
1,?,0.25,0.105,0.1715,?,?,?,6
?,?,0.47,?,1.1235,0.4205,?,?,12
0,0.595,?,?,1.0605,?,0.2165,0.3,11
?,?,0.46,?,?,0.4485,0.217,?,14
2,?,0.495,?,1.2415,?,?,?,14
?,0.56,?,?,1.011,?,0.2065,0.37,14
2,0.56,0.45,0.185,?,0.3805,?,?,?
2,?,?,?,?,0.341,?,0.345,?
0,?,0.505,0.17,1.415,0.605,?,?,?
?,?,?,?,1.1015,?,?,0.295,?
0,0.54,?,?,0.928,0.394,0.194,?,10
0,?,0.44,?,0.865,?,?,0.27,?
?,0.53,?,?,0.8945,?,?,?,?
?,?,?,0.06,?,?,?,?,?
2,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,0.16,10
2,?,?,?,0.895,?,?,?,13
?,?,0.275,0.11,?,?,?,?,7
?,?,0.39,?,0.6355,?,?,0.255,?
0,?,?,?,?,0.2035,?,?,12
?,?,0.525,?,1.779,?,?,?,?
2,0.59,?,0.2,?,?,?,?,15
?,?,0.485,0.205,1.219,0.3875,0.2505,0.385,?
?,0.63,0.505,?,?,?,?,?,?
?,?,?,0.155,?,?,?,?,12
?,0.655,0.54,?,?,0.7425,0.327,?,?
0,?,?,0.185,?,?,0.245,?,?
?,?,?,?,?,?,?,?,?
?,?,?,?,1.484,?,0.3115,0.43,?
?,0.515,?,?,0.712,?,?,?,?
0,?,0.415,?,?,0.314,0.1585,0.3,14
?,?,?,?,0.2415,?,0.057,0.075,?
0,?,?,?,?,0.177,?,?,?
?,?,?,0.14,?,?,0.127,?,?
?,?,?,0.175,?,0.325,?,0.31,?
?,?,?,0.17,?,?,?,?,?
?,?,?,?,0.699,0.288,?,0.205,?
?,0.495,?,?,?,0.242,?,0.205,?
?,?,?,?,?,?,?,0.19,?
?,?,0.435,0.16,?,?,?,0.24,?
2,?,0.435,?,?,0.3835,0.226,?,?
0,?,0.505,?,?,0.501,?,?,?
?,0.61,?,0.165,1.116,?,?,?,?
0,0.565,?,0.175,1.013,?,0.207,?,18
?,?,0.495,0.195,?,0.384,0.19,?,25
?,?,?,?,?,?,?,?,?
?,?,0.205,?,?,0.045,0.0285,0.035,?
?,0.28,0.21,0.085,0.1065,0.039,?,?,3
?,0.49,?,0.14,?,?,?,0.15,10
?,?,?,0.105,?,?,?,0.075,?
0,?,?,?,?,0.1455,0.0895,0.1,?
0,?,?,?,?,?,0.174,?,12
2,?,0.28,0.1,?,0.1065,?,0.074,7
2,0.36,?,?,?,0.0885,0.0495,?,?
0,?,0.36,?,0.472,?,0.114,?,9
1,?,?,?,?,?,?,?,3
?,?,?,?,?,?,?,?,2
?,0.645,0.515,0.24,1.5415,?,0.369,?,?
?,0.55,?,?,?,?,?,?,?
?,?,?,?,?,0.3925,?,0.275,?
?,0.63,0.485,0.19,?,0.4635,?,?,?
2,?,?,?,0.971,0.443,?,0.265,?
?,?,0.455,0.195,?,?,?,?,18
?,?,0.47,0.2,?,?,0.27,0.435,?
?,0.63,?,0.175,?,?,?,?,22
?,?,?,?,?,0.194,?,?,?
0,?,?,0.19,1.242,0.576,0.2475,?,13
?,?,0.35,?,0.3675,0.1465,?,?,9
?,0.58,0.455,0.155,0.8365,?,0.1385,?,?
?,0.33,?,?,?,?,0.0255,?,?
?,?,?,0.06,?,?,0.022,0.03,?
?,?,0.145,0.04,0.038,0.0165,?,0.015,?
?,?,?,0.1,?,?,0.075,0.1,?
?,?,0.205,?,0.1055,0.039,?,0.035,4
?,?,?,0.105,?,?,?,?,?
1,?,0.275,?,?,?,0.053,0.08,?
1,?,?,?,?,0.073,?,?,?
2,0.51,0.4,?,?,?,?,?,11
?,0.36,0.295,?,?,0.0865,0.053,?,?
1,0.36,0.28,0.09,?,?,0.04,0.09,?
2,0.5,?,0.155,?,0.2135,0.161,?,?
?,0.4,0.325,0.12,?,?,?,?,?
?,?,?,?,0.121,?,?,0.035,4
1,0.235,?,0.04,0.0705,0.0335,0.015,?,4
?,?,?,0.195,?,0.598,?,?,?
?,?,?,?,1.3415,?,?,0.355,?
?,0.6,0.475,?,?,?,0.2655,0.325,?
?,0.59,?,?,1.283,?,0.276,0.425,?
?,?,?,0.185,?,?,0.325,0.33,12
?,?,?,0.195,?,?,?,?,?
2,?,?,?,?,?,?,?,?
?,?,?,?,1.3475,0.4775,?,0.48,13
2,?,0.465,0.185,?,?,?,0.32,11
0,?,?,?,?,?,?,?,?
0,?,?,0.155,0.746,?,?,?,7
?,?,0.39,0.14,?,?,?,?,?
?,?,?,?,?,0.2745,?,?,8
1,?,?,0.08,0.2,?,?,0.055,?
?,?,0.305,?,0.2715,?,0.074,?,?
?,0.61,?,?,?,?,?,?,13
?,0.61,?,?,1.153,?,0.2905,0.245,7
?,?,0.45,?,?,0.3325,?,?,21
2,0.57,0.46,0.14,0.9535,0.4465,?,0.245,?
?,0.58,0.455,0.17,0.93,?,0.259,?,8
2,0.635,?,0.17,?,0.509,?,?,?
?,0.7,?,0.205,2.13,?,?,?,19
2,?,?,0.185,?,0.6935,?,?,12
?,0.645,?,?,?,0.7035,?,?,?
?,?,?,?,?,?,0.472,?,16
?,0.685,?,?,?,0.7495,0.392,0.485,?
?,0.605,0.49,?,1.227,?,0.287,0.35,?
?,0.59,?,?,0.997,?,?,0.34,?
0,0.65,?,?,?,?,0.2995,?,?
0,?,0.48,0.15,1.029,?,0.2705,?,15
?,0.62,0.5,?,?,?,?,?,11
?,0.63,?,0.16,1.016,0.4215,0.244,0.355,18
2,?,?,?,?,?,0.1655,?,?
0,?,?,0.12,1.0735,0.479,0.2735,?,9
2,?,?,?,1.13,?,?,0.315,?
?,?,?,?,1.719,?,?,0.47,?
?,0.65,0.545,0.165,1.566,0.6645,?,?,?
?,?,?,?,1.7605,?,?,?,15
?,?,?,?,1.787,0.585,0.453,?,?
0,?,?,?,1.31,?,?,0.42,13
2,0.685,0.52,?,?,0.4635,0.292,0.4,?
?,?,?,?,1.7345,?,?,0.605,19
2,?,0.49,0.19,?,?,?,0.285,10
0,?,0.45,?,?,?,?,?,?
2,?,?,0.175,?,0.3895,0.183,?,?
0,?,?,?,1.1085,?,?,0.33,11
?,?,?,?,?,0.3755,?,?,?
?,?,?,?,0.791,?,?,?,9
?,0.485,?,0.135,?,?,0.137,0.2,?
2,?,0.375,0.12,?,?,0.122,0.195,11
?,0.545,?,0.135,?,0.373,0.21,?,9
?,?,?,?,?,?,0.1245,0.135,?
2,0.54,?,?,0.7385,?,0.152,?,11
?,?,?,?,0.482,0.207,?,?,?
?,?,?,?,?,0.239,0.1435,0.22,?
?,?,?,0.12,0.471,0.222,0.119,0.14,?
1,0.415,?,?,0.3215,?,?,0.105,?
2,0.475,0.375,0.125,?,?,?,?,?
?,?,?,?,?,0.252,?,?,?
1,0.365,0.295,?,?,?,?,?,?
1,0.345,?,?,0.1995,?,?,?,5
1,?,?,?,0.302,0.116,?,0.115,10
?,?,?,?,0.7155,0.3165,?,0.24,?
2,?,0.38,?,?,?,?,0.185,7
2,0.535,0.44,?,?,?,?,0.26,?
2,0.585,?,0.15,0.987,0.4355,?,0.31,10
0,0.485,0.365,?,?,0.27,0.131,0.175,?
2,0.515,0.455,0.135,0.7225,0.295,0.1625,?,?
0,0.435,?,?,?,?,?,?,6
?,0.515,?,?,?,?,?,?,?
?,0.44,?,?,?,?,?,0.11,?
?,0.525,?,0.15,0.8425,?,0.1985,?,11
2,?,0.355,0.115,0.479,?,?,?,?
2,0.59,?,?,?,?,?,?,15
2,?,0.45,?,0.915,?,?,0.285,?
?,?,0.44,0.095,0.827,0.3395,0.2215,?,7
?,0.59,0.5,?,1.1045,?,?,0.34,14
2,?,0.475,?,?,0.41,0.2115,?,13
0,?,0.46,?,?,?,?,?,10
?,?,?,?,0.8565,?,?,?,?
?,?,0.495,0.17,1.2385,?,?,?,13
0,0.62,?,?,?,0.3605,0.224,?,?
?,?,?,?,1.3135,?,0.267,0.4,?
2,?,0.515,0.165,1.352,?,0.349,?,19
?,0.63,?,0.155,1.005,0.367,0.199,0.36,?
?,?,?,0.14,?,?,?,0.235,?
?,?,0.54,0.165,?,?,0.358,0.505,13
?,0.49,0.38,0.12,0.529,?,?,0.155,?
?,?,?,?,0.5785,0.2465,0.123,0.2,12
?,?,?,?,?,?,?,0.035,?
?,?,?,?,?,?,?,0.03,?
?,?,?,0.175,?,?,0.203,?,12
0,0.61,0.485,?,?,?,?,?,?
2,?,0.5,?,1.015,?,?,?,?
0,?,0.455,0.125,?,0.344,0.129,0.375,?
0,0.575,0.45,?,1.0475,?,?,?,17
0,0.57,?,?,?,0.38,?,?,17
2,0.6,0.47,?,1.036,?,0.196,0.325,?
?,?,0.455,?,?,?,?,?,17
?,?,?,0.14,?,?,?,?,?
?,0.44,0.345,0.1,?,?,0.0905,?,12
?,0.5,0.41,0.15,?,0.2815,?,?,10
?,0.36,?,0.095,?,?,?,0.09,?
1,?,?,?,0.252,0.0915,?,?,13
?,?,?,0.09,0.3055,0.143,?,?,8
?,0.5,?,?,?,?,?,?,?
1,?,?,?,0.2335,0.095,?,?,?
?,0.335,0.26,?,0.192,?,0.0585,0.07,?
0,?,?,0.14,0.85,?,?,0.285,?
?,?,?,?,?,0.134,0.0325,0.085,?
?,0.41,0.325,0.105,?,?,?,?,9
?,?,0.455,?,?,?,?,0.275,8
?,?,?,?,0.9815,0.329,?,?,12
?,?,?,?,?,0.354,?,?,?
?,0.605,?,?,?,0.4765,?,?,11
0,0.565,?,?,?,?,?,0.26,17
2,?,?,0.215,1.891,?,0.4725,0.58,?
?,?,?,0.16,?,?,0.3175,?,?
0,?,0.555,0.195,?,0.581,0.354,?,16
0,?,0.49,?,0.9245,0.405,?,?,?
0,0.645,?,?,?,?,?,0.33,?
?,?,0.47,?,?,?,?,?,?
?,?,?,?,?,0.51,0.259,0.39,?
1,0.36,?,0.105,?,0.0695,?,?,8
1,?,?,?,?,?,?,0.0995,?
0,?,?,?,?,0.293,?,0.235,?
2,?,0.285,0.1,?,?,?,?,?
0,0.585,?,?,?,0.3865,0.224,0.265,?
1,?,?,?,?,0.026,?,?,5
?,0.22,?,?,0.0545,?,?,0.02,4
1,0.255,0.195,0.07,0.0735,0.0255,0.02,0.025,5
1,0.175,0.125,?,?,?,?,0.008,4
?,0.67,?,?,?,0.5425,0.3035,?,?
?,0.655,0.53,?,?,0.567,?,?,12
?,0.68,0.55,0.21,?,0.5975,?,?,?
?,?,0.555,0.2,1.4385,?,?,0.465,?
?,?,0.44,?,?,?,?,0.2185,8
0,0.515,?,?,?,?,0.1405,?,?
1,?,?,0.12,?,?,?,0.1045,?
?,0.52,0.405,0.12,0.627,?,?,?,?
?,0.545,0.415,?,0.7715,?,?,0.2765,9
?,?,?,?,?,?,?,?,16
0,0.465,?,0.115,0.421,?,?,0.1345,?
2,0.665,?,?,?,?,?,?,?
2,?,?,0.225,?,?,?,0.58,?
?,0.66,0.545,0.185,?,0.5305,0.2635,0.455,?
?,?,?,?,1.8075,?,0.3215,?,?
2,?,?,?,0.9325,?,?,0.3,?
?,?,0.465,0.125,0.849,0.3785,0.1765,?,?
0,?,?,?,?,?,?,?,?
2,?,?,?,?,?,?,?,?
?,?,0.465,0.14,?,?,?,0.315,12
?,?,0.45,0.13,0.92,?,?,?,10
0,?,0.515,?,1.2415,?,0.3065,?,?
?,0.54,?,?,0.8075,0.3485,?,0.235,?
0,?,?,?,1.0595,0.44,0.2195,0.285,?
?,0.59,?,?,1.073,?,?,0.285,?
?,0.58,0.46,?,0.921,?,0.181,?,?
0,0.655,?,?,1.2895,?,?,?,?
2,?,?,?,?,?,?,?,?
?,0.625,?,0.195,?,?,?,?,16
?,?,0.5,?,0.953,0.3445,?,0.305,14
0,?,0.52,?,1.248,0.4245,?,0.48,?
?,?,?,0.165,?,?,0.209,?,?
0,0.615,0.525,0.155,?,?,?,?,?
2,?,0.45,?,?,?,?,0.305,9
?,?,?,?,0.854,?,?,?,?
?,?,0.52,?,?,?,0.27,?,?
?,?,?,0.225,1.115,0.378,?,0.36,?
?,?,?,?,?,?,?,?,12
?,0.625,0.485,0.19,?,?,?,?,?
?,0.6,?,?,?,0.4865,?,?,14
2,0.56,0.46,?,0.8395,0.3325,?,?,11
?,0.585,?,0.225,1.055,?,0.221,0.365,14
2,?,0.435,?,?,?,?,?,?
1,0.56,?,?,?,?,0.209,?,?
?,0.68,?,0.185,1.1095,?,0.245,?,?
0,0.455,?,?,0.5185,?,?,?,?
0,0.49,?,?,?,?,?,0.21,?
?,0.31,?,0.085,?,?,?,0.045,5
?,?,?,?,0.08,0.031,?,?,?
2,?,0.195,?,?,0.0385,?,0.03,5
2,0.4,0.29,?,0.2795,?,?,?,?
2,0.28,0.2,?,0.0915,?,0.0215,?,?
2,?,0.23,?,?,0.06,0.034,?,3
0,0.345,0.25,0.09,?,0.078,0.059,?,?
2,0.21,0.15,0.05,?,?,0.0085,?,?
0,?,0.27,0.09,?,?,?,0.055,4
?,?,0.26,?,0.218,?,0.0445,?,8
2,0.2,0.14,?,?,?,?,?,?
?,0.235,?,?,0.0545,?,?,?,3
2,?,?,?,?,?,0.006,?,?
2,?,?,?,?,?,0.003,?,2
0,0.57,?,0.155,?,?,?,0.235,?
?,?,0.45,?,?,?,?,?,?
2,0.385,?,0.095,0.24,?,?,?,?
?,0.53,0.42,?,?,?,0.156,?,19
?,?,0.355,0.13,0.458,?,?,0.13,12
?,?,0.37,?,?,0.1845,?,?,11
?,?,0.335,0.11,?,?,?,?,8
?,0.47,0.37,?,?,0.2095,?,0.145,?
?,0.465,?,?,0.454,?,0.08,?,?
?,?,?,?,?,0.2,0.145,0.179,10
2,0.29,0.23,?,?,?,?,0.04,6
?,?,0.205,?,?,?,?,?,?
?,?,0.29,0.115,0.2705,0.093,0.066,?,?
0,?,0.375,0.14,0.604,?,?,?,?
0,0.44,0.355,0.115,0.415,?,?,0.131,10
?,?,0.325,?,?,?,0.057,?,?
2,?,0.35,0.115,?,?,0.0695,?,7
0,?,?,0.105,?,0.099,?,?,9
?,?,0.245,?,?,?,?,0.049,10
?,?,?,?,?,0.0315,?,0.027,7
?,?,?,0.045,?,?,0.0055,?,6
?,0.565,0.45,0.16,0.795,?,?,?,?
1,?,?,?,0.875,?,0.2005,?,?
?,0.65,?,?,?,?,0.203,0.33,16
1,0.615,0.49,?,?,?,0.195,?,12
?,?,0.44,0.165,?,?,0.1735,?,11
?,?,0.37,0.12,?,?,?,?,?
1,0.485,0.39,?,0.591,?,0.141,0.12,?
?,?,?,?,0.6265,?,?,?,9
1,0.525,0.405,?,?,0.3075,?,0.255,13
?,0.66,?,0.165,1.1905,0.4585,?,0.37,?
?,0.66,?,?,1.326,?,0.2625,?,12
?,?,?,0.145,0.66,0.267,?,?,?
?,0.44,0.34,?,0.364,?,0.0805,?,7
