@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
?,?,?,?,0.203,?,0.045,?,6
2,?,0.37,?,?,?,0.227,0.14,?
?,?,0.375,?,0.4605,?,0.11,0.15,6
1,?,0.245,?,?,0.0755,?,?,?
0,0.525,0.425,?,0.8355,?,0.2135,?,?
1,0.52,0.41,?,?,?,?,?,?
2,?,?,?,0.303,0.1335,?,?,?
2,0.485,?,0.13,?,?,0.096,?,9
?,0.47,?,0.12,0.4775,?,?,?,9
?,?,0.31,?,0.385,?,0.0915,?,6
?,?,0.4,0.14,?,0.2565,?,0.22,?
?,?,0.35,0.12,?,?,?,0.135,7
2,0.47,?,0.135,0.5895,?,?,?,?
?,?,?,0.06,0.086,0.042,0.014,?,?
?,?,?,?,0.583,?,?,0.175,?
2,?,?,?,?,?,?,?,?
?,0.505,?,?,0.625,0.305,0.16,0.175,8
?,?,?,?,?,?,?,0.2,9
?,?,?,?,?,?,?,?,6
?,?,0.4,0.12,?,?,?,?,?
2,?,?,?,0.48,0.234,0.1015,?,?
0,?,0.44,0.16,?,?,0.1935,?,?
0,?,?,0.185,?,0.416,?,?,?
0,0.475,?,?,0.5305,0.2135,?,?,?
1,0.31,?,0.07,?,0.063,0.0405,0.045,5
2,?,0.425,?,0.7665,0.264,?,?,12
?,?,0.32,0.11,?,?,?,0.1,?
?,0.595,?,?,?,0.48,?,?,19
?,?,0.48,?,1.185,0.474,0.261,?,?
?,0.605,0.45,?,1.098,?,?,0.315,12
?,?,?,?,?,0.4425,?,?,14
2,0.595,?,?,?,?,?,0.315,?
?,?,?,?,?,0.363,0.194,0.305,?
?,0.555,0.425,0.14,?,?,?,?,?
0,?,?,0.17,?,?,0.2355,?,13
?,?,0.445,?,0.941,0.3845,0.252,?,?
2,0.62,?,?,1.615,?,?,?,?
?,?,?,0.165,0.9885,?,?,?,?
?,?,?,0.16,?,?,?,0.58,?
?,0.58,?,0.14,1.013,?,?,0.36,13
?,?,?,?,?,0.339,?,0.44,?
2,?,?,?,?,0.4825,?,?,12
?,?,?,?,0.8645,0.3305,?,?,9
0,0.46,0.355,?,0.517,?,0.114,0.165,8
?,?,0.45,?,?,?,?,?,?
?,0.565,0.425,?,0.8115,?,?,?,?
2,?,?,?,0.755,?,0.1525,?,11
2,?,?,?,?,0.4015,0.254,?,?
?,0.625,?,0.165,1.262,?,?,?,?
?,0.695,?,?,?,?,0.3425,0.485,14
2,?,?,?,?,0.5755,?,0.48,13
?,?,?,?,0.725,?,0.1385,?,?
?,?,0.375,?,0.523,?,?,?,?
?,?,?,0.13,?,?,?,0.165,?
0,?,?,0.125,?,0.2775,?,?,?
1,?,?,0.095,?,0.105,?,?,?
?,?,?,?,?,?,?,0.255,?
2,?,?,?,?,?,?,?,14
?,?,0.415,?,?,0.3105,?,?,?
2,?,?,?,?,?,?,?,11
?,?,0.41,0.155,?,?,?,?,?
?,?,0.43,0.165,?,0.2935,?,0.28,?
?,?,?,?,?,0.261,0.1315,?,9
?,0.51,?,?,0.6335,0.231,?,0.2,?
0,?,0.395,?,0.3635,0.136,?,0.13,?
?,?,?,0.125,0.5415,?,0.1345,?,?
?,0.465,?,0.105,?,0.172,0.107,0.175,?
1,0.435,?,?,?,0.1485,?,?,8
?,0.425,?,?,?,0.13,0.063,0.165,?
0,?,?,0.125,?,?,?,?,?
?,?,0.415,?,0.5915,0.233,0.1585,0.18,10
?,0.49,0.375,0.135,0.6125,?,0.102,?,?
?,?,0.34,0.105,?,0.1305,?,0.165,?
?,0.56,?,?,0.8825,?,?,0.31,?
?,0.405,0.305,?,?,?,?,0.085,?
?,0.47,?,?,?,0.163,0.1035,?,?
1,?,?,0.085,?,0.103,?,0.085,6
0,?,?,0.14,0.766,?,0.1725,0.255,13
?,?,?,0.075,0.214,0.09,0.051,?,?
?,0.36,0.28,?,?,?,0.0505,?,5
?,0.27,0.195,?,0.073,?,?,?,4
?,0.375,?,?,0.238,?,0.0545,0.07,5
?,0.385,0.29,0.085,?,?,0.061,0.08,7
2,?,0.535,0.16,?,?,?,?,?
2,?,0.54,?,1.959,0.7665,0.261,0.78,17
?,0.595,0.48,0.165,?,0.4835,?,?,?
?,0.44,?,?,?,0.175,?,?,?
?,?,?,?,0.1915,?,?,0.062,6
?,?,0.26,?,?,?,0.056,0.068,6
1,?,0.2,?,0.0975,?,?,?,?
?,0.425,0.33,0.115,0.406,0.1635,?,?,?
?,?,0.23,?,?,0.0675,?,0.048,6
?,?,?,?,0.2005,0.094,0.0295,?,?
?,?,0.325,0.11,?,0.151,0.063,0.117,8
2,0.375,?,?,?,?,0.0575,?,?
0,?,0.445,?,?,0.341,?,?,?
0,?,0.45,0.145,0.741,0.295,?,0.2665,?
2,0.65,0.52,0.19,1.3445,?,?,0.4465,?
?,?,?,?,?,?,?,0.2425,?
2,?,0.375,0.13,0.5175,?,0.1165,0.17,9
?,?,?,0.125,?,?,0.1075,?,9
?,?,0.35,?,?,0.224,?,?,?
1,0.28,0.205,?,?,0.052,?,?,?
?,0.175,?,?,0.0315,0.0105,?,?,?
1,?,?,?,?,0.013,?,?,?
2,?,0.475,0.145,?,0.4415,?,0.325,?
?,?,?,?,?,?,?,?,8
0,?,0.515,?,1.3715,?,0.305,?,?
0,0.605,?,0.16,?,?,0.2355,0.355,?
0,?,?,?,0.9885,?,?,?,?
?,?,?,?,0.722,?,?,0.21,9
0,0.575,?,?,0.994,?,?,?,12
2,?,?,?,?,?,0.2615,?,?
0,0.58,?,0.17,?,0.374,0.2135,?,12
?,?,?,?,1.124,?,?,0.44,12
?,0.605,?,0.165,?,?,0.2475,0.34,?
?,?,?,?,?,0.53,?,?,12
?,0.61,?,?,?,?,?,?,?
?,?,0.56,?,?,0.65,0.398,?,17
0,0.65,?,?,1.752,?,?,0.815,15
?,0.725,0.57,?,?,1.0705,?,0.725,13
0,?,0.575,?,?,?,?,?,19
?,?,?,?,1.842,0.625,?,?,?
?,0.705,?,?,1.981,?,0.3085,0.76,13
?,0.68,?,?,1.6185,0.5125,0.409,?,?
?,?,?,?,1.9565,0.7125,0.541,?,13
?,?,?,0.145,0.775,?,?,?,6
2,?,?,?,?,?,?,?,?
?,0.52,?,?,?,?,0.1845,?,7
1,0.235,0.16,?,?,?,?,?,?
?,?,0.26,0.09,0.1785,?,0.037,?,6
?,0.315,?,?,?,?,0.0375,?,?
?,?,?,?,?,?,0.0475,?,?
?,?,?,?,0.0465,0.025,0.015,?,?
2,0.58,?,?,?,?,0.2165,?,10
?,?,?,?,?,?,?,0.295,?
2,?,0.51,0.175,1.368,0.515,?,?,?
0,0.56,?,?,?,?,?,0.3,?
0,0.62,0.475,?,?,0.4355,0.214,0.325,?
?,0.645,?,?,?,?,?,?,?
?,0.62,0.49,0.19,1.218,?,0.2965,0.355,12
0,?,?,0.15,?,?,0.336,0.285,?
?,?,?,?,?,?,0.3315,?,?
0,0.63,?,0.16,?,?,?,0.315,?
?,?,?,0.17,?,0.365,0.271,?,8
?,?,0.48,0.18,1.1595,?,?,0.325,12
2,0.61,0.485,0.17,1.0225,?,0.2405,0.36,?
?,?,?,?,0.927,0.276,0.1815,?,?
?,?,?,?,?,?,?,0.15,7
0,0.51,0.4,0.14,0.8145,0.459,?,0.195,?
?,?,0.405,0.155,?,?,?,0.245,?
?,?,0.41,?,?,?,0.145,0.21,?
?,?,0.5,0.185,?,0.4445,0.2635,0.465,?
?,?,0.45,0.16,?,0.432,0.178,0.26,14
?,0.585,0.46,?,?,0.3635,0.213,0.285,9
0,?,0.345,0.12,?,?,?,?,?
2,?,?,?,?,?,0.205,?,12
?,?,?,?,0.63,?,?,0.23,?
0,?,0.435,0.17,?,0.2985,?,?,?
?,0.42,0.335,?,?,0.171,?,?,?
0,0.44,0.34,0.14,0.482,0.186,?,0.16,?
?,?,?,?,?,0.109,?,?,?
?,?,?,0.11,?,?,?,0.12,7
?,?,?,0.17,0.8325,0.2755,?,0.31,12
?,0.37,?,?,0.2655,?,?,0.08,6
?,?,?,?,0.6345,?,0.1625,?,?
?,0.335,?,?,?,0.0755,?,0.06,6
?,0.415,0.325,?,?,0.1595,?,?,11
?,0.5,0.405,?,?,?,0.1355,?,8
0,?,?,?,?,0.2475,?,?,?
?,?,0.405,0.14,?,?,?,?,?
2,0.45,?,0.13,0.46,?,0.111,?,?
?,?,?,?,?,0.1265,0.07,0.11,6
2,0.47,?,0.135,?,?,?,?,9
?,0.415,?,0.13,?,0.1305,0.0755,?,?
0,?,0.325,?,?,?,?,0.14,?
0,0.47,?,?,?,?,?,0.18,?
?,0.49,?,?,?,0.22,?,0.19,?
0,?,0.355,?,?,?,?,?,10
?,0.425,?,?,?,0.1285,0.0785,0.1,9
?,?,?,?,0.45,0.1715,?,?,8
0,?,0.29,?,0.3055,?,?,?,6
1,0.365,?,?,0.205,?,0.0485,0.07,?
0,?,?,0.165,?,?,0.2095,?,10
0,0.53,?,0.16,?,0.2935,?,?,?
?,0.555,?,0.135,?,0.336,?,?,12
2,0.565,?,?,?,0.31,?,?,?
?,?,0.505,?,?,0.496,0.287,0.435,21
1,?,?,?,?,?,0.029,?,?
?,0.44,?,0.135,?,0.1815,0.083,?,11
1,?,?,?,?,0.0485,?,?,?
?,?,0.055,?,0.002,0.001,?,?,?
?,0.13,0.1,0.03,0.013,0.0045,?,?,?
?,?,?,0.03,?,0.0025,?,?,?
?,?,?,0.035,?,?,0.0045,0.005,?
2,?,?,0.16,?,0.3495,0.2185,?,?
1,0.27,?,?,0.1,?,0.0245,0.035,?
?,?,0.175,0.065,?,0.026,?,?,4
1,?,?,?,0.1275,0.0435,0.0265,?,?
?,0.33,0.255,0.085,?,0.063,0.039,?,7
1,?,?,0.085,?,?,0.0345,0.06,?
1,?,?,?,?,?,?,0.05,?
?,?,0.275,0.085,?,0.0745,?,0.07,?
?,?,?,?,?,0.0675,?,?,?
1,?,0.27,?,?,0.082,?,?,?
?,0.33,0.25,0.105,0.1715,?,?,0.06,?
?,?,?,?,?,?,?,?,12
0,0.595,0.455,0.155,1.0605,?,?,?,11
?,0.575,?,?,1.094,0.4485,0.217,?,14
2,?,?,?,1.2415,?,0.2775,0.34,14
2,0.56,?,?,?,?,?,0.37,?
?,?,?,?,?,0.3805,?,0.41,?
?,0.545,0.46,?,?,0.341,0.1655,?,?
0,0.635,0.505,?,?,0.605,?,?,?
?,0.59,0.475,?,?,?,0.2555,?,12
?,?,?,0.155,0.928,?,?,0.26,?
0,?,0.44,0.125,0.865,?,?,?,?
2,?,?,?,0.8945,?,0.239,?,?
?,?,0.195,?,?,?,?,?,?
?,0.27,0.2,0.08,0.1205,0.0465,0.028,?,?
0,?,?,?,0.639,?,?,0.16,?
2,?,0.45,?,0.895,?,?,?,13
?,?,?,?,0.2925,?,?,?,7
?,0.47,0.39,?,?,?,0.0885,?,8
?,0.45,?,0.125,0.4995,0.2035,?,?,?
0,0.64,?,0.215,1.779,?,0.2855,?,?
?,0.59,0.5,?,1.187,?,0.2705,?,15
?,0.62,0.485,0.205,1.219,?,?,?,13
?,?,?,?,1.525,?,?,0.45,14
?,0.63,0.515,0.155,?,0.4105,?,0.41,?
?,?,?,0.215,1.844,0.7425,?,?,?
0,?,0.53,?,1.3485,?,0.245,?,11
?,?,?,?,?,?,0.3345,?,?
?,?,?,?,?,0.55,0.3115,?,?
?,?,?,?,?,?,0.1605,0.25,10
?,0.535,0.415,?,?,?,?,?,14
?,?,0.285,?,0.2415,?,0.057,0.075,6
?,?,0.355,?,0.4495,?,0.104,?,8
?,?,0.395,?,?,?,0.127,?,13
?,?,?,0.175,?,0.325,?,?,13
?,0.535,?,0.17,?,?,?,0.285,?
?,?,?,0.155,?,?,0.1595,0.205,9
0,0.495,?,0.155,?,?,0.1325,0.205,16
2,0.44,0.355,?,?,0.132,0.0815,0.19,?
?,?,0.435,0.16,?,?,?,?,9
2,0.54,0.435,?,0.996,?,?,?,?
?,?,0.505,?,?,?,?,?,?
?,?,0.475,?,1.116,?,?,0.315,14
0,?,0.455,0.175,?,?,?,?,18
?,?,0.495,?,?,0.384,?,?,?
1,?,?,0.085,?,?,0.034,?,?
1,?,?,?,?,?,0.0285,?,?
1,?,0.21,?,0.1065,?,0.0295,0.03,3
2,0.49,0.395,?,?,?,?,0.15,?
2,?,?,?,?,?,?,?,?
?,0.405,?,0.095,?,?,0.0895,?,?
0,?,0.435,?,0.892,?,?,?,?
?,0.37,0.28,?,?,?,0.0595,?,?
?,0.36,?,0.1,0.217,0.0885,0.0495,?,?
?,?,0.36,0.13,0.472,?,0.114,?,9
?,?,?,0.06,0.037,?,?,0.011,3
1,0.165,?,?,0.0215,?,0.005,?,2
2,?,0.515,?,1.5415,?,?,?,?
?,?,0.41,0.125,0.7605,?,0.1635,?,?
?,0.57,?,0.145,?,?,?,?,?
?,0.63,0.485,0.19,1.2435,0.4635,?,0.39,?
2,?,?,?,?,0.443,?,?,?
?,0.595,?,?,?,?,0.3235,0.345,18
?,?,?,0.2,?,0.381,0.27,0.435,22
2,?,0.485,?,?,0.4335,0.2945,?,?
1,?,?,0.11,0.4585,?,?,?,?
?,0.635,?,0.19,?,0.576,?,0.39,?
?,?,?,0.1,0.3675,?,?,0.12,9
?,?,?,0.155,?,0.315,0.1385,0.32,?
?,0.33,?,0.095,?,0.066,?,0.06,?
1,?,?,?,?,?,0.022,?,4
?,?,?,0.04,0.038,0.0165,?,?,3
?,?,?,0.1,0.2845,?,0.075,?,10
?,0.265,?,0.07,?,?,0.041,?,4
2,0.335,?,?,0.222,0.0935,0.056,?,?
1,0.355,0.275,?,?,?,0.053,0.08,?
1,0.32,?,?,?,?,0.0415,?,6
?,0.51,?,?,?,?,?,0.205,?
2,?,0.295,0.105,0.241,0.0865,?,0.095,7
?,?,0.28,?,?,?,?,?,?
2,?,?,?,?,?,?,?,?
0,?,0.325,?,0.3185,?,?,?,?
?,0.3,?,?,0.121,0.0475,?,0.035,?
1,?,?,?,?,0.0335,0.015,?,?
?,0.74,0.6,?,1.974,?,0.4085,?,15
2,?,0.465,?,?,?,?,?,?
?,?,0.475,?,?,?,?,?,?
?,0.59,?,?,?,0.473,0.276,?,?
?,?,?,?,1.325,?,?,?,?
0,0.565,?,?,?,0.406,0.2505,?,14
?,?,0.455,0.145,?,?,0.2275,?,?
0,0.62,0.51,0.205,1.3475,0.4775,0.2565,?,?
2,?,0.465,0.185,?,?,?,?,11
0,0.505,0.375,?,0.568,?,?,?,?
?,0.46,?,?,?,0.3005,0.152,0.24,?
2,0.49,0.39,0.14,0.707,?,0.2185,?,?
?,?,?,?,?,0.2745,0.173,0.275,?
1,?,?,?,0.2,0.08,?,?,5
1,0.375,0.305,?,?,?,?,0.09,?
?,0.61,0.48,?,1.2,?,0.2455,0.28,13
0,?,?,?,?,0.536,?,0.245,?
?,?,0.45,?,0.8685,?,0.1635,?,?
?,0.57,0.46,?,?,?,?,?,?
?,?,?,0.17,?,?,?,?,8
?,?,?,0.17,?,?,?,?,15
?,?,0.58,?,?,?,0.49,0.58,19
?,?,?,?,?,?,?,0.395,?
?,?,0.525,?,?,?,0.3885,?,?
2,0.745,0.585,?,?,0.9265,?,0.7,?
?,?,?,?,?,0.7495,0.392,0.485,?
?,?,0.49,0.18,1.227,?,?,0.35,?
0,0.59,0.465,?,0.997,?,?,0.34,?
?,?,?,?,?,?,?,?,?
0,?,?,?,?,?,?,?,?
?,0.62,0.5,0.175,?,?,0.3015,?,?
?,0.63,0.515,?,1.016,?,?,?,?
2,?,0.465,0.145,?,?,?,?,?
?,?,?,0.12,1.0735,?,0.2735,?,9
2,0.63,?,0.18,1.13,0.458,?,0.315,?
0,0.69,0.56,?,1.719,?,?,?,16
?,0.65,0.545,0.165,?,?,0.3455,?,15
?,?,?,0.195,1.7605,?,?,0.5,?
0,?,?,0.2,?,0.585,?,?,?
?,?,0.575,?,?,0.5095,?,0.42,?
2,?,0.52,?,?,0.4635,?,0.4,12
0,0.675,0.545,?,1.7345,?,?,?,?
?,?,?,0.19,?,0.4935,?,?,?
?,0.585,?,0.16,?,?,0.2875,?,?
2,?,0.465,?,?,?,?,0.37,?
?,?,0.495,0.185,1.1085,?,?,0.33,?
2,0.605,0.47,0.18,?,?,0.2805,?,?
?,?,?,?,?,?,0.189,?,9
2,0.485,?,0.135,0.663,?,?,?,9
2,?,0.375,0.12,0.5565,?,0.122,?,11
?,0.545,?,0.135,0.8445,0.373,0.21,0.235,?
?,0.455,?,0.105,0.4925,?,?,?,8
2,?,?,0.155,?,?,?,?,11
2,?,?,?,0.482,?,0.1225,?,9
?,?,?,?,?,?,0.1435,?,?
1,0.465,?,0.12,?,0.222,?,?,?
?,0.415,?,?,0.3215,?,?,?,9
2,?,0.375,?,?,0.277,?,?,9
?,?,?,?,0.5615,0.252,?,?,?
1,0.365,0.295,?,0.25,?,0.0545,?,?
?,?,?,0.095,0.1995,?,0.0535,0.07,?
?,?,?,?,0.302,?,?,?,10
?,0.5,0.395,?,?,?,0.176,?,9
?,?,?,?,?,?,?,?,7
2,0.535,?,?,?,?,?,?,11
?,?,0.455,?,?,0.4355,?,?,?
0,?,?,?,?,?,?,0.175,?
2,0.515,?,0.135,0.7225,?,?,0.235,?
0,?,0.325,0.11,?,?,?,?,?
?,0.515,0.415,?,0.6935,0.3115,?,?,?
1,0.44,0.345,0.12,?,?,?,0.11,?
0,?,?,0.15,?,?,?,?,?
?,?,0.355,?,?,0.2125,?,?,7
2,?,?,?,0.911,?,?,0.29,?
?,?,0.45,?,?,?,?,?,?
2,0.57,?,?,?,?,0.2215,0.235,7
?,?,?,0.165,?,?,0.2425,?,?
?,?,?,0.12,?,?,0.2115,0.28,13
0,0.58,?,?,0.9935,0.4625,0.2385,?,10
?,0.545,?,?,?,0.3475,?,?,11
?,0.605,?,?,?,?,0.2465,?,13
0,?,0.47,?,?,?,0.224,?,14
0,0.63,?,?,?,0.5595,?,?,?
2,?,?,?,1.352,?,?,?,19
0,0.63,?,?,?,0.367,0.199,?,15
?,?,0.41,0.14,?,0.223,?,0.235,12
0,0.67,?,?,1.5015,?,?,?,?
?,0.49,?,?,?,0.2165,0.139,?,?
0,?,0.39,0.135,0.5785,?,?,?,12
?,?,0.225,0.07,?,?,?,0.035,?
?,0.26,0.2,?,0.092,0.037,0.02,0.03,?
2,?,?,0.175,1.068,?,?,0.32,?
0,?,?,?,1.0915,0.3935,?,?,?
?,0.6,0.5,?,?,?,?,?,18
?,?,?,0.125,?,0.344,0.129,0.375,?
0,0.575,?,?,?,?,?,0.385,17
0,0.57,?,?,?,0.38,0.1665,?,17
?,0.6,0.47,?,1.036,?,?,0.325,19
2,?,?,0.17,0.9065,0.342,?,0.32,17
?,?,0.42,?,0.7505,?,?,0.255,?
1,?,0.345,0.1,0.366,0.122,0.0905,0.12,?
?,?,0.41,0.15,?,0.2815,0.137,0.22,?
?,0.36,?,?,?,0.084,?,?,?
1,?,0.305,?,?,?,0.055,?,?
2,0.39,?,?,?,0.143,0.0645,?,?
2,?,?,0.165,?,?,0.138,0.25,12
?,?,0.275,0.11,?,0.095,?,?,9
1,?,0.26,0.1,?,?,?,0.07,?
?,0.505,?,?,?,?,?,?,?
1,?,?,?,?,?,?,?,9
?,?,0.325,?,0.3635,0.159,?,0.12,9
?,?,0.455,?,?,0.283,?,?,?
2,0.565,0.435,0.185,?,0.329,?,?,?
2,?,?,0.185,?,0.354,0.1575,?,?
2,?,?,?,1.098,?,?,?,?
?,0.565,0.455,?,?,0.365,?,0.26,?
?,?,?,?,1.891,?,?,0.58,15
?,?,?,?,1.41,?,0.3175,0.42,15
?,?,0.555,0.195,?,?,?,0.36,?
?,?,?,0.155,?,?,?,?,10
0,?,0.55,?,?,?,?,0.33,?
2,0.575,?,?,0.8375,0.3485,?,?,?
?,?,?,0.175,1.221,?,0.259,?,14
?,0.36,0.28,?,?,0.0695,?,0.08,8
?,0.415,?,?,?,0.123,0.057,?,9
0,?,?,?,0.7085,?,?,0.235,10
?,0.38,0.285,0.1,0.2665,?,?,?,?
?,?,?,?,?,?,?,?,?
1,0.24,?,0.07,?,?,0.018,0.025,?
?,?,?,?,0.0545,?,?,?,?
?,?,0.195,0.07,?,0.0255,?,?,?
?,0.175,?,0.05,0.0235,?,?,0.008,?
0,?,0.55,?,?,0.5425,0.3035,?,?
?,?,0.53,?,?,0.567,?,?,?
0,0.68,?,?,1.7445,?,0.305,0.625,?
?,?,0.555,?,1.4385,0.545,?,?,?
?,0.53,?,?,0.7835,0.313,?,0.2185,?
?,0.515,0.405,0.12,?,0.2895,?,0.177,9
?,?,0.34,?,?,0.151,0.0645,0.1045,?
?,0.52,0.405,0.12,?,?,0.1415,?,?
?,0.545,?,?,?,?,?,0.2765,9
?,0.53,0.415,?,?,?,?,?,?
0,0.465,?,0.115,0.421,0.1565,?,?,?
2,?,0.54,0.175,1.347,?,0.254,0.415,?
?,0.735,?,?,?,?,?,0.58,20
?,0.66,0.545,?,?,0.5305,0.2635,0.455,15
0,0.7,?,?,?,0.7055,0.3215,0.475,?
2,?,0.4,?,0.9325,?,?,?,?
?,?,?,?,?,0.3785,0.1765,?,?
?,?,?,?,?,0.429,?,?,18
?,?,0.48,0.145,1.0115,?,?,0.305,?
?,?,0.465,?,0.908,?,?,?,?
2,?,0.45,0.13,?,?,0.2385,?,?
?,?,0.515,?,?,?,0.3065,0.36,14
?,?,?,0.135,0.8075,0.3485,?,?,?
0,?,?,0.165,?,?,?,?,?
?,?,?,0.145,1.073,0.475,0.19,?,13
?,?,0.46,?,?,?,?,?,12
0,?,0.51,?,?,?,?,0.41,?
2,0.655,?,?,1.2635,?,?,?,?
?,0.625,?,?,?,0.5875,?,?,?
0,?,0.5,0.15,?,0.3445,0.2235,?,14
?,?,0.52,?,1.248,?,?,0.48,11
?,0.605,0.485,?,1.0105,?,?,?,?
0,?,0.525,?,?,0.427,?,0.345,?
?,0.555,?,0.175,?,0.3275,0.202,?,?
?,?,?,0.18,?,?,?,0.245,11
?,?,?,0.225,?,?,0.27,?,22
0,?,0.47,?,?,?,?,?,14
0,0.6,?,0.19,?,0.4385,0.256,?,12
?,0.625,?,?,?,?,0.2305,?,16
?,?,0.47,?,?,?,?,0.315,?
2,0.56,?,?,0.8395,0.3325,?,?,11
2,?,?,0.225,?,0.3815,?,?,?
?,?,0.435,?,?,?,?,?,10
?,0.56,0.445,0.155,?,?,?,?,?
?,?,0.53,?,?,?,?,0.34,?
?,?,0.35,0.14,0.5185,0.221,?,?,?
0,?,?,?,0.6725,0.249,?,?,9
2,0.31,?,0.085,0.146,?,0.0365,0.045,5
?,?,0.195,0.07,?,0.031,?,0.025,4
?,?,?,0.08,0.1,?,0.0195,0.03,?
2,?,?,?,0.2795,?,?,0.075,8
2,?,?,0.08,?,?,0.0215,?,?
?,0.325,?,?,0.147,0.06,?,?,3
0,?,?,?,0.203,?,0.059,?,5
?,0.21,?,0.05,?,?,0.0085,0.01,?
0,0.36,?,?,?,?,?,0.055,4
?,0.365,0.26,0.115,0.218,?,?,?,8
?,?,0.14,0.055,?,?,?,?,4
?,0.235,?,0.06,0.0545,0.0265,0.0095,?,?
?,?,0.125,0.04,0.024,?,0.006,?,3
?,?,?,0.04,?,0.0065,0.003,?,2
?,?,?,?,0.733,?,?,?,13
?,?,?,?,0.9715,0.3965,0.255,0.26,11
?,?,?,0.095,?,0.0885,?,0.085,8
?,?,?,?,?,?,0.156,?,19
?,?,0.355,0.13,0.458,0.192,?,0.13,12
?,?,0.37,0.12,?,0.1845,0.1055,?,?
?,0.435,?,0.11,?,0.1695,0.086,?,?
?,?,0.37,?,0.4985,?,?,0.145,?
1,?,0.38,0.13,?,?,?,?,?
?,?,?,?,?,0.2,?,0.179,?
?,?,0.23,0.075,0.1165,?,0.0255,?,?
2,?,?,?,?,0.0335,?,?,?
?,?,?,?,0.2705,?,0.066,0.0885,?
0,?,?,?,?,0.242,0.1415,?,?
0,0.44,0.355,0.115,?,?,0.0925,?,?
?,?,?,?,?,?,?,?,?
2,?,0.35,0.115,?,0.1565,?,0.117,?
?,?,?,?,0.257,?,0.051,?,?
2,?,0.245,0.075,0.1555,?,?,0.049,?
?,?,?,?,?,?,?,0.027,?
?,?,0.155,0.045,?,0.017,?,0.0155,?
0,0.565,0.45,0.16,?,0.3605,0.1555,0.23,11
?,0.555,0.425,0.18,0.875,?,?,0.255,10
1,0.65,?,?,1.1625,?,?,0.33,?
1,0.615,0.49,?,0.9885,0.4145,?,0.345,?
?,?,0.44,0.165,?,0.335,?,0.25,11
?,0.48,?,?,?,0.2075,?,0.155,?
?,0.485,?,?,?,0.287,?,?,8
?,?,0.385,?,0.6265,0.2605,0.1665,?,?
1,?,0.405,?,?,?,0.205,0.255,?
0,?,?,0.165,1.1905,?,0.298,0.37,?
?,?,0.53,?,1.326,0.519,?,?,?
?,0.52,?,?,?,?,?,?,12
