@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
?,?,?,?,?,0.344,?,0.375,?
0,0.575,0.45,?,?,?,?,?,?
?,?,0.45,0.175,?,?,?,0.295,?
?,?,0.47,?,1.036,0.4375,0.196,?,19
2,?,?,?,0.9065,0.342,0.156,0.32,?
2,0.545,0.42,?,0.7505,0.2475,?,0.255,21
?,?,0.345,?,?,?,?,?,?
?,?,?,?,0.662,?,0.137,0.22,?
1,?,?,?,?,?,?,0.09,?
?,?,?,0.095,0.252,0.0915,?,0.09,13
2,?,?,?,?,0.143,?,?,?
2,0.5,?,?,0.6885,0.249,0.138,0.25,12
?,?,?,?,?,?,0.0525,?,9
1,0.335,?,?,?,0.0785,0.0585,0.07,7
0,?,0.425,0.14,?,0.275,?,?,?
?,?,0.295,0.1,0.2715,?,0.0325,0.085,9
?,?,?,?,?,?,?,?,?
?,?,?,?,?,0.283,?,0.275,8
2,0.565,0.435,?,0.9815,?,?,0.39,12
?,0.565,?,?,?,?,0.1575,?,?
2,?,?,?,1.098,?,?,0.375,11
0,?,?,0.15,0.8205,?,?,?,?
?,0.725,0.565,?,1.891,?,0.4725,0.58,15
?,?,?,?,?,0.592,?,0.42,?
?,0.665,0.555,0.195,?,?,?,0.36,?
?,?,0.49,0.155,0.9245,0.405,0.2195,0.255,?
0,?,?,0.175,?,?,0.3045,?,?
?,?,?,0.14,0.8375,0.3485,?,0.24,?
?,0.64,0.54,0.175,?,?,?,?,14
?,?,0.28,?,0.199,0.0695,?,0.08,8
?,0.415,?,?,0.2965,?,?,?,9
0,?,?,?,?,?,0.1525,?,?
?,?,?,0.1,?,?,0.061,0.075,10
0,?,?,0.17,?,?,0.224,0.265,11
?,0.24,0.185,0.07,?,?,0.018,0.025,5
1,0.22,?,0.055,?,?,0.012,?,?
1,0.255,0.195,0.07,?,0.0255,?,?,5
1,?,?,0.05,0.0235,?,?,?,?
?,?,0.55,?,1.3905,0.5425,?,?,11
?,0.655,0.53,0.195,?,?,0.2735,?,?
0,?,?,0.21,?,?,0.305,?,?
2,?,0.555,0.2,1.4385,0.545,?,?,?
?,?,0.44,?,0.7835,?,0.1715,?,?
?,0.515,0.405,?,0.646,0.2895,?,?,9
?,?,?,?,?,?,?,?,?
0,?,?,?,0.627,?,?,?,10
?,?,0.415,0.16,?,0.272,0.1455,?,?
?,0.53,0.415,0.175,0.7395,?,?,?,16
0,0.465,?,0.115,?,?,0.091,?,?
?,?,0.54,0.175,1.347,0.4955,?,?,16
?,0.735,?,?,?,?,?,0.58,?
?,?,?,?,1.32,0.5305,?,?,?
?,0.7,0.585,?,?,0.7055,?,?,?
?,0.575,?,?,?,0.3605,?,?,?
2,0.57,?,?,0.849,?,0.1765,?,?
0,?,0.46,?,?,0.429,0.212,?,18
?,?,0.48,0.145,1.0115,?,0.237,?,11
0,?,?,?,?,0.381,?,?,?
?,?,?,0.13,?,?,0.2385,0.29,10
?,0.625,?,?,1.2415,?,?,?,14
2,?,?,?,0.8075,0.3485,?,?,?
?,?,?,?,1.0595,0.44,0.2195,0.285,?
?,0.59,0.455,?,?,?,?,?,13
2,0.58,0.46,0.13,0.921,0.357,?,?,?
?,?,0.51,?,?,?,?,?,10
?,0.655,0.53,?,1.2635,?,?,0.415,?
?,?,0.5,?,?,?,?,0.37,16
0,?,0.5,?,0.953,0.3445,0.2235,?,?
0,0.64,0.52,0.175,?,?,0.2595,0.48,?
0,0.605,?,?,1.0105,?,?,0.3,18
0,0.615,?,0.155,?,0.427,?,?,10
?,?,0.45,0.175,?,0.3275,?,?,?
0,0.58,?,0.18,?,?,?,?,?
?,?,?,0.225,1.1835,?,?,?,?
0,?,?,0.225,?,?,0.2145,?,14
?,?,?,0.19,?,?,?,0.36,?
?,0.625,0.485,?,?,?,?,?,?
2,0.6,0.47,?,1.105,?,?,?,?
2,?,0.46,?,0.8395,0.3325,?,?,11
2,?,0.455,0.225,?,0.3815,?,?,?
2,?,0.435,?,?,0.36,?,0.25,?
?,0.56,?,0.155,0.8735,0.3005,?,?,15
?,?,?,?,?,0.439,0.245,0.34,9
0,0.455,?,0.14,0.5185,?,?,0.135,?
0,0.49,?,0.145,?,0.249,?,?,?
?,0.31,?,?,?,?,?,?,?
?,0.275,?,?,?,0.031,0.0215,0.025,?
?,0.27,?,?,?,?,0.0195,?,?
2,0.4,?,?,0.2795,?,?,?,?
?,0.28,?,0.08,?,?,0.0215,?,4
2,0.325,?,?,?,0.06,0.034,?,?
?,0.345,0.25,?,?,0.078,?,0.055,?
2,?,?,?,0.0385,?,?,0.01,?
?,0.36,?,?,?,0.0845,0.0385,?,?
?,?,0.26,?,?,0.0935,0.0445,0.07,8
?,?,?,0.055,0.035,?,0.008,?,4
?,?,?,?,?,?,?,?,3
?,0.175,?,?,?,0.0095,?,0.005,?
2,?,?,?,0.0155,0.0065,?,?,2
0,?,?,?,?,?,?,?,?
?,0.57,0.45,?,?,?,?,?,?
2,0.385,?,0.095,0.24,0.0885,0.059,?,8
1,?,?,?,0.752,?,?,?,19
0,?,?,?,?,?,0.1055,?,?
?,?,?,0.12,0.4705,0.1845,0.1055,?,?
?,?,0.335,?,0.38,?,?,0.11,8
1,0.47,0.37,?,?,?,?,?,9
?,?,0.38,?,?,?,?,0.155,?
?,0.52,?,?,0.5775,?,0.145,?,10
?,?,0.23,?,?,?,?,?,?
2,0.275,?,0.07,0.094,?,0.02,?,4
?,?,?,?,?,?,0.066,?,9
0,0.5,0.375,?,?,?,?,0.179,?
?,0.44,0.355,0.115,?,0.1585,?,?,?
?,0.42,0.325,?,0.2885,?,0.057,?,?
?,?,0.35,?,0.3615,?,0.0695,?,?
0,?,?,0.105,?,?,?,?,?
?,?,0.245,0.075,?,?,0.038,?,?
?,?,0.195,?,0.08,?,?,?,?
2,0.205,0.155,?,?,?,?,?,6
0,?,?,0.16,?,?,?,0.23,11
1,?,0.425,0.18,?,?,?,?,?
?,?,0.515,0.16,1.1625,?,?,?,?
?,?,?,0.155,?,0.4145,?,?,12
?,0.56,0.44,?,0.8,0.335,?,?,?
1,?,?,0.12,?,?,0.131,?,?
?,0.485,0.39,0.125,?,?,0.141,0.12,8
1,0.5,?,0.15,0.6265,?,?,?,9
?,?,?,?,0.795,?,?,?,?
0,?,?,0.165,?,?,?,?,11
?,?,?,0.17,?,?,0.2625,?,?
1,?,?,0.145,0.66,?,?,0.22,?
0,?,?,?,0.364,0.148,?,?,7
1,0.515,?,0.12,?,?,0.179,?,?
0,?,0.35,?,0.452,0.1715,?,?,?
