@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
?,?,?,0.13,0.523,?,?,?,?
?,?,?,0.13,0.5225,?,0.133,?,?
?,0.475,0.375,?,?,0.2775,?,0.155,?
1,0.36,?,?,?,0.105,?,0.075,?
2,?,?,?,?,0.328,?,?,14
2,?,?,0.16,0.883,?,0.164,?,14
?,?,0.415,?,?,0.3105,0.1675,?,?
?,?,?,?,1.1735,?,?,0.345,?
0,?,0.41,?,?,0.291,?,0.235,11
?,0.545,?,?,?,0.2935,?,?,?
0,0.5,?,0.125,?,?,?,?,?
?,?,?,0.135,?,?,0.179,?,8
?,?,0.395,0.105,0.3635,?,?,0.13,8
?,?,?,?,?,0.2375,0.1345,?,?
2,?,?,?,?,?,?,?,8
1,?,0.32,0.08,?,?,?,?,?
2,0.425,0.35,?,?,?,?,?,?
0,?,?,?,?,?,0.146,0.21,?
0,0.53,0.415,0.115,0.5915,0.233,?,0.18,?
0,?,?,0.135,?,0.2555,0.102,?,?
?,?,?,?,?,?,?,0.165,?
0,?,0.43,?,0.8825,0.3465,?,0.31,8
?,0.405,?,?,?,?,?,?,?
?,?,?,?,0.4205,0.163,0.1035,?,?
?,?,?,?,?,?,?,0.085,?
?,?,?,?,?,?,?,?,?
?,0.37,?,?,?,?,?,?,?
?,?,?,0.08,?,0.081,0.0505,0.07,?
?,?,?,?,?,0.0285,?,0.03,?
1,?,?,?,?,0.1075,?,0.07,5
1,?,?,?,?,?,?,?,?
2,?,0.535,0.16,1.7255,?,?,?,?
2,?,?,?,?,?,0.261,?,17
?,?,0.48,?,?,?,?,0.41,16
0,0.44,?,?,0.4035,0.175,?,0.129,8
?,?,?,0.09,?,0.085,?,?,6
1,?,?,0.095,0.211,?,0.056,?,6
?,?,0.2,?,?,?,0.0205,?,?
0,?,?,0.115,?,?,0.081,?,7
?,?,0.23,?,?,?,0.0345,0.048,6
?,?,0.255,?,?,0.094,?,?,8
?,?,?,?,0.3555,?,0.063,?,?
?,0.375,?,?,?,?,?,0.0925,?
0,?,?,0.155,?,0.341,?,0.2475,?
0,?,?,?,?,?,?,?,?
2,?,?,0.19,1.3445,0.519,?,?,?
2,?,?,?,0.797,0.34,0.19,?,?
?,?,?,?,0.5175,?,?,0.17,?
0,0.49,?,?,0.549,?,?,?,?
?,?,0.35,0.12,0.515,0.224,?,0.1565,?
?,0.28,0.205,?,?,?,?,?,?
?,?,0.13,?,0.0315,0.0105,?,0.0125,?
?,0.17,?,?,?,0.013,?,?,?
?,?,?,?,1.053,?,?,?,14
?,?,?,?,?,0.469,?,?,8
0,?,0.515,0.19,1.3715,?,0.305,?,9
0,?,?,?,?,0.37,?,?,?
0,?,?,0.135,?,0.387,?,?,11
?,?,0.405,?,?,0.32,?,?,?
?,?,?,0.19,?,?,?,0.34,?
?,?,?,0.215,?,?,?,?,15
0,?,?,0.17,0.9075,0.374,0.2135,?,12
?,0.575,0.46,?,1.124,?,?,?,?
?,0.605,?,0.165,?,?,?,0.34,?
0,?,?,?,?,0.53,0.2575,0.28,12
?,?,?,0.175,?,?,?,?,?
?,?,0.56,0.21,?,0.65,?,?,?
?,0.65,?,?,?,?,0.2895,?,15
2,?,0.57,?,2.55,?,?,?,?
0,?,?,?,2.124,?,?,0.85,?
0,?,?,?,1.842,0.625,0.408,?,19
?,0.705,0.56,0.22,1.981,0.8175,0.3085,?,?
0,0.68,?,?,?,0.5125,0.409,0.62,?
2,0.695,?,?,?,?,0.541,?,?
?,?,?,?,0.775,?,0.169,?,?
?,0.525,0.435,?,1.065,?,0.233,0.285,?
0,?,?,?,?,0.32,0.1845,?,?
1,?,?,0.04,0.048,0.0185,?,?,?
1,?,?,?,?,?,?,0.075,?
?,?,0.21,0.06,0.125,?,?,?,4
?,?,0.245,?,?,?,0.0475,?,7
1,0.225,0.16,?,?,0.025,?,?,3
?,?,0.475,?,0.97,0.385,0.2165,?,?
?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?
?,0.56,0.45,?,?,?,0.268,?,?
0,0.62,?,0.175,1.0165,?,?,0.325,9
0,?,?,?,?,?,?,?,11
?,?,?,?,?,?,0.2965,?,?
0,?,?,?,1.0525,0.392,0.336,0.285,11
0,0.63,?,?,?,?,0.3315,?,?
?,?,0.48,0.16,1.199,?,?,?,10
0,?,?,0.17,?,0.365,?,0.29,?
?,?,0.48,?,?,0.4845,?,?,?
2,0.61,?,?,?,0.419,0.2405,?,?
2,0.58,0.45,0.15,?,0.276,0.1815,?,?
?,?,0.275,?,?,0.092,?,?,?
0,?,?,?,?,0.459,?,?,?
2,0.5,0.405,0.155,0.772,?,0.1535,0.245,?
0,?,?,0.15,0.644,?,0.145,?,?
?,?,0.5,0.185,1.3035,?,0.2635,0.465,?
?,?,0.45,0.16,0.922,0.432,?,0.26,?
?,0.585,0.46,?,?,0.3635,0.213,?,?
0,?,0.345,?,?,?,?,?,?
2,?,0.4,0.165,?,?,0.205,0.285,?
?,?,0.4,?,0.63,?,?,0.23,?
?,0.53,0.435,0.17,?,0.2985,?,0.275,12
?,0.42,?,0.115,?,?,?,0.12,?
0,?,?,?,?,0.186,?,?,8
?,0.4,?,0.11,?,?,?,?,?
?,?,?,0.11,0.3795,?,?,?,?
0,?,0.415,?,?,?,0.1685,?,?
1,?,0.28,?,0.2655,0.122,?,?,6
0,?,0.365,?,?,0.1995,?,?,?
2,?,?,?,0.181,0.0755,?,?,6
0,?,0.325,0.105,?,?,0.0785,?,11
2,0.5,0.405,?,?,?,?,?,?
0,?,?,0.16,?,0.2475,0.128,?,?
2,?,0.405,0.14,?,0.244,?,?,9
?,?,?,?,?,0.174,?,?,?
?,?,?,0.12,0.324,0.1265,0.07,0.11,?
2,?,0.36,0.135,?,?,0.115,?,?
?,0.415,?,?,0.32,0.1305,0.0755,?,?
?,0.445,?,?,?,0.1785,0.1125,?,8
?,?,?,0.145,0.5175,?,?,?,?
?,?,0.375,?,0.5755,?,?,0.19,8
0,?,?,?,?,0.181,0.125,?,?
1,?,0.38,?,0.3265,?,0.0785,0.1,9
0,?,?,?,0.45,0.1715,?,?,8
0,0.39,?,?,0.3055,0.121,0.082,0.09,?
1,0.365,?,0.085,0.205,?,?,0.07,?
0,?,?,?,1.1015,?,?,?,10
0,?,0.415,?,?,0.2935,0.158,?,?
2,?,?,?,?,?,?,0.275,?
?,?,0.44,?,0.9025,?,?,0.325,?
2,0.625,?,?,?,0.496,?,0.435,?
?,?,?,?,?,?,0.029,0.035,6
?,?,0.35,0.135,0.435,?,?,0.125,?
1,0.295,?,0.08,?,0.0485,?,?,8
?,0.075,?,?,0.002,0.001,5.0E-4,0.0015,0
?,?,0.1,?,0.013,?,?,0.004,?
1,0.11,0.09,?,?,?,?,0.003,2
?,0.16,?,?,?,?,0.0045,?,?
2,0.565,?,?,0.9425,?,0.2185,0.275,16
?,?,0.2,?,?,0.034,?,?,4
1,0.23,0.175,?,0.0645,?,0.0105,?,?
1,0.3,?,0.08,0.1275,?,?,?,?
?,0.33,0.255,?,?,0.063,?,?,7
?,?,?,?,?,?,0.0345,?,9
1,?,0.245,0.08,0.1585,?,0.0325,?,12
?,?,?,?,?,?,?,0.07,?
1,?,0.245,?,?,?,?,0.045,6
1,0.345,?,?,?,0.082,?,0.07,?
?,0.33,0.25,0.105,0.1715,0.0655,0.035,?,?
?,?,?,0.18,?,?,?,0.36,12
?,0.595,?,?,?,?,?,?,11
?,?,?,?,1.094,0.4485,0.217,0.345,?
2,?,?,?,?,?,?,?,?
2,0.56,0.45,?,1.011,?,?,?,?
?,?,?,?,1.07,0.3805,0.175,0.41,18
2,?,0.46,?,0.8975,0.341,?,0.345,?
?,?,?,?,1.415,?,0.297,?,?
0,?,0.475,?,1.1015,0.4775,0.2555,?,12
0,0.54,0.475,?,?,0.394,?,?,10
?,0.57,?,?,0.865,0.3675,0.1725,0.27,?
2,?,?,0.165,?,0.319,0.239,0.245,?
1,0.245,?,?,?,0.0445,?,?,?
?,?,?,?,?,?,0.028,?,?
0,0.46,?,?,?,0.3,?,?,?
2,?,0.45,0.15,?,?,0.186,?,?
2,0.35,?,?,0.2925,0.1225,0.0635,?,?
?,?,?,?,0.6355,?,?,?,?
0,?,?,?,?,0.2035,?,?,12
?,?,0.525,?,?,?,?,0.55,?
?,0.59,?,?,?,?,?,?,15
?,0.62,?,?,1.219,?,0.2505,0.385,?
?,?,?,?,?,?,0.3335,?,?
2,0.63,?,?,?,?,0.197,?,12
?,0.655,?,?,?,?,?,?,?
?,0.66,0.53,?,?,0.493,0.245,0.49,?
2,0.61,?,?,?,0.532,0.3345,0.69,17
2,?,0.525,0.205,?,0.55,?,?,19
?,?,?,?,0.712,0.2665,?,?,10
0,0.535,0.415,?,?,0.314,0.1585,?,?
1,0.36,?,?,?,0.0915,?,0.075,?
?,?,?,?,0.4495,?,0.104,?,?
?,?,0.395,?,?,?,0.127,?,13
2,?,0.38,?,?,?,0.158,0.31,?
?,0.535,?,?,0.879,0.295,0.1965,?,9
?,?,0.435,?,0.699,0.288,?,0.205,?
?,?,?,?,?,0.242,?,?,?
?,?,0.355,0.125,?,?,0.0815,?,8
?,0.535,0.435,0.16,?,0.3155,0.1795,0.24,?
2,0.54,?,0.18,?,0.3835,0.226,0.325,?
?,?,0.505,?,?,0.501,?,?,?
?,0.61,?,?,?,?,?,0.315,?
?,?,?,?,?,0.342,?,?,18
?,0.6,?,0.195,?,?,0.19,?,?
?,0.295,0.215,?,?,?,?,?,?
?,?,?,?,?,?,?,?,5
1,0.28,0.21,0.085,?,?,?,?,3
2,?,0.395,0.14,?,?,?,0.15,?
2,0.37,0.28,?,0.234,?,?,?,?
?,?,0.305,?,0.3485,0.1455,?,0.1,8
?,?,0.435,?,?,?,0.174,?,12
?,0.37,0.28,?,0.252,?,?,?,?
?,?,?,?,0.217,0.0885,0.0495,?,5
0,0.47,0.36,0.13,?,?,?,?,9
1,?,?,0.06,?,?,?,?,3
?,?,?,?,?,0.007,?,0.005,?
?,0.645,?,?,1.5415,?,?,0.535,12
2,?,0.41,?,?,0.2505,0.1635,0.195,13
2,0.57,?,?,?,0.3925,0.2355,0.275,?
?,?,0.485,0.19,?,0.4635,0.3055,?,?
?,?,?,?,0.971,?,0.2045,?,?
2,0.595,?,0.195,1.3305,0.4595,0.3235,?,18
?,?,?,?,?,0.381,?,?,22
2,0.63,?,?,?,?,?,?,22
1,0.45,0.355,0.11,?,?,0.067,0.14,?
?,?,?,?,?,?,0.2475,?,?
?,?,?,?,0.3675,?,0.1015,?,?
0,0.58,?,0.155,0.8365,?,?,?,17
1,?,?,?,?,?,0.0255,?,5
?,0.265,?,?,?,?,0.022,0.03,4
?,?,0.145,?,0.038,?,?,0.015,?
2,0.385,0.31,?,?,?,?,0.1,?
?,0.265,0.205,0.07,?,?,?,?,?
2,?,0.265,0.105,0.222,0.0935,0.056,?,?
1,?,?,?,?,?,?,0.08,?
1,0.32,0.255,0.1,0.1755,0.073,0.0415,?,6
2,?,?,0.13,0.6435,?,0.1665,?,?
?,?,?,0.105,0.241,?,?,0.095,7
?,0.36,?,?,0.2255,?,0.04,0.09,?
?,?,?,?,?,?,?,?,11
0,?,?,?,?,?,?,?,7
?,?,?,?,0.121,?,?,0.035,4
1,?,?,0.04,0.0705,?,0.015,0.02,4
?,?,0.6,0.195,1.974,0.598,?,0.71,15
?,?,0.465,?,?,0.5705,0.3175,?,10
?,0.6,0.475,0.19,1.0875,?,0.2655,?,?
2,0.59,0.45,?,?,?,?,0.425,?
?,0.62,?,?,1.325,0.6045,?,0.33,?
?,?,0.45,0.195,?,0.406,?,?,14
?,0.575,?,0.145,1.165,0.581,0.2275,?,?
0,0.62,0.51,?,?,0.4775,?,0.48,13
2,0.62,?,?,?,0.579,0.3065,?,?
0,0.505,?,0.18,0.568,?,0.1495,?,?
?,?,?,?,?,?,0.152,0.24,7
?,?,?,?,0.707,0.2795,?,?,12
0,?,?,?,?,?,0.173,?,?
1,?,?,?,?,?,0.0555,?,?
?,?,0.305,?,?,?,?,?,?
?,0.61,0.48,?,1.2,0.56,?,0.28,13
0,0.61,0.495,0.185,?,?,?,?,?
?,0.585,?,?,?,?,0.1635,0.27,?
2,?,?,0.14,?,0.4465,0.2065,0.245,?
?,?,?,0.17,?,?,0.259,0.22,8
?,?,?,?,1.275,?,?,?,?
?,?,?,?,2.13,0.7415,?,0.58,?
?,0.675,0.525,0.185,?,?,0.336,?,12
?,?,0.525,0.19,?,0.7035,0.3885,0.395,17
?,?,?,0.215,?,?,0.472,?,?
?,0.685,0.545,?,1.768,?,?,?,?
?,?,0.49,0.18,1.227,?,0.287,0.35,?
?,?,0.465,?,0.997,0.392,?,0.34,?
0,0.65,0.525,?,?,?,?,?,19
?,?,?,0.15,?,?,?,0.295,?
0,0.62,?,?,1.186,0.4985,?,0.35,?
?,0.63,0.515,0.16,?,0.4215,?,0.355,?
?,0.58,?,?,?,0.4405,?,?,10
?,?,?,?,1.0735,0.479,?,0.265,?
2,0.63,?,?,?,?,?,0.315,?
0,0.69,?,0.215,1.719,0.68,?,0.47,?
?,?,0.545,0.165,?,?,?,?,?
?,0.66,0.565,?,1.7605,0.692,0.3265,?,?
0,?,?,?,?,?,0.453,?,?
?,0.7,?,?,1.31,?,0.314,?,?
2,?,?,?,?,0.4635,?,?,12
0,?,0.545,?,1.7345,0.6845,0.3695,?,?
?,?,?,0.19,?,?,?,?,10
0,0.585,0.45,?,?,?,0.2875,?,?
?,0.565,?,?,0.995,?,?,0.37,?
?,0.61,0.495,?,1.1085,?,?,?,11
?,?,?,?,?,0.3755,0.2805,?,?
2,0.535,0.42,?,0.791,0.33,?,?,9
2,?,0.4,?,?,?,0.137,0.2,?
?,0.47,?,0.12,?,?,?,?,?
2,?,0.425,0.135,0.8445,?,?,0.235,9
0,?,?,?,0.4925,?,0.1245,0.135,8
2,0.54,0.42,?,0.7385,0.3515,?,?,?
2,?,0.38,0.135,?,?,0.1225,?,?
2,?,?,?,?,0.239,?,?,13
1,0.465,0.375,?,0.471,?,?,0.14,?
?,0.415,0.325,?,?,?,?,?,9
?,0.475,?,?,?,0.277,0.115,?,9
0,0.47,?,?,0.5615,?,?,?,?
?,?,0.295,?,?,0.1075,0.0545,?,?
1,0.345,?,?,?,?,?,?,?
?,?,0.31,?,?,?,0.064,?,?
?,?,?,?,?,0.3165,?,?,?
?,0.47,?,0.145,?,?,0.144,?,?
2,0.535,?,?,0.6765,?,?,?,11
2,0.585,?,?,0.987,0.4355,?,?,?
?,0.485,?,?,?,?,?,?,?
?,0.515,?,?,0.7225,?,?,?,8
0,?,?,?,?,0.178,?,?,?
?,?,0.415,0.14,0.6935,0.3115,?,?,?
?,0.44,?,?,?,0.1655,?,?,?
?,0.525,?,0.15,0.8425,?,0.1985,?,?
?,0.45,?,?,0.479,0.2125,?,?,7
?,0.59,?,?,0.911,0.39,0.182,0.29,?
2,?,?,0.145,?,?,?,0.285,?
?,0.57,0.44,0.095,?,0.3395,?,?,?
?,?,0.5,0.165,?,0.4565,0.2425,?,?
2,?,?,?,0.945,?,0.2115,?,?
0,?,0.46,0.12,0.9935,?,?,?,?
?,0.545,?,?,?,?,?,0.24,?
?,0.605,0.495,?,?,?,?,0.39,13
?,?,?,?,?,0.3605,0.224,0.36,14
0,0.63,0.5,?,1.3135,?,0.267,?,19
?,0.63,?,?,?,?,0.349,0.45,19
0,0.63,?,?,1.005,?,?,?,15
?,?,0.41,?,?,?,0.16,?,12
0,?,0.54,?,?,?,0.358,0.505,?
1,0.49,0.38,?,?,?,?,?,?
?,?,0.39,0.135,?,0.2465,?,0.2,?
?,?,?,0.07,0.101,0.036,?,?,?
1,?,?,?,?,?,0.02,0.03,?
?,?,?,?,1.068,?,?,?,12
?,?,0.485,?,1.0915,?,?,?,?
2,0.6,0.5,?,1.015,0.3995,?,0.33,18
?,?,?,0.125,?,?,0.129,?,?
0,?,0.45,0.17,1.0475,?,?,?,?
?,?,0.45,?,0.9555,?,0.1665,0.295,?
?,?,0.47,?,?,0.4375,0.196,0.325,19
2,?,0.455,?,?,?,0.156,?,?
?,?,?,0.14,?,?,?,?,21
?,?,?,?,0.366,?,?,?,12
?,?,0.41,0.15,0.662,?,?,?,10
?,?,?,0.095,0.217,?,?,?,?
1,0.385,?,?,0.252,0.0915,0.055,?,?
2,?,?,0.09,0.3055,0.143,0.0645,?,8
?,0.5,?,0.165,?,0.249,?,?,12
1,?,?,0.11,0.2335,?,0.0525,?,?
?,0.335,?,0.1,?,?,?,0.07,7
?,0.505,?,0.14,?,?,?,?,?
1,?,0.295,?,?,?,?,0.085,9
?,?,?,?,0.3635,?,?,?,?
?,0.56,?,0.19,?,0.283,?,?,?
2,0.565,?,0.185,?,?,?,?,12
2,?,?,?,?,?,0.1575,0.375,?
2,0.605,?,0.175,1.098,?,?,0.375,11
?,0.565,0.455,?,?,0.365,0.159,?,17
2,0.725,?,?,1.891,0.6975,?,0.58,?
?,?,0.535,0.16,?,?,0.3175,?,15
?,0.665,0.555,0.195,?,0.581,?,?,?
0,0.565,?,0.155,0.9245,0.405,?,0.255,?
?,?,?,?,1.2915,?,?,?,13
?,0.575,0.47,0.14,0.8375,0.3485,?,?,10
?,?,?,?,?,0.51,?,0.39,?
1,0.36,0.28,0.105,?,0.0695,?,0.08,8
?,0.415,0.31,0.11,?,?,?,0.0995,9
0,?,?,0.135,?,?,?,0.235,10
?,?,?,0.1,?,?,?,?,?
0,0.585,0.465,?,?,0.3865,0.224,0.265,?
1,0.24,0.185,0.07,0.0715,?,0.018,?,?
?,?,0.165,0.055,?,0.0215,0.012,?,4
?,?,?,0.07,0.0735,0.0255,?,?,?
?,?,?,0.05,?,?,0.0035,?,4
0,0.67,?,0.19,?,0.5425,?,?,?
?,?,?,0.195,?,0.567,?,?,?
0,0.68,?,?,?,?,?,?,16
?,?,?,0.2,?,0.545,?,0.465,?
?,0.53,?,0.135,0.7835,?,?,?,8
?,0.515,0.405,?,0.646,?,0.1405,0.177,9
?,?,?,0.12,?,?,0.0645,0.1045,?
0,?,?,?,0.627,0.2645,0.1415,0.181,10
0,0.545,?,0.16,?,0.272,?,?,?
?,?,0.415,?,?,0.261,?,0.2645,?
?,?,0.35,?,?,0.1565,0.091,?,8
?,?,0.54,?,1.347,0.4955,0.254,?,?
?,0.735,?,?,?,?,0.3405,?,20
?,0.66,?,?,?,?,?,0.455,?
0,?,0.585,?,1.8075,?,0.3215,?,?
?,?,?,?,?,?,?,0.3,16
2,0.57,0.465,0.125,0.849,0.3785,?,?,?
0,0.58,0.46,?,?,0.429,?,?,?
2,?,?,?,?,?,0.237,0.305,11
?,0.585,0.465,?,0.908,?,?,?,?
2,0.55,0.45,0.13,0.92,0.378,?,?,?
?,?,?,0.15,1.2415,0.5235,0.3065,?,14
?,?,0.42,0.135,0.8075,?,?,0.235,10
?,?,0.455,0.165,?,?,0.2195,0.285,13
2,0.59,0.455,0.145,1.073,?,?,0.285,?
?,?,0.46,0.13,?,0.357,0.181,0.29,?
?,?,?,?,?,?,0.2855,?,?
?,0.655,0.53,?,?,?,?,?,14
?,0.625,0.5,?,?,0.5875,0.2185,0.37,?
0,?,?,?,?,0.3445,0.2235,?,14
?,?,0.52,0.175,?,?,?,?,?
0,?,?,0.165,?,0.435,?,?,18
?,0.615,0.525,0.155,1.0385,?,?,?,10
2,?,0.45,?,0.874,0.3275,?,?,?
?,0.58,?,0.18,?,?,?,0.245,?
?,0.62,?,0.225,1.1835,0.378,0.27,?,?
0,?,?,?,1.115,?,0.2145,0.36,?
?,0.6,0.505,?,1.129,?,?,?,?
?,0.625,?,?,?,0.4385,?,?,16
2,?,0.47,?,1.105,?,?,?,?
2,?,0.46,0.235,?,?,?,?,11
2,?,?,0.225,1.055,?,?,?,?
2,0.56,0.435,0.18,?,?,?,?,?
1,?,0.445,?,?,0.3005,?,0.275,15
?,?,?,?,1.1095,?,0.245,0.34,9
?,?,0.35,?,?,0.221,?,?,9
0,?,?,0.145,0.6725,?,?,?,9
?,0.31,?,?,?,0.061,0.0365,0.045,?
?,0.275,?,0.07,0.08,?,?,?,4
?,?,0.195,0.08,?,0.0385,?,?,5
2,?,?,?,?,?,0.0575,?,?
?,0.28,?,?,?,?,0.0215,?,?
2,0.325,?,0.09,0.147,?,0.034,0.045,?
0,?,?,0.09,0.203,0.078,0.059,?,?
2,?,0.15,?,?,?,0.0085,?,?
?,0.36,?,?,0.1885,?,0.0385,?,?
1,0.365,0.26,?,0.218,0.0935,0.0445,?,8
?,?,?,?,?,?,?,0.01,4
?,0.235,0.16,?,?,?,0.0095,0.015,3
2,?,0.125,?,0.024,0.0095,0.006,?,3
?,?,?,?,?,?,0.003,0.005,2
?,0.57,?,0.155,?,?,0.159,?,13
?,?,?,0.16,?,0.3965,?,?,?
2,?,?,0.095,?,?,0.059,0.085,?
?,0.53,0.42,?,0.752,0.299,?,0.205,?
?,?,0.355,?,?,?,0.1055,?,?
?,?,0.37,?,?,?,?,?,11
0,0.435,?,?,0.38,?,0.086,?,?
?,0.47,?,?,?,?,?,0.145,9
1,?,?,?,0.454,0.1895,?,?,?
?,?,0.405,?,0.5775,0.2,0.145,?,10
?,?,0.23,0.075,?,?,?,?,6
2,0.275,0.205,?,?,?,?,?,4
?,?,0.29,?,?,0.093,?,?,9
0,?,0.375,?,?,?,0.1415,0.179,?
0,?,?,?,?,0.1585,?,?,10
?,0.42,?,0.115,?,0.1,?,?,?
2,?,?,?,0.3615,?,?,?,?
0,?,0.29,?,0.257,0.099,?,0.085,?
2,0.32,?,0.075,?,?,?,?,10
2,0.255,0.195,0.065,0.08,?,?,0.027,?
2,0.205,?,?,?,0.017,?,0.0155,?
?,0.565,?,?,0.795,0.3605,?,?,11
?,0.555,0.425,?,0.875,0.3695,?,0.255,?
1,0.65,0.515,?,?,0.495,?,0.33,16
?,0.615,?,?,0.9885,?,?,0.345,12
?,?,0.44,0.165,?,0.335,0.1735,0.25,?
?,?,?,?,0.514,?,?,0.155,?
1,?,0.39,0.125,0.591,?,?,0.12,8
1,?,0.385,0.15,?,?,0.1665,?,9
1,0.525,?,?,?,0.3075,?,?,?
?,?,0.5,?,?,?,?,?,?
?,0.66,?,0.17,?,?,0.2625,?,?
?,?,0.4,0.145,?,?,0.1055,0.22,?
?,0.44,?,?,?,0.148,?,?,?
?,?,0.4,?,?,?,?,?,?
