@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real


@data
?,139.0,135.0,?,79.0,?,?,95.0,97.0,?,?,157.0,110.0,129.0,565.0,539.0,480.0,?,486.0,418.0,451.0,?,585.0,284.0,318.0,576.0,536.0,415.0,400.0,?,?,407.0,?,354.0,?,488.0,145.0,?,?,426.0,0.384000003,0.144000009,?,?,?,?,0.206400007,?,0.115200005,?,?,0.115200005,0.216000006,0.955200016,0.322580636,?,0.677419305,?,0.322580636,?,?,?,0.258064508,?,?,?,0.419354826,0.612903237,116.7142857,?,0.370967731
147.0,?,155.0,92.0,78.0,91.0,96.0,96.0,?,129.0,?,?,?,?,373.0,404.0,586.0,?,?,?,?,442.0,497.0,265.0,?,?,462.0,226.0,?,431.0,616.0,854.0,231.0,469.0,346.0,?,?,231.0,451.0,?,0.096000001,0.657600045,?,?,?,?,?,0.110400006,?,0.825600028,0.744000018,0.45600003,0.638400018,0.302400023,0.290322572,?,0.45161289,0.290322572,0.354838699,?,0.612903237,0.225806445,0.258064508,0.516129017,0.419354826,0.290322572,?,0.548387051,112.3571429,?,0.382488468
?,93.0,123.0,64.0,?,?,108.0,76.0,102.0,136.0,106.0,?,?,81.0,404.0,379.0,?,?,?,?,1001.0,337.0,?,295.0,?,350.0,?,239.0,286.0,166.0,?,?,?,?,261.0,536.0,?,309.0,?,?,?,0.950400054,0.844800055,?,?,0.086400002,?,0.110400006,0.100800008,?,0.124800004,0.105600007,0.561600029,0.302400023,?,?,0.516129017,?,0.45161289,?,0.45161289,0.258064508,0.354838699,?,0.290322572,0.225806445,0.322580636,0.483870953,108.4285714,0.427885742,?
136.0,135.0,139.0,100.0,?,?,80.0,?,93.0,148.0,110.0,121.0,135.0,109.0,372.0,?,381.0,857.0,?,389.0,?,357.0,576.0,312.0,396.0,?,513.0,?,247.0,242.0,?,1348.0,310.0,365.0,278.0,483.0,164.0,286.0,232.0,378.0,?,0.172800004,?,0.638400018,?,?,?,0.196800008,0.100800008,0.235200018,0.302400023,0.393600017,0.115200005,?,0.225806445,?,0.419354826,?,0.258064508,?,0.387096763,0.290322572,0.258064508,?,0.548387051,?,0.225806445,0.580645144,108.7857143,0.280800014,?
148.0,?,?,?,84.0,?,?,?,102.0,?,125.0,?,?,?,447.0,?,?,776.0,528.0,?,?,?,500.0,?,433.0,316.0,493.0,?,?,?,?,444.0,480.0,?,308.0,?,160.0,308.0,?,?,?,?,?,0.139200002,0.470400035,0.057600003,?,?,0.081600003,?,?,0.105600007,0.110400006,0.806400061,0.258064508,0.354838699,?,0.290322572,?,?,0.516129017,?,0.193548381,?,0.419354826,?,0.258064508,0.580645144,?,0.314400015,?
?,137.0,159.0,?,85.0,?,?,?,100.0,?,134.0,?,135.0,98.0,547.0,?,?,710.0,484.0,?,723.0,342.0,849.0,313.0,?,?,?,?,288.0,186.0,620.0,399.0,?,644.0,270.0,?,?,350.0,?,?,?,0.619200051,0.283200026,?,?,?,?,0.096000001,?,?,?,?,?,0.710400045,?,0.387096763,?,0.677419305,?,0.225806445,0.483870953,0.290322572,0.225806445,0.290322572,?,0.290322572,0.258064508,?,112.8571429,0.341828592,0.354838697
?,110.0,158.0,82.0,79.0,?,87.0,87.0,?,?,?,?,137.0,100.0,477.0,399.0,?,?,?,323.0,586.0,348.0,?,?,389.0,406.0,448.0,?,289.0,190.0,302.0,517.0,?,?,?,?,137.0,?,255.0,?,0.532800019,0.263999999,0.931200027,?,?,?,0.230400011,?,?,?,?,0.110400006,0.561600029,0.801600039,?,0.387096763,0.580645144,0.548387051,0.290322572,?,?,?,?,?,0.516129017,0.322580636,?,0.548387051,?,0.335657157,0.394009201
?,87.0,162.0,109.0,43.0,?,?,90.0,93.0,?,117.0,159.0,145.0,91.0,450.0,423.0,?,398.0,517.0,?,?,?,?,358.0,814.0,402.0,?,?,336.0,291.0,289.0,474.0,?,359.0,297.0,?,?,697.0,?,345.0,0.499200016,0.950400054,0.182400003,0.120000005,0.163200006,?,?,0.355200022,?,0.259200007,?,0.110400006,?,?,?,?,?,0.258064508,?,?,?,?,?,?,0.322580636,?,0.290322572,0.483870953,115.4285714,0.288342872,0.331797225
161.0,93.0,165.0,?,?,?,?,98.0,92.0,152.0,116.0,147.0,?,?,?,462.0,?,?,522.0,?,?,468.0,?,515.0,306.0,?,?,236.0,369.0,?,386.0,426.0,?,397.0,370.0,742.0,?,190.0,217.0,334.0,?,?,0.782400012,?,?,?,0.302400023,?,?,?,0.206400007,0.110400006,?,0.273600012,?,0.516129017,0.516129017,?,0.290322572,0.290322572,0.516129017,0.290322572,?,0.354838699,?,0.225806445,0.258064508,0.483870953,116.0,?,?
?,?,?,86.0,?,?,104.0,?,103.0,147.0,99.0,157.0,71.0,?,1676.0,309.0,?,?,?,357.0,418.0,363.0,477.0,390.0,485.0,?,504.0,1596.0,?,?,253.0,?,263.0,?,?,374.0,243.0,?,?,?,0.100800008,?,0.763200045,1.036800027,0.192000002,0.244800016,?,0.158400014,0.129600003,?,0.484800011,?,?,0.835200012,?,0.290322572,0.45161289,?,0.387096763,0.290322572,?,?,0.322580636,?,0.322580636,?,0.419354826,0.516129017,104.4285714,?,0.391705057
180.0,105.0,95.0,129.0,85.0,?,?,?,102.0,155.0,121.0,152.0,?,101.0,551.0,544.0,542.0,911.0,?,?,1657.0,519.0,656.0,2128.0,?,?,549.0,?,439.0,447.0,782.0,422.0,982.0,?,?,?,1973.0,?,?,414.0,0.513600051,?,?,0.916800022,0.182400003,0.096000001,0.244800016,0.081600003,0.096000001,0.792000055,?,0.081600003,?,?,0.354838699,?,0.516129017,?,?,?,0.387096763,0.225806445,0.225806445,?,0.419354826,?,0.258064508,?,115.0714286,0.446400023,?
143.0,?,?,?,77.0,78.0,105.0,76.0,102.0,?,107.0,?,148.0,72.0,?,398.0,351.0,1179.0,502.0,?,627.0,361.0,?,?,417.0,373.0,612.0,231.0,286.0,?,1069.0,425.0,233.0,522.0,?,776.0,?,?,201.0,464.0,?,?,0.676800013,0.99360007,?,?,?,0.105600007,0.100800008,0.206400007,0.633600056,?,?,0.230400011,?,0.225806445,0.45161289,?,0.419354826,0.193548381,?,?,0.258064508,0.45161289,0.258064508,0.258064508,0.354838699,?,115.0714286,?,?
?,?,?,90.0,97.0,?,90.0,?,?,142.0,?,138.0,?,81.0,?,?,466.0,?,536.0,?,?,374.0,477.0,289.0,?,314.0,?,213.0,?,293.0,?,?,222.0,?,?,377.0,147.0,281.0,176.0,397.0,0.144000009,0.158400014,0.216000006,?,?,0.091200002,?,0.340800017,0.100800008,0.59040004,0.177600011,?,0.158400014,0.302400023,0.322580636,0.290322572,0.354838699,0.258064508,0.290322572,?,0.516129017,0.290322572,?,0.354838699,?,?,?,0.483870953,113.2142857,?,?
?,?,154.0,?,?,?,107.0,95.0,91.0,?,?,119.0,?,111.0,?,360.0,336.0,430.0,988.0,427.0,1178.0,?,?,?,281.0,?,506.0,268.0,?,?,336.0,?,320.0,1071.0,298.0,335.0,634.0,177.0,172.0,388.0,0.13440001,0.64320004,0.302400023,?,?,?,0.273600012,?,?,?,0.542400002,?,?,1.003200054,?,?,0.709677398,?,?,0.258064508,?,0.225806445,0.322580636,?,?,?,?,0.645161271,113.3571429,0.342171443,0.384792615
?,84.0,?,?,89.0,87.0,98.0,78.0,?,145.0,98.0,143.0,?,98.0,?,465.0,?,380.0,?,?,816.0,374.0,615.0,?,287.0,?,?,266.0,?,?,?,662.0,267.0,718.0,296.0,?,?,?,213.0,390.0,0.096000001,0.18720001,?,?,0.139200002,0.100800008,0.532800019,0.110400006,0.096000001,?,0.124800004,0.105600007,0.144000009,0.273600012,0.193548381,0.290322572,0.548387051,?,0.290322572,0.322580636,?,?,0.290322572,0.516129017,0.290322572,?,?,0.387096763,110.0714286,0.232114297,0.34331796
154.0,?,172.0,?,?,102.0,87.0,?,119.0,?,89.0,128.0,136.0,?,425.0,?,?,?,?,345.0,?,360.0,?,?,?,243.0,?,271.0,276.0,?,?,?,?,622.0,?,399.0,1372.0,?,?,?,0.552000046,0.499200016,0.225600004,0.739200056,?,0.076800004,?,?,?,0.960000038,?,?,?,0.26880002,?,?,?,?,0.354838699,0.225806445,0.419354826,0.193548381,0.225806445,0.806451559,0.419354826,?,?,0.45161289,?,?,?
154.0,102.0,153.0,74.0,?,96.0,?,?,110.0,?,114.0,139.0,128.0,?,326.0,?,?,392.0,485.0,327.0,438.0,?,951.0,355.0,?,?,504.0,?,?,201.0,318.0,?,231.0,341.0,457.0,841.0,?,213.0,?,376.0,0.124800004,0.744000018,?,0.691200018,?,0.096000001,0.302400023,0.081600003,0.120000005,0.235200018,0.230400011,0.105600007,0.518400013,?,0.290322572,0.354838699,0.580645144,0.354838699,0.290322572,0.258064508,0.45161289,0.161290318,0.354838699,?,?,?,?,?,113.5714286,0.313714298,?
155.0,?,?,?,?,101.0,?,89.0,?,?,?,132.0,118.0,?,638.0,?,356.0,931.0,?,392.0,?,335.0,622.0,300.0,334.0,?,?,?,?,201.0,849.0,?,291.0,?,?,514.0,?,?,141.0,?,?,0.216000006,?,0.168000013,0.163200006,0.081600003,?,0.096000001,0.115200005,0.249600008,?,?,0.652800024,0.969600022,0.322580636,0.354838699,?,?,0.354838699,0.193548381,?,0.258064508,0.354838699,?,0.354838699,0.322580636,0.387096763,?,111.2857143,0.325714298,?
?,121.0,167.0,85.0,?,105.0,99.0,69.0,93.0,?,?,?,134.0,91.0,410.0,369.0,351.0,738.0,?,373.0,?,?,?,?,?,334.0,579.0,237.0,248.0,184.0,653.0,?,268.0,?,251.0,1607.0,?,?,?,445.0,0.096000001,0.916800022,0.225600004,?,?,?,0.96480006,?,?,?,?,?,0.158400014,0.302400023,0.258064508,0.45161289,?,0.290322572,?,?,?,?,?,0.419354826,0.290322572,0.258064508,0.322580636,0.516129017,117.3571429,0.295200014,?
?,?,?,100.0,?,91.0,?,86.0,101.0,?,91.0,?,126.0,88.0,376.0,?,401.0,?,517.0,?,?,409.0,505.0,349.0,?,286.0,544.0,212.0,291.0,?,?,428.0,252.0,451.0,?,?,?,?,?,?,?,0.849600017,?,?,0.172800004,?,?,?,0.110400006,0.225600004,0.77760005,0.105600007,0.624000013,?,?,0.516129017,0.580645144,0.45161289,0.322580636,?,0.516129017,?,0.322580636,0.45161289,?,?,0.419354826,0.516129017,?,0.485142879,?
154.0,117.0,167.0,100.0,?,?,112.0,122.0,?,147.0,?,?,?,116.0,?,339.0,342.0,382.0,561.0,?,485.0,?,454.0,852.0,235.0,237.0,?,188.0,222.0,175.0,282.0,?,?,?,247.0,?,?,146.0,102.0,645.0,?,0.201600015,0.302400023,0.787200034,?,?,0.600000024,?,?,0.302400023,?,0.091200002,?,0.854400039,0.322580636,?,?,?,0.387096763,?,0.516129017,?,0.290322572,?,0.387096763,0.258064508,?,?,?,0.355200019,0.377880173
?,112.0,151.0,83.0,138.0,91.0,94.0,?,102.0,158.0,?,119.0,151.0,110.0,?,?,281.0,666.0,?,?,?,354.0,433.0,388.0,335.0,345.0,?,?,279.0,?,583.0,?,?,375.0,243.0,331.0,230.0,237.0,?,463.0,0.129600003,0.772800028,?,0.139200002,?,0.331200004,0.715200007,?,0.120000005,?,?,?,0.163200006,?,?,?,?,0.258064508,?,?,?,0.258064508,0.354838699,0.548387051,?,0.225806445,?,?,118.3571429,?,0.364055284
162.0,120.0,156.0,?,104.0,?,?,97.0,?,?,?,138.0,?,?,426.0,?,?,328.0,2239.0,?,?,337.0,592.0,?,404.0,291.0,6198.0,264.0,235.0,175.0,229.0,2135.0,253.0,367.0,240.0,?,?,305.0,153.0,6079.0,?,0.556800008,0.83040005,0.235200018,0.139200002,?,0.302400023,?,?,?,0.18720001,0.096000001,?,0.739200056,?,0.387096763,?,0.419354826,?,0.258064508,0.419354826,?,0.322580636,0.354838699,?,0.193548381,0.322580636,0.354838699,120.9285714,0.275657157,0.329493078
?,?,157.0,?,?,106.0,104.0,?,100.0,147.0,99.0,110.0,?,?,412.0,358.0,370.0,459.0,1673.0,?,?,?,424.0,?,473.0,?,?,259.0,?,213.0,358.0,?,188.0,338.0,448.0,324.0,179.0,?,?,1376.0,0.37440002,?,0.302400023,0.69600004,?,?,0.820800066,0.379200011,0.120000005,0.686400056,0.148800001,?,?,0.624000013,0.258064508,0.387096763,?,?,0.322580636,0.258064508,?,0.193548381,?,?,0.290322572,?,0.290322572,0.322580636,?,?,0.343317962
156.0,?,?,?,108.0,105.0,96.0,?,92.0,138.0,90.0,133.0,?,100.0,?,355.0,?,342.0,804.0,318.0,?,368.0,419.0,?,?,?,501.0,163.0,?,137.0,236.0,696.0,?,?,274.0,?,134.0,?,156.0,382.0,0.345600009,0.849600017,0.302400023,?,0.172800004,?,0.225600004,0.100800008,0.115200005,0.53760004,?,0.096000001,?,?,0.290322572,?,?,0.354838699,0.354838699,?,0.419354826,0.258064508,?,?,?,?,0.258064508,0.387096763,113.7857143,?,?
173.0,91.0,?,91.0,?,?,?,?,94.0,143.0,?,?,?,100.0,403.0,363.0,?,?,1166.0,338.0,1833.0,401.0,?,?,279.0,?,576.0,230.0,272.0,166.0,?,?,?,1727.0,306.0,265.0,?,191.0,189.0,457.0,0.369600028,0.748800039,?,?,0.168000013,0.081600003,?,0.105600007,0.096000001,0.302400023,?,0.100800008,0.148800001,0.254400015,?,?,?,?,0.387096763,?,0.548387051,?,0.354838699,?,0.290322572,0.322580636,0.258064508,0.45161289,110.4285714,0.273257157,0.357142844
?,95.0,149.0,?,?,?,?,?,?,?,92.0,?,?,107.0,332.0,364.0,298.0,327.0,?,293.0,?,?,412.0,436.0,?,?,604.0,?,269.0,149.0,?,521.0,?,319.0,?,301.0,310.0,?,159.0,?,0.115200005,0.820800066,?,?,?,0.100800008,0.302400023,?,0.129600003,0.18720001,?,?,0.163200006,?,0.322580636,?,0.516129017,?,0.354838699,?,?,?,?,?,0.354838699,0.258064508,?,?,?,0.340114305,?
?,101.0,156.0,91.0,55.0,?,116.0,97.0,99.0,?,106.0,138.0,?,?,374.0,?,325.0,515.0,?,?,371.0,395.0,?,372.0,318.0,558.0,599.0,237.0,265.0,169.0,424.0,398.0,?,?,298.0,?,215.0,?,?,?,0.110400006,?,?,?,0.201600015,0.057600003,0.302400023,0.417600006,0.110400006,?,0.302400023,?,0.144000009,0.763200045,0.322580636,?,?,?,0.45161289,?,?,0.322580636,?,0.516129017,?,0.322580636,0.258064508,?,111.2142857,?,?
?,?,164.0,101.0,?,99.0,?,?,100.0,147.0,104.0,?,?,?,348.0,344.0,?,?,687.0,341.0,508.0,?,?,299.0,303.0,?,516.0,172.0,233.0,?,?,619.0,242.0,428.0,?,254.0,152.0,?,?,?,?,?,?,0.945600033,0.547200024,0.072000004,0.230400011,?,?,0.302400023,0.844800055,?,0.172800004,?,?,0.387096763,?,0.483870953,0.387096763,?,0.354838699,0.258064508,0.322580636,0.516129017,0.419354826,?,0.45161289,0.45161289,?,0.43234288,0.387096763
?,119.0,148.0,100.0,97.0,?,79.0,?,117.0,166.0,?,105.0,129.0,102.0,559.0,408.0,326.0,?,495.0,322.0,?,332.0,?,?,299.0,266.0,?,414.0,289.0,?,443.0,398.0,218.0,471.0,?,?,317.0,199.0,161.0,369.0,?,0.652800024,?,0.158400014,0.158400014,0.086400002,?,0.081600003,?,0.672000051,0.69600004,0.091200002,0.45600003,0.302400023,0.387096763,0.45161289,?,0.322580636,?,0.258064508,0.548387051,?,?,?,0.322580636,?,?,?,114.8571429,?,0.35944699
145.0,?,?,?,61.0,?,114.0,109.0,110.0,?,100.0,155.0,?,91.0,347.0,426.0,?,365.0,451.0,324.0,?,?,?,287.0,352.0,?,528.0,?,324.0,127.0,?,390.0,232.0,1848.0,274.0,286.0,126.0,252.0,?,?,0.763200045,?,?,?,0.153600007,?,?,?,0.086400002,?,0.527999997,?,0.489600033,0.302400023,0.483870953,?,?,0.290322572,?,0.225806445,0.516129017,0.225806445,?,0.322580636,0.322580636,0.290322572,0.290322572,0.483870953,?,?,?
?,?,?,92.0,86.0,?,?,116.0,101.0,?,115.0,127.0,141.0,62.0,360.0,?,319.0,353.0,449.0,310.0,356.0,?,476.0,?,?,?,584.0,242.0,229.0,161.0,?,363.0,190.0,259.0,?,?,?,156.0,149.0,?,?,0.230400011,0.24000001,?,0.398400009,?,0.96480006,0.105600007,0.115200005,?,?,0.105600007,?,0.302400023,0.290322572,?,0.354838699,0.354838699,0.290322572,?,0.548387051,?,0.322580636,0.387096763,?,0.225806445,0.258064508,0.483870953,?,0.339771447,0.341013813
153.0,86.0,?,?,?,82.0,?,?,91.0,?,?,?,?,79.0,344.0,?,320.0,315.0,991.0,300.0,380.0,350.0,?,?,316.0,?,?,?,?,146.0,?,?,218.0,291.0,?,?,141.0,197.0,?,655.0,?,?,0.302400023,?,?,?,?,?,?,0.196800008,0.144000009,?,0.64320004,0.302400023,0.258064508,?,0.516129017,?,?,0.290322572,?,?,0.322580636,0.387096763,0.322580636,?,?,0.516129017,?,0.282514299,0.364055289
141.0,96.0,?,?,?,?,?,?,113.0,163.0,117.0,?,131.0,91.0,?,?,?,338.0,?,303.0,?,?,375.0,341.0,?,301.0,565.0,?,256.0,?,247.0,?,?,?,246.0,262.0,178.0,211.0,164.0,434.0,?,?,0.628800035,?,?,0.096000001,0.302400023,0.120000005,0.110400006,0.220800012,0.13440001,0.124800004,0.518400013,0.849600017,?,0.225806445,?,?,0.354838699,0.258064508,?,?,0.290322572,0.387096763,?,0.290322572,?,?,116.5,0.263314297,?
?,?,140.0,?,97.0,?,?,?,?,145.0,109.0,127.0,128.0,?,604.0,446.0,?,510.0,?,295.0,?,568.0,363.0,302.0,476.0,?,?,467.0,362.0,291.0,408.0,333.0,?,356.0,455.0,261.0,157.0,367.0,183.0,415.0,0.936000049,0.705600023,0.302400023,0.230400011,?,?,0.302400023,?,0.129600003,?,?,?,?,0.302400023,?,0.354838699,0.45161289,?,?,?,?,?,?,0.483870953,0.387096763,0.258064508,0.387096763,0.516129017,116.2142857,0.379885733,0.410138237
161.0,85.0,?,84.0,89.0,?,135.0,89.0,119.0,172.0,100.0,146.0,125.0,?,560.0,456.0,360.0,330.0,926.0,?,651.0,389.0,478.0,?,380.0,370.0,579.0,399.0,?,204.0,246.0,?,197.0,516.0,300.0,359.0,?,280.0,?,454.0,?,0.811200023,0.811200023,0.182400003,0.465600014,0.115200005,0.26880002,0.144000009,0.110400006,0.177600011,?,0.105600007,0.124800004,?,?,?,0.516129017,?,?,?,0.387096763,?,0.225806445,0.387096763,0.322580636,0.258064508,?,?,117.2142857,0.294514297,0.354838699
150.0,104.0,150.0,?,?,?,95.0,87.0,93.0,147.0,98.0,148.0,118.0,?,390.0,410.0,303.0,297.0,?,?,572.0,?,403.0,?,?,307.0,?,240.0,306.0,153.0,?,490.0,208.0,477.0,278.0,?,?,?,159.0,459.0,0.120000005,0.201600015,?,0.907200038,0.172800004,0.091200002,0.254400015,0.105600007,?,?,0.595200002,0.096000001,0.163200006,0.302400023,0.258064508,0.354838699,0.45161289,0.516129017,0.354838699,0.322580636,0.387096763,0.290322572,?,0.419354826,0.290322572,0.225806445,0.290322572,0.483870953,111.7142857,0.282171439,0.352534552
?,?,172.0,81.0,102.0,88.0,?,?,?,167.0,90.0,138.0,117.0,97.0,356.0,?,342.0,304.0,871.0,?,727.0,296.0,?,372.0,422.0,288.0,483.0,202.0,330.0,?,?,?,229.0,?,226.0,?,205.0,332.0,150.0,366.0,?,0.72480005,?,?,?,0.115200005,0.302400023,?,0.091200002,?,0.144000009,0.115200005,?,?,?,0.354838699,?,0.387096763,?,0.258064508,0.645161271,0.322580636,0.225806445,?,0.354838699,?,0.290322572,0.45161289,114.4285714,?,?
